#Energy      Cd-K-shell   Cd-L1-shell   Cd-L2-shell   Cd-L3-shell   Cd-M1-shell   Cd-M2-shell   Cd-M3-shell   Cd-M4-shell   Cd-M5-shell   Cd-N1-shell   Cd-N2-shell   Cd-N3-shell   Te-K-shell   Te-L1-shell   Te-L2-shell   Te-L3-shell   Te-M1-shell   Te-M2-shell   Te-M3-shell   Te-M4-shell   Te-M5-shell   Te-N1-shell   Te-N2-shell   Te-N3-shell   Te-N4-shell   Te-N5-shell   Valence  Total
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26200827E+04          2.35576245E+04          1.11889453E+04          7.57886341E+03          2.48360305E+05          2.27202434E+05          1.10025123E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.13220864E+03          5.53094111E+03          1.95979736E+05          1.76276047E+05          8.26323813E+04          7.71317808E+04          5.27875981E+04          4.85044985E+04          1.47175446E+03
        774.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28957972E+04          2.37340018E+04          1.13766252E+04          7.69845262E+03          2.51134738E+05          2.29698929E+05          1.11293811E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.25212382E+03          5.61731981E+03          1.98064571E+05          1.77973712E+05          8.34818845E+04          7.82438199E+04          5.32630231E+04          4.91757805E+04          1.49277396E+03
        775.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.19646542E+04          5.28959080E+04          2.37340729E+04          1.13767015E+04          7.69850122E+03          2.51135860E+05          2.29699939E+05          1.11294324E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.25217251E+03          5.61735490E+03          1.98065414E+05          1.77974398E+05          8.34822278E+04          7.82442712E+04          5.32633192E+04          4.91760700E+04          1.46244666E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.24479328E+04          5.31745282E+04          2.39131123E+04          1.14694031E+04          7.82192659E+03          2.53973006E+05          2.30373937E+05          1.12592624E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37567856E+03          5.70647554E+03          2.00195101E+05          1.79705094E+05          8.43493862E+04          7.88745029E+04          5.40138627E+04          4.98948907E+04          1.48169347E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34344277E+04          5.37407823E+04          2.42794931E+04          1.18287607E+04          8.06220548E+03          2.58337311E+05          2.35035349E+05          1.14373600E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.60160639E+03          5.85602992E+03          2.03846565E+05          1.82491157E+05          8.61392600E+04          8.10164129E+04          5.55805685E+04          5.12666030E+04          1.52041883E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44481589E+04          5.46415279E+04          2.46572756E+04          1.21808008E+04          8.32892889E+03          2.63903542E+05          2.39485067E+05          1.16915204E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85923506E+03          6.01213120E+03          2.08066979E+05          1.85897868E+05          8.80067420E+04          8.31236012E+04          5.68066231E+04          5.26925959E+04          1.56168450E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.54902702E+04          5.53059825E+04          2.50470002E+04          1.25706526E+04          8.55404695E+03          2.69714920E+05          2.44349521E+05          1.19572334E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08889133E+03          6.19117144E+03          2.12465845E+05          1.89434191E+05          8.93333940E+04          8.54245822E+04          5.83864357E+04          5.40790442E+04          1.60277090E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69009438E+04          5.59867959E+04          2.52097914E+04          1.29105761E+04          8.83320650E+03          2.74540256E+05          2.49415688E+05          1.21259446E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.35410524E+03          6.38120255E+03          2.15860007E+05          1.92130265E+05          9.11833583E+04          8.78565787E+04          5.98882731E+04          5.55364311E+04          1.64581535E+03
        824.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.76260914E+04          5.63334573E+04          2.53890138E+04          1.31120737E+04          8.92105367E+03          2.77468823E+05          2.52027848E+05          1.22531812E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.49257423E+03          6.43530641E+03          2.18016387E+05          1.93838715E+05          9.21371808E+04          8.85561503E+04          6.07210080E+04          5.62388480E+04          1.66391157E+03
        825.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.76263842E+04          5.63335969E+04          2.53890860E+04          1.31121556E+04          8.92110757E+03          2.77470007E+05          2.52028904E+05          1.22532327E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43320916E+04          9.49263045E+03          6.43534294E+03          2.18017258E+05          1.93839405E+05          9.21375664E+04          8.85566179E+04          6.07213458E+04          5.62391647E+04          1.55741843E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73402575E+04          5.66845797E+04          2.55708758E+04          1.33200451E+04          9.05791476E+03          2.80461753E+05          2.53291950E+05          1.23831689E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43475173E+04          9.63526226E+03          6.52797492E+03          2.20217174E+05          1.95578523E+05          9.31115629E+04          8.97409535E+04          6.15775748E+04          5.70362516E+04          1.57704693E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82142960E+04          5.73999765E+04          2.59424543E+04          1.36593495E+04          9.34457439E+03          2.85358993E+05          2.58304000E+05          1.26177118E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43784336E+04          9.85080810E+03          6.72151608E+03          2.24753864E+05          1.99152818E+05          9.43667786E+04          9.22077775E+04          6.29603127E+04          5.85312373E+04          1.61428387E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.91083157E+04          5.77068150E+04          2.63324144E+04          1.40819358E+04          9.60936940E+03          2.91224027E+05          2.63518407E+05          1.28835023E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44094286E+04          1.01366228E+04          6.92688409E+03          2.29481407E+05          2.02585841E+05          9.62374922E+04          9.48140523E+04          6.46859207E+04          6.01222063E+04          1.65474350E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.08093198E+04          5.83642395E+04          2.67286835E+04          1.44777694E+04          9.87758843E+03          2.97335211E+05          2.68947679E+05          1.31607313E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44405025E+04          1.04395184E+04          7.06600351E+03          2.32474921E+05          2.06328587E+05          9.79485709E+04          9.66003674E+04          6.65087847E+04          6.16615880E+04          1.69175250E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.20188358E+04          5.90368161E+04          2.71370616E+04          1.48742373E+04          1.01809339E+04          3.03708372E+05          2.72366546E+05          1.33638183E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47463086E+04          1.06437734E+04          7.25310602E+03          2.37051850E+05          2.10212229E+05          9.98789885E+04          9.89642959E+04          6.78280568E+04          6.32736102E+04          1.73083851E+03
        875.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.27619571E+04          5.94477854E+04          2.72822238E+04          1.51398015E+04          1.03720198E+04          3.05472943E+05          2.75492652E+05          1.35265902E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48161289E+04          1.08221437E+04          7.37514766E+03          2.39885069E+05          2.12612987E+05          1.01073998E+05          1.00502548E+05          6.89098505E+04          6.43165331E+04          1.75628255E+03
        876.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.27622071E+04          5.94479234E+04          2.72823015E+04          1.51398916E+04          1.03720847E+04          3.05474144E+05          2.75493707E+05          1.35266451E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.29216450E+04          2.48161523E+04          1.08222041E+04          7.37518903E+03          2.39886025E+05          2.12613797E+05          1.01074401E+05          1.00503068E+05          6.89102169E+04          6.43168892E+04          1.70860024E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32651088E+04          5.97250746E+04          2.74385894E+04          1.53222529E+04          1.04463179E+04          3.07895536E+05          2.77617789E+05          1.36373723E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17112796E+04          2.48629147E+04          1.09193058E+04          7.45885155E+03          2.41812618E+05          2.13030566E+05          1.01887027E+05          1.01555337E+05          6.96507350E+04          6.50367686E+04          1.72214150E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.45498403E+04          6.04295700E+04          2.78373581E+04          1.57144796E+04          1.07616118E+04          3.14121943E+05          2.82371477E+05          1.39223595E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97687935E+04          2.51827169E+04          1.12220328E+04          7.67661045E+03          2.45510399E+05          2.16842603E+05          1.03977464E+05          1.04285700E+05          7.13189298E+04          6.66147588E+04          1.76209526E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.53787454E+04          6.11508837E+04          2.82478884E+04          1.61786321E+04          1.10315921E+04          3.20605374E+05          2.87767923E+05          1.42195120E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93081690E+04          2.53745922E+04          1.15420241E+04          7.84804351E+03          2.50285449E+05          2.20793552E+05          1.05296133E+05          1.06462592E+05          7.30122498E+04          6.82871150E+04          1.79973456E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.66215695E+04          6.19494382E+04          2.86600323E+04          1.66710380E+04          1.13534419E+04          3.27362079E+05          2.93374652E+05          1.43984826E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95154148E+04          2.56858687E+04          1.17943881E+04          8.06966905E+03          2.55249927E+05          2.24891149E+05          1.07328445E+05          1.09233052E+05          7.49027342E+04          7.00197993E+04          1.84175623E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79011106E+04          6.27179454E+04          2.90925582E+04          1.70518955E+04          1.16699963E+04          3.31015211E+05          2.99204200E+05          1.46848782E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95078192E+04          2.59331301E+04          1.21195288E+04          8.30417557E+03          2.58864827E+05          2.27391740E+05          1.09440751E+05          1.12151556E+05          7.65751294E+04          7.17242980E+04          1.88389513E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92190202E+04          6.35057593E+04          2.95383392E+04          1.75207703E+04          1.20177327E+04          3.37454909E+05          3.02875856E+05          1.49356031E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.04685614E+04          2.61851983E+04          1.24631043E+04          8.46860003E+03          2.63705945E+05          2.31327321E+05          1.11637870E+05          1.14240154E+05          7.85156823E+04          7.35525148E+04          1.92581602E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.99616857E+04          6.43136168E+04          2.98631679E+04          1.80307419E+04          1.23868288E+04          3.43088222E+05          3.08530128E+05          1.52267374E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.08568348E+04          2.64422147E+04          1.27058128E+04          8.68404403E+03          2.67829043E+05          2.34947865E+05          1.12799268E+05          1.17139727E+05          8.05571469E+04          7.55039223E+04          1.96763664E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.12106872E+04          6.51422927E+04          3.02970763E+04          1.85712907E+04          1.26739618E+04          3.49617937E+05          3.14399531E+05          1.54847076E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12501267E+04          2.69346418E+04          1.30472702E+04          8.91876682E+03          2.72664674E+05          2.38984267E+05          1.14883831E+05          1.19817745E+05          8.21855836E+04          7.72780410E+04          2.01288389E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.24948584E+04          6.58234166E+04          3.07437799E+04          1.90070223E+04          1.30514822E+04          3.56401023E+05          3.20496581E+05          1.57768867E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.16485350E+04          2.72556867E+04          1.33656351E+04          9.16653085E+03          2.77678129E+05          2.43161785E+05          1.17046892E+05          1.22868758E+05          8.42434869E+04          7.91632523E+04          2.05868451E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.35818344E+04          6.63703390E+04          3.12038531E+04          1.95632772E+04          1.33478499E+04          3.61382442E+05          3.23802538E+05          1.60803039E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.27162965E+04          2.75844774E+04          1.37274913E+04          9.36926515E+03          2.81545301E+05          2.47487949E+05          1.18852892E+05          1.26079211E+05          8.61695104E+04          8.09799824E+04          2.10271321E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48688455E+04          6.75298194E+04          3.16340028E+04          2.00067806E+04          1.37263771E+04          3.68072983E+05          3.29576859E+05          1.63240291E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.32964449E+04          2.80034841E+04          1.41094862E+04          9.62324709E+03          2.86508579E+05          2.50406152E+05          1.21045611E+05          1.28426994E+05          8.83384093E+04          8.28772385E+04          2.15105183E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.61917502E+04          6.87305321E+04          3.21116499E+04          2.05685819E+04          1.41270000E+04          3.75015932E+05          3.35560863E+05          1.66258294E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38874266E+04          2.83788685E+04          1.43867244E+04          9.82983806E+03          2.91649989E+05          2.54630874E+05          1.22881359E+05          1.31658885E+05          9.02684418E+04          8.49929532E+04          2.19676329E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.75520714E+04          6.99747162E+04          3.26039422E+04          2.11628460E+04          1.44775099E+04          3.80238713E+05          3.40661733E+05          1.69389993E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43412006E+04          2.87644537E+04          1.47717156E+04          1.00856280E+04          2.95456578E+05          2.59000598E+05          1.25072728E+05          1.34103348E+05          9.24721866E+04          8.69863409E+04          2.24633111E+03
       1011.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.86631282E+04          7.01858081E+04          3.30259578E+04          2.17987632E+04          1.49847454E+04          3.88399839E+05          3.47960244E+05          1.72399049E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50259274E+04          2.92411756E+04          1.51377631E+04          1.03824295E+04          3.01477940E+05          2.62772490E+05          1.27807562E+05          1.37953405E+05          9.52627607E+04          8.93459246E+04          2.30224252E+03
       1012.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.86633880E+04          7.01859871E+04          3.30260510E+04          2.17988859E+04          1.49848329E+04          3.88401229E+05          3.47961487E+05          1.72399655E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.31289139E+04          6.50260427E+04          2.92412564E+04          1.51378381E+04          1.03824827E+04          3.01478965E+05          2.62773320E+05          1.27808028E+05          1.37954065E+05          9.52632399E+04          8.93463617E+04          2.24671170E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10009316E+05          7.81999287E+04          3.72028450E+04          2.71612559E+04          1.86439516E+04          4.46233450E+05          3.99992064E+05          1.99723418E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.96959180E+04          7.15945370E+04          3.24434335E+04          1.86099431E+04          1.27923747E+04          3.46872746E+05          3.00409731E+05          1.46874616E+05          1.67604348E+05          1.15201949E+05          1.08783739E+05          2.68423115E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24530412E+05          8.82406404E+04          4.26255032E+04          3.43340688E+04          2.37129253E+04          5.18678368E+05          4.64756151E+05          2.33595574E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11757525E+05          7.90318783E+04          3.66125395E+04          2.33781625E+04          1.60075119E+04          4.00820943E+05          3.45811358E+05          1.70322430E+05          2.05344561E+05          1.41952207E+05          1.34524983E+05          3.25472289E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39728388E+05          9.95019162E+04          4.87404577E+04          4.29142970E+04          2.95482011E+04          5.94558237E+05          5.34429937E+05          2.70573032E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24731747E+05          8.76662494E+04          4.11576385E+04          2.88039102E+04          1.98035980E+04          4.57546531E+05          3.95613541E+05          1.97040913E+05          2.49790507E+05          1.72594756E+05          1.63761552E+05          3.89492674E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55836639E+05          1.11485691E+05          5.50938093E+04          5.28827255E+04          3.65400488E+04          6.75792551E+05          6.10995255E+05          3.12278697E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37963766E+05          9.69806223E+04          4.61213140E+04          3.51368903E+04          2.43183962E+04          5.18027823E+05          4.49371851E+05          2.24648366E+05          3.01404687E+05          2.08206846E+05          1.96899456E+05          4.61334037E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73366086E+05          1.24981646E+05          6.22322963E+04          6.45197196E+04          4.46678724E+04          7.62685162E+05          6.92155170E+05          3.55802302E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51905836E+05          1.07022047E+05          5.15765928E+04          4.25795690E+04          2.94889564E+04          5.83722925E+05          5.08108355E+05          2.54887621E+05          3.59285957E+05          2.49375252E+05          2.35360761E+05          5.41565649E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91613875E+05          1.39346240E+05          6.97397558E+04          7.78491360E+04          5.40979429E+04          8.55269655E+05          7.80695044E+05          4.02368107E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66913356E+05          1.17982247E+05          5.77574550E+04          5.11187203E+04          3.54244598E+04          6.53591709E+05          5.68801161E+05          2.88352843E+05          4.23735853E+05          2.95540650E+05          2.77691632E+05          6.30227291E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10785690E+05          1.55464632E+05          7.80870356E+04          9.31712890E+04          6.46943067E+04          9.52520621E+05          8.76540755E+05          4.53400908E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82923048E+05          1.30250273E+05          6.39090875E+04          6.08031578E+04          4.22211412E+04          7.27444278E+05          6.36488717E+05          3.23108456E+05          4.96961193E+05          3.46807588E+05          3.25277013E+05          7.27258129E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31006755E+05          1.71476163E+05          8.70304142E+04          1.10563802E+05          7.67270889E+04          1.05730573E+06          9.78096322E+05          5.08317708E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99475128E+05          1.42750904E+05          7.09185470E+04          7.15554832E+04          4.99081338E+04          8.03157354E+05          7.06099190E+05          3.61369169E+05          5.79310612E+05          4.04129734E+05          3.77857295E+05          8.32841938E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52375793E+05          1.90070059E+05          9.70802992E+04          1.30181499E+05          9.07204894E+04          1.15953447E+06          1.08691723E+06          5.68772157E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16662626E+05          1.56391159E+05          7.82479126E+04          8.38061549E+04          5.84829252E+04          8.83307125E+05          7.82286659E+05          4.03066735E+05          6.71978635E+05          4.68641823E+05          4.37496980E+05          9.48862296E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75502560E+05          2.08680210E+05          1.07170798E+05          1.52227504E+05          1.05670009E+05          1.27476456E+06          1.20577344E+06          6.32299843E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35605717E+05          1.70689702E+05          8.59543926E+04          9.73501204E+04          6.80863189E+04          9.69920283E+05          8.65142452E+05          4.45154419E+05          7.72725022E+05          5.40712212E+05          5.01226448E+05          1.07239822E+04
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98406053E+05          2.29776826E+05          1.18009997E+05          1.76622352E+05          1.23443341E+05          1.39110383E+06          1.32987918E+06          6.96784106E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54322428E+05          1.87048831E+05          9.43964037E+04          1.13065129E+05          7.87654921E+04          1.05611628E+06          9.47198415E+05          4.93437737E+05          8.85459033E+05          6.19489858E+05          5.73020822E+05          1.20808197E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23162439E+05          2.51273054E+05          1.29889214E+05          2.05029033E+05          1.42576507E+05          1.51242936E+06          1.45573847E+06          7.68235213E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74421411E+05          2.04086972E+05          1.03457848E+05          1.30248498E+05          9.07148456E+04          1.15013068E+06          1.04129641E+06          5.39391959E+05          1.00769937E+06          7.06686736E+05          6.50763637E+05          1.35404765E+04
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48376464E+05          2.74076715E+05          1.42557257E+05          2.35140307E+05          1.64008046E+05          1.64385071E+06          1.59979005E+06          8.45497265E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95078322E+05          2.20651320E+05          1.12622776E+05          1.48628597E+05          1.04315807E+05          1.24496676E+06          1.13018887E+06          5.93043694E+05          1.14273304E+06          8.03598801E+05          7.35136993E+05          1.50900910E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76030403E+05          2.98752990E+05          1.55391864E+05          2.68746134E+05          1.87985231E+05          1.77405654E+06          1.74423970E+06          9.27002847E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16765988E+05          2.39277295E+05          1.22789413E+05          1.69413262E+05          1.18656053E+05          1.34705268E+06          1.23314234E+06          6.47270763E+05          1.29216633E+06          9.09955739E+05          8.26719649E+05          1.67533478E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02270665E+05          3.24971867E+05          1.69492730E+05          3.06089378E+05          2.13661910E+05          1.91419452E+06          1.90140639E+06          1.01128577E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39641981E+05          2.58473603E+05          1.33395179E+05          1.92436412E+05          1.34618306E+05          1.44826245E+06          1.34331082E+06          7.03237528E+05          1.45514765E+06          1.02443519E+06          9.25446192E+05          1.85243658E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31307600E+05          3.53346993E+05          1.84555639E+05          3.47330985E+05          2.43238867E+05          2.05787486E+06          2.06316472E+06          1.10360516E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62979354E+05          2.80434163E+05          1.44459712E+05          2.17017633E+05          1.52925551E+05          1.56044173E+06          1.45757684E+06          7.66304202E+05          1.63867092E+06          1.15102616E+06          1.03368228E+06          2.04487801E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60933565E+05          3.81078920E+05          2.00306583E+05          3.92578748E+05          2.74952721E+05          2.20913907E+06          2.24200692E+06          1.19969620E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86341661E+05          3.00168996E+05          1.56637712E+05          2.44314302E+05          1.71502885E+05          1.67459959E+06          1.56522061E+06          8.28169093E+05          1.82377050E+06          1.28575786E+06          1.15034733E+06          2.24369886E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.90655202E+05          4.12706602E+05          2.16856700E+05          4.43421502E+05          3.09945422E+05          2.36667915E+06          2.41606796E+06          1.29761751E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13564176E+05          3.23430586E+05          1.68481377E+05          2.75079982E+05          1.92556383E+05          1.78501597E+06          1.69166543E+06          8.95282959E+05          2.03804401E+06          1.43541044E+06          1.27369168E+06          2.45847102E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22339343E+05          4.42521815E+05          2.34625401E+05          4.97092857E+05          3.48180335E+05          2.52032590E+06          2.61265730E+06          1.40477788E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39294167E+05          3.47965485E+05          1.81980459E+05          3.06835714E+05          2.16395939E+05          1.90573967E+06          1.82202726E+06          9.67757637E+05          2.26382741E+06          1.59676534E+06          1.40833630E+06          2.68658310E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54746285E+05          4.76932552E+05          2.53131475E+05          5.53130825E+05          3.89066060E+05          2.68538641E+06          2.82039988E+06          1.51560700E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63790648E+05          3.73114333E+05          1.96279534E+05          3.41290391E+05          2.40234766E+05          2.02924583E+06          1.95521655E+06          1.04446175E+06          2.50545156E+06          1.76785333E+06          1.54765104E+06          2.92302879E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91824219E+05          5.13342315E+05          2.73342521E+05          6.16597898E+05          4.33950346E+05          2.86254110E+06          3.03365876E+06          1.63696308E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92282254E+05          3.97553840E+05          2.09601367E+05          3.78926858E+05          2.67103784E+05          2.15510266E+06          2.08977829E+06          1.12318711E+06          2.77541987E+06          1.96501056E+06          1.70040446E+06          3.17430545E+04
