#Energy      Sr-K-shell   Sr-L1-shell   Sr-L2-shell   Sr-L3-shell   Sr-M1-shell   Sr-M2-shell   Sr-M3-shell   Sr-M4-shell   Sr-M5-shell   Sr-N1-shell   Sr-N2-shell   Sr-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32045696E+04          4.35797422E+04          1.97370240E+04          1.75541568E+05          8.16965047E+03
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32945372E+04          4.42028104E+04          1.97406605E+04          1.78115064E+05          8.20864873E+03
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35487354E+04          4.43049895E+04          1.99132969E+04          1.80765138E+05          8.27912656E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36716122E+04          4.48088503E+04          2.00889794E+04          1.83495262E+05          8.34794350E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37957781E+04          4.53243034E+04          2.02677894E+04          1.86309117E+05          8.41791405E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39212535E+04          4.58517534E+04          2.04498112E+04          1.87865491E+05          8.48634132E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40480591E+04          4.58376822E+04          2.03803806E+04          1.90556233E+05          8.49515895E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42951991E+04          4.62530445E+04          2.05206894E+04          1.93325173E+05          8.57011620E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44468706E+04          4.66760033E+04          2.06629436E+04          1.96175768E+05          8.63389349E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46004477E+04          4.71067689E+04          2.08071838E+04          1.97635764E+05          8.69579013E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47559666E+04          4.70861706E+04          2.09534519E+04          2.00303926E+05          8.74514152E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65863225E+04          4.97749706E+04          2.19267031E+04          2.27468210E+05          9.28449465E+03
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86413879E+04          5.16393271E+04          2.27518276E+04          2.53301380E+05          9.78665345E+03
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08363348E+04          5.34855238E+04          2.35897193E+04          2.80680733E+05          1.03007788E+04
        136.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24378844E+04          5.49333167E+04          2.42737497E+04          3.01157007E+05          1.06895470E+04
        137.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03094085E+04          3.24383836E+04          5.49337417E+04          2.42739508E+04          3.01163369E+05          7.00345977E+03
        138.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01031253E+04          3.29675889E+04          5.50860674E+04          2.44765633E+04          3.06392891E+05          7.02499114E+03
        139.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94643488E+04          2.01029209E+04          3.29681108E+04          5.50864476E+04          2.44767678E+04          3.06398960E+05          5.67254391E+03
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93975590E+04          2.00013448E+04          3.32308927E+04          5.52770260E+04          2.45590336E+04          3.09460610E+05          5.67711229E+03
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38269008E+04          1.27942891E+04          3.57910729E+04          5.72599887E+04          2.56160457E+04          3.40136528E+05          4.81901238E+03
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67174488E+03          4.29468050E+03          3.85339416E+04          5.94347321E+04          2.67506617E+04          3.70621205E+05          2.24189416E+03
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17535259E+03          2.53130842E+03          4.15598569E+04          6.17226610E+04          2.79289488E+04          4.02005668E+05          1.40230978E+03
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12564452E+03          1.96773553E+03          4.44494620E+04          6.42722873E+04          2.92494223E+04          4.38540989E+05          1.10783972E+03
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72420014E+03          1.75641517E+03          4.76211589E+04          6.66797890E+04          3.05201796E+04          4.71724832E+05          9.92750044E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53948944E+03          1.64629827E+03          5.08339172E+04          6.93723828E+04          3.19833901E+04          5.11209021E+05          9.35880468E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41958374E+03          1.58750165E+03          5.41816465E+04          7.22712727E+04          3.33668623E+04          5.47869468E+05          9.03095071E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37764612E+03          1.56647862E+03          5.76427277E+04          7.51425781E+04          3.49881535E+04          5.89723262E+05          8.92943549E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38582825E+03          1.57622660E+03          6.14527871E+04          7.82988028E+04          3.64669312E+04          6.33294136E+05          8.99593174E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41861268E+03          1.60312496E+03          6.51607624E+04          8.14001601E+04          3.81760830E+04          6.77271914E+05          9.15294586E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47374688E+03          1.64458254E+03          6.88562429E+04          8.47853805E+04          3.97602381E+04          7.18818471E+05          9.38824728E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54582338E+03          1.69696006E+03          7.28583971E+04          8.83435681E+04          4.15092272E+04          7.65693703E+05          9.68493906E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63644591E+03          1.76078751E+03          7.69324759E+04          9.15899042E+04          4.34559880E+04          8.14170942E+05          1.00463853E+03
        272.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66250569E+03          1.78036220E+03          7.82970937E+04          9.26991121E+04          4.40759225E+04          8.27091638E+05          1.01551076E+03
        273.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07659446E+04          2.66252325E+03          1.78037540E+03          7.82980199E+04          9.26998607E+04          4.37668418E+04          8.27101832E+05          9.27846083E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07198381E+04          2.74398348E+03          1.83516118E+03          8.09582963E+04          9.52353942E+04          4.51010153E+04          8.61165042E+05          9.53456141E+02
        282.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07002026E+04          2.77604875E+03          1.85849946E+03          8.23317398E+04          9.63998256E+04          4.56979186E+04          8.77044970E+05          9.64049291E+02
        283.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47273052E+04          1.07001896E+04          2.77607039E+03          1.85851522E+03          8.23326713E+04          9.64006117E+04          4.56983219E+04          8.77055756E+05          9.27880664E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46801875E+04          1.06546434E+04          2.86635813E+03          1.91536240E+03          8.50112270E+04          9.92322074E+04          4.69957614E+04          9.10045221E+05          9.52779145E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46131776E+04          1.05902369E+04          3.00043664E+03          2.01069474E+03          8.96861158E+04          1.02706610E+05          4.91279133E+04          9.59932478E+05          9.92099087E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45465305E+04          1.06377522E+04          3.14783008E+03          2.11048855E+03          9.38496375E+04          1.06671745E+05          5.08901557E+04          1.01115444E+06          1.03421611E+03
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44802434E+04          1.06954672E+04          3.29768013E+03          2.21544158E+03          9.87710695E+04          1.10461429E+05          5.29350294E+04          1.06359738E+06          1.07761381E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44143134E+04          1.07189928E+04          3.47124922E+03          2.33151492E+03          1.03267537E+05          1.14658337E+05          5.52443141E+04          1.11729752E+06          1.12531520E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43487375E+04          1.07897411E+04          3.64315719E+03          2.45041092E+03          1.07747213E+05          1.19186758E+05          5.71578194E+04          1.17743614E+06          1.17322912E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45677939E+04          1.08353343E+04          3.83271803E+03          2.58630345E+03          1.12706139E+05          1.23278432E+05          5.94246166E+04          1.23040083E+06          1.22671819E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45714116E+04          1.09939314E+04          4.03908175E+03          2.72059600E+03          1.17528265E+05          1.27381675E+05          6.15664014E+04          1.28471060E+06          1.28174803E+03
        360.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45717731E+04          1.10031948E+04          4.05927909E+03          2.73446853E+03          1.18065152E+05          1.27832403E+05          6.18081000E+04          1.29098545E+06          1.28720490E+03
        361.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83564705E+04          2.45717738E+04          1.10032134E+04          4.05932272E+03          2.73449829E+03          1.18066232E+05          1.27833309E+05          6.18085858E+04          1.29099808E+06          1.23132183E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88678735E+04          2.45750305E+04          1.10873678E+04          4.26562638E+03          2.87529733E+03          1.22479978E+05          1.32042045E+05          6.37173234E+04          1.34180501E+06          1.28217484E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94582427E+04          2.48584131E+04          1.12354455E+04          4.47849998E+03          3.02202961E+03          1.28036680E+05          1.36823775E+05          6.61527689E+04          1.39832680E+06          1.33632436E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00732630E+04          2.50904215E+04          1.13602260E+04          4.72188761E+03          3.18694095E+03          1.32849233E+05          1.41264155E+05          6.86188564E+04          1.45530459E+06          1.39555403E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07145113E+04          2.52598359E+04          1.15684364E+04          4.95856897E+03          3.34686317E+03          1.38789172E+05          1.46436995E+05          7.09318664E+04          1.51689082E+06          1.45383028E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16761129E+04          2.56217400E+04          1.17386437E+04          5.22181208E+03          3.52446243E+03          1.43462035E+05          1.50751583E+05          7.36356339E+04          1.58427095E+06          1.51782215E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25292100E+04          2.58914691E+04          1.19139343E+04          5.48233728E+03          3.72389974E+03          1.48981322E+05          1.55868354E+05          7.58899521E+04          1.64411879E+06          1.58440323E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32581794E+04          2.61669376E+04          1.21496767E+04          5.77374548E+03          3.90290960E+03          1.55237410E+05          1.61448050E+05          7.85325578E+04          1.70674146E+06          1.65026646E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41191304E+04          2.66424647E+04          1.23566239E+04          6.06862548E+03          4.12159794E+03          1.60455111E+05          1.66185490E+05          8.14450764E+04          1.77727405E+06          1.72334100E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48043968E+04          2.70010223E+04          1.25707432E+04          6.40119615E+03          4.33028957E+03          1.65894492E+05          1.70996091E+05          8.38814615E+04          1.84238714E+06          1.79594462E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56620355E+04          2.74669930E+04          1.28455153E+04          6.70618118E+03          4.54062249E+03          1.71633726E+05          1.76589288E+05          8.69233246E+04          1.90679426E+06          1.86858303E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65630092E+04          2.78885914E+04          1.30936279E+04          7.05626146E+03          4.78010835E+03          1.78042455E+05          1.82123722E+05          8.92838939E+04          1.98219644E+06          1.94813844E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71779144E+04          2.83233340E+04          1.33515140E+04          7.39315943E+03          5.01032437E+03          1.83659305E+05          1.88248904E+05          9.21268458E+04          2.04574714E+06          2.02408423E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80516508E+04          2.88620281E+04          1.36161494E+04          7.73746455E+03          5.24568988E+03          1.89359418E+05          1.93341816E+05          9.52741908E+04          2.11605697E+06          2.10231718E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89313707E+04          2.93563121E+04          1.38941053E+04          8.11840288E+03          5.50554184E+03          1.95924628E+05          1.99700318E+05          9.79270671E+04          2.19508255E+06          2.18668006E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97399205E+04          2.98678210E+04          1.41836459E+04          8.53922178E+03          5.79279405E+03          2.02177821E+05          2.04633746E+05          1.01174786E+05          2.26186760E+06          2.27768604E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06528758E+04          3.04490874E+04          1.44936193E+04          8.92637588E+03          6.05645104E+03          2.09265187E+05          2.10615371E+05          1.03804190E+05          2.34498379E+06          2.36315323E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16087645E+04          3.10174866E+04          1.48113895E+04          9.32292139E+03          6.37580712E+03          2.15029628E+05          2.17190223E+05          1.07075371E+05          2.41104903E+06          2.45758791E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26942003E+04          3.16075104E+04          1.51446917E+04          9.78399666E+03          6.64097000E+03          2.22368659E+05          2.22766919E+05          1.10210641E+05          2.48270333E+06          2.54880542E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.36024298E+04          3.22417054E+04          1.54925326E+04          1.02414384E+04          6.95357580E+03          2.28266958E+05          2.29549474E+05          1.13730324E+05          2.56533848E+06          2.64640839E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.46405122E+04          3.28868045E+04          1.57840484E+04          1.07062706E+04          7.25690145E+03          2.34724367E+05          2.35042223E+05          1.16600027E+05          2.63884429E+06          2.74095136E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57292293E+04          3.35582451E+04          1.61318859E+04          1.11726373E+04          7.61648738E+03          2.42076987E+05          2.41889861E+05          1.20188772E+05          2.71525838E+06          2.84569597E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65498325E+04          3.42359361E+04          1.64876103E+04          1.16494652E+04          7.92409974E+03          2.48341352E+05          2.48390680E+05          1.24005444E+05          2.80064706E+06          2.94243101E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76318311E+04          3.49566552E+04          1.68641403E+04          1.21923977E+04          8.27450821E+03          2.55946785E+05          2.55718119E+05          1.26658418E+05          2.89158068E+06          3.05037295E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87653262E+04          3.55377113E+04          1.72582698E+04          1.27261684E+04          8.63752022E+03          2.62139885E+05          2.61553605E+05          1.30076793E+05          2.96069987E+06          3.15851443E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95183762E+04          3.62508137E+04          1.75583697E+04          1.32709091E+04          9.03744523E+03          2.69844316E+05          2.68959101E+05          1.33856700E+05          3.03632211E+06          3.26839647E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06178138E+04          3.69940349E+04          1.79484277E+04          1.38178478E+04          9.40567715E+03          2.76860010E+05          2.76796168E+05          1.37862862E+05          3.12506144E+06          3.37849618E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16555249E+04          3.77678078E+04          1.83458374E+04          1.44511992E+04          9.84502494E+03          2.84966506E+05          2.82227862E+05          1.40906613E+05          3.20483198E+06          3.50166085E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28105857E+04          3.84335663E+04          1.87681371E+04          1.50071034E+04          1.02163821E+04          2.91357295E+05          2.89945683E+05          1.44941037E+05          3.29674954E+06          3.61223060E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40184842E+04          3.92068146E+04          1.91188779E+04          1.56255426E+04          1.06364958E+04          2.99564847E+05          2.97014218E+05          1.49213296E+05          3.37415074E+06          3.73079781E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49109606E+04          4.00118158E+04          1.95416893E+04          1.62579256E+04          1.10685786E+04          3.06336042E+05          3.05139844E+05          1.52039887E+05          3.46838061E+06          3.85151663E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60997294E+04          4.08614872E+04          1.99836244E+04          1.69680794E+04          1.15539976E+04          3.14544384E+05          3.11603846E+05          1.56229398E+05          3.54572914E+06          3.98573282E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72594054E+04          4.17402199E+04          2.04176454E+04          1.76032818E+04          1.19880780E+04          3.21806394E+05          3.19816182E+05          1.59991560E+05          3.64043991E+06          4.10876046E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85214949E+04          4.24478507E+04          2.08919390E+04          1.83731923E+04          1.25145480E+04          3.30212149E+05          3.28473108E+05          1.64376956E+05          3.72917805E+06          4.25043547E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96167152E+04          4.33226264E+04          2.12578194E+04          1.90117148E+04          1.29509615E+04          3.37271327E+05          3.34516953E+05          1.69009537E+05          3.82865885E+06          4.36979242E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.08886248E+04          4.42342158E+04          2.17232960E+04          1.97336471E+04          1.34431151E+04          3.45793218E+05          3.43063419E+05          1.72199117E+05          3.93359268E+06          4.50461510E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22159892E+04          4.51114202E+04          2.21881066E+04          2.05585588E+04          1.40064149E+04          3.54756921E+05          3.50743619E+05          1.76823859E+05          4.01110110E+06          4.65286088E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.32235665E+04          4.60794561E+04          2.26844668E+04          2.13080757E+04          1.45161430E+04          3.61465243E+05          3.58606111E+05          1.80130521E+05          4.11675056E+06          4.78994925E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.45470353E+04          4.70899489E+04          2.32035428E+04          2.20610590E+04          1.50578510E+04          3.70358564E+05          3.67287253E+05          1.84646363E+05          4.19929306E+06          4.93482765E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55713775E+04          4.77706596E+04          2.36172425E+04          2.29430129E+04          1.56667010E+04          3.78295496E+05          3.76399128E+05          1.89394450E+05          4.30445032E+06          5.08248235E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.68672340E+04          4.87552411E+04          2.41404027E+04          2.37105576E+04          1.62130183E+04          3.86490044E+05          3.83795662E+05          1.93494487E+05          4.39471429E+06          5.22649864E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.81026534E+04          4.97812623E+04          2.45553239E+04          2.46353619E+04          1.67703456E+04          3.95490634E+05          3.93019313E+05          1.97771539E+05          4.50189028E+06          5.37436602E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.94430206E+04          5.06665152E+04          2.50734776E+04          2.54994408E+04          1.74199449E+04          4.04920432E+05          4.00500027E+05          2.02559888E+05          4.58972396E+06          5.53210021E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.08372081E+04          5.17258001E+04          2.56139702E+04          2.63990418E+04          1.80304980E+04          4.12408987E+05          4.09669046E+05          2.07585856E+05          4.69794637E+06          5.69059836E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.22885239E+04          5.28303237E+04          2.61025682E+04          2.73951011E+04          1.86602027E+04          4.21879966E+05          4.19267731E+05          2.11618984E+05          4.81139564E+06          5.85295000E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.33315605E+04          5.35586424E+04          2.66646985E+04          2.84692720E+04          1.93630823E+04          4.29880001E+05          4.27984910E+05          2.16721584E+05          4.89509561E+06          6.02184335E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.47677397E+04          5.46288325E+04          2.72515733E+04          2.93479779E+04          1.99913566E+04          4.39297463E+05          4.36816488E+05          2.20766514E+05          5.00734551E+06          6.18177711E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.62612971E+04          5.57426629E+04          2.78648629E+04          3.04837963E+04          2.07343551E+04          4.49136788E+05          4.46577110E+05          2.25856488E+05          5.10165809E+06          6.36688474E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.72486463E+04          5.67212422E+04          2.82411999E+04          3.13638305E+04          2.15347140E+04          4.59426970E+05          4.56783902E+05          2.30593954E+05          5.21456689E+06          6.52744483E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.86972896E+04          5.78712559E+04          2.88335695E+04          3.25387339E+04          2.21485357E+04          4.66269487E+05          4.65135942E+05          2.35894019E+05          5.33258656E+06          6.69917666E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00358605E+04          5.90688673E+04          2.93935109E+04          3.35411290E+04          2.29752655E+04          4.76354607E+05          4.75446669E+05          2.40660644E+05          5.42624082E+06          6.88107185E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.15312574E+04          6.03170939E+04          3.00144352E+04          3.47882579E+04          2.36805653E+04          4.86885641E+05          4.86224878E+05          2.46049129E+05          5.54402339E+06          7.06759868E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30835985E+04          6.10564734E+04          3.06621591E+04          3.58264396E+04          2.45586518E+04          4.97892833E+05          4.94180986E+05          2.51684441E+05          5.64370553E+06          7.25471103E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43485877E+04          6.22573014E+04          3.11327294E+04          3.69620190E+04          2.52873021E+04          5.03787112E+05          5.04867558E+05          2.56175412E+05          5.76235367E+06          7.42491865E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58918685E+04          6.33872576E+04          3.17725513E+04          3.82594771E+04          2.60857614E+04          5.14299001E+05          5.14560158E+05          2.61849151E+05          5.86616978E+06          7.61951421E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74926749E+04          6.46399031E+04          3.24392234E+04          3.93909787E+04          2.69976941E+04          5.23203959E+05          5.25630631E+05          2.67779904E+05          5.98661955E+06          7.82052354E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.86673383E+04          6.59430557E+04          3.29023823E+04          4.07646910E+04          2.77932428E+04          5.33813874E+05          5.35295767E+05          2.72074182E+05          6.11211938E+06          8.00466429E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.02435912E+04          6.69087114E+04          3.35475093E+04          4.19035539E+04          2.87578700E+04          5.44863008E+05          5.46453117E+05          2.77932454E+05          6.20488040E+06          8.20363324E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18769010E+04          6.82015118E+04          3.42184407E+04          4.32276981E+04          2.95598515E+04          5.52694032E+05          5.58085480E+05          2.83176412E+05          6.32932366E+06          8.40166155E+03
