#Energy      Sr-K-shell   Sr-L1-shell   Sr-L2-shell   Sr-L3-shell   Sr-M1-shell   Sr-M2-shell   Sr-M3-shell   Sr-M4-shell   Sr-M5-shell   Sr-N1-shell   Sr-N2-shell   Sr-N3-shell   Valence  Total
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31954918E+02          1.48238957E+02          6.79184380E+01          8.62221163E+00          7.19262379E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.18319879E+02          1.47080312E+02          6.74408045E+01          8.68500213E+00          7.22620991E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05362131E+02          1.45981335E+02          6.69885149E+01          8.74770035E+00          7.25975027E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93038089E+02          1.44938845E+02          6.65603206E+01          8.81030756E+00          7.29325045E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81307695E+02          1.43950195E+02          6.61549994E+01          8.87282505E+00          7.32671595E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70134256E+02          1.43012535E+02          6.57714051E+01          8.93525407E+00          7.36015097E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59484760E+02          1.42123353E+02          6.54084876E+01          8.99759585E+00          7.39356032E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49327462E+02          1.41280388E+02          6.50652343E+01          9.05985159E+00          7.42694821E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39634022E+02          1.40481321E+02          6.47406953E+01          9.12202252E+00          7.46031828E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30377448E+02          1.39724045E+02          6.44339903E+01          9.18410980E+00          7.49367410E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21533683E+02          1.39006645E+02          6.41442698E+01          9.24611458E+00          7.52701916E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51442973E+02          1.33659311E+02          6.20267641E+01          9.86186527E+00          7.86042426E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04963965E+02          1.30766905E+02          6.09587998E+01          1.04801795E+01          8.20080248E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73263274E+02          1.29494205E+02          6.05850326E+01          1.10908796E+01          8.54180106E+00
        136.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57058126E+02          1.29285270E+02          6.06162732E+01          1.15124517E+01          8.78000213E+00
        137.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26693400E+10          3.57054053E+02          1.29285276E+02          6.06163102E+01          1.15125793E+01          8.78007469E+00
        138.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05153382E+06          3.53127727E+02          1.29307454E+02          6.06604185E+01          1.16354975E+01          8.84991736E+00
        139.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10670042E+10          1.04978884E+06          3.53123937E+02          1.29307493E+02          6.06604697E+01          1.16356248E+01          8.84998977E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67312281E+06          5.70627444E+05          3.51263492E+02          1.29330735E+02          6.06877537E+01          1.16947894E+01          8.88360596E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24585904E+05          6.12169142E+04          3.35872377E+02          1.29951513E+02          6.11280106E+01          1.22967323E+01          9.22693160E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60857860E+04          2.54471078E+04          3.25125737E+02          1.31142023E+02          6.18138419E+01          1.28967061E+01          9.57131655E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53470406E+04          1.46375774E+04          3.17731625E+02          1.32756065E+02          6.26824197E+01          1.34909223E+01          9.91423732E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65740724E+04          9.80491877E+03          3.12815716E+02          1.34691166E+02          6.36896095E+01          1.40798533E+01          1.02555580E+01
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19557786E+04          7.18157958E+03          3.09770390E+02          1.36873726E+02          6.48036482E+01          1.46639135E+01          1.05951354E+01
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.19054748E+03          5.57946911E+03          3.08163447E+02          1.39249724E+02          6.60011777E+01          1.52469079E+01          1.09346114E+01
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.38748716E+03          4.52038489E+03          3.07680853E+02          1.41778756E+02          6.72647044E+01          1.58254793E+01          1.12719461E+01
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13826071E+03          3.77915680E+03          3.08090059E+02          1.44430088E+02          6.85809028E+01          1.64031990E+01          1.16087218E+01
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23273158E+03          3.23772351E+03          3.09215828E+02          1.47179994E+02          6.99394776E+01          1.69736698E+01          1.19415521E+01
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.55302793E+03          2.82888550E+03          3.10924053E+02          1.50009918E+02          7.13323662E+01          1.75436244E+01          1.22736702E+01
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02855270E+03          2.51193518E+03          3.13110589E+02          1.52905167E+02          7.27531850E+01          1.81099967E+01          1.26034566E+01
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61477380E+03          2.26093472E+03          3.15693537E+02          1.55853992E+02          7.41968239E+01          1.86729812E+01          1.29309553E+01
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28233814E+03          2.05867181E+03          3.18607737E+02          1.58846904E+02          7.56591569E+01          1.92327555E+01          1.32562286E+01
        272.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19531851E+03          2.00564082E+03          3.19538164E+02          1.59751878E+02          7.61008346E+01          1.94006142E+01          1.33536316E+01
        273.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58216699E+11          3.19526229E+03          2.00560654E+03          3.19538793E+02          1.59752482E+02          7.61011296E+01          1.94007280E+01          1.33536974E+01
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45983093E+06          3.01119886E+03          1.89331064E+03          3.21800777E+02          1.61876175E+02          7.71368217E+01          1.97894823E+01          1.35792776E+01
        282.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43106070E+06          2.93960451E+03          1.84958752E+03          3.22806145E+02          1.62790761E+02          7.75825364E+01          1.99564436E+01          1.36759883E+01
        283.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.95789523E+11          1.43068066E+06          2.93955817E+03          1.84955921E+03          3.22806822E+02          1.62791372E+02          7.75828340E+01          1.99565567E+01          1.36760536E+01
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56430361E+06          6.35650795E+05          2.78724472E+03          1.75645952E+03          3.25230093E+02          1.64935461E+02          7.86270606E+01          2.03461353E+01          1.39013940E+01
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43901957E+06          3.11528682E+05          2.60028262E+03          1.64203973E+03          3.28860794E+02          1.68019519E+02          8.01275940E+01          2.08971377E+01          1.42199965E+01
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.05437767E+05          1.91213706E+05          2.44277276E+03          1.54552762E+03          3.32664069E+02          1.71123990E+02          8.16365268E+01          2.14482308E+01          1.45378190E+01
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33013070E+05          1.31974010E+05          2.30902940E+03          1.46350117E+03          3.36615935E+02          1.74245225E+02          8.31522752E+01          2.19967064E+01          1.48536488E+01
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98807027E+05          9.79303987E+04          2.19468983E+03          1.39332824E+03          3.40696276E+02          1.77380157E+02          8.46735087E+01          2.25426731E+01          1.51675871E+01
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21665945E+05          7.63536443E+04          2.09635904E+03          1.33294916E+03          3.44888135E+02          1.80526194E+02          8.61991036E+01          2.30862323E+01          1.54797315E+01
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72766524E+05          6.17127557E+04          2.01135538E+03          1.28073783E+03          3.49177114E+02          1.83681138E+02          8.77281083E+01          2.36274785E+01          1.57901751E+01
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39578038E+05          5.12668887E+04          1.93753777E+03          1.23539053E+03          3.53550934E+02          1.86843118E+02          8.92597136E+01          2.41665003E+01          1.60990055E+01
        360.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36856724E+05          5.03902284E+04          1.93070831E+03          1.23119525E+03          3.53992120E+02          1.87159323E+02          8.94128364E+01          2.42209938E+01          1.61301113E+01
        361.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62393132E+12          1.36851454E+05          5.03885203E+04          1.93069474E+03          1.23118691E+03          3.53993004E+02          1.87159956E+02          8.94131429E+01          2.42211029E+01          1.61301736E+01
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.78370130E+06          1.15896801E+05          4.35216189E+04          1.87317904E+03          1.19585504E+03          3.57999064E+02          1.90010532E+02          9.07165360E+01          2.47033805E+01          1.64037687E+01
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81286203E+06          9.83346504E+04          3.75984884E+04          1.81687256E+03          1.16127149E+03          3.62512428E+02          1.93139233E+02          9.22959172E+01          2.52406825E+01          1.67117671E+01
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46737683E+06          8.49041094E+04          3.29554228E+04          1.76746249E+03          1.13093464E+03          3.67083174E+02          1.96221130E+02          9.37904163E+01          2.57734672E+01          1.70140534E+01
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.27695707E+05          7.43745757E+04          2.92395153E+04          1.72399402E+03          1.10425864E+03          3.71704472E+02          1.99469032E+02          9.53595955E+01          2.63067661E+01          1.73197266E+01
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50916658E+05          6.59476086E+04          2.62135136E+04          1.68567034E+03          1.08075590E+03          3.76370375E+02          2.02705938E+02          9.69233146E+01          2.68357292E+01          1.76227717E+01
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87819685E+05          5.90848846E+04          2.37125667E+04          1.65182417E+03          1.06001710E+03          3.81075667E+02          2.05767757E+02          9.84071563E+01          2.73652802E+01          1.79216495E+01
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82606541E+05          5.34125569E+04          2.16188921E+04          1.62189273E+03          1.04169672E+03          3.85815772E+02          2.08986063E+02          9.99615208E+01          2.78906671E+01          1.82218455E+01
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10313356E+05          4.86639374E+04          1.98467673E+04          1.59539873E+03          1.02550122E+03          3.90586654E+02          2.12194225E+02          1.01510864E+02          2.84166988E+01          1.85216924E+01
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58223477E+05          4.46436565E+04          1.83320282E+04          1.57193590E+03          1.01118087E+03          3.95384750E+02          2.15392527E+02          1.03055328E+02          2.89410425E+01          1.88202269E+01
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19298679E+05          4.12073329E+04          1.70261478E+04          1.55115592E+03          9.98521250E+02          4.00206901E+02          2.18581244E+02          1.04595053E+02          2.94637440E+01          1.91175027E+01
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89352523E+05          3.82441872E+04          1.58917109E+04          1.53275955E+03          9.87338146E+02          4.05050300E+02          2.21610685E+02          1.06130175E+02          2.99825734E+01          1.94114667E+01
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65757539E+05          3.56696420E+04          1.48994944E+04          1.51648825E+03          9.77472289E+02          4.09912447E+02          2.24783365E+02          1.07660824E+02          3.05021506E+01          1.97064038E+01
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46793703E+05          3.34174363E+04          1.40263780E+04          1.50211720E+03          9.68785151E+02          4.14791113E+02          2.27947221E+02          1.09187128E+02          3.10202205E+01          2.00002252E+01
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31294835E+05          3.14350985E+04          1.32538144E+04          1.48945211E+03          9.61156248E+02          4.19684300E+02          2.31245560E+02          1.10709210E+02          3.15368228E+01          2.02940745E+01
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18444528E+05          2.96805748E+04          1.25668817E+04          1.47832165E+03          9.54480293E+02          4.24590220E+02          2.34390252E+02          1.12227187E+02          3.20519955E+01          2.05857698E+01
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07657827E+05          2.81200106E+04          1.19532992E+04          1.46857670E+03          9.48664869E+02          4.29507268E+02          2.37526862E+02          1.13741175E+02          3.25657751E+01          2.08764657E+01
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.85029127E+04          2.67256139E+04          1.14030223E+04          1.46008508E+03          9.43628504E+02          4.34434000E+02          2.40655612E+02          1.15251284E+02          3.30781966E+01          2.11661963E+01
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.06581917E+04          2.54745800E+04          1.09076765E+04          1.45273049E+03          9.39299186E+02          4.39369111E+02          2.43776716E+02          1.16757619E+02          3.35892929E+01          2.14549941E+01
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38796611E+04          2.43479467E+04          1.04602455E+04          1.44641043E+03          9.35613768E+02          4.44311428E+02          2.46890380E+02          1.18260282E+02          3.41012221E+01          2.17437544E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79769403E+04          2.33298528E+04          1.00548378E+04          1.44103347E+03          9.32514966E+02          4.49259890E+02          2.50128598E+02          1.19819405E+02          3.46097494E+01          2.20338230E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.28022346E+04          2.24069295E+04          9.68644388E+03          1.43651765E+03          9.29952513E+02          4.54057868E+02          2.53225864E+02          1.21314072E+02          3.51170463E+01          2.23195725E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.82378188E+04          2.15678248E+04          9.35081108E+03          1.43279085E+03          9.27881771E+02          4.58853355E+02          2.56316294E+02          1.22805364E+02          3.56231372E+01          2.26044842E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41883204E+04          2.08029014E+04          9.04427415E+03          1.42978799E+03          9.26261886E+02          4.64089767E+02          2.59527314E+02          1.24351365E+02          3.61301073E+01          2.28934475E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05784953E+04          2.01038721E+04          8.76366524E+03          1.42745027E+03          9.25056868E+02          4.68871350E+02          2.62602545E+02          1.25835245E+02          3.66338511E+01          2.31766925E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73452597E+04          1.94635966E+04          8.50626103E+03          1.42572543E+03          9.24233895E+02          4.73650587E+02          2.65671481E+02          1.27316016E+02          3.71364761E+01          2.34591812E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44371163E+04          1.88758697E+04          8.26967581E+03          1.42456586E+03          9.23763709E+02          4.78851234E+02          2.68857067E+02          1.28849750E+02          3.76400080E+01          2.37456366E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18112640E+04          1.83353234E+04          8.05183207E+03          1.42392881E+03          9.23619530E+02          4.83617335E+02          2.71911885E+02          1.30323634E+02          3.81404262E+01          2.40266029E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94318750E+04          1.78372480E+04          7.85090044E+03          1.42377542E+03          9.23777359E+02          4.88794433E+02          2.75081284E+02          1.31849568E+02          3.86397987E+01          2.43107134E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72685103E+04          1.73775091E+04          7.66528475E+03          1.42407052E+03          9.24215154E+02          4.93547985E+02          2.78122654E+02          1.33316892E+02          3.91400955E+01          2.45910355E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52957313E+04          1.69524822E+04          7.49355448E+03          1.42478199E+03          9.24913098E+02          4.98702359E+02          2.81276529E+02          1.34835345E+02          3.96374035E+01          2.48736845E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.34916565E+04          1.65589434E+04          7.33445888E+03          1.42588070E+03          9.25852927E+02          5.03844571E+02          2.84305079E+02          1.36296413E+02          4.01356528E+01          2.51536427E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18375167E+04          1.61940591E+04          7.18687489E+03          1.42733995E+03          9.27018100E+02          5.08576391E+02          2.87444055E+02          1.37807687E+02          4.06309726E+01          2.54339066E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03171568E+04          1.58552874E+04          7.04980698E+03          1.42913537E+03          9.28393405E+02          5.13697091E+02          2.90460370E+02          1.39262782E+02          4.11272506E+01          2.57125552E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89165823E+04          1.55403821E+04          6.92236288E+03          1.43124464E+03          9.29964937E+02          5.18417867E+02          2.93585037E+02          1.40767161E+02          4.16206618E+01          2.59915264E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76236820E+04          1.52473167E+04          6.80374515E+03          1.43364727E+03          9.31719963E+02          5.23517825E+02          2.96702536E+02          1.42268095E+02          4.21150357E+01          2.62715750E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64277322E+04          1.49742920E+04          6.69323419E+03          1.43632450E+03          9.33646684E+02          5.28606607E+02          2.99700576E+02          1.43714301E+02          4.26085181E+01          2.65483723E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.53194064E+04          1.47196736E+04          6.59018549E+03          1.43925888E+03          9.35734291E+02          5.33308031E+02          3.02804582E+02          1.45208732E+02          4.30991512E+01          2.68254938E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42906191E+04          1.44820058E+04          6.49401573E+03          1.44243444E+03          9.37972890E+02          5.38377189E+02          3.05901805E+02          1.46699903E+02          4.35908207E+01          2.71037186E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33339681E+04          1.42599586E+04          6.40419622E+03          1.44583655E+03          9.40353190E+02          5.43435723E+02          3.08882731E+02          1.48137780E+02          4.40797370E+01          2.73780607E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24431110E+04          1.40523457E+04          6.32025087E+03          1.44945151E+03          9.42866716E+02          5.48483806E+02          3.11967210E+02          1.49622809E+02          4.45696442E+01          2.76551271E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16122900E+04          1.38580756E+04          6.24174481E+03          1.45326665E+03          9.45505599E+02          5.53159100E+02          3.15045260E+02          1.51104748E+02          4.50587328E+01          2.79307200E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08364083E+04          1.36761759E+04          6.16828376E+03          1.45727034E+03          9.48262500E+02          5.58188958E+02          3.18010127E+02          1.52534806E+02          4.55451328E+01          2.82034707E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01108911E+04          1.35057431E+04          6.09950805E+03          1.46145175E+03          9.51130666E+02          5.63208878E+02          3.21076121E+02          1.54010934E+02          4.60325358E+01          2.84789053E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94316640E+04          1.33459644E+04          6.03509245E+03          1.46580071E+03          9.54103788E+02          5.68219022E+02          3.24136012E+02          1.55484128E+02          4.65191574E+01          2.87538242E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87950269E+04          1.31960996E+04          5.97473506E+03          1.47030789E+03          9.57175977E+02          5.72870539E+02          3.27189901E+02          1.56954437E+02          4.70049968E+01          2.90273376E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81976592E+04          1.30554670E+04          5.91816222E+03          1.47496454E+03          9.60341792E+02          5.77863738E+02          3.30237887E+02          1.58421908E+02          4.74882061E+01          2.93005431E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76365625E+04          1.29234446E+04          5.86512260E+03          1.47976254E+03          9.63596124E+02          5.82847634E+02          3.33176918E+02          1.59839418E+02          4.79724599E+01          2.95715201E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71090190E+04          1.27994577E+04          5.81538505E+03          1.48469426E+03          9.66934249E+02          5.87822376E+02          3.36213875E+02          1.61301572E+02          4.84559765E+01          2.98444583E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66125590E+04          1.26829864E+04          5.76873765E+03          1.48975258E+03          9.70351683E+02          5.92788111E+02          3.39245216E+02          1.62761025E+02          4.89387543E+01          3.01169250E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61449559E+04          1.25735475E+04          5.72498523E+03          1.49493092E+03          9.73844280E+02          5.97744982E+02          3.42271030E+02          1.64217822E+02          4.94207975E+01          3.03889264E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57041425E+04          1.24706974E+04          5.68394938E+03          1.50022304E+03          9.77408156E+02          6.02693131E+02          3.45291404E+02          1.65672002E+02          4.99002975E+01          3.06597847E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52882610E+04          1.23740255E+04          5.64546136E+03          1.50562306E+03          9.81039653E+02          6.07632697E+02          3.48306423E+02          1.67123609E+02          5.03808722E+01          3.09308710E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48956132E+04          1.22831576E+04          5.60936851E+03          1.51112557E+03          9.84735370E+02          6.12236292E+02          3.51316170E+02          1.68572680E+02          5.08607574E+01          3.12006724E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45246328E+04          1.21977415E+04          5.57552837E+03          1.51672543E+03          9.88492057E+02          6.17161183E+02          3.54222280E+02          1.69974207E+02          5.13399530E+01          3.14685772E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41738865E+04          1.21174538E+04          5.54381149E+03          1.52241784E+03          9.92306722E+02          6.22077886E+02          3.57222226E+02          1.71418551E+02          5.18184670E+01          3.17383903E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38420583E+04          1.20419968E+04          5.51409300E+03          1.52819821E+03          9.96176513E+02          6.26986527E+02          3.60217141E+02          1.72860475E+02          5.22963081E+01          3.20077868E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35279411E+04          1.19710926E+04          5.48626020E+03          1.53406232E+03          1.00009876E+03          6.31887232E+02          3.63207100E+02          1.74300016E+02          5.27734804E+01          3.22767721E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32304065E+04          1.19044825E+04          5.46020988E+03          1.54000616E+03          1.00407094E+03          6.36780121E+02          3.66192175E+02          1.75737208E+02          5.32499912E+01          3.25453523E+01
