#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   N-K-shell   Valence  Total
        970.0000          1.00000000E+30          8.66726177E+04          1.97181932E+05          1.00447264E+05          2.68369948E+04          3.17570145E+05          1.49308312E+04
        980.0000          1.00000000E+30          8.86554082E+04          2.03395040E+05          1.03350632E+05          2.76399968E+04          3.26090882E+05          1.53567248E+04
        990.0000          1.00000000E+30          9.04290513E+04          2.10205153E+05          1.06851839E+05          2.83786507E+04          3.34345039E+05          1.57721037E+04
       1000.0000          1.00000000E+30          9.24407286E+04          2.16673815E+05          1.10078254E+05          2.92269520E+04          3.43581661E+05          1.62224600E+04
       1100.0000          1.00000000E+30          1.13195013E+05          2.91449202E+05          1.48116950E+05          3.77814790E+04          4.37974848E+05          2.09344756E+04
       1200.0000          1.00000000E+30          1.36038683E+05          3.81676294E+05          1.94577289E+05          4.80744034E+04          5.46579704E+05          2.64964766E+04
       1300.0000          1.00000000E+30          1.62259391E+05          4.92293027E+05          2.51246041E+05          5.98961900E+04          6.72054632E+05          3.29402776E+04
       1400.0000          1.00000000E+30          1.91321937E+05          6.23077295E+05          3.17897398E+05          7.35546971E+04          8.14660274E+05          4.03222085E+04
       1500.0000          1.00000000E+30          2.23308028E+05          7.78184659E+05          3.97003325E+05          8.93494255E+04          9.77632489E+05          4.87878060E+04
       1600.0000          1.00000000E+30          2.58410692E+05          9.59256895E+05          4.89700537E+05          1.07177709E+05          1.15964498E+06          5.83193141E+04
       1700.0000          1.00000000E+30          2.96637045E+05          1.17080073E+06          5.96949901E+05          1.27356752E+05          1.35916973E+06          6.90220478E+04
       1800.0000          1.00000000E+30          3.38733151E+05          1.41205331E+06          7.21308070E+05          1.49828280E+05          1.57957449E+06          8.09446278E+04
       1843.9990          1.00000000E+30          3.59170021E+05          1.53305286E+06          7.81024616E+05          1.60799792E+05          1.68420733E+06          8.67338496E+04
       1844.0010          2.05184799E+04          3.59171030E+05          1.53305887E+06          7.81027548E+05          1.60800333E+05          1.68421247E+06          1.65930929E+04
       1900.0000          2.13756067E+04          3.85760917E+05          1.69005774E+06          8.64524004E+05          1.75256498E+05          1.82558128E+06          1.74286860E+04
       2000.0000          2.41117740E+04          4.33854968E+05          2.01006656E+06          1.02572702E+06          2.03816512E+05          2.09307075E+06          1.97491905E+04
       2100.0000          2.73370669E+04          4.87755783E+05          2.36329838E+06          1.20771173E+06          2.34424117E+05          2.38782155E+06          2.24384846E+04
       2200.0000          3.07439273E+04          5.45164071E+05          2.77035359E+06          1.41156451E+06          2.67632382E+05          2.70722506E+06          2.52932064E+04
       2300.0000          3.44474451E+04          6.06997789E+05          3.21694187E+06          1.64522152E+06          3.05677836E+05          3.05853640E+06          2.84137497E+04
       2400.0000          3.83591688E+04          6.73186188E+05          3.71002516E+06          1.90624992E+06          3.45175529E+05          3.43130843E+06          3.17082832E+04
       2500.0000          4.25871618E+04          7.46518204E+05          4.27428818E+06          2.18894746E+06          3.89035058E+05          3.83816835E+06          3.52825682E+04
       2600.0000          4.72130301E+04          8.21202499E+05          4.89654931E+06          2.49738070E+06          4.36603488E+05          4.27110671E+06          3.91734342E+04
       2700.0000          5.19089738E+04          8.99257777E+05          5.56257911E+06          2.84316781E+06          4.88372432E+05          4.73437717E+06          4.31651228E+04
       2800.0000          5.68210150E+04          9.85672992E+05          6.30410840E+06          3.22779116E+06          5.47075508E+05          5.23958601E+06          4.73914562E+04
       2900.0000          6.24240352E+04          1.07900303E+06          7.12567266E+06          3.65372730E+06          6.03372314E+05          5.77315385E+06          5.21081664E+04
       3000.0000          6.80232971E+04          1.17119141E+06          8.01110748E+06          4.10705912E+06          6.69132779E+05          6.33566983E+06          5.68980483E+04
       3100.0000          7.41909073E+04          1.27223579E+06          8.98585310E+06          4.60671872E+06          7.37338153E+05          6.95214269E+06          6.21380877E+04
       3200.0000          8.05679005E+04          1.38320456E+06          1.00376737E+07          5.14256201E+06          8.14177718E+05          7.58305067E+06          6.76176582E+04
       3300.0000          8.76078968E+04          1.49287625E+06          1.11748776E+07          5.73075567E+06          8.89515569E+05          8.27580084E+06          7.35652793E+04
       3400.0000          9.48015631E+04          1.61343830E+06          1.23861565E+07          6.36199847E+06          9.72402087E+05          9.00980724E+06          7.97102779E+04
       3500.0000          1.02575600E+05          1.74265179E+06          1.37650364E+07          7.04641819E+06          1.06301900E+06          9.75005319E+06          8.63513887E+04
       3600.0000          1.10824887E+05          1.86533890E+06          1.51782556E+07          7.80034592E+06          1.15419360E+06          1.05646354E+07          9.33316061E+04
       3700.0000          1.19313742E+05          2.00646834E+06          1.67287730E+07          8.62301059E+06          1.25621761E+06          1.14042335E+07          1.00612473E+05
       3800.0000          1.27452905E+05          2.15627069E+06          1.84426578E+07          9.45190187E+06          1.35830159E+06          1.23219229E+07          1.07675200E+05
       3900.0000          1.36981454E+05          2.30838033E+06          2.01850789E+07          1.03612531E+07          1.47162457E+06          1.32296640E+07          1.15812771E+05
       4000.0000          1.47116760E+05          2.45629192E+06          2.20274437E+07          1.13886105E+07          1.59096653E+06          1.42095197E+07          1.24431212E+05
       4100.0000          1.57433515E+05          2.62060982E+06          2.41090952E+07          1.23950907E+07          1.70981781E+06          1.52521519E+07          1.33225765E+05
       4200.0000          1.67493450E+05          2.79047326E+06          2.62246783E+07          1.34960241E+07          1.84362584E+06          1.63413253E+07          1.41953170E+05
       4300.0000          1.78660737E+05          2.97301165E+06          2.85940947E+07          1.47006300E+07          1.98140597E+06          1.74782272E+07          1.51550452E+05
       4400.0000          1.90216884E+05          3.15488874E+06          3.09909038E+07          1.60012273E+07          2.11837493E+06          1.86480192E+07          1.61431628E+05
       4500.0000          2.02665475E+05          3.36428508E+06          3.36402371E+07          1.73056471E+07          2.26908866E+06          1.98968693E+07          1.72118368E+05
       4600.0000          2.15738117E+05          3.56504367E+06          3.63468755E+07          1.87691197E+07          2.42625163E+06          2.11899750E+07          1.83288045E+05
       4700.0000          2.28865292E+05          3.75988478E+06          3.92934173E+07          2.03548574E+07          2.59675995E+06          2.24911097E+07          1.94572090E+05
       4800.0000          2.41777316E+05          3.97562781E+06          4.24288637E+07          2.18683108E+07          2.77039831E+06          2.39088925E+07          2.05776077E+05
       4900.0000          2.57099658E+05          4.19811513E+06          4.57452138E+07          2.36105161E+07          2.95029762E+06          2.53786287E+07          2.18803502E+05
       5000.0000          2.71924200E+05          4.43373178E+06          4.92752481E+07          2.54464559E+07          3.14002303E+06          2.68786060E+07          2.31572356E+05
       5100.0000          2.86988167E+05          4.67846180E+06          5.28482893E+07          2.73664350E+07          3.32895955E+06          2.84647794E+07          2.44546720E+05
       5200.0000          3.03056085E+05          4.93283778E+06          5.68109572E+07          2.94156162E+07          3.55097373E+06          3.01291885E+07          2.58475181E+05
       5300.0000          3.19566416E+05          5.21907358E+06          6.09244546E+07          3.13773064E+07          3.76156118E+06          3.18481147E+07          2.72748977E+05
       5400.0000          3.36845901E+05          5.48086214E+06          6.52732823E+07          3.36384558E+07          3.96778548E+06          3.35366062E+07          2.87516141E+05
       5500.0000          3.54900618E+05          5.73576725E+06          6.97370406E+07          3.60480060E+07          4.21616112E+06          3.53714026E+07          3.03069868E+05
       5600.0000          3.72779452E+05          6.04140723E+06          7.43521063E+07          3.85110068E+07          4.45513796E+06          3.72599501E+07          3.18594091E+05
       5700.0000          3.91503213E+05          6.33268698E+06          7.93183204E+07          4.09610967E+07          4.69860580E+06          3.93073311E+07          3.34732652E+05
       5800.0000          4.11211311E+05          6.62896284E+06          8.45447107E+07          4.36621415E+07          4.94877730E+06          4.13914783E+07          3.51660253E+05
       5900.0000          4.31167292E+05          6.94583818E+06          9.00599125E+07          4.64822409E+07          5.24244392E+06          4.34373396E+07          3.69051871E+05
       6000.0000          4.53925196E+05          7.27270241E+06          9.58789284E+07          4.97311126E+07          5.51604425E+06          4.55482344E+07          3.88456824E+05
       6100.0000          4.74597741E+05          7.61126594E+06          1.02034790E+08          5.28527563E+07          5.79673004E+06          4.78704468E+07          4.06412612E+05
       6200.0000          4.96721986E+05          7.98898180E+06          1.08254759E+08          5.60832334E+07          6.09275896E+06          5.01586469E+07          4.25621551E+05
       6300.0000          5.19601073E+05          8.32945718E+06          1.14781710E+08          5.92793369E+07          6.40229311E+06          5.26595051E+07          4.45359975E+05
       6400.0000          5.45493078E+05          8.68651012E+06          1.21753165E+08          6.28836205E+07          6.72484874E+06          5.50610581E+07          4.67441643E+05
       6500.0000          5.69717174E+05          9.06340010E+06          1.28899101E+08          6.69690321E+07          7.09325020E+06          5.75347795E+07          4.88605491E+05
       6600.0000          5.93520153E+05          9.48587985E+06          1.36234263E+08          7.07885957E+07          7.41960823E+06          6.02628104E+07          5.09392833E+05
       6700.0000          6.21304233E+05          9.87016826E+06          1.44269815E+08          7.45044834E+07          7.76074188E+06          6.27966470E+07          5.33059161E+05
       6800.0000          6.47236496E+05          1.02611401E+07          1.52308193E+08          7.86872635E+07          8.12513990E+06          6.57861058E+07          5.55544718E+05
       6900.0000          6.74296341E+05          1.07235807E+07          1.60625094E+08          8.34345916E+07          8.49285659E+06          6.85245618E+07          5.79095685E+05
       7000.0000          7.05085725E+05          1.11487876E+07          1.69397888E+08          8.76732082E+07          8.87069351E+06          7.16158709E+07          6.05339148E+05
       7100.0000          7.32211154E+05          1.15851619E+07          1.78594773E+08          9.28050081E+07          9.27517184E+06          7.47055718E+07          6.29081673E+05
       7200.0000          7.65541426E+05          1.20402533E+07          1.88219660E+08          9.76843247E+07          9.69268892E+06          7.77385860E+07          6.57503722E+05
       7300.0000          7.92994881E+05          1.25112774E+07          1.97894102E+08          1.02734020E+08          1.01505767E+07          8.09108691E+07          6.81833829E+05
       7400.0000          8.28240925E+05          1.30377635E+07          2.09148861E+08          1.08063053E+08          1.05723792E+07          8.42045417E+07          7.11958881E+05
       7500.0000          8.58786947E+05          1.35049540E+07          2.18827419E+08          1.13640489E+08          1.10775208E+07          8.78939725E+07          7.38825374E+05
       7600.0000          8.90918601E+05          1.39958382E+07          2.30635861E+08          1.19459305E+08          1.15111703E+07          9.11639347E+07          7.66615378E+05
       7700.0000          9.24758497E+05          1.45130822E+07          2.41911280E+08          1.26000808E+08          1.19758941E+07          9.46263493E+07          7.95921117E+05
       7800.0000          9.62348104E+05          1.50819371E+07          2.53470631E+08          1.31974576E+08          1.24636176E+07          9.82731850E+07          8.28252558E+05
       7900.0000          9.97799169E+05          1.56056900E+07          2.66030664E+08          1.38255396E+08          1.29698659E+07          1.02257319E+08          8.58990017E+05
       8000.0000          1.03459700E+06          1.61421181E+07          2.80216976E+08          1.44938402E+08          1.35255963E+07          1.05961684E+08          8.90988395E+05
       8100.0000          1.07626950E+06          1.67502159E+07          2.93025553E+08          1.51723487E+08          1.40309630E+07          1.10271896E+08          9.26630266E+05
       8200.0000          1.11246249E+06          1.73198014E+07          3.06238590E+08          1.59531576E+08          1.46313331E+07          1.14039770E+08          9.58503304E+05
       8300.0000          1.15058731E+06          1.79755230E+07          3.20266786E+08          1.66595252E+08          1.51633897E+07          1.18416687E+08          9.91797246E+05
       8400.0000          1.19094150E+06          1.85592876E+07          3.34954424E+08          1.74052386E+08          1.57354909E+07          1.22578256E+08          1.02670172E+06
       8500.0000          1.23541328E+06          1.91764507E+07          3.50227777E+08          1.82784990E+08          1.63802245E+07          1.27035449E+08          1.06514393E+06
       8600.0000          1.27617397E+06          1.98675359E+07          3.67066146E+08          1.90604634E+08          1.69574542E+07          1.31596806E+08          1.10075612E+06
       8700.0000          1.32404466E+06          2.05111863E+07          3.82582166E+08          1.98942655E+08          1.76545672E+07          1.36316302E+08          1.14202933E+06
       8800.0000          1.36520444E+06          2.12552095E+07          4.01183974E+08          2.07686817E+08          1.82377780E+07          1.40777312E+08          1.17816085E+06
       8900.0000          1.41586763E+06          2.18747631E+07          4.17585025E+08          2.16779558E+08          1.88885310E+07          1.45736891E+08          1.22128894E+06
       9000.0000          1.45895167E+06          2.26570235E+07          4.35300643E+08          2.26773261E+08          1.95611516E+07          1.50577129E+08          1.25939843E+06
       9100.0000          1.51272887E+06          2.33056996E+07          4.53195125E+08          2.35974778E+08          2.02538278E+07          1.55801802E+08          1.30514049E+06
       9200.0000          1.55646318E+06          2.40170734E+07          4.74063828E+08          2.46934100E+08          2.10169175E+07          1.60671121E+08          1.34393607E+06
       9300.0000          1.60436108E+06          2.48249142E+07          4.92479525E+08          2.56668912E+08          2.16972310E+07          1.66037755E+08          1.38576828E+06
       9400.0000          1.65909548E+06          2.55333242E+07          5.12878694E+08          2.67161460E+08          2.25088947E+07          1.71417877E+08          1.43296041E+06
       9500.0000          1.70924370E+06          2.63844551E+07          5.36090571E+08          2.77773734E+08          2.32137706E+07          1.76901695E+08          1.47677477E+06
       9600.0000          1.76172950E+06          2.71007800E+07          5.56312934E+08          2.89907599E+08          2.40597169E+07          1.82610150E+08          1.52251111E+06
       9700.0000          1.81961612E+06          2.79816310E+07          5.77453426E+08          3.00871394E+08          2.48103258E+07          1.88240600E+08          1.57238202E+06
       9800.0000          1.88143605E+06          2.87614439E+07          6.02329758E+08          3.12916657E+08          2.57007883E+07          1.94224654E+08          1.62550980E+06
       9900.0000          1.93140653E+06          2.96874953E+07          6.24832939E+08          3.26286957E+08          2.64925348E+07          2.00276380E+08          1.66987728E+06
      10000.0000          1.99581305E+06          3.04898993E+07          6.48661858E+08          3.38291241E+08          2.73267368E+07          2.06448432E+08          1.72478511E+06
      11000.0000          2.64226507E+06          4.01616391E+07          9.33004822E+08          4.89244577E+08          3.69689848E+07          2.75623970E+08          2.28751212E+06
      12000.0000          3.41754360E+06          5.18013518E+07          1.30412312E+09          6.82693099E+08          4.90708762E+07          3.57747084E+08          2.96456265E+06
      13000.0000          4.34365195E+06          6.52971440E+07          1.77805428E+09          9.34126392E+08          6.32363323E+07          4.56359431E+08          3.77111575E+06
      14000.0000          5.43151404E+06          8.14281984E+07          2.37446752E+09          1.24318867E+09          8.02246828E+07          5.72466776E+08          4.72079265E+06
      15000.0000          6.68494324E+06          9.98851615E+07          3.09813273E+09          1.63449835E+09          1.00290822E+08          7.06794145E+08          5.81659722E+06
      16000.0000          8.13836420E+06          1.20702002E+08          3.98740108E+09          2.10213585E+09          1.23399851E+08          8.62521325E+08          7.08469644E+06
      17000.0000          9.83754847E+06          1.44616214E+08          5.05367011E+09          2.67225133E+09          1.50068541E+08          1.04153451E+09          8.56442790E+06
      18000.0000          1.16607539E+07          1.71907246E+08          6.33798481E+09          3.34196499E+09          1.80861475E+08          1.23945659E+09          1.01659343E+07
      19000.0000          1.37504443E+07          2.02087503E+08          7.82286508E+09          4.16439178E+09          2.15742767E+08          1.46989057E+09          1.19966350E+07
      20000.0000          1.61288453E+07          2.35769865E+08          9.58348499E+09          5.08496346E+09          2.54341094E+08          1.72149198E+09          1.40734531E+07
      21000.0000          1.87909777E+07          2.73672849E+08          1.16044348E+10          6.17661511E+09          2.98339112E+08          2.00424708E+09          1.64015271E+07
      22000.0000          2.16029435E+07          3.15129975E+08          1.39187335E+10          7.42273654E+09          3.47979699E+08          2.31927762E+09          1.88769183E+07
      23000.0000          2.47869951E+07          3.60838830E+08          1.65943397E+10          8.84574767E+09          4.01541211E+08          2.67036447E+09          2.16669455E+07
      24000.0000          2.82898133E+07          4.11423610E+08          1.96625904E+10          1.04861739E+10          4.62599637E+08          3.04243502E+09          2.47429211E+07
      25000.0000          3.21760365E+07          4.65580387E+08          2.30744552E+10          1.23690060E+10          5.29227396E+08          3.45943777E+09          2.81454804E+07
      26000.0000          3.62788504E+07          5.27985198E+08          2.69396917E+10          1.44148177E+10          5.99434047E+08          3.92496088E+09          3.17583574E+07
      27000.0000          4.09378144E+07          5.89956060E+08          3.13685773E+10          1.67641236E+10          6.79502983E+08          4.41875487E+09          3.58270937E+07
      28000.0000          4.57996938E+07          6.63647356E+08          3.62806903E+10          1.94161345E+10          7.65124984E+08          4.95529356E+09          4.01141194E+07
      29000.0000          5.11142835E+07          7.35211549E+08          4.16221342E+10          2.23115452E+10          8.62871768E+08          5.53311058E+09          4.47774849E+07
      30000.0000          5.68044875E+07          8.18748263E+08          4.75834063E+10          2.55605835E+10          9.62291603E+08          6.15664140E+09          4.97825242E+07
      31000.0000          6.29194641E+07          9.05435811E+08          5.41823940E+10          2.91695021E+10          1.07269368E+09          6.81614684E+09          5.51588555E+07
      32000.0000          6.93945505E+07          1.00100606E+09          6.14646808E+10          3.30820523E+10          1.18750603E+09          7.54634170E+09          6.08625638E+07
      33000.0000          7.64728451E+07          1.09842660E+09          6.94818356E+10          3.76057872E+10          1.31322009E+09          8.32892809E+09          6.70714896E+07
      34000.0000          8.40554877E+07          1.20895398E+09          7.79787245E+10          4.22726912E+10          1.44792113E+09          9.16069264E+09          7.37443990E+07
      35000.0000          9.22361335E+07          1.32222569E+09          8.75500163E+10          4.74111551E+10          1.59429787E+09          1.00356202E+10          8.09229544E+07
      36000.0000          1.01007760E+08          1.43944304E+09          9.80352602E+10          5.30389379E+10          1.75118295E+09          1.10128672E+10          8.86065879E+07
      37000.0000          1.09846282E+08          1.57166860E+09          1.09123341E+11          5.91762331E+10          1.92127939E+09          1.19769047E+10          9.64325690E+07
      38000.0000          1.19465287E+08          1.71294784E+09          1.21705360E+11          6.58461591E+10          2.10223422E+09          1.30776599E+10          1.04932064E+08
      39000.0000          1.29873784E+08          1.85143961E+09          1.34371229E+11          7.30754742E+10          2.28071694E+09          1.41583591E+10          1.14023546E+08
      40000.0000          1.40470728E+08          2.00324279E+09          1.48964783E+11          8.08955342E+10          2.48422545E+09          1.53731149E+10          1.23384059E+08
      41000.0000          1.52161831E+08          2.17150658E+09          1.63955224E+11          8.93434501E+10          2.69066156E+09          1.66267630E+10          1.33662108E+08
      42000.0000          1.63786946E+08          2.34563023E+09          1.80277979E+11          9.84635660E+10          2.91974513E+09          1.79984578E+10          1.43976533E+08
      43000.0000          1.76700328E+08          2.51312125E+09          1.97905933E+11          1.08086786E+11          3.15299282E+09          1.94299617E+10          1.55276097E+08
      44000.0000          1.90419092E+08          2.70455024E+09          2.17657789E+11          1.18656936E+11          3.41306381E+09          2.08470915E+10          1.67355509E+08
      45000.0000          2.04151081E+08          2.90005677E+09          2.36933496E+11          1.30072304E+11          3.68168105E+09          2.24239214E+10          1.79492196E+08
      46000.0000          2.18805156E+08          3.10828103E+09          2.58961636E+11          1.41652048E+11          3.93795627E+09          2.40548073E+10          1.92365804E+08
      47000.0000          2.35631795E+08          3.32860652E+09          2.81674494E+11          1.54682014E+11          4.23343960E+09          2.57424748E+10          2.07064572E+08
      48000.0000          2.52097484E+08          3.55483560E+09          3.07289493E+11          1.68075612E+11          4.54855795E+09          2.75619386E+10          2.21564313E+08
      49000.0000          2.67562245E+08          3.78991098E+09          3.32351442E+11          1.82488051E+11          4.87020582E+09          2.94502814E+10          2.35345015E+08
      50000.0000          2.85518746E+08          4.04293936E+09          3.60244921E+11          1.98359410E+11          5.18885042E+09          3.15493977E+10          2.51131581E+08
