#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   C-K-shell   Cr-K-shell   Cr-L1-shell   Cr-L2-shell   Cr-L3-shell   Cr-M1-shell   Cr-M2-shell   Cr-M3-shell   Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   Valence  Total
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          1.96329917E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.75925205E+04          7.52981095E+04          3.81269529E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57208041E+04          5.09988011E+04          2.56903784E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.96373400E+04          6.57702016E+04          3.33504743E+04          1.66040142E+04          3.40620910E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.06493519E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.03316446E+04          7.85036133E+04          3.96495184E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.78599979E+04          5.28308297E+04          2.66373300E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18918534E+04          6.85057851E+04          3.45305176E+04          1.75841685E+04          3.55491261E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.17063918E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.34638216E+04          8.14035721E+04          4.13166441E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01431374E+04          5.43898174E+04          2.74741869E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46978480E+04          7.08044070E+04          3.58598455E+04          1.86258708E+04          3.70642369E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.27576064E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.61142110E+04          8.43364012E+04          4.28437526E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17021378E+04          5.62887046E+04          2.84750607E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72614835E+04          7.34587585E+04          3.72147189E+04          1.97058453E+04          3.86004294E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.38510256E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93420533E+04          8.75785131E+04          4.43986475E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.36829301E+04          5.80422922E+04          2.93006686E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.98242718E+04          7.61683609E+04          3.86970560E+04          2.08158259E+04          4.01593737E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.49958036E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02794233E+05          9.11244741E+04          4.61717511E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59217796E+04          6.00899357E+04          3.02777971E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.27727843E+04          7.91249651E+04          4.00555403E+04          2.19998789E+04          4.18330896E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.61534295E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05260550E+05          9.42840030E+04          4.79336836E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79304288E+04          6.17300949E+04          3.13472323E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.52533828E+04          8.18365078E+04          4.14338974E+04          2.31784941E+04          4.34531576E+03
        579.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.74733743E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08720277E+05          9.80450004E+04          4.99208425E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02474143E+04          6.38003853E+04          3.22879549E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.82940535E+04          8.50194150E+04          4.30074851E+04          2.44560509E+04          4.52464996E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.73383441E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08720634E+05          9.80453915E+04          4.99210495E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02476529E+04          6.38005993E+04          3.22880643E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.82943673E+04          8.45943234E+04          4.30076484E+04          2.44561896E+04          4.51977896E+03
        580.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.73384709E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.14279447E+03          1.08720991E+05          9.80457826E+04          4.99212564E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02478916E+04          6.38008133E+04          3.22881738E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.82946811E+04          8.45946245E+04          4.30078118E+04          2.44563283E+04          2.60388727E+03
        588.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.85289072E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73100972E+03          1.11374336E+05          1.00852990E+05          5.13637566E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19576709E+04          6.55968811E+04          3.31376696E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00472720E+05          8.73934684E+04          4.43762209E+04          2.56295797E+04          2.35096463E+03
        589.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.85291833E+04          1.00000000E+30          1.00000000E+30          1.27266435E+04          4.75379068E+03          1.11375037E+05          1.00853735E+05          5.13641578E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19581292E+04          6.55973148E+04          3.31378815E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00473312E+05          8.73941111E+04          4.43765535E+04          2.56298660E+04          1.98839584E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.85930077E+04          1.00000000E+30          1.00000000E+30          1.19406805E+04          4.69917767E+03          1.11726208E+05          1.01227095E+05          5.15653293E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.21877310E+04          6.58146592E+04          3.32440513E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00769727E+05          8.77163211E+04          4.45433373E+04          2.57736636E+04          1.96170145E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          2.99683737E+04          1.00000000E+30          1.00000000E+30          1.00059449E+04          4.51422885E+03          1.14838670E+05          1.05122632E+05          5.36694365E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.45589820E+04          6.80723674E+04          3.43455434E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03836153E+05          9.07825512E+04          4.60885636E+04          2.71203163E+04          1.89921920E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.12314644E+04          1.00000000E+30          1.00000000E+30          9.77058838E+03          4.61501496E+03          1.18402498E+05          1.08812499E+05          5.52961026E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.64970946E+04          6.99502733E+04          3.54452992E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07095059E+05          9.38771157E+04          4.78253249E+04          2.85221544E+04          1.93498306E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.25620488E+04          1.00000000E+30          1.00000000E+30          9.87391709E+03          4.83576518E+03          1.21426736E+05          1.12589175E+05          5.72461924E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.88726972E+04          7.23002705E+04          3.66612353E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09798036E+05          9.73305375E+04          4.93553234E+04          3.00229097E+04          2.00530696E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.39560835E+04          1.00000000E+30          1.00000000E+30          1.01935323E+04          5.04360791E+03          1.25101396E+05          1.16821763E+05          5.92523690E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.11175365E+04          7.41568965E+04          3.76710511E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12638098E+05          1.00409204E+05          5.12039777E+04          3.15473406E+04          2.08193141E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.54785706E+04          1.00000000E+30          1.00000000E+30          1.06130301E+04          5.25517597E+03          1.28121871E+05          1.20562287E+05          6.14555239E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.36211015E+04          7.64026506E+04          3.89341364E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15898031E+05          1.03538104E+05          5.27206937E+04          3.30427609E+04          2.16430337E+03
        644.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.61145876E+04          1.00000000E+30          1.00000000E+30          1.08254337E+04          5.36960919E+03          1.29950406E+05          1.22768915E+05          6.23439554E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.46331949E+04          7.76062385E+04          3.95978483E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17239615E+05          1.05310406E+05          5.36669983E+04          3.38812020E+04          2.20721886E+03
        645.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.61148943E+04          1.00000000E+30          1.00000000E+30          1.08255204E+04          5.36965597E+03          1.29951148E+05          1.22769814E+05          6.23443946E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.46336839E+04          7.76067276E+04          3.95981184E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13923799E+04          1.17240257E+05          1.05311127E+05          5.36673837E+04          3.38815534E+04          2.06223826E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.68979051E+04          1.00000000E+30          1.00000000E+30          1.09828239E+04          5.48918587E+03          1.31832653E+05          1.25058757E+05          6.34620366E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58718609E+04          7.88488589E+04          3.99395344E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51449028E+04          1.18868459E+05          1.07145185E+05          5.44785423E+04          3.47079330E+04          1.95785995E+03
        655.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.78835671E+04          1.00000000E+30          1.00000000E+30          1.12209024E+04          5.60450824E+03          1.34163728E+05          1.27005760E+05          6.48573121E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74011758E+04          8.03929823E+04          4.06996316E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14057955E+03          1.20883076E+05          1.09154315E+05          5.56407186E+04          3.57146177E+04          1.73787267E+03
        656.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.78839045E+04          1.00000000E+30          1.00000000E+30          1.12209835E+04          5.60455552E+03          1.34164519E+05          1.27006638E+05          6.48577875E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74016938E+04          8.03935072E+04          4.06998898E+04          1.00000000E+30          1.00000000E+30          6.53825981E+04          7.13951925E+03          1.20883759E+05          1.09155058E+05          5.56411143E+04          3.57149835E+04          1.69282611E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          3.85707528E+04          1.00000000E+30          1.00000000E+30          1.13855095E+04          5.70073016E+03          1.35764797E+05          1.28787015E+05          6.58224959E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.84485570E+04          8.14568904E+04          4.12228632E+04          1.00000000E+30          1.00000000E+30          3.55301648E+04          5.90112140E+03          1.22265108E+05          1.10662329E+05          5.64437866E+04          3.64421984E+04          1.59702064E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          4.00064395E+04          1.00000000E+30          1.00000000E+30          1.17711727E+04          5.92217327E+03          1.39031813E+05          1.33465478E+05          6.78245222E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00634526E+05          8.35167623E+04          4.24368720E+04          1.00000000E+30          1.00000000E+30          1.24369327E+04          5.22194516E+03          1.25157685E+05          1.14620155E+05          5.80997521E+04          3.81517170E+04          1.45825138E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          4.16349529E+04          1.00000000E+30          1.00000000E+30          1.21968961E+04          6.15470597E+03          1.43110827E+05          1.37708447E+05          7.00461675E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03260020E+05          8.62059674E+04          4.38210836E+04          1.00000000E+30          1.00000000E+30          1.07360405E+04          5.31620938E+03          1.28663635E+05          1.17861197E+05          6.01403626E+04          3.99252040E+04          1.46995428E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          4.32929648E+04          1.00000000E+30          1.00000000E+30          1.26611968E+04          6.41133508E+03          1.46389583E+05          1.42036950E+05          7.25523473E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06026178E+05          8.82527137E+04          4.49363978E+04          1.00000000E+30          1.00000000E+30          1.08469321E+04          5.41857305E+03          1.31525911E+05          1.21960089E+05          6.23295337E+04          4.17826017E+04          1.51229473E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          4.51830567E+04          1.00000000E+30          1.00000000E+30          1.30693227E+04          6.64727492E+03          1.50003259E+05          1.46981692E+05          7.48136156E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08089313E+05          9.07503033E+04          4.63605788E+04          1.00000000E+30          1.00000000E+30          1.10172864E+04          5.75828690E+03          1.35078294E+05          1.25251837E+05          6.38997229E+04          4.36656729E+04          1.57200713E+03
        701.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          4.52932238E+04          1.00000000E+30          1.00000000E+30          1.31647727E+04          6.70143433E+03          1.50794749E+05          1.48011725E+05          7.53299294E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08629687E+05          9.12830179E+04          4.66561682E+04          1.00000000E+30          1.00000000E+30          1.10519839E+04          5.80160911E+03          1.35811554E+05          1.26059552E+05          6.43303587E+04          4.40672059E+04          1.58253443E+03
        702.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          4.52935910E+04          1.00000000E+30          2.99012935E+04          1.31648689E+04          6.70148896E+03          1.50795546E+05          1.48012763E+05          7.53304495E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08630231E+05          9.12835540E+04          4.66564658E+04          1.00000000E+30          1.00000000E+30          1.10520188E+04          5.80165278E+03          1.35812291E+05          1.26060365E+05          6.43307925E+04          4.40676231E+04          1.50299820E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          4.68115630E+04          1.00000000E+30          3.02011103E+04          1.35322282E+04          6.88767510E+03          1.54048116E+05          1.51237790E+05          7.74698482E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10847730E+05          9.34793276E+04          4.74840346E+04          1.00000000E+30          1.00000000E+30          1.17299316E+04          5.95001738E+03          1.38260906E+05          1.29399487E+05          6.61136986E+04          4.56726566E+04          1.54883049E+03
        712.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity          4.74072422E+04          1.00000000E+30          3.03150737E+04          1.36811607E+04          6.96845065E+03          1.55304035E+05          1.52742717E+05          7.78473146E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11702633E+05          9.43300460E+04          4.79050845E+04          1.00000000E+30          1.00000000E+30          1.18576184E+04          6.01405767E+03          1.39350818E+05          1.30697447E+05          6.64897188E+04          4.62584579E+04          1.56486316E+03
        713.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity          4.74076445E+04          1.00000000E+30          3.03151500E+04          1.36812611E+04          6.96850515E+03          1.55304880E+05          1.52743731E+05          7.78478282E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11703208E+05          9.43306185E+04          4.79053678E+04          1.00000000E+30          1.00000000E+30          1.18577045E+04          6.01410083E+03          1.39351551E+05          1.30698322E+05          6.64901522E+04          4.62588898E+04          1.56487421E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity          4.85235142E+04          1.00000000E+30          3.05844922E+04          1.40419309E+04          7.11728412E+03          1.57582972E+05          1.56375226E+05          7.96876949E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13237697E+05          9.63775740E+04          4.89176785E+04          1.00000000E+30          1.00000000E+30          1.21114672E+04          6.16905978E+03          1.41963291E+05          1.33262919E+05          6.80424248E+04          4.77023178E+04          1.60041999E+03
        725.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity          4.95712978E+04          1.00000000E+30          3.08191899E+04          1.42850098E+04          7.26752951E+03          1.60046213E+05          1.59628154E+05          8.13353336E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14924689E+05          9.75432225E+04          4.98200317E+04          1.00000000E+30          1.00000000E+30          1.23643833E+04          6.27983094E+03          1.44281060E+05          1.35869540E+05          6.94317752E+04          4.90328856E+04          1.63062838E+03
        726.0010          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          4.95716765E+04          1.00000000E+30          3.08192688E+04          1.42851116E+04          7.26758065E+03          1.60047047E+05          1.59629262E+05          8.13358942E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14925260E+05          9.75437844E+04          4.98203381E+04          1.00000000E+30          1.00000000E+30          1.23644693E+04          6.27987469E+03          1.44281846E+05          1.35870426E+05          6.94322478E+04          4.90333469E+04          1.63063939E+03
        730.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          5.03407751E+04          1.00000000E+30          3.09777328E+04          1.44916761E+04          7.37131133E+03          1.61732315E+05          1.61873966E+05          8.24726209E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16078040E+05          9.86804586E+04          5.02602871E+04          1.00000000E+30          1.00000000E+30          1.25390189E+04          6.36859160E+03          1.45166275E+05          1.37665445E+05          7.00529485E+04          4.98773616E+04          1.65236976E+03
        740.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          5.23726722E+04          1.00000000E+30          3.13812173E+04          1.50353443E+04          7.60245802E+03          1.66106082E+05          1.65951677E+05          8.46815613E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18509187E+05          1.01642284E+05          5.17826987E+04          1.00000000E+30          1.00000000E+30          1.29399243E+04          6.57671194E+03          1.48918536E+05          1.41637878E+05          7.23443623E+04          5.20883862E+04          1.70480396E+03
        750.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          5.42049592E+04          1.00000000E+30          3.17953513E+04          1.54848083E+04          7.87153685E+03          1.69477386E+05          1.71524879E+05          8.75406138E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21357201E+05          1.03985423E+05          5.31412051E+04          1.00000000E+30          1.00000000E+30          1.33414708E+04          6.80975602E+03          1.52869921E+05          1.46262796E+05          7.47907483E+04          5.42965128E+04          1.75958300E+03
        760.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          5.60783765E+04          1.00000000E+30          3.22205620E+04          1.59427261E+04          8.11183921E+03          1.73875131E+05          1.76434713E+05          9.00820185E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24345473E+05          1.06948419E+05          5.47294016E+04          1.00000000E+30          1.00000000E+30          1.37965515E+04          7.01117462E+03          1.55825840E+05          1.50159132E+05          7.66871794E+04          5.66015444E+04          1.81176060E+03
        770.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          5.82429777E+04          1.00000000E+30          3.27752854E+04          1.64830195E+04          8.39371067E+03          1.77634527E+05          1.82336239E+05          9.31215894E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27484625E+05          1.09771604E+05          5.60574077E+04          1.00000000E+30          1.00000000E+30          1.42029535E+04          7.25504838E+03          1.59779350E+05          1.54967742E+05          7.92059581E+04          5.90322128E+04          1.87038028E+03
        772.9190          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          5.89066920E+04          1.00000000E+30          3.29233808E+04          1.66477051E+04          8.47972037E+03          1.78930134E+05          1.83214609E+05          9.35716003E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27440627E+05          1.10670387E+05          5.65266675E+04          1.00000000E+30          1.00000000E+30          1.43385379E+04          7.32946686E+03          1.60971488E+05          1.56429993E+05          7.99726892E+04          5.96911327E+04          1.88788478E+03
        772.9210          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          5.89071520E+04          1.00000000E+30          3.29234828E+04          1.66478190E+04          8.47977990E+03          1.78931028E+05          1.83215742E+05          9.35721842E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27441213E+05          1.10671008E+05          5.65269917E+04          1.00000000E+30          3.17803792E+04          1.43386317E+04          7.32951837E+03          1.60972311E+05          1.56431005E+05          7.99732196E+04          5.96916520E+04          1.78203629E+03
        780.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          6.02453238E+04          1.00000000E+30          3.32882581E+04          1.69472192E+04          8.63011472E+03          1.82153003E+05          1.87318363E+05          9.56853067E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29549265E+05          1.12913080E+05          5.76983343E+04          1.00000000E+30          3.21006521E+04          1.46784543E+04          7.46666097E+03          1.63938694E+05          1.58882958E+05          8.11213698E+04          6.14457484E+04          1.81518177E+03
        790.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          6.23205426E+04          1.00000000E+30          3.40541038E+04          1.75076952E+04          8.92191015E+03          1.86014543E+05          1.93437167E+05          9.88383618E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32648846E+05          1.16239661E+05          5.90269254E+04          1.00000000E+30          3.25642379E+04          1.51375329E+04          7.69545226E+03          1.66752902E+05          1.63783662E+05          8.36578209E+04          6.39819978E+04          1.86999657E+03
        800.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          6.46353935E+04          1.00000000E+30          3.47172464E+04          1.81065112E+04          9.23412807E+03          1.90562541E+05          1.98305521E+05          1.01343758E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35900383E+05          1.18784899E+05          6.06906504E+04          1.00000000E+30          3.30414098E+04          1.55963675E+04          7.94525929E+03          1.70817370E+05          1.68265517E+05          8.59350888E+04          6.65495808E+04          1.92710195E+03
        810.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          6.67978669E+04          1.00000000E+30          3.54067288E+04          1.85544315E+04          9.46141317E+03          1.95338507E+05          2.04575696E+05          1.04576118E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37860026E+05          1.22154507E+05          6.22698125E+04          1.00000000E+30          3.35327738E+04          1.61141256E+04          8.21182875E+03          1.75084923E+05          1.73446047E+05          8.85980573E+04          6.92690384E+04          1.98127421E+03
        820.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          6.90428988E+04          1.00000000E+30          3.61241523E+04          1.91610058E+04          9.77665651E+03          1.98919897E+05          2.11255327E+05          1.08021464E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40993987E+05          1.25720871E+05          6.40470189E+04          1.00000000E+30          3.40389728E+04          1.65305599E+04          8.43459411E+03          1.78351859E+05          1.78013880E+05          9.09443847E+04          7.20815214E+04          2.03731139E+03
        830.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          7.15510588E+04          1.00000000E+30          3.66102983E+04          1.97140124E+04          1.00578564E+04          2.03667474E+05          2.15888894E+05          1.10405841E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44273751E+05          1.28132280E+05          6.59286501E+04          1.00000000E+30          3.44504789E+04          1.70568710E+04          8.71364546E+03          1.82643265E+05          1.83396161E+05          9.36878433E+04          7.49630325E+04          2.09510729E+03
        840.0000          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity          7.37477279E+04          1.00000000E+30          3.73160579E+04          2.02825108E+04          1.03509910E+04          2.08647212E+05          2.22565867E+05          1.13850598E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46838247E+05          1.31659101E+05          6.72881799E+04          1.00000000E+30          3.49504779E+04          1.76177983E+04          8.93590860E+03          1.86148619E+05          1.87878548E+05          9.66019705E+04          7.77750469E+04          2.15150209E+03
