#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77174660E+04          1.35123145E+04          6.81225850E+03          4.76193198E+03          2.05237227E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81118161E+04          1.39455507E+04          6.99550786E+03          5.01146649E+03          2.13032792E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86272203E+04          1.43249571E+04          7.20867986E+03          5.27655432E+03          2.21370005E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91010776E+04          1.47836215E+04          7.43772118E+03          5.56026529E+03          2.30259396E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96437932E+04          1.51323935E+04          7.64227648E+03          5.83580992E+03          2.38551355E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01129511E+04          1.55884617E+04          7.88037523E+03          6.13081154E+03          2.47599968E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06704504E+04          1.60728745E+04          8.08494637E+03          6.44939756E+03          2.56848371E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11216856E+04          1.64845497E+04          8.32749301E+03          6.76066037E+03          2.65953009E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16881642E+04          1.69919715E+04          8.56842778E+03          7.10548778E+03          2.75935725E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21384779E+04          1.73784056E+04          8.83272044E+03          7.41908955E+03          2.85131207E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27023812E+04          1.78833993E+04          9.05578047E+03          7.80255814E+03          2.95372264E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32281283E+04          1.83735770E+04          9.32814942E+03          8.14862979E+03          3.05437098E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38170243E+04          1.89170662E+04          9.55152144E+03          8.52563242E+03          3.15618900E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43446060E+04          1.93715614E+04          9.82649609E+03          8.91213220E+03          3.26082142E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49468181E+04          1.99286834E+04          1.00974837E+04          9.30929621E+03          3.37020015E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54597665E+04          2.03867357E+04          1.03953792E+04          9.72002798E+03          3.47939716E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60697922E+04          2.09464020E+04          1.06446495E+04          1.01639740E+04          3.59156581E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67097685E+04          2.14960336E+04          1.09492712E+04          1.06222360E+04          3.71151008E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71975942E+04          2.20972186E+04          1.12718415E+04          1.10642004E+04          3.82964573E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78327054E+04          2.27329980E+04          1.15085411E+04          1.15326661E+04          3.94446076E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84110682E+04          2.32232257E+04          1.18056152E+04          1.20400527E+04          4.06471911E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90692293E+04          2.38694192E+04          1.21295454E+04          1.25538308E+04          4.19470957E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96508495E+04          2.43648611E+04          1.24717536E+04          1.30517956E+04          4.31839424E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03125158E+04          2.50083709E+04          1.27436688E+04          1.35696702E+04          4.44167321E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10043866E+04          2.56134399E+04          1.30904924E+04          1.41144016E+04          4.57589580E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17285785E+04          2.62914693E+04          1.34567221E+04          1.47232441E+04          4.72177876E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22338821E+04          2.69002725E+04          1.37155647E+04          1.52737938E+04          4.84076106E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29522184E+04          2.76001799E+04          1.40783006E+04          1.58651460E+04          4.98402197E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37033008E+04          2.81964552E+04          1.44092081E+04          1.64783134E+04          5.12237287E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41810016E+04          2.89126930E+04          1.47896341E+04          1.71553689E+04          5.27013061E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49098109E+04          2.95158395E+04          1.51219568E+04          1.77770472E+04          5.40813357E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56703767E+04          3.02363049E+04          1.55130805E+04          1.84709983E+04          5.56458420E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62663376E+04          3.09928226E+04          1.58384009E+04          1.91256044E+04          5.70571309E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70339413E+04          3.16994235E+04          1.62369517E+04          1.98486662E+04          5.86449364E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76514072E+04          3.25008965E+04          1.66560782E+04          2.05583815E+04          6.02380904E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84138481E+04          3.33439488E+04          1.69676525E+04          2.13677869E+04          6.18208141E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92078060E+04          3.39276635E+04          1.73864274E+04          2.20767373E+04          6.33744585E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97820103E+04          3.47678829E+04          1.77754011E+04          2.28446594E+04          6.49643431E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05621771E+04          3.56507752E+04          1.82169414E+04          2.36782133E+04          6.67421907E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13735557E+04          3.62111130E+04          1.86809762E+04          2.45122260E+04          6.84405446E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22180575E+04          3.70712262E+04          1.90086819E+04          2.53153108E+04          7.00422488E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27340925E+04          3.78417721E+04          1.94704102E+04          2.62484992E+04          7.17958861E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35450361E+04          3.87307375E+04          1.99551281E+04          2.70781886E+04          7.36233137E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43873527E+04          3.95183358E+04          2.02761238E+04          2.80130224E+04          7.52726241E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50636032E+04          4.04246309E+04          2.07477829E+04          2.89678858E+04          7.71324270E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59074054E+04          4.13734709E+04          2.12419078E+04          2.98927903E+04          7.90622028E+03
       1023.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.78043379E+04          4.34730246E+04          2.22922114E+04          3.23105333E+04          8.35214304E+03
       1024.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.38148637E+03          4.78045095E+04          4.34732242E+04          2.22923088E+04          3.23107567E+04          4.41848190E+03
       1046.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19934005E+03          4.98634382E+04          4.54867302E+04          2.34717758E+04          3.46923714E+04          1.76009795E+03
       1047.0010          1.00000000E+30          1.00000000E+30          2.60788524E+04          2.19928865E+03          4.98636250E+04          4.54869308E+04          2.34718838E+04          3.46925981E+04          1.64878963E+03
       1100.0000          1.00000000E+30          1.00000000E+30          4.62090018E+03          2.36897956E+03          5.40767050E+04          5.06875251E+04          2.60779233E+04          4.07529723E+04          1.35201566E+03
       1197.9990          1.00000000E+30          1.00000000E+30          5.72378068E+03          2.96655956E+03          6.29375606E+04          6.11956264E+04          3.16825732E+04          5.40456535E+04          1.68322883E+03
       1198.0010          1.00000000E+30          1.21121131E+04          5.72380872E+03          2.96657499E+03          6.29377541E+04          6.11958794E+04          3.16827084E+04          5.40459717E+04          1.47785735E+03
       1200.0000          1.00000000E+30          1.21422604E+04          5.75197572E+03          2.98207942E+03          6.31317955E+04          6.14498450E+04          3.18183939E+04          5.43589193E+04          1.48481475E+03
       1300.0000          1.00000000E+30          1.38691550E+04          7.03757922E+03          3.62850145E+03          7.28575424E+04          7.36052298E+04          3.80871175E+04          7.09759126E+04          1.79388634E+03
       1400.0000          1.00000000E+30          1.53493648E+04          8.46765179E+03          4.37823095E+03          8.35641569E+04          8.71974869E+04          4.53101726E+04          9.12633493E+04          2.13624547E+03
       1500.0000          1.00000000E+30          1.71085768E+04          1.01303564E+04          5.22957370E+03          9.47217613E+04          1.02631221E+05          5.34678128E+04          1.15116191E+05          2.52477959E+03
       1600.0000          1.00000000E+30          1.89983775E+04          1.19513033E+04          6.19469561E+03          1.06982389E+05          1.19854888E+05          6.24702423E+04          1.43425724E+05          2.95501274E+03
       1700.0000          1.00000000E+30          2.08470284E+04          1.39804226E+04          7.27448344E+03          1.20061784E+05          1.38941569E+05          7.24407235E+04          1.76502821E+05          3.42512431E+03
       1800.0000          1.00000000E+30          2.29583079E+04          1.62869543E+04          8.49157295E+03          1.34513525E+05          1.60074736E+05          8.37272998E+04          2.15161224E+05          3.95268861E+03
       1900.0000          1.00000000E+30          2.51288326E+04          1.88691503E+04          9.85387715E+03          1.48566156E+05          1.83637767E+05          9.62703458E+04          2.59474552E+05          4.53119679E+03
       2000.0000          1.00000000E+30          2.73463938E+04          2.16760864E+04          1.13376588E+04          1.64612810E+05          2.08385670E+05          1.09459992E+05          3.09204093E+05          5.15074062E+03
       2100.0000          1.00000000E+30          2.99209150E+04          2.48251640E+04          1.30053514E+04          1.80997303E+05          2.36550752E+05          1.24409027E+05          3.66550397E+05          5.84408869E+03
       2200.0000          1.00000000E+30          3.23810064E+04          2.82830842E+04          1.48374236E+04          1.98060951E+05          2.67143764E+05          1.40073791E+05          4.31035834E+05          6.58381547E+03
       2300.0000          1.00000000E+30          3.51557552E+04          3.20443143E+04          1.68326710E+04          2.17155493E+05          2.99664439E+05          1.58232094E+05          5.03571340E+05          7.39056707E+03
       2400.0000          1.00000000E+30          3.79353551E+04          3.61094562E+04          1.89877473E+04          2.35558067E+05          3.35760082E+05          1.76376904E+05          5.85066025E+05          8.24251506E+03
       2500.0000          1.00000000E+30          4.09186496E+04          4.04329958E+04          2.13157078E+04          2.55990625E+05          3.74095327E+05          1.96783640E+05          6.72720828E+05          9.15478432E+03
       2600.0000          1.00000000E+30          4.40074306E+04          4.52425260E+04          2.38593585E+04          2.77804770E+05          4.14409098E+05          2.19668691E+05          7.71792399E+05          1.01420363E+04
       2700.0000          1.00000000E+30          4.72566309E+04          5.03475950E+04          2.67017673E+04          3.00857912E+05          4.58787836E+05          2.42340558E+05          8.79821788E+05          1.12057146E+04
       2800.0000          1.00000000E+30          5.07181476E+04          5.60319679E+04          2.96241929E+04          3.21637321E+05          5.06019798E+05          2.67654625E+05          9.99817235E+05          1.23241350E+04
       2900.0000          1.00000000E+30          5.42781675E+04          6.19892763E+04          3.27902569E+04          3.46508108E+05          5.58157708E+05          2.95387780E+05          1.13091580E+06          1.35136115E+04
       3000.0000          1.00000000E+30          5.77945694E+04          6.84168436E+04          3.62211024E+04          3.72967706E+05          6.11575718E+05          3.24127252E+05          1.27205240E+06          1.47678160E+04
       3100.0000          1.00000000E+30          6.16889693E+04          7.54770145E+04          3.99993522E+04          3.97540754E+05          6.71245759E+05          3.55809520E+05          1.42682623E+06          1.61351723E+04
       3200.0000          1.00000000E+30          6.56818445E+04          8.29210814E+04          4.38694563E+04          4.25435675E+05          7.31074523E+05          3.88156936E+05          1.59062453E+06          1.75429941E+04
       3300.0000          1.00000000E+30          6.97565916E+04          9.10800708E+04          4.81701430E+04          4.54192410E+05          7.98294603E+05          4.23011490E+05          1.77223285E+06          1.90631227E+04
       3400.0000          1.00000000E+30          7.41807176E+04          9.92064834E+04          5.26296822E+04          4.82105945E+05          8.65503136E+05          4.61160967E+05          1.96613004E+06          2.06321922E+04
       3500.0000          1.00000000E+30          7.87074351E+04          1.07788416E+05          5.75661139E+04          5.13501305E+05          9.38042558E+05          5.00027880E+05          2.17132875E+06          2.23075133E+04
       3600.0000          1.00000000E+30          8.32506415E+04          1.17541713E+05          6.25358881E+04          5.45253485E+05          1.01744522E+06          5.42464982E+05          2.39856661E+06          2.40456455E+04
       3700.0000          1.00000000E+30          8.78398681E+04          1.27547263E+05          6.79262835E+04          5.78146993E+05          1.09790687E+06          5.86962227E+05          2.63283991E+06          2.58595600E+04
       3800.0000          1.00000000E+30          9.27664398E+04          1.38327088E+05          7.37202973E+04          6.11148941E+05          1.18529424E+06          6.34861078E+05          2.88466302E+06          2.77966709E+04
       3900.0000          1.00000000E+30          9.78654998E+04          1.49824229E+05          7.99098215E+04          6.44818779E+05          1.27682278E+06          6.82711506E+05          3.15456000E+06          2.98307410E+04
       4000.0000          1.00000000E+30          1.03187856E+05          1.61334174E+05          8.61255622E+04          6.81574723E+05          1.37439821E+06          7.35615545E+05          3.44048107E+06          3.19028348E+04
       4100.0000          1.00000000E+30          1.08563380E+05          1.73921750E+05          9.29160921E+04          7.19736851E+05          1.47351364E+06          7.88732224E+05          3.74486911E+06          3.40991365E+04
       4200.0000          1.00000000E+30          1.14024481E+05          1.87127720E+05          1.00316452E+05          7.57880967E+05          1.58040119E+06          8.48162461E+05          4.06628544E+06          3.64171258E+04
       4300.0000          1.00000000E+30          1.19988697E+05          2.01120744E+05          1.07745543E+05          7.97408275E+05          1.69225944E+06          9.09511783E+05          4.40486062E+06          3.88215579E+04
       4400.0000          1.00000000E+30          1.25898189E+05          2.15969069E+05          1.15766560E+05          8.38685755E+05          1.80908606E+06          9.70943554E+05          4.75912959E+06          4.13283815E+04
       4500.0000          1.00000000E+30          1.32021622E+05          2.31783428E+05          1.23908102E+05          8.80374338E+05          1.94306796E+06          1.03779484E+06          5.14064792E+06          4.39212419E+04
       4600.0000          1.00000000E+30          1.38926142E+05          2.48234389E+05          1.32696009E+05          9.22758167E+05          2.06200645E+06          1.10745475E+06          5.54364104E+06          4.66971740E+04
       4700.0000          1.00000000E+30          1.45060531E+05          2.65260603E+05          1.41895375E+05          9.68158024E+05          2.19919406E+06          1.18293056E+06          5.96621183E+06          4.94766176E+04
       4800.0000          1.00000000E+30          1.51342008E+05          2.82507237E+05          1.51775251E+05          1.01479983E+06          2.34096059E+06          1.26248943E+06          6.39418884E+06          5.23641319E+04
       4900.0000          1.00000000E+30          1.58757498E+05          3.01685492E+05          1.61728439E+05          1.06110249E+06          2.48721277E+06          1.34291521E+06          6.86703128E+06          5.54582748E+04
       5000.0000          1.00000000E+30          1.65651315E+05          3.21259122E+05          1.73218989E+05          1.11422761E+06          2.63849214E+06          1.42172646E+06          7.33693947E+06          5.86898487E+04
       5100.0000          1.00000000E+30          1.72815978E+05          3.41785715E+05          1.83443622E+05          1.15938418E+06          2.81344716E+06          1.50880101E+06          7.84221193E+06          6.18359072E+04
       5200.0000          1.00000000E+30          1.80296690E+05          3.63658841E+05          1.95183906E+05          1.21369354E+06          2.98037822E+06          1.59899906E+06          8.36735905E+06          6.52572018E+04
       5300.0000          1.00000000E+30          1.87810382E+05          3.86139979E+05          2.07296521E+05          1.26488163E+06          3.14220497E+06          1.69572533E+06          8.92985671E+06          6.87341956E+04
       5400.0000          1.00000000E+30          1.96254255E+05          4.09153305E+05          2.19830018E+05          1.31676308E+06          3.32269748E+06          1.79690220E+06          9.50610429E+06          7.24082599E+04
       5500.0000          1.00000000E+30          2.03907312E+05          4.32180987E+05          2.33177754E+05          1.37273116E+06          3.50921684E+06          1.89896913E+06          1.00855763E+07          7.60699244E+04
       5600.0000          1.00000000E+30          2.12346336E+05          4.57765449E+05          2.47084149E+05          1.43467696E+06          3.70797029E+06          2.00598130E+06          1.06997135E+07          8.00019411E+04
       5700.0000          1.00000000E+30          2.20574780E+05          4.84570611E+05          2.61659567E+05          1.48955607E+06          3.91493344E+06          2.11859575E+06          1.13637189E+07          8.39924247E+04
       5800.0000          1.00000000E+30          2.30037361E+05          5.11735331E+05          2.76971249E+05          1.54752488E+06          4.13088525E+06          2.23349022E+06          1.20287746E+07          8.82544460E+04
       5900.0000          1.00000000E+30          2.38568174E+05          5.40162853E+05          2.92370540E+05          1.61328648E+06          4.34861928E+06          2.35177963E+06          1.27099512E+07          9.24472116E+04
       6000.0000          1.00000000E+30          2.47598079E+05          5.70081887E+05          3.08435839E+05          1.67453077E+06          4.57664414E+06          2.47847074E+06          1.34505708E+07          9.68184797E+04
       6100.0000          1.00000000E+30          2.56634557E+05          6.00668106E+05          3.25464639E+05          1.73568659E+06          4.81524721E+06          2.61016507E+06          1.41910523E+07          1.01303434E+05
       6200.0000          1.00000000E+30          2.66906025E+05          6.32089162E+05          3.42829363E+05          1.80713854E+06          5.05840565E+06          2.75837404E+06          1.49684524E+07          1.06089690E+05
       6300.0000          1.00000000E+30          2.76035966E+05          6.65331721E+05          3.60579748E+05          1.86863782E+06          5.33374991E+06          2.89376455E+06          1.58049215E+07          1.10735666E+05
       6400.0000          1.00000000E+30          2.86152550E+05          6.99802729E+05          3.79462807E+05          1.93737160E+06          5.58883623E+06          3.03507071E+06          1.66121478E+07          1.15691359E+05
       6500.0000          1.00000000E+30          2.97380061E+05          7.35682013E+05          3.98969600E+05          2.00770157E+06          5.86562387E+06          3.18544190E+06          1.74354165E+07          1.20944002E+05
       6600.0000          1.00000000E+30          3.07138949E+05          7.73003945E+05          4.19325993E+05          2.08549584E+06          6.14973418E+06          3.33752226E+06          1.83154500E+07          1.26093508E+05
       6700.0000          1.00000000E+30          3.17463117E+05          8.14875071E+05          4.40543835E+05          2.15461403E+06          6.44610669E+06          3.49342386E+06          1.92569199E+07          1.31500911E+05
       6800.0000          1.00000000E+30          3.29156552E+05          8.53332909E+05          4.61788835E+05          2.22734206E+06          6.73974160E+06          3.66032824E+06          2.01728251E+07          1.37069933E+05
       6900.0000          1.00000000E+30          3.40027712E+05          8.93323520E+05          4.84075551E+05          2.30897291E+06          7.04735881E+06          3.84598915E+06          2.11763162E+07          1.42686548E+05
       7000.0000          1.00000000E+30          3.50898685E+05          9.35834289E+05          5.07379050E+05          2.39681484E+06          7.37031143E+06          4.01239457E+06          2.21278176E+07          1.48442320E+05
       7100.0000          1.00000000E+30          3.63367410E+05          9.78837482E+05          5.33116030E+05          2.46608852E+06          7.72990174E+06          4.20863770E+06          2.31291420E+07          1.54675929E+05
       7200.0000          1.00000000E+30          3.74331334E+05          1.02275302E+06          5.57469007E+05          2.55769695E+06          8.06413704E+06          4.39139977E+06          2.42359678E+07          1.60591843E+05
       7300.0000          1.00000000E+30          3.86464062E+05          1.06921658E+06          5.82268883E+05          2.62709964E+06          8.40392360E+06          4.58352260E+06          2.53383543E+07          1.66735440E+05
       7400.0000          1.00000000E+30          3.99679358E+05          1.12150652E+06          6.08499131E+05          2.71100967E+06          8.77018150E+06          4.78530974E+06          2.64992218E+07          1.73410908E+05
       7500.0000          1.00000000E+30          4.12143927E+05          1.17035401E+06          6.38416676E+05          2.80402807E+06          9.14780805E+06          5.00806723E+06          2.75771557E+07          1.80211363E+05
       7600.0000          1.00000000E+30          4.26322322E+05          1.22149618E+06          6.65829085E+05          2.89079758E+06          9.53898737E+06          5.21586562E+06          2.87108202E+07          1.87142937E+05
       7700.0000          1.00000000E+30          4.38319654E+05          1.27473091E+06          6.94681587E+05          2.99052999E+06          9.96982904E+06          5.42823916E+06          2.99649476E+07          1.93884368E+05
       7800.0000          1.00000000E+30          4.51134744E+05          1.32754439E+06          7.24760966E+05          3.07367450E+06          1.03637883E+07          5.67492738E+06          3.11970663E+07          2.00812500E+05
       7900.0000          1.00000000E+30          4.65597460E+05          1.38886641E+06          7.58935015E+05          3.16263062E+06          1.07798635E+07          5.90808104E+06          3.25022783E+07          2.08576222E+05
       8000.0000          1.00000000E+30          4.79072865E+05          1.44446272E+06          7.88835344E+05          3.26414403E+06          1.12168325E+07          6.14712209E+06          3.37214051E+07          2.15740467E+05
       8100.0000          1.00000000E+30          4.94389081E+05          1.50377363E+06          8.20563560E+05          3.35798839E+06          1.16921179E+07          6.39612218E+06          3.51386046E+07          2.23488896E+05
       8200.0000          1.00000000E+30          5.07724142E+05          1.56358209E+06          8.54283666E+05          3.46541372E+06          1.21388836E+07          6.67959493E+06          3.64223794E+07          2.31063589E+05
       8300.0000          1.00000000E+30          5.23805552E+05          1.63246391E+06          8.91678927E+05          3.55818443E+06          1.26593576E+07          6.92580485E+06          3.78005719E+07          2.39576414E+05
       8400.0000          1.00000000E+30          5.37114684E+05          1.69378510E+06          9.26037260E+05          3.67088428E+06          1.31149326E+07          7.18646104E+06          3.92574483E+07          2.47197405E+05
       8500.0000          1.00000000E+30          5.52194957E+05          1.75911951E+06          9.66967479E+05          3.76341554E+06          1.36100145E+07          7.46340963E+06          4.07263168E+07          2.55668535E+05
       8600.0000          1.00000000E+30          5.68867402E+05          1.83426078E+06          1.00191227E+06          3.86823541E+06          1.41755338E+07          7.77026859E+06          4.22971528E+07          2.64372139E+05
       8700.0000          1.00000000E+30          5.84199914E+05          1.90196067E+06          1.03992959E+06          3.98460059E+06          1.46877655E+07          8.05151618E+06          4.39002693E+07          2.72840221E+05
       8800.0000          1.00000000E+30          6.01759938E+05          1.97354717E+06          1.08395392E+06          4.09146459E+06          1.52257619E+07          8.38506657E+06          4.53770030E+07          2.82292164E+05
       8900.0000          1.00000000E+30          6.16418082E+05          2.04809732E+06          1.12342084E+06          4.21408343E+06          1.57845469E+07          8.67042509E+06          4.70420517E+07          2.90873822E+05
       9000.0000          1.00000000E+30          6.34493084E+05          2.13002731E+06          1.16524372E+06          4.31620652E+06          1.64090078E+07          8.98484119E+06          4.85587643E+07          3.00458410E+05
       9100.0000          1.00000000E+30          6.50011512E+05          2.21878532E+06          1.20883547E+06          4.44252351E+06          1.69622264E+07          9.34405672E+06          5.02195960E+07          3.09850964E+05
       9200.0000          1.00000000E+30          6.68421775E+05          2.29165946E+06          1.25657434E+06          4.55034631E+06          1.75493393E+07          9.66959941E+06          5.19555446E+07          3.19728804E+05
       9300.0000          1.00000000E+30          6.85052224E+05          2.37007370E+06          1.30245091E+06          4.67912106E+06          1.82101415E+07          1.00107250E+07          5.37620371E+07          3.29318183E+05
       9400.0000          1.00000000E+30          7.04205889E+05          2.45436715E+06          1.34777769E+06          4.79480094E+06          1.88337641E+07          1.04020219E+07          5.54320839E+07          3.39527562E+05
       9500.0000          1.00000000E+30          7.20609433E+05          2.54710069E+06          1.40007688E+06          4.92886564E+06          1.94615290E+07          1.07343980E+07          5.73591688E+07          3.49720496E+05
       9600.0000          1.00000000E+30          7.40367549E+05          2.63217628E+06          1.44768569E+06          5.04289146E+06          2.01775871E+07          1.11506024E+07          5.90737662E+07          3.60253902E+05
       9662.9990          1.00000000E+30          7.53381044E+05          2.69386759E+06          1.48231472E+06          5.12920817E+06          2.05519977E+07          1.13453650E+07          6.02327540E+07          3.67438140E+05
       9663.0010          5.55728807E+04          7.53381464E+05          2.69386959E+06          1.48231585E+06          5.12921096E+06          2.05520120E+07          1.13453733E+07          6.02327942E+07          4.82720228E+04
       9700.0000          5.60674397E+04          7.57027500E+05          2.73146733E+06          1.50343652E+06          5.18129566E+06          2.08190126E+07          1.14992869E+07          6.09854877E+07          4.87038439E+04
       9800.0000          5.74492540E+04          7.77065602E+05          2.81849075E+06          1.55088745E+06          5.29668089E+06          2.15766330E+07          1.18808261E+07          6.28432720E+07          4.99291587E+04
       9900.0000          5.89009006E+04          7.95892187E+05          2.92289515E+06          1.60966657E+06          5.43717422E+06          2.22688916E+07          1.23181179E+07          6.47630914E+07          5.12217914E+04
      10000.0000          6.04278102E+04          8.16917949E+05          3.01664855E+06          1.65861763E+06          5.56708299E+06          2.30830875E+07          1.27003754E+07          6.68130576E+07          5.25656108E+04
      11000.0000          7.69450871E+04          1.02957613E+06          4.15363632E+06          2.30278371E+06          7.04769582E+06          3.15136554E+07          1.75016797E+07          8.88902989E+07          6.71836467E+04
      12000.0000          9.62266185E+04          1.27755697E+06          5.57609020E+06          3.08860330E+06          8.72708153E+06          4.18966068E+07          2.32743535E+07          1.15152347E+08          8.42595498E+04
      13000.0000          1.18925236E+05          1.56592889E+06          7.32611975E+06          4.06898586E+06          1.06933826E+07          5.48439986E+07          3.04886258E+07          1.45272384E+08          1.04373955E+05
      14000.0000          1.44076319E+05          1.88705285E+06          9.47183501E+06          5.26467541E+06          1.28765232E+07          7.01342926E+07          3.92560603E+07          1.80074902E+08          1.26756203E+05
      15000.0000          1.73011752E+05          2.24260974E+06          1.19708184E+07          6.71557142E+06          1.53313650E+07          8.84671318E+07          4.97886551E+07          2.19052837E+08          1.52450952E+05
      16000.0000          2.06521995E+05          2.65019606E+06          1.49588936E+07          8.41647332E+06          1.80881196E+07          1.10240700E+08          6.20592505E+07          2.63826147E+08          1.82170789E+05
      17000.0000          2.43086697E+05          3.09836878E+06          1.85060281E+07          1.03850939E+07          2.11719839E+07          1.35587108E+08          7.65032330E+07          3.13537085E+08          2.14697977E+05
      18000.0000          2.83438509E+05          3.59942420E+06          2.25284723E+07          1.27394539E+07          2.45532631E+07          1.64635980E+08          9.32598488E+07          3.68757787E+08          2.50686554E+05
      19000.0000          3.29597276E+05          4.14549589E+06          2.72309566E+07          1.54551521E+07          2.83435544E+07          1.99254601E+08          1.12609630E+08          4.30165194E+08          2.91701451E+05
      20000.0000          3.78622182E+05          4.75616107E+06          3.26333903E+07          1.85683713E+07          3.24090759E+07          2.38517238E+08          1.34975762E+08          4.98081581E+08          3.35528586E+05
      21000.0000          4.33920734E+05          5.41315070E+06          3.87974146E+07          2.20724714E+07          3.69453465E+07          2.80631219E+08          1.60292782E+08          5.72778949E+08          3.84763556E+05
      22000.0000          4.93469679E+05          6.12339254E+06          4.56468854E+07          2.59958421E+07          4.18139546E+07          3.31360192E+08          1.88814167E+08          6.52048774E+08          4.37844995E+05
      23000.0000          5.58751146E+05          6.89625770E+06          5.33655767E+07          3.04794346E+07          4.70364804E+07          3.85905625E+08          2.21553023E+08          7.40267148E+08          4.96037843E+05
      24000.0000          6.27653189E+05          7.73812979E+06          6.23154228E+07          3.57422401E+07          5.27026642E+07          4.50083536E+08          2.57620432E+08          8.35534286E+08          5.57796991E+05
