#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   Br-K-shell   Br-L1-shell   Br-L2-shell   Br-L3-shell   Br-M1-shell   Br-M2-shell   Br-M3-shell   Br-M4-shell   Br-M5-shell   Valence  Total
         81.0000          1.00000000E+30          1.00140740E+04          2.68696252E+03          1.34574397E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13498110E+04          1.39376380E+04          1.58602480E+04          7.15948754E+02
         82.0000          1.00000000E+30          9.90930025E+03          2.73084149E+03          1.36818871E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11892890E+04          1.37225231E+04          1.60258104E+04          7.24395160E+02
         83.0000          1.00000000E+30          9.88129481E+03          2.78145251E+03          1.39139483E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08714102E+04          1.34345622E+04          1.60934089E+04          7.33184322E+02
         84.0000          1.00000000E+30          9.80715544E+03          2.82986589E+03          1.41707295E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04371205E+04          1.30625874E+04          1.62437963E+04          7.41802880E+02
         85.0000          1.00000000E+30          9.73412031E+03          2.87999448E+03          1.44241532E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99067423E+04          1.26158312E+04          1.64236742E+04          7.49836903E+02
         86.0000          1.00000000E+30          9.66216495E+03          2.93441209E+03          1.46868061E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92507169E+04          1.20953431E+04          1.65839366E+04          7.57526779E+02
         87.0000          1.00000000E+30          9.69810688E+03          2.98920695E+03          1.49665225E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84653516E+04          1.15036289E+04          1.67111144E+04          7.65267468E+02
         88.0000          1.00000000E+30          9.65336628E+03          3.03609254E+03          1.52520279E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75793972E+04          1.08613173E+04          1.68650477E+04          7.71092711E+02
         89.0000          1.00000000E+30          9.60903659E+03          3.09131498E+03          1.54960910E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66203875E+04          1.01895113E+04          1.70249534E+04          7.75239358E+02
         90.0000          1.00000000E+30          9.65660639E+03          3.15187781E+03          1.57840621E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56163287E+04          9.50730005E+03          1.70903120E+04          7.79965338E+02
         91.0000          1.00000000E+30          9.63576805E+03          3.21261333E+03          1.60909928E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45918322E+04          8.81439252E+03          1.72462494E+04          7.83401487E+02
         92.0000          1.00000000E+30          9.61501945E+03          3.27573554E+03          1.64046130E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35735172E+04          8.15479635E+03          1.73647822E+04          7.85699362E+02
         93.0000          1.00000000E+30          9.67141002E+03          3.32511672E+03          1.67307014E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25702526E+04          7.51729763E+03          1.75136885E+04          7.86460266E+02
         94.0000          1.00000000E+30          9.67050664E+03          3.38777469E+03          1.69857168E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15875013E+04          6.99161214E+03          1.76642898E+04          7.85388041E+02
         95.0000          1.00000000E+30          9.66960344E+03          3.45283944E+03          1.73093042E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07194475E+04          6.44446642E+03          1.77638994E+04          7.83999042E+02
         96.0000          1.00000000E+30          9.66870040E+03          3.51871755E+03          1.76454600E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91538835E+03          5.94084552E+03          1.79100734E+04          7.81645082E+02
         97.0000          1.00000000E+30          9.75253009E+03          3.58847947E+03          1.79698549E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18299736E+03          5.50141124E+03          1.80586731E+04          7.78975102E+02
         98.0000          1.00000000E+30          9.77023313E+03          3.64399058E+03          1.83253357E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50136247E+03          5.09706870E+03          1.81790202E+04          7.74415432E+02
         99.0000          1.00000000E+30          9.78800056E+03          3.71279889E+03          1.86951646E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.87449958E+03          4.74839194E+03          1.82827683E+04          7.70007715E+02
        100.0000          1.00000000E+30          9.85767154E+03          3.78425577E+03          1.89591641E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.33292567E+03          4.42329008E+03          1.84245633E+04          7.63435327E+02
        110.0000          1.00000000E+30          1.03810735E+04          4.53172479E+03          2.27162838E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25552073E+03          2.66808047E+03          1.97854164E+04          7.05446984E+02
        120.0000          1.00000000E+30          1.10932559E+04          5.37277046E+03          2.69629473E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25313166E+03          2.08854594E+03          2.11488085E+04          6.75388173E+02
        130.0000          1.00000000E+30          1.19796599E+04          6.32882605E+03          3.17937716E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83005921E+03          1.83421550E+03          2.26071237E+04          6.67207293E+02
        140.0000          1.00000000E+30          1.29343822E+04          7.36961660E+03          3.71604074E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59789126E+03          1.69473996E+03          2.40784518E+04          6.67276682E+02
        150.0000          1.00000000E+30          1.39440301E+04          8.57327225E+03          4.30854828E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47115163E+03          1.62087622E+03          2.56723127E+04          6.75207618E+02
        160.0000          1.00000000E+30          1.50243339E+04          9.91034657E+03          4.96538380E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42296520E+03          1.59800762E+03          2.73250660E+04          6.92544392E+02
        170.0000          1.00000000E+30          1.62199208E+04          1.13331572E+04          5.71933603E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43900119E+03          1.61575811E+03          2.89920427E+04          7.20390840E+02
        180.0000          1.00000000E+30          1.73957893E+04          1.29374776E+04          6.52098004E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48896332E+03          1.65652663E+03          3.08115151E+04          7.54129027E+02
        188.9990          1.00000000E+30          1.85766798E+04          1.46386565E+04          7.31914012E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56986378E+03          1.71270927E+03          3.23937148E+04          7.91993008E+02
        189.0010          1.00000000E+30          1.85769707E+04          1.46390843E+04          7.31933401E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87669872E+04          2.56987930E+03          1.71272094E+03          3.23941009E+04          7.59930787E+02
        190.0000          1.00000000E+30          1.87233994E+04          1.47425306E+04          7.41748522E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85222221E+04          2.59407643E+03          1.71856843E+03          3.25880814E+04          7.64464499E+02
        196.9990          1.00000000E+30          1.95728347E+04          1.61014820E+04          8.10592421E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69714617E+04          2.66581096E+03          1.77765632E+03          3.39167239E+04          7.91998224E+02
        197.0010          1.00000000E+30          1.95731254E+04          1.61019112E+04          8.10613577E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88342555E+04          1.69710556E+04          2.66583203E+03          1.77767118E+03          3.39171280E+04          7.76176164E+02
        200.0000          1.00000000E+30          1.99502358E+04          1.67028943E+04          8.43629408E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80124442E+04          1.63833179E+04          2.71079674E+03          1.80759722E+03          3.45271244E+04          7.89294965E+02
        210.0000          1.00000000E+30          2.13210648E+04          1.88624482E+04          9.50921027E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55069467E+04          1.46526412E+04          2.83851557E+03          1.89637059E+03          3.63822150E+04          8.27407021E+02
        220.0000          1.00000000E+30          2.28081528E+04          2.12750721E+04          1.06803354E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28297048E+04          1.36319656E+04          2.99191664E+03          2.00607381E+03          3.83813452E+04          8.71787178E+02
        230.0000          1.00000000E+30          2.43101932E+04          2.37589403E+04          1.19534974E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18823034E+04          1.27442266E+04          3.16061657E+03          2.11567636E+03          4.04213516E+04          9.17002417E+02
        240.0000          1.00000000E+30          2.59903830E+04          2.64832863E+04          1.33915324E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04869215E+04          1.30235376E+04          3.34817685E+03          2.24490233E+03          4.24115174E+04          9.72576574E+02
        250.0000          1.00000000E+30          2.77012432E+04          2.96280863E+04          1.48884645E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94445896E+04          1.27675108E+04          3.55206747E+03          2.38586707E+03          4.45601228E+04          1.02837722E+03
        260.0000          1.00000000E+30          2.93867126E+04          3.26663078E+04          1.64610892E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87640989E+04          1.26482946E+04          3.78721565E+03          2.53865199E+03          4.66049526E+04          1.08857578E+03
        261.9990          1.00000000E+30          2.97741726E+04          3.33589186E+04          1.68215630E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86233665E+04          1.26210453E+04          3.83772346E+03          2.57117006E+03          4.70634717E+04          1.10141023E+03
        262.0010          1.00000000E+30          2.97745654E+04          3.33596263E+04          1.68219316E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08505183E+04          2.86232264E+04          1.26210181E+04          3.82597401E+03          2.57120301E+03          4.70639350E+04          1.06254765E+03
        270.0000          1.00000000E+30          3.12186734E+04          3.61649121E+04          1.81928958E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00112976E+04          2.83873153E+04          1.26253135E+04          4.02819606E+03          2.71312662E+03          4.89119359E+04          1.11151013E+03
        280.0000          1.00000000E+30          3.30792115E+04          3.98046460E+04          2.00391388E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98812914E+04          2.82306732E+04          1.25836497E+04          4.29067587E+03          2.88997992E+03          5.11488293E+04          1.17336545E+03
        290.0000          1.00000000E+30          3.51066166E+04          4.38694196E+04          2.20629334E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04154602E+04          2.80036677E+04          1.26921761E+04          4.58751743E+03          3.09483096E+03          5.33732019E+04          1.24406111E+03
        300.0000          1.00000000E+30          3.72041592E+04          4.79476853E+04          2.41515437E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12709378E+04          2.81063281E+04          1.27227780E+04          4.88350792E+03          3.28930127E+03          5.58937376E+04          1.31237936E+03
        310.0000          1.00000000E+30          3.93243736E+04          5.22235525E+04          2.63562172E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21759310E+04          2.82472758E+04          1.28821671E+04          5.21622421E+03          3.50710650E+03          5.82318993E+04          1.38764626E+03
        320.0000          1.00000000E+30          4.14590830E+04          5.71944876E+04          2.88280212E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33358145E+04          2.82917676E+04          1.30421720E+04          5.53853415E+03          3.73056124E+03          6.07670048E+04          1.46332200E+03
        330.0000          1.00000000E+30          4.37867901E+04          6.20588075E+04          3.12683757E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42917680E+04          2.85668484E+04          1.31715276E+04          5.89926760E+03          3.96975292E+03          6.34118186E+04          1.54271303E+03
        340.0000          1.00000000E+30          4.61402276E+04          6.73089576E+04          3.41300707E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.53807593E+04          2.89029577E+04          1.34078251E+04          6.25594998E+03          4.21907327E+03          6.61184004E+04          1.62531201E+03
        350.0000          1.00000000E+30          4.84844135E+04          7.29866911E+04          3.68619285E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61109604E+04          2.91752184E+04          1.36720840E+04          6.66954410E+03          4.50259937E+03          6.86690985E+04          1.71480640E+03
        360.0000          1.00000000E+30          5.08360023E+04          7.93492700E+04          3.98278818E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71153146E+04          2.96980127E+04          1.39066314E+04          7.04872770E+03          4.79389189E+03          7.15184780E+04          1.80389534E+03
        370.0000          1.00000000E+30          5.34123155E+04          8.53714084E+04          4.30317285E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79249576E+04          3.01052253E+04          1.42359548E+04          7.50580528E+03          5.06385677E+03          7.43329468E+04          1.89514196E+03
        380.0000          1.00000000E+30          5.60425054E+04          9.22851331E+04          4.65916067E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89120079E+04          3.07463125E+04          1.45293318E+04          7.97704673E+03          5.37560696E+03          7.72906316E+04          1.99395609E+03
        390.0000          1.00000000E+30          5.86690935E+04          9.89733580E+04          4.99937054E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99518099E+04          3.12755007E+04          1.48350552E+04          8.43182364E+03          5.69698171E+03          8.01897157E+04          2.09133599E+03
        400.0000          1.00000000E+30          6.13334453E+04          1.06687225E+05          5.38405984E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10944802E+04          3.19716404E+04          1.52167819E+04          8.95520323E+03          6.04895474E+03          8.31747735E+04          2.19979758E+03
        410.0000          1.00000000E+30          6.43530558E+04          1.14647477E+05          5.78674332E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22856199E+04          3.25986084E+04          1.55824492E+04          9.47502370E+03          6.40421371E+03          8.62469256E+04          2.30773877E+03
        420.0000          1.00000000E+30          6.71492297E+04          1.22592352E+05          6.18676390E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35422444E+04          3.32506582E+04          1.59620816E+04          1.00048415E+04          6.81541601E+03          8.94429465E+04          2.42271403E+03
        430.0000          1.00000000E+30          7.03566968E+04          1.31278918E+05          6.63795712E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.46476965E+04          3.39893859E+04          1.63012580E+04          1.05901317E+04          7.18447790E+03          9.25125557E+04          2.53495161E+03
        440.0000          1.00000000E+30          7.33566474E+04          1.40330884E+05          7.10198117E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59321250E+04          3.47160772E+04          1.67136198E+04          1.11972470E+04          7.57615614E+03          9.56849058E+04          2.65253319E+03
        450.0000          1.00000000E+30          7.63810640E+04          1.49793717E+05          7.56606774E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71905779E+04          3.54692193E+04          1.71359600E+04          1.18129933E+04          8.03313676E+03          9.92737644E+04          2.77827151E+03
        460.0000          1.00000000E+30          7.96661557E+04          1.60615205E+05          8.07010574E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85817044E+04          3.62593457E+04          1.75080250E+04          1.24417298E+04          8.46795734E+03          1.02351239E+05          2.90118548E+03
        470.0000          1.00000000E+30          8.30334441E+04          1.70257402E+05          8.59457004E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96706793E+04          3.70854765E+04          1.79675072E+04          1.31246622E+04          8.90762338E+03          1.05905419E+05          3.02843433E+03
        480.0000          1.00000000E+30          8.67059586E+04          1.81324755E+05          9.16216627E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10711875E+04          3.79221133E+04          1.83956103E+04          1.38315853E+04          9.39942995E+03          1.09276487E+05          3.16342957E+03
        490.0000          1.00000000E+30          9.00783814E+04          1.92745114E+05          9.73680990E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21482722E+04          3.88169153E+04          1.88595409E+04          1.45470593E+04          9.87875254E+03          1.12844847E+05          3.29648893E+03
        500.0000          1.00000000E+30          9.40731317E+04          2.04533175E+05          1.03394617E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35240569E+04          3.97597682E+04          1.93648993E+04          1.53683211E+04          1.04553807E+04          1.16593217E+05          3.44880823E+03
        510.0000          1.00000000E+30          9.74259409E+04          2.17360080E+05          1.09777526E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48568058E+04          4.07468800E+04          1.98882956E+04          1.61084994E+04          1.09422612E+04          1.20050274E+05          3.58649536E+03
        520.0000          1.00000000E+30          1.01174775E+05          2.30198868E+05          1.16310201E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.63200713E+04          4.15986792E+04          2.03360313E+04          1.69012377E+04          1.14764514E+04          1.24062652E+05          3.72915870E+03
        530.0000          1.00000000E+30          1.05025054E+05          2.43636424E+05          1.23011758E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.78635392E+04          4.26013802E+04          2.08672656E+04          1.78085567E+04          1.20951508E+04          1.27622516E+05          3.88955416E+03
        540.0000          1.00000000E+30          1.09282906E+05          2.57868687E+05          1.30333604E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90572578E+04          4.36644976E+04          2.13959692E+04          1.86753146E+04          1.26861766E+04          1.31832656E+05          4.04479251E+03
        550.0000          1.00000000E+30          1.13079284E+05          2.72377779E+05          1.37630414E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05580398E+04          4.47748028E+04          2.19717478E+04          1.95533576E+04          1.32849767E+04          1.35253167E+05          4.20257633E+03
        560.0000          1.00000000E+30          1.17593787E+05          2.87250587E+05          1.45275474E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21604130E+04          4.56743380E+04          2.25793724E+04          2.05054030E+04          1.39381042E+04          1.39422970E+05          4.37016752E+03
        570.0000          1.00000000E+30          1.21410091E+05          3.03477291E+05          1.53347775E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38498890E+04          4.67828011E+04          2.30182518E+04          2.14829396E+04          1.46075192E+04          1.43235067E+05          4.53470116E+03
        580.0000          1.00000000E+30          1.26082081E+05          3.19719073E+05          1.61562138E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.51382196E+04          4.78733572E+04          2.36192058E+04          2.25879279E+04          1.53695818E+04          1.47697717E+05          4.71847017E+03
        590.0000          1.00000000E+30          1.30351193E+05          3.36725825E+05          1.70010846E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.68414409E+04          4.90607394E+04          2.41834794E+04          2.35775260E+04          1.60519261E+04          1.51499829E+05          4.88927473E+03
        600.0000          1.00000000E+30          1.35357046E+05          3.54595722E+05          1.79123524E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.81156560E+04          5.03085200E+04          2.48214983E+04          2.45961894E+04          1.67459116E+04          1.56124424E+05          5.06548252E+03
        610.0000          1.00000000E+30          1.39729846E+05          3.72787337E+05          1.89336724E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.97960949E+04          5.12466753E+04          2.53377741E+04          2.57947196E+04          1.75861673E+04          1.60038652E+05          5.25465582E+03
        620.0000          1.00000000E+30          1.45012956E+05          3.91516906E+05          1.98678526E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.13405032E+04          5.24844524E+04          2.59723344E+04          2.69352302E+04          1.83566284E+04          1.64454422E+05          5.44248914E+03
        630.0000          1.00000000E+30          1.49255014E+05          4.11499165E+05          2.08460253E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.30908179E+04          5.36810509E+04          2.66394951E+04          2.81168779E+04          1.91502554E+04          1.68790931E+05          5.63429469E+03
        640.0000          1.00000000E+30          1.54757161E+05          4.32242893E+05          2.18853522E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.49291795E+04          5.50016290E+04          2.72666680E+04          2.94690416E+04          1.99902894E+04          1.73198468E+05          5.83844526E+03
        650.0000          1.00000000E+30          1.58994341E+05          4.55265278E+05          2.29369718E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.62357686E+04          5.60891243E+04          2.79769946E+04          3.06562902E+04          2.08361522E+04          1.78113348E+05          6.03270598E+03
        660.0000          1.00000000E+30          1.64586640E+05          4.76604893E+05          2.41601952E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.80522576E+04          5.74029569E+04          2.87253206E+04          3.21343920E+04          2.18108156E+04          1.82510014E+05          6.25760932E+03
        670.0000          1.00000000E+30          1.69567212E+05          4.98875338E+05          2.52469076E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99574234E+04          5.87798163E+04          2.92410262E+04          3.33251008E+04          2.26756679E+04          1.87333728E+05          6.45052282E+03
        680.0000          1.00000000E+30          1.74782815E+05          5.22429193E+05          2.64467438E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.11860790E+04          6.00745360E+04          2.99444550E+04          3.46968473E+04          2.36269964E+04          1.91944449E+05          6.66086687E+03
        690.0000          1.00000000E+30          1.80597861E+05          5.46265110E+05          2.76865102E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30220381E+04          6.15319191E+04          3.06999053E+04          3.61233444E+04          2.46034304E+04          1.96510620E+05          6.88391339E+03
        700.0000          1.00000000E+30          1.86813158E+05          5.70741327E+05          2.89109099E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.47548754E+04          6.30617713E+04          3.13546391E+04          3.77242358E+04          2.56998607E+04          2.01488333E+05          7.11767591E+03
        710.0000          1.00000000E+30          1.91769434E+05          5.98383454E+05          3.03655323E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.66756451E+04          6.41423690E+04          3.21226997E+04          3.91574429E+04          2.66811043E+04          2.06561613E+05          7.33697252E+03
        720.0000          1.00000000E+30          1.98209154E+05          6.25103957E+05          3.15591197E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.86854929E+04          6.56330500E+04          3.29293338E+04          4.08905251E+04          2.78687011E+04          2.11563410E+05          7.58964547E+03
        730.0000          1.00000000E+30          2.03160766E+05          6.52583425E+05          3.30404864E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01680504E+04          6.70851491E+04          3.35537298E+04          4.23414206E+04          2.88622832E+04          2.16661038E+05          7.80266849E+03
        740.0000          1.00000000E+30          2.09687239E+05          6.81176790E+05          3.44358257E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.21557423E+04          6.86655096E+04          3.43573571E+04          4.40391027E+04          3.01201454E+04          2.22369763E+05          8.06023372E+03
        750.0000          1.00000000E+30          2.15386889E+05          7.09547537E+05          3.58693152E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.42330443E+04          7.03221252E+04          3.51372049E+04          4.59317150E+04          3.12520669E+04          2.27151275E+05          8.31228478E+03
        760.0000          1.00000000E+30          2.22213905E+05          7.42363614E+05          3.75058197E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.56579561E+04          7.15958784E+04          3.59935475E+04          4.75986048E+04          3.24285857E+04          2.32583265E+05          8.55703044E+03
        770.0000          1.00000000E+30          2.28089727E+05          7.72241344E+05          3.90693658E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.76663376E+04          7.32591257E+04          3.66978658E+04          4.93617357E+04          3.37979809E+04          2.37956193E+05          8.81632008E+03
        780.0000          1.00000000E+30          2.34438794E+05          8.04076683E+05          4.06827755E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97608615E+04          7.45562611E+04          3.75620858E+04          5.12233001E+04          3.49686770E+04          2.43967072E+05          9.07072570E+03
        790.0000          1.00000000E+30          2.41359608E+05          8.36182641E+05          4.23592857E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01524252E+05          7.61952399E+04          3.84679915E+04          5.32581095E+04          3.64324888E+04          2.49419126E+05          9.35424184E+03
        800.0000          1.00000000E+30          2.48701468E+05          8.72876291E+05          4.42440013E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03649535E+05          7.78172504E+04          3.91400070E+04          5.51433277E+04          3.76151676E+04          2.54701625E+05          9.60427665E+03
        810.0000          1.00000000E+30          2.54842283E+05          9.05829141E+05          4.59131432E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05455100E+05          7.95571102E+04          4.00357226E+04          5.73453496E+04          3.91449337E+04          2.60805015E+05          9.89564559E+03
        820.0000          1.00000000E+30          2.62466462E+05          9.41719523E+05          4.76771102E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07577853E+05          8.13765498E+04          4.09028433E+04          5.92568291E+04          4.04663366E+04          2.66807193E+05          1.01690834E+04
