#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   O-K-shell   Valence  Total
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08085871E+02          3.50573936E+02          1.64570746E+02          1.00000000E+30          8.10056355E+00          7.49185459E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87033907E+02          3.49469896E+02          1.64230903E+02          1.00000000E+30          8.23644234E+00          7.60517226E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.68427774E+02          3.48700642E+02          1.64035852E+02          1.00000000E+30          8.36726369E+00          7.71432865E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.51958414E+02          3.48229087E+02          1.63969702E+02          1.00000000E+30          8.50226785E+00          7.82718791E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37364155E+02          3.48023238E+02          1.64018689E+02          1.00000000E+30          8.63243372E+00          7.93608922E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.24421941E+02          3.48055267E+02          1.64170864E+02          1.00000000E+30          8.76660812E+00          8.04851674E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12941251E+02          3.48300990E+02          1.64415816E+02          1.00000000E+30          8.90035192E+00          8.16070524E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02758006E+02          3.48739221E+02          1.64744404E+02          1.00000000E+30          9.03367643E+00          8.27266101E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.93730613E+02          3.49351362E+02          1.65148610E+02          1.00000000E+30          9.16659269E+00          8.38438987E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.85736779E+02          3.50121036E+02          1.65621352E+02          1.00000000E+30          9.29911133E+00          8.49589720E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.78669645E+02          3.51033760E+02          1.66156372E+02          1.00000000E+30          9.43124264E+00          8.60718794E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.72435950E+02          3.52076686E+02          1.66748101E+02          1.00000000E+30          9.56299656E+00          8.71826666E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.66954185E+02          3.53238375E+02          1.67391587E+02          1.00000000E+30          9.69438269E+00          8.82913770E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.62152307E+02          3.54508641E+02          1.68082410E+02          1.00000000E+30          9.82541032E+00          8.93980510E+00
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58758198E+02          3.55596719E+02          1.68666398E+02          1.00000000E+30          9.92846837E+00          9.02694494E+00
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58757396E+02          3.55596999E+02          1.68666548E+02          1.33264382E+12          9.92849599E+00          9.02696826E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.57967280E+02          3.55878355E+02          1.68816605E+02          8.39406061E+07          9.95608837E+00          9.05027173E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.54342873E+02          3.57339324E+02          1.69590616E+02          5.71182047E+06          1.00864255E+01          9.16052946E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.51229171E+02          3.58884188E+02          1.70401242E+02          2.27287411E+06          1.02164300E+01          9.27058505E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48581896E+02          3.60506317E+02          1.71245592E+02          1.27958277E+06          1.03461099E+01          9.38044337E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46361885E+02          3.62199708E+02          1.72121057E+02          8.41357319E+05          1.04790156E+01          9.49301561E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44533329E+02          3.63958920E+02          1.73025266E+02          6.04434170E+05          1.06080150E+01          9.60244100E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.43064691E+02          3.65779034E+02          1.73956070E+02          4.59979065E+05          1.07367128E+01          9.71167993E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41927292E+02          3.67655564E+02          1.74911513E+02          3.64533967E+05          1.08685403E+01          9.82353269E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41095475E+02          3.69584422E+02          1.75889810E+02          2.97723465E+05          1.09966031E+01          9.93236009E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40545929E+02          3.71561884E+02          1.76889333E+02          2.48922583E+05          1.11243851E+01          1.00410100E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40257640E+02          3.73584531E+02          1.77908588E+02          2.12036313E+05          1.12552007E+01          1.01521763E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40211497E+02          3.75649251E+02          1.78946215E+02          1.83386227E+05          1.13823885E+01          1.02604334E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40390142E+02          3.77753170E+02          1.80000953E+02          1.60640370E+05          1.15125597E+01          1.03711548E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40777721E+02          3.79893652E+02          1.81071649E+02          1.42241299E+05          1.16391785E+01          1.04790310E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41359847E+02          3.82068277E+02          1.82157245E+02          1.27117031E+05          1.17687304E+01          1.05893203E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.42123289E+02          3.84274806E+02          1.83256757E+02          1.14517671E+05          1.18948038E+01          1.06968267E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.43055982E+02          3.86511178E+02          1.84369288E+02          1.03896519E+05          1.20237601E+01          1.08066959E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44146830E+02          3.88775490E+02          1.85493995E+02          9.48479963E+04          1.21493104E+01          1.09138433E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45385671E+02          3.91065969E+02          1.86630104E+02          8.70701637E+04          1.22776930E+01          1.10233039E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46763128E+02          3.93380988E+02          1.87776902E+02          8.03268097E+04          1.24057899E+01          1.11325575E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48270557E+02          3.95719024E+02          1.88933719E+02          7.44390948E+04          1.25305710E+01          1.12391653E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.49899995E+02          3.98078675E+02          1.90099936E+02          6.92646180E+04          1.26581250E+01          1.13480267E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.51644092E+02          4.00458619E+02          1.91274980E+02          6.46884486E+04          1.27854081E+01          1.14566893E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53496036E+02          4.02857644E+02          1.92458313E+02          6.06199722E+04          1.29094639E+01          1.15627802E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.55449474E+02          4.05274611E+02          1.93649435E+02          5.69848085E+04          1.30362323E+01          1.16710658E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.57498612E+02          4.07708459E+02          1.94847882E+02          5.37214014E+04          1.31627440E+01          1.17791607E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59637958E+02          4.10158200E+02          1.96053218E+02          5.07797853E+04          1.32861141E+01          1.18847557E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.61862479E+02          4.12622902E+02          1.97265034E+02          4.81174992E+04          1.34121366E+01          1.19924879E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64167446E+02          4.15101703E+02          1.98482948E+02          4.56998546E+04          1.35379151E+01          1.21000366E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.66548499E+02          4.17593789E+02          1.99706608E+02          4.34963350E+04          1.36634538E+01          1.22074047E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69001509E+02          4.20098404E+02          2.00935676E+02          4.14823214E+04          1.37859498E+01          1.23123556E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.71522679E+02          4.22614833E+02          2.02169839E+02          3.96358198E+04          1.39110300E+01          1.24193784E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.74108403E+02          4.25142406E+02          2.03408802E+02          3.79385987E+04          1.40358815E+01          1.25262269E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.76755349E+02          4.27680492E+02          2.04652290E+02          3.63742993E+04          1.41605078E+01          1.26329035E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.79460372E+02          4.30228505E+02          2.05900042E+02          3.49293218E+04          1.42849116E+01          1.27394096E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82220532E+02          4.32785881E+02          2.07151812E+02          3.35914833E+04          1.44090956E+01          1.28457467E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.85033070E+02          4.35352105E+02          2.08407372E+02          3.23502558E+04          1.45330629E+01          1.29519168E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.87895409E+02          4.37926678E+02          2.09666501E+02          3.11964082E+04          1.46541340E+01          1.30557925E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90805070E+02          4.40509135E+02          2.10928999E+02          3.01217236E+04          1.47776931E+01          1.31616483E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.93759795E+02          4.43099041E+02          2.12194669E+02          2.91190800E+04          1.49010459E+01          1.32673438E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.96757416E+02          4.45695975E+02          2.13463330E+02          2.81820807E+04          1.50241948E+01          1.33728805E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99795891E+02          4.48299551E+02          2.14734811E+02          2.73050043E+04          1.51471427E+01          1.34782602E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02873301E+02          4.50909395E+02          2.16008946E+02          2.64828595E+04          1.52698923E+01          1.35834846E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05987848E+02          4.53525159E+02          2.17285586E+02          2.57110773E+04          1.53924463E+01          1.36885557E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.09137794E+02          4.56146514E+02          2.18564579E+02          2.49855803E+04          1.55148076E+01          1.37934754E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12321544E+02          4.58773140E+02          2.19845793E+02          2.43027609E+04          1.56369789E+01          1.38982453E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.15537550E+02          4.61404748E+02          2.21129093E+02          2.36593231E+04          1.57589629E+01          1.40028675E+01
       1023.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23378781E+02          4.67738996E+02          2.24216677E+02          2.22585543E+04          1.60519693E+01          1.42541510E+01
       1024.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50482568E+12          8.23379441E+02          4.67739524E+02          2.24216935E+02          2.22584454E+04          1.60519941E+01          1.42541722E+01
       1046.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00176797E+07          8.31043367E+02          4.73831683E+02          2.27184914E+02          2.10810226E+04          1.63291020E+01          1.44920496E+01
       1047.0010          1.00000000E+30          1.00000000E+30          9.62590338E+12          1.00165686E+07          8.31044039E+02          4.73832214E+02          2.27185173E+02          2.10809239E+04          1.63291267E+01          1.44920707E+01
       1100.0000          1.00000000E+30          1.00000000E+30          6.06507758E+06          1.60937180E+06          8.49187993E+02          4.87939247E+02          2.34052603E+02          1.88541402E+04          1.69690362E+01          1.50411528E+01
       1197.9990          1.00000000E+30          1.00000000E+30          1.19744570E+06          4.43762859E+05          8.84129417E+02          5.13909178E+02          2.46613152E+02          1.59789482E+04          1.81432430E+01          1.60476376E+01
       1198.0010          1.00000000E+30          1.43818525E+13          1.19740636E+06          4.43755164E+05          8.84130145E+02          5.13909802E+02          2.46613453E+02          1.59789016E+04          1.81432672E+01          1.60476586E+01
       1200.0000          1.00000000E+30          1.33124674E+09          1.17310029E+06          4.35930180E+05          8.84858038E+02          5.14533867E+02          2.46914351E+02          1.59324737E+04          1.81674450E+01          1.60686339E+01
       1300.0000          1.00000000E+30          3.54790367E+06          5.36501846E+05          2.16963199E+05          9.21861517E+02          5.41202380E+02          2.60119645E+02          1.40426620E+04          1.93509587E+01          1.70847077E+01
       1400.0000          1.00000000E+30          1.22432576E+06          3.22086014E+05          1.35541343E+05          9.59760367E+02          5.68179768E+02          2.73202402E+02          1.27673701E+04          2.05211161E+01          1.80890247E+01
       1500.0000          1.00000000E+30          6.55534866E+05          2.21887577E+05          9.56152641E+04          9.98264323E+02          5.95401260E+02          2.86174520E+02          1.18811419E+04          2.16812234E+01          1.90842732E+01
       1600.0000          1.00000000E+30          4.23098322E+05          1.66238708E+05          7.27955941E+04          1.03717520E+03          6.22376854E+02          2.99250825E+02          1.12532496E+04          2.28321474E+01          2.00716745E+01
       1700.0000          1.00000000E+30          3.03358011E+05          1.31830263E+05          5.84165362E+04          1.07585184E+03          6.49128410E+02          3.12216577E+02          1.08036771E+04          2.39727130E+01          2.10492710E+01
       1800.0000          1.00000000E+30          2.32782014E+05          1.08944858E+05          4.87263772E+04          1.11559771E+03          6.76087140E+02          3.25270670E+02          1.04812516E+04          2.51036658E+01          2.20196085E+01
       1900.0000          1.00000000E+30          1.87344526E+05          9.29054336E+04          4.18705084E+04          1.15510381E+03          7.02428756E+02          3.38218106E+02          1.02520335E+04          2.62257073E+01          2.29810680E+01
       2000.0000          1.00000000E+30          1.56213836E+05          8.12160754E+04          3.68394122E+04          1.19438599E+03          7.28979729E+02          3.51067026E+02          1.00927846E+04          2.73413242E+01          2.39365571E+01
       2100.0000          1.00000000E+30          1.33882963E+05          7.24372933E+04          3.30417822E+04          1.23345962E+03          7.55715720E+02          3.63824754E+02          9.98715549E+03          2.84490987E+01          2.48850814E+01
       2200.0000          1.00000000E+30          1.17293314E+05          6.56866391E+04          3.01105445E+04          1.27334907E+03          7.81893082E+02          3.76665663E+02          9.92336238E+03          2.95513252E+01          2.58289045E+01
       2300.0000          1.00000000E+30          1.04625922E+05          6.03963029E+04          2.78071381E+04          1.31298727E+03          8.08260736E+02          3.89254336E+02          9.89273229E+03          3.06448001E+01          2.67644562E+01
       2400.0000          1.00000000E+30          9.47389821E+04          5.61857191E+04          2.59703154E+04          1.35238976E+03          8.34457720E+02          4.01928179E+02          9.88875696E+03          3.17334774E+01          2.76960227E+01
       2500.0000          1.00000000E+30          8.68836163E+04          5.27915108E+04          2.44877955E+04          1.39157100E+03          8.60494328E+02          4.14524363E+02          9.90647102E+03          3.28158190E+01          2.86217379E+01
       2600.0000          1.00000000E+30          8.05497078E+04          5.00262265E+04          2.32791757E+04          1.43054440E+03          8.86379974E+02          4.27047427E+02          9.94202660E+03          3.38923018E+01          2.95420550E+01
       2700.0000          1.00000000E+30          7.53793984E+04          4.77534518E+04          2.22857039E+04          1.46932233E+03          9.12446745E+02          4.39650828E+02          9.99240322E+03          3.49632685E+01          3.04583935E+01
       2800.0000          1.00000000E+30          7.11149753E+04          4.58718886E+04          2.14635919E+04          1.50877427E+03          9.38047536E+02          4.52036092E+02          1.00551990E+04          3.60287353E+01          3.13690329E+01
       2900.0000          1.00000000E+30          6.75665851E+04          4.43050261E+04          2.07796556E+04          1.54716894E+03          9.63832401E+02          4.64503442E+02          1.01284831E+04          3.70906335E+01          3.22768952E+01
       3000.0000          1.00000000E+30          6.45918089E+04          4.29942090E+04          2.02083991E+04          1.58621837E+03          9.89177624E+02          4.76765002E+02          1.02106875E+04          3.81477407E+01          3.31797395E+01
       3100.0000          1.00000000E+30          6.20820232E+04          4.18938852E+04          1.97299604E+04          1.62507422E+03          1.01470750E+03          4.89109248E+02          1.03005270E+04          3.91985109E+01          3.40781538E+01
       3200.0000          1.00000000E+30          5.99531950E+04          4.09682361E+04          1.93286986E+04          1.66374559E+03          1.04011656E+03          5.01395206E+02          1.03969390E+04          4.02463494E+01          3.49737167E+01
       3300.0000          1.00000000E+30          5.81394635E+04          4.01887824E+04          1.89921401E+04          1.70224098E+03          1.06541013E+03          5.13625438E+02          1.04990385E+04          4.12898861E+01          3.58654336E+01
       3400.0000          1.00000000E+30          5.65886223E+04          3.95326775E+04          1.87102633E+04          1.74056836E+03          1.09059318E+03          5.25802335E+02          1.06060826E+04          4.23291681E+01          3.67533781E+01
       3500.0000          1.00000000E+30          5.52588742E+04          3.89813965E+04          1.84749321E+04          1.77873516E+03          1.11567037E+03          5.37928129E+02          1.07174443E+04          4.33644919E+01          3.76378082E+01
       3600.0000          1.00000000E+30          5.41164921E+04          3.85198003E+04          1.82794830E+04          1.81748944E+03          1.14064603E+03          5.50134246E+02          1.08325903E+04          4.43958768E+01          3.85197365E+01
       3700.0000          1.00000000E+30          5.31339015E+04          3.81354144E+04          1.81184168E+04          1.85534127E+03          1.16579923E+03          5.62161848E+02          1.09510655E+04          4.54234053E+01          3.93976185E+01
       3800.0000          1.00000000E+30          5.22885074E+04          3.78178979E+04          1.79871670E+04          1.89305233E+03          1.19057917E+03          5.74144227E+02          1.10724782E+04          4.64491948E+01          4.02734207E+01
       3900.0000          1.00000000E+30          5.15615840E+04          3.75586007E+04          1.78819112E+04          1.93133547E+03          1.21553785E+03          5.86207485E+02          1.11964909E+04          4.74696176E+01          4.11459988E+01
       4000.0000          1.00000000E+30          5.09375206E+04          3.73502468E+04          1.77994241E+04          1.96876780E+03          1.24013642E+03          5.98102351E+02          1.13228104E+04          4.84880826E+01          4.20154330E+01
       4100.0000          1.00000000E+30          5.04032253E+04          3.71866823E+04          1.77369769E+04          2.00676312E+03          1.26491390E+03          6.10078333E+02          1.14511819E+04          4.95019410E+01          4.28822308E+01
       4200.0000          1.00000000E+30          4.99476520E+04          3.70626643E+04          1.76922450E+04          2.04461914E+03          1.28934384E+03          6.21891805E+02          1.15813822E+04          5.05141331E+01          4.37464775E+01
       4300.0000          1.00000000E+30          4.95614198E+04          3.69737132E+04          1.76632369E+04          2.08166471E+03          1.31395203E+03          6.33786223E+02          1.17132155E+04          5.15219526E+01          4.46076478E+01
       4400.0000          1.00000000E+30          4.92365199E+04          3.69159796E+04          1.76482333E+04          2.11926154E+03          1.33847878E+03          6.45641426E+02          1.18465095E+04          5.25279099E+01          4.54673597E+01
       4500.0000          1.00000000E+30          4.89661030E+04          3.68861227E+04          1.76457552E+04          2.15673217E+03          1.36292651E+03          6.57458569E+02          1.19811119E+04          5.35308010E+01          4.63244120E+01
       4600.0000          1.00000000E+30          4.87442427E+04          3.68812634E+04          1.76545078E+04          2.19408051E+03          1.38704731E+03          6.69122861E+02          1.21168878E+04          5.45314869E+01          4.71785966E+01
       4700.0000          1.00000000E+30          4.85658329E+04          3.68988709E+04          1.76733676E+04          2.23131029E+03          1.41134598E+03          6.80868164E+02          1.22537171E+04          5.55274497E+01          4.80297787E+01
       4800.0000          1.00000000E+30          4.84263984E+04          3.69367431E+04          1.77013488E+04          2.26842507E+03          1.43557247E+03          6.92578686E+02          1.23914929E+04          5.65218917E+01          4.88794950E+01
       4900.0000          1.00000000E+30          4.83220598E+04          3.69929439E+04          1.77375837E+04          2.30542826E+03          1.45972877E+03          7.04255397E+02          1.25301197E+04          5.75142429E+01          4.97273290E+01
       5000.0000          1.00000000E+30          4.82494076E+04          3.70657623E+04          1.77813081E+04          2.34232309E+03          1.48381685E+03          7.15899232E+02          1.26695120E+04          5.85040761E+01          5.05729712E+01
       5100.0000          1.00000000E+30          4.82054594E+04          3.71536892E+04          1.78318437E+04          2.37911267E+03          1.50783857E+03          7.27511089E+02          1.28095929E+04          5.94912807E+01          5.14163484E+01
       5200.0000          1.00000000E+30          4.81875556E+04          3.72553811E+04          1.78885890E+04          2.41579997E+03          1.53179571E+03          7.39091827E+02          1.29502932E+04          6.04759036E+01          5.22575050E+01
       5300.0000          1.00000000E+30          4.81933592E+04          3.73696445E+04          1.79510076E+04          2.45238780E+03          1.55568998E+03          7.50751355E+02          1.30915509E+04          6.14579998E+01          5.30970363E+01
       5400.0000          1.00000000E+30          4.82207915E+04          3.74954122E+04          1.80186206E+04          2.48887890E+03          1.57975614E+03          7.62271236E+02          1.32333094E+04          6.24379802E+01          5.39344328E+01
       5500.0000          1.00000000E+30          4.82679944E+04          3.76317312E+04          1.80909982E+04          2.52527586E+03          1.60352721E+03          7.73762334E+02          1.33755178E+04          6.34180426E+01          5.47713460E+01
       5600.0000          1.00000000E+30          4.83333166E+04          3.77777421E+04          1.81677548E+04          2.56217380E+03          1.62724011E+03          7.85225382E+02          1.35181302E+04          6.43932077E+01          5.56046219E+01
       5700.0000          1.00000000E+30          4.84152687E+04          3.79326737E+04          1.82485425E+04          2.59838325E+03          1.65089630E+03          7.96661097E+02          1.36611044E+04          6.53660216E+01          5.64356065E+01
       5800.0000          1.00000000E+30          4.85125225E+04          3.80958304E+04          1.83330484E+04          2.63450573E+03          1.67449720E+03          8.08175335E+02          1.38044025E+04          6.63381305E+01          5.72663436E+01
       5900.0000          1.00000000E+30          4.86238728E+04          3.82665826E+04          1.84209881E+04          2.67054344E+03          1.69826829E+03          8.19557128E+02          1.39479896E+04          6.73079155E+01          5.80948328E+01
       6000.0000          1.00000000E+30          4.87482368E+04          3.84443589E+04          1.85121045E+04          2.70707119E+03          1.72175977E+03          8.30913450E+02          1.40918343E+04          6.82756811E+01          5.89215844E+01
       6100.0000          1.00000000E+30          4.88846343E+04          3.86286405E+04          1.86061630E+04          2.74293895E+03          1.74519990E+03          8.42348222E+02          1.42349094E+04          6.92412823E+01          5.97467187E+01
       6200.0000          1.00000000E+30          4.90321747E+04          3.88189571E+04          1.87029509E+04          2.77929389E+03          1.76880958E+03          8.53654306E+02          1.43706324E+04          7.02046330E+01          6.05698164E+01
       6300.0000          1.00000000E+30          4.91900508E+04          3.90148765E+04          1.88022742E+04          2.81499941E+03          1.79214738E+03          8.64936545E+02          1.45233785E+04          7.11664315E+01          6.13913013E+01
       6400.0000          1.00000000E+30          4.93575265E+04          3.92160074E+04          1.89039550E+04          2.85063007E+03          1.81565520E+03          8.76296804E+02          1.46589300E+04          7.21265080E+01          6.22117422E+01
       6500.0000          1.00000000E+30          4.95339305E+04          3.94219901E+04          1.90078301E+04          2.88673943E+03          1.83889532E+03          8.87531966E+02          1.48110554E+04          7.30860890E+01          6.30313844E+01
       6600.0000          1.00000000E+30          4.97186488E+04          3.96324938E+04          1.91137511E+04          2.92221854E+03          1.86230495E+03          8.98844942E+02          1.49464437E+04          7.40418151E+01          6.38481361E+01
       6700.0000          1.00000000E+30          4.99111202E+04          3.98472162E+04          1.92215805E+04          2.95817250E+03          1.88545160E+03          9.10035057E+02          1.50979688E+04          7.49972988E+01          6.46642887E+01
       6800.0000          1.00000000E+30          5.01108295E+04          4.00658795E+04          1.93311923E+04          2.99405075E+03          1.90876685E+03          9.21302583E+02          1.52332025E+04          7.59495900E+01          6.54783117E+01
       6900.0000          1.00000000E+30          5.03173028E+04          4.02882258E+04          1.94424701E+04          3.02931124E+03          1.93182373E+03          9.32449424E+02          1.53841481E+04          7.69018149E+01          6.62913563E+01
       7000.0000          1.00000000E+30          5.05301058E+04          4.05140198E+04          1.95553073E+04          3.06504300E+03          1.95504835E+03          9.43673316E+02          1.55347654E+04          7.78506486E+01          6.71026790E+01
       7100.0000          1.00000000E+30          5.07488367E+04          4.07430423E+04          1.96696042E+04          3.10016744E+03          1.97801877E+03          9.54875558E+02          1.56696222E+04          7.87990609E+01          6.79126851E+01
       7200.0000          1.00000000E+30          5.09731247E+04          4.09750911E+04          1.97852692E+04          3.13575834E+03          2.00115632E+03          9.65960438E+02          1.58196911E+04          7.97451995E+01          6.87211054E+01
       7300.0000          1.00000000E+30          5.12026283E+04          4.12099785E+04          1.99022178E+04          3.17128002E+03          2.02425029E+03          9.77121379E+02          1.59694476E+04          8.06885147E+01          6.95277162E+01
       7400.0000          1.00000000E+30          5.14370307E+04          4.14475321E+04          2.00203707E+04          3.20620747E+03          2.04709701E+03          9.88166931E+02          1.61188968E+04          8.16338597E+01          7.03346587E+01
       7500.0000          1.00000000E+30          5.16760375E+04          4.16875892E+04          2.01396550E+04          3.24159599E+03          2.07010874E+03          9.99288296E+02          1.62531980E+04          8.25754443E+01          7.11393126E+01
       7600.0000          1.00000000E+30          5.19193774E+04          4.19300010E+04          2.02600023E+04          3.27691910E+03          2.09307959E+03          1.01038995E+03          1.64021391E+04          8.35151778E+01          7.19426851E+01
       7700.0000          1.00000000E+30          5.21667981E+04          4.21746273E+04          2.03813499E+04          3.31166064E+03          2.11580882E+03          1.02147295E+03          1.65507881E+04          8.44547317E+01          7.27452510E+01
       7800.0000          1.00000000E+30          5.24180636E+04          4.24213382E+04          2.05036381E+04          3.34685751E+03          2.13870155E+03          1.03244292E+03          1.66991498E+04          8.53930053E+01          7.35466936E+01
       7900.0000          1.00000000E+30          5.26729547E+04          4.26700131E+04          2.06268122E+04          3.38199234E+03          2.16155549E+03          1.04348826E+03          1.68329572E+04          8.63267376E+01          7.43447837E+01
       8000.0000          1.00000000E+30          5.29312680E+04          4.29205382E+04          2.07508208E+04          3.41706645E+03          2.18437241E+03          1.05451582E+03          1.69808485E+04          8.72645255E+01          7.51459848E+01
       8100.0000          1.00000000E+30          5.31928133E+04          4.31728076E+04          2.08756156E+04          3.45157327E+03          2.20695317E+03          1.06543316E+03          1.71284667E+04          8.81954832E+01          7.59409949E+01
       8200.0000          1.00000000E+30          5.34574110E+04          4.34267231E+04          2.10011519E+04          3.48652917E+03          2.22969593E+03          1.07642496E+03          1.72758165E+04          8.91288782E+01          7.67385873E+01
       8300.0000          1.00000000E+30          5.37248968E+04          4.36821915E+04          2.11273874E+04          3.52142718E+03          2.25240283E+03          1.08739949E+03          1.74229022E+04          9.00573841E+01          7.75323854E+01
       8400.0000          1.00000000E+30          5.39951135E+04          4.39391263E+04          2.12542827E+04          3.55626828E+03          2.27507496E+03          1.09835730E+03          1.75697284E+04          9.09891723E+01          7.83284509E+01
       8500.0000          1.00000000E+30          5.42679157E+04          4.41974458E+04          2.13818009E+04          3.59105317E+03          2.29771255E+03          1.10929850E+03          1.77162992E+04          9.19162981E+01          7.91208967E+01
