#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   O-K-shell   Valence  Total
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13394577E+04          1.60714652E+04          7.95771691E+03          1.00000000E+30          3.35519567E+03          1.87690146E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20416291E+04          1.65850992E+04          8.22449997E+03          1.00000000E+30          3.58103459E+03          1.97433120E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28152594E+04          1.71360443E+04          8.49801661E+03          1.00000000E+30          3.81516071E+03          2.07480281E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34677383E+04          1.76181592E+04          8.79664658E+03          1.00000000E+30          4.07510843E+03          2.18129513E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42673013E+04          1.81852480E+04          9.04673150E+03          1.00000000E+30          4.33803937E+03          2.28700345E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49038242E+04          1.87686701E+04          9.35322003E+03          1.00000000E+30          4.59811067E+03          2.39331536E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56659582E+04          1.93092613E+04          9.65852443E+03          1.00000000E+30          4.88135691E+03          2.50534083E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64876836E+04          1.99231784E+04          9.94284775E+03          1.00000000E+30          5.17009357E+03          2.61820478E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72200756E+04          2.05450193E+04          1.02705131E+04          1.00000000E+30          5.49187233E+03          2.74074296E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80755284E+04          2.12241738E+04          1.05982585E+04          1.00000000E+30          5.79720799E+03          2.86052442E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87937256E+04          2.18034311E+04          1.09594707E+04          1.00000000E+30          6.14173788E+03          2.98810933E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96255740E+04          2.25011862E+04          1.12669419E+04          1.00000000E+30          6.48152393E+03          3.11296979E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05202065E+04          2.31749051E+04          1.16255974E+04          1.00000000E+30          6.84927659E+03          3.24745750E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14705537E+04          2.39343568E+04          1.20107769E+04          1.00000000E+30          7.23928018E+03          3.39039917E+03
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20328828E+04          2.45786384E+04          1.22797569E+04          1.00000000E+30          7.54178741E+03          3.49732211E+03
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20330688E+04          2.45788038E+04          1.22798340E+04          5.20847363E+03          7.54187341E+03          2.09237673E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22200428E+04          2.45492096E+04          1.23574635E+04          5.16669482E+03          7.62881908E+03          2.09501713E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31891368E+04          2.53118619E+04          1.27610223E+04          5.22911821E+03          8.03521747E+03          2.15661275E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39278506E+04          2.61234190E+04          1.31042931E+04          5.39579841E+03          8.45464547E+03          2.23377549E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48933285E+04          2.68341398E+04          1.35036162E+04          5.52943355E+03          8.89417701E+03          2.30806993E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57809788E+04          2.76933300E+04          1.39326665E+04          5.65159710E+03          9.36916173E+03          2.38375825E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67976175E+04          2.83466652E+04          1.43158485E+04          5.82422529E+03          9.82470258E+03          2.46434857E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76764647E+04          2.92009921E+04          1.47618655E+04          6.02986884E+03          1.03187461E+04          2.55570555E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87207970E+04          3.01084155E+04          1.51450772E+04          6.26191446E+03          1.08436404E+04          2.65264093E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95660706E+04          3.08795837E+04          1.55994262E+04          6.50644313E+03          1.13596346E+04          2.75112424E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06272233E+04          3.18301085E+04          1.60507558E+04          6.79536032E+03          1.19290995E+04          2.86269607E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14707707E+04          3.25539938E+04          1.65458405E+04          7.06265502E+03          1.24549094E+04          2.96604630E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25270991E+04          3.34999702E+04          1.69636863E+04          7.35141194E+03          1.30826091E+04          3.07900462E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35119516E+04          3.44181927E+04          1.74738998E+04          7.63012681E+03          1.36617202E+04          3.18957445E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.46150976E+04          3.54362806E+04          1.78923301E+04          7.95215954E+03          1.42802473E+04          3.30794731E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56033870E+04          3.62876610E+04          1.84074247E+04          8.23522509E+03          1.49183456E+04          3.42146072E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67314770E+04          3.73312864E+04          1.89150506E+04          8.51580041E+03          1.55792607E+04          3.53768587E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76923545E+04          3.81893301E+04          1.94730815E+04          8.83462884E+03          1.62523846E+04          3.65996890E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88350816E+04          3.92377216E+04          1.99400258E+04          9.17825949E+03          1.69801471E+04          3.78847328E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00339134E+04          4.02673157E+04          2.05106565E+04          9.45271334E+03          1.77343605E+04          3.91002155E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09477299E+04          4.13934819E+04          2.11149093E+04          9.74867000E+03          1.84604835E+04          4.03398047E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21374482E+04          4.25844519E+04          2.15583055E+04          1.00668138E+04          1.92273896E+04          4.15983600E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.32208627E+04          4.35027680E+04          2.21147977E+04          1.04142113E+04          2.00619056E+04          4.29435934E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44537590E+04          4.47132460E+04          2.27215980E+04          1.07310402E+04          2.08962552E+04          4.42903128E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55432756E+04          4.56413297E+04          2.33626374E+04          1.10972918E+04          2.17171901E+04          4.56879942E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67827380E+04          4.68467805E+04          2.38720010E+04          1.14191886E+04          2.25660055E+04          4.70071512E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80787808E+04          4.79802224E+04          2.45216863E+04          1.17980328E+04          2.34569803E+04          4.84892520E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94353689E+04          4.92503368E+04          2.52077238E+04          1.21746107E+04          2.44488596E+04          5.00401165E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.03819258E+04          5.03907738E+04          2.56925992E+04          1.25910843E+04          2.53460355E+04          5.14924989E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17275450E+04          5.17018712E+04          2.63720919E+04          1.29456560E+04          2.63171656E+04          5.29928346E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31345057E+04          5.28188402E+04          2.69919625E+04          1.33788178E+04          2.73095024E+04          5.45904528E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40293557E+04          5.41605284E+04          2.77045932E+04          1.38419703E+04          2.84031255E+04          5.62974279E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53945934E+04          5.52903689E+04          2.83271148E+04          1.41833783E+04          2.94226943E+04          5.77459170E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.68193188E+04          5.66399764E+04          2.90597848E+04          1.46539640E+04          3.05390572E+04          5.95171501E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.79356989E+04          5.80571187E+04          2.96691893E+04          1.50585838E+04          3.16126512E+04          6.10912997E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.93736080E+04          5.93807546E+04          3.04157722E+04          1.55536301E+04          3.27743072E+04          6.29175232E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.05302723E+04          6.08821090E+04          3.12008985E+04          1.59640334E+04          3.39301745E+04          6.46132751E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.19585101E+04          6.24613517E+04          3.17845531E+04          1.64068651E+04          3.52276099E+04          6.63545607E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34457870E+04          6.35547917E+04          3.25690207E+04          1.69099212E+04          3.63898839E+04          6.81797993E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45214117E+04          6.51287276E+04          3.32976634E+04          1.73699439E+04          3.76255556E+04          6.99527202E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59828544E+04          6.67826003E+04          3.41247761E+04          1.78994892E+04          3.89644340E+04          7.19574629E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.75027646E+04          6.78322498E+04          3.49940263E+04          1.83396025E+04          4.03141374E+04          7.37717059E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90847224E+04          6.94434516E+04          3.56078991E+04          1.88840138E+04          4.16255937E+04          7.56961846E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00513819E+04          7.08868722E+04          3.64728289E+04          1.93548812E+04          4.30999469E+04          7.75885062E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.15704771E+04          7.25521212E+04          3.73808238E+04          1.99087421E+04          4.44579243E+04          7.96707465E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.31483417E+04          7.40274850E+04          3.79821271E+04          2.04145802E+04          4.59386855E+04          8.15553517E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.44151239E+04          7.57251969E+04          3.88656596E+04          2.09905230E+04          4.74651354E+04          8.36888997E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.59957712E+04          7.75026056E+04          3.97912761E+04          2.14916114E+04          4.89567375E+04          8.57497708E+03
       1023.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.95491886E+04          8.14355820E+04          4.17587510E+04          2.28373967E+04          5.28247065E+04          9.08165144E+03
       1024.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75738129E+04          8.95495102E+04          8.14359560E+04          4.17589335E+04          2.28375164E+04          5.28250635E+04          5.98750692E+03
       1046.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11990053E+03          9.34063860E+04          8.52077440E+04          4.39683630E+04          2.43022900E+04          5.66330520E+04          2.88420677E+03
       1047.0010          1.00000000E+30          1.00000000E+30          4.88520536E+04          4.11980424E+03          9.34067358E+04          8.52081197E+04          4.39685653E+04          2.43024256E+04          5.66334151E+04          2.72337917E+03
       1100.0000          1.00000000E+30          1.00000000E+30          8.65607350E+03          4.43767672E+03          1.01298863E+05          9.49501018E+04          4.88503131E+04          2.76244245E+04          6.62789982E+04          2.30930419E+03
       1197.9990          1.00000000E+30          1.00000000E+30          1.07220378E+04          5.55708987E+03          1.17897407E+05          1.14634339E+05          5.93491899E+04          3.46882398E+04          8.73153038E+04          2.87726824E+03
       1198.0010          1.00000000E+30          2.26889431E+04          1.07220903E+04          5.55711878E+03          1.17897770E+05          1.14634813E+05          5.93494431E+04          3.46884081E+04          8.73158071E+04          2.55346650E+03
       1200.0000          1.00000000E+30          2.27454163E+04          1.07748539E+04          5.58616234E+03          1.18261256E+05          1.15110553E+05          5.96036151E+04          3.48574540E+04          8.78095826E+04          2.56551974E+03
       1300.0000          1.00000000E+30          2.59803113E+04          1.31831030E+04          6.79706853E+03          1.36479953E+05          1.37880554E+05          7.13464639E+04          4.32152652E+04          1.13802330E+05          3.10568076E+03
       1400.0000          1.00000000E+30          2.87531054E+04          1.58619778E+04          8.20149480E+03          1.56536055E+05          1.63342168E+05          8.48770085E+04          5.27609875E+04          1.45301321E+05          3.70535726E+03
       1500.0000          1.00000000E+30          3.20485387E+04          1.89766292E+04          9.79626751E+03          1.77436970E+05          1.92253318E+05          1.00158259E+05          6.36864852E+04          1.82062703E+05          4.38606554E+03
       1600.0000          1.00000000E+30          3.55885965E+04          2.23877071E+04          1.16041763E+04          2.00404118E+05          2.24517448E+05          1.17022006E+05          7.63962798E+04          2.25368207E+05          5.14249148E+03
       1700.0000          1.00000000E+30          3.90515706E+04          2.61887426E+04          1.36268824E+04          2.24905015E+05          2.60271460E+05          1.35699150E+05          9.01923536E+04          2.75540856E+05          5.96836002E+03
       1800.0000          1.00000000E+30          4.30065123E+04          3.05094393E+04          1.59067880E+04          2.51976652E+05          2.99859038E+05          1.56841661E+05          1.05723185E+05          3.33734326E+05          6.89513873E+03
       1900.0000          1.00000000E+30          4.70724346E+04          3.53465224E+04          1.84587161E+04          2.78300659E+05          3.43998343E+05          1.80337847E+05          1.23344896E+05          4.00182953E+05          7.91378969E+03
       2000.0000          1.00000000E+30          5.12264679E+04          4.06045986E+04          2.12382012E+04          3.08359956E+05          3.90357203E+05          2.05045273E+05          1.42360679E+05          4.73995964E+05          9.00497679E+03
       2100.0000          1.00000000E+30          5.60491741E+04          4.65035892E+04          2.43621963E+04          3.39052110E+05          4.43117275E+05          2.33048461E+05          1.63909213E+05          5.58598239E+05          1.02269755E+04
       2200.0000          1.00000000E+30          6.06575257E+04          5.29811176E+04          2.77941146E+04          3.71016486E+05          5.00425451E+05          2.62392388E+05          1.86354065E+05          6.53147330E+05          1.15285270E+04
       2300.0000          1.00000000E+30          6.58553072E+04          6.00268191E+04          3.15316998E+04          4.06785223E+05          5.61344609E+05          2.96407319E+05          2.11631456E+05          7.58966383E+05          1.29509536E+04
       2400.0000          1.00000000E+30          7.10621760E+04          6.76418219E+04          3.55686835E+04          4.41257733E+05          6.28960555E+05          3.30396976E+05          2.39526307E+05          8.76934707E+05          1.44574199E+04
       2500.0000          1.00000000E+30          7.66506143E+04          7.57408664E+04          3.99295215E+04          4.79532900E+05          7.00771823E+05          3.68623770E+05          2.69667278E+05          1.00413736E+06          1.60713425E+04
       2600.0000          1.00000000E+30          8.24366549E+04          8.47502898E+04          4.46943998E+04          5.20396116E+05          7.76289353E+05          4.11493055E+05          3.02143743E+05          1.14566921E+06          1.78168748E+04
       2700.0000          1.00000000E+30          8.85231998E+04          9.43133298E+04          5.00189251E+04          5.63580275E+05          8.59421556E+05          4.53962993E+05          3.36544222E+05          1.29977585E+06          1.96953643E+04
       2800.0000          1.00000000E+30          9.50074652E+04          1.04961547E+05          5.54933413E+04          6.02505178E+05          9.47898545E+05          5.01382417E+05          3.73969990E+05          1.46945119E+06          2.16747224E+04
       2900.0000          1.00000000E+30          1.01676251E+05          1.16121039E+05          6.14241516E+04          6.49094231E+05          1.04556557E+06          5.53333384E+05          4.14590198E+05          1.65451479E+06          2.37824753E+04
       3000.0000          1.00000000E+30          1.08263330E+05          1.28161441E+05          6.78509624E+04          6.98659514E+05          1.14563054E+06          6.07169427E+05          4.56799589E+05          1.85421483E+06          2.60029212E+04
       3100.0000          1.00000000E+30          1.15558491E+05          1.41386864E+05          7.49285462E+04          7.44690828E+05          1.25740708E+06          6.66518044E+05          5.02476059E+05          2.06977035E+06          2.84218335E+04
       3200.0000          1.00000000E+30          1.23038120E+05          1.55331417E+05          8.21781954E+04          7.96944821E+05          1.36948096E+06          7.27112647E+05          5.52458812E+05          2.29750205E+06          3.09217163E+04
       3300.0000          1.00000000E+30          1.30671116E+05          1.70615195E+05          9.02344309E+04          8.50813203E+05          1.49540057E+06          7.92403731E+05          6.07132478E+05          2.55034083E+06          3.36231366E+04
       3400.0000          1.00000000E+30          1.38958583E+05          1.85837949E+05          9.85882359E+04          9.03102064E+05          1.62129855E+06          8.63867010E+05          6.61076304E+05          2.81806431E+06          3.64035783E+04
       3500.0000          1.00000000E+30          1.47438230E+05          2.01914002E+05          1.07835377E+05          9.61913232E+05          1.75718258E+06          9.36674221E+05          7.20041713E+05          3.10400198E+06          3.93766404E+04
       3600.0000          1.00000000E+30          1.55948764E+05          2.20184307E+05          1.17144976E+05          1.02139281E+06          1.90592314E+06          1.01616927E+06          7.84371698E+05          3.41255862E+06          4.24696842E+04
       3700.0000          1.00000000E+30          1.64545505E+05          2.38927144E+05          1.27242502E+05          1.08301038E+06          2.05664745E+06          1.09952346E+06          8.48834452E+05          3.73633214E+06          4.56902131E+04
       3800.0000          1.00000000E+30          1.73774176E+05          2.59120387E+05          1.38096104E+05          1.14483108E+06          2.22034530E+06          1.18924970E+06          9.21053734E+05          4.08306966E+06          4.91388328E+04
       3900.0000          1.00000000E+30          1.83325959E+05          2.80657337E+05          1.49690593E+05          1.20790290E+06          2.39180060E+06          1.27888522E+06          9.90953615E+05          4.44716807E+06          5.27421333E+04
       4000.0000          1.00000000E+30          1.93296031E+05          3.02218272E+05          1.61334192E+05          1.27675575E+06          2.57458319E+06          1.37798740E+06          1.06972365E+06          4.83832744E+06          5.64351911E+04
       4100.0000          1.00000000E+30          2.03365700E+05          3.25797873E+05          1.74054511E+05          1.34824273E+06          2.76025056E+06          1.47748790E+06          1.15325633E+06          5.25002013E+06          6.03486958E+04
       4200.0000          1.00000000E+30          2.13595674E+05          3.50535877E+05          1.87917190E+05          1.41969597E+06          2.96047703E+06          1.58881523E+06          1.23767831E+06          5.68602506E+06          6.44686956E+04
       4300.0000          1.00000000E+30          2.24768106E+05          3.76748225E+05          2.01833690E+05          1.49374026E+06          3.17001482E+06          1.70373748E+06          1.32803737E+06          6.14123393E+06          6.87493957E+04
       4400.0000          1.00000000E+30          2.35838025E+05          4.04562761E+05          2.16859013E+05          1.57106305E+06          3.38885960E+06          1.81881418E+06          1.42361755E+06          6.62063487E+06          7.32162113E+04
       4500.0000          1.00000000E+30          2.47308710E+05          4.34186914E+05          2.32110108E+05          1.64915594E+06          3.63984037E+06          1.94404294E+06          1.52537830E+06          7.13329058E+06          7.78437422E+04
       4600.0000          1.00000000E+30          2.60242561E+05          4.65003577E+05          2.48572000E+05          1.72855119E+06          3.86264119E+06          2.07453295E+06          1.63079347E+06          7.67425087E+06          8.27881783E+04
       4700.0000          1.00000000E+30          2.71733767E+05          4.96897831E+05          2.65804658E+05          1.81359620E+06          4.11962705E+06          2.21591756E+06          1.73951628E+06          8.24080114E+06          8.77473822E+04
       4800.0000          1.00000000E+30          2.83500507E+05          5.29204983E+05          2.84312077E+05          1.90096768E+06          4.38519036E+06          2.36495074E+06          1.85379670E+06          8.81974334E+06          9.29025717E+04
       4900.0000          1.00000000E+30          2.97391530E+05          5.65130535E+05          3.02956827E+05          1.98770385E+06          4.65915638E+06          2.51560784E+06          1.97235797E+06          9.44458115E+06          9.84154697E+04
       5000.0000          1.00000000E+30          3.10305331E+05          6.01796720E+05          3.24481431E+05          2.08722017E+06          4.94253955E+06          2.66324056E+06          2.09737174E+06          1.00894298E+07          1.04177757E+05
       5100.0000          1.00000000E+30          3.23726492E+05          6.40248037E+05          3.43634663E+05          2.17180944E+06          5.27027299E+06          2.82635242E+06          2.22143655E+06          1.07496545E+07          1.09791458E+05
       5200.0000          1.00000000E+30          3.37739690E+05          6.81221738E+05          3.65627079E+05          2.27354414E+06          5.58297559E+06          2.99531539E+06          2.36794046E+06          1.14522919E+07          1.15924860E+05
       5300.0000          1.00000000E+30          3.51814669E+05          7.23334394E+05          3.88316962E+05          2.36943191E+06          5.88611658E+06          3.17650727E+06          2.50628685E+06          1.21968889E+07          1.22132373E+05
       5400.0000          1.00000000E+30          3.67632104E+05          7.66443970E+05          4.11795261E+05          2.46661853E+06          6.22422308E+06          3.36603624E+06          2.64141251E+06          1.29605594E+07          1.28664817E+05
       5500.0000          1.00000000E+30          3.81968147E+05          8.09580436E+05          4.36798826E+05          2.57146039E+06          6.57361935E+06          3.55723250E+06          2.80462368E+06          1.37364460E+07          1.35243178E+05
       5600.0000          1.00000000E+30          3.97776497E+05          8.57506376E+05          4.62848897E+05          2.68750000E+06          6.94593307E+06          3.75769242E+06          2.96127363E+06          1.45751928E+07          1.42264425E+05
       5700.0000          1.00000000E+30          4.13190381E+05          9.07718985E+05          4.90152212E+05          2.79030196E+06          7.33362553E+06          3.96864676E+06          3.11285198E+06          1.54478036E+07          1.49371059E+05
       5800.0000          1.00000000E+30          4.30916104E+05          9.58605133E+05          5.18834727E+05          2.89889168E+06          7.73815596E+06          4.18387213E+06          3.29523811E+06          1.63178075E+07          1.57006355E+05
       5900.0000          1.00000000E+30          4.46896398E+05          1.01185682E+06          5.47681357E+05          3.02207921E+06          8.14602493E+06          4.40545706E+06          3.46839879E+06          1.72292323E+07          1.64505523E+05
       6000.0000          1.00000000E+30          4.63811613E+05          1.06790247E+06          5.77775581E+05          3.13680470E+06          8.57317113E+06          4.64278042E+06          3.64682675E+06          1.82258638E+07          1.72320394E+05
       6100.0000          1.00000000E+30          4.80739142E+05          1.12519792E+06          6.09674679E+05          3.25136447E+06          9.02013289E+06          4.88947603E+06          3.83442738E+06          1.92049120E+07          1.80346097E+05
       6200.0000          1.00000000E+30          4.99980108E+05          1.18405722E+06          6.42203045E+05          3.38521141E+06          9.47562798E+06          5.16710759E+06          4.03012665E+06          2.02300568E+07          1.88900076E+05
       6300.0000          1.00000000E+30          5.17082714E+05          1.24632865E+06          6.75453846E+05          3.50041457E+06          9.99141496E+06          5.42072705E+06          4.23366693E+06          2.13282638E+07          1.97234742E+05
       6400.0000          1.00000000E+30          5.36033544E+05          1.31090126E+06          7.10826422E+05          3.62916971E+06          1.04692539E+07          5.68542797E+06          4.46293415E+06          2.24027070E+07          2.06149075E+05
       6500.0000          1.00000000E+30          5.57065412E+05          1.37811191E+06          7.47367406E+05          3.76091490E+06          1.09877447E+07          5.96710989E+06          4.66989617E+06          2.34980076E+07          2.15518883E+05
       6600.0000          1.00000000E+30          5.75346189E+05          1.44802499E+06          7.85499896E+05          3.90664254E+06          1.15199526E+07          6.25199351E+06          4.88659412E+06          2.46703706E+07          2.24736293E+05
       6700.0000          1.00000000E+30          5.94685876E+05          1.52645983E+06          8.25246090E+05          4.03611778E+06          1.20751306E+07          6.54403525E+06          5.11682863E+06          2.59421571E+07          2.34422627E+05
       6800.0000          1.00000000E+30          6.16590533E+05          1.59850074E+06          8.65043159E+05          4.17235513E+06          1.26251804E+07          6.85668787E+06          5.34947063E+06          2.71511185E+07          2.44384795E+05
       6900.0000          1.00000000E+30          6.36954868E+05          1.67341292E+06          9.06791616E+05          4.32526962E+06          1.32014225E+07          7.20447606E+06          5.61806907E+06          2.84554050E+07          2.54502689E+05
       7000.0000          1.00000000E+30          6.57318853E+05          1.75304596E+06          9.50444755E+05          4.48981899E+06          1.38063916E+07          7.51619401E+06          5.85784887E+06          2.97287332E+07          2.64798431E+05
       7100.0000          1.00000000E+30          6.80675817E+05          1.83360143E+06          9.98656399E+05          4.61958549E+06          1.44799920E+07          7.88380527E+06          6.12094555E+06          3.10957288E+07          2.75956975E+05
       7200.0000          1.00000000E+30          7.01213922E+05          1.91586595E+06          1.04427547E+06          4.79119045E+06          1.51060962E+07          8.22616322E+06          6.39356926E+06          3.25402113E+07          2.86592585E+05
       7300.0000          1.00000000E+30          7.23941482E+05          2.00290353E+06          1.09073169E+06          4.92119862E+06          1.57425994E+07          8.58605617E+06          6.66092748E+06          3.39963294E+07          2.97605356E+05
       7400.0000          1.00000000E+30          7.48696955E+05          2.10085535E+06          1.13986734E+06          5.07838257E+06          1.64286898E+07          8.96405270E+06          6.97635797E+06          3.55238220E+07          3.09619009E+05
       7500.0000          1.00000000E+30          7.72046134E+05          2.19235862E+06          1.19591020E+06          5.25262873E+06          1.71360765E+07          9.38133184E+06          7.25213644E+06          3.69682346E+07          3.21766376E+05
       7600.0000          1.00000000E+30          7.98605728E+05          2.28816037E+06          1.24726033E+06          5.41516919E+06          1.78688508E+07          9.77058892E+06          7.54650711E+06          3.85321640E+07          3.34178404E+05
       7700.0000          1.00000000E+30          8.21079658E+05          2.38788202E+06          1.30130811E+06          5.60199233E+06          1.86759223E+07          1.01684164E+07          7.85470134E+06          4.01656788E+07          3.46290004E+05
       7800.0000          1.00000000E+30          8.45085448E+05          2.48681454E+06          1.35765412E+06          5.75774229E+06          1.94139042E+07          1.06305236E+07          8.19713505E+06          4.17819306E+07          3.58785220E+05
       7900.0000          1.00000000E+30          8.72177643E+05          2.60168565E+06          1.42167046E+06          5.92437880E+06          2.01933145E+07          1.10672773E+07          8.52236549E+06          4.35457205E+07          3.72676264E+05
       8000.0000          1.00000000E+30          8.97420365E+05          2.70583110E+06          1.47768107E+06          6.11453819E+06          2.10118641E+07          1.15150595E+07          8.84209415E+06          4.51625034E+07          3.85530206E+05
       8100.0000          1.00000000E+30          9.26111375E+05          2.81693492E+06          1.53711576E+06          6.29033158E+06          2.19021896E+07          1.19814974E+07          9.21854443E+06          4.70606280E+07          3.99493686E+05
       8200.0000          1.00000000E+30          9.51091197E+05          2.92897075E+06          1.60028174E+06          6.49156542E+06          2.27390908E+07          1.25125111E+07          9.55510241E+06          4.88010664E+07          4.13082935E+05
       8300.0000          1.00000000E+30          9.81215603E+05          3.05800320E+06          1.67033219E+06          6.66534759E+06          2.37140656E+07          1.29737223E+07          9.91584471E+06          5.07119012E+07          4.28323554E+05
       8400.0000          1.00000000E+30          1.00614685E+06          3.17287275E+06          1.73469373E+06          6.87646192E+06          2.45674686E+07          1.34619950E+07          1.03206672E+07          5.26097468E+07          4.42116939E+05
       8500.0000          1.00000000E+30          1.03439588E+06          3.29526004E+06          1.81136602E+06          7.04979555E+06          2.54948779E+07          1.39807872E+07          1.06849002E+07          5.45416892E+07          4.57287815E+05
