#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   Valence  Total
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06702512E+04          1.56892670E+03          6.81353741E+02          2.74134254E+01          1.73252661E+01          1.05193591E+01          5.22304391E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74344707E+03          1.43581074E+03          6.27518857E+02          2.79778978E+01          1.76935000E+01          1.08414089E+01          5.35034649E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.36391660E+03          1.32817906E+03          5.83831596E+02          2.85521501E+01          1.80672099E+01          1.11614478E+01          5.47740625E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33807445E+03          1.24010200E+03          5.47988953E+02          2.91343560E+01          1.84453467E+01          1.14795889E+01          5.60418421E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.55208279E+03          1.16729854E+03          5.18310377E+02          2.97230402E+01          1.88270631E+01          1.17959365E+01          5.73065718E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.93515819E+03          1.10660913E+03          4.93545241E+02          3.03170008E+01          1.92116692E+01          1.21105863E+01          5.85681302E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44125880E+03          1.05565371E+03          4.72744482E+02          3.09152522E+01          1.95985991E+01          1.24277355E+01          5.98359967E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03928165E+03          1.01260874E+03          4.55177534E+02          3.15169801E+01          1.99873863E+01          1.27391252E+01          6.10907621E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70756531E+03          9.76058859E+02          4.40274166E+02          3.21215084E+01          2.03776432E+01          1.30529816E+01          6.23512981E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43059614E+03          9.44890874E+02          4.27583879E+02          3.27282719E+01          2.07690466E+01          1.33652683E+01          6.36081602E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19699485E+03          9.18218695E+02          4.16747641E+02          3.33367968E+01          2.11613257E+01          1.36760531E+01          6.48614404E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99826721E+03          8.95331547E+02          4.07475526E+02          3.39466833E+01          2.15542525E+01          1.39853994E+01          6.61112337E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82791159E+03          8.75652737E+02          3.99532529E+02          3.45575935E+01          2.19428136E+01          1.42933666E+01          6.73530939E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68091480E+03          8.58711440E+02          3.92725871E+02          3.51503046E+01          2.23305172E+01          1.46000102E+01          6.85833554E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55333414E+03          8.44120153E+02          3.86896590E+02          3.57506996E+01          2.27173852E+01          1.49053823E+01          6.98121846E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44203373E+03          8.31557098E+02          3.81912670E+02          3.63799855E+01          2.31214958E+01          1.52130069E+01          7.10726392E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34449261E+03          8.20754422E+02          3.77663678E+02          3.69773527E+01          2.35062523E+01          1.55159109E+01          7.22918368E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25866069E+03          8.11486765E+02          3.74056751E+02          3.76024165E+01          2.39075611E+01          1.58176821E+01          7.35344769E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18285821E+03          8.03564486E+02          3.71013294E+02          3.82252526E+01          2.43074096E+01          1.61216722E+01          7.47794204E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11569672E+03          7.96825836E+02          3.68466608E+02          3.88180297E+01          2.46890189E+01          1.64245129E+01          7.59928915E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05601899E+03          7.91133229E+02          3.66359526E+02          3.94370078E+01          2.50863145E+01          1.67229862E+01          7.72217806E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00285585E+03          7.86368660E+02          3.64642897E+02          4.00539426E+01          2.54822736E+01          1.70236642E+01          7.84532644E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95538988E+03          7.82430253E+02          3.63274531E+02          4.06688933E+01          2.58769355E+01          1.73232967E+01          7.96805014E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91292681E+03          7.79230333E+02          3.62217625E+02          4.12819175E+01          2.62703383E+01          1.76187874E+01          8.08970714E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87487593E+03          7.76691993E+02          3.61440396E+02          4.18930710E+01          2.66625188E+01          1.79164508E+01          8.21164066E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84073051E+03          7.74748799E+02          3.60914826E+02          4.25024074E+01          2.70383133E+01          1.82131580E+01          8.33175481E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81005428E+03          7.73342262E+02          3.60616503E+02          4.31099791E+01          2.74283787E+01          1.85089359E+01          8.45296967E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78247054E+03          7.72421011E+02          3.60523911E+02          4.37158362E+01          2.78320755E+01          1.88038102E+01          8.57523534E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75765225E+03          7.71939807E+02          3.60618028E+02          4.43200271E+01          2.82197093E+01          1.90978054E+01          8.69574123E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73531466E+03          7.71858632E+02          3.60882030E+02          4.49225984E+01          2.86062859E+01          1.93909450E+01          8.81592033E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71520853E+03          7.72141876E+02          3.61300941E+02          4.55235950E+01          2.89918346E+01          1.96832514E+01          8.93578311E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69711582E+03          7.72757954E+02          3.61861435E+02          4.61230601E+01          2.93763837E+01          1.99747461E+01          9.05533948E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68084395E+03          7.73678567E+02          3.62551590E+02          4.67210352E+01          2.97599602E+01          2.02654497E+01          9.17459870E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66622351E+03          7.74878485E+02          3.63360743E+02          4.73401076E+01          3.01562403E+01          2.05581977E+01          9.29631226E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65310424E+03          7.76334992E+02          3.64279264E+02          4.79348713E+01          3.05377406E+01          2.08473457E+01          9.41496229E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64135282E+03          7.78027700E+02          3.65298563E+02          4.85282649E+01          3.09183461E+01          2.11357593E+01          9.53334046E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63085026E+03          7.79938180E+02          3.66410795E+02          4.91421196E+01          3.13112829E+01          2.14234559E+01          9.65355059E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62149072E+03          7.82049801E+02          3.67608927E+02          4.97325362E+01          3.16899635E+01          2.17131719E+01          9.77192556E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61317905E+03          7.84347509E+02          3.68886550E+02          5.03216897E+01          3.20678191E+01          2.19994526E+01          9.88949153E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60583055E+03          7.86817588E+02          3.70237847E+02          5.09306677E+01          3.24576315E+01          2.22850646E+01          1.00088405E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59936834E+03          7.89447629E+02          3.71657544E+02          5.15170553E+01          3.28336983E+01          2.25726763E+01          1.01264270E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59372337E+03          7.92226272E+02          3.73140793E+02          5.21229342E+01          3.32215267E+01          2.28569639E+01          1.02452298E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58883374E+03          7.95143169E+02          3.74683189E+02          5.27066860E+01          3.35958886E+01          2.31432438E+01          1.03623103E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58464230E+03          7.98188841E+02          3.76280694E+02          5.33095933E+01          3.39818147E+01          2.34262620E+01          1.04805903E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58109847E+03          8.01354624E+02          3.77929606E+02          5.38908309E+01          3.43545498E+01          2.37112636E+01          1.05971874E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57815529E+03          8.04632541E+02          3.79626523E+02          5.44908865E+01          3.47386503E+01          2.39930640E+01          1.07149661E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57577080E+03          8.08015279E+02          3.81368318E+02          5.50697236E+01          3.51098320E+01          2.42768365E+01          1.08311002E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57390602E+03          8.11496083E+02          3.83152106E+02          5.56670400E+01          3.54921789E+01          2.45574676E+01          1.09483976E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57252591E+03          8.15068760E+02          3.84975231E+02          5.62629909E+01          3.58618753E+01          2.48400567E+01          1.10648385E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57159797E+03          8.18727562E+02          3.86835231E+02          5.68382662E+01          3.62425367E+01          2.51195641E+01          1.11809224E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57109276E+03          8.22467192E+02          3.88729847E+02          5.74316339E+01          3.66223575E+01          2.54010129E+01          1.12980213E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57098293E+03          8.26282713E+02          3.90656957E+02          5.80237094E+01          3.69898512E+01          2.56819065E+01          1.14137961E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57124342E+03          8.30169608E+02          3.92614623E+02          5.85956458E+01          3.73680804E+01          2.59597884E+01          1.15292281E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57185129E+03          8.34123611E+02          3.94601023E+02          5.91852811E+01          3.77455134E+01          2.62396010E+01          1.16456593E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57278519E+03          8.38140827E+02          3.96614469E+02          5.97736916E+01          3.81221638E+01          2.65188861E+01          1.17618728E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57402551E+03          8.42217584E+02          3.98653398E+02          6.03424921E+01          3.84868660E+01          2.67952299E+01          1.18756192E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57555410E+03          8.46350496E+02          4.00716353E+02          6.09285936E+01          3.88620379E+01          2.70734884E+01          1.19914166E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57735409E+03          8.50536384E+02          4.02801964E+02          6.15135323E+01          3.92364670E+01          2.73512453E+01          1.21070069E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57940999E+03          8.54772276E+02          4.04908951E+02          6.20973275E+01          3.96101654E+01          2.76261314E+01          1.22219281E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58170719E+03          8.59055420E+02          4.07036134E+02          6.26799980E+01          3.99722898E+01          2.79029107E+01          1.23360812E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58423224E+03          8.63383224E+02          4.09182397E+02          6.32437771E+01          4.03446110E+01          2.81792126E+01          1.24503860E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58697267E+03          8.67753255E+02          4.11346698E+02          6.38243340E+01          4.07162371E+01          2.84550433E+01          1.25651885E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58991675E+03          8.72163259E+02          4.13528063E+02          6.44038206E+01          4.10871793E+01          2.87304086E+01          1.26797992E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59305362E+03          8.76611104E+02          4.15725564E+02          6.49822538E+01          4.14574485E+01          2.90029991E+01          1.27937702E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59637310E+03          8.81094797E+02          4.17938353E+02          6.55596502E+01          4.18270552E+01          2.92774631E+01          1.29080078E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59986568E+03          8.85612451E+02          4.20165613E+02          6.61360259E+01          4.21855756E+01          2.95514843E+01          1.30210684E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60352246E+03          8.90162305E+02          4.22406589E+02          6.66943172E+01          4.25539376E+01          2.98250686E+01          1.31342849E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60733515E+03          8.94742695E+02          4.24660561E+02          6.72687820E+01          4.29216676E+01          3.00982215E+01          1.32479886E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61129590E+03          8.99352068E+02          4.26926858E+02          6.78422728E+01          4.32887752E+01          3.03709490E+01          1.33615168E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61539743E+03          9.03988952E+02          4.29204842E+02          6.84148042E+01          4.36552696E+01          3.06432570E+01          1.34748718E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61963284E+03          9.08651948E+02          4.31493916E+02          6.89863904E+01          4.40211600E+01          3.09151516E+01          1.35880560E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62399564E+03          9.13339756E+02          4.33793518E+02          6.95570456E+01          4.43864554E+01          3.11866390E+01          1.37010720E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62847982E+03          9.18051128E+02          4.36103108E+02          7.01267833E+01          4.47511643E+01          3.14555060E+01          1.38134940E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63307961E+03          9.22784906E+02          4.38422179E+02          7.06956168E+01          4.51152953E+01          3.17262063E+01          1.39261826E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63778962E+03          9.27539973E+02          4.40750263E+02          7.12635592E+01          4.54788566E+01          3.19965163E+01          1.40387097E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64260475E+03          9.32315282E+02          4.43086901E+02          7.18306232E+01          4.58418564E+01          3.22664409E+01          1.41510773E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64752026E+03          9.37109860E+02          4.45431666E+02          7.23968212E+01          4.62043026E+01          3.25359853E+01          1.42632876E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65253160E+03          9.41922747E+02          4.47784155E+02          7.29621653E+01          4.65662030E+01          3.28051544E+01          1.43753426E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70707682E+03          9.90884226E+02          4.71658256E+02          7.85864019E+01          5.01567723E+01          3.54793080E+01          1.54887587E+01
       1118.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71819669E+03          1.00032508E+03          4.76251854E+02          7.96417351E+01          5.08416943E+01          3.59829350E+01          1.56992062E+01
       1119.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57524357E+12          1.71819788E+03          1.00032608E+03          4.76252338E+02          7.96418492E+01          5.08417673E+01          3.59829884E+01          1.56992286E+01
       1145.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74734169E+07          1.73433692E+03          1.01380130E+03          4.82804491E+02          8.11497270E+01          5.17976074E+01          3.66983910E+01          1.59968704E+01
       1146.0010          1.00000000E+30          1.00000000E+30          2.05608529E+13          1.74717548E+07          1.73433813E+03          1.01380230E+03          4.82804977E+02          8.11498407E+01          5.17976801E+01          3.66984442E+01          1.59968928E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.32076227E+07          3.25259367E+06          1.76765932E+03          1.04093252E+03          4.95982898E+02          8.41352572E+01          5.37177724E+01          3.81205342E+01          1.65900769E+01
       1300.0000          1.00000000E+30          1.00000000E+30          2.60750961E+06          9.31488384E+05          1.83228433E+03          1.09164149E+03          5.20102649E+02          8.96313388E+01          5.72353325E+01          4.07342899E+01          1.76791355E+01
       1301.9990          1.00000000E+30          1.00000000E+30          2.55560684E+06          9.15703754E+05          1.83360784E+03          1.09265985E+03          5.20681783E+02          8.97428146E+01          5.73066097E+01          4.07865711E+01          1.77011721E+01
       1302.0010          1.00000000E+30          3.00827932E+13          2.55555790E+06          9.15688674E+05          1.83360917E+03          1.09266087E+03          5.20682362E+02          8.97429262E+01          5.73066810E+01          4.07866234E+01          1.77011941E+01
       1400.0000          1.00000000E+30          8.26262319E+06          1.19608015E+06          4.70299145E+05          1.89968763E+03          1.14149921E+03          5.44815451E+02          9.50800327E+01          6.07222341E+01          4.33233279E+01          1.87585055E+01
       1500.0000          1.00000000E+30          2.76676989E+06          7.17377908E+05          2.95176603E+05          1.96903480E+03          1.19338941E+03          5.69898611E+02          1.00472675E+02          6.41733631E+01          4.58880305E+01          1.98280617E+01
       1600.0000          1.00000000E+30          1.46412358E+06          4.92926901E+05          2.08378849E+05          2.03975671E+03          1.24487664E+03          5.94778115E+02          1.05827118E+02          6.75919064E+01          4.84304422E+01          2.08879155E+01
       1700.0000          1.00000000E+30          9.37781141E+05          3.67997863E+05          1.58436690E+05          2.11145450E+03          1.29599395E+03          6.19471166E+02          1.11134034E+02          7.09881559E+01          5.09541569E+01          2.19394105E+01
       1800.0000          1.00000000E+30          6.68222559E+05          2.90618356E+05          1.26810898E+05          2.18384230E+03          1.34779258E+03          6.44459000E+02          1.16397136E+02          7.43638730E+01          5.34588023E+01          2.29837321E+01
       1900.0000          1.00000000E+30          5.09910887E+05          2.39056504E+05          1.05408682E+05          2.25671139E+03          1.39919457E+03          6.69252189E+02          1.21631579E+02          7.77060726E+01          5.59474841E+01          2.40199173E+01
       2000.0000          1.00000000E+30          4.08219075E+05          2.02842519E+05          9.02051210E+04          2.32903207E+03          1.45022996E+03          6.93865547E+02          1.26816052E+02          8.10312496E+01          5.84195370E+01          2.50485367E+01
       2100.0000          1.00000000E+30          3.38635898E+05          1.76381731E+05          7.90022070E+04          2.40134407E+03          1.50092610E+03          7.18312526E+02          1.31988074E+02          8.43335933E+01          6.08760061E+01          2.60708149E+01
       2200.0000          1.00000000E+30          2.88741951E+05          1.56448168E+05          7.05089743E+04          2.47577015E+03          1.55220034E+03          7.43013440E+02          1.37114857E+02          8.76213507E+01          6.33178460E+01          2.70875679E+01
       2300.0000          1.00000000E+30          2.51665450E+05          1.41065292E+05          6.39230547E+04          2.54977426E+03          1.60312757E+03          7.67147999E+02          1.42221188E+02          9.08819838E+01          6.57475509E+01          2.80973997E+01
       2400.0000          1.00000000E+30          2.23327982E+05          1.28960925E+05          5.87221544E+04          2.62338105E+03          1.65288044E+03          7.91533268E+02          1.47286390E+02          9.41302357E+01          6.81624287E+01          2.91012921E+01
       2500.0000          1.00000000E+30          2.01176563E+05          1.19284176E+05          5.45529244E+04          2.69661398E+03          1.70402617E+03          8.15770692E+02          1.52334147E+02          9.73603054E+01          7.05666403E+01          3.01006761E+01
       2600.0000          1.00000000E+30          1.83539990E+05          1.11445343E+05          5.11688791E+04          2.76949519E+03          1.75403576E+03          8.40238376E+02          1.57354864E+02          1.00573104E+02          7.29590101E+01          3.10948190E+01
       2700.0000          1.00000000E+30          1.69283255E+05          1.05024817E+05          4.83933374E+04          2.84409768E+03          1.80377507E+03          8.64196216E+02          1.62360378E+02          1.03769485E+02          7.53400713E+01          3.20839138E+01
       2800.0000          1.00000000E+30          1.57611405E+05          9.97167249E+04          4.60968066E+04          2.91627074E+03          1.85403333E+03          8.88030584E+02          1.67330761E+02          1.06956570E+02          7.77121914E+01          3.30685721E+01
       2900.0000          1.00000000E+30          1.47952280E+05          9.52936673E+04          4.41826194E+04          2.99010189E+03          1.90325607E+03          9.12093591E+02          1.72277730E+02          1.10122356E+02          8.00723072E+01          3.40480956E+01
       3000.0000          1.00000000E+30          1.39885073E+05          9.15836832E+04          4.25772725E+04          3.06355792E+03          1.95299292E+03          9.36031762E+02          1.77212564E+02          1.13280020E+02          8.24242514E+01          3.50246490E+01
       3100.0000          1.00000000E+30          1.33094046E+05          8.84545669E+04          4.12241846E+04          3.13665687E+03          2.00248227E+03          9.59515957E+02          1.82125696E+02          1.16417834E+02          8.47664305E+01          3.59957662E+01
       3200.0000          1.00000000E+30          1.27338288E+05          8.58035291E+04          4.00791738E+04          3.20757554E+03          2.05173548E+03          9.83226863E+02          1.87018033E+02          1.19548608E+02          8.70985880E+01          3.69633972E+01
       3300.0000          1.00000000E+30          1.22431383E+05          8.35495433E+04          3.91073610E+04          3.28185012E+03          2.10076318E+03          1.00682937E+03          1.91880973E+02          1.22666685E+02          8.94232434E+01          3.79274043E+01
       3400.0000          1.00000000E+30          1.18227033E+05          8.16281156E+04          3.82808825E+04          3.35397523E+03          2.14957528E+03          1.03032821E+03          1.96744010E+02          1.25772559E+02          9.17395606E+01          3.88881298E+01
       3500.0000          1.00000000E+30          1.14609283E+05          7.99874059E+04          3.75773122E+04          3.42580495E+03          2.19818105E+03          1.05404158E+03          2.01579068E+02          1.28866685E+02          9.40479534E+01          3.98453115E+01
       3600.0000          1.00000000E+30          1.11485119E+05          7.85853434E+04          3.69784220E+04          3.49735240E+03          2.24658918E+03          1.07734073E+03          2.06396439E+02          1.31955115E+02          9.63496940E+01          4.07992769E+01
       3700.0000          1.00000000E+30          1.08779322E+05          7.73874890E+04          3.64692511E+04          3.57031344E+03          2.29547521E+03          1.10054868E+03          2.11196858E+02          1.35026951E+02          9.86426822E+01          4.17495616E+01
       3800.0000          1.00000000E+30          1.06430523E+05          7.63654826E+04          3.60374567E+04          3.64129744E+03          2.34349998E+03          1.12397034E+03          2.15980666E+02          1.38088384E+02          1.00928528E+02          4.26966038E+01
       3900.0000          1.00000000E+30          1.04388244E+05          7.54957452E+04          3.56727682E+04          3.71203432E+03          2.39135007E+03          1.14700120E+03          2.20757345E+02          1.41145046E+02          1.03208609E+02          4.36411567E+01
       4000.0000          1.00000000E+30          1.02610673E+05          7.47586038E+04          3.53665852E+04          3.78413430E+03          2.43967146E+03          1.17024511E+03          2.25509935E+02          1.44186237E+02          1.05480751E+02          4.45824649E+01
       4100.0000          1.00000000E+30          1.01062929E+05          7.41374530E+04          3.51116577E+04          3.85595857E+03          2.48718006E+03          1.19311180E+03          2.30255958E+02          1.47223518E+02          1.07747147E+02          4.55212069E+01
       4200.0000          1.00000000E+30          9.97157437E+04          7.36182649E+04          3.49018431E+04          3.92594502E+03          2.53515589E+03          1.21619000E+03          2.34979106E+02          1.50245847E+02          1.10006375E+02          4.64565059E+01
       4300.0000          1.00000000E+30          9.85443948E+04          7.31891006E+04          3.47319111E+04          3.99725989E+03          2.58296522E+03          1.23918839E+03          2.39696307E+02          1.53264704E+02          1.12259853E+02          4.73901862E+01
       4400.0000          1.00000000E+30          9.75279159E+04          7.28397578E+04          3.45973691E+04          4.06832567E+03          2.63061324E+03          1.26182736E+03          2.44400157E+02          1.56269639E+02          1.14506315E+02          4.83201094E+01
       4500.0000          1.00000000E+30          9.66483948E+04          7.25614517E+04          3.44943694E+04          4.13915033E+03          2.67749664E+03          1.28467579E+03          2.49082279E+02          1.59270956E+02          1.16749139E+02          4.92481686E+01
       4600.0000          1.00000000E+30          9.58904588E+04          7.23465795E+04          3.44195440E+04          4.20824883E+03          2.72484189E+03          1.30745162E+03          2.53759433E+02          1.62264218E+02          1.18984872E+02          5.01737737E+01
       4700.0000          1.00000000E+30          9.52409023E+04          7.21885397E+04          3.43700067E+04          4.27862885E+03          2.77204018E+03          1.33015701E+03          2.58424182E+02          1.65249450E+02          1.21215746E+02          5.10972605E+01
       4800.0000          1.00000000E+30          9.46882427E+04          7.20816195E+04          3.43432201E+04          4.34878960E+03          2.81909581E+03          1.35279404E+03          2.63076732E+02          1.68226916E+02          1.23441467E+02          5.20184043E+01
       4900.0000          1.00000000E+30          9.42225178E+04          7.20207915E+04          3.43369708E+04          4.41873767E+03          2.86601291E+03          1.37536464E+03          2.67717290E+02          1.71196671E+02          1.25661563E+02          5.29371423E+01
       5000.0000          1.00000000E+30          9.38350394E+04          7.20016379E+04          3.43493038E+04          4.48847934E+03          2.91279540E+03          1.39787070E+03          2.72346197E+02          1.74158924E+02          1.27876363E+02          5.38535727E+01
       5100.0000          1.00000000E+30          9.35182307E+04          7.20202766E+04          3.43785002E+04          4.55802061E+03          2.95944700E+03          1.42031398E+03          2.76963714E+02          1.77113920E+02          1.30086308E+02          5.47678144E+01
       5200.0000          1.00000000E+30          9.32653279E+04          7.20732805E+04          3.44230368E+04          4.62876735E+03          3.00597130E+03          1.44269620E+03          2.81570105E+02          1.80061855E+02          1.32291544E+02          5.56801311E+01
       5300.0000          1.00000000E+30          9.30704659E+04          7.21575870E+04          3.44815604E+04          4.69790919E+03          3.05237172E+03          1.46501899E+03          2.86165683E+02          1.83002869E+02          1.34491845E+02          5.65901068E+01
       5400.0000          1.00000000E+30          9.29284113E+04          7.22704888E+04          3.45528680E+04          4.76686711E+03          3.09865152E+03          1.48728392E+03          2.90750749E+02          1.85937016E+02          1.36687099E+02          5.74979489E+01
       5500.0000          1.00000000E+30          9.28345003E+04          7.24095635E+04          3.46358813E+04          4.83564618E+03          3.14536849E+03          1.50949248E+03          2.95325442E+02          1.88864496E+02          1.38877549E+02          5.84039213E+01
       5600.0000          1.00000000E+30          9.27846157E+04          7.25726421E+04          3.47296368E+04          4.90425122E+03          3.19141073E+03          1.53189894E+03          2.99898307E+02          1.91785766E+02          1.41065483E+02          5.93088064E+01
       5700.0000          1.00000000E+30          9.27750691E+04          7.27577811E+04          3.48332689E+04          4.97402458E+03          3.23734133E+03          1.55399650E+03          3.04453230E+02          1.94705916E+02          1.43246642E+02          6.02113402E+01
