#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   Valence  Total
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48501228E+03          8.71937018E+03          4.04196757E+03          1.74300296E+03          1.17734277E+03          6.40601786E+04          5.24597302E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.83154962E+03          8.73230737E+03          4.07878516E+03          1.88935600E+03          1.27518866E+03          6.77845096E+04          5.58773821E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01614767E+04          8.74528302E+03          4.13503824E+03          2.05509811E+03          1.38752375E+03          7.15272635E+04          5.96702210E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05194636E+04          8.84971891E+03          4.18142393E+03          2.22782026E+03          1.50112586E+03          7.53061151E+04          6.34707920E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08206357E+04          8.99292935E+03          4.27468970E+03          2.39956287E+03          1.62778964E+03          7.95362660E+04          6.75130536E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11898811E+04          9.16493657E+03          4.37682429E+03          2.60320509E+03          1.75905689E+03          8.35844186E+04          7.18624999E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15423173E+04          9.31595309E+03          4.46964270E+03          2.81471237E+03          1.90565632E+03          8.75824283E+04          7.63848873E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19553934E+04          9.55305804E+03          4.59873373E+03          3.02584209E+03          2.04649978E+03          9.17532845E+04          8.09193446E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23466377E+04          9.79490653E+03          4.72769221E+03          3.26460174E+03          2.20701463E+03          9.64389691E+04          8.58816296E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27904230E+04          1.00287370E+04          4.85808588E+03          3.50583348E+03          2.37332778E+03          1.00919315E+05          9.08895562E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32637698E+04          1.02740048E+04          4.99587628E+03          3.77006910E+03          2.56271131E+03          1.05449184E+05          9.63545644E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36806922E+04          1.05695625E+04          5.14331955E+03          4.04434073E+03          2.73919995E+03          1.10134287E+05          1.01673238E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41706393E+04          1.08733611E+04          5.30169947E+03          4.34721272E+03          2.94455918E+03          1.15046418E+05          1.07585985E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46225845E+04          1.11510527E+04          5.44896539E+03          4.66815793E+03          3.16174777E+03          1.20416435E+05          1.13586204E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51442323E+04          1.14801090E+04          5.62116096E+03          4.97265805E+03          3.38590174E+03          1.25195518E+05          1.19693449E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55808225E+04          1.18214673E+04          5.80174463E+03          5.32214067E+03          3.61566638E+03          1.30974296E+05          1.26065430E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61199392E+04          1.21269522E+04          5.96295434E+03          5.69160021E+03          3.85332741E+03          1.35410384E+05          1.32486046E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66158314E+04          1.25054766E+04          6.15846751E+03          6.07293565E+03          4.10875394E+03          1.41271603E+05          1.39343118E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71996428E+04          1.28492826E+04          6.33836125E+03          6.46469390E+03          4.37299852E+03          1.46451607E+05          1.46214609E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76259464E+04          1.32318685E+04          6.53962456E+03          6.87099625E+03          4.66087863E+03          1.51971370E+05          1.53398950E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82104685E+04          1.36489755E+04          6.75198791E+03          7.34424822E+03          4.96370610E+03          1.57656673E+05          1.61225360E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87532428E+04          1.40256654E+04          6.97985825E+03          7.79807542E+03          5.27431505E+03          1.63845141E+05          1.68967573E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93850736E+04          1.44529366E+04          7.16640129E+03          8.25857079E+03          5.59389374E+03          1.69511088E+05          1.76657151E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98628892E+04          1.48915537E+04          7.38874859E+03          8.77467554E+03          5.94233453E+03          1.75214690E+05          1.84913342E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04537474E+04          1.53670906E+04          7.63088534E+03          9.30513715E+03          6.30587605E+03          1.81771978E+05          1.93587424E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11026301E+04          1.57555809E+04          7.84000825E+03          9.84120871E+03          6.67692906E+03          1.88067539E+05          2.01976076E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16444365E+04          1.62398401E+04          8.08731119E+03          1.03874235E+04          7.05665789E+03          1.94091000E+05          2.10720920E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23053792E+04          1.67079751E+04          8.32715963E+03          1.09847484E+04          7.46662051E+03          2.00610523E+05          2.19914414E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30079589E+04          1.72350321E+04          8.59496801E+03          1.16061822E+04          7.89226359E+03          2.07312224E+05          2.29609153E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35049655E+04          1.76494338E+04          8.82036204E+03          1.22591980E+04          8.32353279E+03          2.13501546E+05          2.38678421E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41407838E+04          1.81797601E+04          9.09201476E+03          1.29248801E+04          8.82887680E+03          2.20828411E+05          2.49016525E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48383911E+04          1.86935568E+04          9.38093214E+03          1.36073524E+04          9.27613356E+03          2.27095719E+05          2.59033477E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55775163E+04          1.92685893E+04          9.64902214E+03          1.43346797E+04          9.76705739E+03          2.33837315E+05          2.69502141E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61467666E+04          1.97377771E+04          9.96150286E+03          1.50920335E+04          1.02762643E+04          2.41171273E+05          2.80100626E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68966834E+04          2.03197116E+04          1.01949870E+04          1.59371900E+04          1.08136006E+04          2.47714478E+05          2.90918074E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74583561E+04          2.08720150E+04          1.04940707E+04          1.67174672E+04          1.13583432E+04          2.55517754E+05          3.01755577E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82020967E+04          2.14953028E+04          1.08181695E+04          1.75185906E+04          1.19170217E+04          2.62084264E+05          3.13255144E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89032132E+04          2.21569622E+04          1.10991778E+04          1.84652312E+04          1.25565000E+04          2.70034893E+05          3.25386717E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96924110E+04          2.26383059E+04          1.14349190E+04          1.93623195E+04          1.31717468E+04          2.77037034E+05          3.37291574E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05259165E+04          2.32590499E+04          1.17138387E+04          2.02922042E+04          1.38032921E+04          2.85265094E+05          3.49217877E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11088456E+04          2.39325756E+04          1.20547124E+04          2.12289397E+04          1.44702110E+04          2.92468215E+05          3.61642023E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19399295E+04          2.45199053E+04          1.23903582E+04          2.23269762E+04          1.51449209E+04          3.00263329E+05          3.74604937E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25377116E+04          2.52126888E+04          1.27607686E+04          2.32885091E+04          1.58373776E+04          3.08500111E+05          3.87470429E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33476418E+04          2.59457583E+04          1.30657208E+04          2.44815421E+04          1.65858707E+04          3.17223896E+05          4.01031524E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41989229E+04          2.65011142E+04          1.34462282E+04          2.55631835E+04          1.74086227E+04          3.24577218E+05          4.14958877E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49263021E+04          2.71970225E+04          1.37498660E+04          2.66907361E+04          1.81730422E+04          3.33480406E+05          4.28045820E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56868440E+04          2.79517225E+04          1.41328829E+04          2.78857087E+04          1.89731110E+04          3.40976739E+05          4.42372065E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65358600E+04          2.86010318E+04          1.45053792E+04          2.90916129E+04          1.98145168E+04          3.50121933E+05          4.56678453E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74262579E+04          2.93715870E+04          1.49179557E+04          3.03237347E+04          2.07543758E+04          3.59502639E+05          4.72275692E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81348116E+04          3.01848116E+04          1.52569617E+04          3.17322095E+04          2.16208208E+04          3.67491993E+05          4.86896553E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90309763E+04          3.08046509E+04          1.56775899E+04          3.30450260E+04          2.25008824E+04          3.77423186E+05          5.01951062E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99702743E+04          3.16170758E+04          1.61220688E+04          3.44118856E+04          2.35459933E+04          3.85307737E+05          5.18674955E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06356213E+04          3.24013551E+04          1.64421792E+04          3.58498370E+04          2.44893037E+04          3.95025468E+05          5.33188840E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15611515E+04          3.32716903E+04          1.68540369E+04          3.74284473E+04          2.54683068E+04          4.03707460E+05          5.49726462E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.23869955E+04          3.39793811E+04          1.73022975E+04          3.88985490E+04          2.65074994E+04          4.13786435E+05          5.66035628E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33430718E+04          3.48608188E+04          1.77750541E+04          4.04076354E+04          2.76634723E+04          4.22234129E+05          5.83836733E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41670744E+04          3.57892039E+04          1.81464699E+04          4.21280627E+04          2.87200770E+04          4.32514035E+05          6.00391878E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51322413E+04          3.64646540E+04          1.86245033E+04          4.37506776E+04          2.98065474E+04          4.43166796E+05          6.17525683E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61405336E+04          3.73844157E+04          1.91284038E+04          4.56385846E+04          3.10543908E+04          4.51314969E+05          6.36825424E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69045891E+04          3.82413484E+04          1.94811960E+04          4.73287172E+04          3.22789699E+04          4.62046657E+05          6.53278126E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79118640E+04          3.92090251E+04          1.99793589E+04          4.93708987E+04          3.36756502E+04          4.71773722E+05          6.73413374E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89633508E+04          4.00618111E+04          2.04321290E+04          5.10470216E+04          3.48587267E+04          4.82257652E+05          6.91190209E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96865070E+04          4.10554062E+04          2.09531669E+04          5.32303070E+04          3.61131088E+04          4.92104111E+05          7.10640355E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07159829E+04          4.18897898E+04          2.14072744E+04          5.49130243E+04          3.74526257E+04          5.03105411E+05          7.28854594E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17890216E+04          4.29013050E+04          2.19417318E+04          5.69439327E+04          3.89458281E+04          5.14643577E+05          7.49767965E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26412433E+04          4.39628793E+04          2.23861828E+04          5.92572418E+04          4.03003361E+04          5.23605341E+05          7.69156900E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37263962E+04          4.47615416E+04          2.29296668E+04          6.12507661E+04          4.19144565E+04          5.35263433E+05          7.89778762E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46031453E+04          4.58219854E+04          2.35001965E+04          6.33670074E+04          4.32854582E+04          5.46808276E+05          8.10354985E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56722986E+04          4.68157015E+04          2.39262476E+04          6.56133493E+04          4.48332369E+04          5.56365286E+05          8.30145745E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67841570E+04          4.79342418E+04          2.44953785E+04          6.80718976E+04          4.64205244E+04          5.68375651E+05          8.52599005E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79413314E+04          4.91075396E+04          2.50268666E+04          7.03452377E+04          4.81868481E+04          5.78275758E+05          8.75068246E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86942948E+04          4.99425749E+04          2.56261731E+04          7.29895921E+04          4.97557475E+04          5.90293030E+05          8.96251139E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98193639E+04          5.11099521E+04          2.62548863E+04          7.53022593E+04          5.16421200E+04          6.02408538E+05          9.20177715E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.09884071E+04          5.23332089E+04          2.67043227E+04          7.78734525E+04          5.32837386E+04          6.12613175E+05          9.41680278E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22040541E+04          5.31461303E+04          2.73290783E+04          8.05155563E+04          5.50530370E+04          6.24711777E+05          9.64615673E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28866596E+04          5.43371116E+04          2.79837669E+04          8.33827015E+04          5.70528536E+04          6.37567172E+05          9.88833894E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40406128E+04          5.55826952E+04          2.84265780E+04          8.64615838E+04          5.88321181E+04          6.47776304E+05          1.01120681E+04
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.52377072E+04          5.66473125E+04          2.90631669E+04          8.90490366E+04          6.06652487E+04          6.59883387E+05          1.03499796E+04
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.68485131E+04          6.90587540E+04          3.55454649E+04          1.21636992E+05          8.33089274E+04          7.89528787E+05          1.29672593E+04
       1118.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94662658E+04          7.18300524E+04          3.69762074E+04          1.28652035E+05          8.81554537E+04          8.12597138E+05          1.35323037E+04
       1119.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47533793E+04          7.94665507E+04          7.18303558E+04          3.69763641E+04          1.28652856E+05          8.81560332E+04          8.12600025E+05          7.05825977E+03
       1145.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03408417E+03          8.24711123E+04          7.56315419E+04          3.89958563E+04          1.39066535E+05          9.51889549E+04          8.52197694E+05          3.14714208E+03
       1146.0010          1.00000000E+30          1.00000000E+30          6.37917452E+04          3.98971913E+03          8.24713885E+04          7.56318549E+04          3.89960215E+04          1.39067364E+05          9.51895479E+04          8.52200808E+05          2.97459015E+03
       1200.0000          1.00000000E+30          1.00000000E+30          7.83519741E+03          3.95881175E+03          8.92989046E+04          8.33091806E+04          4.31196951E+04          1.62301584E+05          1.10994910E+05          9.27157813E+05          2.25798524E+03
       1300.0000          1.00000000E+30          1.00000000E+30          9.49619717E+03          4.89645588E+03          1.02877447E+05          9.96964857E+04          5.16400423E+04          2.12848730E+05          1.45559090E+05          1.07964221E+06          2.76897327E+03
       1301.9990          1.00000000E+30          1.00000000E+30          9.53429515E+03          4.91673642E+03          1.03180193E+05          1.00072598E+05          5.18380621E+04          2.14053917E+05          1.46369203E+05          1.08302363E+06          2.78029595E+03
       1302.0010          1.00000000E+30          2.01198317E+04          9.53433342E+03          4.91675680E+03          1.03180496E+05          1.00072976E+05          5.18382609E+04          2.14055130E+05          1.46370018E+05          1.08302702E+06          2.44275004E+03
       1400.0000          1.00000000E+30          2.25265469E+04          1.14853247E+04          5.93185404E+03          1.17835989E+05          1.17926084E+05          6.13110289E+04          2.75240120E+05          1.87817049E+05          1.24505741E+06          2.91478659E+03
       1500.0000          1.00000000E+30          2.48897827E+04          1.37003388E+04          7.07803176E+03          1.33272070E+05          1.38562729E+05          7.20531112E+04          3.46926857E+05          2.39294144E+05          1.42476260E+06          3.43864096E+03
       1600.0000          1.00000000E+30          2.75748267E+04          1.62176580E+04          8.37922700E+03          1.50513220E+05          1.61116342E+05          8.38570728E+04          4.35156996E+05          2.99570306E+05          1.61929747E+06          4.02741436E+03
       1700.0000          1.00000000E+30          3.03366372E+04          1.88717818E+04          9.81708058E+03          1.68860439E+05          1.86551729E+05          9.71085983E+04          5.37902114E+05          3.71290463E+05          1.82884304E+06          4.66210666E+03
       1800.0000          1.00000000E+30          3.32261950E+04          2.18977470E+04          1.13996545E+04          1.87938414E+05          2.13857044E+05          1.12191260E+05          6.62098170E+05          4.53525959E+05          2.04461789E+06          5.35905283E+03
       1900.0000          1.00000000E+30          3.63430738E+04          2.53844754E+04          1.32134573E+04          2.08248327E+05          2.45284407E+05          1.28150937E+05          8.00113690E+05          5.50166099E+05          2.28756056E+06          6.14337798E+03
       2000.0000          1.00000000E+30          3.95582757E+04          2.89948270E+04          1.52217698E+04          2.29728280E+05          2.77703718E+05          1.45482333E+05          9.63425816E+05          6.62278955E+05          2.53891705E+06          6.98163916E+03
       2100.0000          1.00000000E+30          4.30979632E+04          3.31305081E+04          1.73997938E+04          2.52422985E+05          3.13889558E+05          1.64618520E+05          1.14978957E+06          7.90294409E+05          2.80207978E+06          7.90060405E+03
       2200.0000          1.00000000E+30          4.65000150E+04          3.76456942E+04          1.98002661E+04          2.77444651E+05          3.53560006E+05          1.85666622E+05          1.36066625E+06          9.37261249E+05          3.08047725E+06          8.88743563E+03
       2300.0000          1.00000000E+30          5.05136354E+04          4.26035595E+04          2.23329142E+04          3.01756603E+05          3.96574158E+05          2.08462078E+05          1.60372237E+06          1.10808421E+06          3.37624821E+06          9.95019256E+03
       2400.0000          1.00000000E+30          5.43030030E+04          4.79636490E+04          2.53082841E+04          3.28355938E+05          4.42081215E+05          2.33174721E+05          1.87336636E+06          1.29355595E+06          3.69514152E+06          1.11172028E+04
       2500.0000          1.00000000E+30          5.85398270E+04          5.37521878E+04          2.83097341E+04          3.57969208E+05          4.91938336E+05          2.59738930E+05          2.18002906E+06          1.50399498E+06          4.02071043E+06          1.23367738E+04
       2600.0000          1.00000000E+30          6.29799112E+04          5.99826898E+04          3.16738281E+04          3.85584752E+05          5.47737639E+05          2.89123610E+05          2.52311759E+06          1.74528642E+06          4.37181303E+06          1.36617077E+04
       2700.0000          1.00000000E+30          6.76683817E+04          6.68604930E+04          3.53605870E+04          4.17263201E+05          6.05014437E+05          3.19293698E+05          2.90636973E+06          2.01203781E+06          4.72632971E+06          1.50946733E+04
       2800.0000          1.00000000E+30          7.20476577E+04          7.42039462E+04          3.92288083E+04          4.47169739E+05          6.65560863E+05          3.51946846E+05          3.33707241E+06          2.30463688E+06          5.11864877E+06          1.65681970E+04
       2900.0000          1.00000000E+30          7.71158093E+04          8.24356423E+04          4.34132825E+04          4.81729792E+05          7.33375244E+05          3.87038330E+05          3.81247121E+06          2.62738689E+06          5.52481083E+06          1.81885482E+04
       3000.0000          1.00000000E+30          8.22574669E+04          9.03633652E+04          4.79054920E+04          5.16849301E+05          8.00953387E+05          4.24487493E+05          4.32919880E+06          3.00100273E+06          5.92512528E+06          1.98531287E+04
       3100.0000          1.00000000E+30          8.75152076E+04          9.95034978E+04          5.29834736E+04          5.51255999E+05          8.74367292E+05          4.66469454E+05          4.90492200E+06          3.39457886E+06          6.36135357E+06          2.16884723E+04
       3200.0000          1.00000000E+30          9.32796624E+04          1.09483199E+05          5.80371482E+04          5.88680625E+05          9.56720355E+05          5.08142873E+05          5.51998666E+06          3.82746367E+06          6.79884135E+06          2.35926786E+04
       3300.0000          1.00000000E+30          9.91154300E+04          1.19633474E+05          6.35170298E+04          6.27202905E+05          1.03803634E+06          5.54097257E+05          6.21519514E+06          4.30626149E+06          7.27802495E+06          2.55853210E+04
       3400.0000          1.00000000E+30          1.05154604E+05          1.30289953E+05          6.95332552E+04          6.67397217E+05          1.12824460E+06          6.02308080E+05          6.98181353E+06          4.83400759E+06          7.77145711E+06          2.77082399E+04
       3500.0000          1.00000000E+30          1.11205544E+05          1.41988337E+05          7.57990592E+04          7.12690585E+05          1.22519035E+06          6.53481559E+05          7.80088480E+06          5.40553852E+06          8.28410585E+06          2.99298481E+04
       3600.0000          1.00000000E+30          1.17362283E+05          1.54525073E+05          8.23661390E+04          7.52784410E+05          1.32872122E+06          7.09185600E+05          8.70018947E+06          6.03428120E+06          8.80390493E+06          3.22390363E+04
       3700.0000          1.00000000E+30          1.24598920E+05          1.67441499E+05          8.93720199E+04          8.01819012E+05          1.43595830E+06          7.64492439E+05          9.66833272E+06          6.71307389E+06          9.33346415E+06          3.47242397E+04
       3800.0000          1.00000000E+30          1.30973307E+05          1.81468478E+05          9.69317409E+04          8.46964590E+05          1.53967980E+06          8.26430190E+05          1.07297804E+07          7.44830075E+06          9.90567934E+06          3.72704796E+04
       3900.0000          1.00000000E+30          1.38693667E+05          1.96307463E+05          1.04961136E+05          8.92494441E+05          1.66218521E+06          8.87829485E+05          1.18696819E+07          8.23300653E+06          1.05068601E+07          4.00307084E+04
       4000.0000          1.00000000E+30          1.45762744E+05          2.11585523E+05          1.13222174E+05          9.40846256E+05          1.78021801E+06          9.57952754E+05          1.31042427E+07          9.12771973E+06          1.11031585E+07          4.28021657E+04
       4100.0000          1.00000000E+30          1.52927753E+05          2.28491930E+05          1.22365621E+05          9.96088827E+05          1.91299642E+06          1.02457524E+06          1.44688181E+07          1.00284110E+07          1.17229819E+07          4.57779000E+04
       4200.0000          1.00000000E+30          1.61543407E+05          2.45948487E+05          1.31812481E+05          1.04833994E+06          2.05190256E+06          1.10032931E+06          1.58785981E+07          1.10451736E+07          1.23756045E+07          4.89545908E+04
       4300.0000          1.00000000E+30          1.69465986E+05          2.63324928E+05          1.41218524E+05          1.09897747E+06          2.18948488E+06          1.17942721E+06          1.74207265E+07          1.21132143E+07          1.30325649E+07          5.20537133E+04
       4400.0000          1.00000000E+30          1.77079525E+05          2.82452123E+05          1.51583670E+05          1.15892930E+06          2.34417321E+06          1.25750012E+06          1.91415738E+07          1.33014729E+07          1.37039669E+07          5.53412708E+04
       4500.0000          1.00000000E+30          1.86239362E+05          3.02414475E+05          1.62408630E+05          1.21605299E+06          2.50277138E+06          1.34552461E+06          2.08672764E+07          1.45102335E+07          1.44244209E+07          5.88764408E+04
       4600.0000          1.00000000E+30          1.94872769E+05          3.24093594E+05          1.74145349E+05          1.27356613E+06          2.66154789E+06          1.43564926E+06          2.28406949E+07          1.58841459E+07          1.51643656E+07          6.25408089E+04
       4700.0000          1.00000000E+30          2.03550814E+05          3.47070335E+05          1.85865179E+05          1.33263334E+06          2.83335938E+06          1.53018057E+06          2.48015337E+07          1.72998827E+07          1.59050441E+07          6.62597035E+04
       4800.0000          1.00000000E+30          2.13169407E+05          3.70336593E+05          1.98424609E+05          1.40022327E+06          3.01198664E+06          1.62387386E+06          2.70449650E+07          1.88606635E+07          1.66743113E+07          7.02098944E+04
       4900.0000          1.00000000E+30          2.22442513E+05          3.92909401E+05          2.11662935E+05          1.46296789E+06          3.20403176E+06          1.72550247E+06          2.93230310E+07          2.04363401E+07          1.74743827E+07          7.41806507E+04
       5000.0000          1.00000000E+30          2.32113519E+05          4.18198601E+05          2.25709022E+05          1.52797101E+06          3.40564274E+06          1.83434072E+06          3.18970009E+07          2.22124192E+07          1.82813951E+07          7.84052533E+04
       5100.0000          1.00000000E+30          2.42183547E+05          4.44391994E+05          2.40217124E+05          1.59605779E+06          3.60947339E+06          1.94860086E+06          3.44152449E+07          2.39799040E+07          1.91777431E+07          8.27681016E+04
       5200.0000          1.00000000E+30          2.53256441E+05          4.72370103E+05          2.55161344E+05          1.66441970E+06          3.82243931E+06          2.06433110E+06          3.72851696E+07          2.59847221E+07          2.00090474E+07          8.73609400E+04
       5300.0000          1.00000000E+30          2.63469372E+05          5.01572299E+05          2.70347751E+05          1.74243259E+06          4.04816665E+06          2.18554077E+06          4.03350580E+07          2.80466879E+07          2.08970085E+07          9.19543023E+04
       5400.0000          1.00000000E+30          2.73813092E+05          5.30931895E+05          2.87005143E+05          1.81194048E+06          4.27872639E+06          2.31348231E+06          4.33359764E+07          3.02720955E+07          2.18040477E+07          9.67146497E+04
       5500.0000          1.00000000E+30          2.85866553E+05          5.64612296E+05          3.03961501E+05          1.88837917E+06          4.51436443E+06          2.44424413E+06          4.67436766E+07          3.26516352E+07          2.27387496E+07          1.01881294E+05
       5600.0000          1.00000000E+30          2.96968283E+05          5.97144322E+05          3.21785076E+05          1.96610402E+06          4.75766380E+06          2.57844248E+06          5.02482271E+07          3.52246195E+07          2.36998895E+07          1.06988633E+05
       5700.0000          1.00000000E+30          3.08390884E+05          6.30975307E+05          3.40508968E+05          2.04231368E+06          5.03690245E+06          2.72338713E+06          5.39982788E+07          3.76983370E+07          2.47507417E+07          1.12295455E+05
