#Energy      Cd-K-shell   Cd-L1-shell   Cd-L2-shell   Cd-L3-shell   Cd-M1-shell   Cd-M2-shell   Cd-M3-shell   Cd-M4-shell   Cd-M5-shell   Cd-N1-shell   Cd-N2-shell   Cd-N3-shell   O-K-shell   Valence  Total
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67564756E+07          3.16148448E+05          9.27329552E+04          7.78856235E+03          4.81853430E+03          6.07967682E+02          3.66117986E+02          1.62080130E+02          6.21316902E+04          1.39058073E+01          1.20737367E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.72033762E+06          2.82988578E+05          8.49145451E+04          7.54941377E+03          4.67586905E+03          6.10934702E+02          3.68651906E+02          1.63262389E+02          5.87295529E+04          1.40402863E+01          1.21836898E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61824734E+06          2.55250095E+05          7.81489326E+04          7.32652429E+03          4.54277335E+03          6.13938539E+02          3.71193129E+02          1.64446881E+02          5.56504759E+04          1.41745034E+01          1.22933847E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14023942E+06          2.31769678E+05          7.22537086E+04          7.11845626E+03          4.41842019E+03          6.16977170E+02          3.73741170E+02          1.65633439E+02          5.28543399E+04          1.43084610E+01          1.24028240E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30449348E+06          2.11705729E+05          6.70811130E+04          6.92394778E+03          4.30209624E+03          6.20048689E+02          3.76295583E+02          1.66821907E+02          5.03058510E+04          1.44394479E+01          1.25099738E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77979437E+06          1.94401972E+05          6.25128282E+04          6.74186811E+03          4.19309831E+03          6.23151313E+02          3.78855939E+02          1.68012137E+02          4.79765359E+04          1.45729120E+01          1.26189257E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42559813E+06          1.79361087E+05          5.84572948E+04          6.57118540E+03          4.09086785E+03          6.26283378E+02          3.81421845E+02          1.69203993E+02          4.58409575E+04          1.47061296E+01          1.27276342E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17349941E+06          1.66199777E+05          5.48383453E+04          6.41100803E+03          3.99486206E+03          6.29443320E+02          3.83992927E+02          1.70397346E+02          4.38780300E+04          1.48391030E+01          1.28361018E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.87007808E+05          1.54603453E+05          5.15929399E+04          6.26050280E+03          3.90460139E+03          6.32629663E+02          3.86568836E+02          1.71592073E+02          4.20688336E+04          1.49718358E+01          1.29443319E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.44462067E+05          1.44327939E+05          4.86706313E+04          6.11892919E+03          3.81965208E+03          6.35841033E+02          3.89149240E+02          1.72788062E+02          4.03976393E+04          1.51043326E+01          1.30523291E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32895328E+05          1.35177276E+05          4.60283551E+04          5.98561864E+03          3.73961841E+03          6.39076140E+02          3.91733834E+02          1.73985206E+02          3.88503572E+04          1.52339906E+01          1.31581525E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43606564E+05          1.26985978E+05          4.36309143E+04          5.85995861E+03          3.66414659E+03          6.42333747E+02          3.94322321E+02          1.75183404E+02          3.74148108E+04          1.53660413E+01          1.32657077E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70887785E+05          1.19620733E+05          4.14476444E+04          5.74140265E+03          3.59290851E+03          6.45612726E+02          3.96914434E+02          1.76368215E+02          3.60803240E+04          1.54978657E+01          1.33729576E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10793322E+05          1.12973466E+05          3.94533133E+04          5.62944281E+03          3.52561001E+03          6.48911976E+02          3.99509910E+02          1.77572089E+02          3.48373935E+04          1.56294673E+01          1.34800924E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60495188E+05          1.06948244E+05          3.76261349E+04          5.52362258E+03          3.46197838E+03          6.52230485E+02          4.02108506E+02          1.78774725E+02          3.36777823E+04          1.57608494E+01          1.35869999E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17894175E+05          1.01468337E+05          3.59473832E+04          5.42352190E+03          3.40176775E+03          6.55567292E+02          4.04709992E+02          1.79976138E+02          3.25940922E+04          1.58920159E+01          1.36936841E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81461893E+05          9.64692498E+04          3.44010075E+04          5.32875765E+03          3.34474962E+03          6.58921488E+02          4.07314155E+02          1.81176341E+02          3.15797061E+04          1.60229700E+01          1.38001492E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50038261E+05          9.18940161E+04          3.29731856E+04          5.23897660E+03          3.29071629E+03          6.62292203E+02          4.09920786E+02          1.82375348E+02          3.06288514E+04          1.61537151E+01          1.39063989E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22713097E+05          8.76945740E+04          3.16517002E+04          5.15385771E+03          3.23947731E+03          6.65678643E+02          4.12529692E+02          1.83573172E+02          2.97362438E+04          1.62842539E+01          1.40124367E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98790100E+05          8.38300426E+04          3.04260897E+04          5.07310123E+03          3.19085489E+03          6.69080020E+02          4.14763954E+02          1.84769829E+02          2.88971675E+04          1.64145891E+01          1.41178301E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77703387E+05          8.02647542E+04          2.92866625E+04          4.99643343E+03          3.14468618E+03          6.72495614E+02          4.17355090E+02          1.85965331E+02          2.81074501E+04          1.65447235E+01          1.42234280E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59013755E+05          7.69678507E+04          2.82258490E+04          4.92360339E+03          3.10082145E+03          6.75924741E+02          4.19944347E+02          1.87159694E+02          2.73632797E+04          1.66746596E+01          1.43288198E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48843971E+05          5.41615447E+04          2.06795897E+04          4.36254987E+03          2.76282665E+03          7.10831537E+02          4.46576163E+02          1.99209054E+02          2.18058272E+04          1.79636616E+01          1.53741083E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00992120E+05          4.17212535E+04          1.63944072E+04          4.00977449E+03          2.55056720E+03          7.46543859E+02          4.72516380E+02          2.11288855E+02          1.84267628E+04          1.92376398E+01          1.64040066E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.55370003E+04          3.41671791E+04          1.37290602E+04          3.78185724E+03          2.41399538E+03          7.82748637E+02          4.98985864E+02          2.23237800E+02          1.62410939E+04          2.04982176E+01          1.74211597E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02696120E+04          2.92472267E+04          1.19676458E+04          3.63338632E+03          2.32574769E+03          8.18560602E+02          5.25177545E+02          2.35209974E+02          1.47661502E+04          2.17466978E+01          1.84268799E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.03656650E+04          2.58832881E+04          1.07529966E+04          3.53795161E+03          2.26985375E+03          8.55628285E+02          5.51119830E+02          2.47063377E+02          1.37411797E+04          2.29822477E+01          1.94212181E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35815812E+04          2.35009419E+04          9.88914709E+03          3.47934488E+03          2.23648296E+03          8.92411983E+02          5.77159179E+02          2.58937465E+02          1.30149884E+04          2.42059820E+01          2.04059916E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87471715E+04          2.17692814E+04          9.26081515E+03          3.44716493E+03          2.21930836E+03          9.28934824E+02          6.02965991E+02          2.70703569E+02          1.24950336E+04          2.54207418E+01          2.13823952E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51983691E+04          2.04861498E+04          8.79651001E+03          3.43447966E+03          2.21410388E+03          9.65960969E+02          6.28860567E+02          2.82490493E+02          1.21221312E+04          2.66272905E+01          2.23528489E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25330823E+04          1.95222876E+04          8.44997534E+03          3.43651454E+03          2.21795177E+03          1.00270500E+03          6.54248410E+02          2.94062827E+02          1.18570281E+04          2.78224717E+01          2.33126973E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04955190E+04          1.87919157E+04          8.19023013E+03          3.44988955E+03          2.22878251E+03          1.03918826E+03          6.79736996E+02          3.05663516E+02          1.16728483E+04          2.90107108E+01          2.42675112E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89162934E+04          1.82363354E+04          7.99590380E+03          3.47215186E+03          2.24509156E+03          1.07543023E+03          7.05314617E+02          3.17289116E+02          1.15506825E+04          3.01906667E+01          2.52164418E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76795760E+04          1.78142987E+04          7.85186430E+03          3.50148345E+03          2.26576218E+03          1.11209748E+03          7.30438284E+02          3.28723399E+02          1.14769023E+04          3.13628620E+01          2.61582498E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67040038E+04          1.74961291E+04          7.74715910E+03          3.53651138E+03          2.28994952E+03          1.14788388E+03          7.55661894E+02          3.40188451E+02          1.14414770E+04          3.25294442E+01          2.70958815E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59310848E+04          1.72600337E+04          7.67369324E+03          3.57618132E+03          2.31700422E+03          1.18408682E+03          7.80722342E+02          3.51579626E+02          1.14368793E+04          3.36890009E+01          2.80281197E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53179058E+04          1.70897194E+04          7.62538002E+03          3.61967180E+03          2.34641958E+03          1.22007162E+03          8.05629285E+02          3.62901256E+02          1.14573666E+04          3.48420553E+01          2.89550493E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48324073E+04          1.69727862E+04          7.59756277E+03          3.66633410E+03          2.37779519E+03          1.25643702E+03          8.30391539E+02          3.74157289E+02          1.14984885E+04          3.59888432E+01          2.98772335E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44502653E+04          1.68996682E+04          7.58663319E+03          3.71564998E+03          2.41081081E+03          1.29200810E+03          8.55017166E+02          3.85351340E+02          1.15567518E+04          3.71297114E+01          3.07943001E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41527306E+04          1.68628781E+04          7.58975160E+03          3.76720088E+03          2.44520765E+03          1.32739723E+03          8.79748578E+02          3.96581216E+02          1.16293784E+04          3.82648459E+01          3.17076758E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39251784E+04          1.68564848E+04          7.60466004E+03          3.82064557E+03          2.48077453E+03          1.36316134E+03          9.04116917E+02          4.07658776E+02          1.17141355E+04          3.93962075E+01          3.26172235E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37560485E+04          1.68757373E+04          7.62954195E+03          3.87570341E+03          2.51733768E+03          1.39873958E+03          9.28595611E+02          4.18774700E+02          1.18092093E+04          4.05207513E+01          3.35223777E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36361066E+04          1.69167901E+04          7.66292186E+03          3.93214160E+03          2.55475288E+03          1.43414069E+03          9.52955311E+02          4.29837023E+02          1.19131135E+04          4.16420348E+01          3.44246989E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35579014E+04          1.69764999E+04          7.70358993E+03          3.98976585E+03          2.59289971E+03          1.46885118E+03          9.77201286E+02          4.40848116E+02          1.20246192E+04          4.27584242E+01          3.53227959E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35153584E+04          1.70522771E+04          7.75054555E+03          4.04841269E+03          2.63167684E+03          1.50393050E+03          1.00133846E+03          4.51810170E+02          1.21427027E+04          4.38703751E+01          3.62176146E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35034888E+04          1.71419705E+04          7.80295529E+03          4.10794386E+03          2.67099852E+03          1.53936009E+03          1.02537143E+03          4.62725230E+02          1.22665050E+04          4.49777795E+01          3.71090938E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35181573E+04          1.72437789E+04          7.86011967E+03          4.16824183E+03          2.71079176E+03          1.57412897E+03          1.04930447E+03          4.73595211E+02          1.23953008E+04          4.60809612E+01          3.79968862E+01
       3541.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35313810E+04          1.72897769E+04          7.88540061E+03          4.19377031E+03          2.72762982E+03          1.58881801E+03          1.05938221E+03          4.78169647E+02          1.24507311E+04          4.65431625E+01          3.83691265E+01
       3542.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12390289E+14          2.35313817E+04          1.72897791E+04          7.88540183E+03          4.19377153E+03          2.72763062E+03          1.58881873E+03          1.05938270E+03          4.78169868E+02          1.24507337E+04          4.65431845E+01          3.83691443E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19628701E+08          2.35559146E+04          1.73561862E+04          7.92144770E+03          4.22920596E+03          2.75099419E+03          1.60875647E+03          1.07314161E+03          4.84421903E+02          1.25284734E+04          4.71798550E+01          3.88812594E+01
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.78867480E+07          2.36138584E+04          1.74779049E+04          7.98643716E+03          4.29074986E+03          2.79155217E+03          1.64324840E+03          1.09688661E+03          4.95206979E+02          1.26654963E+04          4.82749116E+01          3.97625267E+01
       3731.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60757728E+07          2.36362520E+04          1.75186365E+04          8.00793452E+03          4.31055323E+03          2.80459765E+03          1.65423858E+03          1.10466350E+03          4.98646255E+02          1.27100795E+04          4.86246186E+01          4.00441733E+01
       3732.0010          1.00000000E+30          1.00000000E+30          4.96722986E+14          3.60752459E+07          2.36362534E+04          1.75186391E+04          8.00793587E+03          4.31055447E+03          2.80459847E+03          1.65423930E+03          1.10466399E+03          4.98646475E+02          1.27100823E+04          4.86246406E+01          4.00441910E+01
       3800.0000          1.00000000E+30          1.00000000E+30          4.14907827E+08          2.24996155E+07          2.36895367E+04          1.76078382E+04          8.05465854E+03          4.35279888E+03          2.83241937E+03          1.67808597E+03          1.12074662E+03          5.06034281E+02          1.28059166E+04          4.93661501E+01          4.06417976E+01
       3900.0000          1.00000000E+30          1.00000000E+30          1.04801133E+08          1.35307015E+07          2.37808615E+04          1.77450453E+04          8.12574302E+03          4.41528839E+03          2.87355565E+03          1.71231416E+03          1.14431433E+03          5.16739488E+02          1.29493440E+04          5.04554921E+01          4.15182148E+01
       4000.0000          1.00000000E+30          1.00000000E+30          5.10492358E+07          9.21581741E+06          2.38860463E+04          1.78887148E+04          8.19937184E+03          4.47816213E+03          2.91492611E+03          1.74688617E+03          1.16799912E+03          5.27488002E+02          1.30954393E+04          5.15393543E+01          4.23915186E+01
       4021.9990          1.00000000E+30          1.00000000E+30          4.51783455E+07          8.56433289E+06          2.39108892E+04          1.79211163E+04          8.21588261E+03          4.49204029E+03          2.92405554E+03          1.75421431E+03          1.17308648E+03          5.29802354E+02          1.31279069E+04          5.17781491E+01          4.25832223E+01
       4022.0010          1.00000000E+30          6.21501547E+14          4.51778982E+07          8.56427951E+06          2.39108915E+04          1.79211193E+04          8.21588412E+03          4.49204155E+03          2.92405637E+03          1.75421502E+03          1.17308696E+03          5.29802572E+02          1.31279098E+04          5.17781707E+01          4.25832397E+01
       4100.0000          1.00000000E+30          4.38247641E+08          3.12070500E+07          6.77000318E+06          2.40035546E+04          1.80381443E+04          8.27526838E+03          4.54137100E+03          2.95650028E+03          1.78086999E+03          1.19140202E+03          5.38118867E+02          1.32439078E+04          5.26213249E+01          4.32620203E+01
       4200.0000          1.00000000E+30          1.24881497E+08          2.14560564E+07          5.23416687E+06          2.41320573E+04          1.81927226E+04          8.35319208E+03          4.60487193E+03          2.99825143E+03          1.81519453E+03          1.21492314E+03          5.48793793E+02          1.33944915E+04          5.36985629E+01          4.41299149E+01
       4300.0000          1.00000000E+30          6.28677876E+07          1.58568511E+07          4.19907463E+06          2.42704012E+04          1.83519157E+04          8.43293181E+03          4.66862712E+03          3.04015608E+03          1.84939979E+03          1.23836567E+03          5.59355273E+02          1.35469637E+04          5.47739662E+01          4.49956129E+01
       4400.0000          1.00000000E+30          3.90374128E+07          1.23101590E+07          3.46446039E+06          2.44175803E+04          1.85152556E+04          8.51430263E+03          4.73260326E+03          3.08219359E+03          1.88304452E+03          1.26154014E+03          5.69961216E+02          1.37011254E+04          5.58456037E+01          4.58583190E+01
       4500.0000          1.00000000E+30          2.70826954E+07          9.90437452E+06          2.92206291E+06          2.45727130E+04          1.86823299E+04          8.59714145E+03          4.79677087E+03          3.12434567E+03          1.91702593E+03          1.28483413E+03          5.80534061E+02          1.38568004E+04          5.69137325E+01          4.67187486E+01
       4600.0000          1.00000000E+30          2.01326660E+07          8.18916601E+06          2.50883694E+06          2.47350254E+04          1.88527747E+04          8.68130381E+03          4.86110391E+03          3.16659615E+03          1.95089885E+03          1.30805651E+03          5.91074773E+02          1.40138325E+04          5.79793789E+01          4.75770832E+01
       4700.0000          1.00000000E+30          1.56910794E+07          6.91754873E+06          2.18594277E+06          2.49038338E+04          1.90262673E+04          8.76666183E+03          4.92130578E+03          3.20825948E+03          1.98466652E+03          1.33120946E+03          6.01584215E+02          1.41720829E+04          5.90431151E+01          4.84331501E+01
       4800.0000          1.00000000E+30          1.26606998E+07          5.94586278E+06          1.92824698E+06          2.50785332E+04          1.92025210E+04          8.85310168E+03          4.98565600E+03          3.25048116E+03          2.01833204E+03          1.35429491E+03          6.12063245E+02          1.43314281E+04          6.01031018E+01          4.92867824E+01
       4900.0000          1.00000000E+30          1.04883738E+07          5.18474584E+06          1.71892278E+06          2.52585866E+04          1.93812798E+04          8.94052169E+03          5.04990192E+03          3.29263064E+03          2.05189835E+03          1.37731472E+03          6.22438418E+02          1.44917574E+04          6.11601379E+01          5.01374981E+01
       5000.0000          1.00000000E+30          8.87228647E+06          4.57595992E+06          1.54630627E+06          2.54435156E+04          1.95623156E+04          9.02883088E+03          5.11404577E+03          3.33470962E+03          2.08536825E+03          1.40027064E+03          6.32859748E+02          1.46529721E+04          6.22149452E+01          5.09867623E+01
       5100.0000          1.00000000E+30          7.63335033E+06          4.08061144E+06          1.40208652E+06          2.56328920E+04          1.97454231E+04          9.11794773E+03          5.18373692E+03          3.37671980E+03          2.11874444E+03          1.42316441E+03          6.43326220E+02          1.48149831E+04          6.32671420E+01          5.18348845E+01
       5200.0000          1.00000000E+30          6.66037307E+06          3.67146265E+06          1.28021850E+06          2.58263333E+04          1.99304183E+04          9.20779897E+03          5.24758128E+03          3.41866291E+03          2.15202947E+03          1.44599765E+03          6.53691767E+02          1.49777107E+04          6.43166721E+01          5.26797486E+01
       5300.0000          1.00000000E+30          5.88053996E+06          3.32916601E+06          1.17619857E+06          2.60234954E+04          2.01171354E+04          9.29831854E+03          5.31133263E+03          3.46403384E+03          2.18522578E+03          1.46877192E+03          6.64030794E+02          1.51410827E+04          6.53639910E+01          5.35235553E+01
       5400.0000          1.00000000E+30          5.24467013E+06          3.03955869E+06          1.08663300E+06          2.62240686E+04          2.03054249E+04          9.38944662E+03          5.37499331E+03          3.50578525E+03          2.21833573E+03          1.49148872E+03          6.74343973E+02          1.53050340E+04          6.64095163E+01          5.43649159E+01
       5500.0000          1.00000000E+30          4.71864352E+06          2.79210967E+06          1.00888883E+06          2.64277735E+04          2.04951511E+04          9.48112940E+03          5.44389373E+03          3.54747590E+03          2.25136157E+03          1.51414948E+03          6.84631933E+02          1.54695058E+04          6.74517156E+01          5.52042054E+01
       5600.0000          1.00000000E+30          4.27797172E+06          2.57880914E+06          9.40942843E+05          2.66343571E+04          2.06861916E+04          9.57331782E+03          5.50728334E+03          3.58910740E+03          2.28470363E+03          1.53675559E+03          6.94895252E+02          1.56344447E+04          6.84919204E+01          5.60414623E+01
       5700.0000          1.00000000E+30          3.90463446E+06          2.39351308E+06          8.81174817E+05          2.68435903E+04          2.08784347E+04          9.66596752E+03          5.57059100E+03          3.63397874E+03          2.31756353E+03          1.55948123E+03          7.05134481E+02          1.57998020E+04          6.95311348E+01          5.68784787E+01
       5800.0000          1.00000000E+30          3.58527462E+06          2.23143013E+06          8.28300814E+05          2.70552649E+04          2.10717792E+04          9.75903790E+03          5.63893723E+03          3.67543745E+03          2.35034547E+03          1.58198062E+03          7.15419466E+02          1.59655340E+04          7.05654249E+01          5.77117724E+01
       5900.0000          1.00000000E+30          3.30972527E+06          2.08873043E+06          7.81278472E+05          2.72691915E+04          2.12661326E+04          9.85249215E+03          5.70199454E+03          3.71684281E+03          2.38344127E+03          1.60442895E+03          7.25611903E+02          1.61316002E+04          7.15996804E+01          5.85439251E+01
       6000.0000          1.00000000E+30          3.07011997E+06          1.96239439E+06          7.39261177E+05          2.74851973E+04          2.14614106E+04          9.94629658E+03          5.76497802E+03          3.76136474E+03          2.41606893E+03          1.62699662E+03          7.35781918E+02          1.62979643E+04          7.26305343E+01          5.93742319E+01
       6100.0000          1.00000000E+30          2.86033872E+06          1.84996154E+06          7.01555401E+05          2.77031247E+04          2.16575359E+04          1.00404205E+04          5.83280520E+03          3.80261069E+03          2.44862417E+03          1.64934558E+03          7.45997600E+02          1.64634384E+04          7.36609981E+01          6.02038583E+01
       6200.0000          1.00000000E+30          2.67548062E+06          1.74942207E+06          6.67581802E+05          2.79228296E+04          2.18544379E+04          1.01348355E+04          5.89555763E+03          3.84690820E+03          2.48148987E+03          1.67164679E+03          7.56123701E+02          1.66204093E+04          7.46880682E+01          6.10308015E+01
       6300.0000          1.00000000E+30          2.51169489E+06          1.65913061E+06          6.36860531E+05          2.81441795E+04          2.20520521E+04          1.02295160E+04          5.96305077E+03          3.88800345E+03          2.51390106E+03          1.69406687E+03          7.66296044E+02          1.67970684E+04          7.57128467E+01          6.18563022E+01
       6400.0000          1.00000000E+30          2.36581865E+06          1.57772079E+06          6.08985369E+05          2.83670529E+04          2.22503189E+04          1.03244382E+04          6.02558475E+03          3.93208593E+03          2.54662167E+03          1.71627508E+03          7.76379706E+02          1.69538410E+04          7.67359156E+01          6.26798781E+01
       6500.0000          1.00000000E+30          2.23527013E+06          1.50405082E+06          5.83614274E+05          2.85913383E+04          2.24491836E+04          1.04195802E+04          6.09275770E+03          3.97303869E+03          2.57889480E+03          1.73860168E+03          7.86443863E+02          1.71297821E+04          7.77586508E+01          6.35028968E+01
       6600.0000          1.00000000E+30          2.11794008E+06          1.43715789E+06          5.60456088E+05          2.88169333E+04          2.26485958E+04          1.05149219E+04          6.15508516E+03          4.01691508E+03          2.61110377E+03          1.76072020E+03          7.96553597E+02          1.72863660E+04          7.87784124E+01          6.43238057E+01
       6700.0000          1.00000000E+30          2.01206709E+06          1.37623174E+06          5.39260840E+05          2.90437431E+04          2.28485089E+04          1.06104450E+04          6.22195113E+03          4.05773308E+03          2.64361722E+03          1.78295739E+03          8.06578125E+02          1.74616130E+04          7.97958344E+01          6.51428520E+01
       6800.0000          1.00000000E+30          1.91618504E+06          1.32057621E+06          5.19814196E+05          2.92716800E+04          2.30488806E+04          1.07061322E+04          6.28865826E+03          4.10141189E+03          2.67606496E+03          1.80498973E+03          8.16648465E+02          1.76180180E+04          8.08126055E+01          6.59618509E+01
       6900.0000          1.00000000E+30          1.82905935E+06          1.26960237E+06          5.01930457E+05          2.95006638E+04          2.32496709E+04          1.08019680E+04          6.35065482E+03          4.14498862E+03          2.70807918E+03          1.82714079E+03          8.26700391E+02          1.77925947E+04          8.18269460E+01          6.67786608E+01
       7000.0000          1.00000000E+30          1.74963345E+06          1.22279874E+06          4.85448517E+05          2.97306194E+04          2.34508435E+04          1.08931928E+04          6.41707356E+03          4.18559169E+03          2.74039820E+03          1.84909057E+03          8.36667266E+02          1.79667917E+04          8.28388746E+01          6.75927000E+01
       7100.0000          1.00000000E+30          1.67702740E+06          1.17972368E+06          4.70227613E+05          2.99614781E+04          2.36523642E+04          1.09934718E+04          6.48334223E+03          4.22898277E+03          2.77229086E+03          1.87115840E+03          8.46681869E+02          1.81227609E+04          8.38494112E+01          6.84067651E+01
       7200.0000          1.00000000E+30          1.61046855E+06          1.13999458E+06          4.56145502E+05          3.01931753E+04          2.38542020E+04          1.10803944E+04          6.54503321E+03          4.27227740E+03          2.80448588E+03          1.89302910E+03          8.56612873E+02          1.82963237E+04          8.48573837E+01          6.92176403E+01
       7300.0000          1.00000000E+30          1.54930187E+06          1.10327635E+06          4.43092601E+05          3.04256515E+04          2.40563276E+04          1.11803823E+04          6.61103071E+03          4.31268184E+03          2.83626192E+03          1.91501653E+03          8.66591366E+02          1.84695251E+04          8.58674033E+01          7.00302585E+01
       7400.0000          1.00000000E+30          1.49296058E+06          1.06927625E+06          4.30974598E+05          3.06588519E+04          2.42569186E+04          1.12801829E+04          6.67688632E+03          4.35580188E+03          2.86833722E+03          1.93696639E+03          8.76552354E+02          1.86423712E+04          8.68735585E+01          7.08409455E+01
       7500.0000          1.00000000E+30          1.44094871E+06          1.03773598E+06          4.19706635E+05          3.08927243E+04          2.44371679E+04          1.13671055E+04          6.73829487E+03          4.39883069E+03          2.90035460E+03          1.95872149E+03          8.86431474E+02          1.87976977E+04          8.78765469E+01          7.16471811E+01
       7600.0000          1.00000000E+30          1.39283448E+06          1.00843035E+06          4.09213430E+05          3.11272211E+04          2.46467903E+04          1.14666280E+04          6.80389527E+03          4.43905134E+03          2.93231396E+03          1.98059437E+03          8.96358431E+02          1.89699560E+04          8.88786464E+01          7.24539321E+01
       7700.0000          1.00000000E+30          1.34823958E+06          9.81159510E+05          3.99428351E+05          3.13622977E+04          2.48560540E+04          1.15659708E+04          6.86936136E+03          4.48191577E+03          2.96386508E+03          2.00243158E+03          9.06268516E+02          1.91418766E+04          8.98821042E+01          7.32618043E+01
       7800.0000          1.00000000E+30          1.30683262E+06          9.55740473E+05          3.90291638E+05          3.15979126E+04          2.50649637E+04          1.16651367E+04          6.93469551E+03          4.52469385E+03          2.99571382E+03          2.02423244E+03          9.16098522E+02          1.93134649E+04          9.08796501E+01          7.40652617E+01
       7900.0000          1.00000000E+30          1.26831940E+06          9.32015471E+05          3.81749565E+05          3.18340264E+04          2.52735245E+04          1.17641283E+04          6.99573418E+03          4.56738706E+03          3.02750737E+03          2.04584139E+03          9.25976354E+02          1.94682204E+04          9.18795943E+01          7.48695182E+01
