#Energy      C-K-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
        970.0000          4.83670944E+05          1.00000000E+30          6.71963778E+05          1.52873098E+06          7.78757174E+05          3.84525186E+06          1.73792373E+05
        980.0000          4.95978212E+05          1.00000000E+30          6.87336146E+05          1.57690056E+06          8.01266689E+05          3.94053930E+06          1.78346537E+05
        990.0000          5.11469500E+05          1.00000000E+30          7.01087017E+05          1.62969866E+06          8.28411182E+05          4.04629310E+06          1.83506864E+05
       1000.0000          5.24608844E+05          1.00000000E+30          7.16683341E+05          1.67984952E+06          8.53425241E+05          4.15035304E+06          1.88342288E+05
       1100.0000          6.87374122E+05          1.00000000E+30          8.77589144E+05          2.25957531E+06          1.14833529E+06          5.25082017E+06          2.44013704E+05
       1200.0000          8.76463511E+05          1.00000000E+30          1.05469374E+06          2.95909655E+06          1.50853745E+06          6.53738234E+06          3.08366684E+05
       1300.0000          1.10507701E+06          1.00000000E+30          1.25798016E+06          3.81669656E+06          1.94788439E+06          7.97760664E+06          3.84530425E+05
       1400.0000          1.36691800E+06          1.00000000E+30          1.48329905E+06          4.83065337E+06          2.46462542E+06          9.62323626E+06          4.71161764E+05
       1500.0000          1.66212345E+06          1.00000000E+30          1.73128388E+06          6.03318461E+06          3.07792543E+06          1.14981350E+07          5.69197064E+05
       1600.0000          2.00555467E+06          1.00000000E+30          2.00343118E+06          7.43701879E+06          3.79659726E+06          1.35821376E+07          6.80623440E+05
       1700.0000          2.38862810E+06          1.00000000E+30          2.29979611E+06          9.07709616E+06          4.62809040E+06          1.58867519E+07          8.04727765E+05
       1800.0000          2.82501532E+06          1.00000000E+30          2.62616284E+06          1.09475023E+07          5.59222634E+06          1.83755857E+07          9.43976141E+05
       1843.9990          3.03443217E+06          1.00000000E+30          2.78460776E+06          1.18855992E+07          6.05520250E+06          1.95701357E+07          1.01107236E+06
       1844.0010          3.03444271E+06          1.59077638E+05          2.78461558E+06          1.18856457E+07          6.05522523E+06          1.95701950E+07          1.37451673E+05
       1900.0000          3.30783825E+06          1.65722853E+05          2.99076421E+06          1.31028416E+07          6.70256456E+06          2.11759348E+07          1.44017821E+05
       2000.0000          3.85120587E+06          1.86936072E+05          3.36363238E+06          1.55838367E+07          7.95235475E+06          2.41819022E+07          1.62928805E+05
       2100.0000          4.45614639E+06          2.11941433E+05          3.78151979E+06          1.83224062E+07          9.36326328E+06          2.75359633E+07          1.85019620E+05
       2200.0000          5.10576879E+06          2.38354466E+05          4.22660026E+06          2.14782628E+07          1.09437126E+07          3.11447940E+07          2.08423246E+05
       2300.0000          5.83214800E+06          2.67067454E+05          4.70599064E+06          2.49406152E+07          1.27552311E+07          3.50167038E+07          2.33897165E+05
       2400.0000          6.63334821E+06          2.97394641E+05          5.21914240E+06          2.87634386E+07          1.47789571E+07          3.91810988E+07          2.60902883E+05
       2500.0000          7.50347786E+06          3.30173830E+05          5.78767788E+06          3.31381111E+07          1.69706817E+07          4.36954488E+07          2.90128583E+05
       2600.0000          8.44587873E+06          3.66037705E+05          6.36669745E+06          3.79624368E+07          1.93619325E+07          4.85154496E+07          3.21954517E+05
       2700.0000          9.42345209E+06          4.02444867E+05          6.97185189E+06          4.31260965E+07          2.20427839E+07          5.35850634E+07          3.54411283E+05
       2800.0000          1.05549772E+07          4.40527411E+05          7.64182005E+06          4.88750959E+07          2.50247287E+07          5.92145725E+07          3.88664107E+05
       2900.0000          1.17171677E+07          4.83967043E+05          8.36539809E+06          5.52445980E+07          2.83269672E+07          6.51518132E+07          4.27369891E+05
       3000.0000          1.29909993E+07          5.27377538E+05          9.08012501E+06          6.21092819E+07          3.18416016E+07          7.13630954E+07          4.66243771E+05
       3100.0000          1.43198904E+07          5.75194377E+05          9.86351159E+06          6.96663832E+07          3.57154105E+07          7.80379724E+07          5.08924772E+05
       3200.0000          1.58282970E+07          6.24634541E+05          1.07238409E+07          7.78210387E+07          3.98697476E+07          8.49452073E+07          5.53382531E+05
       3300.0000          1.73274592E+07          6.79214899E+05          1.15741140E+07          8.66376621E+07          4.44299518E+07          9.26404090E+07          6.01958628E+05
       3400.0000          1.89657723E+07          7.34986645E+05          1.25088191E+07          9.60285816E+07          4.93239115E+07          1.00546670E+08          6.51944695E+05
       3500.0000          2.07585267E+07          7.95257942E+05          1.35105979E+07          1.06718894E+08          5.46301463E+07          1.08697131E+08          7.05956541E+05
       3600.0000          2.25971031E+07          8.59213807E+05          1.44617782E+07          1.17675435E+08          6.04752695E+07          1.17473057E+08          7.62891642E+05
       3700.0000          2.46409691E+07          9.25027013E+05          1.55559400E+07          1.29696435E+08          6.68533030E+07          1.26473687E+08          8.22036041E+05
       3800.0000          2.67861808E+07          9.88129101E+05          1.67173421E+07          1.42984005E+08          7.32796107E+07          1.36212160E+08          8.79394591E+05
       3900.0000          2.89152211E+07          1.06200295E+06          1.78966322E+07          1.56492814E+08          8.03297163E+07          1.46396671E+08          9.45405851E+05
       4000.0000          3.13026750E+07          1.14058092E+06          1.90433754E+07          1.70776477E+08          8.82947113E+07          1.56983874E+08          1.01548054E+06
       4100.0000          3.36884403E+07          1.22056564E+06          2.03173150E+07          1.86915304E+08          9.60978470E+07          1.68322177E+08          1.08708389E+06
       4200.0000          3.63896493E+07          1.29855927E+06          2.16342485E+07          2.03317200E+08          1.04633269E+08          1.80078481E+08          1.15765353E+06
       4300.0000          3.91827732E+07          1.38513808E+06          2.30494497E+07          2.21687038E+08          1.13972453E+08          1.92198802E+08          1.23556864E+06
       4400.0000          4.20930891E+07          1.47473169E+06          2.44595238E+07          2.40269249E+08          1.24055849E+08          2.04486866E+08          1.31606072E+06
       4500.0000          4.49618711E+07          1.57124432E+06          2.60829518E+07          2.60809255E+08          1.34168880E+08          2.17932504E+08          1.40273183E+06
       4600.0000          4.82091530E+07          1.67259515E+06          2.76394123E+07          2.81793540E+08          1.45515030E+08          2.31671718E+08          1.49357664E+06
       4700.0000          5.15277107E+07          1.77436877E+06          2.91499951E+07          3.04637772E+08          1.57809089E+08          2.46128150E+08          1.58484799E+06
       4800.0000          5.50175540E+07          1.87447435E+06          3.08226283E+07          3.28946561E+08          1.69542736E+08          2.61258357E+08          1.67541103E+06
       4900.0000          5.87481327E+07          1.99326687E+06          3.25475494E+07          3.54657878E+08          1.83049872E+08          2.76728328E+08          1.78147905E+06
       5000.0000          6.25870333E+07          2.10820000E+06          3.43742607E+07          3.82025866E+08          1.97283722E+08          2.92607912E+08          1.88497295E+06
       5100.0000          6.62899309E+07          2.22498937E+06          3.62716271E+07          4.09727283E+08          2.12169120E+08          3.09555789E+08          1.99013031E+06
       5200.0000          7.05330167E+07          2.34956227E+06          3.82437775E+07          4.40449434E+08          2.28056208E+08          3.27123972E+08          2.10238960E+06
       5300.0000          7.48305500E+07          2.47756514E+06          4.04629339E+07          4.72340951E+08          2.43264989E+08          3.45449692E+08          2.21816928E+06
       5400.0000          7.92992703E+07          2.61153119E+06          4.24925534E+07          5.06056959E+08          2.60795444E+08          3.63948228E+08          2.33852901E+06
       5500.0000          8.39878842E+07          2.75150753E+06          4.44688061E+07          5.40664012E+08          2.79476436E+08          3.83270259E+08          2.46385461E+06
       5600.0000          8.88905662E+07          2.89012026E+06          4.68384010E+07          5.76444136E+08          2.98571825E+08          4.03327707E+08          2.58953594E+06
       5700.0000          9.40178275E+07          3.03528363E+06          4.90966626E+07          6.14946677E+08          3.17567116E+08          4.23859030E+08          2.72036938E+06
       5800.0000          9.91776304E+07          3.18807846E+06          5.13936585E+07          6.55466336E+08          3.38508036E+08          4.46631008E+08          2.85773160E+06
       5900.0000          1.05192795E+08          3.34279511E+06          5.38503600E+07          6.98225121E+08          3.60371972E+08          4.68138510E+08          2.99786777E+06
       6000.0000          1.10305383E+08          3.51923476E+06          5.63845043E+07          7.43339346E+08          3.85560136E+08          4.91027634E+08          3.15527837E+06
       6100.0000          1.16651281E+08          3.67950685E+06          5.90093521E+07          7.91065100E+08          4.09761915E+08          5.14787156E+08          3.30096532E+06
       6200.0000          1.22650766E+08          3.85103382E+06          6.19377438E+07          8.39287869E+08          4.34807467E+08          5.39447912E+08          3.45645086E+06
       6300.0000          1.28759987E+08          4.02841300E+06          6.45774139E+07          8.89890642E+08          4.59586525E+08          5.67306520E+08          3.61597338E+06
       6400.0000          1.35381200E+08          4.22915102E+06          6.73456082E+07          9.43939607E+08          4.87530160E+08          5.92163529E+08          3.79522956E+06
       6500.0000          1.41918035E+08          4.41695791E+06          7.02675970E+07          9.99341301E+08          5.19203931E+08          6.18019635E+08          3.96475252E+06
       6600.0000          1.49417333E+08          4.60149993E+06          7.35430385E+07          1.05621005E+09          5.48816610E+08          6.45395458E+08          4.13344569E+06
       6700.0000          1.56452328E+08          4.81690701E+06          7.65223865E+07          1.11850885E+09          5.77625500E+08          6.73241567E+08          4.32577374E+06
       6800.0000          1.63746053E+08          5.01795714E+06          7.95535504E+07          1.18082956E+09          6.10054158E+08          7.04243551E+08          4.50719510E+06
       6900.0000          1.72171773E+08          5.22774930E+06          8.31388046E+07          1.24530962E+09          6.46859699E+08          7.33786129E+08          4.69847806E+06
       7000.0000          1.79919980E+08          5.46645619E+06          8.64353893E+07          1.31332418E+09          6.79721252E+08          7.64083884E+08          4.91152842E+06
       7100.0000          1.88063481E+08          5.67675681E+06          8.98185535E+07          1.38462667E+09          7.19507562E+08          7.97797774E+08          5.10273495E+06
       7200.0000          1.96557543E+08          5.93516294E+06          9.33468296E+07          1.45924742E+09          7.57336395E+08          8.29817496E+08          5.33337707E+06
       7300.0000          2.04971009E+08          6.14800672E+06          9.69986308E+07          1.53425236E+09          7.96486157E+08          8.62965505E+08          5.52765321E+06
       7400.0000          2.14779578E+08          6.42126563E+06          1.01080423E+08          1.62150934E+09          8.37801596E+08          8.98111212E+08          5.77349389E+06
       7500.0000          2.23660313E+08          6.65808576E+06          1.04702502E+08          1.69654619E+09          8.81042878E+08          9.35562558E+08          5.98771624E+06
       7600.0000          2.33155140E+08          6.90719912E+06          1.08508276E+08          1.78809581E+09          9.26155550E+08          9.70365668E+08          6.21307546E+06
       7700.0000          2.42736914E+08          7.16955631E+06          1.12518415E+08          1.87551296E+09          9.76871143E+08          1.00692734E+09          6.45012521E+06
       7800.0000          2.53674389E+08          7.46098462E+06          1.16928687E+08          1.96513140E+09          1.02318514E+09          1.04514898E+09          6.71285725E+06
       7900.0000          2.63531680E+08          7.73583303E+06          1.20989289E+08          2.06250803E+09          1.07187969E+09          1.08707321E+09          6.96058655E+06
       8000.0000          2.74236685E+08          8.02112282E+06          1.25148161E+08          2.17249303E+09          1.12369233E+09          1.12562066E+09          7.21779529E+06
       8100.0000          2.85288213E+08          8.34420537E+06          1.29862679E+08          2.27179659E+09          1.17629639E+09          1.16920788E+09          7.50779487E+06
       8200.0000          2.96681158E+08          8.62480578E+06          1.34278616E+08          2.37423589E+09          1.23683169E+09          1.21009166E+09          7.76285695E+06
       8300.0000          3.08408668E+08          8.92038360E+06          1.39362358E+08          2.48299504E+09          1.29159564E+09          1.25624416E+09          8.03252909E+06
       8400.0000          3.21147545E+08          9.23324542E+06          1.43888224E+08          2.59686676E+09          1.34941002E+09          1.29895474E+09          8.31504393E+06
       8500.0000          3.32873133E+08          9.57803049E+06          1.48673025E+08          2.71527947E+09          1.41711299E+09          1.34311410E+09          8.62407982E+06
       8600.0000          3.46641035E+08          9.89404384E+06          1.54030937E+08          2.84582560E+09          1.47773788E+09          1.39354146E+09          8.91316140E+06
       8700.0000          3.58772079E+08          1.02651803E+07          1.59021091E+08          2.96611969E+09          1.54238169E+09          1.43920459E+09          9.24447012E+06
       8800.0000          3.73349794E+08          1.05842878E+07          1.64789425E+08          3.11033756E+09          1.61017426E+09          1.48829148E+09          9.53825840E+06
       8900.0000          3.86222610E+08          1.09770743E+07          1.69592760E+08          3.23749321E+09          1.68066933E+09          1.54087839E+09          9.88753167E+06
       9000.0000          3.99873956E+08          1.13111003E+07          1.75657543E+08          3.37484055E+09          1.75814947E+09          1.58844692E+09          1.01939867E+07
       9100.0000          4.14102277E+08          1.17280294E+07          1.80686661E+08          3.51357460E+09          1.82948787E+09          1.64547163E+09          1.05647870E+07
       9200.0000          4.29762055E+08          1.20670969E+07          1.86201869E+08          3.67536748E+09          1.91445436E+09          1.69475102E+09          1.08752583E+07
       9300.0000          4.46652768E+08          1.24384443E+07          1.92464974E+08          3.81814246E+09          1.98992734E+09          1.74959942E+09          1.12149705E+07
       9400.0000          4.60445466E+08          1.28627944E+07          1.97957203E+08          3.97629510E+09          2.07127498E+09          1.80698641E+09          1.15935707E+07
       9500.0000          4.75341970E+08          1.32515884E+07          2.04555933E+08          4.15625436E+09          2.15355083E+09          1.86085042E+09          1.19478056E+07
       9600.0000          4.92782915E+08          1.36585053E+07          2.10109525E+08          4.31303624E+09          2.24762342E+09          1.92367353E+09          1.23153050E+07
       9700.0000          5.08769709E+08          1.41072943E+07          2.16938671E+08          4.47693627E+09          2.33262458E+09          1.97855948E+09          1.27197455E+07
       9800.0000          5.24892693E+08          1.45865777E+07          2.22984479E+08          4.66979988E+09          2.42601025E+09          2.04235324E+09          1.31471837E+07
       9900.0000          5.43416421E+08          1.49739937E+07          2.30164059E+08          4.84426470E+09          2.52966880E+09          2.10153380E+09          1.35053065E+07
      10000.0000          5.59960543E+08          1.54733307E+07          2.36385014E+08          5.02900782E+09          2.62273676E+09          2.16997985E+09          1.39500142E+07
      11000.0000          7.62289466E+08          2.04852059E+07          3.11369005E+08          7.23348921E+09          3.79306225E+09          2.87983265E+09          1.84882850E+07
      12000.0000          1.01567003E+09          2.64958596E+07          4.01610485E+08          1.01107307E+10          5.29284849E+09          3.72308937E+09          2.39390651E+07
      13000.0000          1.30977265E+09          3.36758811E+07          5.06241957E+08          1.37850696E+10          7.24218462E+09          4.74432680E+09          3.04366987E+07
      14000.0000          1.66668889E+09          4.21099626E+07          6.31304341E+08          1.84089994E+10          9.63831226E+09          5.92358318E+09          3.80832631E+07
      15000.0000          2.08538024E+09          5.18276687E+07          7.74399254E+08          2.40195004E+10          1.26720955E+10          7.29898173E+09          4.68974580E+07
      16000.0000          2.57477324E+09          6.30958900E+07          9.35790047E+08          3.09139052E+10          1.62976403E+10          8.86821683E+09          5.71025230E+07
      17000.0000          3.13601319E+09          7.62694887E+07          1.12119445E+09          3.91805780E+10          2.07176862E+10          1.07158778E+10          6.90164686E+07
      18000.0000          3.78547034E+09          9.04046101E+07          1.33277897E+09          4.91377361E+10          2.59099065E+10          1.27059198E+10          8.18765286E+07
      19000.0000          4.53033258E+09          1.06605763E+08          1.56676337E+09          6.06498582E+10          3.22860957E+10          1.50358507E+10          9.65873967E+07
      20000.0000          5.37229344E+09          1.25045258E+08          1.82789921E+09          7.42997610E+10          3.94231921E+10          1.75868433E+10          1.13301527E+08
      21000.0000          6.29163850E+09          1.45684493E+08          2.12175710E+09          8.99679747E+10          4.78866537E+10          2.04006109E+10          1.32006004E+08
      22000.0000          7.31833954E+09          1.67485371E+08          2.44316988E+09          1.07910491E+11          5.75477033E+10          2.35838783E+10          1.51844983E+08
      23000.0000          8.49362342E+09          1.92170992E+08          2.79754587E+09          1.28654188E+11          6.85801604E+10          2.71572362E+10          1.74274704E+08
      24000.0000          9.78396474E+09          2.19327976E+08          3.18972440E+09          1.52442016E+11          8.12982139E+10          3.08655045E+10          1.98951306E+08
      25000.0000          1.12091432E+10          2.49457460E+08          3.60959625E+09          1.78893848E+11          9.58956155E+10          3.50351193E+10          2.26269305E+08
      26000.0000          1.27213580E+10          2.81266149E+08          4.09341425E+09          2.08860624E+11          1.11756580E+11          3.97181685E+10          2.55286504E+08
      27000.0000          1.44058618E+10          3.17386611E+08          4.57386789E+09          2.43197312E+11          1.29970504E+11          4.46028967E+10          2.87934917E+08
      28000.0000          1.63357800E+10          3.55080256E+08          5.14518883E+09          2.81280413E+11          1.50531268E+11          5.00116096E+10          3.22369541E+08
      29000.0000          1.83085582E+10          3.96283716E+08          5.70001857E+09          3.22692072E+11          1.72979086E+11          5.57724578E+10          3.59671883E+08
      30000.0000          2.04270106E+10          4.40399275E+08          6.34767001E+09          3.68909193E+11          1.98168542E+11          6.19776912E+10          3.99831843E+08
      31000.0000          2.27557573E+10          4.87808052E+08          7.01974954E+09          4.20070458E+11          2.26148112E+11          6.85771824E+10          4.42914646E+08
      32000.0000          2.53477400E+10          5.38008722E+08          7.76069569E+09          4.76529269E+11          2.56481706E+11          7.58424878E+10          4.88712156E+08
      33000.0000          2.79961315E+10          5.92886003E+08          8.51598701E+09          5.38685435E+11          2.91553751E+11          8.35339050E+10          5.38483313E+08
      34000.0000          3.09176244E+10          6.51673441E+08          9.37289433E+09          6.04560929E+11          3.27735772E+11          9.19823148E+10          5.92023363E+08
      35000.0000          3.40515118E+10          7.15097137E+08          1.02510781E+10          6.78766157E+11          3.67573748E+11          1.00600822E+11          6.49576953E+08
      36000.0000          3.74063605E+10          7.83102640E+08          1.11598520E+10          7.60057162E+11          4.11205361E+11          1.10282655E+11          7.11173146E+08
      37000.0000          4.09924951E+10          8.51626780E+08          1.21849829E+10          8.46021900E+11          4.58787172E+11          1.19828862E+11          7.73758370E+08
      38000.0000          4.48224209E+10          9.26201927E+08          1.32803062E+10          9.43568983E+11          5.10498413E+11          1.30716714E+11          8.41781518E+08
      39000.0000          4.89572362E+10          1.00689792E+09          1.43540185E+10          1.04176614E+12          5.66546540E+11          1.41506632E+11          9.14884604E+08
      40000.0000          5.33367027E+10          1.08905492E+09          1.55309327E+10          1.15490845E+12          6.27174651E+11          1.53645544E+11          9.89773079E+08
      41000.0000          5.76722703E+10          1.17969483E+09          1.68354643E+10          1.27112778E+12          6.92670463E+11          1.66089180E+11          1.07219532E+09
      42000.0000          6.25706229E+10          1.26982314E+09          1.81854269E+10          1.39767640E+12          7.63377772E+11          1.79629132E+11          1.15463476E+09
      43000.0000          6.78082121E+10          1.36993924E+09          1.94839673E+10          1.53434408E+12          8.37985591E+11          1.93812431E+11          1.24527446E+09
      44000.0000          7.30450713E+10          1.47629938E+09          2.09680964E+10          1.68747817E+12          9.19934870E+11          2.07631553E+11          1.34183715E+09
      45000.0000          7.86614085E+10          1.58276207E+09          2.24838381E+10          1.83692071E+12          1.00843702E+12          2.23246053E+11          1.43882533E+09
      46000.0000          8.48197507E+10          1.69637358E+09          2.40981791E+10          2.00770259E+12          1.09821358E+12          2.39113190E+11          1.54232879E+09
      47000.0000          9.11876182E+10          1.82682877E+09          2.58063396E+10          2.18379301E+12          1.19923354E+12          2.56091755E+11          1.66027493E+09
      48000.0000          9.78347814E+10          1.95448553E+09          2.75602702E+10          2.38238343E+12          1.30307271E+12          2.74036442E+11          1.77624520E+09
      49000.0000          1.04450288E+11          2.07438222E+09          2.93827851E+10          2.57668611E+12          1.41481085E+12          2.92544620E+11          1.88610958E+09
      50000.0000          1.11863623E+11          2.21359710E+09          3.13444878E+10          2.79294135E+12          1.53785984E+12          3.13708909E+11          2.01291343E+09
