#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Valence  Total
        380.0000          1.00000000E+30          1.87249476E+04          1.65515158E+04          8.37780965E+03          1.00000000E+30          2.19628514E+04          2.31837987E+04          1.17441650E+04          8.20971054E+04          2.38561330E+03
        390.0000          1.00000000E+30          1.95016662E+04          1.77363110E+04          8.95086742E+03          1.00000000E+30          2.28389572E+04          2.48919943E+04          1.25546432E+04          8.65559698E+04          2.53457403E+03
        400.0000          1.00000000E+30          2.03749195E+04          1.89678220E+04          9.56686905E+03          1.00000000E+30          2.38393177E+04          2.66017179E+04          1.34657595E+04          9.10688384E+04          2.69461580E+03
        410.0000          1.00000000E+30          2.11523798E+04          2.02405008E+04          1.02080277E+04          1.00000000E+30          2.48483636E+04          2.84513490E+04          1.44136427E+04          9.57347101E+04          2.85828555E+03
        420.0000          1.00000000E+30          2.20185349E+04          2.16004673E+04          1.08909872E+04          1.00000000E+30          2.58489422E+04          3.03770749E+04          1.53567234E+04          1.00512761E+05          3.02843526E+03
        430.0000          1.00000000E+30          2.28890945E+04          2.29283246E+04          1.16054527E+04          1.00000000E+30          2.70157358E+04          3.24083391E+04          1.63897129E+04          1.05359646E+05          3.20670690E+03
        440.0000          1.00000000E+30          2.38649367E+04          2.43830544E+04          1.23615762E+04          1.00000000E+30          2.80077837E+04          3.45375906E+04          1.74758279E+04          1.10347183E+05          3.39267205E+03
        450.0000          1.00000000E+30          2.47245836E+04          2.58873971E+04          1.31395699E+04          1.00000000E+30          2.91443649E+04          3.67767723E+04          1.86250794E+04          1.15641615E+05          3.58394832E+03
        460.0000          1.00000000E+30          2.55909083E+04          2.75380889E+04          1.39064626E+04          1.00000000E+30          3.04304899E+04          3.93272284E+04          1.98097716E+04          1.21015875E+05          3.78312550E+03
        470.0000          1.00000000E+30          2.65483380E+04          2.92041470E+04          1.48282756E+04          1.00000000E+30          3.14988329E+04          4.16978758E+04          2.10262600E+04          1.26381943E+05          3.99123649E+03
        480.0000          1.00000000E+30          2.75961097E+04          3.09411993E+04          1.56290947E+04          1.00000000E+30          3.25897058E+04          4.41051434E+04          2.22735820E+04          1.31886855E+05          4.19505823E+03
        490.0000          1.00000000E+30          2.85239392E+04          3.27812361E+04          1.65529062E+04          1.00000000E+30          3.39069005E+04          4.68269148E+04          2.37414186E+04          1.37929245E+05          4.42097950E+03
        500.0000          1.00000000E+30          2.96310985E+04          3.46614622E+04          1.74993960E+04          1.00000000E+30          3.51644380E+04          4.95548787E+04          2.51135298E+04          1.43635185E+05          4.64808497E+03
        510.0000          1.00000000E+30          3.05519800E+04          3.64843587E+04          1.84725316E+04          1.00000000E+30          3.64368967E+04          5.22265453E+04          2.64346916E+04          1.49819234E+05          4.86925116E+03
        520.0000          1.00000000E+30          3.16934709E+04          3.85423943E+04          1.95199952E+04          1.00000000E+30          3.77038956E+04          5.51646944E+04          2.79185563E+04          1.55760227E+05          5.11206132E+03
        530.0000          1.00000000E+30          3.27842714E+04          4.06252454E+04          2.06074738E+04          1.00000000E+30          3.91403639E+04          5.84828025E+04          2.96090574E+04          1.62363154E+05          5.36986705E+03
        540.0000          1.00000000E+30          3.40371572E+04          4.28010634E+04          2.16959281E+04          1.00000000E+30          4.04099635E+04          6.14449960E+04          3.10959306E+04          1.68890179E+05          5.62000429E+03
        550.0000          1.00000000E+30          3.50335070E+04          4.52457816E+04          2.28333258E+04          1.00000000E+30          4.19146720E+04          6.48281548E+04          3.28121155E+04          1.75353266E+05          5.88567811E+03
        560.0000          1.00000000E+30          3.63398247E+04          4.74806081E+04          2.40269932E+04          1.00000000E+30          4.33069238E+04          6.82501606E+04          3.45481439E+04          1.82606893E+05          6.15902197E+03
        570.0000          1.00000000E+30          3.73163188E+04          4.97758196E+04          2.52391011E+04          1.00000000E+30          4.47307423E+04          7.18272235E+04          3.63630811E+04          1.89302969E+05          6.42796172E+03
        580.0000          1.00000000E+30          3.86443080E+04          5.23289864E+04          2.64843981E+04          1.00000000E+30          4.63295133E+04          7.58251349E+04          3.83920719E+04          1.96980553E+05          6.72759994E+03
        590.0000          1.00000000E+30          3.98028989E+04          5.51783844E+04          2.78254902E+04          1.00000000E+30          4.77230754E+04          7.94975814E+04          4.02557048E+04          2.03927665E+05          7.01935511E+03
        600.0000          1.00000000E+30          4.09988088E+04          5.77969400E+04          2.93096444E+04          1.00000000E+30          4.93928350E+04          8.32821622E+04          4.21764446E+04          2.11983973E+05          7.32644485E+03
        610.0000          1.00000000E+30          4.23804386E+04          6.05214659E+04          3.06876447E+04          1.00000000E+30          5.07927389E+04          8.77273710E+04          4.42833353E+04          2.19088047E+05          7.63718503E+03
        620.0000          1.00000000E+30          4.35441745E+04          6.34081437E+04          3.21237988E+04          1.00000000E+30          5.24976081E+04          9.20036026E+04          4.64667025E+04          2.27212724E+05          7.95512208E+03
        630.0000          1.00000000E+30          4.49756643E+04          6.63223643E+04          3.36400953E+04          1.00000000E+30          5.41010354E+04          9.61676233E+04          4.88781479E+04          2.34933664E+05          8.28936144E+03
        640.0000          1.00000000E+30          4.61413091E+04          6.93021587E+04          3.51723882E+04          1.00000000E+30          5.59248815E+04          1.01055945E+05          5.11085967E+04          2.43096927E+05          8.62143921E+03
        650.0000          1.00000000E+30          4.75920130E+04          7.24988557E+04          3.67435936E+04          1.00000000E+30          5.75506249E+04          1.05617762E+05          5.34445497E+04          2.51525720E+05          8.96445264E+03
        660.0000          1.00000000E+30          4.89400158E+04          7.57989756E+04          3.85173201E+04          1.00000000E+30          5.94661132E+04          1.10377487E+05          5.59066001E+04          2.60289012E+05          9.32894204E+03
        670.0000          1.00000000E+30          5.04789999E+04          7.94292606E+04          4.02533603E+04          1.00000000E+30          6.10488060E+04          1.15387055E+05          5.83965252E+04          2.68660054E+05          9.69593676E+03
        680.0000          1.00000000E+30          5.18436904E+04          8.27517096E+04          4.20342626E+04          1.00000000E+30          6.30384366E+04          1.20452745E+05          6.12118839E+04          2.78002734E+05          1.00743140E+04
        690.0000          1.00000000E+30          5.34481280E+04          8.67423129E+04          4.37885590E+04          1.00000000E+30          6.46103833E+04          1.26208273E+05          6.37848184E+04          2.86645377E+05          1.04556263E+04
        700.0000          1.00000000E+30          5.47762677E+04          9.02231465E+04          4.58643020E+04          1.00000000E+30          6.66338105E+04          1.31436339E+05          6.66098257E+04          2.96138064E+05          1.08520595E+04
        710.0000          1.00000000E+30          5.64313495E+04          9.39761772E+04          4.77022770E+04          1.00000000E+30          6.84048727E+04          1.37145050E+05          6.98064566E+04          3.05078382E+05          1.12563732E+04
        720.0000          1.00000000E+30          5.77589571E+04          9.77482138E+04          4.96733650E+04          1.00000000E+30          7.05215363E+04          1.42987963E+05          7.25973322E+04          3.14723787E+05          1.16548931E+04
        730.0000          1.00000000E+30          5.94320821E+04          1.02152663E+05          5.16547501E+04          1.00000000E+30          7.23295383E+04          1.49046572E+05          7.55368536E+04          3.24518218E+05          1.20729951E+04
        740.0000          1.00000000E+30          6.09419843E+04          1.05996039E+05          5.39650902E+04          1.00000000E+30          7.42805504E+04          1.55866065E+05          7.86623356E+04          3.34806686E+05          1.25075885E+04
        750.0000          1.00000000E+30          6.26911803E+04          1.10296022E+05          5.59832146E+04          1.00000000E+30          7.64221433E+04          1.61929305E+05          8.21810156E+04          3.44549486E+05          1.29514281E+04
        760.0000          1.00000000E+30          6.42321125E+04          1.15160917E+05          5.82257021E+04          1.00000000E+30          7.83471802E+04          1.68267805E+05          8.53582126E+04          3.54978089E+05          1.33930480E+04
        770.0000          1.00000000E+30          6.60205473E+04          1.19371711E+05          6.05257301E+04          1.00000000E+30          8.05692319E+04          1.74978531E+05          8.86066607E+04          3.65273479E+05          1.38511688E+04
        780.0000          1.00000000E+30          6.79114263E+04          1.23834335E+05          6.31282176E+04          1.00000000E+30          8.25109165E+04          1.81744949E+05          9.24208812E+04          3.75895713E+05          1.43382853E+04
        790.0000          1.00000000E+30          6.93452250E+04          1.28571235E+05          6.53995812E+04          1.00000000E+30          8.47767317E+04          1.89381251E+05          9.60112273E+04          3.86590475E+05          1.48000763E+04
        800.0000          1.00000000E+30          7.12537819E+04          1.33797583E+05          6.77992628E+04          1.00000000E+30          8.71705029E+04          1.96324675E+05          9.96963984E+04          3.97830614E+05          1.52981921E+04
        810.0000          1.00000000E+30          7.32703688E+04          1.38592031E+05          7.03407676E+04          1.00000000E+30          8.92601255E+04          2.03839468E+05          1.03525148E+05          4.08869234E+05          1.57992106E+04
        820.0000          1.00000000E+30          7.46290875E+04          1.44254150E+05          7.31424792E+04          1.00000000E+30          9.17621040E+04          2.12235458E+05          1.07856506E+05          4.20213118E+05          1.63226473E+04
        830.0000          1.00000000E+30          7.66164342E+04          1.49111799E+05          7.57167314E+04          1.00000000E+30          9.38595886E+04          2.20037948E+05          1.11637757E+05          4.32690939E+05          1.68256487E+04
        840.0000          1.00000000E+30          7.83265436E+04          1.54484071E+05          7.87508798E+04          1.00000000E+30          9.64071210E+04          2.28163456E+05          1.15627674E+05          4.43219322E+05          1.73615142E+04
        850.0000          1.00000000E+30          8.03694717E+04          1.60562366E+05          8.13569513E+04          1.00000000E+30          9.90968015E+04          2.37457337E+05          1.19852619E+05          4.55784225E+05          1.79204453E+04
        860.0000          1.00000000E+30          8.21442523E+04          1.66117782E+05          8.42230131E+04          1.00000000E+30          1.01037002E+05          2.45420383E+05          1.24510073E+05          4.68420371E+05          1.84484522E+04
        870.0000          1.00000000E+30          8.42250954E+04          1.71919371E+05          8.74776563E+04          1.00000000E+30          1.03741375E+05          2.53844214E+05          1.28790500E+05          4.80069474E+05          1.90304098E+04
        880.0000          1.00000000E+30          8.64141006E+04          1.78538953E+05          9.04288834E+04          1.00000000E+30          1.06594502E+05          2.62797688E+05          1.33826631E+05          4.93060383E+05          1.96391592E+04
        890.0000          1.00000000E+30          8.80738503E+04          1.84191720E+05          9.35204714E+04          1.00000000E+30          1.08430317E+05          2.72683623E+05          1.38160401E+05          5.04983192E+05          2.01677660E+04
        900.0000          1.00000000E+30          9.02783676E+04          1.90249581E+05          9.70301254E+04          1.00000000E+30          1.11232480E+05          2.81729678E+05          1.42939048E+05          5.18988220E+05          2.07892954E+04
        910.0000          1.00000000E+30          9.25960777E+04          1.97130809E+05          1.00039277E+05          1.00000000E+30          1.14183317E+05          2.92366532E+05          1.48350317E+05          5.30765233E+05          2.14263406E+04
        920.0000          1.00000000E+30          9.41799365E+04          2.03567137E+05          1.03746958E+05          1.00000000E+30          1.16356374E+05          3.01525837E+05          1.53269788E+05          5.44579142E+05          2.20067182E+04
        930.0000          1.00000000E+30          9.64642913E+04          2.10958575E+05          1.06917207E+05          1.00000000E+30          1.19337303E+05          3.11633609E+05          1.58411103E+05          5.57645532E+05          2.26478623E+04
        940.0000          1.00000000E+30          9.88622158E+04          2.17391705E+05          1.10368929E+05          1.00000000E+30          1.21669640E+05          3.22984535E+05          1.64271777E+05          5.72222193E+05          2.32960419E+04
        950.0000          1.00000000E+30          1.00691533E+05          2.24035787E+05          1.14225068E+05          1.00000000E+30          1.24632189E+05          3.33394074E+05          1.69279945E+05          5.86245895E+05          2.39316058E+04
        960.0000          1.00000000E+30          1.03117300E+05          2.31722689E+05          1.17680745E+05          1.00000000E+30          1.27221451E+05          3.44266270E+05          1.75489017E+05          5.99469098E+05          2.46049026E+04
        970.0000          1.00000000E+30          1.05065067E+05          2.39025122E+05          1.21762776E+05          1.00000000E+30          1.30237628E+05          3.56477211E+05          1.80725404E+05          6.13915867E+05          2.52781177E+04
        980.0000          1.00000000E+30          1.07468618E+05          2.46556689E+05          1.25282257E+05          1.00000000E+30          1.33400294E+05          3.67110261E+05          1.86429151E+05          6.28492000E+05          2.59617725E+04
        990.0000          1.00000000E+30          1.09618639E+05          2.54811948E+05          1.29526441E+05          1.00000000E+30          1.35841609E+05          3.79989523E+05          1.92926116E+05          6.44331792E+05          2.66695659E+04
       1000.0000          1.00000000E+30          1.12057206E+05          2.62653299E+05          1.33437521E+05          1.00000000E+30          1.39029202E+05          3.91172222E+05          1.98632559E+05          6.60883317E+05          2.73806385E+04
       1100.0000          1.00000000E+30          1.37215674E+05          3.53296472E+05          1.79548256E+05          1.00000000E+30          1.70806253E+05          5.27994431E+05          2.69247486E+05          8.19529633E+05          3.52477220E+04
       1200.0000          1.00000000E+30          1.64906908E+05          4.62670294E+05          2.35867757E+05          1.00000000E+30          2.06492431E+05          6.99229076E+05          3.54026774E+05          1.00609310E+06          4.43329511E+04
       1300.0000          1.00000000E+30          1.96691808E+05          5.96760562E+05          3.04561959E+05          1.00000000E+30          2.47385474E+05          9.03553372E+05          4.59587120E+05          1.21121823E+06          5.49640477E+04
       1400.0000          1.00000000E+30          2.31921601E+05          7.55298036E+05          3.85357134E+05          1.00000000E+30          2.93004908E+05          1.14974389E+06          5.84306512E+05          1.44363936E+06          6.70350316E+04
       1500.0000          1.00000000E+30          2.70695332E+05          9.43320114E+05          4.81249813E+05          1.00000000E+30          3.43383710E+05          1.44456906E+06          7.35176100E+05          1.70408266E+06          8.07514093E+04
       1563.9990          1.00000000E+30          2.96914727E+05          1.08233075E+06          5.52374507E+05          1.00000000E+30          3.78332279E+05          1.65257797E+06          8.40899352E+05          1.88622699E+06          9.03348529E+04
       1564.0010          1.00000000E+30          2.96915644E+05          1.08233569E+06          5.52377073E+05          2.02116131E+04          3.78333513E+05          1.65258543E+06          8.40903058E+05          1.88623327E+06          1.65162615E+04
       1600.0000          1.00000000E+30          3.13246992E+05          1.16281696E+06          5.93617930E+05          2.10999773E+04          3.98768767E+05          1.78253490E+06          9.08612776E+05          1.99542309E+06          1.73008003E+04
       1700.0000          1.00000000E+30          3.59585206E+05          1.41925168E+06          7.23626252E+05          2.45404194E+04          4.59382216E+05          2.17977462E+06          1.11425680E+06          2.31348379E+06          2.01686443E+04
       1800.0000          1.00000000E+30          4.10614359E+05          1.71169950E+06          8.74373972E+05          2.84853955E+04          5.27566595E+05          2.64251103E+06          1.34497304E+06          2.65385511E+06          2.34393951E+04
       1843.9990          1.00000000E+30          4.35388055E+05          1.85837588E+06          9.46762728E+05          3.03111886E+04          5.58701802E+05          2.86879122E+06          1.46210142E+06          2.81575174E+06          2.49626875E+04
       1844.0010          2.48726245E+04          4.35389278E+05          1.85838316E+06          9.46766281E+05          3.03112814E+04          5.58703398E+05          2.86880275E+06          1.46210721E+06          2.81575982E+06          1.24588065E+04
       1900.0000          2.59116388E+04          4.67621699E+05          2.04869813E+06          1.04798119E+06          3.26989455E+04          5.99181373E+05          3.17214258E+06          1.61654948E+06          3.03078162E+06          1.32120868E+04
       2000.0000          2.92284372E+04          5.25921596E+05          2.43661475E+06          1.24339245E+06          3.71191988E+04          6.77743543E+05          3.78196494E+06          1.92439677E+06          3.43598767E+06          1.49655453E+04
       2100.0000          3.31381566E+04          5.91260488E+05          2.86480448E+06          1.46399541E+06          4.20640499E+04          7.65547537E+05          4.44400752E+06          2.27130047E+06          3.88648098E+06          1.69772811E+04
       2200.0000          3.72679732E+04          6.60851159E+05          3.35823925E+06          1.71110697E+06          4.72649021E+04          8.58030690E+05          5.22848366E+06          2.66375805E+06          4.36655349E+06          1.91034470E+04
       2300.0000          4.17573997E+04          7.35806364E+05          3.89959624E+06          1.99434740E+06          5.31315844E+04          9.58285037E+05          6.08692038E+06          3.11528801E+06          4.88678111E+06          2.14502957E+04
       2400.0000          4.64992147E+04          8.16040338E+05          4.49731476E+06          2.31076759E+06          5.88774728E+04          1.06294761E+06          7.03711357E+06          3.59670862E+06          5.44246098E+06          2.38576017E+04
       2500.0000          5.16244131E+04          9.04933847E+05          5.18131779E+06          2.65345525E+06          6.56126210E+04          1.18139986E+06          8.11319273E+06          4.14309829E+06          6.03381494E+06          2.65509899E+04
       2600.0000          5.72319184E+04          9.95466599E+05          5.93562646E+06          3.02733987E+06          7.25809244E+04          1.30047595E+06          9.28928019E+06          4.75003382E+06          6.67042351E+06          2.94196526E+04
       2700.0000          6.29243695E+04          1.09008567E+06          6.74299179E+06          3.44650509E+06          8.01548812E+04          1.43236450E+06          1.06088735E+07          5.42682632E+06          7.34697022E+06          3.24290617E+04
       2800.0000          6.88787754E+04          1.19483872E+06          7.64187804E+06          3.91274782E+06          8.81580551E+04          1.57212825E+06          1.20703671E+07          6.16427178E+06          8.06768199E+06          3.55998657E+04
       2900.0000          7.56707901E+04          1.30797395E+06          8.63778316E+06          4.42907016E+06          9.66757248E+04          1.71562080E+06          1.36575641E+07          6.97891537E+06          8.83249009E+06          3.90965631E+04
       3000.0000          8.24582491E+04          1.41972526E+06          9.71111256E+06          4.97860172E+06          1.06008863E+05          1.87663814E+06          1.53350006E+07          7.88730071E+06          9.63613275E+06          4.27398661E+04
       3100.0000          8.99346631E+04          1.54221186E+06          1.08927051E+07          5.58429209E+06          1.15558465E+05          2.03518318E+06          1.73260438E+07          8.81662079E+06          1.05163616E+07          4.66207115E+04
       3200.0000          9.76648925E+04          1.67672887E+06          1.21677283E+07          6.23384453E+06          1.26171208E+05          2.21633245E+06          1.92633256E+07          9.85845062E+06          1.13991365E+07          5.07714708E+04
       3300.0000          1.06198818E+05          1.80967354E+06          1.35462537E+07          6.94685641E+06          1.36812826E+05          2.39531354E+06          2.15604467E+07          1.10377322E+07          1.23890163E+07          5.51538762E+04
       3400.0000          1.14919024E+05          1.95581959E+06          1.50145733E+07          7.71205273E+06          1.47956695E+05          2.59247584E+06          2.39172157E+07          1.22640310E+07          1.33956520E+07          5.96950404E+04
       3500.0000          1.24342758E+05          2.11245296E+06          1.66860597E+07          8.54171042E+06          1.60373094E+05          2.80415666E+06          2.65020155E+07          1.36139996E+07          1.44451329E+07          6.46614728E+04
       3600.0000          1.34342593E+05          2.26117501E+06          1.83991725E+07          9.45562614E+06          1.73044470E+05          3.00513164E+06          2.93241274E+07          1.50311089E+07          1.55890077E+07          6.98206297E+04
       3700.0000          1.44632834E+05          2.43225296E+06          2.02787190E+07          1.04528652E+07          1.86921591E+05          3.23595628E+06          3.24293099E+07          1.65743646E+07          1.67040671E+07          7.53007418E+04
       3800.0000          1.54499177E+05          2.61384427E+06          2.23563005E+07          1.14576522E+07          2.01372480E+05          3.46897336E+06          3.56368026E+07          1.82773669E+07          1.79599552E+07          8.07770294E+04
       3900.0000          1.66049741E+05          2.79823249E+06          2.44684737E+07          1.25599732E+07          2.16620290E+05          3.71663199E+06          3.90361742E+07          2.01509900E+07          1.92512157E+07          8.68600835E+04
       4000.0000          1.78335819E+05          2.97753181E+06          2.67017995E+07          1.38053420E+07          2.32217803E+05          3.97758018E+06          4.28533845E+07          2.20063509E+07          2.06016352E+07          9.32126178E+04
       4100.0000          1.90841852E+05          3.17671896E+06          2.92251898E+07          1.50254033E+07          2.48156948E+05          4.25441665E+06          4.69761362E+07          2.40554525E+07          2.20158543E+07          9.97154170E+04
       4200.0000          2.03036565E+05          3.38262843E+06          3.17897124E+07          1.63599615E+07          2.65696546E+05          4.54033292E+06          5.11479664E+07          2.63023455E+07          2.35080081E+07          1.06411501E+05
       4300.0000          2.16573617E+05          3.60390256E+06          3.46619332E+07          1.78201919E+07          2.82624265E+05          4.83394765E+06          5.55969759E+07          2.85859650E+07          2.50298762E+07          1.13406089E+05
       4400.0000          2.30582048E+05          3.82437507E+06          3.75673596E+07          1.93967838E+07          3.01760996E+05          5.12902493E+06          6.05225506E+07          3.11454411E+07          2.65961498E+07          1.20895816E+05
       4500.0000          2.45672305E+05          4.07820656E+06          4.07788973E+07          2.09780093E+07          3.21182817E+05          5.45596933E+06          6.55610411E+07          3.38678364E+07          2.82970229E+07          1.28787045E+05
       4600.0000          2.61519040E+05          4.32156734E+06          4.40599006E+07          2.27520395E+07          3.41537205E+05          5.78673664E+06          7.10679644E+07          3.65389285E+07          3.00239932E+07          1.37035994E+05
       4700.0000          2.77431881E+05          4.55775490E+06          4.76317163E+07          2.46742803E+07          3.63106229E+05          6.13258441E+06          7.69711239E+07          3.95986258E+07          3.18190358E+07          1.45514475E+05
       4800.0000          2.93083914E+05          4.81927989E+06          5.14325232E+07          2.65088976E+07          3.85164727E+05          6.49732022E+06          8.32319304E+07          4.27247879E+07          3.37243759E+07          1.54037353E+05
       4900.0000          3.11657749E+05          5.08898036E+06          5.54526227E+07          2.86208093E+07          4.07749503E+05          6.86934419E+06          8.95478826E+07          4.61023114E+07          3.56286975E+07          1.63475895E+05
       5000.0000          3.29628148E+05          5.37459628E+06          5.97317515E+07          3.08463465E+07          4.31911488E+05          7.25007039E+06          9.66216110E+07          4.97037132E+07          3.76965178E+07          1.73035598E+05
       5100.0000          3.47888779E+05          5.67125948E+06          6.40630135E+07          3.31737568E+07          4.56920104E+05          7.65717520E+06          1.03963636E+08          5.33386318E+07          3.97939787E+07          1.82841338E+05
       5200.0000          3.67366406E+05          5.97961556E+06          6.88665833E+07          3.56577865E+07          4.83094224E+05          8.07842174E+06          1.11350853E+08          5.72999164E+07          4.19167026E+07          1.93201487E+05
       5300.0000          3.87380328E+05          6.32659232E+06          7.38529895E+07          3.80357592E+07          5.10519175E+05          8.51786864E+06          1.19468308E+08          6.15005541E+07          4.42511388E+07          2.03966908E+05
       5400.0000          4.08326623E+05          6.64393399E+06          7.91246645E+07          4.07767380E+07          5.37821472E+05          8.95540853E+06          1.27986911E+08          6.59375106E+07          4.65394812E+07          2.14953042E+05
       5500.0000          4.30212659E+05          6.95293148E+06          8.45356592E+07          4.36976092E+07          5.66235903E+05          9.41318024E+06          1.37000571E+08          7.06320520E+07          4.89053075E+07          2.26389954E+05
       5600.0000          4.51885489E+05          7.32343010E+06          9.01300695E+07          4.66832736E+07          5.96316349E+05          9.89339773E+06          1.46480514E+08          7.56082396E+07          5.14021925E+07          2.38120118E+05
       5700.0000          4.74582545E+05          7.67652117E+06          9.61501441E+07          4.96532872E+07          6.26813149E+05          1.03801328E+07          1.56502138E+08          8.09055311E+07          5.39528972E+07          2.50192867E+05
       5800.0000          4.98472819E+05          8.03566854E+06          1.02485606E+08          5.29275100E+07          6.57926608E+05          1.09335989E+07          1.67105247E+08          8.62931771E+07          5.67472392E+07          2.62756427E+05
       5900.0000          5.22663579E+05          8.41978673E+06          1.09171166E+08          5.63460514E+07          6.90811384E+05          1.14387437E+07          1.78362566E+08          9.16312792E+07          5.94382180E+07          2.75687816E+05
       6000.0000          5.50250847E+05          8.81601351E+06          1.16225012E+08          6.02843531E+07          7.24850282E+05          1.19810586E+07          1.89765703E+08          9.75389540E+07          6.22514628E+07          2.89802897E+05
       6100.0000          5.75310230E+05          9.22642226E+06          1.23687185E+08          6.40684284E+07          7.60201042E+05          1.25394694E+07          2.01091266E+08          1.03703329E+08          6.51646040E+07          3.03451325E+05
       6200.0000          6.02129373E+05          9.68429169E+06          1.31227068E+08          6.79844321E+07          7.96815795E+05          1.31200025E+07          2.14588407E+08          1.10764082E+08          6.81925235E+07          3.17871064E+05
       6300.0000          6.29863539E+05          1.00970180E+07          1.39139078E+08          7.18587680E+07          8.37348860E+05          1.37215067E+07          2.27788149E+08          1.17552581E+08          7.15789323E+07          3.33135785E+05
       6400.0000          6.61249984E+05          1.05298397E+07          1.47589917E+08          7.62279022E+07          8.74602281E+05          1.43968847E+07          2.41317332E+08          1.24592059E+08          7.46498828E+07          3.48972907E+05
       6500.0000          6.90614578E+05          1.09867080E+07          1.56252263E+08          8.11802626E+07          9.13580705E+05          1.50026894E+07          2.55567609E+08          1.32047593E+08          7.78276614E+07          3.64523621E+05
       6600.0000          7.19468691E+05          1.14988405E+07          1.65143992E+08          8.58103606E+07          9.54669413E+05          1.56340546E+07          2.70382819E+08          1.39483265E+08          8.11956813E+07          3.80341166E+05
       6700.0000          7.53148720E+05          1.19646772E+07          1.74884735E+08          9.03147819E+07          9.96178541E+05          1.63024164E+07          2.86025946E+08          1.48217252E+08          8.47367398E+07          3.97559017E+05
       6800.0000          7.84583965E+05          1.24386156E+07          1.84628906E+08          9.53851731E+07          1.04310173E+06          1.69755864E+07          3.02469505E+08          1.56512306E+08          8.84669073E+07          4.15033826E+05
       6900.0000          8.17386072E+05          1.29991889E+07          1.94710703E+08          1.01139913E+08          1.08589456E+06          1.77465023E+07          3.19745884E+08          1.65212218E+08          9.20177210E+07          4.32402569E+05
       7000.0000          8.54709148E+05          1.35146273E+07          2.05345137E+08          1.06277989E+08          1.13139162E+06          1.84353758E+07          3.37092907E+08          1.74493677E+08          9.57818585E+07          4.51363288E+05
       7100.0000          8.87590755E+05          1.40436028E+07          2.16493655E+08          1.12498788E+08          1.18326444E+06          1.91730769E+07          3.55362361E+08          1.83963018E+08          1.00040757E+08          4.70171800E+05
       7200.0000          9.27993911E+05          1.45952673E+07          2.28161002E+08          1.18413525E+08          1.23057086E+06          2.00213487E+07          3.74662117E+08          1.93700009E+08          1.03887068E+08          4.90443301E+05
       7300.0000          9.61273154E+05          1.51662456E+07          2.39888418E+08          1.24534796E+08          1.28020451E+06          2.07822816E+07          3.94378379E+08          2.05179948E+08          1.07906352E+08          5.09076520E+05
       7400.0000          1.00399862E+06          1.58044552E+07          2.53531505E+08          1.30994682E+08          1.33176869E+06          2.15812770E+07          4.16984138E+08          2.15674053E+08          1.12108457E+08          5.30773977E+05
       7500.0000          1.04102669E+06          1.63707863E+07          2.65263910E+08          1.37755683E+08          1.38992853E+06          2.24114268E+07          4.36640499E+08          2.26542180E+08          1.16806219E+08          5.51860914E+05
       7600.0000          1.07997688E+06          1.69658391E+07          2.79578175E+08          1.44809287E+08          1.44087264E+06          2.33535407E+07          4.60710017E+08          2.38062640E+08          1.21009242E+08          5.72459303E+05
       7700.0000          1.12099780E+06          1.75928454E+07          2.93246306E+08          1.52738936E+08          1.49482798E+06          2.41689874E+07          4.83416657E+08          2.50154178E+08          1.25390294E+08          5.94088535E+05
       7800.0000          1.16656415E+06          1.82824146E+07          3.07258620E+08          1.59980373E+08          1.55190126E+06          2.50310823E+07          5.07006394E+08          2.62792279E+08          1.30173683E+08          6.17588237E+05
       7900.0000          1.20953814E+06          1.89173111E+07          3.22483967E+08          1.67594021E+08          1.61445195E+06          2.59444814E+07          5.34484814E+08          2.77200029E+08          1.35071271E+08          6.41222007E+05
       8000.0000          1.25414470E+06          1.95675725E+07          3.39680700E+08          1.75695201E+08          1.67225545E+06          2.69495181E+07          5.59785207E+08          2.90080496E+08          1.39806924E+08          6.64635385E+05
       8100.0000          1.30466035E+06          2.03047123E+07          3.55207334E+08          1.83920121E+08          1.74000830E+06          2.78716878E+07          5.86481319E+08          3.03616882E+08          1.45232813E+08          6.91344018E+05
       8200.0000          1.34853370E+06          2.09951672E+07          3.71224256E+08          1.93385134E+08          1.79863317E+06          2.89552705E+07          6.14458731E+08          3.18091216E+08          1.50103554E+08          7.14802400E+05
       8300.0000          1.39474885E+06          2.17900369E+07          3.88229320E+08          2.01947764E+08          1.87068627E+06          2.98875718E+07          6.42204912E+08          3.32767002E+08          1.55661208E+08          7.41068228E+05
       8400.0000          1.44366644E+06          2.24976798E+07          4.06033763E+08          2.10987348E+08          1.93288260E+06          3.10350313E+07          6.75143779E+08          3.49824319E+08          1.61077919E+08          7.66598476E+05
       8500.0000          1.49757539E+06          2.32458087E+07          4.24548213E+08          2.21573062E+08          1.99815344E+06          3.20433434E+07          7.04588637E+08          3.65053268E+08          1.66310171E+08          7.93981995E+05
       8600.0000          1.54698574E+06          2.40835463E+07          4.44959786E+08          2.31052082E+08          2.07361271E+06          3.30860149E+07          7.36320246E+08          3.81915223E+08          1.72481972E+08          8.21851728E+05
       8700.0000          1.60501488E+06          2.48637831E+07          4.63768398E+08          2.41159481E+08          2.14223564E+06          3.42994570E+07          7.68403296E+08          3.98565954E+08          1.77954239E+08          8.51095658E+05
