#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Valence  Total
        380.0000          1.00000000E+30          1.75252607E+03          6.09509277E+02          3.04754639E+02          1.00000000E+30          8.73794796E+02          3.36309897E+02          1.68154949E+02          1.35023565E+01          1.11584077E+01
        390.0000          1.00000000E+30          1.69043473E+03          6.03561876E+02          3.01780938E+02          1.00000000E+30          8.58198527E+02          3.36740976E+02          1.68370488E+02          1.37694235E+01          1.13300460E+01
        400.0000          1.00000000E+30          1.63575034E+03          5.98567760E+02          2.99283880E+02          1.00000000E+30          8.44612473E+02          3.37418998E+02          1.68709499E+02          1.40316833E+01          1.14988010E+01
        410.0000          1.00000000E+30          1.58743697E+03          5.94411101E+02          2.97205551E+02          1.00000000E+30          8.32780605E+02          3.38316295E+02          1.69158147E+02          1.42966446E+01          1.16697445E+01
        420.0000          1.00000000E+30          1.54463239E+03          5.90993534E+02          2.95496767E+02          1.00000000E+30          8.22486118E+02          3.39409005E+02          1.69704503E+02          1.45569830E+01          1.18379797E+01
        430.0000          1.00000000E+30          1.50661592E+03          5.88231020E+02          2.94115510E+02          1.00000000E+30          8.13545298E+02          3.40676396E+02          1.70338198E+02          1.48199765E+01          1.20083388E+01
        440.0000          1.00000000E+30          1.47278055E+03          5.86050709E+02          2.93025355E+02          1.00000000E+30          8.05800802E+02          3.42100454E+02          1.71050227E+02          1.50820161E+01          1.21784157E+01
        450.0000          1.00000000E+30          1.44261220E+03          5.84390253E+02          2.92195126E+02          1.00000000E+30          7.99117867E+02          3.43665416E+02          1.71832708E+02          1.53396734E+01          1.23459870E+01
        460.0000          1.00000000E+30          1.41567384E+03          5.83195267E+02          2.91597634E+02          1.00000000E+30          7.93380254E+02          3.45357467E+02          1.72678734E+02          1.55999266E+01          1.25155821E+01
        470.0000          1.00000000E+30          1.39159078E+03          5.82418476E+02          2.91209238E+02          1.00000000E+30          7.88487239E+02          3.47164424E+02          1.73582212E+02          1.58593096E+01          1.26849345E+01
        480.0000          1.00000000E+30          1.37004146E+03          5.82018428E+02          2.91009214E+02          1.00000000E+30          7.84351644E+02          3.49075527E+02          1.74537764E+02          1.61178476E+01          1.28540534E+01
        490.0000          1.00000000E+30          1.35074858E+03          5.81958836E+02          2.90979418E+02          1.00000000E+30          7.80896827E+02          3.51081248E+02          1.75540624E+02          1.63755646E+01          1.30229461E+01
        500.0000          1.00000000E+30          1.33347132E+03          5.82207670E+02          2.91103835E+02          1.00000000E+30          7.78056432E+02          3.53173095E+02          1.76586548E+02          1.66324836E+01          1.31916189E+01
        510.0000          1.00000000E+30          1.31800122E+03          5.82736608E+02          2.91368304E+02          1.00000000E+30          7.75771271E+02          3.55343509E+02          1.77671754E+02          1.68886264E+01          1.33600768E+01
        520.0000          1.00000000E+30          1.30415481E+03          5.83520597E+02          2.91760298E+02          1.00000000E+30          7.73989693E+02          3.57585719E+02          1.78792859E+02          1.71440142E+01          1.35283239E+01
        530.0000          1.00000000E+30          1.29177253E+03          5.84537289E+02          2.92268644E+02          1.00000000E+30          7.72666069E+02          3.59893655E+02          1.79946827E+02          1.73986668E+01          1.36963639E+01
        540.0000          1.00000000E+30          1.28071365E+03          5.85766802E+02          2.92883401E+02          1.00000000E+30          7.71759531E+02          3.62261868E+02          1.81130934E+02          1.76526037E+01          1.38641998E+01
        550.0000          1.00000000E+30          1.27085403E+03          5.87191304E+02          2.93595652E+02          1.00000000E+30          7.71233948E+02          3.64685434E+02          1.82342717E+02          1.79058431E+01          1.40318338E+01
        560.0000          1.00000000E+30          1.26208399E+03          5.88794833E+02          2.94397416E+02          1.00000000E+30          7.71057016E+02          3.67159912E+02          1.83579956E+02          1.81584027E+01          1.41992682E+01
        570.0000          1.00000000E+30          1.25430632E+03          5.90563036E+02          2.95281518E+02          1.00000000E+30          7.71199831E+02          3.69681283E+02          1.84840642E+02          1.84133222E+01          1.43683455E+01
        580.0000          1.00000000E+30          1.24743405E+03          5.92482952E+02          2.96241476E+02          1.00000000E+30          7.71636464E+02          3.72245902E+02          1.86122951E+02          1.86645358E+01          1.45353564E+01
        590.0000          1.00000000E+30          1.24139033E+03          5.94542909E+02          2.97271454E+02          1.00000000E+30          7.72343590E+02          3.74850443E+02          1.87425222E+02          1.89151185E+01          1.47021729E+01
        600.0000          1.00000000E+30          1.23610594E+03          5.96732297E+02          2.98366149E+02          1.00000000E+30          7.73300133E+02          3.77491902E+02          1.88745951E+02          1.91680334E+01          1.48705708E+01
        610.0000          1.00000000E+30          1.23151872E+03          5.99041512E+02          2.99520756E+02          1.00000000E+30          7.74487128E+02          3.80167510E+02          1.90083755E+02          1.94173620E+01          1.50369738E+01
        620.0000          1.00000000E+30          1.22757329E+03          6.01461829E+02          3.00730915E+02          1.00000000E+30          7.75887344E+02          3.82874755E+02          1.91437378E+02          1.96661030E+01          1.52031863E+01
        630.0000          1.00000000E+30          1.22421913E+03          6.03985279E+02          3.01992639E+02          1.00000000E+30          7.77485158E+02          3.85611326E+02          1.92805663E+02          1.99171420E+01          1.53709199E+01
        640.0000          1.00000000E+30          1.22141111E+03          6.06604620E+02          3.03302310E+02          1.00000000E+30          7.79266343E+02          3.88375119E+02          1.94187560E+02          2.01647108E+01          1.55367268E+01
        650.0000          1.00000000E+30          1.21910838E+03          6.09313201E+02          3.04656601E+02          1.00000000E+30          7.81217970E+02          3.91164184E+02          1.95582092E+02          2.04117307E+01          1.57023463E+01
        660.0000          1.00000000E+30          1.21727361E+03          6.12104922E+02          3.06052461E+02          1.00000000E+30          7.83328210E+02          3.93976734E+02          1.96988367E+02          2.06610093E+01          1.58694285E+01
        670.0000          1.00000000E+30          1.21587316E+03          6.14974235E+02          3.07487118E+02          1.00000000E+30          7.85586275E+02          3.96811130E+02          1.98405565E+02          2.09069304E+01          1.60346494E+01
        680.0000          1.00000000E+30          1.21487619E+03          6.17915986E+02          3.08957993E+02          1.00000000E+30          7.87982245E+02          3.99665850E+02          1.99832925E+02          2.11550921E+01          1.62013016E+01
        690.0000          1.00000000E+30          1.21425476E+03          6.20925475E+02          3.10462738E+02          1.00000000E+30          7.90507039E+02          4.02539494E+02          2.01269747E+02          2.13999594E+01          1.63661287E+01
        700.0000          1.00000000E+30          1.21398325E+03          6.23998333E+02          3.11999166E+02          1.00000000E+30          7.93152305E+02          4.05430768E+02          2.02715384E+02          2.16470470E+01          1.65323561E+01
        710.0000          1.00000000E+30          1.21403821E+03          6.27130571E+02          3.13565285E+02          1.00000000E+30          7.95910370E+02          4.08338467E+02          2.04169234E+02          2.18936095E+01          1.66983691E+01
        720.0000          1.00000000E+30          1.21439821E+03          6.30318469E+02          3.15159235E+02          1.00000000E+30          7.98774142E+02          4.11261486E+02          2.05630743E+02          2.21369560E+01          1.68626021E+01
        730.0000          1.00000000E+30          1.21504354E+03          6.33558585E+02          3.16779292E+02          1.00000000E+30          8.01737087E+02          4.14198786E+02          2.07099393E+02          2.23825034E+01          1.70281982E+01
        740.0000          1.00000000E+30          1.21595607E+03          6.36847735E+02          3.18423868E+02          1.00000000E+30          8.04793139E+02          4.17149414E+02          2.08574707E+02          2.26248957E+01          1.71920494E+01
        750.0000          1.00000000E+30          1.21711911E+03          6.40182983E+02          3.20091492E+02          1.00000000E+30          8.07936742E+02          4.20112476E+02          2.10056238E+02          2.28694649E+01          1.73572342E+01
        760.0000          1.00000000E+30          1.21851718E+03          6.43561567E+02          3.21780784E+02          1.00000000E+30          8.11162663E+02          4.23087141E+02          2.11543571E+02          2.31135539E+01          1.75222113E+01
        770.0000          1.00000000E+30          1.22013624E+03          6.46980952E+02          3.23490476E+02          1.00000000E+30          8.14466115E+02          4.26072637E+02          2.13036318E+02          2.33545635E+01          1.76854870E+01
        780.0000          1.00000000E+30          1.22196300E+03          6.50438753E+02          3.25219376E+02          1.00000000E+30          8.17842616E+02          4.29068243E+02          2.14534121E+02          2.35977248E+01          1.78500610E+01
        790.0000          1.00000000E+30          1.22398530E+03          6.53932759E+02          3.26966379E+02          1.00000000E+30          8.21288001E+02          4.32073288E+02          2.16036644E+02          2.38404300E+01          1.80144316E+01
        800.0000          1.00000000E+30          1.22619189E+03          6.57460908E+02          3.28730454E+02          1.00000000E+30          8.24798402E+02          4.35087139E+02          2.17543569E+02          2.40826874E+01          1.81786006E+01
        810.0000          1.00000000E+30          1.22857227E+03          6.61021265E+02          3.30510633E+02          1.00000000E+30          8.28370199E+02          4.38109208E+02          2.19054604E+02          2.43219539E+01          1.83411191E+01
        820.0000          1.00000000E+30          1.23111668E+03          6.64612026E+02          3.32306013E+02          1.00000000E+30          8.32000036E+02          4.41138949E+02          2.20569475E+02          2.45633434E+01          1.85048955E+01
        830.0000          1.00000000E+30          1.23381613E+03          6.68231510E+02          3.34115755E+02          1.00000000E+30          8.35684744E+02          4.44175842E+02          2.22087921E+02          2.48043062E+01          1.86684743E+01
        840.0000          1.00000000E+30          1.23666210E+03          6.71878128E+02          3.35939064E+02          1.00000000E+30          8.39421379E+02          4.47219407E+02          2.23609703E+02          2.50448494E+01          1.88318573E+01
        850.0000          1.00000000E+30          1.23964675E+03          6.75550406E+02          3.37775203E+02          1.00000000E+30          8.43207194E+02          4.50269189E+02          2.25134594E+02          2.52849792E+01          1.89950457E+01
        860.0000          1.00000000E+30          1.24276270E+03          6.79246948E+02          3.39623474E+02          1.00000000E+30          8.47039602E+02          4.53324763E+02          2.26662382E+02          2.55222180E+01          1.91566416E+01
        870.0000          1.00000000E+30          1.24600311E+03          6.82966451E+02          3.41483226E+02          1.00000000E+30          8.50916168E+02          4.56385731E+02          2.28192865E+02          2.57615462E+01          1.93194510E+01
        880.0000          1.00000000E+30          1.24936153E+03          6.86707690E+02          3.43353845E+02          1.00000000E+30          8.54834635E+02          4.59451717E+02          2.29725858E+02          2.60004796E+01          1.94820701E+01
        890.0000          1.00000000E+30          1.25283196E+03          6.90469504E+02          3.45234752E+02          1.00000000E+30          8.58792852E+02          4.62522363E+02          2.31261182E+02          2.62390242E+01          1.96445003E+01
        900.0000          1.00000000E+30          1.25640871E+03          6.94250815E+02          3.47125408E+02          1.00000000E+30          8.62788805E+02          4.65597347E+02          2.32798673E+02          2.64771854E+01          1.98067428E+01
        910.0000          1.00000000E+30          1.26008656E+03          6.98050592E+02          3.49025296E+02          1.00000000E+30          8.66820633E+02          4.68676348E+02          2.34338174E+02          2.67149686E+01          1.99687991E+01
        920.0000          1.00000000E+30          1.26386050E+03          7.01867871E+02          3.50933936E+02          1.00000000E+30          8.70886521E+02          4.71759073E+02          2.35879536E+02          2.69523790E+01          2.01306702E+01
        930.0000          1.00000000E+30          1.26772586E+03          7.05701749E+02          3.52850875E+02          1.00000000E+30          8.74984809E+02          4.74845246E+02          2.37422623E+02          2.71870262E+01          2.02910233E+01
        940.0000          1.00000000E+30          1.27167824E+03          7.09551362E+02          3.54775681E+02          1.00000000E+30          8.79113908E+02          4.77934606E+02          2.38967303E+02          2.74237153E+01          2.04525353E+01
        950.0000          1.00000000E+30          1.27571353E+03          7.13415898E+02          3.56707949E+02          1.00000000E+30          8.83272325E+02          4.81026900E+02          2.40513450E+02          2.76600475E+01          2.06138666E+01
        960.0000          1.00000000E+30          1.27982780E+03          7.17294594E+02          3.58647297E+02          1.00000000E+30          8.87458663E+02          4.84121903E+02          2.42060952E+02          2.78960277E+01          2.07750186E+01
        970.0000          1.00000000E+30          1.28401742E+03          7.21186723E+02          3.60593362E+02          1.00000000E+30          8.91671571E+02          4.86831676E+02          2.43415838E+02          2.81316608E+01          2.09338436E+01
        980.0000          1.00000000E+30          1.28827889E+03          7.25091591E+02          3.62545795E+02          1.00000000E+30          8.95909790E+02          4.89910787E+02          2.44955394E+02          2.83669513E+01          2.10945206E+01
        990.0000          1.00000000E+30          1.29260895E+03          7.29008567E+02          3.64504283E+02          1.00000000E+30          9.00172130E+02          4.92987534E+02          2.46493767E+02          2.86019038E+01          2.12549971E+01
       1000.0000          1.00000000E+30          1.29700451E+03          7.32937016E+02          3.66468508E+02          1.00000000E+30          9.04457472E+02          4.96061938E+02          2.48030969E+02          2.88365228E+01          2.14152754E+01
       1100.0000          1.00000000E+30          1.34398962E+03          7.72738186E+02          3.86369093E+02          1.00000000E+30          9.48364884E+02          5.27165818E+02          2.63582909E+02          3.11675069E+01          2.30116213E+01
       1200.0000          1.00000000E+30          1.39509737E+03          8.13198647E+02          4.06599324E+02          1.00000000E+30          9.93675443E+02          5.58435809E+02          2.79217904E+02          3.34692043E+01          2.45925887E+01
       1300.0000          1.00000000E+30          1.44895604E+03          8.53669534E+02          4.26834767E+02          1.00000000E+30          1.03987677E+03          5.89819812E+02          2.94909906E+02          3.57468445E+01          2.61596294E+01
       1400.0000          1.00000000E+30          1.50469346E+03          8.94658343E+02          4.47329171E+02          1.00000000E+30          1.08664110E+03          6.20872220E+02          3.10436110E+02          3.80008225E+01          2.77121757E+01
       1500.0000          1.00000000E+30          1.56173283E+03          9.36207474E+02          4.68103737E+02          1.00000000E+30          1.13259801E+03          6.51627013E+02          3.25813506E+02          4.02352482E+01          2.92522981E+01
       1563.9990          1.00000000E+30          1.59873341E+03          9.62482738E+02          4.81241369E+02          1.00000000E+30          1.16398459E+03          6.71349989E+02          3.35674994E+02          4.16556920E+01          3.02329602E+01
       1564.0010          1.00000000E+30          1.59873457E+03          9.62483660E+02          4.81241830E+02          4.42322923E+13          1.16398568E+03          6.71350651E+02          3.35675325E+02          4.16557365E+01          3.02329915E+01
       1600.0000          1.00000000E+30          1.61968034E+03          9.76605512E+02          4.88302756E+02          6.19879604E+07          1.17998571E+03          6.82488271E+02          3.41244135E+02          4.24517864E+01          3.07800567E+01
       1700.0000          1.00000000E+30          1.67826003E+03          1.01829454E+03          5.09147270E+02          8.08114539E+06          1.22821280E+03          7.13073104E+02          3.56536552E+02          4.46500573E+01          3.22999475E+01
       1800.0000          1.00000000E+30          1.73727431E+03          1.05888973E+03          5.29444864E+02          3.42490625E+06          1.27497151E+03          7.43755025E+02          3.71877512E+02          4.68313983E+01          3.38064256E+01
       1843.9990          1.00000000E+30          1.76235647E+03          1.07712881E+03          5.38564406E+02          2.62316119E+06          1.29614722E+03          7.56896311E+02          3.78448155E+02          4.77873100E+01          3.44659830E+01
       1844.0010          7.23425170E+13          1.76235786E+03          1.07712970E+03          5.38564852E+02          2.62313285E+06          1.29614828E+03          7.56896954E+02          3.78448477E+02          4.77873536E+01          3.44660137E+01
       1900.0000          5.64292416E+07          1.79517942E+03          1.09992555E+03          5.49962775E+02          1.97498451E+06          1.32251921E+03          7.73842140E+02          3.86921070E+02          4.89988449E+01          3.53025502E+01
       2000.0000          1.16918277E+07          1.85430199E+03          1.14066020E+03          5.70330099E+02          1.32023924E+06          1.36974514E+03          8.04042345E+02          4.02021172E+02          5.11515307E+01          3.67901994E+01
       2100.0000          5.40698105E+06          1.91498984E+03          1.18178237E+03          5.90891185E+02          9.63546624E+05          1.41764790E+03          8.34342462E+02          4.17171231E+02          5.32903855E+01          3.82729590E+01
       2200.0000          3.23251737E+06          1.97529693E+03          1.22195608E+03          6.10978042E+02          7.45584695E+05          1.46426191E+03          8.64110070E+02          4.32055035E+02          5.54162405E+01          3.97409636E+01
       2300.0000          2.20097307E+06          2.03352433E+03          1.26251766E+03          6.31258832E+02          6.01628356E+05          1.51153389E+03          8.93990852E+02          4.46995426E+02          5.75298391E+01          4.12036737E+01
       2400.0000          1.62242246E+06          2.09318865E+03          1.30281824E+03          6.51409121E+02          5.01050065E+05          1.55850880E+03          9.23678414E+02          4.61839207E+02          5.96335670E+01          4.26591055E+01
       2500.0000          1.26206254E+06          2.15253560E+03          1.34287372E+03          6.71436859E+02          4.27731757E+05          1.60520488E+03          9.53184180E+02          4.76592090E+02          6.17262985E+01          4.41061349E+01
       2600.0000          1.02074889E+06          2.21315349E+03          1.38269866E+03          6.91349329E+02          3.72484111E+05          1.65163891E+03          9.82518575E+02          4.91259288E+02          6.38085415E+01          4.55458481E+01
       2700.0000          8.50380116E+05          2.27187295E+03          1.42230641E+03          7.11153203E+02          3.29740698E+05          1.69865694E+03          1.01169114E+03          5.05845569E+02          6.58807900E+01          4.69779374E+01
       2800.0000          7.25139232E+05          2.33182350E+03          1.46226892E+03          7.31134459E+02          2.95952654E+05          1.74458891E+03          1.04098468E+03          5.20492339E+02          6.79452762E+01          4.84073323E+01
       2900.0000          6.30097079E+05          2.38998507E+03          1.50146326E+03          7.50731631E+02          2.68766309E+05          1.79109706E+03          1.06985257E+03          5.34926286E+02          6.99989305E+01          4.98252490E+01
       3000.0000          5.56102429E+05          2.44933504E+03          1.54101147E+03          7.70505736E+02          2.46565791E+05          1.83736306E+03          1.09884703E+03          5.49423516E+02          7.20455628E+01          5.12415856E+01
       3100.0000          4.97269534E+05          2.50839380E+03          1.58036345E+03          7.90181724E+02          2.28207371E+05          1.88262853E+03          1.12770068E+03          5.63850341E+02          7.40821015E+01          5.26500294E+01
       3200.0000          4.49664394E+05          2.56717509E+03          1.61952815E+03          8.09764074E+02          2.12863158E+05          1.92845671E+03          1.15641976E+03          5.78209880E+02          7.61124151E+01          5.40538482E+01
       3300.0000          4.10572572E+05          2.62569181E+03          1.65851392E+03          8.29256962E+02          1.99919837E+05          1.97407496E+03          1.18501009E+03          5.92505045E+02          7.81348987E+01          5.54517171E+01
       3400.0000          3.78065892E+05          2.68395604E+03          1.69732857E+03          8.48664287E+02          1.88913560E+05          2.01949262E+03          1.21347710E+03          6.06738550E+02          8.01499766E+01          5.68439406E+01
       3500.0000          3.50742392E+05          2.74197912E+03          1.73597939E+03          8.67989696E+02          1.79488877E+05          2.06543672E+03          1.24182585E+03          6.20912925E+02          8.21579788E+01          5.82313413E+01
       3600.0000          3.27559235E+05          2.80105280E+03          1.77447320E+03          8.87236602E+02          1.71368838E+05          2.11046587E+03          1.27006108E+03          6.35030540E+02          8.41590346E+01          5.96134952E+01
       3700.0000          3.07728348E+05          2.85859896E+03          1.81330131E+03          9.06650657E+02          1.64334752E+05          2.15531898E+03          1.29818724E+03          6.49093619E+02          8.61548049E+01          6.09923666E+01
       3800.0000          2.90641836E+05          2.91593417E+03          1.85149140E+03          9.25745701E+02          1.58212246E+05          2.20069139E+03          1.32644614E+03          6.63223072E+02          8.81429200E+01          6.23662409E+01
       3900.0000          2.75827356E+05          2.97428714E+03          1.89001607E+03          9.45008037E+02          1.52860555E+05          2.24520063E+03          1.35436254E+03          6.77181269E+02          9.01246806E+01          6.37353954E+01
       4000.0000          2.62910113E+05          3.03120098E+03          1.92792498E+03          9.63962488E+02          1.48165209E+05          2.29022468E+03          1.38241412E+03          6.91207059E+02          9.21018878E+01          6.51006571E+01
       4100.0000          2.51590172E+05          3.08911338E+03          1.96616713E+03          9.83083563E+02          1.44032217E+05          2.33441563E+03          1.41013550E+03          7.05067750E+02          9.40716636E+01          6.64607806E+01
       4200.0000          2.41625413E+05          3.14681184E+03          2.00381491E+03          1.00190745E+03          1.40383860E+05          2.37911520E+03          1.43799344E+03          7.18996718E+02          9.60374996E+01          6.78179799E+01
       4300.0000          2.32818040E+05          3.20314008E+03          2.04179326E+03          1.02089663E+03          1.37155412E+05          2.42365812E+03          1.46553286E+03          7.32766432E+02          9.79972628E+01          6.91702631E+01
       4400.0000          2.25005216E+05          3.26044220E+03          2.07964441E+03          1.03982220E+03          1.34292663E+05          2.46740717E+03          1.49320949E+03          7.46604747E+02          9.99504974E+01          7.05194569E+01
       4500.0000          2.18051921E+05          3.31755062E+03          2.11737230E+03          1.05868615E+03          1.31749864E+05          2.51165683E+03          1.52079877E+03          7.60399387E+02          1.01900592E+02          7.18662850E+01
       4600.0000          2.11845355E+05          3.37447140E+03          2.15454111E+03          1.07727056E+03          1.29488247E+05          2.55576415E+03          1.54830345E+03          7.74151723E+02          1.03844546E+02          7.32072488E+01
       4700.0000          2.06290708E+05          3.43121033E+03          2.19203704E+03          1.09601852E+03          1.27474763E+05          2.59973337E+03          1.57572598E+03          7.87862992E+02          1.05784255E+02          7.45463866E+01
       4800.0000          2.01307589E+05          3.48777291E+03          2.22942040E+03          1.11471020E+03          1.25681089E+05          2.64356858E+03          1.60306865E+03          8.01534324E+02          1.07719193E+02          7.58819455E+01
       4900.0000          1.96827888E+05          3.54416441E+03          2.26669442E+03          1.13334721E+03          1.24082936E+05          2.68727366E+03          1.63033362E+03          8.15166808E+02          1.09647883E+02          7.72132291E+01
       5000.0000          1.92793181E+05          3.60038986E+03          2.30386216E+03          1.15193108E+03          1.22659196E+05          2.73085232E+03          1.65752300E+03          8.28761502E+02          1.11573266E+02          7.85417331E+01
       5100.0000          1.89153384E+05          3.65645406E+03          2.34092655E+03          1.17046327E+03          1.21391673E+05          2.77430813E+03          1.68463885E+03          8.42319426E+02          1.13494358E+02          7.98670029E+01
       5200.0000          1.85865275E+05          3.71236162E+03          2.37789037E+03          1.18894518E+03          1.20264418E+05          2.81764448E+03          1.71168311E+03          8.55841555E+02          1.15412545E+02          8.11897567E+01
       5300.0000          1.82891393E+05          3.76811693E+03          2.41475631E+03          1.20737815E+03          1.19263538E+05          2.86086461E+03          1.73865763E+03          8.69328813E+02          1.17325279E+02          8.25087643E+01
       5400.0000          1.80199160E+05          3.82372421E+03          2.45193579E+03          1.22596789E+03          1.18376817E+05          2.90397164E+03          1.76556416E+03          8.82782079E+02          1.19233558E+02          8.38259828E+01
       5500.0000          1.77760173E+05          3.87918747E+03          2.48860959E+03          1.24430480E+03          1.17593509E+05          2.94696854E+03          1.79240437E+03          8.96202186E+02          1.21137504E+02          8.51386212E+01
       5600.0000          1.75549444E+05          3.93552560E+03          2.52519291E+03          1.26259646E+03          1.16904136E+05          2.99043066E+03          1.81917987E+03          9.09589937E+02          1.23038568E+02          8.64498375E+01
       5700.0000          1.73545142E+05          3.99070058E+03          2.56168797E+03          1.28084398E+03          1.16300261E+05          3.03320958E+03          1.84609375E+03          9.23046876E+02          1.24934956E+02          8.77581915E+01
       5800.0000          1.71727909E+05          4.04574267E+03          2.59849362E+03          1.29924681E+03          1.15774419E+05          3.07588655E+03          1.87274313E+03          9.36371565E+02          1.26828604E+02          8.90642983E+01
       5900.0000          1.70080636E+05          4.10164693E+03          2.63481440E+03          1.31740720E+03          1.15319951E+05          3.11902480E+03          1.89933223E+03          9.49666114E+02          1.28717780E+02          9.03668427E+01
       6000.0000          1.68588214E+05          4.15642159E+03          2.67105334E+03          1.33552667E+03          1.14930869E+05          3.16149923E+03          1.92586218E+03          9.62931089E+02          1.30603855E+02          9.16660207E+01
       6100.0000          1.67237126E+05          4.21107320E+03          2.70760074E+03          1.35380037E+03          1.14601916E+05          3.20387888E+03          1.95253050E+03          9.76265248E+02          1.32484557E+02          9.29644031E+01
       6200.0000          1.66015331E+05          4.26657238E+03          2.74367685E+03          1.37183843E+03          1.14328199E+05          3.24671430E+03          1.97894564E+03          9.89472822E+02          1.34364750E+02          9.42599081E+01
       6300.0000          1.64912058E+05          4.32097516E+03          2.77967691E+03          1.38983845E+03          1.14105457E+05          3.28890518E+03          2.00549826E+03          1.00274913E+03          1.36240490E+02          9.55527731E+01
       6400.0000          1.63917663E+05          4.37621855E+03          2.81598215E+03          1.40799107E+03          1.13929761E+05          3.33154913E+03          2.03180288E+03          1.01590144E+03          1.38112810E+02          9.68441094E+01
       6500.0000          1.63023452E+05          4.43038368E+03          2.85182984E+03          1.42591492E+03          1.13797604E+05          3.37355941E+03          2.05824558E+03          1.02912279E+03          1.39980873E+02          9.81315762E+01
       6600.0000          1.62221694E+05          4.48538193E+03          2.88798226E+03          1.44399113E+03          1.13705795E+05          3.41548526E+03          2.08444364E+03          1.04222182E+03          1.41846710E+02          9.94176704E+01
       6700.0000          1.61505201E+05          4.53931984E+03          2.92368399E+03          1.46184200E+03          1.13651421E+05          3.45785718E+03          2.11078088E+03          1.05539044E+03          1.43708666E+02          1.00701034E+02
       6800.0000          1.60867678E+05          4.59408285E+03          2.95968939E+03          1.47984470E+03          1.13631848E+05          3.50014164E+03          2.13687679E+03          1.06843840E+03          1.45568637E+02          1.01983162E+02
       6900.0000          1.60303294E+05          4.64780333E+03          2.99525123E+03          1.49762561E+03          1.13644659E+05          3.54181303E+03          2.16311224E+03          1.08155612E+03          1.47424718E+02          1.03261693E+02
       7000.0000          1.59806809E+05          4.70234029E+03          3.03111508E+03          1.51555754E+03          1.13687658E+05          3.58392812E+03          2.18911033E+03          1.09455516E+03          1.49279026E+02          1.04539564E+02
       7100.0000          1.59373411E+05          4.75585250E+03          3.06690945E+03          1.53345472E+03          1.13758827E+05          3.62544052E+03          2.21524733E+03          1.10762367E+03          1.51129953E+02          1.05815437E+02
       7200.0000          1.58998788E+05          4.81017200E+03          3.10227007E+03          1.55113503E+03          1.13856321E+05          3.66739245E+03          2.24115189E+03          1.12057595E+03          1.52977574E+02          1.07087300E+02
       7300.0000          1.58678879E+05          4.86438518E+03          3.13793093E+03          1.56896547E+03          1.13978450E+05          3.70926549E+03          2.26719351E+03          1.13359676E+03          1.54821424E+02          1.08359187E+02
       7400.0000          1.58410100E+05          4.91759467E+03          3.17316446E+03          1.58658223E+03          1.14123648E+05          3.75054700E+03          2.29319072E+03          1.14659536E+03          1.56663047E+02          1.09627126E+02
       7500.0000          1.58189048E+05          4.97160239E+03          3.20869657E+03          1.60434829E+03          1.14290478E+05          3.79226555E+03          2.31895815E+03          1.15947908E+03          1.58503979E+02          1.10894970E+02
       7600.0000          1.58012702E+05          5.02550905E+03          3.24416476E+03          1.62208238E+03          1.14477623E+05          3.83390889E+03          2.34486465E+03          1.17243233E+03          1.60340101E+02          1.12161052E+02
       7700.0000          1.57878200E+05          5.07843349E+03          3.27957014E+03          1.63978507E+03          1.14683851E+05          3.87497273E+03          2.37072835E+03          1.18536417E+03          1.62173054E+02          1.13424061E+02
       7800.0000          1.57782978E+05          5.13214575E+03          3.31456180E+03          1.65728090E+03          1.14908037E+05          3.91646970E+03          2.39636676E+03          1.19818338E+03          1.64006353E+02          1.14684953E+02
       7900.0000          1.57724615E+05          5.18576199E+03          3.34984756E+03          1.67492378E+03          1.15149129E+05          3.95789512E+03          2.42214404E+03          1.21107202E+03          1.65833534E+02          1.15944738E+02
       8000.0000          1.57700902E+05          5.23928374E+03          3.38507350E+03          1.69253675E+03          1.15406153E+05          3.99875318E+03          2.44788062E+03          1.22394031E+03          1.67661115E+02          1.17203674E+02
       8100.0000          1.57709790E+05          5.29184909E+03          3.41989432E+03          1.70994716E+03          1.15678210E+05          4.04003933E+03          2.47357595E+03          1.23678797E+03          1.69484519E+02          1.18458701E+02
       8200.0000          1.57749372E+05          5.34518974E+03          3.45500711E+03          1.72750355E+03          1.15964456E+05          4.08125764E+03          2.49905120E+03          1.24952560E+03          1.71306688E+02          1.19712975E+02
       8300.0000          1.57817912E+05          5.39844043E+03          3.49006280E+03          1.74503140E+03          1.16264116E+05          4.12240855E+03          2.52466613E+03          1.26233307E+03          1.73125189E+02          1.20966096E+02
       8400.0000          1.57913762E+05          5.45160275E+03          3.52506264E+03          1.76253132E+03          1.16576455E+05          4.16349272E+03          2.55024248E+03          1.27512124E+03          1.74942493E+02          1.22218051E+02
       8500.0000          1.58035406E+05          5.50467836E+03          3.56000837E+03          1.78000418E+03          1.16900798E+05          4.20402703E+03          2.57578011E+03          1.28789005E+03          1.76754517E+02          1.23466436E+02
       8600.0000          1.58181440E+05          5.55766874E+03          3.59490110E+03          1.79745055E+03          1.17236510E+05          4.24498392E+03          2.60127931E+03          1.30063966E+03          1.78568060E+02          1.24715415E+02
       8700.0000          1.58350542E+05          5.60973558E+03          3.62940251E+03          1.81470125E+03          1.17582994E+05          4.28587771E+03          2.62674010E+03          1.31337005E+03          1.80378555E+02          1.25960697E+02
