#Energy      Pt-K-shell   Pt-L1-shell   Pt-L2-shell   Pt-L3-shell   Pt-M1-shell   Pt-M2-shell   Pt-M3-shell   Pt-M4-shell   Pt-M5-shell   Pt-N1-shell   Pt-N2-shell   Pt-N3-shell   Pt-N4-shell   Pt-N5-shell   Pt-N6-shell   Pt-N7-shell   Pt-O1-shell   Pt-O2-shell   Pt-O3-shell   Valence  Total
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30507227E+04          7.81855854E+03          6.17410923E+03          3.86212374E+03          1.95201932E+03          1.51094457E+03          7.65110010E+04          9.95041979E+04          3.40233522E+04          2.37452713E+04          5.41183628E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30478091E+04          7.93567894E+03          6.18030113E+03          3.87330095E+03          2.02046140E+03          1.56728885E+03          7.82542462E+04          1.00655748E+05          3.47607792E+04          2.40746293E+04          5.54860534E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30448959E+04          8.03784372E+03          6.18650546E+03          3.91494448E+03          2.08374785E+03          1.61048305E+03          7.92989770E+04          1.02215293E+05          3.52218255E+04          2.44219526E+04          5.66792147E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30419833E+04          8.14267336E+03          6.23624555E+03          3.93428643E+03          2.15658802E+03          1.66497691E+03          8.09726374E+04          1.03823926E+05          3.59224716E+04          2.47929534E+04          5.80699666E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30390712E+04          8.25027352E+03          6.25553836E+03          3.95382044E+03          2.22023729E+03          1.72489009E+03          8.27184685E+04          1.05484000E+05          3.66515585E+04          2.51850423E+04          5.94190357E+02
        726.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.30370333E+04          8.27999346E+03          6.26911256E+03          3.96760809E+03          2.27298500E+03          1.75906437E+03          8.35656249E+04          1.06019437E+05          3.70559541E+04          2.54708238E+04          6.02890798E+02
        727.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74565439E+04          3.30370328E+04          8.28001324E+03          6.26911645E+03          3.96761204E+03          2.27300043E+03          1.75907638E+03          8.35659651E+04          1.06019744E+05          3.70560970E+04          2.54709045E+04          5.89939681E+02
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75405257E+04          3.30361596E+04          8.30977839E+03          6.27495091E+03          3.99775731E+03          2.29370508E+03          1.77728252E+03          8.40793231E+04          1.06482587E+05          3.72716864E+04          2.55924980E+04          5.94443566E+02
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78243092E+04          3.30332485E+04          8.41059388E+03          6.29448432E+03          4.02438414E+03          2.37315349E+03          1.84081060E+03          8.58376194E+04          1.08055544E+05          3.80090441E+04          2.60064700E+04          6.08735517E+02
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81140020E+04          3.30303380E+04          8.51388562E+03          6.35955993E+03          4.05136805E+03          2.44440634E+03          1.89303311E+03          8.72253944E+04          1.09541211E+05          3.86419746E+04          2.63227819E+04          6.21432304E+02
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84097905E+04          3.30274279E+04          8.61974599E+03          6.39059015E+03          4.07871626E+03          2.52818375E+03          1.95449135E+03          8.89637715E+04          1.11152421E+05          3.93755755E+04          2.67270681E+04          6.35575668E+02
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87118691E+04          3.30245184E+04          8.72874217E+03          6.42192466E+03          4.12695433E+03          2.60011717E+03          2.02236120E+03          9.07728483E+04          1.12811736E+05          4.01375696E+04          2.71427402E+04          6.50023315E+02
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90204408E+04          3.30216093E+04          8.84015371E+03          6.48774239E+03          4.16056899E+03          2.68678136E+03          2.08054021E+03          9.20395705E+04          1.14521344E+05          4.07228560E+04          2.75710316E+04          6.64182420E+02
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93357170E+04          3.30187008E+04          8.95444608E+03          6.52901996E+03          4.19473575E+03          2.77139067E+03          2.15104466E+03          9.38076080E+04          1.15698414E+05          4.14730764E+04          2.80194821E+04          6.79148702E+02
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96579188E+04          3.30157928E+04          9.07173249E+03          6.57082613E+03          4.22946831E+03          2.86627621E+03          2.22649517E+03          9.56449023E+04          1.17355421E+05          4.22514576E+04          2.84783574E+04          6.95099546E+02
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98586531E+04          3.39400669E+04          9.13845238E+03          6.61317114E+03          4.28413496E+03          2.94606726E+03          2.28264592E+03          9.75556040E+04          1.19060581E+05          4.30596155E+04          2.88592781E+04          7.08685524E+02
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01638785E+04          3.40186476E+04          9.24900660E+03          6.65606547E+03          4.32501230E+03          3.04559333E+03          2.35333419E+03          9.86562166E+04          1.20816022E+05          4.35758583E+04          2.92582477E+04          7.24148551E+02
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04754085E+04          3.40975930E+04          9.36226847E+03          6.74351157E+03          4.36667723E+03          3.12530791E+03          2.43096889E+03          1.00478617E+05          1.21849161E+05          4.43539642E+04          2.97165672E+04          7.39681133E+02
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08375982E+04          3.41769056E+04          9.47833871E+03          6.79710463E+03          4.40915272E+03          3.21990827E+03          2.50353807E+03          1.02369613E+05          1.23515802E+05          4.51603636E+04          3.01737062E+04          7.55135544E+02
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11756614E+04          3.42565880E+04          9.58650023E+03          6.85155637E+03          4.45246266E+03          3.32401877E+03          2.58610020E+03          1.03859976E+05          1.25099118E+05          4.58454790E+04          3.06503211E+04          7.71776475E+02
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15212189E+04          3.43366429E+04          9.70584806E+03          6.90688757E+03          4.51327242E+03          3.42058970E+03          2.65816717E+03          1.05750125E+05          1.26808566E+05          4.66655198E+04          3.11472414E+04          7.87616394E+02
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18745227E+04          3.47474679E+04          9.82820500E+03          6.99828467E+03          4.56207302E+03          3.53098706E+03          2.74523311E+03          1.07710347E+05          1.28565379E+05          4.73430021E+04          3.16594346E+04          8.05648267E+02
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22358363E+04          3.48857843E+04          9.95368633E+03          7.06355218E+03          4.61194049E+03          3.62674321E+03          2.81727178E+03          1.09173105E+05          1.30371555E+05          4.81557806E+04          3.20666554E+04          8.21007363E+02
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26054351E+04          3.50252063E+04          1.00275295E+04          7.13004854E+03          4.66291020E+03          3.74282606E+03          2.90088036E+03          1.11094375E+05          1.31610197E+05          4.89969539E+04          3.25005399E+04          8.37988122E+02
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27606654E+04          3.51657472E+04          1.01466741E+04          7.19780880E+03          4.71501910E+03          3.83857036E+03          2.99293528E+03          1.13084479E+05          1.33350272E+05          4.96274403E+04          3.30101722E+04          8.54733975E+02
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31053720E+04          3.53074205E+04          1.02686841E+04          7.26686934E+03          4.77437442E+03          3.95033086E+03          3.07302228E+03          1.14442325E+05          1.35136977E+05          5.04534435E+04          3.35360419E+04          8.71605682E+02
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34574098E+04          3.54502399E+04          1.03870859E+04          7.33726793E+03          4.83007526E+03          4.07284819E+03          3.16852874E+03          1.16372943E+05          1.36972210E+05          5.13074082E+04          3.40033825E+04          8.89978502E+02
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38170150E+04          3.55942195E+04          1.05132532E+04          7.43018280E+03          4.88709112E+03          4.20320838E+03          3.27016210E+03          1.18369818E+05          1.38857976E+05          5.21907786E+04          3.45415927E+04          9.09537573E+02
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41844345E+04          3.57393733E+04          1.06425233E+04          7.50740251E+03          4.94546913E+03          4.30668218E+03          3.34820530E+03          1.20436418E+05          1.39867228E+05          5.27572528E+04          3.50995583E+04          9.25612307E+02
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45599256E+04          3.61037728E+04          1.07750119E+04          7.58624412E+03          5.00525869E+03          4.44140706E+03          3.45143423E+03          1.21686007E+05          1.41644659E+05          5.36072522E+04          3.56758459E+04          9.45270211E+02
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46584597E+04          3.62779903E+04          1.08643886E+04          7.67669204E+03          5.05995765E+03          4.54618002E+03          3.54490963E+03          1.23646789E+05          1.43467846E+05          5.44850896E+04          3.60022374E+04          9.61905391E+02
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49999699E+04          3.64538974E+04          1.09914025E+04          7.76186454E+03          5.12141717E+03          4.68270843E+03          3.65436726E+03          1.25671797E+05          1.45078533E+05          5.52090178E+04          3.65487244E+04          9.81741934E+02
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.53482772E+04          3.66315187E+04          1.11214214E+04          7.84894822E+03          5.18438805E+03          4.80721994E+03          3.74924273E+03          1.27764237E+05          1.46919305E+05          5.60892358E+04          3.71120576E+04          1.00005373E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57229643E+04          3.68108794E+04          1.12545530E+04          7.91704938E+03          5.24929353E+03          4.95147801E+03          3.86217583E+03          1.29927535E+05          1.48807390E+05          5.69979759E+04          3.76911310E+04          1.02020262E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60915371E+04          3.69920051E+04          1.13906667E+04          8.00185170E+03          5.31557606E+03          5.07890847E+03          3.98212368E+03          1.31299623E+05          1.50744634E+05          5.77068319E+04          3.81850742E+04          1.04013798E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00961558E+04          3.92379158E+04          1.27873950E+04          8.98048857E+03          6.00405972E+03          6.61310155E+03          5.16464580E+03          1.51017669E+05          1.68157894E+05          6.64001305E+04          4.40604789E+04          1.24735246E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42119382E+04          4.18118237E+04          1.42215519E+04          1.00687870E+04          6.80422786E+03          8.48841340E+03          6.64636853E+03          1.72545965E+05          1.88005441E+05          7.55938929E+04          5.05821736E+04          1.48035468E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.84447227E+04          4.48024853E+04          1.57773107E+04          1.13136966E+04          7.69681647E+03          1.07059139E+04          8.40764872E+03          1.94242135E+05          2.07948609E+05          8.55068138E+04          5.76090927E+04          1.73607255E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31372947E+04          4.78891576E+04          1.74970581E+04          1.27127144E+04          8.71219095E+03          1.33665719E+04          1.05093075E+04          2.17399674E+05          2.27799973E+05          9.60548053E+04          6.55677738E+04          2.02054779E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80165005E+04          5.12541497E+04          1.92732783E+04          1.42339590E+04          9.78639114E+03          1.64964236E+04          1.29493509E+04          2.42279478E+05          2.49650675E+05          1.07075893E+05          7.39235773E+04          2.32605472E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.32062014E+04          5.50488645E+04          2.11084817E+04          1.60181811E+04          1.09870213E+04          2.01526321E+04          1.58818963E+04          2.67976162E+05          2.72027314E+05          1.18709726E+05          8.36886497E+04          2.66543279E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.83887106E+04          5.89117827E+04          2.32548435E+04          1.77540289E+04          1.23304994E+04          2.44318013E+04          1.93023065E+04          2.94110098E+05          2.96352662E+05          1.30774389E+05          9.33845132E+04          3.03130666E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.43165799E+04          6.28038635E+04          2.52243767E+04          1.97631087E+04          1.37455052E+04          2.93352014E+04          2.32297364E+04          3.22030415E+05          3.20551765E+05          1.43542317E+05          1.04343201E+05          3.42131379E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99321375E+04          6.71577008E+04          2.75814127E+04          2.18837747E+04          1.53294905E+04          3.49875426E+04          2.76393921E+04          3.50968718E+05          3.46638046E+05          1.57245816E+05          1.16574878E+05          3.84585003E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.62888756E+04          7.15623521E+04          2.97321746E+04          2.42470452E+04          1.70247483E+04          4.14204236E+04          3.27647105E+04          3.81557013E+05          3.73237069E+05          1.71469738E+05          1.29220057E+05          4.29718180E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.23789572E+04          7.65638235E+04          3.21948353E+04          2.67514205E+04          1.88223756E+04          4.86810282E+04          3.85621941E+04          4.12341893E+05          4.01257383E+05          1.86695824E+05          1.43530240E+05          4.78077422E+03
       2125.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.41612019E+04          7.75805063E+04          3.28795691E+04          2.74911895E+04          1.93608297E+04          5.07467521E+04          4.03362503E+04          4.21264127E+05          4.09178435E+05          1.91200002E+05          1.46455188E+05          4.91828064E+03
       2126.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02562647E+03          9.41613416E+04          7.75806087E+04          3.28796229E+04          2.74912480E+04          1.93608723E+04          5.07469180E+04          4.03363930E+04          4.21264828E+05          4.09179056E+05          1.91200357E+05          1.46455494E+05          1.87324608E+03
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20531234E+03          9.88540209E+04          8.11033504E+04          3.47872649E+04          2.95216576E+04          2.08516620E+04          5.71623235E+04          4.52429589E+04          4.45412312E+05          4.30695169E+05          2.02414029E+05          1.57905214E+05          1.99823159E+03
       2205.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22081899E+03          9.92725450E+04          8.14114878E+04          3.49563313E+04          2.97080491E+04          2.09891777E+04          5.77545377E+04          4.55617833E+04          4.47586014E+05          4.32621644E+05          2.03493797E+05          1.58660039E+05          2.00894487E+03
       2206.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.56520586E+03          3.22082418E+03          9.92726852E+04          8.14115909E+04          3.49563879E+04          2.97081116E+04          2.09892239E+04          5.77547372E+04          4.55619278E+04          4.47586742E+05          4.32622289E+05          2.03494159E+05          1.58660367E+05          1.62727507E+03
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.07924373E+03          3.43704838E+03          1.05887139E+05          8.62316590E+04          3.74818121E+04          3.23511825E+04          2.29170050E+04          6.63528769E+04          5.25322686E+04          4.78472942E+05          4.60850176E+05          2.18409654E+05          1.73967171E+05          1.65791940E+03
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93780501E+03          3.69026148E+03          1.13188224E+05          9.13917889E+04          4.02743319E+04          3.55146099E+04          2.51585395E+04          7.67418037E+04          6.10334884E+04          5.13509739E+05          4.91925834E+05          2.35607681E+05          1.90543746E+05          1.68124991E+03
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56795269E+03          3.92980484E+03          1.20564503E+05          9.70757684E+04          4.32487355E+04          3.88395127E+04          2.75994082E+04          8.84545191E+04          7.01276290E+04          5.49542530E+05          5.24614868E+05          2.53208104E+05          2.08491918E+05          1.73671859E+03
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.15893948E+03          4.36919889E+03          1.27513315E+05          1.02803120E+05          4.61420899E+04          4.24031724E+04          3.01748068E+04          1.01653416E+05          8.05815836E+04          5.88889221E+05          5.57802151E+05          2.72386126E+05          2.28039113E+05          1.91938507E+03
       2648.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.45107557E+03          4.58721119E+03          1.31569750E+05          1.05963245E+05          4.78077468E+04          4.41627164E+04          3.16465262E+04          1.08054056E+05          8.62825848E+04          6.05708801E+05          5.74499097E+05          2.81240507E+05          2.37379851E+05          2.01121399E+03
       2649.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27159306E+04          6.45108881E+03          4.58722116E+03          1.31569921E+05          1.05963378E+05          4.78078173E+04          4.41627969E+04          3.16465892E+04          1.08054360E+05          8.62828417E+04          6.05709641E+05          5.74499844E+05          2.81240925E+05          2.37380274E+05          1.73655545E+03
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30127992E+04          6.80727701E+03          4.81628807E+03          1.35407352E+05          1.08573668E+05          4.93759222E+04          4.60320965E+04          3.29514523E+04          1.15802361E+05          9.19318421E+04          6.24472317E+05          5.92054351E+05          2.92315006E+05          2.48681909E+05          1.81638761E+03
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37499844E+04          7.45713964E+03          5.31176027E+03          1.43385782E+05          1.14945695E+05          5.26660246E+04          5.01982238E+04          3.58905025E+04          1.31806343E+05          1.05070156E+05          6.64587917E+05          6.27855469E+05          3.12400807E+05          2.69561203E+05          1.98158664E+03
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44558570E+04          8.20030355E+03          5.83611121E+03          1.51438320E+05          1.21213436E+05          5.60071263E+04          5.43610479E+04          3.90912689E+04          1.48811765E+05          1.18639470E+05          7.05309589E+05          6.64276323E+05          3.32552990E+05          2.93434627E+05          2.15683851E+03
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52935935E+04          8.82979169E+03          6.41543184E+03          1.60004038E+05          1.27491915E+05          5.96643905E+04          5.88922766E+04          4.23037617E+04          1.68558830E+05          1.34063906E+05          7.46576835E+05          7.03286843E+05          3.53190940E+05          3.18216523E+05          2.33582899E+03
       3029.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55601835E+04          9.18010367E+03          6.56284341E+03          1.62858510E+05          1.29641398E+05          6.06193645E+04          6.02230646E+04          4.34256906E+04          1.74288548E+05          1.38921775E+05          7.58641649E+05          7.16010909E+05          3.60299720E+05          3.25245911E+05          2.39776765E+03
       3030.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88545326E+04          1.55602016E+04          9.18012221E+03          6.56285586E+03          1.62858704E+05          1.29641544E+05          6.06194411E+04          6.02231641E+04          4.34257674E+04          1.74288992E+05          1.38922118E+05          7.58642545E+05          7.16011773E+05          3.60300203E+05          3.25246465E+05          2.25840244E+03
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99001916E+04          1.61031998E+04          9.75403927E+03          6.98918405E+03          1.68717033E+05          1.34505087E+05          6.34236712E+04          6.36257807E+04          4.59577236E+04          1.89047113E+05          1.51085008E+05          7.91365301E+05          7.43461418E+05          3.75446821E+05          3.42873021E+05          2.38399594E+03
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15413624E+04          1.69175247E+04          1.06500653E+04          7.64749627E+03          1.77764578E+05          1.41285968E+05          6.71995411E+04          6.86875288E+04          4.94920717E+04          2.11889823E+05          1.69735695E+05          8.35195271E+05          7.83786461E+05          3.98210899E+05          3.70384219E+05          2.57410793E+03
       3299.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28238190E+04          1.78306292E+04          1.15611438E+04          8.31777081E+03          1.86827785E+05          1.49301674E+05          7.09965965E+04          7.39570806E+04          5.35242364E+04          2.37422815E+05          1.90140961E+05          8.80234003E+05          8.24519812E+05          4.24302798E+05          3.99659229E+05          2.76874148E+03
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28238327E+04          1.78306389E+04          1.15611539E+04          8.31777828E+03          1.86827886E+05          1.49301759E+05          7.09966401E+04          7.39571386E+04          5.35242800E+04          2.37423095E+05          1.90141193E+05          8.80234506E+05          8.24520258E+05          4.24303076E+05          3.99659549E+05          2.76874362E+03
       3300.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41438975E+04          4.28238465E+04          1.78306486E+04          1.15611640E+04          8.31778575E+03          1.86827987E+05          1.49301844E+05          7.09966838E+04          7.39571966E+04          5.35243237E+04          2.37423374E+05          1.90141426E+05          8.80235009E+05          8.24520705E+05          4.24303354E+05          3.99659870E+05          2.65417918E+03
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.61339537E+04          4.42405817E+04          1.87381873E+04          1.25560297E+04          9.03523928E+03          1.95931618E+05          1.55649415E+05          7.51796641E+04          7.97466031E+04          5.78313888E+04          2.64642672E+05          2.12260259E+05          9.27362408E+05          8.68323667E+05          4.47613256E+05          4.29979707E+05          2.84613894E+03
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.82514679E+04          4.62049956E+04          1.97663354E+04          1.36458977E+04          9.81881828E+03          2.05543102E+05          1.63884769E+05          7.94659701E+04          8.58510592E+04          6.23136104E+04          2.94358415E+05          2.35880478E+05          9.74466984E+05          9.13248363E+05          4.75931770E+05          4.61916569E+05          3.05545379E+03
