#Energy      Pt-K-shell   Pt-L1-shell   Pt-L2-shell   Pt-L3-shell   Pt-M1-shell   Pt-M2-shell   Pt-M3-shell   Pt-M4-shell   Pt-M5-shell   Pt-N1-shell   Pt-N2-shell   Pt-N3-shell   Pt-N4-shell   Pt-N5-shell   Pt-N6-shell   Pt-N7-shell   Pt-O1-shell   Pt-O2-shell   Pt-O3-shell   Valence  Total
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02218099E+05          4.86092775E+04          4.32790496E+03          2.36143494E+03          1.18712427E+02          8.44452366E+01          5.54597825E+02          3.14082586E+02          1.18843060E+02          1.23656306E+01          8.67953408E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.24733975E+05          4.47693460E+04          4.20565591E+03          2.30215818E+03          1.19555101E+02          8.50631507E+01          5.57285333E+02          3.16470441E+02          1.19858332E+02          1.24985697E+01          8.76241718E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65128202E+05          4.14262149E+04          4.09216689E+03          2.24703591E+03          1.20402443E+02          8.56840003E+01          5.60024898E+02          3.18867401E+02          1.20874989E+02          1.26281924E+01          8.84367297E+00
        726.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31159847E+05          3.93361623E+04          4.01752279E+03          2.21073121E+03          1.20998108E+02          8.61201700E+01          5.61971564E+02          3.20550101E+02          1.21587296E+02          1.27199640E+01          8.90106012E+00
        727.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89785501E+12          3.31149745E+05          3.93355964E+04          4.01750202E+03          2.21072110E+03          1.20998278E+02          8.61202948E+01          5.61972123E+02          3.20550582E+02          1.21587499E+02          1.27199911E+01          8.90107693E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55393636E+08          3.18160957E+05          3.84955286E+04          3.98665095E+03          2.19570583E+03          1.21254142E+02          8.63075831E+01          5.62813314E+02          3.21272818E+02          1.21892891E+02          1.27605501E+01          8.92627088E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72459390E+07          2.80423490E+05          3.59100501E+04          3.88840590E+03          2.14784705E+03          1.22109906E+02          8.69337126E+01          5.65647607E+02          3.23686080E+02          1.22911907E+02          1.28896606E+01          9.00727590E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.26461554E+06          2.49573663E+05          3.36162251E+04          3.79680469E+03          2.10317212E+03          1.22969468E+02          8.75622145E+01          5.68525018E+02          3.26106627E+02          1.23848155E+02          1.30214581E+01          9.08913813E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18681480E+06          2.23994332E+05          3.15706295E+04          3.71128893E+03          2.06142063E+03          1.23832577E+02          8.81929277E+01          5.71442984E+02          3.28533939E+02          1.24901352E+02          1.31529765E+01          9.17148103E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78876421E+06          2.02521375E+05          2.97378621E+04          3.63135968E+03          2.02236041E+03          1.24698996E+02          8.88257021E+01          5.74399131E+02          3.30967524E+02          1.25952750E+02          1.32813334E+01          9.25226763E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02031283E+06          1.84295300E+05          2.80885316E+04          3.55656671E+03          1.98578224E+03          1.25568510E+02          8.94603961E+01          5.77391234E+02          3.33406928E+02          1.26873125E+02          1.34123203E+01          9.33361240E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54605001E+06          1.68680061E+05          2.65980650E+04          3.48650430E+03          1.95149463E+03          1.26440913E+02          9.00968781E+01          5.80417231E+02          3.35851728E+02          1.27921971E+02          1.35430432E+01          9.41551029E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23008626E+06          1.55180353E+05          2.52466493E+04          3.42080575E+03          1.91932609E+03          1.27316017E+02          9.07350274E+01          5.83475200E+02          3.38301526E+02          1.28969081E+02          1.36735068E+01          9.49726053E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00752695E+06          1.43423449E+05          2.40166000E+04          3.35913948E+03          1.88912083E+03          1.28193643E+02          9.13747274E+01          5.86563334E+02          3.40755953E+02          1.30014481E+02          1.38009050E+01          9.57751171E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.44037641E+05          1.33113986E+05          2.28937724E+04          3.30120701E+03          1.86073583E+03          1.29073623E+02          9.20158721E+01          5.89679948E+02          3.43214659E+02          1.31058192E+02          1.39308714E+01          9.65897955E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.19879949E+05          1.24017324E+05          2.18653962E+04          3.24673505E+03          1.83404289E+03          1.29955804E+02          9.26583607E+01          5.92823480E+02          3.45677324E+02          1.32100238E+02          1.40605912E+01          9.74030611E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.23107903E+05          1.15946012E+05          2.09212695E+04          3.19547547E+03          1.80892285E+03          1.30840037E+02          9.33020991E+01          5.95992448E+02          3.48143641E+02          1.33019017E+02          1.41900671E+01          9.82083053E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.46014596E+05          1.08745909E+05          2.00521317E+04          3.14720135E+03          1.78526750E+03          1.31726188E+02          9.39469995E+01          5.99185474E+02          3.50613326E+02          1.34058732E+02          1.43193017E+01          9.90188357E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83471245E+05          1.02292398E+05          1.92500272E+04          3.10170699E+03          1.76297892E+03          1.32614125E+02          9.45929781E+01          6.02401257E+02          3.53086112E+02          1.35096847E+02          1.44455841E+01          9.98150436E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31923349E+05          9.64848810E+04          1.85081161E+04          3.05880171E+03          1.74196578E+03          1.33503730E+02          9.52399579E+01          6.05638584E+02          3.55561747E+02          1.36133384E+02          1.45743629E+01          1.00622964E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.88887235E+05          9.12347931E+04          1.78204371E+04          3.01831339E+03          1.72214512E+03          1.34394887E+02          9.58878660E+01          6.08896310E+02          3.58039996E+02          1.37168366E+02          1.47029125E+01          1.01429566E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52537485E+05          8.64731034E+04          1.71816919E+04          2.98008360E+03          1.70343970E+03          1.35287491E+02          9.65366330E+01          6.12173366E+02          3.60520639E+02          1.38201816E+02          1.48312355E+01          1.02234864E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21516208E+05          8.21387874E+04          1.65873301E+04          2.94396475E+03          1.68577964E+03          1.36181440E+02          9.71861947E+01          6.15468733E+02          3.63003465E+02          1.39233755E+02          1.49593351E+01          1.03038875E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94795808E+05          7.81808503E+04          1.60332051E+04          2.90982256E+03          1.66909960E+03          1.37076641E+02          9.78364903E+01          6.18781454E+02          3.65458553E+02          1.40264207E+02          1.50872148E+01          1.03841380E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71604537E+05          7.45552594E+04          1.55157610E+04          2.87753317E+03          1.65333963E+03          1.37973003E+02          9.84874626E+01          6.22110640E+02          3.67953140E+02          1.41293191E+02          1.52148785E+01          1.04642942E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51332576E+05          7.12256945E+04          1.50317850E+04          2.84698288E+03          1.63844446E+03          1.38870443E+02          9.91390568E+01          6.25455440E+02          3.70445164E+02          1.42320731E+02          1.53397378E+01          1.05431001E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33493428E+05          6.81594810E+04          1.45784273E+04          2.81806512E+03          1.62436219E+03          1.39768881E+02          9.97912232E+01          6.28815052E+02          3.72934653E+02          1.43346846E+02          1.54669936E+01          1.06230145E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17696394E+05          6.53287026E+04          1.41531546E+04          2.79068265E+03          1.61104576E+03          1.40668243E+02          1.00387038E+02          6.32188719E+02          3.75421633E+02          1.44371559E+02          1.55940423E+01          1.07021600E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03639981E+05          6.27095295E+04          1.37536696E+04          2.76474473E+03          1.59845057E+03          1.41568458E+02          1.01038027E+02          6.35575734E+02          3.77906136E+02          1.45394889E+02          1.57208866E+01          1.07818045E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91069512E+05          6.02809625E+04          1.33779303E+04          2.74016682E+03          1.58653555E+03          1.42469458E+02          1.01688460E+02          6.38975417E+02          3.80388189E+02          1.46416857E+02          1.58475294E+01          1.08613182E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79772273E+05          5.80238356E+04          1.30240900E+04          2.71687179E+03          1.57526274E+03          1.43241073E+02          1.02338342E+02          6.42387125E+02          3.82867821E+02          1.47437482E+02          1.59739736E+01          1.09399450E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69584526E+05          5.59228271E+04          1.26904733E+04          2.69478658E+03          1.56459671E+03          1.44135937E+02          1.02987679E+02          6.45810261E+02          3.85345063E+02          1.48456785E+02          1.61002220E+01          1.10191584E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60353838E+05          5.39632560E+04          1.23755891E+04          2.67384452E+03          1.55450463E+03          1.45030151E+02          1.03636476E+02          6.49244243E+02          3.87819941E+02          1.49474785E+02          1.62262773E+01          1.10982400E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01485023E+05          3.99317405E+04          1.00083367E+04          2.51534040E+03          1.47925933E+03          1.54227599E+02          1.10193868E+02          6.84074017E+02          4.12787830E+02          1.59686238E+02          1.74791423E+01          1.18870821E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29054339E+04          3.18891179E+04          8.55603045E+03          2.42245337E+03          1.43734054E+03          1.63186199E+02          1.16779773E+02          7.19533700E+02          4.37818793E+02          1.69866072E+02          1.87149996E+01          1.26653641E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67108240E+04          2.68588545E+04          7.61239494E+03          2.37076092E+03          1.41654731E+03          1.72327585E+02          1.23297156E+02          7.54509865E+02          4.62578607E+02          1.79924626E+02          1.99379048E+01          1.34357805E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66079712E+04          2.35236567E+04          6.97473597E+03          2.34631415E+03          1.40983813E+03          1.81373030E+02          1.29835647E+02          7.91324316E+02          4.87386555E+02          1.89960700E+02          2.11470585E+01          1.41993019E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98853791E+04          2.12196209E+04          6.53223719E+03          2.34066016E+03          1.41290708E+03          1.90332345E+02          1.36389578E+02          8.27044314E+02          5.11948392E+02          1.99892291E+02          2.23457691E+01          1.49560612E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52029918E+04          1.95799118E+04          6.22009849E+03          2.34842031E+03          1.42299246E+03          1.99325181E+02          1.42879263E+02          8.63270964E+02          5.36553092E+02          2.09808228E+02          2.35349208E+01          1.57076869E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18301969E+04          1.83876507E+04          5.99840296E+03          2.36603051E+03          1.43825131E+03          2.08237709E+02          1.49310493E+02          8.99223239E+02          5.60934036E+02          2.19632368E+02          2.47134256E+01          1.64522886E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93381474E+04          1.75078209E+04          5.84148633E+03          2.39104604E+03          1.45741187E+03          2.17180547E+02          1.55688374E+02          9.35589980E+02          5.85358121E+02          2.29372509E+02          2.58820438E+01          1.71915642E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74607182E+04          1.68528288E+04          5.73224379E+03          2.42174040E+03          1.47957132E+03          2.25948382E+02          1.62085428E+02          9.71672287E+02          6.09337546E+02          2.39106758E+02          2.70433967E+01          1.79261285E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60253233E+04          1.63638646E+04          5.65891689E+03          2.45686325E+03          1.50407281E+03          2.34751009E+02          1.68432744E+02          1.00749180E+03          6.33375726E+02          2.48765284E+02          2.81960761E+01          1.86559373E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49160135E+04          1.60002671E+04          5.61320148E+03          2.49548922E+03          1.53042830E+03          2.43584385E+02          1.74733948E+02          1.04306816E+03          6.57465526E+02          2.58353441E+02          2.93407251E+01          1.93813664E+01
       2125.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46705129E+04          1.59225073E+04          5.60505612E+03          2.50601510E+03          1.53753640E+03          2.45874091E+02          1.76384256E+02          1.05245927E+03          6.63708760E+02          2.60855599E+02          2.96358439E+01          1.95690717E+01
       2126.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18499125E+13          2.46704947E+04          1.59225015E+04          5.60505555E+03          2.50601592E+03          1.53753695E+03          2.45874274E+02          1.76384388E+02          1.05246004E+03          6.63709258E+02          2.60855796E+02          2.96358669E+01          1.95690864E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74984383E+07          2.40525904E+04          1.57331987E+04          5.58908834E+03          2.53692028E+03          1.55826841E+03          2.52260985E+02          1.81055094E+02          1.07900324E+03          6.81158891E+02          2.67942407E+02          3.04778719E+01          2.01024982E+01
       2205.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55353257E+07          2.40072731E+04          1.57197592E+04          5.58822524E+03          2.53948254E+03          1.55997918E+03          2.52807329E+02          1.81448069E+02          1.08129217E+03          6.82641654E+02          2.68465083E+02          3.05463054E+01          2.01459878E+01
       2206.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33539903E+13          1.55348052E+07          2.40072581E+04          1.57197548E+04          5.58822496E+03          2.53948340E+03          1.55997975E+03          2.52807511E+02          1.81448200E+02          1.08129293E+03          6.82642148E+02          2.68465279E+02          3.05463282E+01          2.01460025E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07329501E+07          4.69787805E+06          2.33781407E+04          1.55417468E+04          5.58214169E+03          2.58062108E+03          1.58730903E+03          2.60972101E+02          1.87333051E+02          1.11469376E+03          7.04916012E+02          2.77401770E+02          3.16078305E+01          2.08193404E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.78319451E+06          2.31756282E+06          2.28514082E+04          1.54104316E+04          5.58902164E+03          2.62617490E+03          1.61732846E+03          2.69626869E+02          1.93510143E+02          1.14959865E+03          7.28520053E+02          2.86867012E+02          3.27327946E+01          2.15319523E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55046311E+06          1.42605292E+06          2.24418922E+04          1.53275887E+04          5.60717407E+03          2.67325324E+03          1.64815153E+03          2.78228622E+02          1.99710647E+02          1.18485847E+03          7.51979985E+02          2.96275208E+02          3.38513346E+01          2.22413336E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24811734E+06          9.86142120E+05          2.21266461E+04          1.52842923E+04          5.63461406E+03          2.72159390E+03          1.67963827E+03          2.86780406E+02          2.05932903E+02          1.22044460E+03          7.75303994E+02          3.05629519E+02          3.49637790E+01          2.29476514E+01
       2648.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87286038E+06          8.46721466E+05          2.20011104E+04          1.52753502E+04          5.65096321E+03          2.74567551E+03          1.69527362E+03          2.90949961E+02          2.08938003E+02          1.23752428E+03          7.86677137E+02          3.10252737E+02          3.55067009E+01          2.32921527E+01
       2649.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.22343256E+13          1.87284755E+06          8.46716552E+05          2.20011057E+04          1.52753500E+04          5.65096391E+03          2.74567649E+03          1.69527426E+03          2.90950138E+02          2.08938130E+02          1.23752502E+03          7.86677617E+02          3.10252928E+02          3.55067231E+01          2.32921669E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.99260318E+07          1.58098484E+06          7.33450388E+05          2.18881313E+04          1.52736072E+04          5.66977976E+03          2.77098562E+03          1.71167567E+03          2.95285005E+02          2.12062150E+02          1.25529752E+03          7.98499566E+02          3.14993127E+02          3.60704609E+01          2.36496283E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90857431E+07          1.18879090E+06          5.73477889E+05          2.17127645E+04          1.52900752E+04          5.71142667E+03          2.82125638E+03          1.74417163E+03          3.03826138E+02          2.18159237E+02          1.29047867E+03          8.21769371E+02          3.24246820E+02          3.71730773E+01          2.43491537E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69305336E+06          9.36587530E+05          4.65103497E+05          2.15898765E+04          1.53293500E+04          5.75855253E+03          2.87226506E+03          1.77705056E+03          3.12241882E+02          2.24280327E+02          1.32496824E+03          8.44723558E+02          3.33513010E+02          3.82688840E+01          2.50447007E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15497169E+06          7.63758705E+05          3.87903011E+05          2.15109921E+04          1.53879295E+04          5.81034165E+03          2.92389491E+03          1.81024986E+03          3.20695737E+02          2.30370499E+02          1.35978446E+03          8.67757240E+02          3.42675804E+02          3.93612850E+01          2.57381529E+01
       3029.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53529747E+06          7.22345258E+05          3.69016412E+05          2.14948499E+04          1.54088271E+04          5.82668383E+03          2.93948951E+03          1.82026378E+03          3.23215873E+02          2.32186283E+02          1.37014609E+03          8.74626299E+02          3.45427769E+02          3.96878697E+01          2.59453908E+01
       3030.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75783621E+14          4.53526175E+06          7.22342653E+05          3.69015215E+05          2.14948489E+04          1.54088285E+04          5.82668493E+03          2.93949055E+03          1.82026444E+03          3.23216046E+02          2.32186408E+02          1.37014681E+03          8.74626770E+02          3.45427956E+02          3.96878915E+01          2.59454048E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98155493E+08          3.48530239E+06          6.39561192E+05          3.30755235E+05          2.14693004E+04          1.54629677E+04          5.86612453E+03          2.97604875E+03          1.84371743E+03          3.29108497E+02          2.36378048E+02          1.39442773E+03          8.90679856E+02          3.51853453E+02          4.04474838E+01          2.64274759E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11111729E+07          2.55082813E+06          5.46993863E+05          2.87133232E+05          2.14592851E+04          1.55521280E+04          5.92534689E+03          3.02864507E+03          1.87740954E+03          3.37481981E+02          2.42411213E+02          1.42890595E+03          9.13496315E+02          3.60989398E+02          4.15300937E+01          2.71148340E+01
       3299.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49920474E+07          1.96921346E+06          4.75938980E+05          2.52999547E+05          2.14764254E+04          1.56534763E+04          5.98754551E+03          3.08161466E+03          1.91128903E+03          3.45817805E+02          2.48417337E+02          1.46322616E+03          9.36210926E+02          3.70085310E+02          4.26085969E+01          2.77993748E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56070296E+14          2.49919130E+07          1.96920886E+06          4.75938357E+05          2.52999245E+05          2.14764257E+04          1.56534774E+04          5.98754614E+03          3.08161519E+03          1.91128937E+03          3.45817890E+02          2.48417398E+02          1.46322652E+03          9.36211158E+02          3.70085403E+02          4.26086077E+01          2.77993817E+01
       3300.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56070706E+14          2.49917786E+07          1.96920427E+06          4.75937735E+05          2.52998943E+05          2.14764260E+04          1.56534785E+04          5.98754678E+03          3.08161572E+03          1.91128971E+03          3.45817976E+02          2.48417460E+02          1.46322688E+03          9.36211390E+02          3.70085495E+02          4.26086186E+01          2.77993886E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55556317E+08          1.53012799E+07          1.57982888E+06          4.20082800E+05          2.25737566E+05          2.15169941E+04          1.57654041E+04          6.05233394E+03          3.13490087E+03          1.94532573E+03          3.54117811E+02          2.54397737E+02          1.49739632E+03          9.58828624E+02          3.79143111E+02          4.36827782E+01          2.84810479E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37980549E+07          1.05321686E+07          1.30495691E+06          3.75299960E+05          2.03586059E+05          2.15778877E+04          1.58865538E+04          6.11938174E+03          3.18845259E+03          1.97949205E+03          3.62383224E+02          2.60353289E+02          1.53142180E+03          9.81352679E+02          3.88164051E+02          4.47527177E+01          2.91599178E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87148304E+07          7.79420310E+06          1.10285725E+06          3.38789162E+05          1.85323996E+05          2.16565064E+04          1.60157825E+04          6.18841006E+03          3.24222790E+03          2.01376565E+03          3.70615515E+02          2.66334459E+02          1.56530899E+03          1.00378703E+03          3.97149653E+02          4.58185731E+01          2.98367105E+01
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83456488E+07          6.06052342E+06          9.49436777E+05          3.08598662E+05          1.70078622E+05          2.17506581E+04          1.61521162E+04          6.25917992E+03          3.29619039E+03          2.04587349E+03          3.78815983E+02          2.72242575E+02          1.59906355E+03          1.02613516E+03          4.06153937E+02          4.68824013E+01          3.05108778E+01
