#Energy      W-K-shell   W-L1-shell   W-L2-shell   W-L3-shell   W-M1-shell   W-M2-shell   W-M3-shell   W-M4-shell   W-M5-shell   W-N1-shell   W-N2-shell   W-N3-shell   W-N4-shell   W-N5-shell   W-N6-shell   W-N7-shell   W-O1-shell   W-O2-shell   W-O3-shell   Valence  Total
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46477516E+05          9.32870681E+04          1.72449207E+04          2.01533268E+03          1.14618715E+03          4.89255411E+01          3.45868928E+01          3.68527065E+02          2.06001145E+02          7.98928221E+01          1.44953002E+01          7.14985657E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.68567642E+05          8.53664292E+04          1.62509175E+04          1.97725493E+03          1.12736616E+03          4.94354834E+01          3.49511054E+01          3.71083484E+02          2.07899365E+02          8.06456467E+01          1.46618195E+01          7.22457645E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44622701E+05          7.85396701E+04          1.53590299E+04          1.94192524E+03          1.10990960E+03          4.99076741E+01          3.52902977E+01          3.73661169E+02          2.09799666E+02          8.14633248E+01          1.48306369E+01          7.29846424E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54338957E+05          7.26102865E+04          1.45553459E+04          1.90911179E+03          1.09370426E+03          5.04154326E+01          3.56529197E+01          3.76258668E+02          2.11530262E+02          8.22791415E+01          1.49964235E+01          7.37312453E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86257777E+05          6.74230834E+04          1.38283493E+04          1.87860491E+03          1.07864912E+03          5.09220326E+01          3.60147074E+01          3.78874655E+02          2.13512021E+02          8.30288149E+01          1.51644781E+01          7.44801311E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33507323E+05          6.28552210E+04          1.31684450E+04          1.85021754E+03          1.06465245E+03          5.13920372E+01          3.63522244E+01          3.81507889E+02          2.15489807E+02          8.38413690E+01          1.53321531E+01          7.52145697E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91681954E+05          5.88099117E+04          1.25674070E+04          1.82378174E+03          1.05163224E+03          5.18965734E+01          3.67125103E+01          3.84157226E+02          2.17248877E+02          8.46521525E+01          1.54968825E+01          7.59559494E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57894328E+05          5.52080256E+04          1.20183417E+04          1.79914380E+03          1.03951368E+03          5.24000096E+01          3.70720048E+01          3.86821606E+02          2.19220346E+02          8.53988941E+01          1.56638367E+01          7.66992521E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30158402E+05          5.19854201E+04          1.15153032E+04          1.77616661E+03          1.02822905E+03          5.28679798E+01          3.74079620E+01          3.89500039E+02          2.21187998E+02          8.62065891E+01          1.58279039E+01          7.74225525E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07064936E+05          4.90893399E+04          1.10532398E+04          1.75472528E+03          1.01771704E+03          5.33694650E+01          3.77660375E+01          3.92191609E+02          2.22944638E+02          8.70126000E+01          1.59941647E+01          7.81647788E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87615568E+05          4.64757312E+04          1.06277461E+04          1.73470653E+03          1.00792204E+03          5.38699054E+01          3.81233618E+01          3.94895464E+02          2.24906252E+02          8.77566151E+01          1.61600830E+01          7.89028977E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71059423E+05          4.41085706E+04          1.02350465E+04          1.71600732E+03          9.98793009E+02          5.43359813E+01          3.84578655E+01          3.97610805E+02          2.26864207E+02          8.85597018E+01          1.63231864E+01          7.96216486E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56833657E+05          4.19561625E+04          9.87180437E+03          1.69853361E+03          9.90283828E+02          5.48345761E+01          3.88138481E+01          4.00336893E+02          2.28818557E+02          8.93611864E+01          1.64884446E+01          8.03613178E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44508258E+05          3.99935356E+04          9.53514947E+03          1.68219994E+03          9.82351817E+02          5.53321777E+01          3.91691171E+01          4.03073032E+02          2.30769354E+02          9.01610948E+01          1.66533808E+01          8.10993142E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33754001E+05          3.81981519E+04          9.22252377E+03          1.66692819E+03          9.74958253E+02          5.58288026E+01          3.95236842E+01          4.05818576E+02          2.32519471E+02          9.09594528E+01          1.68180023E+01          8.18332366E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24305101E+05          3.65511568E+04          8.93171596E+03          1.65264671E+03          9.68067510E+02          5.63244669E+01          3.98775611E+01          4.08572921E+02          2.34464712E+02          9.16985693E+01          1.69798789E+01          8.25575802E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15953112E+05          3.50362940E+04          8.66072288E+03          1.63928966E+03          9.61647091E+02          5.67872519E+01          4.02095840E+01          4.11335499E+02          2.36406554E+02          9.24942590E+01          1.71438791E+01          8.32748631E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08530116E+05          3.36394918E+04          8.40781452E+03          1.62679685E+03          9.55666631E+02          5.72812322E+01          4.05622370E+01          4.14105781E+02          2.38345048E+02          9.32884726E+01          1.73075798E+01          8.40066453E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01899715E+05          3.23485753E+04          8.17142291E+03          1.61511268E+03          9.50098985E+02          5.77742984E+01          4.09142333E+01          4.16883267E+02          2.40280245E+02          9.40812338E+01          1.74709825E+01          8.47369135E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.59490310E+04          3.11529849E+04          7.95015233E+03          1.60418639E+03          9.44918079E+02          5.82664651E+01          4.12655836E+01          4.19667494E+02          2.42212195E+02          9.48725660E+01          1.76317189E+01          8.54601224E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.05866515E+04          3.00434107E+04          7.74275468E+03          1.59397060E+03          9.40100644E+02          5.87577468E+01          4.16162982E+01          4.22458021E+02          2.44140948E+02          9.56624919E+01          1.77945390E+01          8.61874559E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57343273E+04          2.90116731E+04          7.54815249E+03          1.58442281E+03          9.35625125E+02          5.92481574E+01          4.19663872E+01          4.25254438E+02          2.45881681E+02          9.64510337E+01          1.79570771E+01          8.69110589E+00
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.13284217E+04          2.80505743E+04          7.36527932E+03          1.57550173E+03          9.31470993E+02          5.97377109E+01          4.23158607E+01          4.28056356E+02          2.47805517E+02          9.71837440E+01          1.81193354E+01          8.76311556E+00
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73143047E+04          2.71537014E+04          7.19326758E+03          1.56717080E+03          9.27619805E+02          6.02264209E+01          4.26647282E+01          4.30863416E+02          2.49726294E+02          9.79699334E+01          1.82813159E+01          8.83543254E+00
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.36454727E+04          2.63154676E+04          7.03128559E+03          1.55939585E+03          9.24054103E+02          6.06842959E+01          4.29930752E+01          4.33675270E+02          2.51644059E+02          9.87548030E+01          1.84430209E+01          8.90611279E+00
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.02820785E+04          2.55308568E+04          6.87859750E+03          1.55214460E+03          9.20757856E+02          6.11715458E+01          4.33408810E+01          4.36491601E+02          2.53558859E+02          9.95383732E+01          1.86044537E+01          8.97816936E+00
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71907715E+04          2.47953420E+04          6.73452354E+03          1.54538711E+03          9.17716449E+02          6.16579909E+01          4.36881088E+01          4.39312101E+02          2.55470737E+02          1.00320664E+02          1.87656190E+01          9.05009485E+00
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43417691E+04          2.41049144E+04          6.59845458E+03          1.53909703E+03          9.14915461E+02          6.21436435E+01          4.40347675E+01          4.42136485E+02          2.57379739E+02          1.01101696E+02          1.89242608E+01          9.12136666E+00
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17100477E+04          2.34559855E+04          6.46982905E+03          1.53324770E+03          9.12342452E+02          6.26285159E+01          4.43808658E+01          4.44964482E+02          2.59285907E+02          1.01881487E+02          1.90849220E+01          9.19304219E+00
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92734598E+04          2.28453200E+04          6.34813799E+03          1.52781581E+03          9.09984902E+02          6.31126197E+01          4.47264122E+01          4.47795838E+02          2.61189285E+02          1.02660057E+02          1.92453292E+01          9.26459394E+00
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70125178E+04          2.22699473E+04          6.23291419E+03          1.52277863E+03          9.07831760E+02          6.35959668E+01          4.50714151E+01          4.50630311E+02          2.63089914E+02          1.03437424E+02          1.94054853E+01          9.33602395E+00
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49109455E+04          2.17272569E+04          6.12372727E+03          1.51811592E+03          9.05872468E+02          6.40785684E+01          4.54158825E+01          4.53467674E+02          2.64987836E+02          1.04213607E+02          1.95653937E+01          9.40733426E+00
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29528291E+04          2.12148237E+04          6.02018778E+03          1.51380770E+03          9.04096802E+02          6.45604356E+01          4.57598224E+01          4.56307712E+02          2.66883091E+02          1.04988623E+02          1.97250574E+01          9.47852678E+00
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11258732E+04          2.07305064E+04          5.92193013E+03          1.50983662E+03          9.02496037E+02          6.50415794E+01          4.61032427E+01          4.59150218E+02          2.68775719E+02          1.05762489E+02          1.98844799E+01          9.54960361E+00
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94182519E+04          2.02722875E+04          5.82862548E+03          1.50618498E+03          9.01061420E+02          6.55220103E+01          4.64461510E+01          4.61995005E+02          2.70665759E+02          1.06535223E+02          2.00436645E+01          9.62056665E+00
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70821597E+04          1.67948746E+04          5.11055655E+03          1.48419232E+03          8.94281337E+02          7.03156193E+01          4.98661581E+01          4.90483816E+02          2.89587615E+02          1.14250731E+02          2.16251702E+01          1.03266828E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99215730E+04          1.46351890E+04          4.65858932E+03          1.48149617E+03          8.97606565E+02          7.50701075E+01          5.32401499E+01          5.18730745E+02          3.08415234E+02          1.21863430E+02          2.31858202E+01          1.10235288E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54096319E+04          1.32246119E+04          4.36490348E+03          1.49141562E+03          9.07579940E+02          7.97654449E+01          5.66054910E+01          5.47597782E+02          3.27013497E+02          1.29470739E+02          2.47298234E+01          1.17145142E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24051389E+04          1.22717021E+04          4.17129544E+03          1.50995279E+03          9.22115679E+02          8.44312509E+01          5.99164418E+01          5.76166175E+02          3.45542902E+02          1.36948596E+02          2.62569172E+01          1.23972156E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03249470E+04          1.16142025E+04          4.04413425E+03          1.53458615E+03          9.39888944E+02          8.90477815E+01          6.32232130E+01          6.04466314E+02          3.63877463E+02          1.44429250E+02          2.77705422E+01          1.30751793E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88436658E+04          1.11559939E+04          3.96289876E+03          1.56365500E+03          9.60022155E+02          9.36196705E+01          6.64827235E+01          6.32888724E+02          3.82160985E+02          1.51796811E+02          2.92718882E+01          1.37464201E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77676009E+04          1.08372343E+04          3.91448607E+03          1.59602573E+03          9.81913326E+02          9.81926229E+01          6.97271184E+01          6.61058949E+02          4.00275044E+02          1.59135650E+02          3.07601239E+01          1.44135301E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69755334E+04          1.06191150E+04          3.89020151E+03          1.63090095E+03          1.00513738E+03          1.02705175E+02          7.29575474E+01          6.89338124E+02          4.18233863E+02          1.66447827E+02          3.22363517E+01          1.50757180E+01
       1810.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69020694E+04          1.06000588E+04          3.88872773E+03          1.63486340E+03          1.00775906E+03          1.03192366E+02          7.33051048E+01          6.92281224E+02          4.20277623E+02          1.67232151E+02          3.23974159E+01          1.51475828E+01
       1811.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02680134E+13          1.69020563E+04          1.06000554E+04          3.88872745E+03          1.63486412E+03          1.00775954E+03          1.03192458E+02          7.33051705E+01          6.92281821E+02          4.20277995E+02          1.67232300E+02          3.23974454E+01          1.51475962E+01
       1873.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30882381E+07          1.65247275E+04          1.05068280E+04          3.88418499E+03          1.65797599E+03          1.02299673E+03          1.06030043E+02          7.53270510E+01          7.10012197E+02          4.31481018E+02          1.71809376E+02          3.33221728E+01          1.55624832E+01
       1874.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36729339E+13          1.30876854E+07          1.65247166E+04          1.05068254E+04          3.88418494E+03          1.65797674E+03          1.02299722E+03          1.06030135E+02          7.53271163E+01          7.10012790E+02          4.31481388E+02          1.71809524E+02          3.33222021E+01          1.55624965E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.45837462E+07          7.71280553E+06          1.63885096E+04          1.04755559E+04          3.88408266E+03          1.66770523E+03          1.02938653E+03          1.07201859E+02          7.61485053E+01          7.17382370E+02          4.36163671E+02          1.73700241E+02          3.37029211E+01          1.57330844E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64105453E+06          2.40703987E+06          1.59533400E+04          1.03885034E+04          3.89192395E+03          1.70601418E+03          1.05443322E+03          1.11664308E+02          7.93287621E+01          7.45209493E+02          4.53954626E+02          1.80862801E+02          3.51574578E+01          1.63855347E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08450241E+06          1.24111880E+06          1.56331315E+04          1.03451177E+04          3.91068264E+03          1.74550881E+03          1.08010603E+03          1.16094853E+02          8.24990639E+01          7.72835442E+02          4.71616435E+02          1.88042416E+02          3.66053202E+01          1.70352277E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74139101E+06          7.81158373E+05          1.54016478E+04          1.03360508E+04          3.93811074E+03          1.78594537E+03          1.10627379E+03          1.20495578E+02          8.56351698E+01          8.00274520E+02          4.89264060E+02          1.95139371E+02          3.80424100E+01          1.76796267E+01
       2282.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22330681E+06          5.78995202E+05          1.52630778E+04          1.03495633E+04          3.96623375E+03          1.82008601E+03          1.12829502E+03          1.24129561E+02          8.82247955E+01          8.23255298E+02          5.03750503E+02          2.01000115E+02          3.92286392E+01          1.82116811E+01
       2283.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07567538E+13          1.22329773E+06          5.78991483E+05          1.52630750E+04          1.03495639E+04          3.96623448E+03          1.82008683E+03          1.12829555E+03          1.24129650E+02          8.82248589E+01          8.23255872E+02          5.03750861E+02          2.01000259E+02          3.92286678E+01          1.82116941E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18711106E+08          1.14837622E+06          5.48276723E+05          1.52398159E+04          1.03543659E+04          3.97251513E+03          1.82713495E+03          1.13283470E+03          1.24886550E+02          8.87636081E+01          8.27832676E+02          5.06689735E+02          2.02223252E+02          3.94708893E+01          1.83212128E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71885267E+07          8.29218346E+05          4.12418555E+05          1.51334865E+04          1.03948108E+04          4.01259854E+03          1.86892923E+03          1.15970884E+03          1.29232569E+02          9.18608405E+01          8.55212462E+02          5.24111214E+02          2.09231596E+02          4.08923138E+01          1.89581680E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.61490172E+06          6.35702542E+05          3.25528073E+05          1.50719650E+04          1.04533516E+04          4.05735245E+03          1.91121050E+03          1.18683271E+03          1.33571247E+02          9.49521449E+01          8.82424459E+02          5.41428499E+02          2.16230677E+02          4.23062139E+01          1.95926949E+01
       2576.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12104068E+06          5.33675033E+05          2.78083742E+05          1.50499052E+04          1.05087517E+04          4.09448877E+03          1.94403841E+03          1.20785558E+03          1.36896826E+02          9.73216068E+01          9.03291396E+02          5.54703146E+02          2.21595512E+02          4.33897834E+01          2.00789942E+01
       2577.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74576726E+14          4.12099888E+06          5.33672778E+05          2.78082677E+05          1.50499049E+04          1.05087532E+04          4.09448976E+03          1.94403926E+03          1.20785613E+03          1.36896914E+02          9.73216691E+01          9.03291959E+02          5.54703497E+02          2.21595654E+02          4.33898115E+01          2.00790069E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.18729844E+08          3.66407562E+06          5.08575497E+05          2.66221522E+05          1.50470626E+04          1.05268392E+04          4.10598193E+03          1.95388433E+03          1.21415540E+03          1.37903060E+02          9.80262925E+01          9.09478326E+02          5.58647302E+02          2.23221072E+02          4.37125804E+01          2.02243386E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87848165E+07          2.38838171E+06          4.20096810E+05          2.23743665E+05          1.50523951E+04          1.06127862E+04          4.15785300E+03          1.99687439E+03          1.24163576E+03          1.42194322E+02          1.01095574E+02          9.36382901E+02          5.75772839E+02          2.30143202E+02          4.51117608E+01          2.08524854E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94757459E+07          1.70940442E+06          3.55763646E+05          1.92166153E+05          1.50829336E+04          1.07092038E+04          4.21245452E+03          2.04011841E+03          1.26924028E+03          1.46463790E+02          1.04137765E+02          9.63411252E+02          5.92904813E+02          2.37030024E+02          4.65058381E+01          2.14775746E+01
       2822.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67202071E+07          1.59785339E+06          3.43438314E+05          1.86045556E+05          1.50930835E+04          1.07326844E+04          4.22535307E+03          2.05009445E+03          1.27560361E+03          1.47441420E+02          1.04834428E+02          9.69524714E+02          5.96803072E+02          2.38606768E+02          4.68251524E+01          2.16206558E+01
       2823.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29331671E+14          1.67198049E+07          1.59784440E+06          3.43437281E+05          1.86045042E+05          1.50930845E+04          1.07326865E+04          4.22535420E+03          2.05009532E+03          1.27560416E+03          1.47441506E+02          1.04834490E+02          9.69525268E+02          5.96803419E+02          2.38606908E+02          4.68251803E+01          2.16206684E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37467822E+08          1.09392404E+07          1.30050024E+06          3.07364683E+05          1.67988253E+05          1.51346654E+04          1.08144844E+04          4.26937014E+03          2.08356527E+03          1.29643896E+03          1.50729072E+02          1.07176293E+02          9.90034523E+02          6.09855802E+02          2.43912403E+02          4.78917601E+01          2.20999245E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84430707E+07          7.17997928E+06          1.03307420E+06          2.69945768E+05          1.49028169E+05          1.52043539E+04          1.09273164E+04          4.32825792E+03          2.12530863E+03          1.32444169E+03          1.54957703E+02          1.10189513E+02          1.01678622E+03          6.26818647E+02          2.50732999E+02          4.92731684E+01          2.27188817E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92057230E+07          5.15715966E+06          8.47568302E+05          2.40366545E+05          1.33862689E+05          1.52893639E+04          1.10466201E+04          4.38883459E+03          2.16918046E+03          1.35234855E+03          1.59183522E+02          1.13200039E+02          1.04340762E+03          6.43702102E+02          2.57551326E+02          5.06472577E+01          2.33359644E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18785691E+07          3.93022376E+06          7.12991566E+05          2.16545852E+05          1.21531226E+05          1.53875295E+04          1.11714991E+04          4.45086382E+03          2.21292353E+03          1.38016325E+03          1.63390755E+02          1.16197392E+02          1.06990451E+03          6.60509648E+02          2.64339527E+02          5.20167001E+01          2.39504876E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22700579E+06          3.12386125E+06          6.11936436E+05          1.97062917E+05          1.11363414E+05          1.54970567E+04          1.13012043E+04          4.51414701E+03          2.25654243E+03          1.40788951E+03          1.67580182E+02          1.19182132E+02          1.09628227E+03          6.77244416E+02          2.71098823E+02          5.33810366E+01          2.45624186E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11454993E+06          2.56218318E+06          5.33892922E+05          1.80915895E+05          1.02879447E+05          1.56164475E+04          1.14351051E+04          4.57851632E+03          2.30236663E+03          1.43553099E+03          1.71752527E+02          1.22154749E+02          1.12254596E+03          6.93909333E+02          2.77830390E+02          5.47401253E+01          2.51720656E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77056397E+06          2.15355488E+06          4.72234015E+05          1.67381186E+05          9.57274454E+04          1.57444427E+04          1.15726670E+04          4.64382898E+03          2.34569008E+03          1.46309126E+03          1.75908459E+02          1.25115703E+02          1.14870027E+03          7.10507152E+02          2.84535318E+02          5.60938644E+01          2.57789031E+01
