#Energy      Pb-K-shell   Pb-L1-shell   Pb-L2-shell   Pb-L3-shell   Pb-M1-shell   Pb-M2-shell   Pb-M3-shell   Pb-M4-shell   Pb-M5-shell   Pb-N1-shell   Pb-N2-shell   Pb-N3-shell   Pb-N4-shell   Pb-N5-shell   Pb-N6-shell   Pb-N7-shell   Pb-O1-shell   Pb-O2-shell   Pb-O3-shell   Pb-O4-shell   Pb-O5-shell   Valence  Total
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66289576E+04          1.44251224E+04          8.72445814E+03          3.15538979E+03          2.41900468E+03          1.44208568E+05          1.91556491E+05          5.80956492E+04          7.68955840E+04          5.07622940E+04          6.38098463E+05          9.63362984E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67362011E+04          1.44520588E+04          8.68981335E+03          3.23739664E+03          2.49295697E+03          1.46463175E+05          1.94180203E+05          5.89534281E+04          7.78521922E+04          5.15109067E+04          6.52095148E+05          9.83502428E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68448368E+04          1.43493383E+04          8.72083114E+03          3.34039205E+03          2.57737451E+03          1.49391562E+05          1.97123691E+05          6.01358981E+04          7.88329014E+04          5.21480809E+04          6.66733497E+05          1.00721407E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69548920E+04          1.43595738E+04          8.70805671E+03          3.43814761E+03          2.64105937E+03          1.52439439E+05          2.00157792E+05          6.13667743E+04          7.98659460E+04          5.28872881E+04          6.78974911E+05          1.02701056E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71544185E+04          1.42960659E+04          8.69531966E+03          3.55018306E+03          2.72636842E+03          1.55220220E+05          2.03286753E+05          6.24564618E+04          8.09038011E+04          5.36477534E+04          6.92724879E+05          1.05094073E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72942249E+04          1.42331172E+04          8.75756992E+03          3.63819793E+03          2.80547762E+03          1.57989791E+05          2.05172851E+05          6.37185208E+04          8.19689852E+04          5.45045907E+04          7.07199717E+05          1.07246242E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74363288E+04          1.42979531E+04          8.76696767E+03          3.75109276E+03          2.89708335E+03          1.61043394E+05          2.08171853E+05          6.50326367E+04          8.31161103E+04          5.53351981E+04          7.21621418E+05          1.09769630E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75807873E+04          1.42714372E+04          8.77638560E+03          3.85969037E+03          2.97227578E+03          1.64217362E+05          2.11259827E+05          6.59260333E+04          8.42559969E+04          5.61915128E+04          7.34659620E+05          1.11926851E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79169781E+04          1.42450195E+04          8.78582380E+03          3.98143689E+03          3.06508072E+03          1.66794869E+05          2.14440794E+05          6.72003740E+04          8.54275840E+04          5.68243073E+04          7.50115052E+05          1.14491070E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81183301E+04          1.43396477E+04          8.87429446E+03          4.08666345E+03          3.16386783E+03          1.69952236E+05          2.16041380E+05          6.85249514E+04          8.62888023E+04          5.76565463E+04          7.62407269E+05          1.17132727E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83242592E+04          1.43489610E+04          8.90298345E+03          4.21126855E+03          3.25377190E+03          1.73231445E+05          2.19020445E+05          6.99027959E+04          8.74254388E+04          5.85135252E+04          7.77367716E+05          1.19640360E+03
        768.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84537011E+04          1.43573524E+04          8.92895970E+03          4.32448721E+03          3.34891120E+03          1.75380803E+05          2.21772422E+05          7.05567843E+04          8.84742036E+04          5.93467500E+04          7.91025185E+05          1.22028253E+03
        769.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73121011E+04          1.84537400E+04          1.43573543E+04          8.92896549E+03          4.32451370E+03          3.34893296E+03          1.75381430E+05          2.21773041E+05          7.05570390E+04          8.84744395E+04          5.93469312E+04          7.91028355E+05          1.20346821E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73201683E+04          1.84732086E+04          1.43582864E+04          8.93185853E+03          4.33778740E+03          3.35983896E+03          1.75694903E+05          2.22082817E+05          7.06845095E+04          8.85924197E+04          5.94375508E+04          7.91481554E+05          1.20616716E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74010031E+04          1.86703775E+04          1.44463109E+04          9.02576750E+03          4.47528985E+03          3.44322175E+03          1.78895651E+05          2.25232040E+05          7.19863382E+04          8.99391291E+04          6.03601412E+04          8.07089384E+05          1.23192302E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74819877E+04          1.88718007E+04          1.44822189E+04          9.07247078E+03          4.59454154E+03          3.54981300E+03          1.82215183E+05          2.27490717E+05          7.33370194E+04          9.12140896E+04          6.13118241E+04          8.23325163E+05          1.25777352E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.75631226E+04          1.90997287E+04          1.45183057E+04          9.11965989E+03          4.73838175E+03          3.65443379E+03          1.85146321E+05          2.30589989E+05          7.44885191E+04          9.25257171E+04          6.19927421E+04          8.38843650E+05          1.28487611E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.76444081E+04          1.93175102E+04          1.45545729E+04          9.16734247E+03          4.85756742E+03          3.77006430E+03          1.88541211E+05          2.33774874E+05          7.58561562E+04          9.34675603E+04          6.29069637E+04          8.51369227E+05          1.31128249E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.77258447E+04          1.95403155E+04          1.46832434E+04          9.21552629E+03          4.99841947E+03          3.86925839E+03          1.91431068E+05          2.37048970E+05          7.72749534E+04          9.47359215E+04          6.38485534E+04          8.66879640E+05          1.33786800E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.78074327E+04          1.97683204E+04          1.47436959E+04          9.33425613E+03          5.15056292E+03          3.98899567E+03          1.94808223E+05          2.40416078E+05          7.87478358E+04          9.60391798E+04          6.48040891E+04          8.83646517E+05          1.36847149E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.78891726E+04          1.99316641E+04          1.48046482E+04          9.39850177E+03          5.28641451E+03          4.11638033E+03          1.98306676E+05          2.43880219E+05          7.96177392E+04          9.74300942E+04          6.57987382E+04          8.96858630E+05          1.39689893E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79710649E+04          2.01515682E+04          1.48661066E+04          9.46363792E+03          5.44472915E+03          4.21185855E+03          2.00991986E+05          2.44885243E+05          8.10404741E+04          9.88235474E+04          6.68243961E+04          9.13566910E+05          1.42330237E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.80531099E+04          2.03763788E+04          1.50163425E+04          9.52968321E+03          5.61281876E+03          4.33194014E+03          2.04439540E+05          2.48047950E+05          8.25149815E+04          1.00257437E+05          6.78825359E+04          9.26952917E+05          1.45391942E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.81353081E+04          2.06062619E+04          1.50985806E+04          9.65576275E+03          5.74470765E+03          4.46345897E+03          2.08007429E+05          2.51293418E+05          8.40441397E+04          1.01733550E+05          6.86305457E+04          9.43534216E+05          1.48382917E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.82176599E+04          2.08790359E+04          1.51817244E+04          9.73717356E+03          5.90554387E+03          4.57879865E+03          2.11702063E+05          2.54080994E+05          8.47931871E+04          1.02706801E+05          6.96589628E+04          9.60719531E+05          1.51259732E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83001657E+04          2.11284711E+04          1.52657890E+04          9.81996885E+03          6.08098404E+03          4.71520995E+03          2.14088113E+05          2.57343026E+05          8.62348334E+04          1.04127564E+05          7.07186702E+04          9.74471218E+05          1.54453537E+03
        898.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83745448E+04          2.13580881E+04          1.54415635E+04          9.89568926E+03          6.21693030E+03          4.84510613E+03          2.17292814E+05          2.60350967E+05          8.75747286E+04          1.05440134E+05          7.16289351E+04          9.89966191E+05          1.57353355E+03
        899.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65016971E+04          8.83745613E+04          2.13581397E+04          1.54415850E+04          9.89570622E+03          6.21696537E+03          4.84513580E+03          2.17293537E+05          2.60351644E+05          8.75750310E+04          1.05440430E+05          7.16291521E+04          9.89969690E+05          1.54182683E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.65583240E+04          8.83828260E+04          2.13839383E+04          1.54523193E+04          9.90418423E+03          6.23453501E+03          4.85999876E+03          2.17655227E+05          2.60689906E+05          8.77263491E+04          1.05588186E+05          7.17377042E+04          9.89564830E+05          1.54504160E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.71298144E+04          8.84656412E+04          2.16456588E+04          1.55605974E+04          9.98985655E+03          6.41603886E+03          4.97191122E+03          2.21343226E+05          2.64124989E+05          8.89028446E+04          1.07012155E+05          7.28427221E+04          1.00682627E+06          1.57370850E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.77099010E+04          8.85486118E+04          2.17988708E+04          1.56704037E+04          1.00770240E+04          6.60842772E+03          5.10893634E+03          2.24320796E+05          2.66173302E+05          9.03918961E+04          1.08534824E+05          7.39823149E+04          1.02470060E+06          1.60480878E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82987793E+04          8.86317381E+04          2.20470235E+04          1.57817707E+04          1.01997361E+04          6.75768937E+03          5.25863174E+03          2.28018607E+05          2.69447787E+05          9.16205220E+04          1.10101451E+05          7.51581314E+04          1.03849973E+06          1.63579603E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.88966506E+04          8.87150207E+04          2.23008912E+04          1.58947320E+04          1.02964136E+04          6.95277952E+03          5.39763196E+03          2.31840375E+05          2.72803840E+05          9.30900690E+04          1.11713966E+05          7.59005265E+04          1.05403720E+06          1.66746267E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.95037227E+04          8.87984599E+04          2.25606734E+04          1.60808016E+04          1.03949415E+04          7.13698654E+03          5.55461227E+03          2.34725139E+05          2.76244550E+05          9.46075260E+04          1.12756879E+05          7.70277997E+04          1.07023660E+06          1.70087603E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.01202094E+04          8.88820562E+04          2.27867631E+04          1.62105098E+04          1.04953731E+04          7.32212620E+03          5.69237436E+03          2.38441516E+05          2.79773159E+05          9.61752749E+04          1.14302511E+05          7.81890623E+04          1.08805754E+06          1.73173707E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.07463316E+04          8.89658101E+04          2.30495795E+04          1.63423274E+04          1.05977644E+04          7.52891446E+03          5.85566349E+03          2.42277467E+05          2.81455305E+05          9.72464395E+04          1.15891107E+05          7.93858749E+04          1.10478091E+06          1.76600389E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.13823169E+04          8.90497220E+04          2.33185292E+04          1.64763065E+04          1.07114676E+04          7.71263407E+03          5.99505179E+03          2.46238858E+05          2.84745080E+05          9.87775671E+04          1.17524482E+05          8.04303132E+04          1.12080695E+06          1.79712149E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.17912553E+04          8.91337923E+04          2.35938294E+04          1.66125004E+04          1.08197926E+04          7.92721198E+03          6.16212118E+03          2.48728387E+05          2.88112669E+05          1.00357681E+05          1.19058763E+05          8.16555530E+04          1.13905558E+06          1.83198145E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23930980E+04          9.09082757E+04          2.37615058E+04          1.67814371E+04          1.09303310E+04          8.11410162E+03          6.32171526E+03          2.52536390E+05          2.91197267E+05          1.01428491E+05          1.20750700E+05          8.29186999E+04          1.15751978E+06          1.86502520E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.03919614E+04          9.43809391E+04          2.65261610E+04          1.84414183E+04          1.21778252E+04          1.04398251E+04          8.13862173E+03          2.89921441E+05          3.23827071E+05          1.16999243E+05          1.37845114E+05          9.48253258E+04          1.33135907E+06          2.23217869E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.88098715E+04          9.89308779E+04          2.93145026E+04          2.04918834E+04          1.36229961E+04          1.32195267E+04          1.03460896E+04          3.28694785E+05          3.58772644E+05          1.32654903E+05          1.56722177E+05          1.08849516E+05          1.51723923E+06          2.64241459E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06715592E+05          1.04090718E+05          3.24843691E+04          2.26572938E+04          1.52476661E+04          1.66047265E+04          1.29739043E+04          3.70745923E+05          3.94872582E+05          1.49992880E+05          1.76684790E+05          1.23622046E+05          1.71678354E+06          3.09586762E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16595854E+05          1.09838178E+05          3.56729423E+04          2.51818333E+04          1.70820224E+04          2.04780983E+04          1.60932372E+04          4.14786179E+05          4.34199382E+05          1.68195231E+05          1.98690740E+05          1.39728536E+05          1.91882507E+06          3.59316117E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26918474E+05          1.16157090E+05          3.91984144E+04          2.79724826E+04          1.91198951E+04          2.51742697E+04          1.97355924E+04          4.59058326E+05          4.72960612E+05          1.87415892E+05          2.23206158E+05          1.57733473E+05          2.13773729E+06          4.14319767E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36560465E+05          1.23471377E+05          4.28134236E+04          3.11925170E+04          2.12778673E+04          3.04995821E+04          2.39999999E+04          5.10031455E+05          5.15758637E+05          2.07285589E+05          2.49158058E+05          1.76850197E+05          2.36762289E+06          4.73701666E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47414971E+05          1.30723014E+05          4.67515356E+04          3.44184726E+04          2.36388665E+04          3.67639299E+04          2.90933052E+04          5.57153600E+05          5.56843965E+05          2.28131748E+05          2.78010977E+05          1.98132122E+05          2.60113176E+06          5.38341208E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59312306E+05          1.38798275E+05          5.09109430E+04          3.80052907E+04          2.62709997E+04          4.39376372E+04          3.46338886E+04          6.10422107E+05          6.02519301E+05          2.50628817E+05          3.08636028E+05          2.20779008E+05          2.84406633E+06          6.07745053E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71110959E+05          1.46878783E+05          5.50460822E+04          4.17863467E+04          2.90849683E+04          5.20241923E+04          4.11227351E+04          6.63861025E+05          6.46302127E+05          2.73789147E+05          3.43046080E+05          2.46331531E+05          3.09992903E+06          6.81779822E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83519251E+05          1.55550687E+05          5.98393143E+04          4.60920659E+04          3.22269317E+04          6.13249241E+04          4.85619551E+04          7.21899432E+05          6.94520397E+05          2.98654795E+05          3.77989270E+05          2.72268205E+05          3.37540674E+06          7.63348196E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96172956E+05          1.64952893E+05          6.42818293E+04          5.05304852E+04          3.54646745E+04          7.20579029E+04          5.68583100E+04          7.78171823E+05          7.43272968E+05          3.24245500E+05          4.14232451E+05          2.99247884E+05          3.65066706E+06          8.48082388E+03
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09936691E+05          1.74182034E+05          6.94214829E+04          5.54799009E+04          3.91044413E+04          8.36955385E+04          6.61756690E+04          8.39890487E+05          7.94534726E+05          3.50437914E+05          4.57047656E+05          3.31211564E+05          3.93502030E+06          9.40470308E+03
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23375557E+05          1.84243421E+05          7.44277713E+04          6.05247115E+04          4.27583679E+04          9.67314510E+04          7.69908372E+04          8.99843734E+05          8.47839441E+05          3.78644758E+05          4.97727439E+05          3.61608177E+05          4.23187974E+06          1.03606854E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38165526E+05          1.94338231E+05          7.97626030E+04          6.61681008E+04          4.66445286E+04          1.11765314E+05          8.85807684E+04          9.65270152E+05          9.02146973E+05          4.07511993E+05          5.45966573E+05          3.96393528E+05          4.54217926E+06          1.13839816E+04
       2489.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50578932E+05          2.04090769E+05          8.50007208E+04          7.12742232E+04          5.06326631E+04          1.26050931E+05          1.00459557E+05          1.02251230E+06          9.54831037E+05          4.35505325E+05          5.90606360E+05          4.29977417E+05          4.83094371E+06          1.23654538E+04
       2490.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.09624660E+03          2.50579241E+05          2.04090999E+05          8.50008466E+04          7.12743504E+04          5.06327593E+04          1.26051287E+05          1.00459858E+05          1.02251368E+06          9.54832295E+05          4.35506021E+05          5.90607498E+05          4.29978236E+05          4.83095068E+06          4.89274293E+03
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.14597980E+03          2.52134394E+05          2.05250328E+05          8.53879979E+04          7.19157991E+04          5.09843070E+04          1.27859344E+05          1.01642831E+05          1.02946856E+06          9.61163458E+05          4.36945964E+05          5.96355684E+05          4.34112760E+05          4.86279966E+06          4.92673067E+03
       2591.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63395644E+03          2.65911697E+05          2.16569275E+05          9.07595869E+04          7.76954386E+04          5.52389130E+04          1.44514254E+05          1.14982596E+05          1.09216565E+06          1.01665426E+06          4.65562978E+05          6.40874313E+05          4.69044612E+05          5.16704938E+06          5.27032286E+03
       2592.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42157771E+04          8.63396768E+03          2.65912020E+05          2.16569534E+05          9.07597116E+04          7.76955767E+04          5.52390134E+04          1.44514651E+05          1.14982911E+05          1.09216711E+06          1.01665559E+06          4.65563647E+05          6.40875453E+05          4.69045471E+05          5.16705656E+06          3.84488522E+03
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42246051E+04          8.67917276E+03          2.67210298E+05          2.17612956E+05          9.12613780E+04          7.82519572E+04          5.56433148E+04          1.46120473E+05          1.16258041E+05          1.09805161E+06          1.01751696E+06          4.68256647E+05          6.45467128E+05          4.72505920E+05          5.19594675E+06          3.86253196E+03
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43359023E+04          9.23005654E+03          2.82459081E+05          2.27809650E+05          9.72920337E+04          8.48405001E+04          6.04358290E+04          1.66422470E+05          1.32514998E+05          1.16811741E+06          1.07726410E+06          5.00353148E+05          6.99844774E+05          5.13474561E+05          5.52910945E+06          4.07276291E+03
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44412590E+04          9.78804932E+03          2.99097982E+05          2.39584254E+05          1.03817539E+05          9.18778949E+04          6.58206317E+04          1.88269840E+05          1.50066777E+05          1.24391041E+06          1.14106042E+06          5.34681395E+05          7.58500232E+05          5.57796556E+05          5.88220688E+06          4.28366827E+03
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51766048E+04          1.06686936E+04          3.15283863E+05          2.52810138E+05          1.10559260E+05          9.94821015E+04          7.10583872E+04          2.13568155E+05          1.70388058E+05          1.31877945E+06          1.20682022E+06          5.70404217E+05          8.20255091E+05          6.04454894E+05          6.25379583E+06          4.61158802E+03
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60407979E+04          1.16935719E+04          3.31628125E+05          2.64659216E+05          1.16689478E+05          1.07127963E+05          7.71025886E+04          2.39275396E+05          1.91046780E+05          1.39091635E+06          1.27290375E+06          6.06398624E+05          8.86690689E+05          6.54826600E+05          6.63458883E+06          4.97762628E+03
       3071.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73853353E+04          1.24300360E+04          3.45022643E+05          2.73850750E+05          1.22003850E+05          1.13174571E+05          8.15889336E+04          2.60098665E+05          2.07796986E+05          1.45129157E+06          1.31910350E+06          6.36485852E+05          9.34441440E+05          6.91067823E+05          6.89624720E+06          5.31500737E+03
