#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   As-K-shell   As-L1-shell   As-L2-shell   As-L3-shell   As-M1-shell   As-M2-shell   As-M3-shell   As-M4-shell   As-M5-shell   Valence  Total
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.27752114E+04          5.63917579E+04          2.85412706E+04          5.20880569E+04          3.54225435E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.45990810E+04          4.84923719E+04          2.43224038E+04          3.36171082E+04          2.29966551E+04          1.95647659E+05          3.71059293E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.45867352E+04          5.80313719E+04          2.92233396E+04          5.47564445E+04          3.70966545E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.60092815E+04          4.97940532E+04          2.50027946E+04          3.52540007E+04          2.39513426E+04          2.00502200E+05          3.84010142E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64907463E+04          5.92735041E+04          3.00743982E+04          5.71756890E+04          3.89368561E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.76432298E+04          5.07928200E+04          2.55521310E+04          3.67025178E+04          2.49385587E+04          2.05703295E+05          3.96540885E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.81176331E+04          6.08300020E+04          3.07535274E+04          5.96976205E+04          4.06465890E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90173364E+04          5.20991458E+04          2.62477846E+04          3.83478793E+04          2.61108918E+04          2.11339142E+05          4.09837441E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98186931E+04          6.25179956E+04          3.16101989E+04          6.23703465E+04          4.24360565E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.06657612E+04          5.32889090E+04          2.67913716E+04          3.99394924E+04          2.72079835E+04          2.16324957E+05          4.22986888E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.17176379E+04          6.39702680E+04          3.24433399E+04          6.50675223E+04          4.43179798E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.23948554E+04          5.46621404E+04          2.74888529E+04          4.18224649E+04          2.83566945E+04          2.21744791E+05          4.37069841E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37091392E+04          6.56937241E+04          3.33661258E+04          6.78233378E+04          4.64201081E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.36461568E+04          5.61080191E+04          2.82236212E+04          4.34892106E+04          2.96590494E+04          2.27532857E+05          4.51745467E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52939201E+04          6.75126164E+04          3.41243608E+04          7.09735915E+04          4.83580351E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53692500E+04          5.71308239E+04          2.88552464E+04          4.52763327E+04          3.08150902E+04          2.33459468E+05          4.65422181E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72983197E+04          6.88989749E+04          3.50651556E+04          7.39098921E+04          5.03264179E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.66520259E+04          5.85491886E+04          2.96241909E+04          4.70725132E+04          3.22317197E+04          2.38854952E+05          4.80249252E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.93991929E+04          7.07160786E+04          3.60592957E+04          7.69670677E+04          5.26639568E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83350669E+04          5.99211585E+04          3.04352395E+04          4.91659639E+04          3.34000400E+04          2.44530959E+05          4.95737727E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.08873360E+04          7.24702307E+04          3.67752680E+04          8.01832500E+04          5.47738045E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00936759E+04          6.14311519E+04          3.09492799E+04          5.09948122E+04          3.49064950E+04          2.50290802E+05          5.10074546E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.29574156E+04          7.44168588E+04          3.76964463E+04          8.37140361E+04          5.69634838E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.16564989E+04          6.26883323E+04          3.17414213E+04          5.32554394E+04          3.62059812E+04          2.56369171E+05          5.25694948E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48045331E+04          7.59997098E+04          3.86990448E+04          8.70021273E+04          5.92877857E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.34731018E+04          6.42155911E+04          3.24743462E+04          5.52559534E+04          3.75795700E+04          2.62367573E+05          5.41206132E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.69429334E+04          7.79711703E+04          3.97564321E+04          9.03774132E+04          6.18732831E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.53723714E+04          6.58191244E+04          3.33106748E+04          5.73126651E+04          3.90427037E+04          2.68659960E+05          5.57939826E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.87859322E+04          8.00476355E+04          4.05871562E+04          9.42253931E+04          6.42365296E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.66679223E+04          6.70219229E+04          3.39657978E+04          5.95092940E+04          4.06621147E+04          2.74384321E+05          5.73474015E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00944665E+05          8.15583756E+04          4.16563458E+04          9.78546017E+04          6.66665748E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85279864E+04          6.86103193E+04          3.48026013E+04          6.19726026E+04          4.21418314E+04          2.81130013E+05          5.90249693E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03199854E+05          8.36155531E+04          4.27833908E+04          1.02077174E+05          6.94575538E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.04696430E+04          7.01357099E+04          3.56816784E+04          6.41918998E+04          4.38968257E+04          2.87665733E+05          6.08312802E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04908773E+05          8.55322048E+04          4.35724605E+04          1.05857395E+05          7.21964988E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.24983810E+04          7.18177842E+04          3.63184968E+04          6.64747555E+04          4.53970346E+04          2.93291188E+05          6.24135216E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07161686E+05          8.76965510E+04          4.46866725E+04          1.10425024E+05          7.53203726E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.36127358E+04          7.35825239E+04          3.71783204E+04          6.91011619E+04          4.71102976E+04          3.00066692E+05          6.42483489E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09513485E+05          8.96039280E+04          4.56993573E+04          1.14173911E+05          7.79664911E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.55480506E+04          7.49045677E+04          3.79966534E+04          7.15590552E+04          4.90265473E+04          3.06471317E+05          6.59947712E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11130927E+05          9.18262446E+04          4.68647324E+04          1.19057139E+05          8.07720947E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.75650746E+04          7.66743534E+04          3.88952636E+04          7.44044553E+04          5.06843424E+04          3.13449816E+05          6.78571037E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13433496E+05          9.36924618E+04          4.78804083E+04          1.22820775E+05          8.37681144E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91290365E+04          7.85297930E+04          3.98374072E+04          7.69622332E+04          5.27306450E+04          3.20386124E+05          6.97073828E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15833499E+05          9.59548593E+04          4.90757983E+04          1.27363190E+05          8.71078737E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01153457E+05          7.97810884E+04          4.08263260E+04          7.96938203E+04          5.44703391E+04          3.27118945E+05          7.16123232E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17739614E+05          9.83292209E+04          5.00698759E+04          1.32537234E+05          9.01374231E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02799166E+05          8.16026352E+04          4.15179660E+04          8.27346015E+04          5.63646020E+04          3.33808203E+05          7.34392762E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20166713E+05          1.00115542E+05          5.12854551E+04          1.36996034E+05          9.37476325E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04796169E+05          8.32830132E+04          4.25034242E+04          8.54898097E+04          5.85234198E+04          3.41210123E+05          7.54331691E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22127686E+05          1.02487376E+05          5.25615258E+04          1.41729308E+05          9.68140725E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06872297E+05          8.51884894E+04          4.35368008E+04          8.87607933E+04          6.04211901E+04          3.48182709E+05          7.74539097E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24519000E+05          1.04709963E+05          5.35144495E+04          1.46753571E+05          1.00275899E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09032348E+05          8.71832001E+04          4.41945389E+04          9.15459935E+04          6.27296123E+04          3.55020783E+05          7.93620395E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27005829E+05          1.07211737E+05          5.47873916E+04          1.52252463E+05          1.03826093E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10443770E+05          8.86180931E+04          4.52017545E+04          9.50028544E+04          6.46441336E+04          3.62073529E+05          8.13855960E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29594014E+05          1.09835984E+05          5.59761402E+04          1.57337111E+05          1.07776727E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12546779E+05          9.06037318E+04          4.61235789E+04          9.79915593E+04          6.68458073E+04          3.69267036E+05          8.34753481E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31278123E+05          1.11703659E+05          5.73165742E+04          1.63251585E+05          1.11285793E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14731431E+05          9.26803933E+04          4.71731172E+04          1.01155567E+05          6.91033427E+04          3.77106749E+05          8.55864504E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33794500E+05          1.14314664E+05          5.87227806E+04          1.68424193E+05          1.15504933E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17002575E+05          9.40636418E+04          4.82715320E+04          1.04770595E+05          7.15891386E+04          3.84182926E+05          8.78299479E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36409231E+05          1.17050651E+05          5.97280089E+04          1.74175032E+05          1.19176646E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18264289E+05          9.60879911E+04          4.90660479E+04          1.08137664E+05          7.38224126E+04          3.91724620E+05          8.98159674E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39128198E+05          1.18868866E+05          6.11253635E+04          1.80084472E+05          1.23133933E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20423453E+05          9.79692545E+04          5.01565528E+04          1.11528076E+05          7.64630422E+04          3.99958779E+05          9.20573236E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40654942E+05          1.21532664E+05          6.25896676E+04          1.86497250E+05          1.27606807E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22662923E+05          1.00073919E+05          5.12966331E+04          1.15387808E+05          7.88023167E+04          4.07076534E+05          9.43699452E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43235922E+05          1.24318589E+05          6.35800773E+04          1.93383607E+05          1.31586384E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24478819E+05          1.02270998E+05          5.20787542E+04          1.18854880E+05          8.15789091E+04          4.14711459E+05          9.65061783E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45913394E+05          1.26699757E+05          6.50038989E+04          1.99170813E+05          1.35686441E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26723071E+05          1.03923089E+05          5.31871936E+04          1.22899664E+05          8.39015119E+04          4.22260545E+05          9.87562632E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71882610E+05          1.54459707E+05          7.95024787E+04          2.72058402E+05          1.86332243E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48486717E+05          1.25859485E+05          6.44833515E+04          1.66145558E+05          1.13837048E+05          5.06923139E+05          1.23645135E+04
       1118.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77737585E+05          1.60658110E+05          8.27025373E+04          2.87748542E+05          1.97172188E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53290524E+05          1.30104120E+05          6.69558233E+04          1.75749478E+05          1.20372606E+05          5.23670323E+05          1.28963783E+04
       1119.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29980274E+04          1.77738222E+05          1.60658788E+05          8.27028878E+04          2.87750377E+05          1.97173484E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53291046E+05          1.30104615E+05          6.69560936E+04          1.75750558E+05          1.20373351E+05          5.23672271E+05          9.27251268E+03
       1145.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.02280195E+03          1.84458351E+05          1.69160681E+05          8.72197687E+04          3.11042048E+05          2.12903612E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59543653E+05          1.37136590E+05          7.04814631E+04          1.90012139E+05          1.30253930E+05          5.48426683E+05          5.43324946E+03
       1146.0010          1.00000000E+30          1.00000000E+30          1.42679295E+05          8.92357326E+03          1.84458969E+05          1.69161381E+05          8.72201384E+04          3.11043902E+05          2.12904938E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59544182E+05          1.37137139E+05          7.04817491E+04          1.90013309E+05          1.30254749E+05          5.48428703E+05          5.20040469E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.75245314E+04          8.85444451E+03          1.99729678E+05          1.86332810E+05          9.64433197E+04          3.63010534E+05          2.48255874E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72139848E+05          1.50664797E+05          7.79762656E+04          2.20346850E+05          1.51080252E+05          5.98992749E+05          4.24406247E+03
       1300.0000          1.00000000E+30          1.00000000E+30          2.12395931E+04          1.09516187E+04          2.30100017E+05          2.22985344E+05          1.15500286E+05          4.76066401E+05          3.25563570E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97846680E+05          1.78405133E+05          9.20545400E+04          2.86438298E+05          1.96443495E+05          7.00946733E+05          5.19253039E+03
       1301.9990          1.00000000E+30          1.00000000E+30          2.13248047E+04          1.09969790E+04          2.30777149E+05          2.23826573E+05          1.15943185E+05          4.78761975E+05          3.27375503E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98420562E+05          1.79051328E+05          9.23809180E+04          2.87945458E+05          1.97522354E+05          7.03221164E+05          5.21365194E+03
       1302.0010          1.00000000E+30          4.50008600E+04          2.13248903E+04          1.09970246E+04          2.30777829E+05          2.23827418E+05          1.15943630E+05          4.78764687E+05          3.27377325E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98421138E+05          1.79051977E+05          9.23812457E+04          2.87946974E+05          1.97523440E+05          7.03223447E+05          4.67234804E+03
       1326.9990          1.00000000E+30          4.63396208E+04          2.23646946E+04          1.15646202E+04          2.39594982E+05          2.33024633E+05          1.20798700E+05          5.10947307E+05          3.49281242E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05889438E+05          1.86564645E+05          9.66672137E+04          3.06615080E+05          2.10390571E+05          7.30466883E+05          4.89542006E+03
       1327.0010          1.00000000E+30          4.63397311E+04          2.23647833E+04          1.15646688E+04          2.39595714E+05          2.33025467E+05          1.20799142E+05          5.10950194E+05          3.49283165E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29122826E+04          2.05890058E+05          1.86565313E+05          9.66675725E+04          3.06616684E+05          2.10391711E+05          7.30469223E+05          3.54965642E+03
       1361.9990          1.00000000E+30          4.83536909E+04          2.39316784E+04          1.23888531E+04          2.50889586E+05          2.47406371E+05          1.29065722E+05          5.57312209E+05          3.81550124E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04286760E+04          2.15236777E+05          1.97594042E+05          1.02188441E+05          3.34627044E+05          2.29259278E+05          7.69709371E+05          3.47938726E+03
       1362.0010          1.00000000E+30          4.83538110E+04          2.39317754E+04          1.23889045E+04          2.50890328E+05          2.47407257E+05          1.29066226E+05          5.57315205E+05          3.81552100E+05          1.00000000E+30          1.00000000E+30          1.21768313E+05          1.04286251E+04          2.15237391E+05          1.97594739E+05          1.02188807E+05          3.34628803E+05          2.29260442E+05          7.69711825E+05          3.38273286E+03
       1400.0000          1.00000000E+30          5.03838203E+04          2.56885592E+04          1.32674337E+04          2.63556918E+05          2.63758429E+05          1.37130820E+05          6.15613604E+05          4.20079494E+05          1.00000000E+30          1.00000000E+30          2.11923039E+04          1.06185863E+04          2.26033326E+05          2.09815864E+05          1.08471541E+05          3.66552964E+05          2.51833669E+05          8.11719142E+05          3.11786396E+03
       1500.0000          1.00000000E+30          5.56695325E+04          3.06427527E+04          1.58310229E+04          2.98081905E+05          3.09915216E+05          1.61157013E+05          7.75951169E+05          5.35215326E+05          1.00000000E+30          1.00000000E+30          2.42255176E+04          1.25493213E+04          2.55498644E+05          2.44260627E+05          1.27071218E+05          4.62128801E+05          3.17836592E+05          9.33332685E+05          3.66392129E+03
       1530.9990          1.00000000E+30          5.76261954E+04          3.22611575E+04          1.67530771E+04          3.09688374E+05          3.23934489E+05          1.68679319E+05          8.34274866E+05          5.72212505E+05          1.00000000E+30          1.00000000E+30          2.53905018E+04          1.32435212E+04          2.64752737E+05          2.55411846E+05          1.33177302E+05          4.96073107E+05          3.41340561E+05          9.73595617E+05          3.85655657E+03
       1531.0010          1.00000000E+30          5.76263261E+04          3.22612735E+04          1.67531400E+04          3.09689152E+05          3.23935520E+05          1.68679883E+05          8.34278912E+05          5.72215224E+05          1.00000000E+30          5.37642870E+04          2.53905806E+04          1.32435690E+04          2.64753415E+05          2.55412643E+05          1.33177747E+05          4.96075458E+05          3.41342230E+05          9.73598401E+05          3.59844927E+03
       1600.0000          1.00000000E+30          6.16750147E+04          3.62730946E+04          1.87413308E+04          3.36644185E+05          3.60359572E+05          1.87558248E+05          9.73290401E+05          6.70031520E+05          1.00000000E+30          5.65976696E+04          2.86599692E+04          1.48655395E+04          2.86570175E+05          2.82758665E+05          1.47093781E+05          5.76118343E+05          3.96063921E+05          1.06557417E+06          4.00654747E+03
       1700.0000          1.00000000E+30          6.78521960E+04          4.22094191E+04          2.19572944E+04          3.77680344E+05          4.17249427E+05          2.17197167E+05          1.20309444E+06          8.30443833E+05          1.00000000E+30          6.15047240E+04          3.34473776E+04          1.73888656E+04          3.19858136E+05          3.26641703E+05          1.69530331E+05          7.10798971E+05          4.88091475E+05          1.20568737E+06          4.63623245E+03
       1800.0000          1.00000000E+30          7.43151023E+04          4.89774199E+04          2.54969456E+04          4.20350944E+05          4.78321639E+05          2.50931681E+05          1.48087656E+06          1.01437519E+06          1.00000000E+30          6.75085615E+04          3.86871642E+04          2.02482647E+04          3.57037698E+05          3.72402471E+05          1.94017839E+05          8.65991675E+05          5.96355692E+05          1.35899959E+06          5.33430142E+03
       1900.0000          1.00000000E+30          8.12864441E+04          5.67759831E+04          2.95537730E+04          4.65776947E+05          5.48613400E+05          2.86627764E+05          1.78956786E+06          1.23052459E+06          1.00000000E+30          7.37466283E+04          4.46233989E+04          2.32529198E+04          3.94889050E+05          4.22566983E+05          2.21115077E+05          1.04668212E+06          7.22014719E+05          1.52434963E+06          6.09849876E+03
       2000.0000          1.00000000E+30          8.84776996E+04          6.48510468E+04          3.40456491E+04          5.13819912E+05          6.21123791E+05          3.25391891E+05          2.15483861E+06          1.48128091E+06          1.00000000E+30          7.99629732E+04          5.08170389E+04          2.66625057E+04          4.33801771E+05          4.77961038E+05          2.51107929E+05          1.25958418E+06          8.65466646E+05          1.69674561E+06          6.92177034E+03
       2100.0000          1.00000000E+30          9.63947134E+04          7.41010849E+04          3.89171092E+04          5.64579842E+05          7.02058558E+05          3.68192690E+05          2.57166761E+06          1.76760564E+06          1.00000000E+30          8.65163232E+04          5.78903327E+04          3.04255209E+04          4.76311537E+05          5.39406104E+05          2.83034594E+05          1.49718044E+06          1.03172707E+06          1.88003261E+06          7.82557295E+03
       2200.0000          1.00000000E+30          1.04003885E+05          8.41999397E+04          4.42861063E+04          6.20544350E+05          7.90787148E+05          4.15269760E+05          3.04332323E+06          2.09631784E+06          1.00000000E+30          9.34656387E+04          6.53823581E+04          3.43770357E+04          5.22738559E+05          6.03264876E+05          3.18198401E+05          1.76619326E+06          1.21740970E+06          2.07521918E+06          8.78522487E+03
       2300.0000          1.00000000E+30          1.12980917E+05          9.52889093E+04          4.99507331E+04          6.74921483E+05          8.86994405E+05          4.66255033E+05          3.58695275E+06          2.47838765E+06          1.00000000E+30          1.01100367E+05          7.36334091E+04          3.87999178E+04          5.66141033E+05          6.74334401E+05          3.56269969E+05          2.07220002E+06          1.42800178E+06          2.28923216E+06          9.83068624E+03
       2400.0000          1.00000000E+30          1.21456376E+05          1.07277510E+05          5.66055704E+04          7.34414672E+05          9.88777400E+05          5.21528368E+05          4.19004983E+06          2.89322152E+06          1.00000000E+30          1.08460963E+05          8.27971623E+04          4.37004205E+04          6.17279057E+05          7.52862459E+05          3.96560163E+05          2.41269007E+06          1.66454442E+06          2.50621444E+06          1.09696333E+04
       2500.0000          1.00000000E+30          1.30932634E+05          1.20224399E+05          6.33187394E+04          8.00648954E+05          1.10028993E+06          5.80942993E+05          4.87594448E+06          3.36389830E+06          1.00000000E+30          1.16442779E+05          9.27549792E+04          4.90330881E+04          6.66949681E+05          8.32222669E+05          4.40559668E+05          2.79609772E+06          1.93724130E+06          2.73925859E+06          1.21798159E+04
       2600.0000          1.00000000E+30          1.40863513E+05          1.34159801E+05          7.08430131E+04          8.62415038E+05          1.22509299E+06          6.46665999E+05          5.64331070E+06          3.90358087E+06          1.00000000E+30          1.24623176E+05          1.03244700E+05          5.46378862E+04          7.22283165E+05          9.20420841E+05          4.89693840E+05          3.23301090E+06          2.23231586E+06          2.98735235E+06          1.34695628E+04
       2700.0000          1.00000000E+30          1.51349942E+05          1.49542985E+05          7.90889730E+04          9.33268386E+05          1.35320068E+06          7.14145684E+05          6.50050851E+06          4.50020821E+06          1.00000000E+30          1.33262999E+05          1.14570920E+05          6.07078323E+04          7.75626600E+05          1.01696973E+06          5.40110213E+05          3.72212297E+06          2.57091192E+06          3.24122749E+06          1.48544742E+04
       2800.0000          1.00000000E+30          1.61144815E+05          1.65967660E+05          8.77407991E+04          1.00015860E+06          1.48862136E+06          7.87179086E+05          7.46383622E+06          5.15464756E+06          1.00000000E+30          1.42290794E+05          1.27051989E+05          6.74117487E+04          8.36361709E+05          1.12115565E+06          5.92912616E+05          4.24010174E+06          2.94750457E+06          3.51645869E+06          1.63226523E+04
       2900.0000          1.00000000E+30          1.72480455E+05          1.84379017E+05          9.70999697E+04          1.07745707E+06          1.64029785E+06          8.65666173E+05          8.52713311E+06          5.87652380E+06          1.00000000E+30          1.52631742E+05          1.40126978E+05          7.44358082E+04          8.98328663E+05          1.22517671E+06          6.50048532E+05          4.84077755E+06          3.34307396E+06          3.81134603E+06          1.79023080E+04
       3000.0000          1.00000000E+30          1.83980503E+05          2.02110495E+05          1.07147434E+05          1.15600684E+06          1.79144596E+06          9.49426542E+05          9.68286773E+06          6.71216866E+06          1.00000000E+30          1.61707196E+05          1.54183108E+05          8.20022777E+04          9.58988856E+05          1.33758433E+06          7.11080396E+05          5.48844536E+06          3.80269871E+06          4.10278602E+06          1.95331353E+04
       3100.0000          1.00000000E+30          1.95740186E+05          2.22553699E+05          1.18505061E+05          1.23296230E+06          1.95564658E+06          1.04332516E+06          1.09705544E+07          7.59245755E+06          1.00000000E+30          1.72044453E+05          1.69609017E+05          9.03189093E+04          1.02501158E+06          1.45779927E+06          7.77737985E+05          6.20754421E+06          4.30910842E+06          4.41224953E+06          2.13257403E+04
       3200.0000          1.00000000E+30          2.08633208E+05          2.44874719E+05          1.29808321E+05          1.31666779E+06          2.13984090E+06          1.13653368E+06          1.23462338E+07          8.56066587E+06          1.00000000E+30          1.82572508E+05          1.85805694E+05          9.90089748E+04          1.09292144E+06          1.58924912E+06          8.46697608E+05          6.98997478E+06          4.84942634E+06          4.74195558E+06          2.31858564E+04
       3300.0000          1.00000000E+30          2.21685730E+05          2.67577248E+05          1.42064855E+05          1.40282834E+06          2.32171565E+06          1.23931718E+06          1.39011663E+07          9.63156519E+06          1.00000000E+30          1.93257305E+05          2.03502968E+05          1.08137911E+05          1.16689476E+06          1.73054941E+06          9.21376839E+05          7.84008829E+06          5.43741785E+06          5.08051106E+06          2.51397336E+04
       3400.0000          1.00000000E+30          2.35193199E+05          2.91411977E+05          1.55520997E+05          1.49272862E+06          2.52347923E+06          1.34714753E+06          1.56158172E+07          1.08119442E+07          1.00000000E+30          2.04449157E+05          2.21139459E+05          1.18226890E+05          1.24055171E+06          1.87783228E+06          1.00046737E+06          8.80913772E+06          6.09655883E+06          5.44431646E+06          2.72113756E+04
       3500.0000          1.00000000E+30          2.48726986E+05          3.17577074E+05          1.69535357E+05          1.59403367E+06          2.74031215E+06          1.46160428E+06          1.74477863E+07          1.20902543E+07          1.00000000E+30          2.16171965E+05          2.41050220E+05          1.28459551E+05          1.31681277E+06          2.02293500E+06          1.08180539E+06          9.80850371E+06          6.81098824E+06          5.81707825E+06          2.93754175E+04
       3600.0000          1.00000000E+30          2.62497408E+05          3.45617264E+05          1.84223563E+05          1.68370920E+06          2.97187366E+06          1.58619428E+06          1.94592089E+07          1.34965266E+07          1.00000000E+30          2.28162512E+05          2.60784890E+05          1.39702530E+05          1.39745226E+06          2.18751097E+06          1.17084181E+06          1.09433098E+07          7.56939016E+06          6.18793857E+06          3.16407073E+04
