#Energy      Ta-K-shell   Ta-L1-shell   Ta-L2-shell   Ta-L3-shell   Ta-M1-shell   Ta-M2-shell   Ta-M3-shell   Ta-M4-shell   Ta-M5-shell   Ta-N1-shell   Ta-N2-shell   Ta-N3-shell   Ta-N4-shell   Ta-N5-shell   Ta-N6-shell   Ta-N7-shell   Ta-O1-shell   Ta-O2-shell   Ta-O3-shell   Valence  Total
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58333842E+05          9.45409467E+04          1.81338893E+04          2.05771504E+03          1.16175938E+03          4.32870072E+01          3.02601255E+01          3.80718629E+02          2.13650628E+02          8.37314893E+01          1.76104911E+01          7.48522834E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.75410405E+05          8.63518594E+04          1.70511346E+04          2.01872645E+03          1.14286204E+03          4.37753571E+01          3.05877215E+01          3.83555497E+02          2.15605808E+02          8.45691758E+01          1.78292415E+01          7.56793856E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48640902E+05          7.93199600E+04          1.60837760E+04          1.98267727E+03          1.12540070E+03          4.42366758E+01          3.09313878E+01          3.86414609E+02          2.17793178E+02          8.54727483E+01          1.80443866E+01          7.65094668E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56740106E+05          7.32311076E+04          1.52154742E+04          1.94931027E+03          1.10925260E+03          4.47226843E+01          3.12576773E+01          3.89294371E+02          2.19753965E+02          8.63080233E+01          1.82621007E+01          7.73322537E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87678116E+05          6.79194863E+04          1.44329257E+04          1.91839585E+03          1.09430760E+03          4.52075015E+01          3.15997103E+01          3.92193309E+02          2.21932989E+02          8.72075965E+01          1.84762777E+01          7.81654663E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34296149E+05          6.32544826E+04          1.37248843E+04          1.88972707E+03          1.08046707E+03          4.56660360E+01          3.19247551E+01          3.95110070E+02          2.23891630E+02          8.80405735E+01          1.86929966E+01          7.89765351E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92075250E+05          5.91327930E+04          1.30820382E+04          1.86312009E+03          1.06764199E+03          4.61486481E+01          3.22652193E+01          3.98043402E+02          2.26062553E+02          8.89362944E+01          1.89062456E+01          7.98053980E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58029558E+05          5.54706565E+04          1.24965087E+04          1.83840769E+03          1.05575272E+03          4.66055812E+01          3.25890773E+01          4.00992142E+02          2.28228846E+02          8.98299717E+01          1.91220078E+01          8.06203650E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30126626E+05          5.22005439E+04          1.19615495E+04          1.81544086E+03          1.04472659E+03          4.70860737E+01          3.29280340E+01          4.03955222E+02          2.30182186E+02          9.06590921E+01          1.93343663E+01          8.14374041E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06933062E+05          4.92669779E+04          1.14714362E+04          1.79408401E+03          1.03449831E+03          4.75654804E+01          3.32662237E+01          4.06931643E+02          2.32340760E+02          9.15491288E+01          1.95492077E+01          8.22652450E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87423491E+05          4.66243451E+04          1.10212504E+04          1.77421494E+03          1.02500864E+03          4.80199333E+01          3.35882661E+01          4.09920485E+02          2.34494907E+02          9.24372249E+01          1.97635979E+01          8.30744558E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70831161E+05          4.42345272E+04          1.06067041E+04          1.75572271E+03          1.01620365E+03          4.84973400E+01          3.39250336E+01          4.12920886E+02          2.36443306E+02          9.32627566E+01          1.99746653E+01          8.38857682E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56590938E+05          4.20650733E+04          1.02241407E+04          1.73850609E+03          1.00803432E+03          4.89737177E+01          3.42610747E+01          4.15932053E+02          2.38590110E+02          9.41474110E+01          2.01881845E+01          8.47076778E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44264849E+05          4.00890502E+04          9.87031515E+03          1.72247404E+03          1.00045580E+03          4.94258541E+01          3.45964019E+01          4.18953245E+02          2.40732686E+02          9.50302223E+01          2.04012757E+01          8.55206977E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33517840E+05          3.82843018E+04          9.54243764E+03          1.70754252E+03          9.93427530E+02          4.99003425E+01          3.49161170E+01          4.21983766E+02          2.42871099E+02          9.58524123E+01          2.06111242E+01          8.63199799E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24081791E+05          3.66306698E+04          9.23802711E+03          1.69363547E+03          9.86912071E+02          5.03738548E+01          3.52501253E+01          4.25022970E+02          2.44812090E+02          9.67319677E+01          2.08233900E+01          8.71338811E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15746136E+05          3.51114362E+04          8.95492047E+03          1.68068315E+03          9.80875166E+02          5.08464075E+01          3.55834563E+01          4.28070262E+02          2.46943652E+02          9.76097713E+01          2.10352491E+01          8.79484237E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08342442E+05          3.37123005E+04          8.69117411E+03          1.66862154E+03          9.75285800E+02          5.12955489E+01          3.59161213E+01          4.31125071E+02          2.49071242E+02          9.84858519E+01          2.12439445E+01          8.87496372E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01732540E+05          3.24207176E+04          8.44509615E+03          1.65739222E+03          9.70114744E+02          5.17663468E+01          3.62337004E+01          4.34186876E+02          2.51194920E+02          9.93602378E+01          2.14550198E+01          8.95518990E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58048279E+04          3.12256705E+04          8.21516809E+03          1.64694107E+03          9.65335646E+02          5.22362329E+01          3.65651395E+01          4.37255185E+02          2.53314749E+02          1.00176622E+02          2.16657083E+01          9.03567270E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.04644242E+04          3.01177507E+04          8.00000797E+03          1.63721930E+03          9.60924333E+02          5.27052222E+01          3.68959456E+01          4.40329534E+02          2.55430789E+02          1.01048038E+02          2.18760160E+01          9.11644829E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.56350266E+04          2.90886102E+04          7.79843390E+03          1.62818046E+03          9.56857950E+02          5.31733293E+01          3.72261289E+01          4.43409495E+02          2.57360054E+02          1.01917840E+02          2.20859490E+01          9.19682575E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12512771E+04          2.81308483E+04          7.60933865E+03          1.61978288E+03          9.53115806E+02          5.36405683E+01          3.75556996E+01          4.46494661E+02          2.59469937E+02          1.02786056E+02          2.22928273E+01          9.27681163E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.72589582E+04          2.72380032E+04          7.43174242E+03          1.61198800E+03          9.49678707E+02          5.40854707E+01          3.78846673E+01          4.49584654E+02          2.61576203E+02          1.03652711E+02          2.25020384E+01          9.35646395E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.36111232E+04          2.64042650E+04          7.26476049E+03          1.60475946E+03          9.46528731E+02          5.45511328E+01          3.81992314E+01          4.52679114E+02          2.63678909E+02          1.04517829E+02          2.27108919E+01          9.43576464E+00
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.02686908E+04          2.56245978E+04          7.10759069E+03          1.59806416E+03          9.43649780E+02          5.50159682E+01          3.85270960E+01          4.55777709E+02          2.65778109E+02          1.05381435E+02          2.29193932E+01          9.51575996E+00
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71974803E+04          2.48943703E+04          6.95950942E+03          1.59187148E+03          9.41025811E+02          5.54799899E+01          3.88543861E+01          4.58880122E+02          2.67873859E+02          1.06243553E+02          2.31275479E+01          9.59560553E+00
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43680799E+04          2.42095515E+04          6.81985547E+03          1.58615258E+03          9.38643388E+02          5.59432105E+01          3.91811107E+01          4.61986059E+02          2.69966212E+02          1.07051276E+02          2.33353609E+01          9.67487202E+00
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17553225E+04          2.35664506E+04          6.68803287E+03          1.58088130E+03          9.36488727E+02          5.64056423E+01          3.95072784E+01          4.65095239E+02          2.72055219E+02          1.07910819E+02          2.35402413E+01          9.75398312E+00
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.93367995E+04          2.29617676E+04          6.56348969E+03          1.57603235E+03          9.34549535E+02          5.68672977E+01          3.98328978E+01          4.68207399E+02          2.74140934E+02          1.08768941E+02          2.37473963E+01          9.83340040E+00
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70936570E+04          2.23925589E+04          6.44572921E+03          1.57158355E+03          9.32814438E+02          5.73281882E+01          4.01579771E+01          4.71322294E+02          2.76223406E+02          1.09625666E+02          2.39542242E+01          9.91267837E+00
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50087437E+04          2.18561391E+04          6.33429407E+03          1.56751235E+03          9.31272484E+02          5.77883256E+01          4.04825246E+01          4.74226986E+02          2.78302685E+02          1.10481014E+02          2.41607296E+01          9.99172498E+00
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30673783E+04          2.13501199E+04          6.22876567E+03          1.56380013E+03          9.29914052E+02          5.82477211E+01          4.08065482E+01          4.77341396E+02          2.80378819E+02          1.11335007E+02          2.43669173E+01          1.00707289E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12564516E+04          2.08721572E+04          6.12875759E+03          1.56042729E+03          9.28729524E+02          5.87063859E+01          4.11300556E+01          4.80453011E+02          2.82451857E+02          1.12187664E+02          2.45727916E+01          1.01495983E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95642135E+04          2.04204226E+04          6.03391620E+03          1.55737632E+03          9.27710004E+02          5.91643306E+01          4.14530545E+01          4.83561860E+02          2.84521844E+02          1.13039007E+02          2.47783568E+01          1.02283356E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79804066E+04          1.99929947E+04          5.94391622E+03          1.55463135E+03          9.26847491E+02          5.96215660E+01          4.17755522E+01          4.86667973E+02          2.86588828E+02          1.13889054E+02          2.49836172E+01          1.03069431E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64957870E+04          1.95882311E+04          5.85845759E+03          1.55217658E+03          9.26134256E+02          6.00781023E+01          4.20975561E+01          4.89771378E+02          2.88652853E+02          1.14737824E+02          2.51885769E+01          1.03854229E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.51022550E+04          1.92046097E+04          5.77726197E+03          1.54999863E+03          9.25562908E+02          6.05339496E+01          4.24190732E+01          4.92872103E+02          2.90713963E+02          1.15585338E+02          2.53932399E+01          1.04637772E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48581000E+04          1.62726366E+04          5.15160613E+03          1.54081291E+03          9.26345846E+02          6.50566050E+01          4.56089283E+01          5.24196176E+02          3.11325855E+02          1.24041594E+02          2.74243737E+01          1.12416376E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87638979E+04          1.44365089E+04          4.75878256E+03          1.54846770E+03          9.35853922E+02          6.95551552E+01          4.87796962E+01          5.55641569E+02          3.31668659E+02          1.32428838E+02          2.94342232E+01          1.20125908E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48689180E+04          1.32352493E+04          4.50619658E+03          1.56721718E+03          9.51142931E+02          7.39978690E+01          5.19111934E+01          5.86756227E+02          3.51911300E+02          1.40711737E+02          3.14206805E+01          1.27740831E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22549405E+04          1.24272597E+04          4.34319420E+03          1.59358799E+03          9.70418384E+02          7.84070801E+01          5.50182351E+01          6.17961213E+02          3.72060362E+02          1.48942540E+02          3.33860874E+01          1.35288810E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04391847E+04          1.18759382E+04          4.24019183E+03          1.62537045E+03          9.92530905E+02          8.27700941E+01          5.80928262E+01          6.49231297E+02          3.91996796E+02          1.57086418E+02          3.53344729E+01          1.42764455E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91469107E+04          1.14994123E+04          4.17897278E+03          1.66109890E+03          1.01671385E+03          8.71065292E+01          6.11479412E+01          6.80194059E+02          4.11862326E+02          1.65151545E+02          3.72672975E+01          1.50185291E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82122596E+04          1.12462092E+04          4.14781271E+03          1.69976690E+03          1.04243841E+03          9.14036305E+01          6.41754560E+01          7.10877212E+02          4.31543981E+02          1.73218548E+02          3.91838605E+01          1.57547235E+01
       1736.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79347678E+04          1.11766455E+04          4.14224484E+03          1.71466932E+03          1.05226821E+03          9.29874596E+01          6.52815413E+01          7.22238478E+02          4.38808203E+02          1.76142933E+02          3.98875738E+01          1.60246816E+01
       1737.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10427068E+13          1.79347536E+04          1.11766421E+04          4.14224462E+03          1.71467014E+03          1.05226875E+03          9.29875467E+01          6.52816026E+01          7.22239128E+02          4.38808608E+02          1.76143096E+02          3.98876121E+01          1.60246964E+01
       1795.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46954310E+07          1.75537073E+04          1.10877848E+04          4.13887570E+03          1.73899106E+03          1.06823481E+03          9.54912215E+01          6.70556367E+01          7.40013021E+02          4.50366636E+02          1.80853092E+02          4.10091106E+01          1.64551958E+01
       1796.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48765772E+13          1.46941007E+07          1.75536956E+04          1.10877822E+04          4.13887569E+03          1.73899190E+03          1.06823536E+03          9.54913081E+01          6.70556976E+01          7.40013667E+02          4.50367038E+02          1.80853255E+02          4.10091487E+01          1.64552106E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40307954E+09          1.32915413E+07          1.75303290E+04          1.10826479E+04          4.13887070E+03          1.74066314E+03          1.06932944E+03          9.56645406E+01          6.71775672E+01          7.41305157E+02          4.51171855E+02          1.81179000E+02          4.10853753E+01          1.64847507E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04007944E+07          3.07407204E+06          1.70321859E+04          1.09859303E+04          4.14673610E+03          1.78327219E+03          1.09711437E+03          9.99062099E+01          7.01654562E+01          7.71818375E+02          4.70525722E+02          1.89111460E+02          4.29729415E+01          1.72104465E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66056907E+06          1.45859462E+06          1.66710299E+04          1.09401491E+04          4.16756851E+03          1.82721280E+03          1.12559110E+03          1.04116102E+02          7.31310634E+01          8.02094190E+02          4.89844307E+02          1.96983528E+02          4.48493002E+01          1.79313005E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96445078E+06          8.82617071E+05          1.64141889E+04          1.09339192E+04          4.19857580E+03          1.87219758E+03          1.15460706E+03          1.08296334E+02          7.60758656E+01          8.32149880E+02          5.09129771E+02          2.04799314E+02          4.67133962E+01          1.86473477E+01
       2196.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27641029E+06          6.11643683E+05          1.62425567E+04          1.09577687E+04          4.23640895E+03          1.91662166E+03          1.18315669E+03          1.12322568E+02          7.89123589E+01          8.61358388E+02          5.27590034E+02          2.12325335E+02          4.85120453E+01          1.93374910E+01
       2197.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.37017159E+13          1.27640062E+06          6.11639654E+05          1.62425539E+04          1.09577694E+04          4.23640980E+03          1.91662258E+03          1.18315728E+03          1.12322652E+02          7.89124181E+01          8.61359013E+02          5.27590424E+02          2.12325493E+02          4.85120824E+01          1.93375054E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31766220E+09          1.26172218E+06          6.05537098E+05          1.62382797E+04          1.09589096E+04          4.23768449E+03          1.91800665E+03          1.18404536E+03          1.12448799E+02          7.90011862E+01          8.62295584E+02          5.28175432E+02          2.12562496E+02          4.85677609E+01          1.93590377E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14712780E+07          8.96657445E+05          4.48866281E+05          1.61261999E+04          1.10088960E+04          4.28332623E+03          1.96446931E+03          1.21381524E+03          1.16588309E+02          8.19167639E+01          8.91946551E+02          5.47201096E+02          2.20308473E+02          5.04093889E+01          2.00671914E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53113915E+06          6.80204168E+05          3.50744227E+05          1.60651941E+04          1.10791483E+04          4.33429482E+03          2.01145143E+03          1.24384537E+03          1.20702740E+02          8.48063633E+01          9.21698931E+02          5.66007246E+02          2.27975150E+02          5.22425318E+01          2.07706649E+01
       2471.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69421686E+06          5.74017428E+05          3.00909809E+05          1.60473669E+04          1.11401934E+04          4.37375352E+03          2.04553909E+03          1.26559565E+03          1.23648818E+02          8.68816786E+01          9.42973882E+02          5.79539204E+02          2.33517604E+02          5.35560723E+01          2.12753880E+01
       2472.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81286446E+14          4.69416606E+06          5.74014906E+05          3.00908609E+05          1.60473667E+04          1.11401952E+04          4.37375465E+03          2.04554004E+03          1.26559625E+03          1.23648901E+02          8.68817368E+01          9.42974495E+02          5.79539587E+02          2.33517760E+02          5.35561088E+01          2.12754021E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68068002E+08          4.03515560E+06          5.40222505E+05          2.84789244E+05          1.60455832E+04          1.11660130E+04          4.38964934E+03          2.05884655E+03          1.27407912E+03          1.24780815E+02          8.76879193E+01          9.51269421E+02          5.84803069E+02          2.35628876E+02          5.40658956E+01          2.14706831E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66140517E+07          2.58533148E+06          4.43911115E+05          2.38091324E+05          1.60599079E+04          1.12666293E+04          4.44864581E+03          2.10656931E+03          1.30447116E+03          1.28861808E+02          9.05537444E+01          9.80668391E+02          6.03589282E+02          2.43270493E+02          5.58799527E+01          2.21680268E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90953895E+07          1.83137027E+06          3.74503553E+05          2.03691775E+05          1.61023373E+04          1.13787275E+04          4.51068934E+03          2.15455069E+03          1.33492773E+03          1.32908843E+02          9.34126153E+01          1.01017021E+03          6.22176256E+02          2.50840575E+02          5.76851483E+01          2.28615751E+01
       2711.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76316101E+07          1.76563018E+06          3.67492061E+05          2.00178223E+05          1.61090867E+04          1.13928592E+04          4.51831482E+03          2.16032258E+03          1.33765878E+03          1.33386725E+02          9.37495721E+01          1.01352939E+03          6.24350699E+02          2.51730677E+02          5.79020283E+01          2.29436411E+01
       2712.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39198328E+14          1.76313953E+07          1.76561976E+06          3.67490918E+05          2.00177649E+05          1.61090879E+04          1.13928616E+04          4.51831610E+03          2.16032354E+03          1.33765950E+03          1.33386807E+02          9.37496296E+01          1.01352999E+03          6.24351077E+02          2.51730830E+02          5.79020645E+01          2.29436551E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14616183E+08          1.08359266E+07          1.38385587E+06          3.22659181E+05          1.77545580E+05          1.61682572E+04          1.15004872E+04          4.57529897E+03          2.20273453E+03          1.36456066E+03          1.36935654E+02          9.62491715E+01          1.03924773E+03          6.40667655E+02          2.58372210E+02          5.94836723E+01          2.35510412E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57465277E+07          7.15231546E+06          1.09417816E+06          2.82809039E+05          1.57166952E+05          1.62539722E+04          1.16304325E+04          4.64208232E+03          2.25042649E+03          1.39565439E+03          1.40955039E+02          9.90799971E+01          1.06843569E+03          6.59160098E+02          2.65896462E+02          6.12723569E+01          2.42385715E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84388442E+07          5.15694740E+06          8.94716236E+05          2.51462176E+05          1.40952343E+05          1.63564911E+04          1.17673560E+04          4.71071639E+03          2.29927546E+03          1.42662364E+03          1.44943940E+02          1.01889933E+02          1.09722375E+03          6.77472136E+02          2.73356058E+02          6.30550499E+01          2.49219311E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15832930E+07          3.94124053E+06          7.50861453E+05          2.26324312E+05          1.27827534E+05          1.64733721E+04          1.19102611E+04          4.78093330E+03          2.34795304E+03          1.45747358E+03          1.48926755E+02          1.04695120E+02          1.12612711E+03          6.95790603E+02          2.80810693E+02          6.48285871E+01          2.56031834E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.09764978E+06          3.13973568E+06          6.43330023E+05          2.05840524E+05          1.17049576E+05          1.66026014E+04          1.20583189E+04          4.85250903E+03          2.39646603E+03          1.48820935E+03          1.52892442E+02          1.07488289E+02          1.15489617E+03          7.14027316E+02          2.88232542E+02          6.65967625E+01          2.62816896E+01
