#Energy      Li-K-shell   Br-K-shell   Br-L1-shell   Br-L2-shell   Br-L3-shell   Br-M1-shell   Br-M2-shell   Br-M3-shell   Br-M4-shell   Br-M5-shell   Valence  Total
        170.0000          3.04220492E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68447015E+02          2.34386815E+02          7.83037550E+00          7.24766711E+00
        180.0000          2.87464590E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31494597E+02          2.11445417E+02          8.11110716E+00          7.43425808E+00
        188.9990          2.75819051E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05802935E+02          1.95477430E+02          8.36428251E+00          7.60067246E+00
        189.0010          2.75816762E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07162453E+10          3.05797869E+02          1.95474270E+02          8.36433881E+00          7.60070930E+00
        190.0000          2.74688150E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38613907E+06          3.03297330E+02          1.93919509E+02          8.39246138E+00          7.61909952E+00
        196.9990          2.67565252E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35708060E+05          2.87424751E+02          1.84048449E+02          8.58952641E+00          7.74743210E+00
        197.0010          2.67563399E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14327180E+11          2.35629010E+05          2.87420597E+02          1.84045865E+02          8.58958272E+00          7.74746868E+00
        200.0000          2.64891835E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39392526E+06          1.44913624E+05          2.81409075E+02          1.80306746E+02          8.67296368E+00          7.80135050E+00
        210.0000          2.57369142E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58338044E+05          5.35935269E+04          2.64186875E+02          1.69594051E+02          8.95388753E+00          7.98256832E+00
        220.0000          2.51610077E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07273362E+05          2.93635777E+04          2.50489912E+02          1.61076165E+02          9.23324818E+00          8.16176959E+00
        230.0000          2.47239576E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13972444E+04          1.90843921E+04          2.39504991E+02          1.54249108E+02          9.51658355E+00          8.34366760E+00
        240.0000          2.43977119E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08288629E+04          1.36665755E+04          2.30639334E+02          1.48744818E+02          9.79286473E+00          8.52004508E+00
        250.0000          2.41609700E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96451206E+04          1.04203959E+04          2.23452726E+02          1.44289661E+02          1.00729067E+01          8.69939384E+00
        260.0000          2.39973368E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28119167E+04          8.30360247E+03          2.17613166E+02          1.40676954E+02          1.03513625E+01          8.87777546E+00
        261.9990          2.39722175E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17642054E+04          7.96863209E+03          2.16583872E+02          1.40041190E+02          1.04107780E+01          8.91622080E+00
        262.0010          2.39721935E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61577490E+11          2.17632113E+04          7.96831188E+03          2.16582863E+02          1.40040567E+02          1.04108374E+01          8.91625924E+00
        270.0000          2.38940193E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43653807E+06          1.82945402E+04          6.83728922E+03          2.12866344E+02          1.37748276E+02          1.06331237E+01          9.05879932E+00
        280.0000          2.38409223E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16060261E+05          1.51332016E+04          5.77430439E+03          2.09015194E+02          1.35380746E+02          1.09085105E+01          9.23543588E+00
        290.0000          2.38299911E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10397393E+05          1.28236276E+04          4.97605566E+03          2.05905158E+02          1.33477896E+02          1.11825551E+01          9.41144833E+00
        300.0000          2.38547344E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31092128E+05          1.10784957E+04          4.35949947E+03          2.03413712E+02          1.31963131E+02          1.14597508E+01          9.59000675E+00
        310.0000          2.39098707E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.12893991E+04          9.72377922E+03          3.87220786E+03          2.01442670E+02          1.30775162E+02          1.17355105E+01          9.76783962E+00
        320.0000          2.39910667E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.81546462E+04          8.64861485E+03          3.47966667E+03          1.99912676E+02          1.29864311E+02          1.20056407E+01          9.94207653E+00
        330.0000          2.40947379E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33820073E+04          7.77939383E+03          3.15837855E+03          1.98759130E+02          1.29190110E+02          1.22787994E+01          1.01186807E+01
        340.0000          2.42178967E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33013010E+04          7.06571978E+03          2.89180893E+03          1.97928852E+02          1.28719254E+02          1.25507011E+01          1.02946754E+01
        350.0000          2.43580365E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60803149E+04          6.47195843E+03          2.66806482E+03          1.97377829E+02          1.28424156E+02          1.28213981E+01          1.04700870E+01
        360.0000          2.45130415E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07076470E+04          5.97231887E+03          2.47837319E+03          1.97069350E+02          1.28281793E+02          1.30948673E+01          1.06475353E+01
        370.0000          2.46811128E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65887160E+04          5.54773672E+03          2.31614610E+03          1.96972619E+02          1.28272822E+02          1.33632183E+01          1.08217729E+01
        380.0000          2.48607142E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33525256E+04          5.18382528E+03          2.17634048E+03          1.97061595E+02          1.28380891E+02          1.36305036E+01          1.09954917E+01
        390.0000          2.50505260E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07579561E+04          4.86956475E+03          2.05505492E+03          1.97314186E+02          1.28592106E+02          1.39004993E+01          1.11711227E+01
        400.0000          2.52494104E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86418936E+04          4.59637681E+03          1.94920263E+03          1.97711475E+02          1.28894591E+02          1.41656936E+01          1.13437898E+01
        410.0000          2.54563799E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68907226E+04          4.35749881E+03          1.85633293E+03          1.98237248E+02          1.29278141E+02          1.44335616E+01          1.15182999E+01
        420.0000          2.56705751E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54232784E+04          4.14751825E+03          1.77446762E+03          1.98877524E+02          1.29733940E+02          1.46968122E+01          1.16899896E+01
        430.0000          2.58912447E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41799628E+04          3.96207049E+03          1.70199623E+03          1.99620155E+02          1.30254357E+02          1.49626918E+01          1.18634566E+01
        440.0000          2.61177293E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31164483E+04          3.79760067E+03          1.63759601E+03          2.00454585E+02          1.30832730E+02          1.52241301E+01          1.20342390E+01
        450.0000          2.63494485E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21990080E+04          3.65117746E+03          1.58017083E+03          2.01371578E+02          1.31463247E+02          1.54881468E+01          1.22067357E+01
        460.0000          2.65858896E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14016271E+04          3.52037253E+03          1.52880488E+03          2.02363040E+02          1.32140790E+02          1.57512578E+01          1.23787563E+01
        470.0000          2.68265970E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07039771E+04          3.40315486E+03          1.48272932E+03          2.03421830E+02          1.32860870E+02          1.60134898E+01          1.25503178E+01
        480.0000          2.70711669E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00899048E+04          3.29781376E+03          1.44129307E+03          2.04541646E+02          1.33619505E+02          1.62748683E+01          1.27214364E+01
        490.0000          2.73192387E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.54647404E+03          3.20290068E+03          1.40394281E+03          2.05716903E+02          1.34413166E+02          1.65354174E+01          1.28921276E+01
        500.0000          2.75704899E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.06323587E+03          3.11718313E+03          1.37020503E+03          2.06942626E+02          1.35238715E+02          1.67951603E+01          1.30624061E+01
        510.0000          2.78246317E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63163175E+03          3.03960473E+03          1.33967265E+03          2.08214385E+02          1.36093352E+02          1.70541193E+01          1.32322861E+01
        520.0000          2.80814043E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.24458602E+03          2.96925707E+03          1.31199508E+03          2.09528213E+02          1.36974571E+02          1.73123155E+01          1.34017806E+01
        530.0000          2.83405742E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.89623852E+03          2.90535367E+03          1.28686724E+03          2.10880554E+02          1.37880127E+02          1.75697691E+01          1.35709023E+01
        540.0000          2.86019302E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58168411E+03          2.84721371E+03          1.26402430E+03          2.12268214E+02          1.38807999E+02          1.78264995E+01          1.37396631E+01
        550.0000          2.88652814E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.29676366E+03          2.79424202E+03          1.24323480E+03          2.13688309E+02          1.39756362E+02          1.80825254E+01          1.39080741E+01
        560.0000          2.91304551E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03796214E+03          2.74591976E+03          1.22429594E+03          2.15138235E+02          1.40723571E+02          1.83378644E+01          1.40761458E+01
        570.0000          2.93972940E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.80227679E+03          2.70179053E+03          1.20702920E+03          2.16615638E+02          1.41708140E+02          1.85925338E+01          1.42438884E+01
        580.0000          2.96656553E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.58712791E+03          2.66145457E+03          1.19127694E+03          2.18118383E+02          1.42708712E+02          1.88495258E+01          1.44130512E+01
        590.0000          2.99354092E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.39029361E+03          2.62455472E+03          1.17690039E+03          2.19644520E+02          1.43724057E+02          1.91028682E+01          1.45801356E+01
        600.0000          3.02064366E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20984331E+03          2.59077903E+03          1.16377534E+03          2.21192289E+02          1.44753058E+02          1.93555883E+01          1.47469178E+01
        610.0000          3.04786290E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.04409465E+03          2.55984747E+03          1.15179219E+03          2.22760069E+02          1.45794692E+02          1.96106023E+01          1.49150844E+01
        620.0000          3.07518874E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.89158613E+03          2.53151225E+03          1.14085269E+03          2.24346385E+02          1.46848024E+02          1.98620846E+01          1.50812589E+01
        630.0000          3.10261204E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75102404E+03          2.50555110E+03          1.13086902E+03          2.25949886E+02          1.47912198E+02          2.01129865E+01          1.52471539E+01
        640.0000          3.13012444E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62127737E+03          2.48176624E+03          1.12176259E+03          2.27569337E+02          1.48986431E+02          2.03661477E+01          1.54143953E+01
        650.0000          3.15771828E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50133905E+03          2.45997918E+03          1.11346277E+03          2.29203596E+02          1.50070002E+02          2.06158915E+01          1.55797252E+01
        660.0000          3.18538648E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39032282E+03          2.44002975E+03          1.10590595E+03          2.30851617E+02          1.51162247E+02          2.08678791E+01          1.57463813E+01
        670.0000          3.21312251E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28743908E+03          2.42177392E+03          1.09903465E+03          2.32512438E+02          1.52262556E+02          2.11165133E+01          1.59111709E+01
        680.0000          3.24092042E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19198035E+03          2.40508177E+03          1.09279680E+03          2.34185167E+02          1.53370368E+02          2.13673735E+01          1.60772658E+01
        690.0000          3.26877459E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10331780E+03          2.38983440E+03          1.08714583E+03          2.35868986E+02          1.54485160E+02          2.16149434E+01          1.62415376E+01
        700.0000          3.29667994E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.02088546E+03          2.37592547E+03          1.08203846E+03          2.37563135E+02          1.55606450E+02          2.18647193E+01          1.64070929E+01
        710.0000          3.32463174E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94417945E+03          2.36325775E+03          1.07743588E+03          2.39266909E+02          1.56733795E+02          2.21112671E+01          1.65708667E+01
        720.0000          3.35262556E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87273982E+03          2.35174357E+03          1.07330324E+03          2.40979658E+02          1.57866781E+02          2.23599994E+01          1.67359023E+01
        730.0000          3.38065737E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80615585E+03          2.34130140E+03          1.06960755E+03          2.42700777E+02          1.59005025E+02          2.26082210E+01          1.69006810E+01
        740.0000          3.40872335E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74405565E+03          2.33185807E+03          1.06631975E+03          2.44429704E+02          1.60148171E+02          2.28532913E+01          1.70637300E+01
        750.0000          3.43682003E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68609929E+03          2.32334712E+03          1.06341238E+03          2.46165917E+02          1.61295888E+02          2.31005250E+01          1.72280150E+01
        760.0000          3.46211323E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63198370E+03          2.31570556E+03          1.06086096E+03          2.47908930E+02          1.62447866E+02          2.33472750E+01          1.73913421E+01
        770.0000          3.49111074E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.58142772E+03          2.30887811E+03          1.05864238E+03          2.49658288E+02          1.63603821E+02          2.35909484E+01          1.75539152E+01
        780.0000          3.52006011E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53417911E+03          2.30281150E+03          1.05673599E+03          2.51413571E+02          1.64763484E+02          2.38367611E+01          1.77176813E+01
        790.0000          3.54896194E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49000607E+03          2.29745912E+03          1.05512213E+03          2.53174384E+02          1.65926605E+02          2.40821145E+01          1.78811982E+01
        800.0000          3.57422429E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44869727E+03          2.29277590E+03          1.05378331E+03          2.54940357E+02          1.67092948E+02          2.43244651E+01          1.80421518E+01
        810.0000          3.60306045E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41005883E+03          2.28872213E+03          1.05270283E+03          2.56711146E+02          1.68262300E+02          2.45689277E+01          1.82051932E+01
        820.0000          3.63185077E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37391348E+03          2.28525934E+03          1.05186553E+03          2.58486430E+02          1.69434451E+02          2.48129527E+01          1.83679967E+01
        830.0000          3.66059585E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.34009895E+03          2.28235370E+03          1.05125727E+03          2.60265905E+02          1.70609213E+02          2.50565475E+01          1.85305661E+01
        840.0000          3.68929634E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.30846502E+03          2.27997224E+03          1.05086487E+03          2.62049289E+02          1.71786406E+02          2.52972264E+01          1.86915441E+01
        850.0000          3.71795282E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27887359E+03          2.27808514E+03          1.05067636E+03          2.63836316E+02          1.72965862E+02          2.55399863E+01          1.88536609E+01
        860.0000          3.74656592E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25119914E+03          2.27666492E+03          1.05068033E+03          2.65626737E+02          1.74147422E+02          2.57823353E+01          1.90155532E+01
        870.0000          3.77513625E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22532283E+03          2.27568568E+03          1.05086621E+03          2.67420318E+02          1.75330939E+02          2.60242800E+01          1.91772244E+01
        880.0000          3.80033812E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20113737E+03          2.27512328E+03          1.05122433E+03          2.69216840E+02          1.76516272E+02          2.62658264E+01          1.93378167E+01
        890.0000          3.82885062E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17854197E+03          2.27495550E+03          1.05174545E+03          2.71016093E+02          1.77703292E+02          2.65069798E+01          1.94990593E+01
        900.0000          3.85732202E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15744418E+03          2.27516129E+03          1.05242105E+03          2.72817887E+02          1.78891875E+02          2.67477458E+01          1.96600890E+01
        910.0000          3.88575290E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13775760E+03          2.27572123E+03          1.05324323E+03          2.74622035E+02          1.80081904E+02          2.69857224E+01          1.98196099E+01
        920.0000          3.91414384E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11940334E+03          2.27661720E+03          1.05420446E+03          2.76428365E+02          1.81273272E+02          2.72257386E+01          1.99802285E+01
        930.0000          3.94249542E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10230562E+03          2.27783200E+03          1.05529772E+03          2.78236716E+02          1.82465874E+02          2.74653844E+01          2.01406424E+01
        940.0000          3.97080823E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08639641E+03          2.27934963E+03          1.05651654E+03          2.80046934E+02          1.83659612E+02          2.77046651E+01          2.03008541E+01
        950.0000          3.99908281E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07161077E+03          2.28115527E+03          1.05785477E+03          2.81858871E+02          1.84854397E+02          2.79435855E+01          2.04608662E+01
        960.0000          4.02731972E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05788898E+03          2.28323480E+03          1.05930657E+03          2.83672396E+02          1.85923250E+02          2.81821506E+01          2.06191210E+01
        970.0000          4.05551951E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04517538E+03          2.28557495E+03          1.06086656E+03          2.85260193E+02          1.87113895E+02          2.84203651E+01          2.07774584E+01
        980.0000          4.08368272E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03341693E+03          2.28816346E+03          1.06252967E+03          2.87064406E+02          1.88303573E+02          2.86582336E+01          2.09367175E+01
        990.0000          4.11180989E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02256539E+03          2.29098863E+03          1.06429108E+03          2.88867234E+02          1.89492296E+02          2.88957609E+01          2.10957505E+01
       1000.0000          4.13990153E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01257465E+03          2.29403942E+03          1.06614624E+03          2.90668688E+02          1.90680071E+02          2.91329513E+01          2.12545609E+01
       1100.0000          4.42176513E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95175922E+03          2.33494582E+03          1.08902439E+03          3.08894081E+02          2.02690789E+02          3.14872548E+01          2.28357522E+01
       1200.0000          4.70283421E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94286640E+03          2.38996457E+03          1.11778404E+03          3.27216808E+02          2.14759605E+02          3.38164350E+01          2.44039874E+01
       1300.0000          4.98056936E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96790191E+03          2.45443897E+03          1.15048959E+03          3.45606340E+02          2.26867712E+02          3.61190903E+01          2.59578743E+01
       1400.0000          5.25774181E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01610536E+03          2.52547020E+03          1.18593061E+03          3.63801573E+02          2.38847067E+02          3.83978576E+01          2.74961027E+01
       1500.0000          5.53435168E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08069343E+03          2.60116962E+03          1.22331588E+03          3.81822418E+02          2.50710891E+02          4.06568605E+01          2.90211595E+01
       1555.9990          5.68656096E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12228882E+03          2.64510600E+03          1.24489318E+03          3.92050784E+02          2.57296889E+02          4.19129101E+01          2.98697362E+01
       1556.0010          5.68656671E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55241645E+13          4.12229036E+03          2.64510758E+03          1.24489396E+03          3.92051173E+02          2.57297144E+02          4.19129551E+01          2.98697671E+01
       1600.0000          5.80594205E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63058013E+07          4.15720065E+03          2.68026067E+03          1.26210913E+03          3.99905647E+02          2.62612540E+02          4.28978034E+01          3.05361428E+01
       1601.9990          5.81165764E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45874352E+07          4.15882881E+03          2.68186968E+03          1.26289618E+03          4.00291912E+02          2.62866451E+02          4.29426430E+01          3.05668843E+01
       1602.0010          5.81166335E+02          1.00000000E+30          1.00000000E+30          5.56884553E+13          2.45860355E+07          4.15883044E+03          2.68187129E+03          1.26289696E+03          4.00292298E+02          2.62866705E+02          4.29426879E+01          3.05669151E+01
       1700.0000          6.07731517E+02          1.00000000E+30          1.00000000E+30          1.71117961E+07          4.25517364E+06          4.24258006E+03          2.76185357E+03          1.30193592E+03          4.17826903E+02          2.74407279E+02          4.51202996E+01          3.20388030E+01
       1786.9990          6.31406918E+02          1.00000000E+30          1.00000000E+30          6.38853417E+06          2.03769279E+06          4.32239258E+03          2.83437393E+03          1.33721499E+03          4.33342563E+02          2.84618046E+02          4.70403113E+01          3.33379046E+01
       1787.0010          6.31407480E+02          1.00000000E+30          7.71862516E+13          6.38843197E+06          2.03766630E+06          4.32239446E+03          2.83437561E+03          1.33721581E+03          4.33342942E+02          2.84618296E+02          4.70403555E+01          3.33379349E+01
       1800.0000          6.34845113E+02          1.00000000E+30          5.35983720E+08          5.74679641E+06          1.87080052E+06          4.33468907E+03          2.84531213E+03          1.34252821E+03          4.35805049E+02          2.86104449E+02          4.73256914E+01          3.35312612E+01
       1900.0000          6.61732709E+02          1.00000000E+30          2.01959795E+07          3.03700469E+06          1.09570755E+06          4.43198181E+03          2.93017154E+03          1.38369004E+03          4.53434666E+02          2.97839210E+02          4.95152172E+01          3.50130153E+01
       2000.0000          6.88410958E+02          1.00000000E+30          7.55270504E+06          1.93774614E+06          7.38874772E+05          4.53331846E+03          3.01608587E+03          1.42527556E+03          4.71130549E+02          3.09482804E+02          5.16916706E+01          3.64862121E+01
       2100.0000          7.14894709E+02          1.00000000E+30          4.14249665E+06          1.37328203E+06          5.42297833E+05          4.63784242E+03          3.10279366E+03          1.46717458E+03          4.88884976E+02          3.21162804E+02          5.38541873E+01          3.79522116E+01
       2200.0000          7.41197239E+02          1.00000000E+30          2.69119680E+06          1.04113111E+06          4.21309415E+05          4.74489928E+03          3.19009449E+03          1.50757024E+03          5.06327378E+02          3.32639536E+02          5.60053469E+01          3.94055777E+01
       2300.0000          7.67513773E+02          1.00000000E+30          1.92608552E+06          8.27457697E+05          3.40990370E+05          4.85398187E+03          3.27596894E+03          1.55013458E+03          5.23836093E+02          3.44157914E+02          5.81423270E+01          4.08534207E+01
       2400.0000          7.93662851E+02          1.00000000E+30          1.46829476E+06          6.81012852E+05          2.84659499E+05          4.96469202E+03          3.36388560E+03          1.59251955E+03          5.41231592E+02          3.55601839E+02          6.02693613E+01          4.22936220E+01
       2500.0000          8.19654089E+02          1.00000000E+30          1.17032019E+06          5.75813408E+05          2.43478656E+05          5.07671367E+03          3.45148662E+03          1.63636270E+03          5.58520567E+02          3.66975708E+02          6.23852359E+01          4.37265542E+01
       2600.0000          8.45496265E+02          1.00000000E+30          9.64352795E+05          4.97449070E+05          2.12374413E+05          5.18979343E+03          3.54232009E+03          1.67835927E+03          5.75709126E+02          3.78283532E+02          6.44905487E+01          4.51508931E+01
       2700.0000          8.71197398E+02          1.00000000E+30          8.15389307E+05          4.37369715E+05          1.88266962E+05          5.30372631E+03          3.62920974E+03          1.72020468E+03          5.92802860E+02          3.89528983E+02          6.65858268E+01          4.65670744E+01
       2800.0000          8.96932555E+02          1.00000000E+30          7.03805767E+05          3.90225355E+05          1.69182656E+05          5.41834520E+03          3.71916947E+03          1.76339472E+03          6.09967480E+02          4.00715424E+02          6.86714376E+01          4.79791379E+01
       2900.0000          9.22369362E+02          1.00000000E+30          6.17848127E+05          3.52518076E+05          1.53808876E+05          5.53351286E+03          3.80542203E+03          1.80636747E+03          6.26882692E+02          4.11947481E+02          7.07495633E+01          4.93844965E+01
       3000.0000          9.47847688E+02          1.00000000E+30          5.50104092E+05          3.21874628E+05          1.41242215E+05          5.64911589E+03          3.89458928E+03          1.84770681E+03          6.43872066E+02          4.23122746E+02          7.28188068E+01          5.07840465E+01
       3100.0000          9.73045014E+02          1.00000000E+30          4.95698335E+05          2.96635711E+05          1.30842340E+05          5.76487813E+03          3.98335433E+03          1.89030549E+03          6.60778932E+02          4.34243793E+02          7.48781994E+01          5.21770939E+01
       3200.0000          9.98289301E+02          1.00000000E+30          4.51309707E+05          2.75609850E+05          1.22144549E+05          5.88073264E+03          4.07173594E+03          1.93271590E+03          6.77606944E+02          4.45215401E+02          7.69309018E+01          5.35637086E+01
       3300.0000          1.02342310E+03          1.00000000E+30          4.14606399E+05          2.57920470E+05          1.14803535E+05          5.99626454E+03          4.15975187E+03          1.97494682E+03          6.94359518E+02          4.56236426E+02          7.89759790E+01          5.49458855E+01
       3400.0000          1.04845093E+03          1.00000000E+30          3.83909127E+05          2.42911335E+05          1.08558619E+05          6.11148592E+03          4.24741895E+03          2.01831452E+03          7.11039830E+02          4.67209980E+02          8.10135139E+01          5.63233575E+01
       3500.0000          1.07352913E+03          1.00000000E+30          3.57980228E+05          2.30081654E+05          1.03209270E+05          6.22640887E+03          4.33761075E+03          2.06018215E+03          7.27650848E+02          4.78231479E+02          8.30437256E+01          5.76965802E+01
