#Energy      Li-K-shell   Br-K-shell   Br-L1-shell   Br-L2-shell   Br-L3-shell   Br-M1-shell   Br-M2-shell   Br-M3-shell   Br-M4-shell   Br-M5-shell   Valence  Total
        170.0000          9.59556003E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64445527E+03          1.08939756E+03          1.97197868E+04          5.94895324E+02
        180.0000          1.11676723E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67814139E+03          1.11688504E+03          2.09772804E+04          6.14077317E+02
        188.9990          1.27317643E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73268716E+03          1.15476524E+03          2.20705163E+04          6.38175068E+02
        189.0010          1.27321607E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26533235E+04          1.73269762E+03          1.15477310E+03          2.20707826E+04          6.07538440E+02
        190.0000          1.28761393E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24882948E+04          1.74901213E+03          1.15871568E+03          2.22045998E+04          6.10668549E+02
        196.9990          1.42404792E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14427208E+04          1.79737792E+03          1.19855469E+03          2.31179264E+04          6.28308481E+02
        197.0010          1.42409131E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61833395E+04          1.14424470E+04          1.79739212E+03          1.19856470E+03          2.31182040E+04          6.13589093E+02
        200.0000          1.47843363E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56292471E+04          1.10461748E+04          1.82770882E+03          1.21874183E+03          2.35420760E+04          6.22155693E+02
        210.0000          1.68744763E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39399578E+04          9.87929533E+03          1.91382108E+03          1.27859577E+03          2.48212201E+04          6.46343445E+02
        220.0000          1.90330716E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21348728E+04          9.19112207E+03          2.01724916E+03          1.35256131E+03          2.61936135E+04          6.75786085E+02
        230.0000          2.15115784E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14961034E+04          8.59257906E+03          2.13099222E+03          1.42645897E+03          2.75952087E+04          7.06251635E+02
        240.0000          2.41259932E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05552908E+04          8.78089980E+03          2.25745157E+03          1.51358740E+03          2.89631788E+04          7.45063262E+02
        250.0000          2.69785381E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98525161E+04          8.60827806E+03          2.39492137E+03          1.60863049E+03          3.04363823E+04          7.83909375E+02
        260.0000          2.99488156E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93937068E+04          8.52789858E+03          2.55346605E+03          1.71164314E+03          3.18363727E+04          8.26798387E+02
        261.9990          3.06219182E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92988204E+04          8.50952615E+03          2.58752008E+03          1.73356790E+03          3.21492318E+04          8.35834756E+02
        262.0010          3.06226068E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08004398E+04          1.92987259E+04          8.50950781E+03          2.57959822E+03          1.73359011E+03          3.21495486E+04          8.02784990E+02
        270.0000          3.33234312E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02346094E+04          1.91396669E+04          8.51240392E+03          2.71594301E+03          1.82927970E+03          3.34192076E+04          8.37566717E+02
        280.0000          3.68194934E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01469550E+04          1.90340536E+04          8.48431283E+03          2.89291558E+03          1.94852005E+03          3.49533019E+04          8.81299170E+02
        290.0000          4.04929489E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05071093E+04          1.88809990E+04          8.55748494E+03          3.09305598E+03          2.08663739E+03          3.64736362E+04          9.31757032E+02
        300.0000          4.45524426E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10839005E+04          1.89502160E+04          8.57811771E+03          3.29262256E+03          2.21775571E+03          3.82006185E+04          9.80378989E+02
        310.0000          4.89562746E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16940769E+04          1.90452476E+04          8.68558310E+03          3.51695089E+03          2.36460720E+03          3.97985894E+04          1.03463040E+03
        320.0000          5.34386856E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24761087E+04          1.90752455E+04          8.79346369E+03          3.73426291E+03          2.51526777E+03          4.15309562E+04          1.08838752E+03
        330.0000          5.84369835E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31206441E+04          1.92607140E+04          8.88067951E+03          3.97748133E+03          2.67653872E+03          4.33408226E+04          1.14548564E+03
        340.0000          6.33791348E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38548781E+04          1.94873300E+04          9.03999915E+03          4.21796839E+03          2.84463874E+03          4.51966610E+04          1.20427074E+03
        350.0000          6.89753295E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43472038E+04          1.96708972E+04          9.21817124E+03          4.49682722E+03          3.03580141E+03          4.69409350E+04          1.26907899E+03
        360.0000          7.46564745E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50243727E+04          2.00233824E+04          9.37631087E+03          4.75248534E+03          3.23220047E+03          4.88903755E+04          1.33296723E+03
        370.0000          8.10101997E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55702607E+04          2.02979386E+04          9.59835158E+03          5.06066217E+03          3.41421972E+03          5.08122410E+04          1.39844828E+03
        380.0000          8.71248634E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62357627E+04          2.07301808E+04          9.79615607E+03          5.37838874E+03          3.62441200E+03          5.28367128E+04          1.46912831E+03
        390.0000          9.38569613E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69368316E+04          2.10869770E+04          1.00022849E+04          5.68501437E+03          3.84109349E+03          5.48197230E+04          1.53925868E+03
        400.0000          1.00870789E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77072577E+04          2.15563374E+04          1.02596577E+04          6.03789421E+03          4.07840535E+03          5.68580878E+04          1.61742501E+03
        410.0000          1.08268634E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85103635E+04          2.19790600E+04          1.05062026E+04          6.38837436E+03          4.31793270E+03          5.89572798E+04          1.69468817E+03
        420.0000          1.16743342E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93576213E+04          2.24186935E+04          1.07621634E+04          6.74559501E+03          4.59517889E+03          6.11358791E+04          1.77817754E+03
        430.0000          1.25036493E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01029537E+04          2.29167681E+04          1.09908473E+04          7.14021708E+03          4.84401262E+03          6.32356139E+04          1.85823861E+03
        440.0000          1.32820673E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09689579E+04          2.34067275E+04          1.12688753E+04          7.54955429E+03          5.10809504E+03          6.54040230E+04          1.94251125E+03
        450.0000          1.41834252E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18174484E+04          2.39145207E+04          1.15536310E+04          7.96471076E+03          5.41620649E+03          6.78591721E+04          2.03347274E+03
        460.0000          1.51323888E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27553919E+04          2.44472501E+04          1.18044895E+04          8.38862573E+03          5.70937691E+03          6.99609633E+04          2.12130118E+03
        470.0000          1.61364492E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34896148E+04          2.50042548E+04          1.21142876E+04          8.84908134E+03          6.00581429E+03          7.23933561E+04          2.21276966E+03
        480.0000          1.71536561E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44338838E+04          2.55683430E+04          1.24029288E+04          9.32571227E+03          6.33740655E+03          7.46954810E+04          2.30936661E+03
        490.0000          1.81459355E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51600899E+04          2.61716481E+04          1.27157263E+04          9.80810850E+03          6.66058169E+03          7.71331360E+04          2.40464173E+03
        500.0000          1.92432970E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60876894E+04          2.68073507E+04          1.30564556E+04          1.03618304E+04          7.04936349E+03          7.96944455E+04          2.51437397E+03
        510.0000          2.03768324E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69862728E+04          2.74728942E+04          1.34093467E+04          1.08608831E+04          7.37763444E+03          8.20501948E+04          2.61284237E+03
        520.0000          2.15599881E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79728548E+04          2.80472054E+04          1.37112249E+04          1.13953735E+04          7.73780313E+03          8.47972202E+04          2.71485835E+03
        530.0000          2.27910312E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90135119E+04          2.87232596E+04          1.40694006E+04          1.20071179E+04          8.15495072E+03          8.72277035E+04          2.83058279E+03
        540.0000          2.40747152E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98183565E+04          2.94400484E+04          1.44258701E+04          1.25915148E+04          8.55343984E+03          9.01066011E+04          2.94131851E+03
        550.0000          2.54116350E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08302333E+04          3.01886529E+04          1.48140790E+04          1.31835204E+04          8.95717067E+03          9.24364511E+04          3.05466486E+03
        560.0000          2.68061006E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19106064E+04          3.07951493E+04          1.52237597E+04          1.38254209E+04          9.39753086E+03          9.52878051E+04          3.17474199E+03
        570.0000          2.82101123E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.30497070E+04          3.15425118E+04          1.55196667E+04          1.44845084E+04          9.84887254E+03          9.78912424E+04          3.29271690E+03
        580.0000          2.96769994E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39183420E+04          3.22778008E+04          1.59248497E+04          1.52295281E+04          1.03626804E+04          1.00937596E+05          3.42484184E+03
        590.0000          3.12129401E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50667101E+04          3.30783732E+04          1.63053017E+04          1.58967478E+04          1.08227395E+04          1.03531704E+05          3.54714358E+03
        600.0000          3.27762931E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59258282E+04          3.39196681E+04          1.67354751E+04          1.65835644E+04          1.12906475E+04          1.06686144E+05          3.67238249E+03
        610.0000          3.43828306E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70588356E+04          3.45522034E+04          1.70835653E+04          1.73916531E+04          1.18571756E+04          1.09358245E+05          3.80783894E+03
        620.0000          3.61935653E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81001268E+04          3.53867537E+04          1.75114069E+04          1.81606231E+04          1.23766460E+04          1.12365479E+05          3.94199374E+03
        630.0000          3.79357897E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92802468E+04          3.61935400E+04          1.79612287E+04          1.89573290E+04          1.29117355E+04          1.15332783E+05          4.07992760E+03
        640.0000          3.97232191E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.05197310E+04          3.70839174E+04          1.83840894E+04          1.98690025E+04          1.34781142E+04          1.18332568E+05          4.22570037E+03
        650.0000          4.15882756E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14006766E+04          3.78171427E+04          1.88630151E+04          2.06694848E+04          1.40484229E+04          1.21700224E+05          4.36497993E+03
        660.0000          4.35284324E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26254136E+04          3.87029721E+04          1.93675612E+04          2.16660699E+04          1.47055733E+04          1.24694086E+05          4.52598696E+03
        670.0000          4.54534163E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39099393E+04          3.96312962E+04          1.97152670E+04          2.24688851E+04          1.52886853E+04          1.27988112E+05          4.66349892E+03
        680.0000          4.74696744E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47383396E+04          4.05042391E+04          2.01895419E+04          2.33937620E+04          1.59301024E+04          1.31133285E+05          4.81368142E+03
        690.0000          4.95767608E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59762039E+04          4.14868550E+04          2.06988915E+04          2.43555535E+04          1.65884465E+04          1.34239955E+05          4.97294075E+03
        700.0000          5.18938016E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.71445402E+04          4.25183319E+04          2.11403347E+04          2.54349275E+04          1.73276961E+04          1.37641474E+05          5.14030332E+03
        710.0000          5.40691821E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.84395866E+04          4.32469066E+04          2.16581865E+04          2.64012431E+04          1.79892830E+04          1.41098216E+05          5.29635635E+03
        720.0000          5.62843799E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97946925E+04          4.42519730E+04          2.22020459E+04          2.75697444E+04          1.87900000E+04          1.44515847E+05          5.47793803E+03
        730.0000          5.88657814E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07942818E+04          4.52310263E+04          2.26230344E+04          2.85479862E+04          1.94599059E+04          1.47988976E+05          5.62958907E+03
        740.0000          6.12332853E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21344494E+04          4.62965576E+04          2.31648665E+04          2.96926196E+04          2.03079982E+04          1.51888641E+05          5.81396071E+03
        750.0000          6.36672703E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.35350351E+04          4.74135026E+04          2.36906657E+04          3.09686814E+04          2.10711772E+04          1.55136966E+05          5.99496783E+03
        760.0000          6.62193668E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.44957578E+04          4.82723092E+04          2.42680402E+04          3.20925536E+04          2.18644250E+04          1.58845566E+05          6.16792830E+03
        770.0000          6.88660071E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.58498750E+04          4.93937255E+04          2.47429148E+04          3.32813148E+04          2.27877166E+04          1.62503092E+05          6.35391997E+03
        780.0000          7.17688835E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72620723E+04          5.02682971E+04          2.53256006E+04          3.45364431E+04          2.35770386E+04          1.66613697E+05          6.53549711E+03
        790.0000          7.44057796E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84510085E+04          5.13733508E+04          2.59363922E+04          3.59083789E+04          2.45639889E+04          1.70325121E+05          6.73836478E+03
        800.0000          7.75347775E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.98839448E+04          5.24669639E+04          2.63894873E+04          3.71794553E+04          2.53613901E+04          1.73911792E+05          6.91422813E+03
        810.0000          8.03057645E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.11013162E+04          5.36400349E+04          2.69934083E+04          3.86641314E+04          2.63928090E+04          1.78093554E+05          7.12420950E+03
        820.0000          8.32825320E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.25325462E+04          5.48667613E+04          2.75780497E+04          3.99529140E+04          2.72837425E+04          1.82178279E+05          7.31824437E+03
        830.0000          8.66317563E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.40225797E+04          5.58486323E+04          2.82188962E+04          4.15308595E+04          2.83855096E+04          1.85830174E+05          7.53605219E+03
        840.0000          8.96297758E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.51524464E+04          5.70837697E+04          2.88902346E+04          4.29273194E+04          2.93174144E+04          1.89999954E+05          7.73864182E+03
        850.0000          9.32422855E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.66251207E+04          5.83747747E+04          2.93911629E+04          4.46310498E+04          3.03324511E+04          1.93884568E+05          7.94854616E+03
        860.0000          9.62671356E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.81566651E+04          5.93071171E+04          3.00632647E+04          4.60531335E+04          3.14942016E+04          1.98444464E+05          8.16571310E+03
        870.0000          1.00090147E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.97506817E+04          6.05821062E+04          3.07668244E+04          4.76093505E+04          3.25093597E+04          2.02855734E+05          8.38634170E+03
        880.0000          1.03279896E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.07472831E+04          6.18120880E+04          3.12413656E+04          4.93965042E+04          3.37511885E+04          2.06698251E+05          8.60212287E+03
        890.0000          1.07339691E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22876458E+04          6.31618026E+04          3.19311845E+04          5.09503966E+04          3.47718160E+04          2.11004740E+05          8.82153924E+03
        900.0000          1.10615967E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.36562758E+04          6.45717772E+04          3.25758404E+04          5.28546679E+04          3.59608841E+04          2.15319998E+05          9.05682327E+03
        910.0000          1.14209434E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52281058E+04          6.55986230E+04          3.32991367E+04          5.44178733E+04          3.72913671E+04          2.20140300E+05          9.29207708E+03
        920.0000          1.18368594E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.68601336E+04          6.70018045E+04          3.40552817E+04          5.64085897E+04          3.84282863E+04          2.24328302E+05          9.53701431E+03
        930.0000          1.22142901E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.81862168E+04          6.84663272E+04          3.46023395E+04          5.81482098E+04          3.98306575E+04          2.28833984E+05          9.77158366E+03
        940.0000          1.26101971E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.98114055E+04          6.94524104E+04          3.53540985E+04          5.99771280E+04          4.10300865E+04          2.33315138E+05          1.00057539E+04
        950.0000          1.30533881E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.14976203E+04          7.08807113E+04          3.61392478E+04          6.20600426E+04          4.23368295E+04          2.38344119E+05          1.02665792E+04
        960.0000          1.35288661E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.27314475E+04          7.21990413E+04          3.66689471E+04          6.40021788E+04          4.37906909E+04          2.42677485E+05          1.05013683E+04
        970.0000          1.39044938E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.43948660E+04          7.36777257E+04          3.74336897E+04          6.59567616E+04          4.50987854E+04          2.47463952E+05          1.07555213E+04
        980.0000          1.43153601E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.61190514E+04          7.52182454E+04          3.82310095E+04          6.81749931E+04          4.66345855E+04          2.52459461E+05          1.10343344E+04
        990.0000          1.47971497E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.73326475E+04          7.68245619E+04          3.89238728E+04          7.01713381E+04          4.79700536E+04          2.57791096E+05          1.12823551E+04
       1000.0000          1.52381803E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.90025580E+04          7.78698238E+04          3.96387288E+04          7.24918321E+04          4.95637216E+04          2.62321241E+05          1.15460618E+04
       1100.0000          2.04784527E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15735449E+05          9.32762280E+04          4.77830100E+04          9.71894751E+04          6.65488986E+04          3.15349294E+05          1.44374497E+04
       1200.0000          2.67367183E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34055329E+05          1.10779030E+05          5.68888895E+04          1.28141457E+05          8.76669952E+04          3.73635698E+05          1.77538507E+04
       1300.0000          3.43697384E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53352209E+05          1.30494182E+05          6.71051950E+04          1.65693438E+05          1.13400070E+05          4.38152231E+05          2.14993966E+04
       1400.0000          4.32583322E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74469910E+05          1.51862407E+05          7.89821861E+04          2.10080397E+05          1.44469440E+05          5.08491855E+05          2.57351443E+04
       1500.0000          5.37449084E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97004185E+05          1.76629963E+05          9.14874777E+04          2.63922237E+05          1.81668794E+05          5.87487184E+05          3.04415931E+04
       1555.9990          6.00902185E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09943656E+05          1.91494824E+05          9.93708778E+04          2.98267949E+05          2.04600008E+05          6.34063858E+05          3.32973870E+04
       1556.0010          6.00904777E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17335932E+04          2.09944177E+05          1.91495426E+05          9.93711932E+04          2.98269328E+05          2.04600917E+05          6.34065733E+05          8.67621225E+03
       1600.0000          6.56335927E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10888780E+04          2.20552994E+05          2.03083914E+05          1.05590097E+05          3.26936823E+05          2.24880014E+05          6.71330416E+05          8.45618651E+03
       1601.9990          6.59081229E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10742912E+04          2.21085357E+05          2.03697300E+05          1.05914752E+05          3.28391499E+05          2.25897841E+05          6.73240429E+05          8.45435896E+03
       1602.0010          6.59083988E+06          1.00000000E+30          1.00000000E+30          5.29449549E+04          1.10742766E+04          2.21085891E+05          2.03697916E+05          1.05915077E+05          3.28392961E+05          2.25898864E+05          6.73242346E+05          7.29023734E+03
       1700.0000          7.94834612E+06          1.00000000E+30          1.00000000E+30          2.45495802E+04          1.24691023E+04          2.46166375E+05          2.32124176E+05          1.21662079E+05          4.00762262E+05          2.75858203E+05          7.63179295E+05          6.89282646E+03
       1786.9990          9.31878754E+06          1.00000000E+30          1.00000000E+30          2.71501164E+04          1.41978400E+04          2.68849288E+05          2.59683700E+05          1.35829012E+05          4.74488853E+05          3.26617806E+05          8.49972886E+05          7.77295947E+03
       1787.0010          9.31882298E+06          1.00000000E+30          5.59303425E+04          2.71501931E+04          1.41978854E+04          2.68849860E+05          2.59684400E+05          1.35829397E+05          4.74490750E+05          3.26619123E+05          8.49975131E+05          6.82453557E+03
       1800.0000          9.55496012E+06          1.00000000E+30          5.63500535E+04          2.76579994E+04          1.44991698E+04          2.72621464E+05          2.64309094E+05          1.38375500E+05          4.87150552E+05          3.35407062E+05          8.62684235E+05          6.95178869E+03
       1900.0000          1.13211058E+07          1.00000000E+30          5.98023763E+04          3.18520005E+04          1.66867089E+04          3.00954038E+05          2.99521054E+05          1.56504644E+05          5.86992106E+05          4.03605645E+05          9.69984498E+05          7.91161532E+03
       2000.0000          1.33202107E+07          1.00000000E+30          6.51772604E+04          3.63295188E+04          1.90379274E+04          3.32261769E+05          3.37289344E+05          1.77388358E+05          6.98536227E+05          4.82356327E+05          1.08286169E+06          8.96777040E+03
       2100.0000          1.55491768E+07          1.00000000E+30          7.01677502E+04          4.12898917E+04          2.16415785E+04          3.62677951E+05          3.78241403E+05          1.99809139E+05          8.28461218E+05          5.72763896E+05          1.20777026E+06          1.01082561E+04
       2200.0000          1.80906932E+07          1.00000000E+30          7.58331134E+04          4.66980397E+04          2.45065592E+04          3.95887265E+05          4.23798106E+05          2.22810441E+05          9.75072860E+05          6.73719788E+05          1.33752197E+06          1.13516496E+04
       2300.0000          2.08010825E+07          1.00000000E+30          8.17985220E+04          5.22795087E+04          2.76054374E+04          4.30409267E+05          4.71401526E+05          2.48437264E+05          1.14166606E+06          7.87444042E+05          1.47660231E+06          1.26712400E+04
       2400.0000          2.38785176E+07          1.00000000E+30          8.76152667E+04          5.85373960E+04          3.08906159E+04          4.67538454E+05          5.22743014E+05          2.76080902E+05          1.32710976E+06          9.18941434E+05          1.62567435E+06          1.40762533E+04
       2500.0000          2.71822606E+07          1.00000000E+30          9.39075280E+04          6.52510595E+04          3.45152982E+04          5.04954536E+05          5.76919472E+05          3.05274168E+05          1.53455082E+06          1.06118662E+06          1.78321087E+06          1.55938386E+04
       2600.0000          3.09358937E+07          1.00000000E+30          1.00346385E+05          7.26839427E+04          3.84336555E+04          5.45569685E+05          6.36229091E+05          3.37167769E+05          1.76969355E+06          1.22420156E+06          1.94908909E+06          1.72293651E+04
       2700.0000          3.49117621E+07          1.00000000E+30          1.06848714E+05          8.02577623E+04          4.26215917E+04          5.86122386E+05          7.00926384E+05          3.72023046E+05          2.03221464E+06          1.40270671E+06          2.12592508E+06          1.89372444E+04
       2800.0000          3.92823267E+07          1.00000000E+30          1.14382108E+05          8.87425416E+04          4.73587644E+04          6.29716965E+05          7.67858899E+05          4.08103168E+05          2.30990080E+06          1.60113654E+06          2.31179670E+06          2.08408061E+04
       2900.0000          4.39932525E+07          1.00000000E+30          1.21502510E+05          9.80586787E+04          5.20813194E+04          6.74795897E+05          8.42465677E+05          4.48395139E+05          2.63115625E+06          1.81958183E+06          2.50851924E+06          2.27898889E+04
       3000.0000          4.90835920E+07          1.00000000E+30          1.28411242E+05          1.07593299E+05          5.73959311E+04          7.24464120E+05          9.17154762E+05          4.88759913E+05          2.97687891E+06          2.06543588E+06          2.71196623E+06          2.48568113E+04
       3100.0000          5.44964284E+07          1.00000000E+30          1.36273272E+05          1.17795115E+05          6.28801676E+04          7.69636668E+05          9.95176041E+05          5.30974624E+05          3.35984813E+06          2.32922462E+06          2.92922063E+06          2.70233997E+04
       3200.0000          6.04475902E+07          1.00000000E+30          1.44310093E+05          1.29101533E+05          6.86361274E+04          8.20951809E+05          1.08514066E+06          5.79738325E+05          3.77629222E+06          2.62047221E+06          3.15594203E+06          2.93346916E+04
       3300.0000          6.68657567E+07          1.00000000E+30          1.52955197E+05          1.41013455E+05          7.52427191E+04          8.73420551E+05          1.17270013E+06          6.27215383E+05          4.23915062E+06          2.93664279E+06          3.39244529E+06          3.18493032E+04
       3400.0000          7.36435400E+07          1.00000000E+30          1.61641317E+05          1.52706925E+05          8.17867241E+04          9.26976034E+05          1.27124674E+06          6.80755395E+05          4.72829683E+06          3.28680991E+06          3.64481412E+06          3.43642677E+04
       3500.0000          8.11030759E+07          1.00000000E+30          1.70623714E+05          1.66570661E+05          8.91858244E+04          9.85510949E+05          1.37509655E+06          7.37247223E+05          5.26592560E+06          3.66570140E+06          3.90960359E+06          3.71664549E+04
