#Energy      Mo-K-shell   Mo-L1-shell   Mo-L2-shell   Mo-L3-shell   Mo-M1-shell   Mo-M2-shell   Mo-M3-shell   Mo-M4-shell   Mo-M5-shell   Mo-N1-shell   Mo-N2-shell   Mo-N3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80185956E+09          6.34366932E+02          2.21064642E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83603061E+00          5.63541312E+00
         68.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80205744E+09          6.34326095E+02          2.21053272E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83594858E+00          5.63532602E+00
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45272162E+05          5.98103662E+02          2.10155585E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75764160E+00          5.55195814E+00
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.66048023E+04          5.65461196E+02          2.00215007E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68613561E+00          5.47522158E+00
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69701453E+04          5.35938281E+02          1.91125138E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62093183E+00          5.40465180E+00
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03843824E+04          5.09140174E+02          1.82788074E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56150056E+00          5.33972929E+00
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16596754E+04          4.84721967E+02          1.75118999E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50735977E+00          5.27997549E+00
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64203422E+04          4.62403438E+02          1.68045204E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.45807144E+00          5.22495547E+00
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29886143E+04          4.41939685E+02          1.61504520E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.41323796E+00          5.17427372E+00
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06020135E+04          4.23119609E+02          1.55441959E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37249857E+00          5.12757079E+00
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.86476449E+03          4.05764958E+02          1.49810854E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33552592E+00          5.08452206E+00
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.55376096E+03          3.89721296E+02          1.44569001E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30202292E+00          5.04483115E+00
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53658640E+03          3.74854761E+02          1.39680168E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27171987E+00          5.00823073E+00
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72960531E+03          3.61049038E+02          1.35112400E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.24437172E+00          4.97447858E+00
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07604332E+03          3.48198252E+02          1.30837190E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21975565E+00          4.94335247E+00
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53880434E+03          3.36216198E+02          1.26829163E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19766886E+00          4.91465305E+00
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09081696E+03          3.25022395E+02          1.23065984E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.17792658E+00          4.88819763E+00
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71280161E+03          3.14546388E+02          1.19527461E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16036030E+00          4.86381994E+00
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39017117E+03          3.04726259E+02          1.16195825E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14481611E+00          4.84136840E+00
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11255223E+03          2.95506751E+02          1.13054638E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13115334E+00          4.82070504E+00
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87145664E+03          2.86837988E+02          1.10089705E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.11924318E+00          4.80170356E+00
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66066778E+03          2.78675925E+02          1.07287722E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10896760E+00          4.78424868E+00
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47510927E+03          2.70981407E+02          1.04636807E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10021830E+00          4.76823475E+00
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31076701E+03          2.63716935E+02          1.02126228E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09289573E+00          4.75356444E+00
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16438716E+03          2.56851625E+02          9.97462557E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08690835E+00          4.74014929E+00
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03335142E+03          2.50356204E+02          9.74878760E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08217182E+00          4.72790739E+00
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91553925E+03          2.44204461E+02          9.53429356E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07860836E+00          4.71676389E+00
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80914989E+03          2.38371349E+02          9.33041649E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07614616E+00          4.70664960E+00
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71268531E+03          2.32835443E+02          9.13646764E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07471881E+00          4.69750070E+00
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62492477E+03          2.27576905E+02          8.95181089E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07426488E+00          4.68925838E+00
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54479214E+03          2.22577323E+02          8.77588750E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07472743E+00          4.68186856E+00
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47141350E+03          2.17819919E+02          8.60816031E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07605362E+00          4.67528102E+00
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40401981E+03          2.13289708E+02          8.44814230E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07819441E+00          4.66944951E+00
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34193417E+03          2.08971971E+02          8.29538002E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08110418E+00          4.66433047E+00
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13658411E+03          1.93588711E+02          7.74913339E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09962037E+00          4.65023022E+00
        104.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13649550E+03          1.93581706E+02          7.74888390E+01          1.00000000E+30          1.00000000E+30          1.22798594E+10          6.13992972E+09          5.09963214E+00          4.65022549E+00
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18550737E+02          1.75081208E+02          7.08831933E+01          1.00000000E+30          1.00000000E+30          6.53524501E+04          3.26762250E+04          5.14442459E+00          4.64383789E+00
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90956946E+02          1.52817637E+02          6.28969543E+01          1.00000000E+30          1.00000000E+30          1.45718149E+04          7.28590745E+03          5.25173748E+00          4.66180717E+00
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52825199E+02          1.37614489E+02          5.74395987E+01          1.00000000E+30          1.00000000E+30          6.95057450E+03          3.47528725E+03          5.38649697E+00          4.70441699E+00
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62157567E+02          1.26958080E+02          5.36308353E+01          1.00000000E+30          1.00000000E+30          4.26629850E+03          2.13314925E+03          5.53919977E+00          4.76369574E+00
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99368648E+02          1.19357978E+02          5.09396221E+01          1.00000000E+30          1.00000000E+30          2.97859967E+03          1.48929983E+03          5.70404662E+00          4.83478304E+00
        153.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79587468E+02          1.16952983E+02          5.00966188E+01          1.00000000E+30          1.00000000E+30          2.64202128E+03          1.32101064E+03          5.76616088E+00          4.86127335E+00
        154.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79578202E+02          1.16951855E+02          5.00962256E+01          1.00000000E+30          3.73242147E+10          2.64187120E+03          1.32093560E+03          5.76620742E+00          4.86129773E+00
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54197859E+02          1.13882845E+02          4.90305273E+01          1.00000000E+30          2.42140503E+05          2.24971516E+03          1.12485758E+03          5.86995438E+00          4.90926696E+00
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20780522E+02          1.09927500E+02          4.76839272E+01          1.00000000E+30          5.39560530E+04          1.79203494E+03          8.96017472E+02          6.05048943E+00          4.99614742E+00
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95531880E+02          1.07085956E+02          4.67517178E+01          1.00000000E+30          2.55312839E+04          1.48352713E+03          7.41763567E+02          6.23994939E+00          5.09085402E+00
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76144742E+02          1.05078475E+02          4.61312809E+01          1.00000000E+30          1.54920454E+04          1.26465103E+03          6.32325514E+02          6.42254019E+00          5.18259232E+00
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61072364E+02          1.03707674E+02          4.57498856E+01          1.00000000E+30          1.06738829E+04          1.10330013E+03          5.51650067E+02          6.61253658E+00          5.28062508E+00
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49244631E+02          1.02831258E+02          4.55548606E+01          1.00000000E+30          7.94865629E+03          9.80800859E+02          4.90400429E+02          6.80238798E+00          5.37981270E+00
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39901690E+02          1.02344624E+02          4.55073103E+01          1.00000000E+30          6.23920218E+03          8.85624909E+02          4.42812455E+02          6.99201855E+00          5.48000139E+00
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32492277E+02          1.02169539E+02          4.55780155E+01          1.00000000E+30          5.08768315E+03          8.10299635E+02          4.05149817E+02          7.18701465E+00          5.58447097E+00
        233.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29975506E+02          1.02172912E+02          4.56342134E+01          1.00000000E+30          4.72904357E+03          7.84547095E+02          3.92273547E+02          7.26253243E+00          5.62501384E+00
        234.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15831885E+10          2.29974305E+02          1.02172923E+02          4.56342452E+01          1.00000000E+30          4.72886881E+03          7.84534772E+02          3.92267386E+02          7.26257575E+00          5.62503748E+00
        236.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48425717E+05          2.28234200E+02          1.02199904E+02          4.56856942E+01          1.00000000E+30          4.48903198E+03          7.66622500E+02          3.83311250E+02          7.32190284E+00          5.65711631E+00
        237.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.47273226E+10          9.47472603E+05          2.28233080E+02          1.02199929E+02          4.56857310E+01          1.00000000E+30          4.48888023E+03          7.66610934E+02          3.83305467E+02          7.32194607E+00          5.65713990E+00
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48471450E+06          3.33520525E+05          2.26609103E+02          1.02246530E+02          4.57446773E+01          1.00000000E+30          4.27040262E+03          7.49785751E+02          3.74892875E+02          7.38120073E+00          5.68919045E+00
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60997855E+05          7.47276212E+04          2.21946462E+02          1.02529721E+02          4.59900247E+01          1.00000000E+30          3.66684488E+03          7.00568502E+02          3.50284251E+02          7.57459303E+00          5.79382520E+00
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.69235421E+04          3.53329122E+04          2.18271276E+02          1.02983250E+02          4.63005089E+01          1.00000000E+30          3.20697412E+03          6.60127043E+02          3.30063521E+02          7.76721172E+00          5.89845987E+00
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82812811E+04          2.13497924E+04          2.15403567E+02          1.03578745E+02          4.66653737E+01          1.00000000E+30          2.84770120E+03          6.26610851E+02          3.13305425E+02          7.95907933E+00          6.00310147E+00
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54128786E+04          1.46137487E+04          2.13202705E+02          1.04293505E+02          4.70759849E+01          1.00000000E+30          2.56123610E+03          5.98633223E+02          2.99316612E+02          8.15021952E+00          6.10774068E+00
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84061337E+04          1.07954579E+04          2.11557525E+02          1.05109188E+02          4.75253444E+01          1.00000000E+30          2.32892729E+03          5.75137810E+02          2.87568905E+02          8.34522564E+00          6.21489953E+00
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41202451E+04          8.39716461E+03          2.10379202E+02          1.06010819E+02          4.80077283E+01          1.00000000E+30          2.13785137E+03          5.55307939E+02          2.77653970E+02          8.53481854E+00          6.31937555E+00
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12852452E+04          6.78067161E+03          2.09596113E+02          1.06986088E+02          4.85184120E+01          1.00000000E+30          1.97879852E+03          5.38504106E+02          2.69252053E+02          8.72806641E+00          6.42614996E+00
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30049658E+03          5.63299351E+03          2.09149952E+02          1.08024777E+02          4.90534725E+01          1.00000000E+30          1.84504202E+03          5.24219766E+02          2.62109883E+02          8.92043489E+00          6.53268995E+00
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.85020887E+03          4.78521251E+03          2.08992863E+02          1.09118355E+02          4.96096223E+01          1.00000000E+30          1.73156790E+03          5.12049862E+02          2.56024931E+02          9.11195745E+00          6.63899646E+00
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.75410213E+03          4.13886803E+03          2.09085269E+02          1.10259643E+02          5.01840940E+01          1.00000000E+30          1.63456392E+03          5.01667359E+02          2.50833680E+02          9.30266604E+00          6.74506911E+00
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90308416E+03          3.63345578E+03          2.09394183E+02          1.11442571E+02          5.07745396E+01          1.00000000E+30          1.55108687E+03          4.92805971E+02          2.46402985E+02          9.49259109E+00          6.85090769E+00
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22741821E+03          3.22984674E+03          2.09891956E+02          1.12661967E+02          5.13789580E+01          1.00000000E+30          1.47882997E+03          4.85247088E+02          2.42623544E+02          9.68176153E+00          6.95651134E+00
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68096050E+03          2.90176851E+03          2.10555218E+02          1.13913407E+02          5.19956353E+01          1.00000000E+30          1.41596223E+03          4.78810498E+02          2.39405249E+02          9.87020484E+00          7.06187966E+00
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.23200170E+03          2.63108375E+03          2.11364125E+02          1.15193089E+02          5.26230954E+01          1.00000000E+30          1.36101421E+03          4.73345762E+02          2.36672881E+02          1.00579471E+01          7.16701238E+00
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.85811376E+03          2.40485570E+03          2.12301752E+02          1.16497723E+02          5.32600600E+01          1.00000000E+30          1.31279399E+03          4.68727002E+02          2.34363501E+02          1.02486290E+01          7.27373104E+00
        398.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57237237E+03          2.23144628E+03          2.13243490E+02          1.17690727E+02          5.38404708E+01          1.00000000E+30          1.27434236E+03          4.65206083E+02          2.32603042E+02          1.04188383E+01          7.36912946E+00
        399.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97306265E+11          3.57231364E+03          2.23141058E+03          2.13243709E+02          1.17690994E+02          5.38406005E+01          1.00000000E+30          1.27433429E+03          4.65205362E+02          2.32602681E+02          1.04188777E+01          7.36915144E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53774503E+07          3.54312477E+03          2.21367351E+03          2.13353546E+02          1.17824455E+02          5.39054211E+01          1.00000000E+30          1.27032602E+03          4.64848565E+02          2.32424282E+02          1.04349576E+01          7.37833649E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24827115E+06          3.27506169E+03          2.05052401E+03          2.14506961E+02          1.19170801E+02          5.45582107E+01          1.00000000E+30          1.23280579E+03          4.61620498E+02          2.30810249E+02          1.06241498E+01          7.48440149E+00
        415.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43353723E+05          3.13291318E+03          1.96384489E+03          2.15243076E+02          1.19986970E+02          5.49530280E+01          1.00000000E+30          1.21238848E+03          4.59963931E+02          2.29981965E+02          1.07345157E+01          7.54648818E+00
        416.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72356352E+11          6.43227490E+05          3.13286799E+03          1.96381731E+03          2.15243327E+02          1.19987243E+02          5.49531600E+01          1.00000000E+30          1.21238192E+03          4.59963412E+02          2.29981706E+02          1.07345547E+01          7.54651000E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32510551E+07          4.65540531E+05          3.04489104E+03          1.91010777E+03          2.15751128E+02          1.20534586E+02          5.52175828E+01          1.00000000E+30          1.19956369E+03          4.58966410E+02          2.29483205E+02          1.08091598E+01          7.58841174E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99920624E+06          2.55658880E+05          2.84570442E+03          1.78834312E+03          2.17076571E+02          1.21913900E+02          5.58827936E+01          1.00000000E+30          1.17004004E+03          4.56821038E+02          2.28410519E+02          1.09969554E+01          7.69379760E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.76812250E+05          1.65862699E+05          2.67212891E+03          1.68204435E+03          2.18475027E+02          1.23307063E+02          5.65531886E+01          1.00000000E+30          1.14376345E+03          4.55127805E+02          2.27563903E+02          1.11840651E+01          7.79884026E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12580696E+05          1.18196611E+05          2.51993767E+03          1.58869261E+03          2.19939235E+02          1.24712590E+02          5.72281880E+01          1.00000000E+30          1.12033466E+03          4.53838293E+02          2.26919146E+02          1.13672165E+01          7.90195838E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43831792E+05          8.94884514E+04          2.38575104E+03          1.50627174E+03          2.21462804E+02          1.26129165E+02          5.79072794E+01          1.00000000E+30          1.09941430E+03          4.52910265E+02          2.26455133E+02          1.15530541E+01          8.00637121E+00
