#Energy      Mo-K-shell   Mo-L1-shell   Mo-L2-shell   Mo-L3-shell   Mo-M1-shell   Mo-M2-shell   Mo-M3-shell   Mo-M4-shell   Mo-M5-shell   Mo-N1-shell   Mo-N2-shell   Mo-N3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
         68.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.34700747E+03          5.68180366E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55003449E+03          1.48117840E+03
         68.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44126353E+04          9.34761415E+03          5.68213358E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55015879E+03          1.39652275E+03
         69.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39380515E+04          9.92716631E+03          5.99475146E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67081436E+03          1.46254767E+03
         70.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34811195E+04          1.05316083E+04          6.28847453E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78852928E+03          1.52631507E+03
         71.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30413048E+04          1.12286172E+04          6.60250531E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91052766E+03          1.59363451E+03
         72.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26091166E+04          1.18235321E+04          6.90098642E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03234501E+03          1.65702378E+03
         73.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21976025E+04          1.24764552E+04          7.21403885E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15294647E+03          1.72122036E+03
         74.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20056079E+04          1.31047677E+04          7.51442720E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26384797E+03          1.78184758E+03
         75.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16956631E+04          1.37804499E+04          7.82292080E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37755695E+03          1.84311340E+03
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15856649E+04          1.45499866E+04          8.15795934E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49292010E+03          1.90865662E+03
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13566693E+04          1.51736120E+04          8.42554574E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60721521E+03          1.96604057E+03
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11324813E+04          1.58726793E+04          8.72720441E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72106984E+03          2.02574313E+03
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11127121E+04          1.65355349E+04          9.06905008E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82233661E+03          2.08452387E+03
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09566348E+04          1.72406905E+04          9.28077729E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92516893E+03          2.13567698E+03
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08028482E+04          1.80194926E+04          9.60628791E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03009409E+03          2.19395700E+03
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06513022E+04          1.86529611E+04          9.80312657E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12607504E+03          2.24012712E+03
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05019482E+04          1.93624608E+04          1.01045639E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22394137E+03          2.29287817E+03
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05833214E+04          2.01714397E+04          1.04251273E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31728684E+03          2.34903287E+03
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04806132E+04          2.07309491E+04          1.05484669E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40802869E+03          2.38821366E+03
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03789249E+04          2.15343824E+04          1.08334830E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.49953028E+03          2.43867045E+03
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02782414E+04          2.20095667E+04          1.09712188E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57900805E+03          2.47350740E+03
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01785479E+04          2.27719059E+04          1.12207910E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64991842E+03          2.51477966E+03
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02838480E+04          2.35889497E+04          1.14819820E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73017676E+03          2.56282372E+03
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02192020E+04          2.39107904E+04          1.15802441E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80627976E+03          2.59272119E+03
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01549668E+04          2.46471501E+04          1.18071075E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88329856E+03          2.63391781E+03
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00911384E+04          2.50270348E+04          1.20430373E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95381191E+03          2.66929853E+03
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00277131E+04          2.56886415E+04          1.20966940E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.00622293E+03          2.69340586E+03
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99646869E+04          2.63861781E+04          1.22939019E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06245313E+03          2.72582876E+03
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00868892E+04          2.66508990E+04          1.24976463E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12674814E+03          2.75956170E+03
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00504116E+04          2.72631305E+04          1.25394341E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18240439E+03          2.78347692E+03
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00140663E+04          2.79041520E+04          1.27056097E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23951701E+03          2.81401210E+03
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99778524E+04          2.80968700E+04          1.28762487E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30017303E+03          2.84105405E+03
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99417694E+04          2.86413131E+04          1.29185173E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34172752E+03          2.85980475E+03
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99058165E+04          2.89321821E+04          1.30564328E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39117313E+03          2.88284844E+03
        103.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99862056E+04          3.04973717E+04          1.34805716E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57786557E+03          2.97366730E+03
        104.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99861802E+04          3.04981968E+04          1.34808063E+04          1.00000000E+30          1.00000000E+30          1.44906555E+04          5.35355884E+03          5.57698695E+03          1.68886724E+03
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01147221E+04          3.25051036E+04          1.39951525E+04          1.00000000E+30          1.00000000E+30          2.08541652E+03          8.92531334E+02          5.80015578E+03          5.19677305E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04700325E+04          3.46528130E+04          1.46811829E+04          1.00000000E+30          1.00000000E+30          1.19224609E+03          5.87737679E+02          6.14095611E+03          3.51017918E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13249824E+04          3.56917306E+04          1.51047023E+04          1.00000000E+30          1.00000000E+30          1.17421991E+03          5.97705965E+02          6.44038996E+03          3.54474377E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23181292E+04          3.65694470E+04          1.54114045E+04          1.00000000E+30          1.00000000E+30          1.24879236E+03          6.22967004E+02          6.74140962E+03          3.71557857E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35289479E+04          3.73790619E+04          1.57900794E+04          1.00000000E+30          1.00000000E+30          1.31381325E+03          6.56322882E+02          7.07307964E+03          3.90815933E+02
        153.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40270824E+04          3.77285070E+04          1.59647232E+04          1.00000000E+30          1.00000000E+30          1.35083524E+03          6.72573770E+02          7.20484965E+03          4.00534017E+02
        154.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40758714E+04          3.77286834E+04          1.59648115E+04          1.00000000E+30          4.15844734E+03          1.35085339E+03          6.75570790E+02          7.21955033E+03          3.66277845E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48955670E+04          3.82653265E+04          1.62341689E+04          1.00000000E+30          4.21525752E+03          1.41879447E+03          7.10573944E+02          7.41770097E+03          3.82836304E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62940898E+04          3.89987231E+04          1.67440532E+04          1.00000000E+30          4.31348764E+03          1.56487362E+03          7.84616562E+02          7.80690278E+03          4.17213253E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78301401E+04          3.99802399E+04          1.72921909E+04          1.00000000E+30          4.40207723E+03          1.73058734E+03          8.68587539E+02          8.19839657E+03          4.55156256E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93311700E+04          4.09587873E+04          1.78640061E+04          1.00000000E+30          4.54002367E+03          1.91353053E+03          9.61383285E+02          8.62713427E+03          4.96666055E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10178166E+04          4.21240828E+04          1.84912099E+04          1.00000000E+30          4.75382156E+03          2.10663907E+03          1.05851892E+03          9.08537767E+03          5.40573060E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26447777E+04          4.33583506E+04          1.91527887E+04          1.00000000E+30          5.01669639E+03          2.32131619E+03          1.16742766E+03          9.59434011E+03          5.89329091E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43552514E+04          4.46310185E+04          1.98762281E+04          1.00000000E+30          5.27575354E+03          2.57044924E+03          1.29367981E+03          1.01350578E+04          6.44303086E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.62350552E+04          4.60597856E+04          2.05853698E+04          1.00000000E+30          5.52828078E+03          2.82755238E+03          1.42273795E+03          1.07023806E+04          6.99915061E+02
        233.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70478943E+04          4.66400047E+04          2.08890178E+04          1.00000000E+30          5.63838771E+03          2.95093721E+03          1.48436005E+03          1.09567419E+04          7.25955441E+02
        234.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79438678E+04          3.70483100E+04          4.66402985E+04          2.08891719E+04          1.00000000E+30          5.63844387E+03          2.95100161E+03          1.48439220E+03          1.09568673E+04          7.07586163E+02
        236.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77905064E+04          3.76820265E+04          4.71317382E+04          2.11508126E+04          1.00000000E+30          5.72391157E+03          3.02265417E+03          1.53421017E+03          1.11203820E+04          7.25539393E+02
        237.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95209183E+04          2.77904047E+04          3.76824565E+04          4.71320471E+04          2.11509759E+04          1.00000000E+30          5.72396945E+03          3.02271551E+03          1.53424452E+03          1.11205052E+04          7.12472357E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99417076E+04          2.70326099E+04          3.81069602E+04          4.75999298E+04          2.13987503E+04          1.00000000E+30          5.77986009E+03          3.11757530E+03          1.56808544E+03          1.13153332E+04          7.26805677E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58836916E+04          1.09713601E+04          4.02030237E+04          4.90674187E+04          2.21754134E+04          1.00000000E+30          6.05793815E+03          3.43353887E+03          1.72638280E+03          1.19554927E+04          7.46638429E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41654113E+03          3.58762250E+03          4.23184689E+04          5.07687641E+04          2.30481616E+04          1.00000000E+30          6.33773753E+03          3.75395127E+03          1.90022486E+03          1.26423620E+04          6.53676621E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81643955E+03          2.20444620E+03          4.42993972E+04          5.23727168E+04          2.38809778E+04          1.00000000E+30          6.65881690E+03          4.12008262E+03          2.07613070E+03          1.33661600E+04          5.71897081E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85637271E+03          1.75694198E+03          4.65266439E+04          5.41701171E+04          2.48028890E+04          1.00000000E+30          6.97493474E+03          4.48516149E+03          2.26035315E+03          1.41204206E+04          5.32171772E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47924807E+03          1.57471216E+03          4.86891949E+04          5.60871674E+04          2.57675873E+04          1.00000000E+30          7.33619136E+03          4.86607304E+03          2.46247182E+03          1.48899156E+04          5.17965192E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34126004E+03          1.51921508E+03          5.11985400E+04          5.77637896E+04          2.66502070E+04          1.00000000E+30          7.67738094E+03          5.29668392E+03          2.67328864E+03          1.57158592E+04          5.21791817E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30347116E+03          1.51276958E+03          5.33146125E+04          5.97442643E+04          2.76411625E+04          1.00000000E+30          8.05756616E+03          5.75958409E+03          2.91188152E+03          1.65807321E+04          5.35245577E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30444784E+03          1.52286881E+03          5.57733713E+04          6.15938497E+04          2.87226593E+04          1.00000000E+30          8.42126568E+03          6.19930759E+03          3.12887064E+03          1.74675167E+04          5.50512794E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32934679E+03          1.53310380E+03          5.81226478E+04          6.36534912E+04          2.96583072E+04          1.00000000E+30          8.84341208E+03          6.71055771E+03          3.38692620E+03          1.83997928E+04          5.68211610E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36762649E+03          1.57225214E+03          6.04785977E+04          6.58078177E+04          3.07346687E+04          1.00000000E+30          9.20105017E+03          7.25743244E+03          3.66183051E+03          1.93566923E+04          5.90359370E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42253138E+03          1.61233003E+03          6.30705212E+04          6.81388262E+04          3.19141836E+04          1.00000000E+30          9.64931162E+03          7.82724216E+03          3.94589236E+03          2.03963748E+04          6.13976566E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48954816E+03          1.66143456E+03          6.59093650E+04          7.00543886E+04          3.29216774E+04          1.00000000E+30          1.00561405E+04          8.38309163E+03          4.23895476E+03          2.14097057E+04          6.39085702E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57168689E+03          1.71362406E+03          6.84391914E+04          7.23408316E+04          3.41439608E+04          1.00000000E+30          1.04472364E+04          9.02689075E+03          4.54865926E+03          2.25179227E+04          6.66273835E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65369520E+03          1.77910541E+03          7.15000132E+04          7.48388854E+04          3.53013097E+04          1.00000000E+30          1.09063655E+04          9.64044784E+03          4.87966407E+03          2.36349612E+04          6.95772976E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75771274E+03          1.84673297E+03          7.39509177E+04          7.69233315E+04          3.66425383E+04          1.00000000E+30          1.13587661E+04          1.03305331E+04          5.21344218E+03          2.48129746E+04          7.27335789E+02
        398.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85586982E+03          1.91111844E+03          7.64143479E+04          7.92115655E+04          3.75266073E+04          1.00000000E+30          1.18144373E+04          1.09689369E+04          5.53400388E+03          2.58836810E+04          7.57052322E+02
        399.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.99938377E+03          2.85589167E+03          1.91113325E+03          7.64149614E+04          7.92120892E+04          3.75268671E+04          1.00000000E+30          1.18145426E+04          1.09690934E+04          5.53407973E+03          2.58839434E+04          7.03775928E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95151632E+03          2.86685026E+03          1.91844512E+03          7.67226580E+04          7.94745379E+04          3.76570680E+04          1.00000000E+30          1.18673934E+04          1.10478279E+04          5.57223297E+03          2.60156610E+04          7.06509436E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.66927586E+03          2.96653967E+03          1.99054862E+03          7.95498683E+04          8.18639938E+04          3.89269175E+04          1.00000000E+30          1.23202259E+04          1.17891011E+04          5.94567652E+03          2.72481592E+04          7.33007026E+02
        415.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.50751410E+03          3.03822916E+03          2.03666086E+03          8.14114143E+04          8.34930338E+04          3.97514507E+04          1.00000000E+30          1.26110797E+04          1.22351505E+04          6.19828499E+03          2.80410304E+04          7.50322901E+02
        416.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38349911E+04          9.50746108E+03          3.03825288E+03          2.03667659E+03          8.14120495E+04          8.34935877E+04          3.97517314E+04          1.00000000E+30          1.26111847E+04          1.22353187E+04          6.19837278E+03          2.80413097E+04          7.27429267E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26095926E+04          9.40260342E+03          3.08641733E+03          2.06862140E+03          8.24686477E+04          8.46160376E+04          4.03210635E+04          1.00000000E+30          1.28247189E+04          1.25812150E+04          6.34346697E+03          2.85316909E+04          7.36979081E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.15574164E+04          9.41379469E+03          3.20039153E+03          2.15243051E+03          8.56264239E+04          8.67540726E+04          4.15092848E+04          1.00000000E+30          1.33317772E+04          1.33546269E+04          6.75960818E+03          2.98640059E+04          7.64364699E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14407290E+04          9.43990124E+03          3.33684589E+03          2.24321151E+03          8.85110791E+04          8.95062849E+04          4.29660282E+04          1.00000000E+30          1.39001576E+04          1.42019358E+04          7.20001310E+03          3.12528092E+04          7.95524628E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18376288E+04          9.39766126E+03          3.46514189E+03          2.33435714E+03          9.14231905E+04          9.20244770E+04          4.41125832E+04          1.00000000E+30          1.44008598E+04          1.50781417E+04          7.65315636E+03          3.26869630E+04          8.25990456E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20471267E+04          9.63690679E+03          3.61671593E+03          2.43407679E+03          9.47140889E+04          9.49393897E+04          4.55200199E+04          1.00000000E+30          1.49054516E+04          1.60395889E+04          8.09983381E+03          3.41486668E+04          8.60814666E+02
