#Energy      Os-K-shell   Os-L1-shell   Os-L2-shell   Os-L3-shell   Os-M1-shell   Os-M2-shell   Os-M3-shell   Os-M4-shell   Os-M5-shell   Os-N1-shell   Os-N2-shell   Os-N3-shell   Os-N4-shell   Os-N5-shell   Os-N6-shell   Os-N7-shell   Os-O1-shell   Os-O2-shell   Os-O3-shell   Valence  Total
        659.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38753663E+05          3.08374132E+04          2.85717630E+03          1.58214369E+03          7.17462927E+01          5.14593770E+01          4.20088443E+02          2.39561224E+02          9.14783615E+01          1.26597297E+01          7.64138099E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80337016E+12          2.38750353E+05          3.08371702E+04          2.85716869E+03          1.58213997E+03          7.17463562E+01          5.14594233E+01          4.20088687E+02          2.39561427E+02          9.14784609E+01          1.26597445E+01          7.64138895E+00
        660.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80338622E+12          2.38747044E+05          3.08369273E+04          2.85716109E+03          1.58213626E+03          7.17464197E+01          5.14594695E+01          4.20088931E+02          2.39561629E+02          9.14785604E+01          1.26597593E+01          7.64139691E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75502027E+07          2.08366239E+05          2.85472829E+04          2.78393220E+03          1.54635826E+03          7.23816656E+01          5.19225798E+01          4.22548263E+02          2.41593314E+02          9.23750253E+01          1.28018146E+01          7.71807350E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.14853730E+06          1.83915473E+05          2.65415846E+04          2.71608676E+03          1.51317561E+03          7.30181679E+01          5.23864541E+01          4.25043663E+02          2.43630903E+02          9.32696786E+01          1.29465263E+01          7.79568420E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31140531E+06          1.63908970E+05          2.47735151E+04          2.65314405E+03          1.48236456E+03          7.36557489E+01          5.28509710E+01          4.27572528E+02          2.45673719E+02          9.40684905E+01          1.30879754E+01          7.87142086E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12937902E+06          1.47304631E+05          2.32059153E+04          2.59466973E+03          1.45372093E+03          7.42943032E+01          5.33160621E+01          4.30132693E+02          2.47721323E+02          9.49600134E+01          1.32320242E+01          7.94872526E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50907218E+06          1.33351559E+05          2.18088858E+04          2.54027714E+03          1.42706257E+03          7.49337330E+01          5.37816638E+01          4.32722146E+02          2.49773311E+02          9.58497009E+01          1.33757475E+01          8.02587580E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13790766E+06          1.21500727E+05          2.05578575E+04          2.48962027E+03          1.40222530E+03          7.55739486E+01          5.42350758E+01          4.35339032E+02          2.51829305E+02          9.66468526E+01          1.35162881E+01          8.10092724E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.95778441E+05          1.11339614E+05          1.94326829E+04          2.44239012E+03          1.37906327E+03          7.62148657E+01          5.46612567E+01          4.37981631E+02          2.53888958E+02          9.75335510E+01          1.36593854E+01          8.17688471E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.27764390E+05          1.02551756E+05          1.84166192E+04          2.39830806E+03          1.35744378E+03          7.68155528E+01          5.51440125E+01          4.40648341E+02          2.55951946E+02          9.84184910E+01          1.37993652E+01          8.25247584E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05843130E+05          9.48934846E+04          1.74957554E+04          2.35712345E+03          1.33724635E+03          7.74789072E+01          5.56258827E+01          4.43337683E+02          2.58017968E+02          9.92140937E+01          1.39418585E+01          8.32900530E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14138494E+05          8.81754609E+04          1.66580905E+04          2.31861122E+03          1.31836341E+03          7.81410968E+01          5.61068787E+01          4.46048268E+02          2.60086744E+02          1.00096185E+02          1.40840547E+01          8.40597020E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43224669E+05          8.22450393E+04          1.58936378E+04          2.28256470E+03          1.30069676E+03          7.87221352E+01          5.65324146E+01          4.48778814E+02          2.62158016E+02          1.00976595E+02          1.42232099E+01          8.47962131E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87091328E+05          7.69806455E+04          1.51941064E+04          2.24880041E+03          1.28415721E+03          7.93826356E+01          5.70120939E+01          4.51528127E+02          2.64231540E+02          1.01855348E+02          1.43648337E+01          8.55624500E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41802693E+05          7.22832597E+04          1.45521582E+04          2.21714974E+03          1.26866372E+03          8.00420132E+01          5.74909334E+01          4.54295082E+02          2.66307090E+02          1.02648456E+02          1.45061738E+01          8.63210086E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04661244E+05          6.80717740E+04          1.39614873E+04          2.18745964E+03          1.25414201E+03          8.07002832E+01          5.79689447E+01          4.57078640E+02          2.68112151E+02          1.03524547E+02          1.46472325E+01          8.70809559E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73789395E+05          6.42800982E+04          1.34166891E+04          2.15959030E+03          1.24052462E+03          8.13574609E+01          5.84461397E+01          4.59877823E+02          2.70239516E+02          1.04399055E+02          1.47853474E+01          8.78331875E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47784595E+05          6.08525520E+04          1.29130532E+04          2.13341558E+03          1.22775040E+03          8.19376634E+01          5.89225301E+01          4.62691719E+02          2.72363684E+02          1.05272005E+02          1.49258744E+01          8.85843512E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25673854E+05          5.77426828E+04          1.24465078E+04          2.10881830E+03          1.21576213E+03          8.25932735E+01          5.93466526E+01          4.65519465E+02          2.74484694E+02          1.06143420E+02          1.50661336E+01          8.93311228E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06693012E+05          5.49116531E+04          1.20133928E+04          2.08569217E+03          1.20450807E+03          8.32478340E+01          5.98218484E+01          4.68360270E+02          2.76602587E+02          1.07013325E+02          1.52061294E+01          9.00880000E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90252175E+05          5.23255727E+04          1.16106403E+04          2.06393999E+03          1.19394059E+03          8.39013600E+01          6.02962731E+01          4.71213374E+02          2.78717402E+02          1.07802299E+02          1.53432762E+01          9.08285740E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75915023E+05          4.99569158E+04          1.12353992E+04          2.04347109E+03          1.18401582E+03          8.45538665E+01          6.07699379E+01          4.74078075E+02          2.80829180E+02          1.08669807E+02          1.54827753E+01          9.15824128E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63322081E+05          4.77811563E+04          1.08852315E+04          2.02420391E+03          1.17469331E+03          8.52053678E+01          6.12428540E+01          4.76953707E+02          2.82937961E+02          1.09535872E+02          1.56220229E+01          9.23347214E+00
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52195874E+05          4.57772631E+04          1.05579326E+04          2.00606211E+03          1.16593630E+03          8.58558790E+01          6.17150328E+01          4.79839649E+02          2.85043784E+02          1.10400516E+02          1.57610231E+01          9.30855303E+00
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42312098E+05          4.39272808E+04          1.02515568E+04          1.98897589E+03          1.15770974E+03          8.65054144E+01          6.21864848E+01          4.82735312E+02          2.86882241E+02          1.11263760E+02          1.58997810E+01          9.38320461E+00
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33486303E+05          4.22157998E+04          9.96436205E+03          1.97288054E+03          1.14998211E+03          8.71539883E+01          6.26572213E+01          4.85640145E+02          2.88984398E+02          1.12125626E+02          1.60383012E+01          9.45799731E+00
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25567471E+05          4.06285655E+04          9.69478988E+03          1.95771657E+03          1.14272393E+03          8.78016149E+01          6.31272528E+01          4.88553629E+02          2.91083707E+02          1.12986136E+02          1.61765876E+01          9.53264932E+00
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18433205E+05          3.91538518E+04          9.44143039E+03          1.94342813E+03          1.13590806E+03          8.84483083E+01          6.35965900E+01          4.91475266E+02          2.93180203E+02          1.13845310E+02          1.63121613E+01          9.60630247E+00
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11980111E+05          3.77809534E+04          9.20303523E+03          1.92996450E+03          1.12950901E+03          8.90253187E+01          6.40652432E+01          4.94404601E+02          2.95273930E+02          1.14703168E+02          1.64499980E+01          9.67987239E+00
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06121173E+05          3.65006752E+04          8.97845097E+03          1.91727846E+03          1.12350335E+03          8.96707164E+01          6.45332224E+01          4.97341190E+02          2.97364923E+02          1.15559731E+02          1.65876087E+01          9.75412652E+00
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00784620E+05          3.53047154E+04          8.76663868E+03          1.90532502E+03          1.11786929E+03          9.03152186E+01          6.50005382E+01          5.00284626E+02          2.99453223E+02          1.16415018E+02          1.67249974E+01          9.82824943E+00
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.59081923E+04          3.41856012E+04          8.56667222E+03          1.89406392E+03          1.11258627E+03          9.09588384E+01          6.54672000E+01          5.03234517E+02          3.01538868E+02          1.17269048E+02          1.68621674E+01          9.90224361E+00
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.14384459E+04          3.31368881E+04          8.37774013E+03          1.88345682E+03          1.10763538E+03          9.16015890E+01          6.59332179E+01          5.06190489E+02          3.03621893E+02          1.18121841E+02          1.69991220E+01          9.97611148E+00
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73301047E+04          3.21527748E+04          8.19900572E+03          1.87346795E+03          1.10299933E+03          9.23096282E+01          6.63986013E+01          5.09152202E+02          3.05702339E+02          1.18973414E+02          1.71358644E+01          1.00506398E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35449733E+04          3.12279721E+04          8.02979979E+03          1.86406437E+03          1.09866099E+03          9.29501638E+01          6.68633595E+01          5.12119315E+02          3.07780240E+02          1.19823787E+02          1.72723972E+01          1.01242560E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00485039E+04          3.03577598E+04          7.86946708E+03          1.85521541E+03          1.09460548E+03          9.35898708E+01          6.73275020E+01          5.15091522E+02          3.09855633E+02          1.20672977E+02          1.74087231E+01          1.01977522E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59726450E+04          2.38981089E+04          6.64525868E+03          1.79168501E+03          1.06682329E+03          9.99439365E+01          7.19788386E+01          5.45035274E+02          3.30701940E+02          1.29169701E+02          1.87634483E+01          1.09289919E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29266219E+04          2.00026071E+04          5.87940517E+03          1.76086423E+03          1.05588485E+03          1.06340586E+02          7.65717355E+01          5.74897797E+02          3.51511366E+02          1.37556499E+02          2.00999365E+01          1.16513200E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50360787E+04          1.74939601E+04          5.37836477E+03          1.75104685E+03          1.05585022E+03          1.12660677E+02          8.11882290E+01          6.05523360E+02          3.72077743E+02          1.45965770E+02          2.14222853E+01          1.23680561E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99095040E+04          1.58041456E+04          5.04102013E+03          1.75537843E+03          1.06320838E+03          1.18964593E+02          8.57154386E+01          6.35868430E+02          3.92618833E+02          1.54277561E+02          2.27299147E+01          1.30763324E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64094728E+04          1.46295063E+04          4.81033438E+03          1.76961507E+03          1.07576745E+03          1.25252846E+02          9.02669897E+01          6.65960065E+02          4.13132098E+02          1.62501759E+02          2.40261112E+01          1.37801491E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39328081E+04          1.37952544E+04          4.65217830E+03          1.79100510E+03          1.09209639E+03          1.31429400E+02          9.47393692E+01          6.96305056E+02          4.33261951E+02          1.70700115E+02          2.53119199E+01          1.44766630E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21331710E+04          1.31949789E+04          4.54512872E+03          1.81769514E+03          1.11122552E+03          1.37598400E+02          9.92367183E+01          7.26394950E+02          4.53559444E+02          1.78822502E+02          2.65863019E+01          1.51693471E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07994835E+04          1.27609300E+04          4.47519044E+03          1.84839603E+03          1.13247690E+03          1.43759710E+02          1.03662468E+02          7.56698992E+02          4.73507938E+02          1.86875274E+02          2.78501097E+01          1.58559615E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97970366E+04          1.24483433E+04          4.43289385E+03          1.88218611E+03          1.15536381E+03          1.49869739E+02          1.08083404E+02          7.86755957E+02          4.93459685E+02          1.94912594E+02          2.91058815E+01          1.65389847E+01
       1963.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92867764E+04          1.22975041E+04          4.41719825E+03          1.90511341E+03          1.17070039E+03          1.53720319E+02          1.10870693E+02          8.05531897E+02          5.06019847E+02          1.99985201E+02          2.99033256E+01          1.69714244E+01
       1964.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40812418E+13          1.92867618E+04          1.22974999E+04          4.41719788E+03          1.90511414E+03          1.17070088E+03          1.53720445E+02          1.10870784E+02          8.05532536E+02          5.06020258E+02          1.99985365E+02          2.99033506E+01          1.69714382E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79100544E+07          1.90365611E+04          1.22266694E+04          4.41164369E+03          1.91839100E+03          1.17952883E+03          1.55932252E+02          1.12470007E+02          8.16584715E+02          5.13255914E+02          2.02887786E+02          3.03507329E+01          1.72163532E+01
       2034.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35204712E+07          1.88156595E+04          1.21663976E+04          4.40826329E+03          1.93153560E+03          1.18823660E+03          1.58032828E+02          1.13990268E+02          8.26869823E+02          5.20110879E+02          2.05653367E+02          3.07862459E+01          1.74524086E+01
       2035.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01672648E+13          1.35199628E+07          1.88156475E+04          1.21663944E+04          4.40826315E+03          1.93153636E+03          1.18823710E+03          1.58032953E+02          1.13990359E+02          8.26870457E+02          5.20111288E+02          2.05653530E+02          3.07862708E+01          1.74524223E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62821018E+07          4.98176270E+06          1.84570518E+04          1.20744931E+04          4.40672566E+03          1.95650706E+03          1.20470416E+03          1.61950607E+02          1.16824695E+02          8.46202245E+02          5.32907711E+02          2.10805177E+02          3.15904094E+01          1.78900299E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28083096E+06          2.11639046E+06          1.80156691E+04          1.19764121E+04          4.41469067E+03          1.99615150E+03          1.23068582E+03          1.67927804E+02          1.21149627E+02          8.75623813E+02          5.52424993E+02          2.18668637E+02          3.28203071E+01          1.85586665E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00501498E+06          1.21944103E+06          1.76816303E+04          1.19211274E+04          4.43296472E+03          2.03702884E+03          1.25731600E+03          1.73906314E+02          1.25474219E+02          9.05245550E+02          5.71961511E+02          2.26525813E+02          3.40426262E+01          1.92248885E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82322684E+06          8.12804400E+05          1.74323538E+04          1.19001790E+04          4.45959300E+03          2.07890782E+03          1.28447100E+03          1.79846880E+02          1.29771436E+02          9.34675462E+02          5.91373302E+02          2.34333629E+02          3.52593505E+01          1.98875693E+01
       2460.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43319785E+06          6.63610155E+05          1.73145260E+04          1.19014425E+04          4.47927909E+03          2.10486555E+03          1.30125023E+03          1.83431198E+02          1.32364951E+02          9.52701795E+02          6.03077296E+02          2.39049171E+02          3.59987810E+01          2.02892900E+01
       2461.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.09121528E+13          1.43318764E+06          6.63606104E+05          1.73145225E+04          1.19014427E+04          4.47927977E+03          2.10486641E+03          1.30125079E+03          1.83431319E+02          1.32365039E+02          9.52702410E+02          6.03077693E+02          2.39049330E+02          3.59988053E+01          2.02893034E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10927250E+08          1.25090234E+06          5.90651183E+05          1.72509617E+04          1.19071244E+04          4.49306709E+03          2.12160529E+03          1.31205276E+03          1.85751674E+02          1.34042842E+02          9.63925087E+02          6.10667562E+02          2.42094875E+02          3.64690770E+01          2.05463536E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60212003E+07          9.25868159E+05          4.54626584E+05          1.71246235E+04          1.19369853E+04          4.53220628E+03          2.16497462E+03          1.33998265E+03          1.91622678E+02          1.38289862E+02          9.93004980E+02          6.29850851E+02          2.49812093E+02          3.76724044E+01          2.12015027E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.92471176E+06          7.21689124E+05          3.64638220E+05          1.70434560E+04          1.19858591E+04          4.57607445E+03          2.20889728E+03          1.36819710E+03          1.97461703E+02          1.42513796E+02          1.02227697E+03          6.48929174E+02          2.57487611E+02          3.88696538E+01          2.18533626E+01
       2796.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07220453E+06          5.87586088E+05          3.03284517E+05          1.70005417E+04          1.20484977E+04          4.62243353E+03          2.25193887E+03          1.39578760E+03          2.03128576E+02          1.46612217E+02          1.05013441E+03          6.67456282E+02          2.64930699E+02          4.00265148E+01          2.24839839E+01
       2797.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07990007E+14          4.07216826E+06          5.87583796E+05          3.03283450E+05          1.70005411E+04          1.20484991E+04          4.62243452E+03          2.25193976E+03          1.39578817E+03          2.03128695E+02          1.46612303E+02          1.05013501E+03          6.67456672E+02          2.64930854E+02          4.00265387E+01          2.24839970E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58183753E+10          4.01604374E+06          5.84130396E+05          3.01680616E+05          1.69997122E+04          1.20506485E+04          4.62392123E+03          2.25327654E+03          1.39664426E+03          2.03306844E+02          1.46741037E+02          1.05103686E+03          6.68040327E+02          2.65164173E+02          4.00624313E+01          2.25036697E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.96514482E+07          2.68255162E+06          4.86559801E+05          2.55717861E+05          1.69872717E+04          1.21288681E+04          4.67513841E+03          2.29803300E+03          1.42528151E+03          2.09085959E+02          1.50921743E+02          1.07999267E+03          6.86921832E+02          2.72761679E+02          4.12480176E+01          2.31489506E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80707950E+07          1.94880172E+06          4.14566190E+05          2.21028107E+05          1.70012300E+04          1.22185017E+04          4.72922865E+03          2.34310089E+03          1.45407361E+03          2.14872940E+02          1.55107044E+02          1.10846534E+03          7.05841482E+02          2.80362705E+02          4.24297968E+01          2.37929661E+01
       3053.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94714563E+07          1.68055149E+06          3.83222112E+05          2.05701729E+05          1.70183156E+04          1.22710557E+04          4.75948415E+03          2.36754693E+03          1.46967490E+03          2.17973058E+02          1.57349585E+02          1.12416910E+03          7.15971760E+02          2.84437437E+02          4.30650286E+01          2.41388849E+01
       3054.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70580410E+14          1.94712357E+07          1.68054288E+06          3.83221037E+05          2.05701200E+05          1.70183163E+04          1.22710577E+04          4.75948529E+03          2.36754783E+03          1.46967547E+03          2.17973176E+02          1.57349670E+02          1.12416969E+03          7.15972144E+02          2.84437590E+02          4.30650522E+01          2.41388979E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68241614E+08          1.50702426E+07          1.49726668E+06          3.59763487E+05          1.94136720E+05          1.70376201E+04          1.23178997E+04          4.78578178E+03          2.38842544E+03          1.48299120E+03          2.20632599E+02          1.59272656E+02          1.13713508E+03          7.24671185E+02          2.87928324E+02          4.36046560E+01          2.44336196E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.36366398E+07          9.65782990E+06          1.19746045E+06          3.16977549E+05          1.72825147E+05          1.70932023E+04          1.24256989E+04          4.84445649E+03          2.43396079E+03          1.51200974E+03          2.26331727E+02          1.63395629E+02          1.16566934E+03          7.43414808E+02          2.95421519E+02          4.47763924E+01          2.50707359E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84554280E+07          6.83274774E+06          9.87107525E+05          2.82874126E+05          1.55627478E+05          1.71653086E+04          1.25407665E+04          4.90496702E+03          2.47966830E+03          1.54083216E+03          2.32040674E+02          1.67524658E+02          1.19407409E+03          7.62076003E+02          3.02921130E+02          4.59431127E+01          2.57062284E+01
