#Energy      Os-K-shell   Os-L1-shell   Os-L2-shell   Os-L3-shell   Os-M1-shell   Os-M2-shell   Os-M3-shell   Os-M4-shell   Os-M5-shell   Os-N1-shell   Os-N2-shell   Os-N3-shell   Os-N4-shell   Os-N5-shell   Os-N6-shell   Os-N7-shell   Os-O1-shell   Os-O2-shell   Os-O3-shell   Valence  Total
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46383551E+04          2.94655433E+04          7.72133187E+03          5.88409532E+03          3.72687386E+03          2.19840276E+03          1.70849640E+03          7.85759044E+04          1.01531131E+05          3.62936218E+04          3.69991766E+04          5.68294970E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48328862E+04          2.94990876E+04          7.82503908E+03          5.90114480E+03          3.77024376E+03          2.27867161E+03          1.76110587E+03          8.00790322E+04          1.02581055E+05          3.67913063E+04          3.75950880E+04          5.81615239E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50305136E+04          2.95327085E+04          7.93157005E+03          5.95088716E+03          3.79449382E+03          2.35266880E+03          1.82266833E+03          8.17773134E+04          1.04199196E+05          3.75477624E+04          3.82270959E+04          5.95314180E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52313118E+04          2.95664060E+04          7.99961295E+03          5.97933530E+03          3.81905786E+03          2.43822050E+03          1.89033432E+03          8.35491882E+04          1.05736665E+05          3.82231170E+04          3.88686727E+04          6.09753386E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56159484E+04          2.96001806E+04          8.10027644E+03          6.00805674E+03          3.86520555E+03          2.51286888E+03          1.95042623E+03          8.49375978E+04          1.07404348E+05          3.89953050E+04          3.95272241E+04          6.23393587E+02
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58792176E+04          2.99156203E+04          8.20350563E+03          6.03705544E+03          3.89689633E+03          2.59879365E+03          2.02244466E+03          8.66940221E+04          1.09125479E+05          3.96760827E+04          4.00330901E+04          6.38425819E+02
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61479545E+04          2.99802196E+04          8.30939986E+03          6.10606070E+03          3.92911106E+03          2.69186071E+03          2.08262230E+03          8.85246225E+04          1.10902670E+05          4.04507387E+04          4.06751088E+04          6.52954238E+02
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66117255E+04          3.00450986E+04          8.41250063E+03          6.14612684E+03          3.97737329E+03          2.77610611E+03          2.15377553E+03          8.98612558E+04          1.12075522E+05          4.12562467E+04          4.13413638E+04          6.68067877E+02
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69473482E+04          3.01102589E+04          8.52253883E+03          6.18672225E+03          4.01562062E+03          2.87469819E+03          2.23175577E+03          9.16378447E+04          1.13789095E+05          4.18866002E+04          4.20305062E+04          6.84168689E+02
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72915447E+04          3.01757025E+04          8.63549385E+03          6.26056050E+03          4.05461068E+03          2.95990221E+03          2.30030571E+03          9.34860980E+04          1.15555881E+05          4.26866462E+04          4.27424948E+04          6.98962679E+02
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73816679E+04          3.05247121E+04          8.71343447E+03          6.31166213E+03          4.09436533E+03          3.06235340E+03          2.38278215E+03          9.54104413E+04          1.17378397E+05          4.35178496E+04          4.34612033E+04          7.15341498E+02
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76682097E+04          3.06437466E+04          8.82149401E+03          6.36360486E+03          4.13490726E+03          3.16149133E+03          2.45181600E+03          9.68524791E+04          1.18407326E+05          4.41178210E+04          4.40024354E+04          7.30218816E+02
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79608120E+04          3.07637131E+04          8.93226739E+03          6.41640963E+03          4.19114925E+03          3.27360974E+03          2.53733665E+03          9.87736311E+04          1.20125277E+05          4.49276135E+04          4.47169027E+04          7.47759023E+02
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83373663E+04          3.08846226E+04          9.04585817E+03          6.47009807E+03          4.23669202E+03          3.36752501E+03          2.61767654E+03          1.00293918E+05          1.21893813E+05          4.57676896E+04          4.54354273E+04          7.63468742E+02
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86659033E+04          3.10064863E+04          9.15745433E+03          6.55938980E+03          4.28323543E+03          3.48539771E+03          2.69951351E+03          1.02171634E+05          1.23473846E+05          4.64861816E+04          4.61568490E+04          7.80841293E+02
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90021476E+04          3.11293154E+04          9.27572949E+03          6.62225551E+03          4.33081283E+03          3.57930745E+03          2.79208693E+03          1.03842277E+05          1.25271758E+05          4.73404233E+04          4.69159888E+04          7.97504381E+02
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93463737E+04          3.12531216E+04          9.39709984E+03          6.68633790E+03          4.37945907E+03          3.70076022E+03          2.87356771E+03          1.05720391E+05          1.27122802E+05          4.80563232E+04          4.77084141E+04          8.14534631E+02
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95593655E+04          3.13779165E+04          9.52168850E+03          6.75167263E+03          4.43629371E+03          3.81290155E+03          2.97161560E+03          1.07667692E+05          1.29029370E+05          4.89050330E+04          4.85280678E+04          8.32552696E+02
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98880270E+04          3.17332008E+04          9.59658769E+03          6.81829678E+03          4.48865664E+03          3.92650982E+03          3.05317572E+03          1.09232772E+05          1.30178838E+05          4.97842595E+04          4.90650498E+04          8.48799983E+02
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02240793E+04          3.18897159E+04          9.71508517E+03          6.90563756E+03          4.54227044E+03          4.05575391E+03          3.15519209E+03          1.11162771E+05          1.32002076E+05          5.04493396E+04          4.98559897E+04          8.67835050E+02
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05677744E+04          3.20477826E+04          9.83654562E+03          6.97882236E+03          4.59718049E+03          4.16834452E+03          3.25031750E+03          1.13162198E+05          1.33877111E+05          5.13146366E+04          5.06652217E+04          8.85354032E+02
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09193762E+04          3.22074240E+04          9.96320823E+03          7.05357497E+03          4.65343436E+03          4.30300891E+03          3.34555601E+03          1.15234867E+05          1.35806181E+05          5.22101344E+04          5.14305957E+04          9.03860647E+02
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10890316E+04          3.23686639E+04          1.00915544E+04          7.12994633E+03          4.71407789E+03          4.44666484E+03          3.45432217E+03          1.16638047E+05          1.37791658E+05          5.31374421E+04          5.22712214E+04          9.23618918E+02
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14177189E+04          3.25315263E+04          1.02232505E+04          7.20798958E+03          4.77377190E+03          4.55600293E+03          3.54874488E+03          1.18651818E+05          1.38684848E+05          5.37297008E+04          5.31429377E+04          9.40781907E+02
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.17534305E+04          3.28121891E+04          1.03584293E+04          7.29757764E+03          4.83499711E+03          4.69026160E+03          3.66173901E+03          1.20482424E+05          1.40538366E+05          5.46237121E+04          5.40442220E+04          9.60712706E+02
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20963941E+04          3.29966662E+04          1.04479588E+04          7.38105878E+03          4.90128169E+03          4.83860356E+03          3.78216540E+03          1.22541110E+05          1.42442099E+05          5.55479778E+04          5.46210913E+04          9.81117199E+02
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24636845E+04          3.31832294E+04          1.05777146E+04          7.46647201E+03          4.96676308E+03          4.99663541E+03          3.87420500E+03          1.24671372E+05          1.44108851E+05          5.63040237E+04          5.54755913E+04          1.00025279E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28257818E+04          3.33719143E+04          1.07126904E+04          7.56458081E+03          5.03401783E+03          5.12074571E+03          3.99663229E+03          1.26877010E+05          1.46034051E+05          5.72328940E+04          5.63687758E+04          1.02034903E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31960478E+04          3.35627573E+04          1.08498797E+04          7.65720789E+03          5.08433688E+03          5.28323723E+03          4.10998155E+03          1.28302038E+05          1.48011386E+05          5.81929264E+04          5.72911924E+04          1.04042948E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35747621E+04          3.37557955E+04          1.09906285E+04          7.73452618E+03          5.14970190E+03          5.41137539E+03          4.22583055E+03          1.30449726E+05          1.50043002E+05          5.89226210E+04          5.80870336E+04          1.05951833E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39622172E+04          3.39510671E+04          1.11350769E+04          7.82527676E+03          5.21676950E+03          5.57505608E+03          4.35551572E+03          1.32670540E+05          1.52131168E+05          5.98611957E+04          5.90315551E+04          1.08119103E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44123066E+04          3.42298059E+04          1.12833727E+04          7.91818220E+03          5.28889161E+03          5.74894749E+03          4.47080988E+03          1.34212929E+05          1.53179225E+05          6.08301554E+04          6.00000639E+04          1.10257252E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48291366E+04          3.44423841E+04          1.13776301E+04          8.01332020E+03          5.36062290E+03          5.89903536E+03          4.60593834E+03          1.36353441E+05          1.55158677E+05          6.18309998E+04          6.06460282E+04          1.12353685E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87057272E+04          3.69555196E+04          1.27707286E+04          9.07453754E+03          6.09497948E+03          7.73417970E+03          6.03884726E+03          1.56891010E+05          1.74290404E+05          7.08851750E+04          7.02000369E+04          1.34985201E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27553214E+04          3.97441711E+04          1.42696254E+04          1.02317619E+04          6.94983133E+03          9.94986121E+03          7.78135870E+03          1.78895309E+05          1.93762749E+05          8.10731275E+04          8.07598863E+04          1.60067631E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72630950E+04          4.27345621E+04          1.58953260E+04          1.15681640E+04          7.90513890E+03          1.26120818E+04          9.90589111E+03          2.02464006E+05          2.15004304E+05          9.13547424E+04          9.26931687E+04          1.87977681E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19816782E+04          4.60401940E+04          1.75820544E+04          1.30495684E+04          8.97531161E+03          1.58529302E+04          1.24367506E+04          2.27563470E+05          2.36955061E+05          1.02422147E+05          1.05321970E+05          2.18703058E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68969133E+04          4.95819887E+04          1.94842811E+04          1.46935684E+04          1.01379967E+04          1.95999306E+04          1.55117117E+04          2.52378708E+05          2.60857815E+05          1.14466563E+05          1.19639262E+05          2.52434774E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.19339300E+04          5.35838852E+04          2.14033400E+04          1.65461215E+04          1.14699798E+04          2.41046075E+04          1.90221129E+04          2.79001797E+05          2.84656245E+05          1.27625751E+05          1.34921889E+05          2.89392010E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.74893587E+04          5.73048302E+04          2.34585229E+04          1.84997164E+04          1.28432537E+04          2.93718709E+04          2.30899149E+04          3.07389482E+05          3.10967937E+05          1.40026608E+05          1.51698133E+05          3.28546923E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.33449713E+04          6.14585945E+04          2.56160252E+04          2.06316034E+04          1.43839271E+04          3.52970251E+04          2.78411972E+04          3.36764500E+05          3.36727663E+05          1.54395224E+05          1.69908056E+05          3.71077669E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.91341358E+04          6.60572107E+04          2.79706224E+04          2.30673138E+04          1.61325011E+04          4.22529663E+04          3.33507789E+04          3.68453456E+05          3.64169362E+05          1.68792046E+05          1.89091967E+05          4.18079072E+03
       1963.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29803011E+04          6.87508590E+04          2.94402586E+04          2.45404797E+04          1.72221625E+04          4.71979306E+04          3.74066489E+04          3.87340678E+05          3.82098432E+05          1.78744641E+05          2.02735839E+05          4.48382932E+03
       1964.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73817363E+03          8.29804323E+04          6.87509558E+04          2.94403109E+04          2.45405341E+04          1.72222019E+04          4.71981036E+04          3.74067930E+04          3.87341355E+05          3.82099035E+05          1.78744978E+05          2.02736304E+05          1.70001514E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80235565E+03          8.54107026E+04          7.05391961E+04          3.03085841E+04          2.55612577E+04          1.79611042E+04          5.01570904E+04          3.97654689E+04          3.99928265E+05          3.93284283E+05          1.85018182E+05          2.10582343E+05          1.75192597E+03
       2034.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86770666E+03          8.79139387E+04          7.23692609E+04          3.12571658E+04          2.64222137E+04          1.85743758E+04          5.31164157E+04          4.20038194E+04          4.12975385E+05          4.03581877E+05          1.89915200E+05          2.18302240E+05          1.80193100E+03
       2035.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20067647E+03          2.86771048E+03          8.79140860E+04          7.23693682E+04          3.12572217E+04          2.64222720E+04          1.85744177E+04          5.31166040E+04          4.20039638E+04          4.12976154E+05          4.03582522E+05          1.89915548E+05          2.18302730E+05          1.39619567E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87963648E+03          2.98586597E+03          9.17927214E+04          7.54731887E+04          3.29424249E+04          2.81820147E+04          1.98415699E+04          5.91192685E+04          4.68722857E+04          4.34227740E+05          4.23586095E+05          2.00188792E+05          2.33266158E+05          1.43355209E+03
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51535158E+03          3.11012556E+03          9.83365584E+04          8.03286291E+04          3.54376900E+04          3.11147781E+04          2.19719222E+04          6.92494459E+04          5.48977473E+04          4.67158369E+05          4.55653928E+05          2.17739033E+05          2.58332357E+05          1.47757212E+03
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30797026E+03          3.28833694E+03          1.05206984E+05          8.55483136E+04          3.83280478E+04          3.42819425E+04          2.42845021E+04          8.07385385E+04          6.39570740E+04          5.03541187E+05          4.86929472E+05          2.36317952E+05          2.83805307E+05          1.53857931E+03
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39150734E+03          3.77178870E+03          1.12201436E+05          9.09586584E+04          4.11528622E+04          3.76307879E+04          2.67616463E+04          9.37991372E+04          7.43783585E+04          5.38907667E+05          5.21884938E+05          2.53281205E+05          3.12002207E+05          1.68412246E+03
       2460.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60719277E+03          4.01764417E+03          1.16984381E+05          9.44648115E+04          4.29220080E+04          4.00348431E+04          2.83266966E+04          1.02537720E+05          8.11754217E+04          5.64611579E+05          5.42381901E+05          2.65872629E+05          3.29786161E+05          1.77797669E+03
       2461.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12469855E+04          5.60720013E+03          4.01765307E+03          1.16984545E+05          9.44649329E+04          4.29220707E+04          4.00349270E+04          2.83267532E+04          1.02538045E+05          8.11756706E+04          5.64612462E+05          5.42382660E+05          2.65873063E+05          3.29786811E+05          1.53527589E+03
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15228734E+04          5.92648409E+03          4.19892069E+03          1.19750458E+05          9.68934896E+04          4.41808300E+04          4.12513362E+04          2.94761362E+04          1.08046739E+05          8.58082085E+04          5.77502179E+05          5.57588802E+05          2.73084650E+05          3.41234107E+05          1.60211738E+03
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22576363E+04          6.58958961E+03          4.65192690E+03          1.27610832E+05          1.02759512E+05          4.73155987E+04          4.51291981E+04          3.22113048E+04          1.24060748E+05          9.93275534E+04          6.17507542E+05          5.91877260E+05          2.93942494E+05          3.73073441E+05          1.76141074E+03
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29964293E+04          7.23243497E+03          5.14593361E+03          1.35577314E+05          1.08639596E+05          5.06221778E+04          4.93408687E+04          3.51889483E+04          1.42176697E+05          1.13124064E+05          6.56333643E+05          6.30440146E+05          3.15260852E+05          4.07480714E+05          1.92616004E+03
       2796.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37103620E+04          7.96462195E+03          5.67845414E+03          1.43325055E+05          1.15077041E+05          5.39017659E+04          5.34487333E+04          3.83248882E+04          1.60884382E+05          1.28125866E+05          6.96515623E+05          6.68227784E+05          3.36132828E+05          4.41792743E+05          2.10168053E+03
       2797.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42900182E+04          1.37103783E+04          7.96463868E+03          5.67846649E+03          1.43325237E+05          1.15077184E+05          5.39018403E+04          5.34488289E+04          3.83249597E+04          1.60884815E+05          1.28126209E+05          6.96516508E+05          6.68228643E+05          3.36133326E+05          4.41793527E+05          1.98030859E+03
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43229260E+04          1.37347962E+04          7.98980492E+03          5.66538972E+03          1.43598412E+05          1.15292685E+05          5.40136518E+04          5.35926253E+04          3.84324892E+04          1.61536962E+05          1.28642650E+05          6.97846601E+05          6.69518068E+05          3.36882057E+05          4.42972804E+05          1.98192730E+03
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54575818E+04          1.44792427E+04          8.75306953E+03          6.25143449E+03          1.52180400E+05          1.21779990E+05          5.76898913E+04          5.84427736E+04          4.18575448E+04          1.83599370E+05          1.46050252E+05          7.42333386E+05          7.09055515E+05          3.58782368E+05          4.82170606E+05          2.15282352E+03
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69652395E+04          1.53132352E+04          9.59747447E+03          6.89225774E+03          1.60878484E+05          1.28276799E+05          6.14649875E+04          6.31348156E+04          4.53701680E+04          2.07889776E+05          1.65868149E+05          7.86656971E+05          7.52039386E+05          3.82307347E+05          5.20733395E+05          2.33766697E+03
       3053.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78119618E+04          1.58072109E+04          1.00672888E+04          7.22014878E+03          1.65027333E+05          1.32010661E+05          6.33155064E+04          6.61390305E+04          4.75391779E+04          2.22010591E+05          1.77137186E+05          8.14114128E+05          7.74227994E+05          3.96633441E+05          5.44312728E+05          2.43811207E+03
       3054.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.56863137E+04          3.78119938E+04          1.58072298E+04          1.00673083E+04          7.22016337E+03          1.65027522E+05          1.32010810E+05          6.33155882E+04          6.61391471E+04          4.75392621E+04          2.22011183E+05          1.77137661E+05          8.14115180E+05          7.74228916E+05          3.96633992E+05          5.44313644E+05          2.33584583E+03
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67183893E+04          3.84009237E+04          1.61548643E+04          1.04752537E+04          7.49812858E+03          1.69491428E+05          1.35525973E+05          6.52535882E+04          6.85399002E+04          4.93056710E+04          2.33473442E+05          1.86422229E+05          8.32376259E+05          7.96030356E+05          4.06373942E+05          5.64483859E+05          2.41420533E+03
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90996079E+04          3.99944013E+04          1.71084502E+04          1.14637401E+04          8.21378797E+03          1.78126334E+05          1.42629500E+05          6.90726466E+04          7.43062995E+04          5.33616681E+04          2.62469120E+05          2.09397001E+05          8.80051575E+05          8.40082069E+05          4.32090852E+05          6.10704109E+05          2.60744386E+03
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.14245069E+04          4.14043300E+04          1.79825634E+04          1.24328527E+04          8.94943669E+03          1.87800061E+05          1.49779683E+05          7.32969193E+04          7.97099727E+04          5.77179340E+04          2.94141947E+05          2.35127249E+05          9.27933652E+05          8.84254860E+05          4.58814101E+05          6.58559757E+05          2.79886718E+03
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41161508E+04          4.30506407E+04          1.89389122E+04          1.35466561E+04          9.75760554E+03          1.97327575E+05          1.57633037E+05          7.76490706E+04          8.60008694E+04          6.23044676E+04          3.28124385E+05          2.62606384E+05          9.76151662E+05          9.32729399E+05          4.85751770E+05          7.06186662E+05          3.00910698E+03
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66737807E+04          4.48498381E+04          1.99026880E+04          1.46699970E+04          1.05855664E+04          2.07105172E+05          1.65681645E+05          8.20210536E+04          9.26731306E+04          6.73442741E+04          3.65952320E+05          2.92669398E+05          1.02850849E+06          9.82026946E+05          5.17065180E+05          7.59436416E+05          3.22309628E+03
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90981504E+04          4.66953276E+04          2.08805115E+04          1.59125594E+04          1.15000709E+04          2.17265082E+05          1.73749697E+05          8.64316555E+04          9.93701497E+04          7.26205999E+04          4.06600080E+05          3.25235375E+05          1.07949603E+06          1.03117407E+06          5.44695176E+05          8.14386180E+05          3.45024958E+03
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15972749E+04          4.87593207E+04          2.19336981E+04          1.72226964E+04          1.24317730E+04          2.27426644E+05          1.81892894E+05          9.12239932E+04          1.06581378E+05          7.80248910E+04          4.50606280E+05          3.61077867E+05          1.13226328E+06          1.08074973E+06          5.75129454E+05          8.72172079E+05          3.68584739E+03
