#Energy      Hf-K-shell   Hf-L1-shell   Hf-L2-shell   Hf-L3-shell   Hf-M1-shell   Hf-M2-shell   Hf-M3-shell   Hf-M4-shell   Hf-M5-shell   Hf-N1-shell   Hf-N2-shell   Hf-N3-shell   Hf-N4-shell   Hf-N5-shell   Hf-N6-shell   Hf-N7-shell   Hf-O1-shell   Hf-O2-shell   Hf-O3-shell   Nb-K-shell   Nb-L1-shell   Nb-L2-shell   Nb-L3-shell   Nb-M1-shell   Nb-M2-shell   Nb-M3-shell   Nb-M4-shell   Nb-M5-shell   Nb-N1-shell   Nb-N2-shell   Nb-N3-shell   Ta-K-shell   Ta-L1-shell   Ta-L2-shell   Ta-L3-shell   Ta-M1-shell   Ta-M2-shell   Ta-M3-shell   Ta-M4-shell   Ta-M5-shell   Ta-N1-shell   Ta-N2-shell   Ta-N3-shell   Ta-N4-shell   Ta-N5-shell   Ta-N6-shell   Ta-N7-shell   Ta-O1-shell   Ta-O2-shell   Ta-O3-shell   Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   Zr-K-shell   Zr-L1-shell   Zr-L2-shell   Zr-L3-shell   Zr-M1-shell   Zr-M2-shell   Zr-M3-shell   Zr-M4-shell   Zr-M5-shell   Zr-N1-shell   Zr-N2-shell   Zr-N3-shell   Valence  Total
       1719.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02503020E+05          2.45993538E+05          1.26993583E+05          2.46766038E+05          1.70339546E+05          1.69395936E+06          1.77027185E+06          9.23427669E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59665691E+05          3.02824585E+05          1.30167513E+05          1.08038434E+05          7.54435746E+04          2.22458247E+05          1.75731539E+05          1.81915196E+06          1.86606877E+06          8.79072890E+05          1.00000000E+30          2.13419578E+05          2.97907605E+05          1.53429818E+05          1.48697246E+06          2.82565319E+06          1.46231830E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19454315E+05          2.65540026E+05          1.37936068E+05          2.89010184E+05          1.99074247E+05          1.85584787E+06          1.97973685E+06          1.03182611E+06          1.06729614E+06          8.47882170E+03
       1720.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02503702E+05          2.45994175E+05          1.26993915E+05          2.46767036E+05          1.70340233E+05          1.69396336E+06          1.77027661E+06          9.23430135E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59666340E+05          3.02825111E+05          1.30167768E+05          1.08038707E+05          7.54437698E+04          2.22459204E+05          1.75732300E+05          1.81915560E+06          1.86607220E+06          8.79074714E+05          1.00000000E+30          2.13420105E+05          2.97908745E+05          1.53430382E+05          1.48697628E+06          2.82566299E+06          1.46232363E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19455008E+05          2.65540708E+05          1.37936450E+05          2.89011356E+05          1.99075020E+05          1.85585226E+06          1.97974226E+06          1.03182890E+06          1.06729937E+06          8.47884674E+03
       1736.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08411353E+05          2.50569956E+05          1.29881766E+05          2.54160743E+05          1.76391017E+05          1.72863009E+06          1.80269038E+06          9.44875677E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65272716E+05          3.07358396E+05          1.32374242E+05          1.10404589E+05          7.71405599E+04          2.29346071E+05          1.81200502E+05          1.85059603E+06          1.89569362E+06          8.94851765E+05          1.00000000E+30          2.17997083E+05          3.07925170E+05          1.58370966E+05          1.52017601E+06          2.91149322E+06          1.50911462E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25454347E+05          2.71466956E+05          1.40165589E+05          2.98127329E+05          2.05870379E+05          1.88314556E+06          2.01645490E+06          1.05610763E+06          1.09425892E+06          8.68342981E+03
       1737.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08412062E+05          2.50570576E+05          1.29882113E+05          2.54161719E+05          1.76391754E+05          1.72863425E+06          1.80269495E+06          9.44878259E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07619281E+04          3.65273386E+05          3.07358938E+05          1.32374506E+05          1.10404873E+05          7.71407641E+04          2.29347005E+05          1.81201244E+05          1.85059979E+06          1.89569716E+06          8.94853655E+05          1.00000000E+30          2.17997633E+05          3.07926388E+05          1.58371566E+05          1.52018001E+06          2.91150363E+06          1.50912030E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25455066E+05          2.71467669E+05          1.40165946E+05          2.98128514E+05          2.05871206E+05          1.88314976E+06          2.01646008E+06          1.05611056E+06          1.09426227E+06          4.80580509E+03
       1795.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25869290E+05          2.68514204E+05          1.39669652E+05          2.82798703E+05          1.95399823E+05          1.82735657E+06          1.93340566E+06          1.01413790E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11842686E+04          3.83385399E+05          3.19530224E+05          1.39927404E+05          1.18248626E+05          8.27103954E+04          2.56521751E+05          2.02794286E+05          1.95897482E+06          1.98994714E+06          9.47932673E+05          1.00000000E+30          2.32342912E+05          3.37413361E+05          1.74463737E+05          1.62557702E+06          3.18742378E+06          1.64614084E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45434013E+05          2.91325364E+05          1.50845125E+05          3.32751757E+05          2.29619476E+05          2.00114386E+06          2.16480238E+06          1.13450042E+06          1.18671222E+06          5.10370641E+03
       1796.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25870002E+05          2.68514868E+05          1.39670024E+05          2.82799770E+05          1.95400548E+05          1.82736047E+06          1.93341050E+06          1.01414059E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77423380E+04          1.11842835E+04          3.83386074E+05          3.19530745E+05          1.39927685E+05          1.18248929E+05          8.27106109E+04          2.56522773E+05          2.02795098E+05          1.95897884E+06          1.98995057E+06          9.47934641E+05          1.00000000E+30          2.32343442E+05          3.37414526E+05          1.74464352E+05          1.62558089E+06          3.18743434E+06          1.64614626E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45434767E+05          2.91326126E+05          1.50845517E+05          3.32753069E+05          2.29620386E+05          2.00114820E+06          2.16480787E+06          1.13450347E+06          1.18671573E+06          4.31068666E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27300946E+05          2.69848799E+05          1.40417080E+05          2.84949247E+05          1.96861177E+05          1.83518435E+06          1.94312697E+06          1.01954674E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73243252E+04          1.12141134E+04          3.84740995E+05          3.20576343E+05          1.40490410E+05          1.18139822E+05          8.31436361E+04          2.58582963E+05          2.04433142E+05          1.96704800E+06          1.99683911E+06          9.51886347E+05          1.00000000E+30          2.33408462E+05          3.39761260E+05          1.75703520E+05          1.63335285E+06          3.20868379E+06          1.65706310E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45249044E+05          2.91151528E+05          1.51633857E+05          3.35397685E+05          2.31453209E+05          2.00987146E+06          2.17584859E+06          1.14063156E+06          1.19371073E+06          4.31451462E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58978669E+05          3.02110133E+05          1.57015272E+05          3.40073242E+05          2.34586666E+05          2.02576388E+06          2.17690616E+06          1.14874993E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94074460E+04          1.17886196E+04          4.17263414E+05          3.46620410E+05          1.53855159E+05          1.33047299E+05          9.32447967E+04          3.10787220E+05          2.45949144E+05          2.14282652E+06          2.17062125E+06          1.04070885E+06          1.00000000E+30          2.61007987E+05          3.98996893E+05          2.06541558E+05          1.83604668E+06          3.74761466E+06          1.93200690E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80204648E+05          3.26976701E+05          1.70585042E+05          3.99195443E+05          2.76434002E+05          2.22139957E+06          2.44143146E+06          1.28705168E+06          1.35907266E+06          4.35552994E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92399336E+05          3.36728417E+05          1.75932842E+05          4.01740519E+05          2.77524680E+05          2.22601686E+06          2.42982542E+06          1.28088422E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97088223E+04          1.38054207E+04          4.50762640E+05          3.71016786E+05          1.66681551E+05          1.47565040E+05          1.03927358E+05          3.70455619E+05          2.93447457E+05          2.32840730E+06          2.34534222E+06          1.13801613E+06          1.00000000E+30          2.89088556E+05          4.66060340E+05          2.40756573E+05          2.04607374E+06          4.33070433E+06          2.24086741E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16159630E+05          3.64498328E+05          1.90820988E+05          4.72071913E+05          3.27957640E+05          2.44243295E+06          2.72918412E+06          1.43696104E+06          1.53904789E+06          4.85757464E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27560779E+05          3.73575299E+05          1.95321876E+05          4.71346423E+05          3.25576254E+05          2.44276208E+06          2.70621642E+06          1.42891004E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23838843E+04          1.57206142E+04          4.86174147E+05          3.98355912E+05          1.80695412E+05          1.64113182E+05          1.15852061E+05          4.39289308E+05          3.48038776E+05          2.52179762E+06          2.53345505E+06          1.24171514E+06          1.00000000E+30          3.18789605E+05          5.40545729E+05          2.79529031E+05          2.25756889E+06          4.97565281E+06          2.58194032E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53867838E+05          4.05817659E+05          2.12755994E+05          5.54857936E+05          3.84889643E+05          2.68262114E+06          3.04420802E+06          1.60511905E+06          1.73535135E+06          5.49662662E+03
       2112.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32638859E+05          3.77882161E+05          1.98278965E+05          4.82212596E+05          3.32756894E+05          2.47429180E+06          2.74685069E+06          1.45060827E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27776787E+04          1.59023126E+04          4.91267809E+05          4.02351626E+05          1.82736670E+05          1.66542983E+05          1.17609327E+05          4.47446717E+05          3.56481774E+05          2.54946796E+06          2.56057526E+06          1.25671600E+06          1.00000000E+30          3.23188490E+05          5.51832689E+05          2.85130946E+05          2.28870294E+06          5.07025698E+06          2.63345346E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59201762E+05          4.11678295E+05          2.15997139E+05          5.65721634E+05          3.91674556E+05          2.71783555E+06          3.09060229E+06          1.62980761E+06          1.76267556E+06          5.57723500E+03
       2113.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32639649E+05          3.77882964E+05          1.98279427E+05          4.82214306E+05          3.32758023E+05          2.47429672E+06          2.74685704E+06          1.45061165E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27777404E+04          1.59023540E+04          4.91268601E+05          4.02352247E+05          1.82736988E+05          1.66543362E+05          1.17609601E+05          4.47448272E+05          3.56483104E+05          2.54947226E+06          2.56057948E+06          1.25671834E+06          1.00000000E+30          3.23189176E+05          5.51834462E+05          2.85131826E+05          2.28870779E+06          5.07027181E+06          2.63346155E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59202592E+05          4.11679209E+05          2.15997645E+05          5.65723461E+05          3.91675852E+05          2.71784104E+06          3.09060954E+06          1.62981146E+06          1.76268003E+06          5.57724933E+03
       2196.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64695344E+05          4.11851344E+05          2.16095592E+05          5.46120363E+05          3.78875431E+05          2.65392803E+06          2.98954968E+06          1.58735471E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50369800E+04          1.75948985E+04          5.21168235E+05          4.24439177E+05          1.95238823E+05          1.81588932E+05          1.28491480E+05          5.12759696E+05          4.07048890E+05          2.72315810E+06          2.71922948E+06          1.34621262E+06          1.00000000E+30          3.50219126E+05          6.18518120E+05          3.21133273E+05          2.49197180E+06          5.68321453E+06          2.93967870E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92822400E+05          4.49555298E+05          2.36262900E+05          6.44058366E+05          4.46725578E+05          2.91467486E+06          3.36710884E+06          1.78543081E+06          1.93762767E+06          6.14012849E+03
       2197.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.64696188E+05          4.11852227E+05          2.16096067E+05          5.46122113E+05          3.78876660E+05          2.65393282E+06          2.98955617E+06          1.58735843E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08406459E+04          2.50370396E+04          1.75949421E+04          5.21169040E+05          4.24439780E+05          1.95239155E+05          1.81589339E+05          1.28491775E+05          5.12761434E+05          4.07050268E+05          2.72316264E+06          2.71923374E+06          1.34621505E+06          1.00000000E+30          3.50219849E+05          6.18519882E+05          3.21134226E+05          2.49197716E+06          5.68323086E+06          2.93968685E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92823276E+05          4.49556305E+05          2.36263452E+05          6.44060422E+05          4.46727043E+05          2.91468031E+06          3.36711624E+06          1.78543505E+06          1.93763238E+06          5.47849290E+03
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65964979E+05          4.13179597E+05          2.16810680E+05          5.48758684E+05          3.80728283E+05          2.66113393E+06          2.99930852E+06          1.59295477E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09379987E+04          2.51267023E+04          1.76604363E+04          5.22378687E+05          4.25344946E+05          1.95736867E+05          1.82201754E+05          1.28935944E+05          5.15381321E+05          4.09127784E+05          2.72998174E+06          2.72563428E+06          1.34986991E+06          1.00000000E+30          3.51307328E+05          6.21173172E+05          3.22569067E+05          2.50003897E+06          5.70781313E+06          2.95196122E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.94140142E+05          4.51071529E+05          2.37093142E+05          6.47159147E+05          4.48935182E+05          2.92288178E+06          3.37825034E+06          1.79181372E+06          1.94471400E+06          5.49730853E+03
       2226.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75179874E+05          4.25526217E+05          2.23463441E+05          5.70681692E+05          3.95969063E+05          2.72776673E+06          3.09005727E+06          1.62855474E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18315145E+04          2.59637852E+04          1.82727739E+04          5.33526963E+05          4.33671087E+05          1.99732684E+05          1.87021018E+05          1.32431470E+05          5.40230832E+05          4.26525903E+05          2.79294497E+06          2.78464225E+06          1.37686214E+06          1.00000000E+30          3.61410372E+05          6.46125983E+05          3.34675281E+05          2.55764202E+06          5.90574010E+06          3.06725867E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06320125E+05          4.61632112E+05          2.43213630E+05          6.74261846E+05          4.67691385E+05          2.98769186E+06          3.48190413E+06          1.83225633E+06          2.00472881E+06          5.66572961E+03
       2227.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75180683E+05          4.25527159E+05          2.23463949E+05          5.70683477E+05          3.95970312E+05          2.72777179E+06          3.09006420E+06          1.62855826E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.18315819E+04          2.59638492E+04          1.82728208E+04          5.33527807E+05          4.33671716E+05          1.99733015E+05          1.87021427E+05          1.32431767E+05          5.40232761E+05          4.26527315E+05          2.79294974E+06          2.78464672E+06          1.37686453E+06          1.00000000E+30          3.61411142E+05          6.46127906E+05          3.34676253E+05          2.55764720E+06          5.90575632E+06          3.06726754E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75950258E+04          5.06321050E+05          4.61633076E+05          2.43214178E+05          6.74263988E+05          4.67692894E+05          2.98769725E+06          3.48191204E+06          1.83226035E+06          2.00473364E+06          4.70062252E+03
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06666548E+05          4.56831424E+05          2.40489163E+05          6.35299664E+05          4.41252891E+05          2.89930501E+06          3.32232134E+06          1.75576875E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.44122171E+04          2.81309509E+04          1.98134458E+04          5.61989907E+05          4.55034665E+05          2.11516868E+05          2.01676179E+05          1.43075870E+05          6.02366974E+05          4.78082780E+05          2.93731877E+06          2.92678242E+06          1.46057649E+06          1.00000000E+30          3.85013468E+05          7.11225712E+05          3.68981847E+05          2.74886440E+06          6.48603141E+06          3.36958099E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98838328E+04          5.37573369E+05          4.96977231E+05          2.61545398E+05          7.51620227E+05          5.23672769E+05          3.17625890E+06          3.74717462E+06          1.97713308E+06          2.17279345E+06          5.07563917E+03
       2310.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07873180E+05          4.60153116E+05          2.43490615E+05          6.46076509E+05          4.48784770E+05          2.92873378E+06          3.36319291E+06          1.77698528E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48234948E+04          2.84919010E+04          2.00768968E+04          5.64030690E+05          4.58573064E+05          2.13444966E+05          2.03057718E+05          1.44069180E+05          6.13194547E+05          4.86754557E+05          2.96239586E+06          2.95074345E+06          1.47439268E+06          1.00000000E+30          3.89136615E+05          7.22354181E+05          3.74680000E+05          2.78049975E+06          6.58201780E+06          3.41197051E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02620250E+04          5.40071465E+05          5.02814594E+05          2.64593086E+05          7.64637492E+05          5.29836209E+05          3.20753444E+06          3.79393858E+06          2.00132597E+06          2.19811320E+06          5.13518163E+03
       2311.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07874023E+05          4.60154060E+05          2.43491167E+05          6.46078501E+05          4.48786163E+05          2.92873919E+06          3.36320044E+06          1.77698918E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48235701E+04          2.84919675E+04          2.00769454E+04          5.64031502E+05          4.58573712E+05          2.13445320E+05          2.03058135E+05          1.44069483E+05          6.13196551E+05          4.86756162E+05          2.96240046E+06          2.95074785E+06          1.47439522E+06          1.00000000E+30          3.89137373E+05          7.22356236E+05          3.74681052E+05          2.78050557E+06          6.58203552E+06          3.41197960E+06          1.00000000E+30          1.00000000E+30          5.76900340E+04          3.02620947E+04          5.40072361E+05          5.02815668E+05          2.64593647E+05          7.64639900E+05          5.29837846E+05          3.20754019E+06          3.79394718E+06          2.00133042E+06          2.19811830E+06          4.71545392E+03
       2368.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33533225E+05          4.86561647E+05          2.56744363E+05          7.04664161E+05          4.88946595E+05          3.05460674E+06          3.54394048E+06          1.88182809E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68245151E+04          3.04140104E+04          2.14613617E+04          5.88601040E+05          4.78180884E+05          2.22730313E+05          2.15920087E+05          1.53437682E+05          6.71169620E+05          5.31255218E+05          3.08619623E+06          3.06905184E+06          1.53966478E+06          1.00000000E+30          4.10236146E+05          7.81651898E+05          4.05470495E+05          2.93106175E+06          7.08172987E+06          3.67331163E+06          1.00000000E+30          1.00000000E+30          6.13683237E+04          3.21818545E+04          5.65301651E+05          5.31964340E+05          2.80211240E+05          8.30492444E+05          5.77811719E+05          3.36016607E+06          4.00043932E+06          2.11502736E+06          2.34118527E+06          5.01230380E+03
       2369.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33534155E+05          4.86562623E+05          2.56744916E+05          7.04666396E+05          4.88948145E+05          3.05461182E+06          3.54394801E+06          1.88183212E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68245904E+04          3.04140820E+04          2.14614138E+04          5.88601924E+05          4.78181589E+05          2.22730672E+05          2.15920559E+05          1.53438026E+05          6.71171857E+05          5.31256902E+05          3.08620088E+06          3.06905623E+06          1.53966732E+06          1.00000000E+30          4.10236935E+05          7.81654161E+05          4.05471658E+05          2.93106771E+06          7.08174879E+06          3.67332139E+06          1.00000000E+30          1.00000000E+30          6.13684586E+04          3.21819277E+04          5.65302569E+05          5.31965444E+05          2.80211828E+05          8.30494894E+05          5.77813540E+05          3.36017184E+06          4.00044794E+06          2.11503165E+06          2.34119066E+06          5.01231495E+03
