#Energy      Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   Valence  Total
        510.0000          1.00000000E+30          1.00000000E+30          2.88331453E+03          1.45610862E+03          3.50078404E+04          3.25645756E+04          1.65238900E+04          1.38057613E+05          8.61608406E+02
        520.0000          1.00000000E+30          1.00000000E+30          3.00334098E+03          1.51845244E+03          3.62928322E+04          3.39385842E+04          1.71778861E+04          1.45909325E+05          8.97976925E+02
        530.0000          1.00000000E+30          1.00000000E+30          3.14332216E+03          1.58196134E+03          3.73917404E+04          3.53116213E+04          1.79049158E+04          1.53709520E+05          9.36609369E+02
        540.0000          1.00000000E+30          1.00000000E+30          3.26359520E+03          1.65339155E+03          3.87279154E+04          3.68989531E+04          1.86492607E+04          1.62331815E+05          9.76627526E+02
        550.0000          1.00000000E+30          1.00000000E+30          3.40992245E+03          1.72913873E+03          3.99354004E+04          3.82828507E+04          1.94738056E+04          1.70922519E+05          1.02046249E+03
        560.0000          1.00000000E+30          1.00000000E+30          3.57106196E+03          1.81349790E+03          4.11693316E+04          3.98180178E+04          2.02150996E+04          1.80044047E+05          1.06851803E+03
        566.9990          1.00000000E+30          1.00000000E+30          3.66616228E+03          1.85881805E+03          4.21372511E+04          4.10173296E+04          2.08288905E+04          1.86328073E+05          1.09621466E+03
        567.0010          1.00000000E+30          8.13728088E+03          3.66619473E+03          1.85883487E+03          4.21375341E+04          4.10176826E+04          2.08290712E+04          1.86330055E+05          9.66077971E+02
        570.0000          1.00000000E+30          8.18836857E+03          3.71550991E+03          1.88441043E+03          4.25663544E+04          4.15539845E+04          2.11036368E+04          1.89349474E+05          9.78319733E+02
        580.0000          1.00000000E+30          8.36345244E+03          3.88998631E+03          1.97502117E+03          4.37670137E+04          4.31280098E+04          2.18475275E+04          1.98997752E+05          1.02062286E+03
        590.0000          1.00000000E+30          8.54618719E+03          4.01414944E+03          2.03640321E+03          4.52100839E+04          4.50056641E+04          2.27821572E+04          2.08949941E+05          1.05239880E+03
        600.0000          1.00000000E+30          8.73708553E+03          4.18944480E+03          2.10945364E+03          4.67515595E+04          4.65487640E+04          2.36242587E+04          2.18812617E+05          1.09053852E+03
        610.0000          1.00000000E+30          8.90231560E+03          4.32861665E+03          2.19724921E+03          4.78808488E+04          4.81449248E+04          2.44960481E+04          2.29223575E+05          1.12955194E+03
        620.0000          1.00000000E+30          9.09491435E+03          4.51195127E+03          2.28208627E+03          4.92805918E+04          5.00711927E+04          2.54139676E+04          2.40067527E+05          1.17156634E+03
        630.0000          1.00000000E+30          9.34862651E+03          4.68119589E+03          2.36898403E+03          5.08330537E+04          5.18641552E+04          2.64163996E+04          2.51326095E+05          1.21433256E+03
        640.0000          1.00000000E+30          9.58343347E+03          4.85044444E+03          2.46550599E+03          5.21682748E+04          5.39514906E+04          2.73367760E+04          2.62634029E+05          1.25912565E+03
        650.0000          1.00000000E+30          9.83033949E+03          5.02962932E+03          2.55182441E+03          5.37773890E+04          5.57918267E+04          2.84151714E+04          2.74172557E+05          1.30245144E+03
        660.0000          1.00000000E+30          1.00154650E+04          5.20932076E+03          2.65441038E+03          5.51533289E+04          5.80141334E+04          2.93390649E+04          2.86824355E+05          1.34865432E+03
        670.0000          1.00000000E+30          1.02605545E+04          5.41111178E+03          2.74218936E+03          5.68015468E+04          5.98106194E+04          3.04764328E+04          2.98758384E+05          1.39388041E+03
        680.0000          1.00000000E+30          1.04356473E+04          5.59358885E+03          2.84872540E+03          5.85513111E+04          6.21460735E+04          3.15085679E+04          3.11684333E+05          1.44143810E+03
        690.0000          1.00000000E+30          1.06701431E+04          5.79525849E+03          2.95074766E+03          5.98076955E+04          6.39391933E+04          3.25611090E+04          3.24302760E+05          1.48958791E+03
        700.0000          1.00000000E+30          1.09154197E+04          6.01584525E+03          3.05564272E+03          6.15742261E+04          6.63347677E+04          3.36715943E+04          3.37696721E+05          1.54064199E+03
        710.0000          1.00000000E+30          1.10872527E+04          6.25388901E+03          3.17236742E+03          6.28539372E+04          6.84384778E+04          3.48862173E+04          3.51370088E+05          1.59401072E+03
        720.0000          1.00000000E+30          1.13277152E+04          6.44513725E+03          3.27720339E+03          6.45970558E+04          7.06484377E+04          3.59983908E+04          3.64870200E+05          1.64277010E+03
        730.0000          1.00000000E+30          1.15788394E+04          6.69553455E+03          3.40205004E+03          6.62107223E+04          7.31454658E+04          3.72957271E+04          3.79508452E+05          1.70102591E+03
        740.0000          1.00000000E+30          1.18413503E+04          6.88645533E+03          3.50728725E+03          6.80384743E+04          7.54721286E+04          3.84122961E+04          3.93706698E+05          1.75038206E+03
        750.0000          1.00000000E+30          1.19866219E+04          7.11886623E+03          3.62719114E+03          6.95563273E+04          7.78020574E+04          3.96793972E+04          4.09320487E+05          1.80352861E+03
        760.0000          1.00000000E+30          1.22371136E+04          7.35878540E+03          3.76052204E+03          7.14191087E+04          8.04539910E+04          4.10748189E+04          4.25172476E+05          1.86337629E+03
        770.0000          1.00000000E+30          1.24505714E+04          7.61934612E+03          3.88361463E+03          7.30171067E+04          8.28108847E+04          4.22908151E+04          4.39682436E+05          1.92032263E+03
        780.0000          1.00000000E+30          1.27037717E+04          7.86032325E+03          4.02640525E+03          7.48951788E+04          8.55779515E+04          4.37619559E+04          4.55998768E+05          1.98263356E+03
        790.0000          1.00000000E+30          1.29674842E+04          8.13850014E+03          4.14839397E+03          7.65928624E+04          8.81076097E+04          4.50220241E+04          4.72833045E+05          2.04174164E+03
        800.0000          1.00000000E+30          1.31682174E+04          8.38173176E+03          4.27436496E+03          7.85266590E+04          9.10449976E+04          4.63795027E+04          4.88560609E+05          2.09851883E+03
        810.0000          1.00000000E+30          1.34282433E+04          8.65735159E+03          4.42138169E+03          8.01888160E+04          9.36448301E+04          4.79072347E+04          5.06084966E+05          2.16379424E+03
        820.0000          1.00000000E+30          1.36987454E+04          8.95800244E+03          4.56566022E+03          8.21628623E+04          9.66861724E+04          4.92559968E+04          5.23856690E+05          2.23023872E+03
        830.0000          1.00000000E+30          1.39527274E+04          9.23904019E+03          4.71142124E+03          8.42365537E+04          9.94506886E+04          5.08679270E+04          5.40223739E+05          2.29571832E+03
        840.0000          1.00000000E+30          1.42369462E+04          9.56206425E+03          4.87265629E+03          8.58288897E+04          1.02665454E+05          5.22166635E+04          5.58809099E+05          2.36754453E+03
        850.0000          1.00000000E+30          1.45329849E+04          9.83253280E+03          5.04531802E+03          8.77282836E+04          1.05392803E+05          5.37668006E+04          5.76741152E+05          2.43940750E+03
        860.0000          1.00000000E+30          1.47523543E+04          1.01226338E+04          5.18386935E+03          8.97974237E+04          1.08760559E+05          5.54698521E+04          5.95893297E+05          2.50302205E+03
        870.0000          1.00000000E+30          1.50424637E+04          1.04527711E+04          5.33370984E+03          9.19665261E+04          1.11479853E+05          5.69450247E+04          6.14010322E+05          2.57289770E+03
        880.0000          1.00000000E+30          1.52887468E+04          1.07595748E+04          5.50873069E+03          9.36960544E+04          1.14658520E+05          5.87149613E+04          6.33713835E+05          2.64632964E+03
        890.0000          1.00000000E+30          1.55797658E+04          1.11098642E+04          5.66849997E+03          9.58823213E+04          1.18167089E+05          6.02656748E+04          6.54487813E+05          2.72018110E+03
        900.0000          1.00000000E+30          1.58820788E+04          1.14144422E+04          5.85368776E+03          9.77329867E+04          1.21191546E+05          6.20857405E+04          6.73154706E+05          2.79735536E+03
        910.0000          1.00000000E+30          1.61114726E+04          1.17829861E+04          6.01182753E+03          9.99154415E+04          1.24822954E+05          6.37388048E+04          6.95235904E+05          2.87008552E+03
        920.0000          1.00000000E+30          1.64119551E+04          1.20883119E+04          6.20603825E+03          1.02197594E+05          1.28014743E+05          6.56491786E+04          7.16088506E+05          2.94972506E+03
        930.0000          1.00000000E+30          1.67238588E+04          1.24693613E+04          6.36471796E+03          1.04586437E+05          1.31734571E+05          6.72814410E+04          7.35884378E+05          3.02588455E+03
        940.0000          1.00000000E+30          1.69440867E+04          1.28073506E+04          6.56474863E+03          1.06189350E+05          1.35134681E+05          6.92696575E+04          7.57604720E+05          3.10558999E+03
        950.0000          1.00000000E+30          1.72485369E+04          1.31606957E+04          6.74193976E+03          1.08541125E+05          1.39023937E+05          7.09101021E+04          7.79440081E+05          3.18393807E+03
        960.0000          1.00000000E+30          1.75641281E+04          1.35551228E+04          6.95295860E+03          1.10999429E+05          1.42385241E+05          7.28003024E+04          8.02078306E+05          3.27283005E+03
        970.0000          1.00000000E+30          1.78914830E+04          1.39739224E+04          7.13466085E+03          1.12597944E+05          1.46417940E+05          7.48504967E+04          8.25302133E+05          3.35685617E+03
        980.0000          1.00000000E+30          1.81680505E+04          1.43135040E+04          7.35388255E+03          1.14965570E+05          1.49819455E+05          7.70195120E+04          8.47860746E+05          3.44323588E+03
        990.0000          1.00000000E+30          1.85045364E+04          1.47445997E+04          7.53304434E+03          1.17434904E+05          1.53931227E+05          7.87792868E+04          8.70707525E+05          3.52777680E+03
       1000.0000          1.00000000E+30          1.88537214E+04          1.50936989E+04          7.75853509E+03          1.19530581E+05          1.57839510E+05          8.10020129E+04          8.94821009E+05          3.61863138E+03
       1100.0000          1.00000000E+30          2.21379341E+04          1.96178088E+04          1.00812887E+04          1.43925998E+05          2.01676325E+05          1.03637910E+05          1.15475846E+06          4.59220088E+03
       1200.0000          1.00000000E+30          2.57302826E+04          2.50458762E+04          1.28324736E+04          1.70296720E+05          2.52958681E+05          1.30115781E+05          1.45093147E+06          5.71694048E+03
       1300.0000          1.00000000E+30          2.96833602E+04          3.12490238E+04          1.60976618E+04          1.99604029E+05          3.12454950E+05          1.60789443E+05          1.78398205E+06          7.00275361E+03
       1400.0000          1.00000000E+30          3.40559588E+04          3.88485243E+04          1.99276560E+04          2.31364703E+05          3.80014851E+05          1.96340176E+05          2.15586667E+06          8.48920465E+03
       1500.0000          1.00000000E+30          3.87685307E+04          4.71928340E+04          2.42810064E+04          2.66961533E+05          4.58535467E+05          2.35942252E+05          2.56615697E+06          1.01293563E+04
       1600.0000          1.00000000E+30          4.40435999E+04          5.69118873E+04          2.93827926E+04          3.03688431E+05          5.47477031E+05          2.82503373E+05          3.02818737E+06          1.20049833E+04
       1700.0000          1.00000000E+30          4.95075043E+04          6.79205729E+04          3.52075246E+04          3.44905566E+05          6.48846688E+05          3.33973426E+05          3.51403652E+06          1.40757007E+04
       1800.0000          1.00000000E+30          5.52519119E+04          8.04275007E+04          4.15921314E+04          3.86643513E+05          7.59552215E+05          3.92256150E+05          4.05387262E+06          1.63200165E+04
       1900.0000          1.00000000E+30          6.17852078E+04          9.44496228E+04          4.88920406E+04          4.34624728E+05          8.87126687E+05          4.57340211E+05          4.63039365E+06          1.88478050E+04
       2000.0000          1.00000000E+30          6.84323752E+04          1.10324727E+05          5.69913398E+04          4.84341850E+05          1.02515433E+06          5.30452956E+05          5.26525014E+06          2.15801554E+04
       2100.0000          1.00000000E+30          7.54631389E+04          1.27956736E+05          6.61694665E+04          5.34406492E+05          1.17782504E+06          6.11190949E+05          5.93146244E+06          2.45673960E+04
       2200.0000          1.00000000E+30          8.31606593E+04          1.47042678E+05          7.63578045E+04          5.91803450E+05          1.35114034E+06          6.98781440E+05          6.64861536E+06          2.78293880E+04
       2300.0000          1.00000000E+30          9.11394987E+04          1.68359708E+05          8.73445304E+04          6.50704830E+05          1.53535837E+06          7.97639428E+05          7.39416153E+06          3.13108425E+04
       2400.0000          1.00000000E+30          9.96170551E+04          1.92391417E+05          9.98626750E+04          7.11878248E+05          1.74207134E+06          9.06911012E+05          8.21754313E+06          3.51456431E+04
       2500.0000          1.00000000E+30          1.08767036E+05          2.18556039E+05          1.13572015E+05          7.80792434E+05          1.96910443E+06          1.02036008E+06          9.06662035E+06          3.92875291E+04
       2600.0000          1.00000000E+30          1.18243721E+05          2.47013662E+05          1.27913735E+05          8.47376255E+05          2.21542362E+06          1.14836282E+06          1.00000941E+07          4.36194842E+04
       2700.0000          1.00000000E+30          1.28154202E+05          2.77395946E+05          1.43988713E+05          9.21539407E+05          2.47776668E+06          1.28776162E+06          1.09372660E+07          4.82864455E+04
       2800.0000          1.00000000E+30          1.38759964E+05          3.10406551E+05          1.61725661E+05          1.00102353E+06          2.77367818E+06          1.43831358E+06          1.19251937E+07          5.33327469E+04
       2900.0000          1.00000000E+30          1.49871064E+05          3.46434102E+05          1.80536407E+05          1.08533755E+06          3.07000131E+06          1.59810349E+06          1.29988132E+07          5.86586647E+04
       3000.0000          1.00000000E+30          1.61334491E+05          3.85532505E+05          2.00997856E+05          1.16181842E+06          3.41268273E+06          1.77603965E+06          1.41448232E+07          6.42888902E+04
       3100.0000          1.00000000E+30          1.73716648E+05          4.28867812E+05          2.23704291E+05          1.25370035E+06          3.77034262E+06          1.96226309E+06          1.52467543E+07          7.04400040E+04
       3200.0000          1.00000000E+30          1.86070724E+05          4.73399482E+05          2.47613717E+05          1.34826312E+06          4.15470865E+06          2.17271496E+06          1.65038070E+07          7.67550341E+04
       3300.0000          1.00000000E+30          1.99320911E+05          5.23273783E+05          2.73592738E+05          1.44215549E+06          4.56729724E+06          2.38353363E+06          1.77544406E+07          8.35326157E+04
       3400.0000          1.00000000E+30          2.13324751E+05          5.75251336E+05          3.00582402E+05          1.54393497E+06          5.02073134E+06          2.61839604E+06          1.91061876E+07          9.06285049E+04
       3500.0000          1.00000000E+30          2.27939345E+05          6.33289296E+05          3.29857150E+05          1.64930911E+06          5.48563780E+06          2.87421894E+06          2.04908320E+07          9.82015742E+04
       3600.0000          1.00000000E+30          2.43393042E+05          6.91585787E+05          3.62102048E+05          1.75921356E+06          5.99335582E+06          3.13430829E+06          2.19200596E+07          1.06200599E+05
       3700.0000          1.00000000E+30          2.59224159E+05          7.55245430E+05          3.95389614E+05          1.87426463E+06          6.54110684E+06          3.42542137E+06          2.34689997E+07          1.14523201E+05
       3800.0000          1.00000000E+30          2.74575590E+05          8.26449011E+05          4.31284757E+05          1.99466658E+06          7.10535015E+06          3.71701848E+06          2.51022777E+07          1.23128753E+05
       3900.0000          1.00000000E+30          2.91475549E+05          8.96271272E+05          4.70259374E+05          2.11675381E+06          7.72356517E+06          4.03691587E+06          2.67545820E+07          1.32274691E+05
       4000.0000          1.00000000E+30          3.09129734E+05          9.72150223E+05          5.10019029E+05          2.25815134E+06          8.37992354E+06          4.38031507E+06          2.83739489E+07          1.41844833E+05
       4100.0000          1.00000000E+30          3.27591026E+05          1.05441898E+06          5.54055380E+05          2.38511227E+06          9.05337922E+06          4.74786137E+06          3.01386773E+07          1.51990130E+05
       4200.0000          1.00000000E+30          3.46410442E+05          1.14363711E+06          6.00749709E+05          2.51940818E+06          9.81019228E+06          5.11809053E+06          3.19607804E+07          1.62568157E+05
       4300.0000          1.00000000E+30          3.65656468E+05          1.23326260E+06          6.47417984E+05          2.66225729E+06          1.05330633E+07          5.52297400E+06          3.39029531E+07          1.73268787E+05
       4400.0000          1.00000000E+30          3.86446081E+05          1.33356560E+06          6.98069876E+05          2.81113962E+06          1.13589829E+07          5.96359941E+06          3.59254306E+07          1.84864859E+05
       4500.0000          1.00000000E+30          4.07987842E+05          1.43793305E+06          7.52234570E+05          2.96645089E+06          1.22260265E+07          6.40339417E+06          3.79516621E+07          1.96955810E+05
       4600.0000          1.00000000E+30          4.29455138E+05          1.54112791E+06          8.09883583E+05          3.12438341E+06          1.31298056E+07          6.87958609E+06          4.00508214E+07          2.09261745E+05
       4700.0000          1.00000000E+30          4.51700525E+05          1.65640928E+06          8.71753913E+05          3.28588197E+06          1.40361729E+07          7.38365992E+06          4.22580359E+07          2.22253854E+05
       4800.0000          1.00000000E+30          4.75074544E+05          1.77689455E+06          9.31340633E+05          3.45846362E+06          1.50525217E+07          7.92447602E+06          4.44904617E+07          2.35533461E+05
       4900.0000          1.00000000E+30          4.98696154E+05          1.90655112E+06          9.98433774E+05          3.63674835E+06          1.61366423E+07          8.43697616E+06          4.67664334E+07          2.49491324E+05
       4969.9990          1.00000000E+30          5.14835949E+05          1.99679515E+06          1.05145530E+06          3.77594757E+06          1.68703192E+07          8.86726918E+06          4.84265876E+07          2.59621200E+05
       4970.0010          3.49639898E+04          5.14836465E+05          1.99679811E+06          1.05145690E+06          3.77595170E+06          1.68703435E+07          8.86728210E+06          4.84266391E+07          3.08141571E+04
       5000.0000          3.54023973E+04          5.22693185E+05          2.03242768E+06          1.06921791E+06          3.81456731E+06          1.71583115E+07          9.02163945E+06          4.92024670E+07          3.12122225E+04
       5100.0000          3.69466754E+04          5.48589825E+05          2.17500712E+06          1.14399476E+06          3.99994194E+06          1.83212795E+07          9.63709590E+06          5.17080368E+07          3.26259177E+04
       5200.0000          3.86318234E+04          5.75198898E+05          2.32087616E+06          1.22329228E+06          4.19275998E+06          1.95286981E+07          1.02866576E+07          5.41938040E+07          3.41557580E+04
       5300.0000          4.06369044E+04          6.01587811E+05          2.46730626E+06          1.30377485E+06          4.40609100E+06          2.07807222E+07          1.09752093E+07          5.70900359E+07          3.59370234E+04
       5400.0000          4.25701427E+04          6.29125725E+05          2.62637876E+06          1.38836162E+06          4.60563459E+06          2.21186411E+07          1.16735714E+07          5.95020360E+07          3.76704851E+04
       5500.0000          4.45495522E+04          6.57770328E+05          2.79234681E+06          1.47885507E+06          4.80709086E+06          2.35115685E+07          1.23617579E+07          6.24514935E+07          3.94493065E+04
       5600.0000          4.67781771E+04          6.89253104E+05          2.98094376E+06          1.57176070E+06          5.02574255E+06          2.49011474E+07          1.31208655E+07          6.52321807E+07          4.14409728E+04
       5700.0000          4.87690301E+04          7.18687125E+05          3.15197297E+06          1.66706328E+06          5.24978831E+06          2.65320505E+07          1.39090998E+07          6.80684452E+07          4.32374064E+04
       5800.0000          5.12159853E+04          7.48499742E+05          3.34481304E+06          1.76898672E+06          5.47101833E+06          2.80870891E+07          1.47435130E+07          7.13209141E+07          4.54015949E+04
       5900.0000          5.32142580E+04          7.80770816E+05          3.54730069E+06          1.87474631E+06          5.72763624E+06          2.95973684E+07          1.56152923E+07          7.44519101E+07          4.72279511E+04
       6000.0000          5.55491131E+04          8.13839409E+05          3.75258828E+06          1.98611972E+06          5.95834249E+06          3.12851681E+07          1.65269444E+07          7.74768343E+07          4.93242125E+04
       6100.0000          5.82353835E+04          8.50725591E+05          3.96828401E+06          2.09704741E+06          6.20368832E+06          3.30321633E+07          1.74815210E+07          8.09654771E+07          5.17142253E+04
       6200.0000          6.06028440E+04          8.83558923E+05          4.19567021E+06          2.22686049E+06          6.44960341E+06          3.50143618E+07          1.84467548E+07          8.42285211E+07          5.38510026E+04
       6300.0000          6.31096135E+04          9.17967697E+05          4.42848724E+06          2.35050300E+06          6.73468122E+06          3.69442330E+07          1.94610059E+07          8.76304184E+07          5.61028378E+04
       6400.0000          6.57224260E+04          9.54192753E+05          4.66868622E+06          2.47128423E+06          6.98369811E+06          3.89310670E+07          2.05260967E+07          9.14309171E+07          5.84423258E+04
       6500.0000          6.84238778E+04          9.94345992E+05          4.94472173E+06          2.60536728E+06          7.25689292E+06          4.08912712E+07          2.16147673E+07          9.48312893E+07          6.08806099E+04
       6600.0000          7.14115877E+04          1.03094431E+06          5.20858233E+06          2.75690746E+06          7.53613582E+06          4.32091848E+07          2.28555116E+07          9.88905141E+07          6.35415544E+04
       6700.0000          7.40929553E+04          1.06825136E+06          5.48042563E+06          2.89963085E+06          7.82445649E+06          4.53819219E+07          2.40048763E+07          1.02344300E+08          6.59575053E+04
       6800.0000          7.73291253E+04          1.11133789E+06          5.74880783E+06          3.05118625E+06          8.14516819E+06          4.76517678E+07          2.52423526E+07          1.06586952E+08          6.88420729E+04
       6900.0000          8.01156897E+04          1.15245874E+06          6.06595170E+06          3.20744215E+06          8.42996987E+06          5.00597393E+07          2.65196856E+07          1.10519380E+08          7.13692042E+04
       7000.0000          8.31186050E+04          1.19436367E+06          6.36294316E+06          3.37121408E+06          8.72905537E+06          5.25039869E+07          2.77901607E+07          1.14583161E+08          7.40720272E+04
       7100.0000          8.61292008E+04          1.24229265E+06          6.67432932E+06          3.54233358E+06          9.04323509E+06          5.50126434E+07          2.92545211E+07          1.18795906E+08          7.68113274E+04
       7200.0000          8.96065691E+04          1.28289385E+06          7.00384792E+06          3.71315187E+06          9.38629417E+06          5.79013328E+07          3.06464065E+07          1.23476930E+08          7.98976450E+04
       7300.0000          9.26589435E+04          1.32608413E+06          7.33845106E+06          3.91319126E+06          9.70301559E+06          6.06292870E+07          3.20982840E+07          1.27608743E+08          8.26669962E+04
       7400.0000          9.59281699E+04          1.37190693E+06          7.72267925E+06          4.08212128E+06          1.00726178E+07          6.34374853E+07          3.37825837E+07          1.31972860E+08          8.56160031E+04
       7500.0000          9.95991031E+04          1.42179094E+06          8.07106092E+06          4.28955504E+06          1.03913456E+07          6.63800082E+07          3.52591928E+07          1.36892190E+08          8.89080273E+04
       7600.0000          1.03034291E+05          1.46772176E+06          8.44099316E+06          4.48640898E+06          1.07409313E+07          6.94468492E+07          3.67849462E+07          1.41506175E+08          9.19967196E+04
       7700.0000          1.06478113E+05          1.52090765E+06          8.82595352E+06          4.68814230E+06          1.10995201E+07          7.25007094E+07          3.86210215E+07          1.46125610E+08          9.51263634E+04
       7800.0000          1.10436981E+05          1.56738168E+06          9.26226666E+06          4.92310514E+06          1.14930649E+07          7.60339932E+07          4.03122488E+07          1.51398972E+08          9.86620855E+04
       7900.0000          1.13926871E+05          1.62305124E+06          9.67155205E+06          5.13966851E+06          1.18654020E+07          7.92661287E+07          4.20804692E+07          1.56077514E+08          1.01846367E+05
       8000.0000          1.17857388E+05          1.67478958E+06          1.01004026E+07          5.36424642E+06          1.22895935E+07          8.27154429E+07          4.39315567E+07          1.61621581E+08          1.05376793E+05
       8100.0000          1.22152637E+05          1.72770271E+06          1.05472839E+07          5.60069753E+06          1.26494254E+07          8.62003214E+07          4.58553965E+07          1.66748531E+08          1.09204841E+05
       8200.0000          1.25954367E+05          1.78770921E+06          1.09913381E+07          5.86560941E+06          1.30340933E+07          9.02165358E+07          4.79969788E+07          1.71972170E+08          1.12680116E+05
       8300.0000          1.30498004E+05          1.83875674E+06          1.15075024E+07          6.11703255E+06          1.34696184E+07          9.38056172E+07          4.99340992E+07          1.77399975E+08          1.16716882E+05
       8400.0000          1.34411858E+05          1.90144877E+06          1.19760953E+07          6.37950745E+06          1.38756287E+07          9.76591933E+07          5.19845241E+07          1.83344917E+08          1.20293728E+05
       8500.0000          1.39119388E+05          1.95516357E+06          1.24765550E+07          6.63905168E+06          1.43390699E+07          1.02094362E+08          5.41485807E+07          1.89679656E+08          1.24477424E+05
       8600.0000          1.43268098E+05          2.01354427E+06          1.29817829E+07          6.94473772E+06          1.47421937E+07          1.06107371E+08          5.65232270E+07          1.94887350E+08          1.28243560E+05
       8700.0000          1.48193097E+05          2.07768003E+06          1.35660475E+07          7.21800621E+06          1.52311312E+07          1.10337336E+08          5.87410523E+07          2.00483280E+08          1.32656880E+05
       8800.0000          1.52547559E+05          2.14603595E+06          1.40851170E+07          7.51100382E+06          1.56341569E+07          1.14745562E+08          6.13516893E+07          2.06920162E+08          1.36625969E+05
       8900.0000          1.57128072E+05          2.20295746E+06          1.46347411E+07          7.80657258E+06          1.60849049E+07          1.19716073E+08          6.36171706E+07          2.12853450E+08          1.40735289E+05
       9000.0000          1.62300569E+05          2.27444949E+06          1.52733578E+07          8.14889214E+06          1.65905622E+07          1.24090978E+08          6.60670145E+07          2.19665784E+08          1.45406184E+05
       9100.0000          1.66728717E+05          2.33137597E+06          1.58438492E+07          8.45208179E+06          1.70514565E+07          1.28750095E+08          6.89013403E+07          2.25543005E+08          1.49398926E+05
       9200.0000          1.72099919E+05          2.39684362E+06          1.64509439E+07          8.77395724E+06          1.75332599E+07          1.34059911E+08          7.14464638E+07          2.32679825E+08          1.54193876E+05
       9300.0000          1.76808857E+05          2.46992028E+06          1.71369604E+07          9.14547087E+06          1.80614385E+07          1.39045762E+08          7.41373232E+07          2.38588669E+08          1.58512970E+05
       9400.0000          1.82326128E+05          2.53709500E+06          1.77774467E+07          9.48023667E+06          1.86224275E+07          1.44069505E+08          7.69418033E+07          2.45932499E+08          1.63445017E+05
       9500.0000          1.87370061E+05          2.61392500E+06          1.84458056E+07          9.87795440E+06          1.90781689E+07          1.49886134E+08          8.00542599E+07          2.52507769E+08          1.68050669E+05
       9600.0000          1.93161927E+05          2.69555354E+06          1.92082890E+07          1.02331957E+07          1.96577483E+07          1.55029438E+08          8.28390214E+07          2.59304565E+08          1.73279714E+05
       9700.0000          1.98159462E+05          2.75730287E+06          1.98673142E+07          1.06083253E+07          2.01381514E+07          1.61229217E+08          8.61773093E+07          2.66922932E+08          1.77780201E+05
       9800.0000          2.04185549E+05          2.84097089E+06          2.05671311E+07          1.09992139E+07          2.06666940E+07          1.66779343E+08          8.91171171E+07          2.73965163E+08          1.83207571E+05
       9900.0000          2.09272589E+05          2.90690941E+06          2.13109999E+07          1.14368967E+07          2.12514818E+07          1.72580152E+08          9.22898670E+07          2.81971945E+08          1.87826693E+05
      10000.0000          2.15431945E+05          2.98130530E+06          2.21279149E+07          1.18241703E+07          2.18703277E+07          1.79191942E+08          9.58447222E+07          2.88751262E+08          1.93340338E+05
      11000.0000          2.80017953E+05          3.84044249E+06          3.10068385E+07          1.67236235E+07          2.80990162E+07          2.50253480E+08          1.34207701E+08          3.72271449E+08          2.51676505E+05
      12000.0000          3.56317162E+05          4.85275483E+06          4.24037318E+07          2.28120891E+07          3.54349177E+07          3.39911251E+08          1.82918368E+08          4.69212788E+08          3.20642614E+05
      13000.0000          4.46437826E+05          5.99977627E+06          5.66056639E+07          3.05384740E+07          4.39974821E+07          4.53563840E+08          2.44138389E+08          5.81944991E+08          4.01963859E+05
      14000.0000          5.50194434E+05          7.34880977E+06          7.40345857E+07          4.00001615E+07          5.35843866E+07          5.89544349E+08          3.18269657E+08          7.14152888E+08          4.95780051E+05
      15000.0000          6.67550187E+05          8.88731118E+06          9.51841148E+07          5.13782588E+07          6.45947413E+07          7.57529688E+08          4.09224603E+08          8.59271733E+08          6.02078582E+05
      16000.0000          8.03410683E+05          1.05821662E+07          1.20313894E+08          6.53071950E+07          7.71231026E+07          9.60182789E+08          5.18537953E+08          1.02842453E+09          7.24782378E+05
      17000.0000          9.57044927E+05          1.25064431E+07          1.50312878E+08          8.17100625E+07          9.10883265E+07          1.19237451E+09          6.48573120E+08          1.21702436E+09          8.63622341E+05
      18000.0000          1.12835551E+06          1.46771729E+07          1.85479116E+08          1.00813863E+08          1.06913472E+08          1.46782073E+09          7.98983826E+08          1.42601730E+09          1.01866529E+06
      19000.0000          1.32432353E+06          1.71350906E+07          2.26193193E+08          1.23399531E+08          1.24200347E+08          1.78728773E+09          9.76992684E+08          1.65938321E+09          1.19585151E+06
      20000.0000          1.53378809E+06          1.97557014E+07          2.74207424E+08          1.49613245E+08          1.43587361E+08          2.15933373E+09          1.17925757E+09          1.91439128E+09          1.38556454E+06
      21000.0000          1.76465461E+06          2.27290811E+07          3.28501325E+08          1.79613768E+08          1.64604483E+08          2.57999491E+09          1.42006770E+09          2.20181258E+09          1.59511922E+06
      22000.0000          2.02638797E+06          2.58985320E+07          3.88882923E+08          2.13768684E+08          1.88129664E+08          3.06258271E+09          1.69208085E+09          2.51659686E+09          1.83156584E+06
      23000.0000          2.30929955E+06          2.93166038E+07          4.59142059E+08          2.52714014E+08          2.12830796E+08          3.60829080E+09          1.99399385E+09          2.85000264E+09          2.08722422E+06
      24000.0000          2.61734075E+06          3.30876843E+07          5.39262189E+08          2.97266860E+08          2.40246770E+08          4.23216286E+09          2.33521475E+09          3.21723088E+09          2.36604631E+06
