#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   O-K-shell   Valence  Total
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19814618E+04          1.68889865E+04          8.47869974E+03          1.00000000E+30          7.35328649E+03          2.78831692E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28780439E+04          1.76571046E+04          8.83167100E+03          1.00000000E+30          7.87947988E+03          2.93698485E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36482579E+04          1.82885115E+04          9.23984259E+03          1.00000000E+30          8.41166108E+03          3.08570467E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45977627E+04          1.90465453E+04          9.56996086E+03          1.00000000E+30          8.98635360E+03          3.23697360E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53438148E+04          1.97752707E+04          9.96641184E+03          1.00000000E+30          9.57220602E+03          3.39176546E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62157315E+04          2.06205529E+04          1.03488017E+04          1.00000000E+30          1.02219701E+04          3.55747330E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72026282E+04          2.13431626E+04          1.07937972E+04          1.00000000E+30          1.08634729E+04          3.72700490E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80744625E+04          2.21879893E+04          1.11733487E+04          1.00000000E+30          1.15264074E+04          3.89188388E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89389338E+04          2.29965367E+04          1.16164371E+04          1.00000000E+30          1.22481044E+04          4.06883601E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99515988E+04          2.39271530E+04          1.20425327E+04          1.00000000E+30          1.29761068E+04          4.25017465E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08115178E+04          2.47332225E+04          1.25303143E+04          1.00000000E+30          1.37394035E+04          4.43504875E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18434428E+04          2.56628094E+04          1.29568260E+04          1.00000000E+30          1.45317301E+04          4.62182258E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28203625E+04          2.66811708E+04          1.34435138E+04          1.00000000E+30          1.53267883E+04          4.81744161E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39263243E+04          2.75840329E+04          1.39744686E+04          1.00000000E+30          1.62019793E+04          5.02491304E+03
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48661257E+04          2.84488108E+04          1.43405778E+04          1.00000000E+30          1.68974247E+04          5.18820739E+03
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48663672E+04          2.84490338E+04          1.43406847E+04          3.01607409E+03          1.68976152E+04          1.90730505E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48331309E+04          2.85040035E+04          1.44483860E+04          2.99188122E+03          1.70901764E+04          1.90203026E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59646585E+04          2.95629534E+04          1.50123982E+04          3.02802877E+03          1.80157060E+04          1.94553370E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71721679E+04          3.06156283E+04          1.54846382E+04          3.12454837E+03          1.90070614E+04          2.01286901E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80093770E+04          3.17932783E+04          1.60700640E+04          3.20193256E+03          1.99820257E+04          2.07319903E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92103594E+04          3.27659439E+04          1.66305053E+04          3.27267388E+03          2.10448006E+04          2.13114360E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02513658E+04          3.39980170E+04          1.71909000E+04          3.37263780E+03          2.20698649E+04          2.20146900E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13332980E+04          3.49654194E+04          1.77497347E+04          3.49171993E+03          2.31958784E+04          2.27979960E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25508744E+04          3.61280973E+04          1.83872138E+04          3.62609074E+03          2.43265979E+04          2.36712979E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38423616E+04          3.74014534E+04          1.89482074E+04          3.76769011E+03          2.54781196E+04          2.45709100E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48422352E+04          3.87678492E+04          1.96137382E+04          3.93499357E+03          2.67053907E+04          2.55980150E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.61517863E+04          3.98571853E+04          2.02542716E+04          4.08977608E+03          2.79897553E+04          2.65696671E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71633649E+04          4.12794313E+04          2.09829440E+04          4.25698673E+03          2.92557303E+04          2.76109559E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.84616376E+04          4.23586575E+04          2.15696584E+04          4.41838233E+03          3.06224716E+04          2.86051697E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98334089E+04          4.36741525E+04          2.23259770E+04          4.60486202E+03          3.19543942E+04          2.97432317E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09738260E+04          4.51304914E+04          2.29135075E+04          4.76877696E+03          3.33617251E+04          3.07607028E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.23845923E+04          4.66873057E+04          2.36804604E+04          4.93124989E+03          3.48695799E+04          3.18264338E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35503452E+04          4.78975888E+04          2.43924345E+04          5.11587407E+03          3.63327039E+04          3.29444089E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.49797298E+04          4.95014113E+04          2.52152912E+04          5.31486049E+03          3.78788860E+04          3.41763423E+03
        712.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54233961E+04          5.00035456E+04          2.54729978E+04          5.33609594E+03          3.83608677E+04          3.43914530E+03
        713.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86583879E+04          5.54236944E+04          5.00038838E+04          2.54731715E+04          5.33613429E+03          3.83612075E+04          2.90391210E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34089103E+03          5.64875144E+04          5.07183115E+04          2.58771750E+04          5.47378865E+03          3.95779921E+04          2.26384785E+03
        725.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24324867E+03          5.69651926E+04          5.16748201E+04          2.63779799E+04          5.59755555E+03          4.04453382E+04          1.70496086E+03
        726.0010          1.00000000E+30          1.00000000E+30          3.86398802E+04          3.24283814E+03          5.69654804E+04          5.16751450E+04          2.63781501E+04          5.59759775E+03          4.04456894E+04          1.63281103E+03
        730.0000          1.00000000E+30          1.00000000E+30          2.06634704E+04          2.76959118E+03          5.75468839E+04          5.23330688E+04          2.67229052E+04          5.64516846E+03          4.11523979E+04          1.46026364E+03
        740.0000          1.00000000E+30          1.00000000E+30          6.32922302E+03          2.47935750E+03          5.90540607E+04          5.38187464E+04          2.76257843E+04          5.82939619E+03          4.28361269E+04          1.20783260E+03
        750.0000          1.00000000E+30          1.00000000E+30          5.14462767E+03          2.52892361E+03          6.01495391E+04          5.53524723E+04          2.82500071E+04          6.03056387E+03          4.45619554E+04          1.17903004E+03
        760.0000          1.00000000E+30          1.00000000E+30          5.13125633E+03          2.62005350E+03          6.16241904E+04          5.70413098E+04          2.91543526E+04          6.21403020E+03          4.62774509E+04          1.20897153E+03
        770.0000          1.00000000E+30          1.00000000E+30          5.21312855E+03          2.71799666E+03          6.31729652E+04          5.88364453E+04          2.99401792E+04          6.42611571E+03          4.81096951E+04          1.24631089E+03
        780.0000          1.00000000E+30          1.00000000E+30          5.46964096E+03          2.78719934E+03          6.44631975E+04          6.03067104E+04          3.07629681E+04          6.61251673E+03          4.99566559E+04          1.28624411E+03
        790.0000          1.00000000E+30          1.00000000E+30          5.63295909E+03          2.88030454E+03          6.60419427E+04          6.21645281E+04          3.16885007E+04          6.83189424E+03          5.19289687E+04          1.32779751E+03
        800.0000          1.00000000E+30          1.00000000E+30          5.81199846E+03          2.96240107E+03          6.73803144E+04          6.36354464E+04          3.26714518E+04          7.04995944E+03          5.39602218E+04          1.36768552E+03
        810.0000          1.00000000E+30          1.00000000E+30          5.97442119E+03          3.05918091E+03          6.89660021E+04          6.55205475E+04          3.34486212E+04          7.29112710E+03          5.58988370E+04          1.41050395E+03
        820.0000          1.00000000E+30          1.00000000E+30          6.16239959E+03          3.14498931E+03          7.06281218E+04          6.72314316E+04          3.44523903E+04          7.49644915E+03          5.79904181E+04          1.45150627E+03
        830.0000          1.00000000E+30          1.00000000E+30          6.32655954E+03          3.23511323E+03          7.18686794E+04          6.92199767E+04          3.55182681E+04          7.74728042E+03          6.01053218E+04          1.49386956E+03
        840.0000          1.00000000E+30          1.00000000E+30          6.52050932E+03          3.33576908E+03          7.35180729E+04          7.09521389E+04          3.62567724E+04          8.01547842E+03          6.22928661E+04          1.54028103E+03
        850.0000          1.00000000E+30          1.00000000E+30          6.73242155E+03          3.44288960E+03          7.52449523E+04          7.30099595E+04          3.73194503E+04          8.21317777E+03          6.45162549E+04          1.58723470E+03
        850.9990          1.00000000E+30          1.00000000E+30          6.75403820E+03          3.45397013E+03          7.54219351E+04          7.32221127E+04          3.74290442E+04          8.23961134E+03          6.47500750E+04          1.59229721E+03
        851.0010          1.00000000E+30          1.48221461E+04          6.75408162E+03          3.45399239E+03          7.54222902E+04          7.32225387E+04          3.74292643E+04          8.23966443E+03          6.47505609E+04          1.43784335E+03
        860.0000          1.00000000E+30          1.50090697E+04          6.95525083E+03          3.52665303E+03          7.70549090E+04          7.47078601E+04          3.82494630E+04          8.48568014E+03          6.68224164E+04          1.47215643E+03
        870.0000          1.00000000E+30          1.52223948E+04          7.15106101E+03          3.63698934E+03          7.81381427E+04          7.68164993E+04          3.93604899E+04          8.71998359E+03          6.91652576E+04          1.51321626E+03
        880.0000          1.00000000E+30          1.54418714E+04          7.33075421E+03          3.72534365E+03          7.98892520E+04          7.90476290E+04          4.03104515E+04          9.00665034E+03          7.15194411E+04          1.55137642E+03
        890.0000          1.00000000E+30          1.56677693E+04          7.54689024E+03          3.82382133E+03          8.17206467E+04          8.06728119E+04          4.14555561E+04          9.24430287E+03          7.39636138E+04          1.59160049E+03
        900.0000          1.00000000E+30          1.59003747E+04          7.73617550E+03          3.93431559E+03          8.30750734E+04          8.29106299E+04          4.23874004E+04          9.50073366E+03          7.65963627E+04          1.63310865E+03
        910.0000          1.00000000E+30          1.61399907E+04          7.95969404E+03          4.03179405E+03          8.49072600E+04          8.48891726E+04          4.35560808E+04          9.79203871E+03          7.91298312E+04          1.67533041E+03
        920.0000          1.00000000E+30          1.63147564E+04          8.19651295E+03          4.14598629E+03          8.63677515E+04          8.69496464E+04          4.47910328E+04          1.00584243E+04          8.16354012E+04          1.71948827E+03
        930.0000          1.00000000E+30          1.65481550E+04          8.38049384E+03          4.26683559E+03          8.81855861E+04          8.92386496E+04          4.56871512E+04          1.03650685E+04          8.43463338E+04          1.76401836E+03
        940.0000          1.00000000E+30          1.67883286E+04          8.60085281E+03          4.36181083E+03          9.00815881E+04          9.16514302E+04          4.69208414E+04          1.06199251E+04          8.71719054E+04          1.80487835E+03
        950.0000          1.00000000E+30          1.70355763E+04          8.84196703E+03          4.48429463E+03          9.20609102E+04          9.36221234E+04          4.80070960E+04          1.09351777E+04          8.99502308E+04          1.85275313E+03
        960.0000          1.00000000E+30          1.74211259E+04          9.09698983E+03          4.61931521E+03          9.33061543E+04          9.60868515E+04          4.92883858E+04          1.12078432E+04          9.27454174E+04          1.90393071E+03
        970.0000          1.00000000E+30          1.77158898E+04          9.30155107E+03          4.75908403E+03          9.52436194E+04          9.81015165E+04          5.04059839E+04          1.15285678E+04          9.56977862E+04          1.95387925E+03
        980.0000          1.00000000E+30          1.80208002E+04          9.56309639E+03          4.87690087E+03          9.72632520E+04          1.00575159E+05          5.17146167E+04          1.18214838E+04          9.86650754E+04          2.00241710E+03
        990.0000          1.00000000E+30          1.81745420E+04          9.77954237E+03          5.02000693E+03          9.85101890E+04          1.03176776E+05          5.30930097E+04          1.21549953E+04          1.01727192E+05          2.05229945E+03
       1000.0000          1.00000000E+30          1.84482514E+04          1.00182186E+04          5.17176539E+03          1.00445168E+05          1.05407342E+05          5.41474114E+04          1.24451609E+04          1.04775945E+05          2.10442636E+03
       1100.0000          1.00000000E+30          2.14112893E+04          1.27320296E+04          6.54183656E+03          1.19931753E+05          1.32163370E+05          6.82648228E+04          1.59964929E+04          1.39320575E+05          2.64303181E+03
       1200.0000          1.00000000E+30          2.44416768E+04          1.59187210E+04          8.24969156E+03          1.40912267E+05          1.63018166E+05          8.40391935E+04          2.01849278E+04          1.81262591E+05          3.27720167E+03
       1300.0000          1.00000000E+30          2.77797811E+04          1.97024035E+04          1.01663028E+04          1.63960643E+05          1.98385481E+05          1.02423157E+05          2.50246908E+04          2.29938331E+05          3.99473545E+03
       1400.0000          1.00000000E+30          3.13863879E+04          2.40569925E+04          1.24092271E+04          1.89755559E+05          2.38968664E+05          1.23726527E+05          3.05523382E+04          2.87372575E+05          4.81321019E+03
       1500.0000          1.00000000E+30          3.52075373E+04          2.89324758E+04          1.50146271E+04          2.16340109E+05          2.85165691E+05          1.47541550E+05          3.68789730E+04          3.53546838E+05          5.73332019E+03
       1600.0000          1.00000000E+30          3.95522747E+04          3.46294906E+04          1.79640744E+04          2.45497294E+05          3.36061184E+05          1.74283500E+05          4.42388417E+04          4.29338950E+05          6.77748765E+03
       1700.0000          1.00000000E+30          4.39055429E+04          4.10237198E+04          2.13067341E+04          2.76633715E+05          3.93413338E+05          2.04349696E+05          5.22277429E+04          5.14867882E+05          7.92234190E+03
       1800.0000          1.00000000E+30          4.85957674E+04          4.81818518E+04          2.51400352E+04          3.10457059E+05          4.59052278E+05          2.38030988E+05          6.12211913E+04          6.11124725E+05          9.20124450E+03
       1900.0000          1.00000000E+30          5.39629936E+04          5.63772065E+04          2.92982788E+04          3.45806152E+05          5.28262219E+05          2.74997374E+05          7.14254061E+04          7.20010180E+05          1.06144423E+04
       2000.0000          1.00000000E+30          5.91604705E+04          6.52967982E+04          3.39178771E+04          3.85013557E+05          6.07004155E+05          3.16574042E+05          8.24368875E+04          8.38660443E+05          1.21319063E+04
       2100.0000          1.00000000E+30          6.51929967E+04          7.50297424E+04          3.91022349E+04          4.23116447E+05          6.92064749E+05          3.60836784E+05          9.49150106E+04          9.70444930E+05          1.38146344E+04
       2200.0000          1.00000000E+30          7.11297575E+04          8.57498980E+04          4.48330949E+04          4.66684683E+05          7.85764262E+05          4.10916277E+05          1.07912165E+05          1.11586803E+06          1.56158374E+04
       2300.0000          1.00000000E+30          7.72481675E+04          9.78218683E+04          5.11214499E+04          5.11080056E+05          8.91867235E+05          4.64859917E+05          1.22549560E+05          1.27575367E+06          1.75740444E+04
       2400.0000          1.00000000E+30          8.42322702E+04          1.11063677E+05          5.81304147E+04          5.57782718E+05          1.00413515E+06          5.23134211E+05          1.38702649E+05          1.44997979E+06          1.97324051E+04
       2500.0000          1.00000000E+30          9.11250612E+04          1.25286641E+05          6.54078038E+04          6.06878003E+05          1.12091350E+06          5.90479243E+05          1.56156400E+05          1.63934524E+06          2.19820780E+04
       2600.0000          1.00000000E+30          9.85730942E+04          1.40588384E+05          7.35936597E+04          6.59872099E+05          1.25499208E+06          6.56345366E+05          1.74962567E+05          1.84015225E+06          2.44256080E+04
       2700.0000          1.00000000E+30          1.06586208E+05          1.57262115E+05          8.26484553E+04          7.13327375E+05          1.39533359E+06          7.32971491E+05          1.94882874E+05          2.05952297E+06          2.70709049E+04
       2800.0000          1.00000000E+30          1.14546831E+05          1.75382247E+05          9.21856271E+04          7.73191727E+05          1.54784309E+06          8.12564700E+05          2.16555037E+05          2.29433349E+06          2.98478459E+04
       2900.0000          1.00000000E+30          1.23148830E+05          1.94909291E+05          1.02596817E+05          8.30553551E+05          1.71136010E+06          8.99152176E+05          2.40077006E+05          2.54624216E+06          3.28339185E+04
       3000.0000          1.00000000E+30          1.32053200E+05          2.17138664E+05          1.13717999E+05          8.94987928E+05          1.88658015E+06          9.91751378E+05          2.64519225E+05          2.82274162E+06          3.60202523E+04
       3100.0000          1.00000000E+30          1.41651960E+05          2.39290552E+05          1.25833253E+05          9.56979475E+05          2.07333711E+06          1.09089044E+06          2.90969127E+05          3.10514034E+06          3.93880828E+04
       3200.0000          1.00000000E+30          1.51037650E+05          2.63452020E+05          1.39228615E+05          1.02730616E+06          2.26974381E+06          1.19666350E+06          3.19912671E+05          3.40722072E+06          4.29773744E+04
       3300.0000          1.00000000E+30          1.61228526E+05          2.89177418E+05          1.52754148E+05          1.09883545E+06          2.48555713E+06          1.31361072E+06          3.51572585E+05          3.73774233E+06          4.67454172E+04
       3400.0000          1.00000000E+30          1.71725168E+05          3.17201255E+05          1.67032542E+05          1.16977264E+06          2.71752505E+06          1.43272725E+06          3.82809871E+05          4.07894954E+06          5.06561731E+04
       3500.0000          1.00000000E+30          1.82836485E+05          3.47555449E+05          1.82860485E+05          1.24611889E+06          2.95733934E+06          1.55996163E+06          4.16955007E+05          4.45479171E+06          5.48854975E+04
       3600.0000          1.00000000E+30          1.94314075E+05          3.78784844E+05          2.00324437E+05          1.32492976E+06          3.21962541E+06          1.70013040E+06          4.54206612E+05          4.83268979E+06          5.93812289E+04
       3700.0000          1.00000000E+30          2.06435426E+05          4.13373545E+05          2.17718285E+05          1.40971178E+06          3.48726029E+06          1.84257506E+06          4.91535099E+05          5.24276412E+06          6.40189938E+04
       3800.0000          1.00000000E+30          2.18772800E+05          4.48109947E+05          2.37369174E+05          1.49500424E+06          3.78831763E+06          1.99820276E+06          5.33355164E+05          5.67764002E+06          6.89666559E+04
       3900.0000          1.00000000E+30          2.30635776E+05          4.87350555E+05          2.56823398E+05          1.58387481E+06          4.10320634E+06          2.16153909E+06          5.73832132E+05          6.11448341E+06          7.39349543E+04
       4000.0000          1.00000000E+30          2.43749872E+05          5.27372882E+05          2.78897974E+05          1.67698453E+06          4.41421371E+06          2.33664359E+06          6.19445546E+05          6.60547294E+06          7.93597351E+04
       4100.0000          1.00000000E+30          2.57382828E+05          5.70998072E+05          3.01394024E+05          1.77141495E+06          4.76284217E+06          2.51498713E+06          6.67816869E+05          7.09892999E+06          8.49987666E+04
       4200.0000          1.00000000E+30          2.71601429E+05          6.17455252E+05          3.25684769E+05          1.86770931E+06          5.11012981E+06          2.70834519E+06          7.16703158E+05          7.61803384E+06          9.09194278E+04
       4300.0000          1.00000000E+30          2.86033349E+05          6.65458132E+05          3.50474907E+05          1.97184388E+06          5.50220667E+06          2.91150666E+06          7.69027432E+05          8.15360079E+06          9.70173960E+04
       4400.0000          1.00000000E+30          3.00737942E+05          7.11282605E+05          3.77348564E+05          2.07511790E+06          5.90655346E+06          3.12401203E+06          8.24375109E+05          8.73898161E+06          1.03306750E+05
       4500.0000          1.00000000E+30          3.16672741E+05          7.65091242E+05          4.05617326E+05          2.18304592E+06          6.31154937E+06          3.36983013E+06          8.83301773E+05          9.32408346E+06          1.10097275E+05
       4600.0000          1.00000000E+30          3.32460481E+05          8.20090427E+05          4.36061828E+05          2.29539370E+06          6.75349616E+06          3.58721655E+06          9.44344597E+05          9.95392941E+06          1.17063129E+05
       4700.0000          1.00000000E+30          3.48869055E+05          8.78566676E+05          4.66511807E+05          2.42013564E+06          7.21476176E+06          3.84003949E+06          1.00730278E+06          1.06196216E+07          1.24264893E+05
       4800.0000          1.00000000E+30          3.65948602E+05          9.40471246E+05          5.00126182E+05          2.53614504E+06          7.71193623E+06          4.10214682E+06          1.07347922E+06          1.13043115E+07          1.31870943E+05
       4900.0000          1.00000000E+30          3.83191643E+05          1.00639752E+06          5.34800366E+05          2.65328092E+06          8.21257888E+06          4.37337380E+06          1.14213457E+06          1.19941927E+07          1.39676510E+05
       5000.0000          1.00000000E+30          4.02685928E+05          1.07497540E+06          5.69844498E+05          2.78176885E+06          8.78971469E+06          4.66812784E+06          1.21452637E+06          1.27558145E+07          1.47979850E+05
       5100.0000          1.00000000E+30          4.19592896E+05          1.14587375E+06          6.07671231E+05          2.91395081E+06          9.30362060E+06          4.95708489E+06          1.28636866E+06          1.34984573E+07          1.56117215E+05
       5200.0000          1.00000000E+30          4.40075169E+05          1.21636217E+06          6.47174758E+05          3.04457658E+06          9.89287813E+06          5.26865591E+06          1.37120477E+06          1.42774714E+07          1.65062701E+05
       5300.0000          1.00000000E+30          4.59092776E+05          1.29499896E+06          6.88989122E+05          3.18020511E+06          1.05005013E+07          5.59638359E+06          1.45131710E+06          1.51007797E+07          1.74051418E+05
       5400.0000          1.00000000E+30          4.78915654E+05          1.37795783E+06          7.32772254E+05          3.33402647E+06          1.11288990E+07          5.94236526E+06          1.52956440E+06          1.59455117E+07          1.83384826E+05
       5500.0000          1.00000000E+30          4.99632403E+05          1.46224096E+06          7.78702346E+05          3.46930760E+06          1.18022041E+07          6.29790241E+06          1.62407520E+06          1.68213816E+07          1.93181500E+05
       5600.0000          1.00000000E+30          5.22611398E+05          1.55049486E+06          8.26964236E+05          3.63676330E+06          1.25038586E+07          6.66426579E+06          1.71478658E+06          1.77807484E+07          2.03580250E+05
       5700.0000          1.00000000E+30          5.43690138E+05          1.64431579E+06          8.75741012E+05          3.77175500E+06          1.32404724E+07          7.05920209E+06          1.80256115E+06          1.87191042E+07          2.13682978E+05
       5800.0000          1.00000000E+30          5.65011692E+05          1.74052196E+06          9.27074980E+05          3.92907311E+06          1.39802916E+07          7.47089088E+06          1.90817560E+06          1.96743977E+07          2.24322886E+05
       5900.0000          1.00000000E+30          5.88311845E+05          1.83903851E+06          9.81231383E+05          4.09128891E+06          1.47541914E+07          7.88314148E+06          2.00844787E+06          2.06794762E+07          2.35406285E+05
       6000.0000          1.00000000E+30          6.14243453E+05          1.94397849E+06          1.03661536E+06          4.25115987E+06          1.55727864E+07          8.31636475E+06          2.11177026E+06          2.17621889E+07          2.47140406E+05
       6100.0000          1.00000000E+30          6.37053819E+05          2.05250742E+06          1.09384451E+06          4.43546455E+06          1.64070735E+07          8.77340642E+06          2.22040427E+06          2.28248793E+07          2.58684845E+05
       6200.0000          1.00000000E+30          6.61030801E+05          2.16044952E+06          1.15930159E+06          4.60158896E+06          1.72631277E+07          9.23896697E+06          2.33372797E+06          2.39254361E+07          2.70854466E+05
       6300.0000          1.00000000E+30          6.86282085E+05          2.28593776E+06          1.22220361E+06          4.77769981E+06          1.81785118E+07          9.77493834E+06          2.45159217E+06          2.51015257E+07          2.83516397E+05
       6400.0000          1.00000000E+30          7.14084459E+05          2.40502700E+06          1.28709350E+06          4.95414337E+06          1.91278459E+07          1.02630576E+07          2.58435408E+06          2.62563034E+07          2.96759459E+05
       6500.0000          1.00000000E+30          7.39477811E+05          2.52927900E+06          1.35527580E+06          5.15538563E+06          2.01169509E+07          1.07951459E+07          2.70419971E+06          2.74500070E+07          3.09782347E+05
       6600.0000          1.00000000E+30          7.69541870E+05          2.66107430E+06          1.42313905E+06          5.33401678E+06          2.12366315E+07          1.13452952E+07          2.82968313E+06          2.87079143E+07          3.23742850E+05
       6700.0000          1.00000000E+30          7.94986538E+05          2.79501216E+06          1.50146090E+06          5.52978874E+06          2.22496089E+07          1.19208215E+07          2.96300517E+06          3.00973718E+07          3.37601516E+05
       6800.0000          1.00000000E+30          8.23553516E+05          2.93215200E+06          1.57600969E+06          5.72970786E+06          2.33063309E+07          1.24913866E+07          3.09772132E+06          3.13677270E+07          3.51864978E+05
       6900.0000          1.00000000E+30          8.52688523E+05          3.07719476E+06          1.65366958E+06          5.95105470E+06          2.44330554E+07          1.30908806E+07          3.25325879E+06          3.27342319E+07          3.66873385E+05
       7000.0000          1.00000000E+30          8.85386361E+05          3.24200442E+06          1.73218918E+06          6.14721088E+06          2.55722181E+07          1.37221679E+07          3.39210822E+06          3.40870156E+07          3.82555552E+05
       7100.0000          1.00000000E+30          9.13784080E+05          3.39565075E+06          1.82393380E+06          6.38310993E+06          2.67394771E+07          1.44289353E+07          3.54445979E+06          3.55972499E+07          3.98295404E+05
       7116.9990          1.00000000E+30          9.19514255E+05          3.41267159E+06          1.84050468E+06          6.39340765E+06          2.69595398E+07          1.44807703E+07          3.56389947E+06          3.57809520E+07          4.00803899E+05
       7117.0010          6.50823848E+04          9.19514933E+05          3.41267493E+06          1.84050665E+06          6.39341216E+06          2.69595660E+07          1.44807842E+07          3.56390269E+06          3.57809829E+07          5.59906519E+04
       7200.0000          6.71182258E+04          9.43899175E+05          3.54704912E+06          1.90516207E+06          6.58627898E+06          2.80882387E+07          1.50846125E+07          3.70232817E+06          3.70569734E+07          5.77495790E+04
       7300.0000          6.97468730E+04          9.77896473E+05          3.72557253E+06          1.99465874E+06          6.80471031E+06          2.93612409E+07          1.57522394E+07          3.85714746E+06          3.86027621E+07          6.00255232E+04
       7400.0000          7.18133905E+04          1.00962461E+06          3.89225633E+06          2.09627575E+06          7.05308274E+06          3.06707215E+07          1.64676779E+07          4.03980399E+06          4.02269237E+07          6.18930200E+04
       7500.0000          7.41357832E+04          1.04141010E+06          4.06726579E+06          2.19107670E+06          7.27048426E+06          3.20399201E+07          1.72838527E+07          4.19949920E+06          4.17375520E+07          6.39388019E+04
       7600.0000          7.66865308E+04          1.07760980E+06          4.25149664E+06          2.29054576E+06          7.49294582E+06          3.34641700E+07          1.80349894E+07          4.36996061E+06          4.34341888E+07          6.61790794E+04
       7700.0000          7.93208209E+04          1.10979403E+06          4.45678306E+06          2.39428896E+06          7.75132405E+06          3.48816240E+07          1.88234058E+07          4.54842684E+06          4.51151654E+07          6.84792588E+04
       7800.0000          8.21951757E+04          1.14763001E+06          4.64736111E+06          2.49725433E+06          7.99464146E+06          3.65132675E+07          1.96455371E+07          4.74672014E+06          4.67594861E+07          7.09795153E+04
       7900.0000          8.46290403E+04          1.18329910E+06          4.84163005E+06          2.61745065E+06          8.24371112E+06          3.80088278E+07          2.04589157E+07          4.93505154E+06          4.86567042E+07          7.31548168E+04
       8000.0000          8.72332924E+04          1.21963330E+06          5.07121956E+06          2.72616655E+06          8.52035258E+06          3.96006227E+07          2.14138040E+07          5.12019701E+06          5.03413262E+07          7.54607358E+04
       8100.0000          9.01836502E+04          1.26041328E+06          5.28082236E+06          2.84246464E+06          8.77852330E+06          4.12072982E+07          2.22696433E+07          5.33818831E+06          5.23377864E+07          7.80483601E+04
       8200.0000          9.29325540E+04          1.29555565E+06          5.49694560E+06          2.95984483E+06          9.07482448E+06          4.30497732E+07          2.31860599E+07          5.53307915E+06          5.41403598E+07          8.04641736E+04
       8300.0000          9.60734514E+04          1.33810573E+06          5.72369440E+06          3.09572168E+06          9.32279776E+06          4.47009076E+07          2.41098396E+07          5.74197442E+06          5.62004904E+07          8.32166364E+04
