#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Ta-K-shell   Ta-L1-shell   Ta-L2-shell   Ta-L3-shell   Ta-M1-shell   Ta-M2-shell   Ta-M3-shell   Ta-M4-shell   Ta-M5-shell   Ta-N1-shell   Ta-N2-shell   Ta-N3-shell   Ta-N4-shell   Ta-N5-shell   Ta-N6-shell   Ta-N7-shell   Ta-O1-shell   Ta-O2-shell   Ta-O3-shell   O-K-shell   Valence  Total
        640.0000          1.00000000E+30          1.95948309E+04          6.62050714E+03          3.18485909E+03          1.35467252E+02          6.96242779E+01          3.43188351E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57115082E+05          7.12276903E+04          1.40646993E+04          1.66515491E+03          9.42694505E+02          3.61082854E+01          2.52304093E+01          3.16377347E+02          1.77843347E+02          6.97572364E+01          2.53299487E+05          1.52428202E+01          4.78001312E+00
        650.0000          1.00000000E+30          1.86335415E+04          6.42686455E+03          3.09380028E+03          1.36922446E+02          7.04388123E+01          3.47208490E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52548730E+05          6.54273989E+04          1.32667695E+04          1.63541959E+03          9.28291444E+02          3.64888061E+01          2.55138838E+01          3.18735697E+02          1.79647609E+02          7.05025519E+01          2.19073971E+05          1.54275140E+01          4.83262445E+00
        660.0000          1.00000000E+30          1.77622221E+04          6.24813359E+03          3.00972452E+03          1.38271723E+02          7.12268232E+01          3.51099841E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76743976E+05          6.04049837E+04          1.25505472E+04          1.60789668E+03          9.14971621E+02          3.68896921E+01          2.57830251E+01          3.21111081E+02          1.81264972E+02          7.11915319E+01          1.91901673E+05          1.56091999E+01          4.88384502E+00
        670.0000          1.00000000E+30          1.69697750E+04          6.08288430E+03          2.93196575E+03          1.39720407E+02          7.20374372E+01          3.55100636E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19777906E+05          5.60236708E+04          1.19050588E+04          1.58239679E+03          9.02644174E+02          3.72895957E+01          2.60651524E+01          3.23502282E+02          1.83062349E+02          7.19335487E+01          1.69922065E+05          1.57930208E+01          4.93651491E+00
        680.0000          1.00000000E+30          1.62469172E+04          5.92985518E+03          2.85993715E+03          1.41065784E+02          7.28220668E+01          3.58975253E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75745569E+05          5.21757230E+04          1.13210279E+04          1.55874924E+03          8.91227753E+02          3.76678197E+01          2.63332670E+01          3.25908184E+02          1.84677942E+02          7.26206332E+01          1.51854549E+05          1.59738953E+01          4.98709942E+00
        690.0000          1.00000000E+30          1.55856104E+04          5.78792648E+03          2.79311781E+03          1.42508201E+02          7.36289167E+01          3.62957473E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40919484E+05          4.87759303E+04          1.07907736E+04          1.53680235E+03          8.80648932E+02          3.80659043E+01          2.66141003E+01          3.28327756E+02          1.86468637E+02          7.33594723E+01          1.36803300E+05          1.61568795E+01          5.03947097E+00
        700.0000          1.00000000E+30          1.49790213E+04          5.65611060E+03          2.73104625E+03          1.43947312E+02          7.44338997E+01          3.66930487E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12836754E+05          4.57552017E+04          1.03077972E+04          1.51641823E+03          8.70842020E+02          3.84428075E+01          2.68812360E+01          3.30760036E+02          1.88255513E+02          7.40966258E+01          1.24115226E+05          1.63369747E+01          5.09063121E+00
        710.0000          1.00000000E+30          1.44212594E+04          5.53352110E+03          2.67331075E+03          1.45286244E+02          7.52135469E+01          3.70780464E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89820905E+05          4.30578357E+04          9.86653387E+03          1.49747394E+03          8.61747074E+02          3.88391437E+01          2.71608258E+01          3.33204145E+02          1.89866733E+02          7.47805292E+01          1.13305822E+05          1.65191536E+01          5.14189516E+00
        720.0000          1.00000000E+30          1.39072119E+04          5.41937601E+03          2.61954345E+03          1.46719435E+02          7.60149817E+01          3.74735970E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70689597E+05          4.06380716E+04          9.46226183E+03          1.47985766E+03          8.53310233E+02          3.92345843E+01          2.74397830E+01          3.35659258E+02          1.91647242E+02          7.55146797E+01          1.04014390E+05          1.66985010E+01          5.19360647E+00
        730.0000          1.00000000E+30          1.34324139E+04          5.31296636E+03          2.56941468E+03          1.48149489E+02          7.67916055E+01          3.78570980E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54597046E+05          3.84582850E+04          9.09092421E+03          1.46346857E+03          8.45482639E+02          3.96094417E+01          2.77054210E+01          3.38124617E+02          1.93424099E+02          7.62472295E+01          9.59587507E+04          1.68799035E+01          5.24429463E+00
        740.0000          1.00000000E+30          1.29930247E+04          5.21365894E+03          2.52262794E+03          1.49482423E+02          7.75896264E+01          3.82509639E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40910794E+05          3.64870338E+04          8.74898400E+03          1.44821518E+03          8.38219808E+02          4.00032326E+01          2.79832051E+01          3.40599510E+02          1.95031244E+02          7.69281727E+01          8.89252613E+04          1.70609345E+01          5.29549947E+00
        750.0000          1.00000000E+30          1.25856165E+04          5.12088687E+03          2.47891751E+03          1.50906882E+02          7.83859450E+01          3.86439903E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29164686E+05          3.46975506E+04          8.43342498E+03          1.43401398E+03          8.31481300E+02          4.03961748E+01          2.82603899E+01          3.43083284E+02          1.96802044E+02          7.76578835E+01          8.27438092E+04          1.72391871E+01          5.34682133E+00
        760.0000          1.00000000E+30          1.22071874E+04          5.03413565E+03          2.43804243E+03          1.52328362E+02          7.91805909E+01          3.90361918E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18997461E+05          3.30676198E+04          8.14157050E+03          1.42078987E+03          8.25230130E+02          4.07691213E+01          2.85369860E+01          3.45575327E+02          1.98569357E+02          7.83860741E+01          7.72770976E+04          1.74194793E+01          5.39791084E+00
        770.0000          1.00000000E+30          1.18550987E+04          4.95294174E+03          2.39978574E+03          1.53655708E+02          7.99511774E+01          3.94167078E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10132746E+05          3.15789656E+04          7.87111938E+03          1.40847355E+03          8.19432830E+02          4.11605050E+01          2.88007043E+01          3.48075064E+02          2.00333236E+02          7.90642610E+01          7.24168783E+04          1.75994175E+01          5.44811625E+00
        780.0000          1.00000000E+30          1.15270125E+04          4.87688211E+03          2.36394996E+03          1.55071896E+02          8.07426538E+01          3.98073451E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02349381E+05          3.02149603E+04          7.62002508E+03          1.39700226E+03          8.14058527E+02          4.15510836E+01          2.90762125E+01          3.50581965E+02          2.01934270E+02          7.97897659E+01          6.80742961E+04          1.77766373E+01          5.49895687E+00
        790.0000          1.00000000E+30          1.12208447E+04          4.80558082E+03          2.33035677E+03          1.56485254E+02          8.15325429E+01          4.01971997E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.54736819E+04          2.89618142E+04          7.38650339E+03          1.38631849E+03          8.09078960E+02          4.19408707E+01          2.93511619E+01          3.53095536E+02          2.03692499E+02          8.05138258E+01          6.41758160E+04          1.79558737E+01          5.55002289E+00
        800.0000          1.00000000E+30          1.09347244E+04          4.73868715E+03          2.29884375E+03          1.57895828E+02          8.22989981E+01          4.05756717E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.93667138E+04          2.78077313E+04          7.16895111E+03          1.37636942E+03          8.04468549E+02          4.23113468E+01          2.96255620E+01          3.55615308E+02          2.05447450E+02          8.12364645E+01          6.06617488E+04          1.81347718E+01          5.60034383E+00
        810.0000          1.00000000E+30          1.06669882E+04          4.67588770E+03          2.26926206E+03          1.59303665E+02          8.30858838E+01          4.09640440E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.39145087E+04          2.67423638E+04          6.96597268E+03          1.36710687E+03          8.00203182E+02          4.26996865E+01          2.98875185E+01          3.58140850E+02          2.07199174E+02          8.19577054E+01          5.74813705E+04          1.83133281E+01          5.65075525E+00
        820.0000          1.00000000E+30          1.04161497E+04          4.61689531E+03          2.24147726E+03          1.60621395E+02          8.38712609E+01          4.13516723E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90250108E+04          2.57566242E+04          6.77631557E+03          1.35848619E+03          7.96261123E+02          4.30872740E+01          3.01609074E+01          3.60671758E+02          2.08947724E+02          8.26311035E+01          5.45932419E+04          1.84892459E+01          5.70093131E+00
        830.0000          1.00000000E+30          1.01808634E+04          4.56144426E+03          2.21536569E+03          1.62024404E+02          8.46551539E+01          4.17385687E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.46199565E+04          2.48427519E+04          6.59883985E+03          1.35046715E+03          7.92622432E+02          4.34741217E+01          3.04337742E+01          3.63207647E+02          2.10693148E+02          8.33498941E+01          5.19609080E+04          1.86671534E+01          5.75155068E+00
        840.0000          1.00000000E+30          9.95992494E+03          4.50929773E+03          2.19081410E+03          1.63424808E+02          8.54375867E+01          4.21247450E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.06364079E+04          2.39938611E+04          6.43257064E+03          1.34301142E+03          7.89268260E+02          4.38602418E+01          3.07061273E+01          3.65748166E+02          2.12284511E+02          8.40673545E+01          4.95549587E+04          1.88447394E+01          5.80194937E+00
        850.0000          1.00000000E+30          9.75222407E+03          4.46023232E+03          2.16771868E+03          1.64822649E+02          8.62185828E+01          4.25102126E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.70204539E+04          2.32038472E+04          6.27659464E+03          1.33608464E+03          7.86181537E+02          4.42456458E+01          3.09779750E+01          3.68292978E+02          2.14024857E+02          8.47835060E+01          4.73491200E+04          1.90220035E+01          5.85235511E+00
        860.0000          1.00000000E+30          9.55678812E+03          4.41404729E+03          2.14598433E+03          1.66217968E+02          8.69771140E+01          4.28847671E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.37273730E+04          2.24673802E+04          6.13010364E+03          1.32965501E+03          7.83346431E+02          4.46126255E+01          3.12493254E+01          3.70841772E+02          2.15762219E+02          8.54983697E+01          4.53216124E+04          1.91989493E+01          5.90205616E+00
        870.0000          1.00000000E+30          9.37271351E+03          4.37055549E+03          2.12552368E+03          1.67610806E+02          8.77553998E+01          4.32688971E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07184411E+04          2.17796678E+04          5.99236791E+03          1.32369251E+03          7.80748160E+02          4.49967288E+01          3.15087949E+01          3.73394250E+02          2.17496645E+02          8.62119661E+01          4.34528937E+04          1.93733631E+01          5.95164305E+00
        880.0000          1.00000000E+30          9.19918070E+03          4.32958727E+03          2.10625602E+03          1.69001201E+02          8.85323161E+01          4.36523515E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79614219E+04          2.11365561E+04          5.86272574E+03          1.31816987E+03          7.78373445E+02          4.53801502E+01          3.17792354E+01          3.75950139E+02          2.19228179E+02          8.69243152E+01          4.17267173E+04          1.95497182E+01          6.00175104E+00
        890.0000          1.00000000E+30          9.03544442E+03          4.29098316E+03          2.08810727E+03          1.70389193E+02          8.93078837E+01          4.40351408E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54281211E+04          2.05342248E+04          5.74058029E+03          1.31306181E+03          7.76209054E+02          4.57629004E+01          3.20492020E+01          3.78509177E+02          2.20956867E+02          8.76354369E+01          4.01285297E+04          1.97257740E+01          6.05176120E+00
        900.0000          1.00000000E+30          8.88083344E+03          4.25459819E+03          2.07100825E+03          1.71692628E+02          9.00821233E+01          4.44172750E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30942785E+04          1.99693493E+04          5.62538615E+03          1.30834455E+03          7.74243902E+02          4.61449898E+01          3.23187021E+01          3.81071122E+02          2.22682753E+02          8.83016905E+01          3.86457540E+04          1.99015325E+01          6.10136314E+00
        910.0000          1.00000000E+30          8.73471511E+03          4.22029837E+03          2.05489619E+03          1.73076433E+02          9.08550548E+01          4.47987641E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.09391346E+04          1.94388848E+04          5.51665173E+03          1.30399652E+03          7.72466622E+02          4.65264287E+01          3.25877429E+01          3.83635742E+02          2.24405879E+02          8.90106876E+01          3.72673628E+04          2.00769976E+01          6.15118470E+00
        920.0000          1.00000000E+30          8.59652632E+03          4.18795864E+03          2.03971186E+03          1.74457945E+02          9.16266977E+01          4.51796176E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89442059E+04          1.89401095E+04          5.41392177E+03          1.29999684E+03          7.70867071E+02          4.69072270E+01          3.28563314E+01          3.86202820E+02          2.26126289E+02          8.97185136E+01          3.59835400E+04          2.02521746E+01          6.20091377E+00
        930.0000          1.00000000E+30          8.46574314E+03          4.15746361E+03          2.02540192E+03          1.75837199E+02          9.23970712E+01          4.55598449E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70939404E+04          1.84705953E+04          5.31678655E+03          1.29632723E+03          7.69435869E+02          4.72873945E+01          3.31244745E+01          3.88772154E+02          2.27844025E+02          9.04251865E+01          3.47857777E+04          2.04270700E+01          6.25055232E+00
        940.0000          1.00000000E+30          8.34188717E+03          4.12870749E+03          2.01191505E+03          1.77214230E+02          9.31661939E+01          4.59394553E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53741910E+04          1.80281272E+04          5.22486881E+03          1.29296908E+03          7.68163982E+02          4.76669407E+01          3.33921788E+01          3.91168102E+02          2.29559127E+02          9.11307241E+01          3.36664343E+04          2.06016899E+01          6.30005670E+00
        950.0000          1.00000000E+30          8.22451564E+03          4.10158967E+03          1.99920462E+03          1.78589072E+02          9.39340840E+01          4.63184577E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37728477E+04          1.76107352E+04          5.13782327E+03          1.28990704E+03          7.67043473E+02          4.80458750E+01          3.36594510E+01          3.93737035E+02          2.31271635E+02          9.18351433E+01          3.26186750E+04          2.07760388E+01          6.34951835E+00
        960.0000          1.00000000E+30          8.11322183E+03          4.07601924E+03          1.98722708E+03          1.79961757E+02          9.47007594E+01          4.66968609E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22790972E+04          1.72164857E+04          5.05533118E+03          1.28712494E+03          7.66066411E+02          4.84242066E+01          3.39262975E+01          3.96303664E+02          2.32981589E+02          9.25384614E+01          3.16365373E+04          2.09501198E+01          6.39889347E+00
        970.0000          1.00000000E+30          8.00762985E+03          4.05190926E+03          1.97594267E+03          1.81332318E+02          9.54662375E+01          4.70746736E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08832477E+04          1.68438705E+04          4.97710088E+03          1.28460833E+03          7.65225455E+02          4.88019442E+01          3.41927244E+01          3.98868012E+02          2.34689027E+02          9.32406948E+01          3.07145630E+04          2.11239358E+01          6.44818353E+00
        980.0000          1.00000000E+30          7.90739392E+03          4.02918150E+03          1.96531296E+03          1.82700786E+02          9.62305352E+01          4.74519040E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95768379E+04          1.64913048E+04          4.90286402E+03          1.28234414E+03          7.64514008E+02          4.91790967E+01          3.44587380E+01          4.01430102E+02          2.36393987E+02          9.39418595E+01          2.98478811E+04          2.12954034E+01          6.49719583E+00
        990.0000          1.00000000E+30          7.81219231E+03          4.00776030E+03          1.95530250E+03          1.84067194E+02          9.69936692E+01          4.78285603E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83522433E+04          1.61574339E+04          4.83237311E+03          1.28031931E+03          7.63925693E+02          4.95556725E+01          3.47243442E+01          4.03989958E+02          2.38096507E+02          9.46419716E+01          2.90321822E+04          2.14687073E+01          6.54632121E+00
       1000.0000          1.00000000E+30          7.72172875E+03          3.98757538E+03          1.94587995E+03          1.85431570E+02          9.77556556E+01          4.82046506E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72027827E+04          1.58410022E+04          4.76539856E+03          1.27852282E+03          7.63454414E+02          4.99316801E+01          3.49895490E+01          4.06547604E+02          2.39796622E+02          9.53410465E+01          2.82635286E+04          2.16417553E+01          6.59536587E+00
       1100.0000          1.00000000E+30          7.02563026E+03          3.84139712E+03          1.87807410E+03          1.99042023E+02          1.05315733E+02          5.19360588E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87528488E+04          1.34225520E+04          4.24932375E+03          1.27094594E+03          7.64100224E+02          5.36622112E+01          3.76207142E+01          4.32385396E+02          2.56798427E+02          1.02316225E+02          2.25232365E+04          2.33608535E+01          7.08231540E+00
       1200.0000          1.00000000E+30          6.59311842E+03          3.76803728E+03          1.84488043E+03          2.12538704E+02          1.12811847E+02          5.56270089E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37260208E+04          1.19080144E+04          3.92530159E+03          1.27726002E+03          7.71943000E+02          5.73728591E+01          4.02361353E+01          4.58323259E+02          2.73578273E+02          1.09234478E+02          1.90330013E+04          2.50575394E+01          7.56428927E+00
       1300.0000          1.00000000E+30          6.32178500E+03          3.74133050E+03          1.83389979E+03          2.25867417E+02          1.20216750E+02          5.92902337E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05132305E+04          1.09171504E+04          3.71695499E+03          1.29272561E+03          7.84554203E+02          6.10374500E+01          4.28191637E+01          4.83988314E+02          2.90275499E+02          1.16066661E+02          1.67754241E+04          2.67360915E+01          8.04073546E+00
       1400.0000          1.00000000E+30          6.15471456E+03          3.74599761E+03          1.83787612E+03          2.39110073E+02          1.27539878E+02          6.29045032E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83570803E+04          1.02506768E+04          3.58250180E+03          1.31447768E+03          8.00453640E+02          6.46744061E+01          4.53820201E+01          5.09727877E+02          3.06895537E+02          1.22855874E+02          1.52519550E+04          2.83983122E+01          8.51275670E+00
       1500.0000          1.00000000E+30          6.05823602E+03          3.77259705E+03          1.85231958E+03          2.52212949E+02          1.34805030E+02          6.64900596E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68593465E+04          9.79591706E+03          3.49753986E+03          1.34069358E+03          8.18693245E+02          6.82732564E+01          4.79181093E+01          5.35521136E+02          3.23340188E+02          1.29573385E+02          1.41932630E+04          3.00439237E+01          8.98018928E+00
       1600.0000          1.00000000E+30          6.01137349E+03          3.81501945E+03          1.87432045E+03          2.65189155E+02          1.42017320E+02          7.00494386E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57934089E+04          9.48533804E+03          3.44704308E+03          1.37016433E+03          8.38640646E+02          7.18501829E+01          5.04381336E+01          5.61060899E+02          3.39726353E+02          1.36225939E+02          1.34431801E+04          3.16744315E+01          9.44399853E+00
       1700.0000          1.00000000E+30          6.00048024E+03          3.86915631E+03          1.90191966E+03          2.78106972E+02          1.49166007E+02          7.35774553E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50224581E+04          9.27648246E+03          3.42134057E+03          1.40205980E+03          8.59859660E+02          7.53946648E+01          5.29353918E+01          5.86370025E+02          3.55960848E+02          1.42880040E+02          1.29061189E+04          3.32926929E+01          9.90425207E+00
       1736.9990          1.00000000E+30          6.00362280E+03          3.89155483E+03          1.91326333E+03          2.82870600E+02          1.51799150E+02          7.48769427E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47935678E+04          9.21910253E+03          3.41674789E+03          1.41435212E+03          8.67967812E+02          7.67010928E+01          5.38477509E+01          5.95741412E+02          3.61952771E+02          1.45292231E+02          1.27484133E+04          3.38883537E+01          1.00733502E+01
       1737.0010          1.00000000E+30          6.00362306E+03          3.89155607E+03          1.91326396E+03          2.82870863E+02          1.51799293E+02          7.48770136E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73571642E+13          1.47935561E+04          9.21909968E+03          3.41674770E+03          1.41435279E+03          8.67968254E+02          7.67011646E+01          5.38478014E+01          5.95741948E+02          3.61953105E+02          1.45292366E+02          1.27484053E+04          3.38883859E+01          1.00733595E+01
       1795.9990          1.00000000E+30          6.01529055E+03          3.92949056E+03          1.93241298E+03          2.90446939E+02          1.55984699E+02          7.69353381E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21215873E+07          1.44792485E+04          9.14580538E+03          3.41396884E+03          1.43441401E+03          8.81137925E+02          7.87663312E+01          5.53111208E+01          6.10402818E+02          3.71486793E+02          1.49177425E+02          1.25340024E+04          3.48351219E+01          1.03424605E+01
       1796.0010          1.00000000E+30          6.01529107E+03          3.92949189E+03          1.93241365E+03          2.90447200E+02          1.55984842E+02          7.69354087E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87680897E+13          1.21204901E+07          1.44792388E+04          9.14580324E+03          3.41396883E+03          1.43441470E+03          8.81138376E+02          7.87664027E+01          5.53111711E+01          6.10403351E+02          3.71487125E+02          1.49177560E+02          1.25339959E+04          3.48351540E+01          1.03424698E+01
       1800.0000          1.00000000E+30          6.01635226E+03          3.93215356E+03          1.93375488E+03          2.90970803E+02          1.56256015E+02          7.70765411E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15733600E+09          1.09635831E+07          1.44599648E+04          9.14156821E+03          3.41396471E+03          1.43579323E+03          8.82040833E+02          7.89092942E+01          5.54116957E+01          6.11468642E+02          3.72150981E+02          1.49446252E+02          1.25209480E+04          3.48979195E+01          1.03607295E+01
       1900.0000          1.00000000E+30          6.05258253E+03          4.00197352E+03          1.96885255E+03          3.03730263E+02          1.63306112E+02          8.05558382E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57913853E+06          2.53566111E+06          1.40490694E+04          9.06179026E+03          3.42045252E+03          1.47093948E+03          9.04959355E+02          8.24080528E+01          5.78762683E+01          6.36637596E+02          3.88115099E+02          1.55989374E+02          1.22471231E+04          3.64926223E+01          1.08146329E+01
       2000.0000          1.00000000E+30          6.10459018E+03          4.07712636E+03          2.00650047E+03          3.16339294E+02          1.70304945E+02          8.40098686E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01943562E+06          1.20312784E+06          1.37511684E+04          9.02402748E+03          3.43763622E+03          1.50718407E+03          9.28448501E+02          8.58805995E+01          6.03224618E+01          6.61610729E+02          4.04050114E+02          1.62482682E+02          1.20568837E+04          3.80762056E+01          1.12652482E+01
