#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   As-K-shell   As-L1-shell   As-L2-shell   As-L3-shell   As-M1-shell   As-M2-shell   As-M3-shell   As-M4-shell   As-M5-shell   Valence  Total
        830.0000          1.00000000E+30          1.09976338E+03          5.84536608E+02          2.92268304E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86489055E+03          1.57002766E+03          7.33287248E+02          1.57209641E+02          1.02236863E+02          2.62548403E+01          1.59689258E+01
        840.0000          1.00000000E+30          1.10468080E+03          5.88541947E+02          2.94270973E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85915860E+03          1.57398035E+03          7.35436438E+02          1.58516230E+02          1.03090727E+02          2.65105426E+01          1.61090410E+01
        850.0000          1.00000000E+30          1.10966294E+03          5.92555468E+02          2.96277734E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85414642E+03          1.57810058E+03          7.37655875E+02          1.59820532E+02          1.03943085E+02          2.67633913E+01          1.62480575E+01
        860.0000          1.00000000E+30          1.11470640E+03          5.96576613E+02          2.98288306E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84981121E+03          1.58237937E+03          7.39941826E+02          1.61014933E+02          1.04793962E+02          2.70182347E+01          1.63866499E+01
        870.0000          1.00000000E+30          1.11980797E+03          6.00604854E+02          3.00302427E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84611520E+03          1.58680852E+03          7.42290859E+02          1.62315495E+02          1.05643381E+02          2.72726565E+01          1.65261615E+01
        880.0000          1.00000000E+30          1.12496469E+03          6.04639699E+02          3.02319850E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84302359E+03          1.59138029E+03          7.44699723E+02          1.63613872E+02          1.06491364E+02          2.75266628E+01          1.66654740E+01
        890.0000          1.00000000E+30          1.13017371E+03          6.08680679E+02          3.04340340E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84050311E+03          1.59608737E+03          7.47165406E+02          1.64910101E+02          1.07271477E+02          2.77802592E+01          1.68029601E+01
        900.0000          1.00000000E+30          1.13543240E+03          6.12727366E+02          3.06363683E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83852287E+03          1.60092301E+03          7.49685034E+02          1.66204212E+02          1.08117106E+02          2.80334512E+01          1.69418915E+01
        910.0000          1.00000000E+30          1.14073829E+03          6.16779339E+02          3.08389669E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83705449E+03          1.60588080E+03          7.52255939E+02          1.67496241E+02          1.08961364E+02          2.82862445E+01          1.70806310E+01
        920.0000          1.00000000E+30          1.14608901E+03          6.20836214E+02          3.10418107E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83607098E+03          1.61095473E+03          7.54875617E+02          1.68786218E+02          1.09804274E+02          2.85363093E+01          1.72183308E+01
        930.0000          1.00000000E+30          1.15148237E+03          6.24897626E+02          3.12448813E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83554764E+03          1.61613917E+03          7.57541712E+02          1.70074175E+02          1.10645855E+02          2.87883310E+01          1.73566985E+01
        940.0000          1.00000000E+30          1.15691628E+03          6.28963231E+02          3.14481616E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83546086E+03          1.62142880E+03          7.60251975E+02          1.71360143E+02          1.11486127E+02          2.90399718E+01          1.74948818E+01
        950.0000          1.00000000E+30          1.16238876E+03          6.33032700E+02          3.16516350E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83578884E+03          1.62681869E+03          7.63004337E+02          1.72644152E+02          1.12325111E+02          2.92912366E+01          1.76328830E+01
        960.0000          1.00000000E+30          1.16789800E+03          6.37105732E+02          3.18552866E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83651093E+03          1.63230407E+03          7.65796793E+02          1.73926232E+02          1.13162827E+02          2.95421305E+01          1.77707042E+01
        970.0000          1.00000000E+30          1.17344219E+03          6.40671800E+02          3.20335900E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83760812E+03          1.63788051E+03          7.68627501E+02          1.75206413E+02          1.13999292E+02          2.97926585E+01          1.79071526E+01
        980.0000          1.00000000E+30          1.17901970E+03          6.44723919E+02          3.22361959E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83906213E+03          1.64354385E+03          7.71494704E+02          1.76484722E+02          1.14834527E+02          3.00428253E+01          1.80445533E+01
        990.0000          1.00000000E+30          1.18462895E+03          6.48772926E+02          3.24386463E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84085599E+03          1.64929011E+03          7.74396705E+02          1.77761188E+02          1.15668550E+02          3.02926358E+01          1.81817663E+01
       1000.0000          1.00000000E+30          1.19026847E+03          6.52818850E+02          3.26409425E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84297400E+03          1.65511556E+03          7.77331975E+02          1.79035838E+02          1.16501377E+02          3.05420947E+01          1.83187943E+01
       1100.0000          1.00000000E+30          1.24805075E+03          6.93751639E+02          3.46875820E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87904988E+03          1.71703223E+03          8.08221357E+02          1.91778932E+02          1.24824993E+02          3.30204650E+01          1.96841140E+01
       1200.0000          1.00000000E+30          1.30767957E+03          7.34903032E+02          3.67451516E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.93528719E+03          1.78392933E+03          8.41196808E+02          2.04354957E+02          1.33093706E+02          3.54679765E+01          2.10356673E+01
       1300.0000          1.00000000E+30          1.36848063E+03          7.76204465E+02          3.88102232E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00499693E+03          1.85414362E+03          8.75555178E+02          2.16947911E+02          1.41260285E+02          3.78899572E+01          2.23760240E+01
       1326.9990          1.00000000E+30          1.38503732E+03          7.87216567E+02          3.93608284E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02555034E+03          1.87352229E+03          8.85006349E+02          2.20313149E+02          1.43457447E+02          3.85398093E+01          2.27355383E+01
       1327.0010          1.00000000E+30          1.38503854E+03          7.87217465E+02          3.93608733E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78220064E+13          3.02555189E+03          1.87352373E+03          8.85007051E+02          2.20313410E+02          1.43457617E+02          3.85398577E+01          2.27355655E+01
       1361.9990          1.00000000E+30          1.40656936E+03          8.01224523E+02          4.00612262E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39495306E+07          3.05309851E+03          1.89886054E+03          8.97347747E+02          2.24627900E+02          1.46275219E+02          3.93788023E+01          2.31983947E+01
       1362.0010          1.00000000E+30          1.40657059E+03          8.01225417E+02          4.00612709E+02          1.00000000E+30          1.00000000E+30          3.85230071E+13          2.39477582E+07          3.05310011E+03          1.89886199E+03          8.97348455E+02          2.24628160E+02          1.46275389E+02          3.93788505E+01          2.31984218E+01
       1400.0000          1.00000000E+30          1.43002262E+03          8.17069518E+02          4.08534759E+02          1.00000000E+30          1.00000000E+30          4.63124974E+07          7.79017828E+06          3.08404155E+03          1.92661651E+03          9.10848065E+02          2.29315601E+02          1.49386057E+02          4.02869999E+01          2.37028381E+01
       1500.0000          1.00000000E+30          1.49050204E+03          8.57542908E+02          4.28771454E+02          1.00000000E+30          1.00000000E+30          6.37626590E+06          2.04476452E+06          3.16973945E+03          2.00064748E+03          9.46778452E+02          2.41709955E+02          1.57425980E+02          4.26632615E+01          2.50186294E+01
       1530.9990          1.00000000E+30          1.51128050E+03          8.70102352E+02          4.35051176E+02          1.00000000E+30          1.00000000E+30          4.65082183E+06          1.58114024E+06          3.19735647E+03          2.02383350E+03          9.58012376E+02          2.45515714E+02          1.59910263E+02          4.33958793E+01          2.54250204E+01
       1531.0010          1.00000000E+30          1.51128194E+03          8.70103227E+02          4.35051613E+02          1.00000000E+30          5.46188368E+13          4.65074003E+06          1.58111693E+06          3.19735826E+03          2.02383500E+03          9.58013102E+02          2.45515969E+02          1.59910429E+02          4.33959268E+01          2.54250471E+01
       1563.9990          1.00000000E+30          1.53180686E+03          8.83498398E+02          4.41749199E+02          1.00000000E+30          8.63887298E+07          3.52120135E+06          1.25144719E+06          3.22721729E+03          2.04861671E+03          9.70011629E+02          2.49564269E+02          1.62552841E+02          4.41738779E+01          2.58564514E+01
       1564.0010          5.82098161E+13          1.53180830E+03          8.83499269E+02          4.41749635E+02          1.00000000E+30          8.63820721E+07          3.52114901E+06          1.25143123E+06          3.22721911E+03          2.04861821E+03          9.70012357E+02          2.49564523E+02          1.62553007E+02          4.41739252E+01          2.58564780E+01
       1600.0000          8.15763233E+07          1.55286438E+03          8.98156407E+02          4.49078204E+02          1.00000000E+30          2.80932652E+07          2.72642545E+06          1.00415917E+06          3.26028463E+03          2.07575815E+03          9.83143517E+02          2.53906413E+02          1.65434774E+02          4.50205208E+01          2.63252066E+01
       1700.0000          1.06348092E+07          1.61633136E+03          9.38406130E+02          4.69203065E+02          1.00000000E+30          7.03504714E+06          1.58091236E+06          6.19721871E+05          3.35442217E+03          2.15161337E+03          1.01980126E+03          2.66136347E+02          1.73369502E+02          4.73585272E+01          2.76223535E+01
       1800.0000          4.50718587E+06          1.67786595E+03          9.78783621E+02          4.89391810E+02          1.00000000E+30          3.40751573E+06          1.06227252E+06          4.31721360E+05          3.45125664E+03          2.22793015E+03          1.05605586E+03          2.78188640E+02          1.81236299E+02          4.96786704E+01          2.89084031E+01
       1900.0000          2.59908495E+06          1.74043885E+03          1.01837835E+03          5.09189173E+02          1.00000000E+30          2.08467817E+06          7.79346200E+05          3.24400893E+05          3.55013460E+03          2.30219671E+03          1.09309065E+03          2.90212262E+02          1.89083076E+02          5.19840334E+01          3.01862620E+01
       2000.0000          1.73743841E+06          1.80258830E+03          1.05812190E+03          5.29060948E+02          1.00000000E+30          1.44165716E+06          6.06344213E+05          2.56774317E+05          3.65057016E+03          2.38105368E+03          1.12992515E+03          3.02143254E+02          1.96869488E+02          5.42720402E+01          3.14558405E+01
       2100.0000          1.26802996E+06          1.86562846E+03          1.09799693E+03          5.48998466E+02          1.00000000E+30          1.07585515E+06          4.92047262E+05          2.11134470E+05          3.75219595E+03          2.45707233E+03          1.16760222E+03          3.13988035E+02          2.04599706E+02          5.65490411E+01          3.27194131E+01
       2200.0000          9.81191471E+05          1.92697262E+03          1.13717119E+03          5.68585593E+02          1.00000000E+30          8.45858431E+05          4.12199509E+05          1.78745369E+05          3.85473028E+03          2.53496780E+03          1.20403185E+03          3.25752337E+02          2.12277459E+02          5.88105334E+01          3.39718549E+01
       2300.0000          7.91744541E+05          1.98918269E+03          1.17649437E+03          5.88247187E+02          1.00000000E+30          6.90828762E+05          3.54027595E+05          1.54864167E+05          3.95795455E+03          2.61239329E+03          1.24125869E+03          3.37502504E+02          2.19944857E+02          6.10590892E+01          3.52201303E+01
       2400.0000          6.59383239E+05          2.05100179E+03          1.21556329E+03          6.07781644E+02          1.00000000E+30          5.80865469E+05          3.10241846E+05          1.36722457E+05          4.06169722E+03          2.68937729E+03          1.27826740E+03          3.49179209E+02          2.27564412E+02          6.32971469E+01          3.64612225E+01
       2500.0000          5.62896147E+05          2.11245395E+03          1.25439295E+03          6.27196477E+02          1.00000000E+30          4.99768658E+05          2.76422911E+05          1.22608211E+05          4.16331242E+03          2.76594656E+03          1.31507129E+03          3.60786572E+02          2.35138800E+02          6.55235528E+01          3.76947484E+01
       2600.0000          4.90190096E+05          2.17356126E+03          1.29299710E+03          6.46498549E+02          1.00000000E+30          4.38100716E+05          2.49750015E+05          1.11412506E+05          4.26615867E+03          2.84212611E+03          1.35168272E+03          3.72328374E+02          2.42670474E+02          6.77389210E+01          3.89213861E+01
       2700.0000          4.33939649E+05          2.23543712E+03          1.33138827E+03          6.65694135E+02          1.00000000E+30          3.90040479E+05          2.28348957E+05          1.02389320E+05          4.37316912E+03          2.91793908E+03          1.38897492E+03          3.83808066E+02          2.50161679E+02          6.99437678E+01          4.01428209E+01
       2800.0000          3.89474491E+05          2.29588372E+03          1.36993865E+03          6.84969323E+02          1.00000000E+30          3.51826993E+05          2.10930810E+05          9.50186451E+04          4.47530974E+03          2.99527046E+03          1.42520892E+03          3.95228804E+02          2.57650173E+02          7.21402114E+01          4.13592610E+01
       2900.0000          3.53697188E+05          2.35708857E+03          1.40792887E+03          7.03964436E+02          1.00000000E+30          3.20933829E+05          1.96582455E+05          8.89301017E+04          4.58138966E+03          3.07218588E+03          1.46210431E+03          4.06648640E+02          2.65065685E+02          7.43253936E+01          4.25691959E+01
       3000.0000          3.24481246E+05          2.41797475E+03          1.44608566E+03          7.23042831E+02          1.00000000E+30          2.95607673E+05          1.84641176E+05          8.38519071E+04          4.68698924E+03          3.14690826E+03          1.49880902E+03          4.18013418E+02          2.72481041E+02          7.65030841E+01          4.37753949E+01
       3100.0000          3.00321516E+05          2.47754423E+03          1.48405714E+03          7.42028571E+02          1.00000000E+30          2.74599312E+05          1.74615451E+05          7.95812542E+04          4.79213039E+03          3.22308445E+03          1.53533219E+03          4.29271389E+02          2.79862102E+02          7.86703182E+01          4.49748912E+01
       3200.0000          2.80128491E+05          2.53785423E+03          1.52185153E+03          7.60925763E+02          1.00000000E+30          2.56994356E+05          1.66133752E+05          7.59640983E+04          4.89683419E+03          3.29890171E+03          1.57168238E+03          4.40533578E+02          2.87176343E+02          8.08306347E+01          4.61696096E+01
       3300.0000          2.63095045E+05          2.59788798E+03          1.55947648E+03          7.79738239E+02          1.00000000E+30          2.42112843E+05          1.58911028E+05          7.28814670E+04          5.00112068E+03          3.37437670E+03          1.60786759E+03          4.51747444E+02          2.94493411E+02          8.29827916E+01          4.73600946E+01
       3400.0000          2.48610755E+05          2.65765774E+03          1.59693914E+03          7.98469570E+02          1.00000000E+30          2.29437177E+05          1.52725197E+05          7.02403712E+04          5.10500896E+03          3.44952499E+03          1.64389533E+03          4.62914903E+02          3.01780260E+02          8.51271790E+01          4.85457023E+01
       3500.0000          2.36207846E+05          2.71812030E+03          1.63424617E+03          8.17123085E+02          1.00000000E+30          2.18568608E+05          1.47401146E+05          6.79672737E+04          5.20851709E+03          3.52599414E+03          1.67977263E+03          4.74037756E+02          3.09070726E+02          8.72640068E+01          4.97280961E+01
       3600.0000          2.25521854E+05          2.77737879E+03          1.67140381E+03          8.35701905E+02          1.00000000E+30          2.09194863E+05          1.42799405E+05          6.60032870E+04          5.31527681E+03          3.60049972E+03          1.71550606E+03          4.85168499E+02          3.16300180E+02          8.93937494E+01          5.09054285E+01
       3700.0000          2.16264977E+05          2.83640560E+03          1.70841791E+03          8.54208955E+02          1.00000000E+30          2.01068565E+05          1.38807433E+05          6.43008926E+04          5.41799080E+03          3.67472007E+03          1.75181724E+03          4.96206537E+02          3.23502742E+02          9.15175130E+01          5.20784977E+01
       3800.0000          2.08207743E+05          2.89611582E+03          1.74560671E+03          8.72803353E+02          1.00000000E+30          1.93991835E+05          1.35334047E+05          6.28213931E+04          5.52387014E+03          3.75022401E+03          1.78726685E+03          5.07204773E+02          3.30679336E+02          9.36336577E+01          5.32483057E+01
       3900.0000          2.01164903E+05          2.95469009E+03          1.78234476E+03          8.91172378E+02          1.00000000E+30          1.87804546E+05          1.32304385E+05          6.15330130E+04          5.62585594E+03          3.82387761E+03          1.82259013E+03          5.18213573E+02          3.37862028E+02          9.57425113E+01          5.44133673E+01
       4000.0000          1.94985815E+05          3.01394186E+03          1.81926071E+03          9.09630356E+02          1.00000000E+30          1.82375933E+05          1.29656756E+05          6.04094620E+04          5.73091894E+03          3.89879290E+03          1.85847389E+03          5.29135674E+02          3.44989093E+02          9.78466610E+01          5.55761240E+01
       4100.0000          1.89546786E+05          3.07209727E+03          1.85574213E+03          9.27871063E+02          1.00000000E+30          1.77598500E+05          1.27339819E+05          5.94288366E+04          5.83223583E+03          3.97192349E+03          1.89422166E+03          5.40069940E+02          3.52123176E+02          9.99432790E+01          5.67342000E+01
       4200.0000          1.84745539E+05          3.13092202E+03          1.89240324E+03          9.46201622E+02          1.00000000E+30          1.73383183E+05          1.25310655E+05          5.85728022E+04          5.93654055E+03          4.04629129E+03          1.92916763E+03          5.50920834E+02          3.59203887E+02          1.02035517E+02          5.78889755E+01
       4300.0000          1.80496892E+05          3.18954063E+03          1.92864521E+03          9.64322603E+02          1.00000000E+30          1.69655661E+05          1.23533106E+05          5.78258670E+04          6.04046822E+03          4.12039287E+03          1.96466265E+03          5.61785130E+02          3.66292424E+02          1.04121837E+02          5.90412362E+01
       4400.0000          1.76729507E+05          3.24711450E+03          1.96506773E+03          9.82533863E+02          1.00000000E+30          1.66353540E+05          1.21976614E+05          5.71749341E+04          6.14403128E+03          4.19279519E+03          2.00003470E+03          5.72616241E+02          3.73359308E+02          1.06200998E+02          6.01898138E+01
       4500.0000          1.73383177E+05          3.30534717E+03          2.00137529E+03          1.00068765E+03          1.00000000E+30          1.63424108E+05          1.20615104E+05          5.66088008E+04          6.24408699E+03          4.26640326E+03          2.03528769E+03          5.83367995E+02          3.80405133E+02          1.08276162E+02          6.13352917E+01
       4600.0000          1.70406882E+05          3.36339252E+03          2.03757152E+03          1.01878576E+03          1.00000000E+30          1.60822645E+05          1.19426338E+05          5.61178752E+04          6.34699216E+03          4.33976986E+03          2.06978693E+03          5.94134980E+02          3.87400681E+02          1.10345669E+02          6.24768859E+01
       4700.0000          1.67757132E+05          3.42125614E+03          2.07365965E+03          1.03682982E+03          1.00000000E+30          1.58510937E+05          1.18391162E+05          5.56939347E+04          6.44956690E+03          4.41290241E+03          2.10481887E+03          6.04871442E+02          3.94405921E+02          1.12410504E+02          6.36168506E+01
       4800.0000          1.65396653E+05          3.47894339E+03          2.10964267E+03          1.05482133E+03          1.00000000E+30          1.56456286E+05          1.17493018E+05          5.53298252E+04          6.55182157E+03          4.48580799E+03          2.13974243E+03          6.15578139E+02          4.01391804E+02          1.14468373E+02          6.47531416E+01
       4900.0000          1.63293478E+05          3.53645939E+03          2.14552344E+03          1.07276172E+03          1.00000000E+30          1.54630429E+05          1.16717606E+05          5.50193599E+04          6.65376606E+03          4.55849335E+03          2.17456080E+03          6.26255798E+02          4.08358800E+02          1.16522703E+02          6.58868973E+01
       5000.0000          1.61419833E+05          3.59380903E+03          2.18130475E+03          1.09065237E+03          1.00000000E+30          1.53009010E+05          1.16052429E+05          5.47571256E+04          6.75540983E+03          4.63096495E+03          2.20927706E+03          6.36905151E+02          4.15307374E+02          1.18572484E+02          6.70178345E+01
       5100.0000          1.59751769E+05          3.65099699E+03          2.21698928E+03          1.10849464E+03          1.00000000E+30          1.51570800E+05          1.15486600E+05          5.45384013E+04          6.85676194E+03          4.70322896E+03          2.24389413E+03          6.47526922E+02          4.22237986E+02          1.20617514E+02          6.81459266E+01
       5200.0000          1.58268298E+05          3.70802774E+03          2.25257959E+03          1.12628980E+03          1.00000000E+30          1.50297290E+05          1.15010519E+05          5.43590531E+04          6.96073159E+03          4.77529128E+03          2.27841481E+03          6.58121810E+02          4.29151085E+02          1.22657884E+02          6.92715284E+01
       5300.0000          1.56951138E+05          3.76490555E+03          2.28807813E+03          1.14403906E+03          1.00000000E+30          1.49172285E+05          1.14615745E+05          5.42153834E+04          7.06148991E+03          4.84715755E+03          2.31343606E+03          6.68690477E+02          4.36047108E+02          1.24694064E+02          7.03947974E+01
       5400.0000          1.55784211E+05          3.82163452E+03          2.32348720E+03          1.16174360E+03          1.00000000E+30          1.48181615E+05          1.14294860E+05          5.41041782E+04          7.16198159E+03          4.91883317E+03          2.34776546E+03          6.79233561E+02          4.42926478E+02          1.26727453E+02          7.15153981E+01
       5500.0000          1.54753375E+05          3.87821856E+03          2.35880899E+03          1.17940450E+03          1.00000000E+30          1.47312719E+05          1.14041230E+05          5.40225630E+04          7.26221428E+03          4.99160905E+03          2.38200616E+03          6.89751690E+02          4.49817594E+02          1.28754613E+02          7.26338247E+01
       5600.0000          1.53846158E+05          3.93541482E+03          2.39404563E+03          1.19702281E+03          1.00000000E+30          1.46554514E+05          1.13849058E+05          5.39679700E+04          7.36219528E+03          5.06290416E+03          2.41616051E+03          7.00289210E+02          4.56664816E+02          1.30777281E+02          7.37494039E+01
       5700.0000          1.53051457E+05          3.99171200E+03          2.42946436E+03          1.21473218E+03          1.00000000E+30          1.45897142E+05          1.13713050E+05          5.39381237E+04          7.46468707E+03          5.13402348E+03          2.45023078E+03          7.10759179E+02          4.63496383E+02          1.32797576E+02          7.48633714E+01
       5800.0000          1.52359448E+05          4.04787500E+03          2.46453502E+03          1.23226751E+03          1.00000000E+30          1.45331873E+05          1.13628562E+05          5.39309895E+04          7.56414955E+03          5.20497160E+03          2.48478771E+03          7.21205597E+02          4.70312719E+02          1.34811395E+02          7.59736606E+01
       5900.0000          1.51761366E+05          4.10464505E+03          2.49952634E+03          1.24976317E+03          1.00000000E+30          1.44850897E+05          1.13591384E+05          5.39447239E+04          7.66338071E+03          5.27699513E+03          2.51868971E+03          7.31629151E+02          4.77141279E+02          1.36824685E+02          7.70833938E+01
       6000.0000          1.51249334E+05          4.16054152E+03          2.53443983E+03          1.26721991E+03          1.00000000E+30          1.44447261E+05          1.13597766E+05          5.39776848E+04          7.76506817E+03          5.34759918E+03          2.55251388E+03          7.42073177E+02          4.83928646E+02          1.38831289E+02          7.81894671E+01
       6100.0000          1.50816431E+05          4.21631326E+03          2.56953541E+03          1.28476770E+03          1.00000000E+30          1.44114650E+05          1.13644305E+05          5.40283814E+04          7.86381930E+03          5.41804464E+03          2.58681742E+03          7.52452928E+02          4.90701320E+02          1.40835327E+02          7.92941929E+01
       6200.0000          1.50456218E+05          4.27268478E+03          2.60429781E+03          1.30214891E+03          1.00000000E+30          1.43847482E+05          1.13727940E+05          5.40954754E+04          7.96235720E+03          5.48954778E+03          2.62048505E+03          7.62810822E+02          4.97486490E+02          1.42836842E+02          8.03970413E+01
       6300.0000          1.50163089E+05          4.32820809E+03          2.63924113E+03          1.31962057E+03          1.00000000E+30          1.43640691E+05          1.13845902E+05          5.41777456E+04          8.06329416E+03          5.55967304E+03          2.65462880E+03          7.73189978E+02          5.04232195E+02          1.44833120E+02          8.14980231E+01
       6400.0000          1.49931874E+05          4.38432765E+03          2.67385807E+03          1.33692903E+03          1.00000000E+30          1.43489651E+05          1.13995673E+05          5.42740910E+04          8.16138642E+03          5.63084751E+03          2.68814693E+03          7.83506651E+02          5.10963796E+02          1.46826056E+02          8.25954819E+01
       6500.0000          1.49757954E+05          4.43961330E+03          2.70865674E+03          1.35432837E+03          1.00000000E+30          1.43390254E+05          1.14174967E+05          5.43835043E+04          8.26184889E+03          5.70066693E+03          2.72213760E+03          7.93843832E+02          5.17708846E+02          1.48815468E+02          8.36930024E+01
       6600.0000          1.49637133E+05          4.49478783E+03          2.74313346E+03          1.37156673E+03          1.00000000E+30          1.43338703E+05          1.14381704E+05          5.45050694E+04          8.35951644E+03          5.77152643E+03          2.75551285E+03          8.04121345E+02          5.24414670E+02          1.50801566E+02          8.47861567E+01
       6700.0000          1.49565578E+05          4.55054939E+03          2.77779334E+03          1.38889667E+03          1.00000000E+30          1.43331604E+05          1.14613984E+05          5.46379535E+04          8.45952413E+03          5.84105339E+03          2.78935661E+03          8.14418560E+02          5.31133676E+02          1.52785505E+02          8.58803006E+01
       6800.0000          1.49539819E+05          4.60619585E+03          2.81213563E+03          1.40606781E+03          1.00000000E+30          1.43365822E+05          1.14870073E+05          5.47813884E+04          8.55678650E+03          5.91161061E+03          2.82259516E+03          8.24658005E+02          5.37814714E+02          1.54764719E+02          8.69697103E+01
       6900.0000          1.49556679E+05          4.66103552E+03          2.84666154E+03          1.42333077E+03          1.00000000E+30          1.43438532E+05          1.15148382E+05          5.49346768E+04          8.65635792E+03          5.98085763E+03          2.85629781E+03          8.34917032E+02          5.44508925E+02          1.56741793E+02          8.80596205E+01
       7000.0000          1.49613265E+05          4.71645908E+03          2.88087510E+03          1.44043755E+03          1.00000000E+30          1.43547120E+05          1.15447446E+05          5.50971726E+04          8.75571505E+03          6.05112437E+03          2.88940542E+03          8.45119491E+02          5.51190840E+02          1.58715502E+02          8.91464441E+01
       7100.0000          1.49706923E+05          4.77108951E+03          2.91527147E+03          1.45763573E+03          1.00000000E+30          1.43689218E+05          1.15765934E+05          5.52682856E+04          8.85238578E+03          6.12124934E+03          2.92297241E+03          8.55342136E+02          5.57836487E+02          1.60685587E+02          9.02317511E+01
       7200.0000          1.49835226E+05          4.82629836E+03          2.94936194E+03          1.47468097E+03          1.00000000E+30          1.43862634E+05          1.16102611E+05          5.54474718E+04          8.95133205E+03          6.19009052E+03          2.95595444E+03          8.65547451E+02          5.64494557E+02          1.62654466E+02          9.13155197E+01
       7300.0000          1.49995947E+05          4.88140340E+03          2.98363278E+03          1.49181639E+03          1.00000000E+30          1.44065365E+05          1.16456341E+05          5.56342289E+04          9.05007591E+03          6.25994134E+03          2.98939087E+03          8.75696879E+02          5.71117693E+02          1.64618755E+02          9.23974019E+01
       7400.0000          1.50187029E+05          4.93572998E+03          3.01784518E+03          1.50892259E+03          1.00000000E+30          1.44295570E+05          1.16826076E+05          5.58280919E+04          9.14619219E+03          6.32965741E+03          3.02276317E+03          8.85866402E+02          5.77753025E+02          1.66579686E+02          9.34779421E+01
       7500.0000          1.50406578E+05          4.99063170E+03          3.05175519E+03          1.52587760E+03          1.00000000E+30          1.44551542E+05          1.17210846E+05          5.60286347E+04          9.24454835E+03          6.39811713E+03          3.05556297E+03          8.95982285E+02          5.84378063E+02          1.68537673E+02          9.45554205E+01
       7600.0000          1.50652861E+05          5.04543446E+03          3.08584822E+03          1.54292411E+03          1.00000000E+30          1.44831710E+05          1.17609754E+05          5.62354583E+04          9.34271287E+03          6.46757412E+03          3.08881190E+03          9.06118988E+02          5.90968465E+02          1.70495060E+02          9.56331391E+01
       7700.0000          1.50924258E+05          5.09947458E+03          3.11988491E+03          1.55994245E+03          1.00000000E+30          1.45134629E+05          1.18021972E+05          5.64481949E+04          9.43830858E+03          6.53690322E+03          3.12199991E+03          9.16238935E+02          5.97571022E+02          1.72447151E+02          9.67085166E+01
       7800.0000          1.51219287E+05          5.15408470E+03          3.15362513E+03          1.57681256E+03          1.00000000E+30          1.45458953E+05          1.18446726E+05          5.66665037E+04          9.53610660E+03          6.60500318E+03          3.15512824E+03          9.26343986E+02          6.04164085E+02          1.74396996E+02          9.77820146E+01
       7900.0000          1.51536565E+05          5.20860066E+03          3.18754810E+03          1.59377405E+03          1.00000000E+30          1.45803438E+05          1.18883301E+05          5.68900658E+04          9.63372284E+03          6.67408693E+03          3.18769897E+03          9.36395006E+02          6.10723440E+02          1.76345147E+02          9.88536348E+01
       8000.0000          1.51874809E+05          5.26236998E+03          3.22141750E+03          1.61070875E+03          1.00000000E+30          1.46166931E+05          1.19331032E+05          5.71185870E+04          9.73116026E+03          6.74304916E+03          3.22071225E+03          9.46466846E+02          6.17295231E+02          1.78288381E+02          9.99242114E+01
       8100.0000          1.52232837E+05          5.31670266E+03          3.25523263E+03          1.62761631E+03          1.00000000E+30          1.46548357E+05          1.19789296E+05          5.73517905E+04          9.82609799E+03          6.81189230E+03          3.25366874E+03          9.56524684E+02          6.23857416E+02          1.80232580E+02          1.00994373E+02
