#Energy      Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   O-K-shell   Valence  Total
        970.0000          1.00000000E+30          9.27460602E+04          3.12005016E+05          1.58766960E+05          1.54686928E+04          2.43088537E+05          1.12301284E+04
        980.0000          1.00000000E+30          9.50272738E+04          3.21780764E+05          1.63461387E+05          1.58617189E+04          2.49014122E+05          1.15194952E+04
        990.0000          1.00000000E+30          9.68771094E+04          3.33052695E+05          1.69447919E+05          1.63092149E+04          2.55683191E+05          1.18409726E+04
       1000.0000          1.00000000E+30          9.91613875E+04          3.43079763E+05          1.74401899E+05          1.66985505E+04          2.62703109E+05          1.21322057E+04
       1100.0000          1.00000000E+30          1.22906250E+05          4.68349122E+05          2.37566738E+05          2.14636231E+04          3.37324265E+05          1.56162772E+04
       1200.0000          1.00000000E+30          1.49549633E+05          6.20095223E+05          3.14574846E+05          2.70835418E+04          4.25390899E+05          1.97037097E+04
       1300.0000          1.00000000E+30          1.80287656E+05          8.05980981E+05          4.09594447E+05          3.35773933E+04          5.24808438E+05          2.44401646E+04
       1307.9990          1.00000000E+30          1.82091762E+05          8.23619062E+05          4.18538878E+05          3.40747680E+04          5.33996888E+05          2.48046307E+04
       1308.0010          9.38816502E+03          1.82092436E+05          8.23623568E+05          4.18541164E+05          3.40749137E+04          5.33999226E+05          6.81050604E+03
       1400.0000          1.08793440E+04          2.13605007E+05          1.03244311E+06          5.24226565E+05          4.09942278E+04          6.40458095E+05          7.97257093E+03
       1500.0000          1.30103955E+04          2.51214643E+05          1.30162712E+06          6.61544104E+05          4.94831201E+04          7.70523903E+05          9.55758985E+03
       1600.0000          1.52474034E+04          2.94370732E+05          1.61206490E+06          8.20309768E+05          5.93583753E+04          9.17962623E+05          1.12666434E+04
       1700.0000          1.77537413E+04          3.40005159E+05          1.98395697E+06          1.00697616E+06          7.00776476E+04          1.08180983E+06          1.31650549E+04
       1800.0000          2.05273955E+04          3.90680194E+05          2.40426090E+06          1.22639666E+06          8.21447920E+04          1.26545902E+06          1.52741240E+04
       1900.0000          2.34687383E+04          4.46748474E+05          2.89708151E+06          1.47272313E+06          9.58365069E+04          1.47180784E+06          1.75480670E+04
       2000.0000          2.67735036E+04          5.06049359E+05          3.45709790E+06          1.76104108E+06          1.10611389E+05          1.69199469E+06          2.00741795E+04
       2100.0000          3.02525646E+04          5.73205646E+05          4.08870977E+06          2.08362520E+06          1.27354167E+05          1.93712175E+06          2.27829458E+04
       2200.0000          3.42742884E+04          6.44108517E+05          4.80456475E+06          2.45659309E+06          1.44793366E+05          2.20632883E+06          2.58372818E+04
       2300.0000          3.83902064E+04          7.21183847E+05          5.63001430E+06          2.86616154E+06          1.64433392E+05          2.49794169E+06          2.90332593E+04
       2400.0000          4.29132253E+04          8.03762102E+05          6.50946652E+06          3.32030990E+06          1.86107131E+05          2.81475770E+06          3.25411649E+04
       2500.0000          4.80885639E+04          8.92081816E+05          7.52993822E+06          3.84284948E+06          2.09526060E+05          3.16301482E+06          3.64992874E+04
       2600.0000          5.30903745E+04          9.85996952E+05          8.63200353E+06          4.41864968E+06          2.34759621E+05          3.52843694E+06          4.04281218E+04
       2700.0000          5.88634114E+04          1.08444331E+06          9.88364651E+06          5.03533991E+06          2.61488102E+05          3.92275011E+06          4.48640196E+04
       2800.0000          6.48083105E+04          1.19265454E+06          1.12503963E+07          5.73845980E+06          2.90567172E+05          4.34182060E+06          4.94961359E+04
       2900.0000          7.12651038E+04          1.30926442E+06          1.27489535E+07          6.51272881E+06          3.22128258E+05          4.79934746E+06          5.45238454E+04
       3000.0000          7.84492540E+04          1.42850759E+06          1.43509127E+07          7.34953696E+06          3.54924108E+05          5.30122137E+06          6.00275782E+04
       3100.0000          8.54973790E+04          1.55980427E+06          1.61245542E+07          8.26089705E+06          3.90413807E+05          5.80788781E+06          6.55565540E+04
       3200.0000          9.31295562E+04          1.69175106E+06          1.80721773E+07          9.23683249E+06          4.29249403E+05          6.34479694E+06          7.15323622E+04
       3300.0000          1.01394062E+05          1.83537794E+06          2.02749093E+07          1.03536608E+07          4.71729744E+05          6.94306287E+06          7.80204638E+04
       3400.0000          1.10080257E+05          1.98796066E+06          2.25313081E+07          1.15273650E+07          5.13643013E+05          7.56039533E+06          8.47630918E+04
       3500.0000          1.19628911E+05          2.15041996E+06          2.50116057E+07          1.27769842E+07          5.59457952E+05          8.24311866E+06          9.21555901E+04
       3600.0000          1.28977177E+05          2.31356620E+06          2.76732893E+07          1.42196092E+07          6.09441059E+05          8.92038526E+06          9.95524641E+04
       3700.0000          1.39470268E+05          2.49025720E+06          3.05399171E+07          1.56646262E+07          6.59527324E+05          9.66644187E+06          1.07667868E+05
       3800.0000          1.50539724E+05          2.68111149E+06          3.37655621E+07          1.72656700E+07          7.15640256E+05          1.04613454E+07          1.16330213E+05
       3900.0000          1.61290941E+05          2.87131958E+06          3.69870617E+07          1.89346757E+07          7.69951059E+05          1.12479418E+07          1.24753817E+05
       4000.0000          1.73460962E+05          3.07506117E+06          4.06804889E+07          2.08444470E+07          8.31153795E+05          1.21227472E+07          1.34257468E+05
       4100.0000          1.86423834E+05          3.28952592E+06          4.44488764E+07          2.27429555E+07          8.96057012E+05          1.30220245E+07          1.44354783E+05
       4200.0000          1.99578845E+05          3.51742671E+06          4.84706314E+07          2.49060580E+07          9.61651196E+05          1.39780115E+07          1.54629991E+05
       4300.0000          2.12334607E+05          3.75242873E+06          5.29264621E+07          2.70918825E+07          1.03185837E+06          1.49544917E+07          1.64803228E+05
       4400.0000          2.26610080E+05          3.99344369E+06          5.74974569E+07          2.95553127E+07          1.10612225E+06          1.60044854E+07          1.76023940E+05
       4500.0000          2.41388224E+05          4.23505983E+06          6.25089933E+07          3.20432253E+07          1.18518831E+06          1.70995720E+07          1.87678436E+05
       4600.0000          2.57135779E+05          4.50351135E+06          6.79016561E+07          3.47984567E+07          1.26709378E+06          1.82469681E+07          2.00059211E+05
       4700.0000          2.73555701E+05          4.77500519E+06          7.36334539E+07          3.77884485E+07          1.35156922E+06          1.94374611E+07          2.12930949E+05
       4800.0000          2.90020092E+05          5.05930682E+06          7.93880303E+07          4.06871718E+07          1.44036281E+06          2.07006156E+07          2.25966033E+05
       4900.0000          3.08971513E+05          5.35871659E+06          8.59121097E+07          4.39649786E+07          1.53248254E+06          2.19704976E+07          2.40639547E+05
       5000.0000          3.27162255E+05          5.66412459E+06          9.26914328E+07          4.74436439E+07          1.62961573E+06          2.34134572E+07          2.55013872E+05
       5100.0000          3.44950531E+05          5.97746163E+06          9.94248707E+07          5.11526444E+07          1.72601159E+06          2.47293956E+07          2.69129976E+05
       5200.0000          3.64573304E+05          6.31019848E+06          1.06951510E+08          5.49071116E+07          1.83984219E+06          2.62060316E+07          2.84847304E+05
       5300.0000          3.86782271E+05          6.65512660E+06          1.14845159E+08          5.89598102E+07          1.94733455E+06          2.77543693E+07          3.02031320E+05
       5400.0000          4.07621589E+05          7.01401873E+06          1.23224204E+08          6.32674748E+07          2.05232448E+06          2.93147608E+07          3.18358448E+05
       5500.0000          4.29686207E+05          7.38757761E+06          1.32019455E+08          6.78790282E+07          2.17913628E+06          3.09574633E+07          3.36004724E+05
       5600.0000          4.52389059E+05          7.76202956E+06          1.41362104E+08          7.26828640E+07          2.30085014E+06          3.27954910E+07          3.53949051E+05
       5700.0000          4.76151324E+05          8.15369211E+06          1.50715105E+08          7.76675327E+07          2.41862348E+06          3.45477616E+07          3.72476839E+05
       5800.0000          5.00941373E+05          8.56260748E+06          1.60817111E+08          8.29481431E+07          2.56033384E+06          3.62938927E+07          3.92244645E+05
       5900.0000          5.26806291E+05          8.97789299E+06          1.71519866E+08          8.84558899E+07          2.69487621E+06          3.82003956E+07          4.12540702E+05
       6000.0000          5.52557386E+05          9.44452321E+06          1.82869713E+08          9.42980362E+07          2.83351115E+06          4.02922873E+07          4.33001847E+05
       6100.0000          5.79360874E+05          9.87728153E+06          1.94610231E+08          1.00128382E+08          2.97927308E+06          4.22943910E+07          4.54193629E+05
       6200.0000          6.10376220E+05          1.03378756E+07          2.06796101E+08          1.07065688E+08          3.13132748E+06          4.43645816E+07          4.78209178E+05
       6300.0000          6.37518880E+05          1.08121709E+07          2.19619178E+08          1.13662978E+08          3.28947419E+06          4.65909173E+07          5.00029001E+05
       6400.0000          6.65444015E+05          1.13051289E+07          2.34576809E+08          1.20105711E+08          3.46761022E+06          4.88010362E+07          5.22828016E+05
       6500.0000          6.99193745E+05          1.18153307E+07          2.48436247E+08          1.27343541E+08          3.62841554E+06          5.10732925E+07          5.48873148E+05
       6600.0000          7.29775839E+05          1.23813791E+07          2.62069814E+08          1.35633592E+08          3.79678551E+06          5.34927882E+07          5.73291402E+05
       6700.0000          7.61771033E+05          1.28957566E+07          2.77628115E+08          1.43419740E+08          3.97567309E+06          5.61726388E+07          5.98737224E+05
       6800.0000          7.95286493E+05          1.34347006E+07          2.95253119E+08          1.51621783E+08          4.15643126E+06          5.86401075E+07          6.25207458E+05
       6900.0000          8.30067680E+05          1.40024081E+07          3.11623943E+08          1.60161685E+08          4.36512686E+06          6.12279196E+07          6.53163235E+05
       7000.0000          8.66012714E+05          1.46354439E+07          3.27708700E+08          1.69180835E+08          4.55143094E+06          6.38777742E+07          6.81489946E+05
       7100.0000          9.05497587E+05          1.52152803E+07          3.47145776E+08          1.78648658E+08          4.75585178E+06          6.68260735E+07          7.12353057E+05
       7200.0000          9.41841473E+05          1.58053713E+07          3.65867756E+08          1.88571569E+08          4.96767493E+06          6.96589180E+07          7.41447714E+05
       7300.0000          9.79922382E+05          1.64984684E+07          3.85057036E+08          1.98560811E+08          5.17540689E+06          7.26442884E+07          7.71770986E+05
       7400.0000          1.01987919E+06          1.71331631E+07          4.05960220E+08          2.10203019E+08          5.42049005E+06          7.56726769E+07          8.03990880E+05
       7500.0000          1.06391479E+06          1.77859701E+07          4.27810199E+08          2.20227646E+08          5.63476438E+06          7.86956247E+07          8.38079569E+05
       7600.0000          1.10478623E+06          1.84688386E+07          4.49507322E+08          2.32480823E+08          5.86348449E+06          8.21913751E+07          8.70672403E+05
       7700.0000          1.14646896E+06          1.91756065E+07          4.72112636E+08          2.44193425E+08          6.10294521E+06          8.53728065E+07          9.04016171E+05
       7800.0000          1.19460018E+06          1.99478361E+07          4.98191247E+08          2.56214774E+08          6.36900933E+06          8.86879979E+07          9.42127979E+05
       7900.0000          1.23811133E+06          2.06510291E+07          5.22458749E+08          2.69246789E+08          6.62170685E+06          9.23616088E+07          9.76964056E+05
       8000.0000          1.29021039E+06          2.14800728E+07          5.48054317E+08          2.82816773E+08          6.87012960E+06          9.56993976E+07          1.01730465E+06
       8100.0000          1.33479085E+06          2.22167236E+07          5.73572642E+08          2.96348805E+08          7.16262390E+06          9.95961332E+07          1.05378050E+06
       8200.0000          1.38271884E+06          2.30055668E+07          6.02948304E+08          3.12048212E+08          7.42412270E+06          1.03412549E+08          1.09181060E+06
       8300.0000          1.43733613E+06          2.38889948E+07          6.30933929E+08          3.26273171E+08          7.70441222E+06          1.07583987E+08          1.13464561E+06
       8400.0000          1.48759287E+06          2.46821666E+07          6.60224116E+08          3.41427086E+08          8.01895113E+06          1.11408717E+08          1.17527307E+06
       8500.0000          1.54006373E+06          2.56312301E+07          6.93844238E+08          3.57328404E+08          8.30195291E+06          1.15234181E+08          1.21697430E+06
       8600.0000          1.59943960E+06          2.64302726E+07          7.23726686E+08          3.73889339E+08          8.64220699E+06          1.19664203E+08          1.26393710E+06
       8700.0000          1.65066751E+06          2.73008385E+07          7.60947918E+08          3.91087597E+08          8.92818953E+06          1.23853798E+08          1.30481124E+06
       8800.0000          1.71371641E+06          2.82960969E+07          7.91420968E+08          4.10067791E+08          9.24696742E+06          1.28501171E+08          1.35410449E+06
       8900.0000          1.76740794E+06          2.91953130E+07          8.26527408E+08          4.27740062E+08          9.57602817E+06          1.32940323E+08          1.39752685E+06
       9000.0000          1.82578014E+06          3.02459932E+07          8.63268085E+08          4.46258481E+08          9.91476027E+06          1.37363685E+08          1.44443501E+06
       9100.0000          1.89183774E+06          3.11895623E+07          8.99411921E+08          4.67575457E+08          1.02883570E+07          1.42159798E+08          1.49671318E+06
       9200.0000          1.95023499E+06          3.21788564E+07          9.41995238E+08          4.86347924E+08          1.06209185E+07          1.47214287E+08          1.54344954E+06
       9300.0000          2.02048835E+06          3.32977956E+07          9.79670798E+08          5.09655419E+08          1.10185582E+07          1.51851263E+08          1.59926792E+06
       9400.0000          2.07947362E+06          3.42583868E+07          1.02011299E+09          5.28838254E+08          1.13622146E+07          1.57373022E+08          1.64658540E+06
       9500.0000          2.14596646E+06          3.54308566E+07          1.06604217E+09          5.50931895E+08          1.17769481E+07          1.62209891E+08          1.70055260E+06
       9600.0000          2.21980058E+06          3.64453710E+07          1.10895163E+09          5.73950310E+08          1.21426693E+07          1.67917992E+08          1.75783128E+06
       9700.0000          2.28444909E+06          3.75465549E+07          1.15392791E+09          5.99882958E+08          1.25321714E+07          1.72885938E+08          1.80999311E+06
       9800.0000          2.36202099E+06          3.87534102E+07          1.20072536E+09          6.22716983E+08          1.29652610E+07          1.78996806E+08          1.87152008E+06
       9900.0000          2.42920133E+06          4.00404257E+07          1.25341661E+09          6.51011741E+08          1.33717249E+07          1.83889726E+08          1.92607978E+06
      10000.0000          2.50910387E+06          4.11232509E+07          1.30040249E+09          6.74502536E+08          1.38353895E+07          1.90159742E+08          1.98943797E+06
      11000.0000          3.34657121E+06          5.45081587E+07          1.88384795E+09          9.80013915E+08          1.86509672E+07          2.54911783E+08          2.65780836E+06
      12000.0000          4.36170674E+06          7.05795019E+07          2.65132175E+09          1.37886736E+09          2.45047201E+07          3.34627222E+08          3.46817917E+06
      13000.0000          5.55509488E+06          8.96878199E+07          3.64086026E+09          1.89818769E+09          3.16541548E+07          4.29508515E+08          4.42701452E+06
      14000.0000          6.96441330E+06          1.12093071E+08          4.87680640E+09          2.54966344E+09          3.99259188E+07          5.41166395E+08          5.55556237E+06
      15000.0000          8.62243837E+06          1.38027726E+08          6.40525662E+09          3.35197621E+09          4.98994611E+07          6.71356200E+08          6.88678354E+06
      16000.0000          1.05333765E+07          1.68061639E+08          8.28540010E+09          4.33852701E+09          6.13398163E+07          8.22573878E+08          8.42062532E+06
      17000.0000          1.27372106E+07          2.02422659E+08          1.05525468E+10          5.54747250E+09          7.45047987E+07          9.99139046E+08          1.01886815E+07
      18000.0000          1.51317061E+07          2.41125894E+08          1.32490725E+10          6.94767348E+09          8.92204506E+07          1.19453819E+09          1.21214533E+07
      19000.0000          1.79594615E+07          2.85148951E+08          1.64236961E+10          8.64135219E+09          1.06291673E+08          1.41708423E+09          1.43929924E+07
      20000.0000          2.10366110E+07          3.33184097E+08          2.01627299E+10          1.06085822E+10          1.25806015E+08          1.67136782E+09          1.68837822E+07
      21000.0000          2.46217021E+07          3.89335817E+08          2.45556769E+10          1.29030361E+10          1.46683358E+08          1.94805727E+09          1.97503493E+07
      22000.0000          2.83814141E+07          4.47810851E+08          2.95152917E+10          1.55639614E+10          1.70663314E+08          2.26970845E+09          2.27968971E+07
      23000.0000          3.25584762E+07          5.12852272E+08          3.52262040E+10          1.86085354E+10          1.97196183E+08          2.60651447E+09          2.61775169E+07
      24000.0000          3.72469079E+07          5.87754588E+08          4.18010161E+10          2.20775330E+10          2.26269271E+08          2.99179090E+09          2.99650290E+07
      25000.0000          4.23529840E+07          6.67398135E+08          4.93857145E+10          2.61402837E+10          2.59565560E+08          3.40174061E+09          3.41128047E+07
      26000.0000          4.79707222E+07          7.52318438E+08          5.74765839E+10          3.05230941E+10          2.94645072E+08          3.85877790E+09          3.86421212E+07
      27000.0000          5.40553461E+07          8.45842862E+08          6.72708300E+10          3.55777310E+10          3.31926449E+08          4.36204641E+09          4.35412081E+07
      28000.0000          6.06625974E+07          9.47828145E+08          7.78417741E+10          4.12664204E+10          3.74107432E+08          4.89990210E+09          4.88905277E+07
      29000.0000          6.77067476E+07          1.05795080E+09          8.94816882E+10          4.75497196E+10          4.18878844E+08          5.48801016E+09          5.45954435E+07
      30000.0000          7.54325332E+07          1.17851771E+09          1.02442819E+11          5.45409014E+10          4.69376883E+08          6.11595149E+09          6.08735709E+07
      31000.0000          8.37857110E+07          1.30666957E+09          1.16823885E+11          6.23400385E+10          5.21061811E+08          6.80282443E+09          6.76074442E+07
      32000.0000          9.28328468E+07          1.44902731E+09          1.32052948E+11          7.07565438E+10          5.77534701E+08          7.55595684E+09          7.49191808E+07
      33000.0000          1.02117213E+08          1.58980685E+09          1.49472423E+11          8.03586796E+10          6.38658018E+08          8.34689492E+09          8.24647175E+07
      34000.0000          1.12617861E+08          1.74892914E+09          1.68635405E+11          9.05300462E+10          7.04416227E+08          9.16897961E+09          9.09337323E+07
      35000.0000          1.23437085E+08          1.91472506E+09          1.89079516E+11          1.01805105E+11          7.75063861E+08          1.00884035E+10          9.97206557E+07
      36000.0000          1.35385148E+08          2.09711140E+09          2.11932894E+11          1.14352898E+11          8.51897348E+08          1.10917645E+10          1.09401391E+08
      37000.0000          1.47323869E+08          2.28275367E+09          2.37044222E+11          1.27659312E+11          9.29376933E+08          1.20814447E+10          1.19095158E+08
      38000.0000          1.60889907E+08          2.48441078E+09          2.62945919E+11          1.42921444E+11          1.01399312E+09          1.31586987E+10          1.30023195E+08
      39000.0000          1.74113489E+08          2.70556362E+09          2.92592255E+11          1.58010806E+11          1.10470535E+09          1.43208097E+10          1.40889068E+08
      40000.0000          1.89280199E+08          2.93722026E+09          3.23072069E+11          1.75020282E+11          1.20232685E+09          1.55426604E+10          1.53174558E+08
      41000.0000          2.04471438E+08          3.18068874E+09          3.56412037E+11          1.93447170E+11          1.30131857E+09          1.68596793E+10          1.65541111E+08
      42000.0000          2.20768584E+08          3.42085475E+09          3.92508338E+11          2.12736565E+11          1.40965993E+09          1.82412291E+10          1.78781663E+08
      43000.0000          2.38674097E+08          3.68441828E+09          4.31434459E+11          2.34133769E+11          1.52469115E+09          1.97336700E+10          1.93260570E+08
      44000.0000          2.57204629E+08          3.96620508E+09          4.73698710E+11          2.58161696E+11          1.64605692E+09          2.12429256E+10          2.08304840E+08
      45000.0000          2.76553527E+08          4.26551764E+09          5.19309790E+11          2.81486153E+11          1.77470759E+09          2.28293235E+10          2.24058040E+08
      46000.0000          2.95747013E+08          4.56670157E+09          5.65691208E+11          3.08157281E+11          1.90115791E+09          2.45446831E+10          2.39693490E+08
      47000.0000          3.17366968E+08          4.89306647E+09          6.16486805E+11          3.36962684E+11          2.04331949E+09          2.62690353E+10          2.57244355E+08
      48000.0000          3.40467857E+08          5.23524598E+09          6.71893594E+11          3.65878279E+11          2.18701064E+09          2.81767568E+10          2.75854103E+08
      49000.0000          3.62319809E+08          5.59306425E+09          7.31788653E+11          3.97388349E+11          2.34408882E+09          3.01020393E+10          2.93902081E+08
      50000.0000          3.89006070E+08          5.96839741E+09          7.94729632E+11          4.32150835E+11          2.51152234E+09          3.21668300E+10          3.15355122E+08
