#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
        380.0000          1.00000000E+30          8.52382956E+02          3.28068816E+02          1.64034408E+02          1.00000000E+30          1.70958142E+03          5.94573602E+02          2.97286801E+02          1.33338975E+01          1.09956564E+01
        390.0000          1.00000000E+30          8.37168864E+02          3.28489331E+02          1.64244666E+02          1.00000000E+30          1.64901160E+03          5.88771939E+02          2.94385969E+02          1.35970336E+01          1.11638980E+01
        400.0000          1.00000000E+30          8.23915729E+02          3.29150739E+02          1.64575370E+02          1.00000000E+30          1.59566722E+03          5.83900201E+02          2.91950100E+02          1.38553236E+01          1.13292538E+01
        410.0000          1.00000000E+30          8.12373794E+02          3.30026048E+02          1.65013024E+02          1.00000000E+30          1.54853774E+03          5.79845398E+02          2.89922699E+02          1.41126918E+01          1.14943956E+01
        420.0000          1.00000000E+30          8.02331567E+02          3.31091982E+02          1.65545991E+02          1.00000000E+30          1.50678206E+03          5.76511577E+02          2.88255788E+02          1.43727823E+01          1.16617229E+01
        430.0000          1.00000000E+30          7.93609837E+02          3.32328316E+02          1.66164158E+02          1.00000000E+30          1.46969716E+03          5.73816756E+02          2.86908378E+02          1.46319013E+01          1.18287673E+01
        440.0000          1.00000000E+30          7.86055115E+02          3.33717478E+02          1.66858739E+02          1.00000000E+30          1.43669091E+03          5.71689873E+02          2.85844936E+02          1.48865382E+01          1.19932486E+01
        450.0000          1.00000000E+30          7.79535942E+02          3.35244092E+02          1.67622046E+02          1.00000000E+30          1.40726181E+03          5.70070105E+02          2.85035053E+02          1.51438393E+01          1.21598167E+01
        460.0000          1.00000000E+30          7.73938926E+02          3.36894681E+02          1.68447340E+02          1.00000000E+30          1.38098357E+03          5.68904402E+02          2.84452201E+02          1.54002556E+01          1.23261468E+01
        470.0000          1.00000000E+30          7.69165812E+02          3.38657359E+02          1.69328679E+02          1.00000000E+30          1.35749064E+03          5.68146645E+02          2.84073323E+02          1.56558134E+01          1.24922489E+01
        480.0000          1.00000000E+30          7.65131557E+02          3.40521632E+02          1.70260816E+02          1.00000000E+30          1.33646938E+03          5.67756401E+02          2.83878200E+02          1.59105374E+01          1.26581313E+01
        490.0000          1.00000000E+30          7.61761398E+02          3.42478203E+02          1.71239102E+02          1.00000000E+30          1.31764926E+03          5.67698269E+02          2.83849135E+02          1.61644515E+01          1.28238010E+01
        500.0000          1.00000000E+30          7.58990605E+02          3.44518791E+02          1.72259396E+02          1.00000000E+30          1.30079537E+03          5.67941005E+02          2.83970502E+02          1.64175783E+01          1.29892634E+01
        510.0000          1.00000000E+30          7.56761441E+02          3.46636020E+02          1.73318010E+02          1.00000000E+30          1.28570435E+03          5.68456982E+02          2.84228491E+02          1.66699395E+01          1.31545231E+01
        520.0000          1.00000000E+30          7.55023519E+02          3.48823286E+02          1.74411643E+02          1.00000000E+30          1.27219725E+03          5.69221759E+02          2.84610880E+02          1.69215558E+01          1.33195837E+01
        530.0000          1.00000000E+30          7.53732331E+02          3.51074667E+02          1.75537334E+02          1.00000000E+30          1.26011838E+03          5.70213538E+02          2.85106769E+02          1.71724471E+01          1.34844484E+01
        540.0000          1.00000000E+30          7.52848006E+02          3.53384849E+02          1.76692424E+02          1.00000000E+30          1.24933049E+03          5.71412922E+02          2.85706461E+02          1.74226324E+01          1.36491197E+01
        550.0000          1.00000000E+30          7.52335302E+02          3.55749027E+02          1.77874513E+02          1.00000000E+30          1.23971248E+03          5.72802518E+02          2.86401259E+02          1.76721298E+01          1.38135996E+01
        560.0000          1.00000000E+30          7.52162707E+02          3.58162869E+02          1.79081434E+02          1.00000000E+30          1.23115735E+03          5.74366753E+02          2.87183377E+02          1.79209568E+01          1.39778899E+01
        570.0000          1.00000000E+30          7.52302022E+02          3.60622455E+02          1.80311228E+02          1.00000000E+30          1.22357026E+03          5.76091627E+02          2.88045814E+02          1.81691301E+01          1.41419919E+01
        580.0000          1.00000000E+30          7.52727955E+02          3.63124230E+02          1.81562115E+02          1.00000000E+30          1.21686640E+03          5.77964497E+02          2.88982249E+02          1.84196893E+01          1.43077314E+01
        590.0000          1.00000000E+30          7.53417753E+02          3.65664948E+02          1.82832474E+02          1.00000000E+30          1.21097077E+03          5.79973976E+02          2.89986988E+02          1.86665657E+01          1.44714314E+01
        600.0000          1.00000000E+30          7.54350857E+02          3.68241679E+02          1.84120840E+02          1.00000000E+30          1.20581588E+03          5.82109715E+02          2.91054857E+02          1.89128347E+01          1.46349469E+01
        610.0000          1.00000000E+30          7.55508765E+02          3.70851723E+02          1.85425862E+02          1.00000000E+30          1.20134106E+03          5.84362343E+02          2.92181171E+02          1.91614579E+01          1.48000372E+01
        620.0000          1.00000000E+30          7.56874670E+02          3.73492629E+02          1.86746314E+02          1.00000000E+30          1.19749231E+03          5.86723352E+02          2.93361676E+02          1.94065173E+01          1.49631581E+01
        630.0000          1.00000000E+30          7.58433331E+02          3.76162142E+02          1.88081071E+02          1.00000000E+30          1.19422035E+03          5.89184966E+02          2.94592483E+02          1.96510105E+01          1.51260974E+01
        640.0000          1.00000000E+30          7.60170868E+02          3.78858210E+02          1.89429105E+02          1.00000000E+30          1.19148113E+03          5.91740122E+02          2.95870061E+02          1.98978204E+01          1.52905505E+01
        650.0000          1.00000000E+30          7.62074671E+02          3.81578930E+02          1.90789465E+02          1.00000000E+30          1.18923483E+03          5.94382331E+02          2.97191165E+02          2.01411821E+01          1.54531015E+01
        660.0000          1.00000000E+30          7.64133201E+02          3.84322560E+02          1.92161280E+02          1.00000000E+30          1.18744502E+03          5.97105642E+02          2.98552821E+02          2.03868434E+01          1.56171332E+01
        670.0000          1.00000000E+30          7.66335934E+02          3.87087501E+02          1.93543750E+02          1.00000000E+30          1.18607889E+03          5.99904644E+02          2.99952322E+02          2.06291211E+01          1.57792999E+01
        680.0000          1.00000000E+30          7.68673192E+02          3.89872267E+02          1.94936134E+02          1.00000000E+30          1.18510634E+03          6.02774309E+02          3.01387155E+02          2.08736791E+01          1.59429149E+01
        690.0000          1.00000000E+30          7.71136118E+02          3.92675494E+02          1.96337747E+02          1.00000000E+30          1.18450014E+03          6.05710053E+02          3.02855026E+02          2.11149171E+01          1.61047013E+01
        700.0000          1.00000000E+30          7.73716563E+02          3.95495919E+02          1.97747960E+02          1.00000000E+30          1.18423529E+03          6.08707612E+02          3.04353806E+02          2.13584141E+01          1.62679042E+01
        710.0000          1.00000000E+30          7.76407043E+02          3.98332367E+02          1.99166184E+02          1.00000000E+30          1.18428890E+03          6.11763096E+02          3.05881548E+02          2.15986539E+01          1.64293144E+01
        720.0000          1.00000000E+30          7.79200640E+02          4.01183759E+02          2.00591880E+02          1.00000000E+30          1.18464008E+03          6.14872877E+02          3.07436438E+02          2.18411296E+01          1.65921101E+01
        730.0000          1.00000000E+30          7.82090979E+02          4.04049083E+02          2.02024541E+02          1.00000000E+30          1.18526959E+03          6.18033595E+02          3.09016797E+02          2.20831053E+01          1.67546999E+01
        740.0000          1.00000000E+30          7.85072145E+02          4.06927407E+02          2.03463703E+02          1.00000000E+30          1.18615976E+03          6.21242147E+02          3.10621074E+02          2.23219015E+01          1.69155414E+01
        750.0000          1.00000000E+30          7.88138716E+02          4.09817861E+02          2.04908930E+02          1.00000000E+30          1.18729430E+03          6.24495666E+02          3.12247833E+02          2.25629107E+01          1.70777311E+01
        760.0000          1.00000000E+30          7.91285587E+02          4.12719634E+02          2.06359817E+02          1.00000000E+30          1.18865812E+03          6.27791460E+02          3.13895730E+02          2.28008010E+01          1.72382071E+01
        770.0000          1.00000000E+30          7.94508090E+02          4.15631971E+02          2.07815986E+02          1.00000000E+30          1.19023750E+03          6.31127055E+02          3.15563527E+02          2.30408779E+01          1.74000019E+01
        780.0000          1.00000000E+30          7.97801852E+02          4.18554172E+02          2.09277086E+02          1.00000000E+30          1.19201950E+03          6.34500124E+02          3.17250062E+02          2.32804967E+01          1.75615972E+01
        790.0000          1.00000000E+30          8.01162809E+02          4.21485580E+02          2.10742790E+02          1.00000000E+30          1.19399224E+03          6.37908511E+02          3.18954256E+02          2.35196655E+01          1.77229945E+01
        800.0000          1.00000000E+30          8.04587190E+02          4.24425578E+02          2.12212789E+02          1.00000000E+30          1.19614476E+03          6.41350206E+02          3.20675103E+02          2.37558052E+01          1.78827295E+01
        810.0000          1.00000000E+30          8.08071463E+02          4.27373593E+02          2.13686797E+02          1.00000000E+30          1.19846681E+03          6.44823318E+02          3.22411659E+02          2.39941030E+01          1.80437417E+01
        820.0000          1.00000000E+30          8.11612352E+02          4.30329093E+02          2.15164546E+02          1.00000000E+30          1.20094887E+03          6.48326089E+02          3.24163045E+02          2.42319723E+01          1.82045599E+01
        830.0000          1.00000000E+30          8.15206768E+02          4.33291568E+02          2.16645784E+02          1.00000000E+30          1.20358217E+03          6.51856880E+02          3.25928440E+02          2.44694204E+01          1.83651855E+01
        840.0000          1.00000000E+30          8.18851839E+02          4.36260552E+02          2.18130276E+02          1.00000000E+30          1.20635841E+03          6.55414140E+02          3.27707070E+02          2.47039273E+01          1.85241992E+01
        850.0000          1.00000000E+30          8.22544886E+02          4.39235601E+02          2.19617800E+02          1.00000000E+30          1.20926992E+03          6.58996431E+02          3.29498215E+02          2.49405590E+01          1.86844500E+01
        860.0000          1.00000000E+30          8.26283383E+02          4.42216300E+02          2.21108150E+02          1.00000000E+30          1.21230951E+03          6.62602391E+02          3.31301196E+02          2.51767886E+01          1.88445120E+01
        870.0000          1.00000000E+30          8.30064955E+02          4.45202260E+02          2.22601130E+02          1.00000000E+30          1.21547052E+03          6.66230750E+02          3.33115375E+02          2.54126223E+01          1.90043868E+01
        880.0000          1.00000000E+30          8.33887402E+02          4.48193116E+02          2.24096558E+02          1.00000000E+30          1.21874664E+03          6.69880312E+02          3.34940156E+02          2.56480662E+01          1.91640756E+01
        890.0000          1.00000000E+30          8.37748626E+02          4.51188518E+02          2.25594259E+02          1.00000000E+30          1.22213203E+03          6.73549945E+02          3.36774973E+02          2.58831257E+01          1.93235797E+01
        900.0000          1.00000000E+30          8.41646660E+02          4.54188151E+02          2.27094075E+02          1.00000000E+30          1.22562114E+03          6.77238597E+02          3.38619299E+02          2.61153584E+01          1.94815382E+01
        910.0000          1.00000000E+30          8.45579690E+02          4.57191703E+02          2.28595851E+02          1.00000000E+30          1.22920887E+03          6.80945263E+02          3.40472631E+02          2.63496735E+01          1.96406832E+01
        920.0000          1.00000000E+30          8.49545946E+02          4.60198887E+02          2.30099444E+02          1.00000000E+30          1.23289033E+03          6.84669001E+02          3.42334501E+02          2.65836207E+01          1.97996475E+01
        930.0000          1.00000000E+30          8.53543808E+02          4.63209436E+02          2.31604718E+02          1.00000000E+30          1.23666096E+03          6.88408933E+02          3.44204466E+02          2.68172055E+01          1.99584325E+01
        940.0000          1.00000000E+30          8.57571726E+02          4.66223092E+02          2.33111546E+02          1.00000000E+30          1.24051649E+03          6.92164213E+02          3.46082106E+02          2.70504329E+01          2.01170396E+01
        950.0000          1.00000000E+30          8.61628243E+02          4.69239612E+02          2.34619806E+02          1.00000000E+30          1.24445290E+03          6.95934050E+02          3.47967025E+02          2.72833079E+01          2.02754699E+01
        960.0000          1.00000000E+30          8.65711997E+02          4.72258774E+02          2.36129387E+02          1.00000000E+30          1.24846636E+03          6.99717702E+02          3.49858851E+02          2.75158352E+01          2.04337249E+01
        970.0000          1.00000000E+30          8.69821670E+02          4.74902145E+02          2.37451073E+02          1.00000000E+30          1.25255331E+03          7.03514456E+02          3.51757228E+02          2.77480196E+01          2.05896744E+01
        980.0000          1.00000000E+30          8.73956035E+02          4.77905805E+02          2.38952902E+02          1.00000000E+30          1.25671036E+03          7.07323637E+02          3.53661819E+02          2.79798655E+01          2.07474630E+01
        990.0000          1.00000000E+30          8.78113928E+02          4.80907158E+02          2.40453579E+02          1.00000000E+30          1.26093431E+03          7.11144630E+02          3.55572315E+02          2.82113776E+01          2.09050550E+01
       1000.0000          1.00000000E+30          8.82294260E+02          4.83906225E+02          2.41953112E+02          1.00000000E+30          1.26522216E+03          7.14976815E+02          3.57488407E+02          2.84425602E+01          2.10624528E+01
       1100.0000          1.00000000E+30          9.25125747E+02          5.14247922E+02          2.57123961E+02          1.00000000E+30          1.31105592E+03          7.53802680E+02          3.76901340E+02          3.07371691E+01          2.26289592E+01
       1200.0000          1.00000000E+30          9.69325996E+02          5.44751660E+02          2.72375830E+02          1.00000000E+30          1.36091131E+03          7.93271681E+02          3.96635840E+02          3.30073532E+01          2.41828441E+01
       1300.0000          1.00000000E+30          1.01439518E+03          5.75366616E+02          2.87683308E+02          1.00000000E+30          1.41345021E+03          8.32750852E+02          4.16375426E+02          3.52515853E+01          2.57218839E+01
       1400.0000          1.00000000E+30          1.06001358E+03          6.05658102E+02          3.02829051E+02          1.00000000E+30          1.46782181E+03          8.72735253E+02          4.36367627E+02          3.74724498E+01          2.72466971E+01
       1500.0000          1.00000000E+30          1.10484434E+03          6.35659267E+02          3.17829633E+02          1.00000000E+30          1.52346346E+03          9.13266247E+02          4.56633124E+02          3.96740498E+01          2.87593347E+01
       1563.9990          1.00000000E+30          1.13546181E+03          6.54898942E+02          3.27449471E+02          1.00000000E+30          1.55955736E+03          9.38897651E+02          4.69448825E+02          4.10736241E+01          2.97225162E+01
       1564.0010          4.31484054E+13          1.13546288E+03          6.54899588E+02          3.27449794E+02          1.00000000E+30          1.55955849E+03          9.38898550E+02          4.69449275E+02          4.10736679E+01          2.97225470E+01
       1600.0000          6.04689810E+07          1.15107083E+03          6.65764287E+02          3.32882144E+02          1.00000000E+30          1.57999100E+03          9.52674354E+02          4.76337177E+02          4.18580471E+01          3.02598542E+01
       1700.0000          7.88312156E+06          1.19811615E+03          6.95599656E+02          3.47799828E+02          1.00000000E+30          1.63713523E+03          9.93341817E+02          4.96670908E+02          4.40239989E+01          3.17526737E+01
       1800.0000          3.34098088E+06          1.24372907E+03          7.25529735E+02          3.62764867E+02          1.00000000E+30          1.69470340E+03          1.03294224E+03          5.16471121E+02          4.61732216E+01          3.32322891E+01
       1843.9990          2.55888213E+06          1.26438588E+03          7.38349001E+02          3.69174500E+02          1.00000000E+30          1.71917093E+03          1.05073439E+03          5.25367194E+02          4.71132253E+01          3.38791352E+01
       1844.0010          2.55885449E+06          1.26438691E+03          7.38349628E+02          3.69174814E+02          7.05698051E+13          1.71917229E+03          1.05073526E+03          5.25367630E+02          4.71132682E+01          3.38791654E+01
       1900.0000          1.92658865E+06          1.29011163E+03          7.54879583E+02          3.77439791E+02          5.50464754E+07          1.75118958E+03          1.07297251E+03          5.36486253E+02          4.83069269E+01          3.47007944E+01
       2000.0000          1.28788754E+06          1.33618032E+03          7.84339748E+02          3.92169874E+02          1.14053262E+07          1.80886339E+03          1.11270897E+03          5.56354487E+02          5.04279043E+01          3.61619369E+01
       2100.0000          9.39935466E+05          1.38290925E+03          8.13897379E+02          4.06948689E+02          5.27448609E+06          1.86806411E+03          1.15282347E+03          5.76411736E+02          5.25352511E+01          3.76183191E+01
       2200.0000          7.27314569E+05          1.42838101E+03          8.42935549E+02          4.21467774E+02          3.15330638E+06          1.92689342E+03          1.19201275E+03          5.96006375E+02          5.46315457E+01          3.90610646E+01
       2300.0000          5.86885799E+05          1.47449462E+03          8.72084119E+02          4.36042059E+02          2.14703949E+06          1.98369398E+03          1.23158039E+03          6.15790196E+02          5.67139182E+01          4.04976941E+01
       2400.0000          4.88772121E+05          1.52031844E+03          9.01044205E+02          4.50522102E+02          1.58266592E+06          2.04189627E+03          1.27089343E+03          6.35446714E+02          5.87866159E+01          4.19272009E+01
       2500.0000          4.17250436E+05          1.56587025E+03          9.29826949E+02          4.64913474E+02          1.23113642E+06          2.09978895E+03          1.30996737E+03          6.54983684E+02          6.08484046E+01          4.33484143E+01
       2600.0000          3.63356601E+05          1.61116644E+03          9.58442521E+02          4.79221261E+02          9.95736023E+05          2.15892144E+03          1.34881642E+03          6.74408210E+02          6.28998620E+01          4.47624460E+01
       2700.0000          3.21660592E+05          1.65703233E+03          9.86900227E+02          4.93450114E+02          8.29542039E+05          2.21620201E+03          1.38745360E+03          6.93726802E+02          6.49415019E+01          4.61690018E+01
       2800.0000          2.88700504E+05          1.70183876E+03          1.01547595E+03          5.07737973E+02          7.07370111E+05          2.27468350E+03          1.42643686E+03          7.13218429E+02          6.69736992E+01          4.75720296E+01
       2900.0000          2.62180344E+05          1.74720726E+03          1.04363645E+03          5.21818224E+02          6.14656912E+05          2.33141986E+03          1.46467077E+03          7.32335383E+02          6.89986251E+01          4.89654705E+01
       3000.0000          2.40523837E+05          1.79233953E+03          1.07192042E+03          5.35960208E+02          5.42475458E+05          2.38931549E+03          1.50324987E+03          7.51624935E+02          7.10132793E+01          5.03556985E+01
       3100.0000          2.22615280E+05          1.83649580E+03          1.10006702E+03          5.50033512E+02          4.85084229E+05          2.44692705E+03          1.54163755E+03          7.70818774E+02          7.30214061E+01          5.17398874E+01
       3200.0000          2.07647069E+05          1.88120098E+03          1.12808236E+03          5.64041178E+02          4.38645626E+05          2.50426793E+03          1.57984254E+03          7.89921270E+02          7.50214854E+01          5.31185707E+01
       3300.0000          1.95020916E+05          1.92570139E+03          1.15597210E+03          5.77986049E+02          4.00511727E+05          2.56135074E+03          1.61787299E+03          8.08936495E+02          7.70140914E+01          5.44915287E+01
       3400.0000          1.84284342E+05          1.97000611E+03          1.18374154E+03          5.91870770E+02          3.68801604E+05          2.61818724E+03          1.65573651E+03          8.27868255E+02          7.89993232E+01          5.58589005E+01
       3500.0000          1.75090605E+05          2.01482438E+03          1.21139562E+03          6.05697810E+02          3.42147651E+05          2.67478850E+03          1.69344021E+03          8.46720106E+02          8.09774070E+01          5.72214492E+01
       3600.0000          1.67169543E+05          2.05875012E+03          1.23893896E+03          6.19469481E+02          3.19532584E+05          2.73241461E+03          1.73099076E+03          8.65495378E+02          8.29486728E+01          5.85788556E+01
       3700.0000          1.60307823E+05          2.10250412E+03          1.26637590E+03          6.33187952E+02          3.00187641E+05          2.78855063E+03          1.76886740E+03          8.84433702E+02          8.49135952E+01          5.99324765E+01
       3800.0000          1.54335346E+05          2.14676471E+03          1.29394234E+03          6.46971171E+02          2.83519824E+05          2.84448088E+03          1.80612167E+03          9.03060833E+02          8.68733778E+01          6.12823894E+01
       3900.0000          1.49114795E+05          2.19018328E+03          1.32117466E+03          6.60587330E+02          2.69068365E+05          2.90140394E+03          1.84370231E+03          9.21851157E+02          8.88256380E+01          6.26270370E+01
       4000.0000          1.44534506E+05          2.23410404E+03          1.34853885E+03          6.74269426E+02          2.56467651E+05          2.95692313E+03          1.88068228E+03          9.40341140E+02          9.07733594E+01          6.39678304E+01
       4100.0000          1.40502790E+05          2.27721211E+03          1.37558094E+03          6.87790469E+02          2.45425099E+05          3.01341643E+03          1.91798733E+03          9.58993664E+02          9.27140827E+01          6.53037388E+01
       4200.0000          1.36943834E+05          2.32081634E+03          1.40275623E+03          7.01378116E+02          2.35704521E+05          3.06970102E+03          1.95471257E+03          9.77356285E+02          9.46502583E+01          6.66364444E+01
       4300.0000          1.33794497E+05          2.36426777E+03          1.42962082E+03          7.14810411E+02          2.27112967E+05          3.12464897E+03          1.99176029E+03          9.95880146E+02          9.65798482E+01          6.79640189E+01
       4400.0000          1.31001898E+05          2.40694477E+03          1.45661925E+03          7.28309626E+02          2.19491593E+05          3.18054693E+03          2.02868391E+03          1.01434196E+03          9.85059629E+01          6.92900345E+01
       4500.0000          1.28521409E+05          2.45011012E+03          1.48353247E+03          7.41766236E+02          2.12708684E+05          3.23625594E+03          2.06548730E+03          1.03274365E+03          1.00425983E+02          7.06122404E+01
       4600.0000          1.26315212E+05          2.49313661E+03          1.51036316E+03          7.55181579E+02          2.06654207E+05          3.29178192E+03          2.10174532E+03          1.05087266E+03          1.02341809E+02          7.19295930E+01
       4700.0000          1.24351067E+05          2.53602840E+03          1.53711372E+03          7.68556861E+02          2.01235673E+05          3.34713049E+03          2.13832243E+03          1.06916121E+03          1.04250874E+02          7.32438882E+01
       4800.0000          1.22601346E+05          2.57878945E+03          1.56378637E+03          7.81893185E+02          1.96374662E+05          3.40230703E+03          2.17478973E+03          1.08739487E+03          1.06156865E+02          7.45554696E+01
       4900.0000          1.21042354E+05          2.62142356E+03          1.59038323E+03          7.95191613E+02          1.92004733E+05          3.45731669E+03          2.21115037E+03          1.10557519E+03          1.08058497E+02          7.58637392E+01
       5000.0000          1.19653503E+05          2.66393435E+03          1.61690635E+03          8.08453177E+02          1.88068895E+05          3.51216437E+03          2.24740734E+03          1.12370367E+03          1.09955495E+02          7.71685963E+01
       5100.0000          1.18417040E+05          2.70632530E+03          1.64335774E+03          8.21678872E+02          1.84518289E+05          3.56685475E+03          2.28356348E+03          1.14178174E+03          1.11847971E+02          7.84701306E+01
       5200.0000          1.17317407E+05          2.74859972E+03          1.66973930E+03          8.34869648E+02          1.81310753E+05          3.62139233E+03          2.31962153E+03          1.15981076E+03          1.13736018E+02          7.97684203E+01
       5300.0000          1.16341054E+05          2.79076077E+03          1.69605282E+03          8.48026409E+02          1.78409745E+05          3.67578139E+03          2.35558409E+03          1.17779204E+03          1.15619688E+02          8.10635205E+01
       5400.0000          1.15476061E+05          2.83281148E+03          1.72230002E+03          8.61150010E+02          1.75783483E+05          3.73002604E+03          2.39185251E+03          1.19592625E+03          1.17499371E+02          8.23570721E+01
       5500.0000          1.14711947E+05          2.87475477E+03          1.74848253E+03          8.74241265E+02          1.73404262E+05          3.78413021E+03          2.42762764E+03          1.21381382E+03          1.19377101E+02          8.36472515E+01
       5600.0000          1.14039467E+05          2.91715187E+03          1.77460191E+03          8.87300957E+02          1.71247705E+05          3.83908780E+03          2.46331451E+03          1.23165725E+03          1.21248950E+02          8.49345447E+01
       5700.0000          1.13450390E+05          2.95888252E+03          1.80085628E+03          9.00428142E+02          1.69292518E+05          3.89291075E+03          2.49891527E+03          1.24945764E+03          1.23117003E+02          8.62194276E+01
       5800.0000          1.12937433E+05          3.00051371E+03          1.82685263E+03          9.13426317E+02          1.67519815E+05          3.94660407E+03          2.53481903E+03          1.26740951E+03          1.24982064E+02          8.75019582E+01
       5900.0000          1.12494101E+05          3.04259488E+03          1.85279018E+03          9.26395091E+02          1.65912908E+05          4.00113842E+03          2.57024978E+03          1.28512489E+03          1.26843488E+02          8.87813641E+01
       6000.0000          1.12114554E+05          3.08402851E+03          1.87867003E+03          9.39335015E+02          1.64457056E+05          4.05457086E+03          2.60560071E+03          1.30280036E+03          1.28700877E+02          9.00569745E+01
       6100.0000          1.11793662E+05          3.12536967E+03          1.90468486E+03          9.52342429E+02          1.63139076E+05          4.10788327E+03          2.64125254E+03          1.32062627E+03          1.30555441E+02          9.13330342E+01
       6200.0000          1.11526652E+05          3.16715543E+03          1.93045272E+03          9.65226358E+02          1.61947221E+05          4.16202248E+03          2.67644462E+03          1.33822231E+03          1.32405928E+02          9.26044990E+01
       6300.0000          1.11309368E+05          3.20831244E+03          1.95635468E+03          9.78177340E+02          1.60870982E+05          4.21509214E+03          2.71156252E+03          1.35578126E+03          1.34252785E+02          9.38737460E+01
       6400.0000          1.11137978E+05          3.24991143E+03          1.98201471E+03          9.91007356E+02          1.59900955E+05          4.26898182E+03          2.74697812E+03          1.37348906E+03          1.36096948E+02          9.51418284E+01
       6500.0000          1.11009059E+05          3.29089227E+03          2.00780945E+03          1.00390473E+03          1.59028656E+05          4.32181967E+03          2.78194739E+03          1.39097369E+03          1.37938655E+02          9.64069525E+01
       6600.0000          1.10919499E+05          3.33179075E+03          2.03336555E+03          1.01668277E+03          1.58246545E+05          4.37547022E+03          2.81721391E+03          1.40860696E+03          1.39776412E+02          9.76698719E+01
       6700.0000          1.10866459E+05          3.37312438E+03          2.05905741E+03          1.02952870E+03          1.57547609E+05          4.42808642E+03          2.85204079E+03          1.42602040E+03          1.41611363E+02          9.89306063E+01
       6800.0000          1.10847365E+05          3.41437268E+03          2.08451385E+03          1.04225693E+03          1.56925708E+05          4.48150749E+03          2.88716390E+03          1.44358195E+03          1.43442849E+02          1.00189391E+02
       6900.0000          1.10859862E+05          3.45502294E+03          2.11010641E+03          1.05505321E+03          1.56375153E+05          4.53391157E+03          2.92185431E+03          1.46092716E+03          1.45271566E+02          1.01445157E+02
       7000.0000          1.10901807E+05          3.49610602E+03          2.13546744E+03          1.06773372E+03          1.55890835E+05          4.58711214E+03          2.95683934E+03          1.47841967E+03          1.47096764E+02          1.02699413E+02
       7100.0000          1.10971232E+05          3.53660118E+03          2.16096397E+03          1.08048198E+03          1.55468057E+05          4.63931306E+03          2.99175659E+03          1.49587830E+03          1.48919583E+02          1.03952175E+02
       7200.0000          1.11066337E+05          3.57752510E+03          2.18623375E+03          1.09311687E+03          1.55102614E+05          4.69230150E+03          3.02625072E+03          1.51312536E+03          1.50739522E+02          1.05201170E+02
       7300.0000          1.11185473E+05          3.61837206E+03          2.21163723E+03          1.10581862E+03          1.54790544E+05          4.74518621E+03          3.06103773E+03          1.53051887E+03          1.52556536E+02          1.06450592E+02
       7400.0000          1.11327113E+05          3.65864200E+03          2.23699740E+03          1.11849870E+03          1.54528352E+05          4.79709183E+03          3.09540789E+03          1.54770394E+03          1.54372160E+02          1.07696511E+02
       7500.0000          1.11489856E+05          3.69933825E+03          2.26213342E+03          1.13106671E+03          1.54312716E+05          4.84977612E+03          3.13006930E+03          1.56503465E+03          1.56182880E+02          1.08940284E+02
       7600.0000          1.11672414E+05          3.73996116E+03          2.28740509E+03          1.14370255E+03          1.54140692E+05          4.90236183E+03          3.16466837E+03          1.58233418E+03          1.57991373E+02          1.10183560E+02
       7700.0000          1.11873589E+05          3.78001875E+03          2.31263501E+03          1.15631750E+03          1.54009485E+05          4.95398939E+03          3.19920615E+03          1.59960308E+03          1.59799715E+02          1.11425258E+02
       7800.0000          1.12092281E+05          3.82049886E+03          2.33764517E+03          1.16882258E+03          1.53916596E+05          5.00638547E+03          3.23334036E+03          1.61667018E+03          1.61602112E+02          1.12661803E+02
       7900.0000          1.12327466E+05          3.86090917E+03          2.36279079E+03          1.18139539E+03          1.53859663E+05          5.05868787E+03          3.26776147E+03          1.63388074E+03          1.63404386E+02          1.13900153E+02
       8000.0000          1.12578192E+05          3.90076603E+03          2.38789671E+03          1.19394835E+03          1.53836532E+05          5.11089810E+03          3.30212422E+03          1.65106211E+03          1.65203455E+02          1.15135912E+02
       8100.0000          1.12843582E+05          3.94104048E+03          2.41296239E+03          1.20648119E+03          1.53845202E+05          5.16217536E+03          3.33609177E+03          1.66804589E+03          1.66999762E+02          1.16368483E+02
       8200.0000          1.13122814E+05          3.98124876E+03          2.43781338E+03          1.21890669E+03          1.53883814E+05          5.21420894E+03          3.37034414E+03          1.68517207E+03          1.68793593E+02          1.17599704E+02
       8300.0000          1.13415130E+05          4.02139129E+03          2.46280064E+03          1.23140032E+03          1.53950675E+05          5.26615475E+03          3.40454082E+03          1.70227041E+03          1.70585986E+02          1.18830858E+02
       8400.0000          1.13719816E+05          4.06146871E+03          2.48775025E+03          1.24387512E+03          1.54044176E+05          5.31801435E+03          3.43868300E+03          1.71934150E+03          1.72374507E+02          1.20059558E+02
       8500.0000          1.14036211E+05          4.10100976E+03          2.51266209E+03          1.25633105E+03          1.54162839E+05          5.36978938E+03          3.47277241E+03          1.73638620E+03          1.74162818E+02          1.21287175E+02
       8600.0000          1.14363696E+05          4.14096302E+03          2.53753646E+03          1.26876823E+03          1.54305294E+05          5.42148125E+03          3.50681011E+03          1.75340505E+03          1.75946057E+02          1.22512186E+02
       8700.0000          1.14701690E+05          4.18085474E+03          2.56237334E+03          1.28118667E+03          1.54470253E+05          5.47227223E+03          3.54046608E+03          1.77023304E+03          1.77728724E+02          1.23734732E+02
