#Energy      I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78728324E+03          2.64440479E+03          1.04397220E+05          9.50385856E+04          4.37867133E+04          3.75296807E+04          2.55655829E+04          2.22513405E+05          1.32381591E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97569994E+03          2.74638193E+03          1.06769709E+05          9.68867410E+04          4.47776600E+04          3.85886026E+04          2.62117865E+04          2.27289300E+05          1.37716739E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14436809E+03          2.85096649E+03          1.09252538E+05          9.88082017E+04          4.55251715E+04          3.97090158E+04          2.69556851E+04          2.32012673E+05          1.42881560E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32013326E+03          2.96928831E+03          1.11036296E+05          1.00367513E+05          4.65141605E+04          4.05491029E+04          2.77430411E+04          2.37414147E+05          1.48446749E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48722190E+03          3.03259029E+03          1.13488868E+05          1.02279219E+05          4.72753204E+04          4.16215430E+04          2.83646396E+04          2.42050709E+05          1.52494822E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66775543E+03          3.07690533E+03          1.16052231E+05          1.04265165E+05          4.82441880E+04          4.27744386E+04          2.91183287E+04          2.47584257E+05          1.56266276E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79979437E+03          3.21798603E+03          1.17761971E+05          1.05755569E+05          4.92535987E+04          4.39930230E+04          2.99354897E+04          2.52229406E+05          1.61957254E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92140526E+03          3.31945248E+03          1.20237014E+05          1.07694144E+05          5.01778856E+04          4.49791763E+04          3.06517970E+04          2.57763552E+05          1.66467847E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.06731872E+03          3.40929911E+03          1.22818328E+05          1.09581687E+05          5.12262661E+04          4.62295456E+04          3.14948441E+04          2.63296983E+05          1.71048997E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19935086E+03          3.56192509E+03          1.24918860E+05          1.11607930E+05          5.23193897E+04          4.72144153E+04          3.22179472E+04          2.68825986E+05          1.76961170E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35133234E+03          3.72885689E+03          1.27518399E+05          1.13710518E+05          5.30814103E+04          4.84734533E+04          3.30724910E+04          2.73680553E+05          1.83471541E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48489117E+03          3.73052899E+03          1.29714284E+05          1.15360109E+05          5.41531894E+04          4.96945329E+04          3.39154866E+04          2.79608780E+05          1.85733501E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67333323E+03          3.84114410E+03          1.32291278E+05          1.17438219E+05          5.52691415E+04          5.10473717E+04          3.48331530E+04          2.85315380E+05          1.91360964E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87518444E+03          3.93770831E+03          1.34972739E+05          1.19592573E+05          5.64320549E+04          5.21595606E+04          3.56740807E+04          2.89902264E+05          1.96731801E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94504678E+03          4.05023952E+03          1.37765153E+05          1.21827445E+05          5.70919663E+04          5.35394288E+04          3.66251130E+04          2.95787922E+05          2.01024749E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11200041E+03          4.15313176E+03          1.39653115E+05          1.23290933E+05          5.82043932E+04          5.49942889E+04          3.74524827E+04          3.01123297E+05          2.06163403E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.26528906E+03          4.27010683E+03          1.42385048E+05          1.25453932E+05          5.92280451E+04          5.60555501E+04          3.84297320E+04          3.07249371E+05          2.11510601E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.42066970E+03          4.37153570E+03          1.45225999E+05          1.27538475E+05          6.03779008E+04          5.75089618E+04          3.94593466E+04          3.13185906E+05          2.16584938E+03
        880.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43768212E+03          4.38328374E+03          1.45516051E+05          1.27760721E+05          6.04952290E+04          5.76583091E+04          3.95652443E+04          3.13815359E+05          2.17150938E+03
        881.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60442346E+04          6.43771627E+03          4.38330733E+03          1.45516633E+05          1.27761166E+05          6.04954644E+04          5.76586089E+04          3.95654569E+04          3.13816621E+05          1.91265130E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60060985E+04          6.59512909E+03          4.49205181E+03          1.48182627E+05          1.29798644E+05          6.15732872E+04          5.88492100E+04          4.02566389E+04          3.19048268E+05          1.95167776E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59639324E+04          6.74852312E+03          4.61940117E+03          1.49827085E+05          1.32140365E+05          6.24491761E+04          6.02050313E+04          4.12949197E+04          3.24696196E+05          1.99417339E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61119246E+04          6.92860576E+03          4.71742221E+03          1.52650980E+05          1.33881436E+05          6.36247736E+04          6.17055156E+04          4.22705181E+04          3.31244889E+05          2.03668229E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61895853E+04          7.08409419E+03          4.83789961E+03          1.55583368E+05          1.36180408E+05          6.48454813E+04          6.32827044E+04          4.32464818E+04          3.37091508E+05          2.08023678E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64444958E+04          7.26694430E+03          4.96863096E+03          1.57830583E+05          1.38559715E+05          6.61139463E+04          6.45770539E+04          4.43258065E+04          3.43168251E+05          2.13073890E+03
        936.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65453850E+04          7.40063961E+03          5.06441388E+03          1.59865372E+05          1.40275063E+05          6.65384685E+04          6.56931881E+04          4.51138445E+04          3.46875731E+05          2.16589077E+03
        937.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18868006E+04          1.65454140E+04          7.40067852E+03          5.06444178E+03          1.59865961E+05          1.40275559E+05          6.65387056E+04          6.56935125E+04          4.51140736E+04          3.46877062E+05          2.05941213E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11075121E+04          1.65890241E+04          7.44763789E+03          5.10662386E+03          1.60754000E+05          1.41023641E+05          6.68961200E+04          6.61836654E+04          4.54603847E+04          3.48884288E+05          2.07067076E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01076776E+04          1.67361154E+04          7.64377056E+03          5.21638154E+03          1.63787760E+05          1.42591562E+05          6.81161522E+04          6.75032535E+04          4.63936228E+04          3.54618208E+05          2.10880957E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97953742E+04          1.68858385E+04          7.85051290E+03          5.35608799E+03          1.66041269E+05          1.44960672E+05          6.93815124E+04          6.91120334E+04          4.75501613E+04          3.60724492E+05          2.15498952E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95237293E+04          1.71769216E+04          8.01221944E+03          5.50348368E+03          1.68991525E+05          1.47409837E+05          7.04466582E+04          7.07993683E+04          4.85021331E+04          3.67523922E+05          2.20074906E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97925945E+04          1.73686355E+04          8.22032763E+03          5.61066687E+03          1.71561902E+05          1.49573906E+05          7.17311161E+04          7.23662064E+04          4.96611805E+04          3.73652471E+05          2.24379413E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97912048E+04          1.75646772E+04          8.43953484E+03          5.75666643E+03          1.74500778E+05          1.52076807E+05          7.30632832E+04          7.41467231E+04          5.07867288E+04          3.80658858E+05          2.29325073E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97898152E+04          1.77113833E+04          8.59915113E+03          5.89302758E+03          1.77542095E+05          1.54664899E+05          7.44458677E+04          7.56811324E+04          5.20116817E+04          3.86385156E+05          2.33571708E+03
       1077.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.33411367E+04          1.94922534E+04          1.03320574E+04          7.08641756E+03          2.00526544E+05          1.73172482E+05          8.37532301E+04          8.95612079E+04          6.16756706E+04          4.38993616E+05          2.74246847E+03
       1078.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.23607436E+04          4.33412010E+04          1.94923037E+04          1.03321076E+04          7.08645251E+03          2.00527215E+05          1.73173023E+05          8.37535042E+04          8.95616123E+04          6.16759521E+04          4.38995118E+05          2.62695279E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33080013E+04          4.44764462E+04          2.00129259E+04          1.08409284E+04          7.46341243E+03          2.07017072E+05          1.78802851E+05          8.68808051E+04          9.38326512E+04          6.46498624E+04          4.54654804E+05          2.74171455E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.86941044E+04          4.90834071E+04          2.24753405E+04          1.35117058E+04          9.30934208E+03          2.39652080E+05          2.05440344E+05          1.00721368E+05          1.15305187E+05          7.95800664E+04          5.28591822E+05          3.30085333E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69814446E+04          5.41023872E+04          2.51750854E+04          1.67040836E+04          1.14637399E+04          2.73984177E+05          2.34631562E+05          1.16012882E+05          1.39230635E+05          9.66316794E+04          6.08612641E+05          3.93703644E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.53582098E+04          5.96075861E+04          2.82162048E+04          2.02713609E+04          1.39972715E+04          3.09596317E+05          2.66591577E+05          1.32387428E+05          1.67045852E+05          1.16335132E+05          6.94288652E+05          4.64548580E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.38732608E+04          6.56577358E+04          3.14509656E+04          2.45763916E+04          1.70007803E+04          3.49084483E+05          2.99526806E+05          1.50178677E+05          1.98498319E+05          1.38361490E+05          7.88254432E+05          5.44707296E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02774957E+05          7.23650449E+04          3.49383088E+04          2.94007800E+04          2.04089776E+04          3.89066868E+05          3.36491680E+05          1.69961763E+05          2.35325936E+05          1.63674023E+05          8.85758072E+05          6.32529769E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12347314E+05          7.93319275E+04          3.89264220E+04          3.48228369E+04          2.42798688E+04          4.31933704E+05          3.74856899E+05          1.90341851E+05          2.75770614E+05          1.92084631E+05          9.91858768E+05          7.28990989E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22505378E+05          8.69872942E+04          4.28476470E+04          4.10365790E+04          2.86652290E+04          4.78337758E+05          4.16789642E+05          2.12806448E+05          3.20572868E+05          2.23342366E+05          1.10282701E+06          8.33723139E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32759888E+05          9.52409343E+04          4.72994554E+04          4.81154177E+04          3.35465179E+04          5.25784890E+05          4.62664152E+05          2.35547728E+05          3.69637890E+05          2.58378086E+05          1.22383937E+06          9.48153334E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43982405E+05          1.04060962E+05          5.19224581E+04          5.58696854E+04          3.89294408E+04          5.78086080E+05          5.07986301E+05          2.60746654E+05          4.24611864E+05          2.97921008E+05          1.35056611E+06          1.07081873E+04
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56462582E+05          1.13002390E+05          5.68010129E+04          6.46650805E+04          4.51830908E+04          6.28791617E+05          5.56514095E+05          2.87405016E+05          4.85866389E+05          3.40521308E+05          1.48296671E+06          1.20513430E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.67925586E+05          1.22840077E+05          6.23498887E+04          7.40810653E+04          5.18754571E+04          6.84139302E+05          6.09187335E+05          3.16312851E+05          5.54249722E+05          3.88152285E+05          1.62627403E+06          1.34825455E+04
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80124051E+05          1.33366626E+05          6.77924308E+04          8.48355854E+04          5.95965723E+04          7.43030396E+05          6.64065138E+05          3.46071648E+05          6.27861809E+05          4.41176383E+05          1.77031202E+06          1.50300678E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93050503E+05          1.44574999E+05          7.37059671E+04          9.64710189E+04          6.76968815E+04          8.00588785E+05          7.22971501E+05          3.77458298E+05          7.09076053E+05          4.98055960E+05          1.92817719E+06          1.66610981E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07334496E+05          1.55749240E+05          8.03453589E+04          1.09473708E+05          7.69708725E+04          8.63957099E+05          7.84181490E+05          4.11328983E+05          7.97927579E+05          5.60737192E+05          2.08951585E+06          1.84517067E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21525013E+05          1.67986222E+05          8.71730344E+04          1.23485777E+05          8.67141451E+04          9.25423709E+05          8.47444745E+05          4.46306633E+05          8.92600935E+05          6.29066635E+05          2.26359035E+06          2.03162500E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35832077E+05          1.80606388E+05          9.36439329E+04          1.38905305E+05          9.75418156E+04          9.94566047E+05          9.15038629E+05          4.83862510E+05          9.96844232E+05          7.02021174E+05          2.43565320E+06          2.22665936E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51128575E+05          1.94065244E+05          1.00953279E+05          1.55787094E+05          1.09650805E+05          1.06446729E+06          9.85030220E+05          5.22866278E+05          1.10725722E+06          7.82545001E+05          2.62307159E+06          2.43850128E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66163254E+05          2.08304844E+05          1.08735504E+05          1.74056577E+05          1.22443269E+05          1.13158461E+06          1.06069989E+06          5.63018684E+05          1.23355206E+06          8.71846403E+05          2.82074331E+06          2.66088453E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82185202E+05          2.23022258E+05          1.16854610E+05          1.93753286E+05          1.36384511E+05          1.20530725E+06          1.14027463E+06          6.05954078E+05          1.36359283E+06          9.65285912E+05          3.02086248E+06          2.89553164E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98561476E+05          2.38994039E+05          1.25328431E+05          2.14950566E+05          1.51481215E+05          1.28057806E+06          1.22135207E+06          6.50477646E+05          1.50090361E+06          1.06519425E+06          3.23722138E+06          3.14294353E+04
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16293004E+05          2.55573832E+05          1.34363371E+05          2.37431982E+05          1.68719053E+05          1.35746532E+06          1.30398798E+06          6.98287226E+05          1.66174658E+06          1.17347481E+06          3.45257844E+06          3.40891525E+04
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33959970E+05          2.72383208E+05          1.43711836E+05          2.62520288E+05          1.86057754E+05          1.44504018E+06          1.39418530E+06          7.48553056E+05          1.81632702E+06          1.28980947E+06          3.68124967E+06          3.68315207E+04
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52209003E+05          2.88448131E+05          1.53771840E+05          2.89979485E+05          2.04986023E+05          1.52746054E+06          1.48812527E+06          7.99794241E+05          1.99402577E+06          1.41907398E+06          3.92154854E+06          3.97231026E+04
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71158793E+05          3.07106391E+05          1.63507262E+05          3.18347037E+05          2.25279621E+05          1.60652502E+06          1.58298909E+06          8.52255763E+05          2.17932896E+06          1.55125592E+06          4.16679890E+06          4.27029642E+04
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90211908E+05          3.26144338E+05          1.74116239E+05          3.48282343E+05          2.47880733E+05          1.69339019E+06          1.67919652E+06          9.08855485E+05          2.38484328E+06          1.69033505E+06          4.42394787E+06          4.58697629E+04
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09490747E+05          3.45633562E+05          1.85044398E+05          3.81342366E+05          2.70919888E+05          1.79118250E+06          1.78393736E+06          9.67951886E+05          2.59369823E+06          1.85043905E+06          4.69209363E+06          4.91548047E+04
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29876112E+05          3.66446732E+05          1.96808946E+05          4.17076583E+05          2.96908908E+05          1.88089254E+06          1.89259668E+06          1.02773376E+06          2.82745880E+06          2.00747899E+06          4.96668060E+06          5.26645255E+04
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50846777E+05          3.88040111E+05          2.09038336E+05          4.53948521E+05          3.22920647E+05          1.97218969E+06          2.00727243E+06          1.08898822E+06          3.06323307E+06          2.18601786E+06          5.24784550E+06          5.62539658E+04
       4000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74148875E+05          4.09819996E+05          2.21439816E+05          4.94591205E+05          3.51518284E+05          2.07864061E+06          2.11380758E+06          1.16086828E+06          3.32671647E+06          2.36244769E+06          5.53666925E+06          6.00535681E+04
       4100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95257369E+05          4.35089408E+05          2.34109929E+05          5.35893074E+05          3.82713476E+05          2.17585004E+06          2.24223869E+06          1.22351604E+06          3.59001412E+06          2.56469775E+06          5.84367445E+06          6.39776119E+04
       4200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16545537E+05          4.57480148E+05          2.47650718E+05          5.82278858E+05          4.14288784E+05          2.27625535E+06          2.36867657E+06          1.29524986E+06          3.88443212E+06          2.76892039E+06          6.16011602E+06          6.80022026E+04
       4300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40009790E+05          4.82520913E+05          2.61746706E+05          6.32511682E+05          4.49478608E+05          2.38161852E+06          2.48969387E+06          1.36848549E+06          4.17987852E+06          2.99313481E+06          6.48063446E+06          7.23041148E+04
       4400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.66204286E+05          5.08216686E+05          2.76460136E+05          6.80176287E+05          4.84799110E+05          2.48688125E+06          2.63296766E+06          1.44343406E+06          4.51556219E+06          3.22622279E+06          6.81899710E+06          7.67067977E+04
       4500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.89412639E+05          5.33971366E+05          2.91433680E+05          7.35142442E+05          5.23412958E+05          2.59380321E+06          2.77002039E+06          1.52513758E+06          4.86430321E+06          3.46918860E+06          7.15804230E+06          8.12529245E+04
       4562.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.03398115E+05          5.52760710E+05          3.02082648E+05          7.69620803E+05          5.50626127E+05          2.66871384E+06          2.85081647E+06          1.57386153E+06          5.06693414E+06          3.63262867E+06          7.36742049E+06          8.43068529E+04
       4563.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09953968E+04          6.03398642E+05          5.52761327E+05          3.02082998E+05          7.69622025E+05          5.50627036E+05          2.66871629E+06          2.85081952E+06          1.57386327E+06          5.06694158E+06          3.63263429E+06          7.36742797E+06          2.75828590E+04
       4600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.17402756E+04          6.13313960E+05          5.64425586E+05          3.06738639E+05          7.92911629E+05          5.64531935E+05          2.71476262E+06          2.90831531E+06          1.60659771E+06          5.20854398E+06          3.72814485E+06          7.50834189E+06          2.81052257E+04
       4700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37067700E+04          6.38465334E+05          5.90561260E+05          3.24350444E+05          8.53243139E+05          6.08411904E+05          2.82439641E+06          3.05607632E+06          1.69110733E+06          5.59300421E+06          4.00403117E+06          7.87273213E+06          2.95279788E+04
       4800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62702281E+04          6.63521398E+05          6.19823467E+05          3.41277520E+05          9.14861623E+05          6.55552811E+05          2.95128946E+06          3.20769565E+06          1.78858377E+06          5.99436356E+06          4.29685382E+06          8.24009337E+06          3.12383863E+04
       4857.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.78842598E+04          6.80036292E+05          6.36466481E+05          3.50300972E+05          9.53181472E+05          6.82256923E+05          3.03025020E+06          3.29579562E+06          1.83178581E+06          6.23732761E+06          4.47024594E+06          8.46379264E+06          3.22826222E+04
       4858.0010          1.00000000E+30          1.00000000E+30          8.72663567E+04          4.78843174E+04          6.80036876E+05          6.36467117E+05          3.50301347E+05          9.53182890E+05          6.82257973E+05          3.03025299E+06          3.29579892E+06          1.83178780E+06          6.23733690E+06          4.47025238E+06          8.46380093E+06          2.35651470E+04
       4900.0000          1.00000000E+30          1.00000000E+30          8.90921766E+04          4.89045678E+04          6.88925164E+05          6.50117228E+05          3.57219740E+05          9.83904987E+05          7.01261134E+05          3.06727127E+06          3.36654645E+06          1.87434633E+06          6.41070606E+06          4.60969024E+06          8.61739082E+06          2.40677672E+04
       5000.0000          1.00000000E+30          1.00000000E+30          9.29591681E+04          5.16500752E+04          7.17567240E+05          6.80519265E+05          3.76482151E+05          1.05475051E+06          7.53278198E+05          3.18833871E+06          3.52686148E+06          1.96135510E+06          6.85588833E+06          4.93574042E+06          9.02908886E+06          2.53295556E+04
       5100.0000          1.00000000E+30          1.00000000E+30          9.77975224E+04          5.44076454E+04          7.45619719E+05          7.15821954E+05          3.94721773E+05          1.12597459E+06          8.08688840E+05          3.31429597E+06          3.68990015E+06          2.06040648E+06          7.32561653E+06          5.25647152E+06          9.42640127E+06          2.66722380E+04
       5194.9990          1.00000000E+30          1.00000000E+30          1.02454942E+05          5.71332307E+04          7.72352337E+05          7.44920155E+05          4.12102171E+05          1.20547746E+06          8.62236674E+05          3.44426864E+06          3.85768625E+06          2.15338407E+06          7.79966959E+06          5.60140296E+06          9.81334808E+06          2.79806397E+04
       5195.0010          1.00000000E+30          1.82947557E+05          1.02455047E+05          5.71332921E+04          7.72352958E+05          7.44920885E+05          4.12102589E+05          1.20547926E+06          8.62237949E+05          3.44427149E+06          3.85768999E+06          2.15338624E+06          7.79968057E+06          5.60141078E+06          9.81335694E+06          2.42688957E+04
       5200.0000          1.00000000E+30          1.83234764E+05          1.02717087E+05          5.72872414E+04          7.73908098E+05          7.46750356E+05          4.13149848E+05          1.20376459E+06          8.65437741E+05          3.45139378E+06          3.86706673E+06          2.15880812E+06          7.82723142E+06          5.62101523E+06          9.83555940E+06          2.43275517E+04
       5300.0000          1.00000000E+30          1.89175649E+05          1.08255727E+05          6.02996209E+04          8.01480667E+05          7.82160341E+05          4.32840844E+05          1.28521283E+06          9.22369875E+05          3.57777376E+06          4.04285987E+06          2.26125468E+06          8.34646585E+06          5.99442916E+06          1.02676806E+07          2.55367789E+04
       5400.0000          1.00000000E+30          1.96860471E+05          1.13391927E+05          6.33594032E+04          8.33719838E+05          8.16875528E+05          4.53149074E+05          1.37268536E+06          9.84608417E+05          3.70626851E+06          4.24327469E+06          2.36800043E+06          8.85259850E+06          6.38761885E+06          1.07217822E+07          2.67760720E+04
       5500.0000          1.00000000E+30          2.01218213E+05          1.18798333E+05          6.65007894E+04          8.61969750E+05          8.52922415E+05          4.76185114E+05          1.46492819E+06          1.04971077E+06          3.85214046E+06          4.42740392E+06          2.47589026E+06          9.42934324E+06          6.80673421E+06          1.11521177E+07          2.79918925E+04
       5600.0000          1.00000000E+30          2.07429013E+05          1.24393807E+05          6.98796423E+04          8.96220008E+05          8.93881757E+05          4.96674020E+05          1.56256256E+06          1.11957132E+06          3.99221407E+06          4.61146692E+06          2.59702960E+06          1.00175704E+07          7.23878289E+06          1.16189515E+07          2.93016761E+04
       5700.0000          1.00000000E+30          2.12965423E+05          1.30258727E+05          7.36202282E+04          9.23518388E+05          9.29873674E+05          5.17663302E+05          1.66182190E+06          1.19331863E+06          4.13441259E+06          4.83110572E+06          2.70832044E+06          1.06364906E+07          7.68320643E+06          1.21103014E+07          3.06650381E+04
       5800.0000          1.00000000E+30          2.19408035E+05          1.36785537E+05          7.70973146E+04          9.59404890E+05          9.74460753E+05          5.41014262E+05          1.76609443E+06          1.26841131E+06          4.29557011E+06          5.01695923E+06          2.83167580E+06          1.12918695E+07          8.14131334E+06          1.26016188E+07          3.20650766E+04
       5900.0000          1.00000000E+30          2.26479954E+05          1.42807842E+05          8.06603561E+04          9.86231567E+05          1.01041204E+06          5.66747272E+05          1.87735385E+06          1.34757021E+06          4.43238464E+06          5.23184187E+06          2.95168049E+06          1.19652508E+07          8.68188027E+06          1.30991722E+07          3.34571557E+04
       6000.0000          1.00000000E+30          2.33877238E+05          1.48922862E+05          8.48343263E+04          1.01879128E+06          1.05130781E+06          5.90111795E+05          1.99166079E+06          1.43152018E+06          4.57697187E+06          5.47238295E+06          3.07728167E+06          1.26593277E+07          9.19157504E+06          1.36260786E+07          3.49727733E+04
