#Energy      I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19725452E+06          5.87423786E+05          5.01115068E+03          2.68803946E+03          1.18230651E+03          3.69103935E+02          2.35737323E+02          2.43183971E+01          2.02051550E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.77898524E+05          4.93035857E+05          4.98935351E+03          2.69251446E+03          1.18544800E+03          3.72211837E+02          2.37751405E+02          2.45940640E+01          2.04200926E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.17492622E+05          4.21231709E+05          4.96970753E+03          2.69749017E+03          1.18877100E+03          3.75323956E+02          2.39767695E+02          2.48691760E+01          2.06346286E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.96119320E+05          3.65156495E+05          4.95206577E+03          2.70293537E+03          1.19226437E+03          3.78439870E+02          2.41657423E+02          2.51412337E+01          2.08460878E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.01822496E+05          3.20429199E+05          4.93629664E+03          2.70882130E+03          1.19591778E+03          3.81559191E+02          2.43744298E+02          2.54152666E+01          2.10603371E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26866780E+05          2.84098478E+05          4.92227441E+03          2.71512140E+03          1.19972168E+03          3.84367268E+02          2.45827510E+02          2.56887731E+01          2.12732044E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66197738E+05          2.54138789E+05          4.90988909E+03          2.72181107E+03          1.20366722E+03          3.87586600E+02          2.47655424E+02          2.59592964E+01          2.14833250E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16310810E+05          2.29105397E+05          4.89903402E+03          2.72886736E+03          1.20774618E+03          3.90800587E+02          2.49733321E+02          2.62317788E+01          2.16966094E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74719229E+05          2.07942839E+05          4.88961688E+03          2.73626935E+03          1.21195093E+03          3.94009297E+02          2.51807686E+02          2.65037609E+01          2.19094719E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.39646917E+05          1.89876516E+05          4.88154693E+03          2.74399719E+03          1.21627438E+03          3.96813949E+02          2.53878567E+02          2.67728308E+01          2.21190290E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09745225E+05          1.74308144E+05          4.87474320E+03          2.75203270E+03          1.22070991E+03          4.00015369E+02          2.55946011E+02          2.70438387E+01          2.23310764E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84034810E+05          1.60792743E+05          4.86913155E+03          2.76035880E+03          1.22525138E+03          4.03211698E+02          2.57771295E+02          2.73143706E+01          2.25408976E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61740854E+05          1.48972539E+05          4.86464114E+03          2.76895974E+03          1.22989300E+03          4.06403006E+02          2.59833808E+02          2.75844327E+01          2.27521549E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42264731E+05          1.38564238E+05          4.86120911E+03          2.77782061E+03          1.23462945E+03          4.09589363E+02          2.61893019E+02          2.78516657E+01          2.29614130E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25144285E+05          1.29351773E+05          4.85877407E+03          2.78692769E+03          1.23945566E+03          4.12770834E+02          2.63948975E+02          2.81208146E+01          2.31718994E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09997962E+05          1.21147497E+05          4.85728076E+03          2.79626796E+03          1.24436697E+03          4.15947489E+02          2.66001724E+02          2.83895162E+01          2.33820071E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96532060E+05          1.13809418E+05          4.85667778E+03          2.80582937E+03          1.24935896E+03          4.19119396E+02          2.68051310E+02          2.86577765E+01          2.35917413E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84493423E+05          1.07214916E+05          4.85691658E+03          2.81560057E+03          1.25442749E+03          4.21917333E+02          2.70097782E+02          2.89256012E+01          2.37999325E+01
        880.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83360873E+05          1.06592864E+05          4.85698494E+03          2.81658784E+03          1.25493788E+03          4.22270391E+02          2.70324675E+02          2.89525653E+01          2.38212779E+01
        881.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03995215E+13          1.83358639E+05          1.06591636E+05          4.85698509E+03          2.81658982E+03          1.25493890E+03          4.22271097E+02          2.70325130E+02          2.89526193E+01          2.38213207E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.81816065E+07          1.73685344E+05          1.01264898E+05          4.85795227E+03          2.82557094E+03          1.25956868E+03          4.25082819E+02          2.72141184E+02          2.91929963E+01          2.40089335E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85990754E+07          1.63940713E+05          9.58738146E+04          4.85974300E+03          2.83573051E+03          1.26477891E+03          4.28243742E+02          2.74181561E+02          2.94599678E+01          2.42175682E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50476570E+07          1.55118274E+05          9.09744630E+04          4.86224956E+03          2.84606998E+03          1.27005473E+03          4.31400166E+02          2.76218958E+02          2.97242354E+01          2.44243000E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57181677E+06          1.47105520E+05          8.65053789E+04          4.86543520E+03          2.85658038E+03          1.27539295E+03          4.34552157E+02          2.78253419E+02          2.99903888E+01          2.46322306E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.74371269E+06          1.39801537E+05          8.24164175E+04          4.86926578E+03          2.86725357E+03          1.28079050E+03          4.37699778E+02          2.80068661E+02          3.02561378E+01          2.48381131E+01
        936.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48978988E+06          1.35065402E+05          7.97578594E+04          4.87231315E+03          2.87481637E+03          1.28460201E+03          4.40146845E+02          2.81640291E+02          3.04434788E+01          2.49862455E+01
        937.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49849624E+13          5.48951405E+06          1.35064098E+05          7.97571260E+04          4.87231407E+03          2.87481854E+03          1.28460310E+03          4.40147544E+02          2.81640740E+02          3.04435323E+01          2.49862878E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12394895E+09          5.06531812E+06          1.33122677E+05          7.86654589E+04          4.87370912E+03          2.87808171E+03          1.28624454E+03          4.40843094E+02          2.82099046E+02          3.05214878E+01          2.50453615E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25696626E+08          3.97639043E+06          1.26998443E+05          7.52142317E+04          4.87873493E+03          2.88905742E+03          1.29175238E+03          4.43982166E+02          2.84126614E+02          3.07864442E+01          2.52522672E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30667087E+07          3.22412872E+06          1.21366788E+05          7.20311334E+04          4.88431513E+03          2.90017377E+03          1.29731145E+03          4.47117056E+02          2.86151406E+02          3.10510122E+01          2.54588359E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06631697E+07          2.67961246E+06          1.16175325E+05          6.90886737E+04          4.89042318E+03          2.91142427E+03          1.30291936E+03          4.50247825E+02          2.88173463E+02          3.13151970E+01          2.56650725E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04544926E+07          2.27052877E+06          1.11377969E+05          6.63623220E+04          4.89703388E+03          2.92280264E+03          1.30857385E+03          4.53374533E+02          2.90400915E+02          3.15790038E+01          2.58726341E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48371628E+07          1.95460918E+06          1.06934936E+05          6.38310534E+04          4.90412380E+03          2.93430312E+03          1.31427274E+03          4.56497239E+02          2.92416004E+02          3.18424377E+01          2.60782098E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13679815E+07          1.70474442E+06          1.02810833E+05          6.14759154E+04          4.91167091E+03          2.94592012E+03          1.32001403E+03          4.59616001E+02          2.94428486E+02          3.21055035E+01          2.62834662E+01
       1077.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25285590E+06          7.77894488E+05          7.87656589E+04          4.76331310E+04          4.98409446E+03          3.03999409E+03          1.36605186E+03          4.84064942E+02          3.10001582E+02          3.41448542E+01          2.78741574E+01
       1078.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.79289081E+13          3.25278665E+06          7.77882517E+05          7.87651849E+04          4.76328561E+04          4.98409659E+03          3.03999657E+03          1.36605307E+03          4.84065622E+02          3.10002019E+02          3.41449067E+01          2.78741987E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.25859410E+07          2.59468331E+06          6.60386441E+05          7.38632533E+04          4.47864098E+04          5.00821963E+03          3.06747371E+03          1.37937930E+03          4.90908780E+02          3.14418021E+02          3.47169286E+01          2.83203301E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.68516491E+06          1.23669074E+06          3.71992591E+05          5.77360970E+04          3.53603218E+04          5.13339932E+03          3.19632259E+03          1.44137324E+03          5.22113349E+02          3.34541521E+02          3.73002739E+01          3.03355675E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63025022E+06          7.58892873E+05          2.48588418E+05          4.78187154E+04          2.95162740E+04          5.27777661E+03          3.32998817E+03          1.50507748E+03          5.52947783E+02          3.54424172E+02          3.98546567E+01          3.23249635E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48159944E+06          5.30999998E+05          1.83442086E+05          4.13095960E+04          2.56616175E+04          5.43546561E+03          3.46688804E+03          1.56990465E+03          5.83719746E+02          3.74255938E+02          4.23829145E+01          3.42934124E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.84537815E+05          4.02922001E+05          1.44497262E+05          3.68384978E+04          2.30063587E+04          5.60262498E+03          3.60597370E+03          1.63546557E+03          6.14429249E+02          3.94038432E+02          4.48892947E+01          3.62441513E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.20350715E+05          3.23169252E+05          1.19237415E+05          3.36643426E+04          2.11188157E+04          5.77665483E+03          3.74652924E+03          1.70012548E+03          6.44581483E+02          4.13469525E+02          4.73756896E+01          3.81738167E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61568282E+05          2.69918973E+05          1.01892782E+05          3.13555748E+04          1.97457782E+04          5.95574128E+03          3.88623870E+03          1.76768714E+03          6.74709598E+02          4.32876852E+02          4.98419057E+01          4.00890724E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.58005318E+05          2.32543015E+05          8.94775864E+04          2.96464343E+04          1.87305389E+04          6.13858665E+03          4.02981046E+03          1.83300718E+03          7.04811383E+02          4.52259987E+02          5.22894170E+01          4.19891943E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86433197E+05          2.05315921E+05          8.03070694E+04          2.83659797E+04          1.79718680E+04          6.32424233E+03          4.17251611E+03          1.89970607E+03          7.34662261E+02          4.71481795E+02          5.47195495E+01          4.38747828E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34803424E+05          1.84909486E+05          7.33667420E+04          2.74002426E+04          1.74020652E+04          6.51200248E+03          4.31441289E+03          1.96598549E+03          7.64280719E+02          4.90554122E+02          5.71351775E+01          4.57471962E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96322782E+05          1.69268946E+05          6.80121095E+04          2.66709097E+04          1.69744795E+04          6.70133359E+03          4.45555635E+03          2.03343350E+03          7.93683243E+02          5.09487529E+02          5.95355477E+01          4.76071993E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66898971E+05          1.57065090E+05          6.38168375E+04          2.61227580E+04          1.66561198E+04          6.89182690E+03          4.59964676E+03          2.09889979E+03          8.22884575E+02          5.28291456E+02          6.19232749E+01          4.94554996E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43935925E+05          1.47404023E+05          6.04890596E+04          2.57159076E+04          1.64231173E+04          7.07761585E+03          4.74282959E+03          2.16548792E+03          8.52101454E+02          5.47099515E+02          6.42957054E+01          5.12935069E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25714990E+05          1.39665300E+05          5.78234534E+04          2.54210102E+04          1.62578635E+04          7.26936762E+03          4.88516098E+03          2.23166714E+03          8.81132421E+02          5.65788201E+02          6.66570125E+01          5.31219428E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11057641E+05          1.33407345E+05          5.56720934E+04          2.52160427E+04          1.61471189E+04          7.46038783E+03          5.02669315E+03          2.29746260E+03          9.09988153E+02          5.84364352E+02          6.90061328E+01          5.49400192E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99131893E+05          1.28308334E+05          5.39262218E+04          2.50842031E+04          1.60807672E+04          7.65811612E+03          5.16747454E+03          2.36289749E+03          9.38678395E+02          6.02834202E+02          7.13436747E+01          5.67487387E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89336117E+05          1.24129674E+05          5.25045001E+04          2.50125042E+04          1.60509681E+04          7.84752366E+03          5.30754987E+03          2.42931081E+03          9.67212050E+02          6.21203446E+02          7.36702433E+01          5.85486133E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81225734E+05          1.20691142E+05          5.13450893E+04          2.49907543E+04          1.60515649E+04          8.04331313E+03          5.45005986E+03          2.49404915E+03          9.95783478E+02          6.39591933E+02          7.59862285E+01          6.03414000E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74466774E+05          1.17854879E+05          5.04003145E+04          2.50108607E+04          1.60776593E+04          8.23812892E+03          5.58875075E+03          2.55974598E+03          1.02402367E+03          6.57772706E+02          7.82938352E+01          6.21255396E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68803978E+05          1.15513767E+05          4.96329731E+04          2.50663289E+04          1.61253152E+04          8.42531190E+03          5.72980680E+03          2.62510107E+03          1.05230997E+03          6.75978222E+02          8.05916039E+01          6.39032377E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64039836E+05          1.13583728E+05          4.90136422E+04          2.51518925E+04          1.61913366E+04          8.61845936E+03          5.87016361E+03          2.68891346E+03          1.08028429E+03          6.94097788E+02          8.28789137E+01          6.56715259E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60019500E+05          1.11997893E+05          4.85188218E+04          2.52632410E+04          1.62731035E+04          8.81076247E+03          6.00985401E+03          2.75365397E+03          1.10831075E+03          7.12026923E+02          8.51586833E+01          6.74337633E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56620235E+05          1.10702640E+05          4.81295711E+04          2.53968154E+04          1.63684523E+04          9.00226043E+03          6.14890873E+03          2.81809850E+03          1.13621454E+03          7.29986950E+02          8.74301537E+01          6.91901187E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53743753E+05          1.09654506E+05          4.78304607E+04          2.55496546E+04          1.64755791E+04          9.19299032E+03          6.28735653E+03          2.88341419E+03          1.16400069E+03          7.47871473E+02          8.96932886E+01          7.09403711E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51310602E+05          1.08817965E+05          4.76088218E+04          2.57192791E+04          1.65929718E+04          9.38899261E+03          6.42522433E+03          2.94728462E+03          1.19184276E+03          7.65787575E+02          9.19483799E+01          7.26853002E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49256044E+05          1.08163708E+05          4.74541630E+04          2.59035938E+04          1.67193533E+04          9.57815555E+03          6.56521420E+03          3.01089644E+03          1.21940500E+03          7.83528449E+02          9.41957105E+01          7.44223292E+01
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47526761E+05          1.07667489E+05          4.73577424E+04          2.61008219E+04          1.68536385E+04          9.76665152E+03          6.70194422E+03          3.07426056E+03          1.24686277E+03          8.01202236E+02          9.64362201E+01          7.61533673E+01
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46078673E+05          1.07308937E+05          4.73122217E+04          2.63094465E+04          1.69948997E+04          9.96019669E+03          6.83816576E+03          3.13847073E+03          1.27422002E+03          8.18811464E+02          9.86704147E+01          7.78801547E+01
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44875062E+05          1.07070950E+05          4.73114023E+04          2.65281639E+04          1.71423405E+04          1.01473155E+04          6.97645378E+03          3.20134866E+03          1.30164143E+03          8.36457833E+02          1.00896708E+02          7.96015478E+01
       4000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43884967E+05          1.06939059E+05          4.73500113E+04          2.67558508E+04          1.72952730E+04          1.03393557E+04          7.11166846E+03          3.26506266E+03          1.32880548E+03          8.53943054E+02          1.03117592E+02          8.13174761E+01
       4100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43082359E+05          1.06900886E+05          4.74235416E+04          2.69915321E+04          1.74531006E+04          1.05306565E+04          7.24891679E+03          3.32749102E+03          1.35603741E+03          8.71467862E+02          1.05330856E+02          8.30286151E+01
       4200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42445049E+05          1.06945873E+05          4.75281226E+04          2.72343600E+04          1.76153031E+04          1.07158502E+04          7.38566195E+03          3.39074312E+03          1.38302121E+03          8.88934207E+02          1.07538677E+02          8.47348968E+01
       4300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41954112E+05          1.07064924E+05          4.76604120E+04          2.74835921E+04          1.77814262E+04          1.09058022E+04          7.51947957E+03          3.45377173E+03          1.41007551E+03          9.06248231E+02          1.09739305E+02          8.64352894E+01
       4400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41593325E+05          1.07250164E+05          4.78175109E+04          2.77385781E+04          1.79510705E+04          1.10950868E+04          7.65528847E+03          3.51658400E+03          1.43704445E+03          9.23604267E+02          1.11936162E+02          8.81334197E+01
       4500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41348629E+05          1.07494753E+05          4.79968898E+04          2.79987443E+04          1.81238845E+04          1.12837256E+04          7.79064150E+03          3.57818698E+03          1.46393040E+03          9.40907093E+02          1.14125811E+02          8.98253573E+01
       4562.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41248566E+05          1.07676596E+05          4.81203326E+04          2.81650756E+04          1.82342413E+04          1.13984491E+04          7.87630167E+03          3.61778431E+03          1.48071483E+03          9.51712139E+02          1.15501796E+02          9.08879146E+01
       4563.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41640158E+15          1.41248563E+05          1.07676602E+05          4.81203366E+04          2.81650809E+04          1.82342448E+04          1.13984531E+04          7.87630446E+03          3.61778560E+03          1.48071537E+03          9.51712488E+02          1.15501840E+02          9.08879485E+01
       4600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27116880E+09          1.41207915E+05          1.07792722E+05          4.81963423E+04          2.82635841E+04          1.82995571E+04          1.14666408E+04          7.92555279E+03          3.64059555E+03          1.49058500E+03          9.58065363E+02          1.16311016E+02          9.15123694E+01
       4700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53687013E+08          1.41160565E+05          1.08138848E+05          4.84139244E+04          2.85326478E+04          1.84778120E+04          1.16541060E+04          8.06003582E+03          3.70280730E+03          1.51731418E+03          9.75267607E+02          1.18488516E+02          9.31953268E+01
       4800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96141399E+08          1.41197349E+05          1.08528527E+05          4.86479257E+04          2.88055364E+04          1.86584042E+04          1.18409848E+04          8.19410345E+03          3.76482811E+03          1.54396743E+03          9.92421116E+02          1.20662692E+02          9.48752153E+01
       4857.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39996297E+08          1.41254003E+05          1.08772877E+05          4.87905644E+04          2.89654191E+04          1.87641294E+04          1.19498989E+04          8.27204453E+03          3.80086824E+03          1.55941559E+03          1.00236266E+03          1.21922176E+02          9.58485624E+01
       4858.0010          1.00000000E+30          1.00000000E+30          3.41759184E+15          1.39994957E+08          1.41254006E+05          1.08772886E+05          4.87905694E+04          2.89654246E+04          1.87641330E+04          1.19499028E+04          8.27204730E+03          3.80086951E+03          1.55941613E+03          1.00236300E+03          1.21922219E+02          9.58485960E+01
       4900.0000          1.00000000E+30          1.00000000E+30          6.72874809E+09          1.13960280E+08          1.41310169E+05          1.08957708E+05          4.88968336E+04          2.90818928E+04          1.88411145E+04          1.20272952E+04          8.32776798E+03          3.82666357E+03          1.57054685E+03          1.00952727E+03          1.22831952E+02          9.65510789E+01
       5000.0000          1.00000000E+30          1.00000000E+30          1.07091579E+09          7.61368335E+07          1.41491862E+05          1.09422792E+05          4.91593044E+04          2.93613986E+04          1.90257470E+04          1.22130544E+04          8.46104110E+03          3.88831901E+03          1.59705452E+03          1.02658738E+03          1.24995946E+02          9.82227240E+01
       5100.0000          1.00000000E+30          1.00000000E+30          4.74029940E+08          5.52291489E+07          1.41736128E+05          1.09920591E+05          4.94341414E+04          2.96437676E+04          1.92121261E+04          1.24030914E+04          8.59393402E+03          3.94979952E+03          1.62349235E+03          1.04360270E+03          1.27154833E+02          9.98905910E+01
       5194.9990          1.00000000E+30          1.00000000E+30          2.84531717E+08          4.28287003E+07          1.42021025E+05          1.10421204E+05          4.97057155E+04          2.99144337E+04          1.93906577E+04          1.25780388E+04          8.71961625E+03          4.00795488E+03          1.64853078E+03          1.05971789E+03          1.29200406E+02          1.01470347E+02
       5195.0010          1.00000000E+30          4.17818177E+15          2.84529317E+08          4.28284973E+07          1.42021031E+05          1.10421215E+05          4.97057214E+04          2.99144394E+04          1.93906614E+04          1.25780426E+04          8.71961899E+03          4.00795614E+03          1.64853131E+03          1.05971824E+03          1.29200449E+02          1.01470380E+02
       5200.0000          1.00000000E+30          2.01244474E+11          2.78120721E+08          4.23045623E+07          1.42037366E+05          1.10448262E+05          4.97202786E+04          2.99287435E+04          1.94000934E+04          1.25877395E+04          8.72645745E+03          4.01110998E+03          1.64986220E+03          1.06057439E+03          1.29308718E+02          1.01554143E+02
       5300.0000          1.00000000E+30          2.14201808E+09          1.86839618E+08          3.36902167E+07          1.42390601E+05          1.11003259E+05          5.00167593E+04          3.02160941E+04          1.95895072E+04          1.27718837E+04          8.85862162E+03          4.07225506E+03          1.67616578E+03          1.07750357E+03          1.31457635E+02          1.03213735E+02
       5400.0000          1.00000000E+30          7.74365322E+08          1.36021039E+08          2.76190323E+07          1.42791396E+05          1.11583307E+05          5.03227265E+04          3.05056111E+04          1.97802385E+04          1.29555383E+04          8.99043635E+03          4.13323923E+03          1.70254695E+03          1.09447917E+03          1.33602026E+02          1.04871009E+02
       5500.0000          1.00000000E+30          4.20788556E+08          1.04440003E+08          2.31648638E+07          1.43235778E+05          1.12186359E+05          5.06374072E+04          3.07971050E+04          1.99721711E+04          1.31387173E+04          9.12191101E+03          4.19497230E+03          1.72872115E+03          1.11132534E+03          1.35744427E+02          1.06525425E+02
       5600.0000          1.00000000E+30          2.71473759E+08          8.33014969E+07          1.97868131E+07          1.43720189E+05          1.12810570E+05          5.09601045E+04          3.10904043E+04          2.01651997E+04          1.33214338E+04          9.25519537E+03          4.25563755E+03          1.75483368E+03          1.12813189E+03          1.37880132E+02          1.08174585E+02
       5700.0000          1.00000000E+30          1.92697988E+08          6.83761822E+07          1.71555175E+07          1.44241421E+05          1.13454278E+05          5.12901892E+04          3.13853537E+04          2.03592284E+04          1.35082266E+04          9.38599272E+03          4.31615420E+03          1.78088619E+03          1.14489988E+03          1.40011431E+02          1.09820222E+02
       5800.0000          1.00000000E+30          1.45420863E+08          5.73948934E+07          1.50624043E+07          1.44796591E+05          1.14115974E+05          5.16270912E+04          3.16818112E+04          2.05541700E+04          1.36899987E+04          9.51647591E+03          4.37652602E+03          1.80688044E+03          1.16163046E+03          1.42139717E+02          1.11462908E+02
       5900.0000          1.00000000E+30          1.14536562E+08          4.90520858E+07          1.33665624E+07          1.45383087E+05          1.14794294E+05          5.19702906E+04          3.19796479E+04          2.07499451E+04          1.38713451E+04          9.64665286E+03          4.43763308E+03          1.83295530E+03          1.17840967E+03          1.44263427E+02          1.13103881E+02
       6000.0000          1.00000000E+30          9.31030156E+07          4.25459883E+07          1.19706081E+07          1.45998547E+05          1.15487996E+05          5.23193169E+04          3.22787458E+04          2.09464814E+04          1.40566858E+04          9.77859999E+03          4.49771590E+03          1.85883367E+03          1.19506594E+03          1.46383046E+02          1.14740244E+02
