#Energy      Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49088855E+04          1.17441840E+04          5.92865014E+03          6.65997551E+03          2.12293588E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53618907E+04          1.21585009E+04          6.12636075E+03          7.03801393E+03          2.20917475E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57683175E+04          1.24903681E+04          6.34274854E+03          7.40097861E+03          2.29222356E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62371810E+04          1.29093106E+04          6.53311498E+03          7.80918239E+03          2.37998206E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66297332E+04          1.33168322E+04          6.72654784E+03          8.22513636E+03          2.46627743E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71095283E+04          1.37736533E+04          6.94942198E+03          8.65194759E+03          2.56064165E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75016829E+04          1.41536257E+04          7.17194479E+03          9.09768445E+03          2.65152884E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79823585E+04          1.46291204E+04          7.41797536E+03          9.58301959E+03          2.75386669E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84365757E+04          1.50047871E+04          7.62229986E+03          1.00659769E+04          2.84556580E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89431430E+04          1.54591894E+04          7.87787050E+03          1.05267598E+04          2.94629049E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93985581E+04          1.59541512E+04          8.08130112E+03          1.10631182E+04          3.04541277E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99199226E+04          1.64818561E+04          8.34096780E+03          1.16205665E+04          3.15638367E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.03622281E+04          1.68986473E+04          8.58660838E+03          1.21611465E+04          3.25757962E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08934663E+04          1.74427767E+04          8.86668753E+03          1.27240517E+04          3.37194000E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14531663E+04          1.78569121E+04          9.09235842E+03          1.33119622E+04          3.47564040E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18706177E+04          1.83622703E+04          9.38052491E+03          1.39085638E+04          3.58828152E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24287513E+04          1.89144567E+04          9.60784315E+03          1.45449194E+04          3.69973807E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29123335E+04          1.95008832E+04          9.89792436E+03          1.51926315E+04          3.82004516E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34870438E+04          1.99668452E+04          1.01695856E+04          1.58853466E+04          3.93788830E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39789582E+04          2.05661361E+04          1.04776279E+04          1.66065224E+04          4.06527856E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45552208E+04          2.10402432E+04          1.07525059E+04          1.72992611E+04          4.18304996E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51598629E+04          2.16397709E+04          1.10738591E+04          1.80264540E+04          4.31529554E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57950338E+04          2.22110097E+04          1.13425657E+04          1.88100248E+04          4.44214471E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62127897E+04          2.28466510E+04          1.16745881E+04          1.95764533E+04          4.57336642E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68399539E+04          2.35197460E+04          1.19434131E+04          2.03984041E+04          4.70528546E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74978647E+04          2.40347453E+04          1.22800485E+04          2.12108401E+04          4.84140760E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78943758E+04          2.47165465E+04          1.25995737E+04          2.20753213E+04          4.97573170E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85284965E+04          2.54381587E+04          1.29591707E+04          2.29827039E+04          5.12715064E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91921187E+04          2.59260794E+04          1.33398970E+04          2.39194019E+04          5.27433992E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97110147E+04          2.66396907E+04          1.36149820E+04          2.48131789E+04          5.40700739E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03811504E+04          2.72813405E+04          1.39987947E+04          2.57578789E+04          5.56086835E+03
        859.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09231181E+04          2.80299502E+04          1.44048331E+04          2.67677593E+04          5.72102311E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09231835E+04          2.80300271E+04          1.44048749E+04          2.67678650E+04          5.72103997E+03
        860.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09668589E+04          3.09232489E+04          2.80301040E+04          1.44049167E+04          2.67679707E+04          3.75972794E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46741784E+03          3.15911959E+04          2.88209658E+04          1.46644527E+04          2.77939054E+04          1.73670039E+03
        876.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63811717E+03          3.20761704E+04          2.91454037E+04          1.49417979E+04          2.85110169E+04          1.28543962E+03
        877.0010          1.00000000E+30          1.00000000E+30          2.73705616E+04          1.63799688E+03          3.20763111E+04          2.91455557E+04          1.49418786E+04          2.85112411E+04          1.22771173E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.71850187E+04          1.52491636E+03          3.22887068E+04          2.93753793E+04          1.50639564E+04          2.88515089E+04          1.13633724E+03
        890.0000          1.00000000E+30          1.00000000E+30          4.31916377E+03          1.40014527E+03          3.27907063E+04          3.01686130E+04          1.54100075E+04          2.99411573E+04          9.02793417E+02
        900.0000          1.00000000E+30          1.00000000E+30          3.04737599E+03          1.41123854E+03          3.34781526E+04          3.10058755E+04          1.57750118E+04          3.09922618E+04          8.37150537E+02
        910.0000          1.00000000E+30          1.00000000E+30          2.87445684E+03          1.45435458E+03          3.41950402E+04          3.15320790E+04          1.61799635E+04          3.21132032E+04          8.40771031E+02
        920.0000          1.00000000E+30          1.00000000E+30          2.91826030E+03          1.49981448E+03          3.49433019E+04          3.23519139E+04          1.66062536E+04          3.33087031E+04          8.62673311E+02
        930.0000          1.00000000E+30          1.00000000E+30          3.00105967E+03          1.54530691E+03          3.53869923E+04          3.30576945E+04          1.69547477E+04          3.45252936E+04          8.87476664E+02
        940.0000          1.00000000E+30          1.00000000E+30          3.07375798E+03          1.59364542E+03          3.61068975E+04          3.39017071E+04          1.73894955E+04          3.57397862E+04          9.12820700E+02
        950.0000          1.00000000E+30          1.00000000E+30          3.15779909E+03          1.61621281E+03          3.68567021E+04          3.46333488E+04          1.77452112E+04          3.70278153E+04          9.30429354E+02
        960.0000          1.00000000E+30          1.00000000E+30          3.24153025E+03          1.65913376E+03          3.76383084E+04          3.54946348E+04          1.81808879E+04          3.82490330E+04          9.55009827E+02
        970.0000          1.00000000E+30          1.00000000E+30          3.31350297E+03          1.70439657E+03          3.81598912E+04          3.63998514E+04          1.86384963E+04          3.95806868E+04          9.79327629E+02
        980.0000          1.00000000E+30          1.00000000E+30          3.39846132E+03          1.73741232E+03          3.89342579E+04          3.70882072E+04          1.90382964E+04          4.09574457E+04          1.00059256E+03
        990.0000          1.00000000E+30          1.00000000E+30          3.49630305E+03          1.78224821E+03          3.95157227E+04          3.80022878E+04          1.95122458E+04          4.22486434E+04          1.02706804E+03
       1000.0000          1.00000000E+30          1.00000000E+30          3.59548121E+03          1.82945947E+03          4.02677763E+04          3.87135719E+04          1.99202879E+04          4.36510152E+04          1.05428518E+03
       1014.9990          1.00000000E+30          1.00000000E+30          3.73334014E+03          1.90962698E+03          4.13077948E+04          4.00894975E+04          2.06488034E+04          4.58714415E+04          1.09781433E+03
       1015.0010          1.00000000E+30          8.02619186E+03          3.73336070E+03          1.90963778E+03          4.13079447E+04          4.00896875E+04          2.06489041E+04          4.58717580E+04          9.65728328E+02
       1100.0000          1.00000000E+30          9.04301016E+03          4.57511404E+03          2.34055501E+03          4.77192028E+04          4.81957512E+04          2.47757557E+04          5.99254221E+04          1.16937234E+03
       1200.0000          1.00000000E+30          1.02619849E+04          5.67378431E+03          2.91446815E+03          5.59654869E+04          5.88254985E+04          3.03239129E+04          7.97901588E+04          1.43432974E+03
       1300.0000          1.00000000E+30          1.16493139E+04          6.93653424E+03          3.58985692E+03          6.50527647E+04          7.11954518E+04          3.68499861E+04          1.04314036E+05          1.74000716E+03
       1400.0000          1.00000000E+30          1.30019886E+04          8.38595527E+03          4.34941307E+03          7.46084738E+04          8.48275813E+04          4.40273428E+04          1.34134488E+05          2.07712501E+03
       1500.0000          1.00000000E+30          1.45973169E+04          1.00725083E+04          5.22247064E+03          8.48584668E+04          1.00575610E+05          5.22848225E+04          1.69395018E+05          2.46291711E+03
       1600.0000          1.00000000E+30          1.62008617E+04          1.19850794E+04          6.25318591E+03          9.61173286E+04          1.18061052E+05          6.14250375E+04          2.10549895E+05          2.89868271E+03
       1700.0000          1.00000000E+30          1.79976793E+04          1.41251995E+04          7.33731466E+03          1.08220671E+05          1.37612797E+05          7.15861289E+04          2.58912113E+05          3.36715677E+03
       1800.0000          1.00000000E+30          1.98909984E+04          1.64882419E+04          8.61255748E+03          1.21197256E+05          1.59343341E+05          8.32961753E+04          3.14150492E+05          3.89486791E+03
       1900.0000          1.00000000E+30          2.18154828E+04          1.91975050E+04          1.00532686E+04          1.34667987E+05          1.83175122E+05          9.56965816E+04          3.76873648E+05          4.47653078E+03
       2000.0000          1.00000000E+30          2.39053661E+04          2.21256136E+04          1.15810015E+04          1.49086492E+05          2.09780367E+05          1.09903654E+05          4.48882946E+05          5.09742572E+03
       2100.0000          1.00000000E+30          2.60969745E+04          2.54874924E+04          1.33042900E+04          1.64316242E+05          2.39263120E+05          1.25421044E+05          5.29555646E+05          5.78555990E+03
       2200.0000          1.00000000E+30          2.84403940E+04          2.90050728E+04          1.52035780E+04          1.80114072E+05          2.69637959E+05          1.41168497E+05          6.21593259E+05          6.52038438E+03
       2300.0000          1.00000000E+30          3.09331356E+04          3.29058451E+04          1.72899690E+04          1.97839609E+05          3.03443482E+05          1.59294200E+05          7.22078026E+05          7.32240113E+03
       2400.0000          1.00000000E+30          3.34512974E+04          3.72846464E+04          1.95709449E+04          2.14932318E+05          3.40725948E+05          1.79047224E+05          8.34108828E+05          8.18447197E+03
       2500.0000          1.00000000E+30          3.62181464E+04          4.20285387E+04          2.20815661E+04          2.33925592E+05          3.80879815E+05          2.00036691E+05          9.57250570E+05          9.12121031E+03
       2600.0000          1.00000000E+30          3.91329228E+04          4.71590860E+04          2.47892406E+04          2.54247748E+05          4.25886424E+05          2.23749795E+05          1.09358278E+06          1.01251721E+04
       2700.0000          1.00000000E+30          4.20208072E+04          5.26088144E+04          2.77792477E+04          2.74348762E+05          4.70661051E+05          2.47958198E+05          1.24018304E+06          1.11840575E+04
       2800.0000          1.00000000E+30          4.51103262E+04          5.87431476E+04          3.07808466E+04          2.95139145E+05          5.20376669E+05          2.74159796E+05          1.40299200E+06          1.22927053E+04
       2900.0000          1.00000000E+30          4.84536179E+04          6.50795603E+04          3.42704997E+04          3.18376091E+05          5.74758759E+05          3.04154863E+05          1.57465776E+06          1.35158196E+04
       3000.0000          1.00000000E+30          5.19605672E+04          7.16611530E+04          3.78980756E+04          3.43165536E+05          6.30947899E+05          3.34083589E+05          1.76491294E+06          1.47829898E+04
       3100.0000          1.00000000E+30          5.55407359E+04          7.93183157E+04          4.18839057E+04          3.66162872E+05          6.95063566E+05          3.66521525E+05          1.96909527E+06          1.61567350E+04
       3200.0000          1.00000000E+30          5.91770777E+04          8.72342546E+04          4.60217484E+04          3.92392854E+05          7.58771222E+05          4.01068747E+05          2.18504670E+06          1.75722033E+04
       3300.0000          1.00000000E+30          6.30997344E+04          9.56283399E+04          5.04968013E+04          4.17419548E+05          8.27568702E+05          4.37950012E+05          2.41854995E+06          1.90806269E+04
       3400.0000          1.00000000E+30          6.71502790E+04          1.04567353E+05          5.54124403E+04          4.45663586E+05          9.02760945E+05          4.78424249E+05          2.66768186E+06          2.06960990E+04
       3500.0000          1.00000000E+30          7.12098723E+04          1.14458467E+05          6.05490341E+04          4.74275948E+05          9.81972802E+05          5.19713589E+05          2.93383792E+06          2.23777962E+04
       3600.0000          1.00000000E+30          7.53093130E+04          1.24435795E+05          6.59350265E+04          5.04093013E+05          1.06787520E+06          5.64910558E+05          3.22039905E+06          2.41067247E+04
       3700.0000          1.00000000E+30          7.97591970E+04          1.35255186E+05          7.16943100E+04          5.35405678E+05          1.15322956E+06          6.12312242E+05          3.52281541E+06          2.59530145E+04
       3800.0000          1.00000000E+30          8.43718046E+04          1.46894088E+05          7.79248268E+04          5.67230664E+05          1.24912113E+06          6.63476695E+05          3.83323192E+06          2.79139281E+04
       3900.0000          1.00000000E+30          8.92000635E+04          1.59337012E+05          8.45573867E+04          5.99601015E+05          1.34411298E+06          7.14628854E+05          4.16620243E+06          2.99722787E+04
       4000.0000          1.00000000E+30          9.40795190E+04          1.71836704E+05          9.14020028E+04          6.33135803E+05          1.45297831E+06          7.71332084E+05          4.52073702E+06          3.20771837E+04
       4100.0000          1.00000000E+30          9.90462840E+04          1.85504431E+05          9.90363530E+04          6.71352939E+05          1.55638723E+06          8.28259827E+05          4.89913605E+06          3.43314511E+04
       4200.0000          1.00000000E+30          1.04816589E+05          1.99839312E+05          1.06392324E+05          7.07495136E+05          1.67435115E+06          8.92109279E+05          5.29350462E+06          3.66781313E+04
       4300.0000          1.00000000E+30          1.10249184E+05          2.15050623E+05          1.14737544E+05          7.42524822E+05          1.79772633E+06          9.58107371E+05          5.70037222E+06          3.91264797E+04
       4400.0000          1.00000000E+30          1.15396149E+05          2.31214160E+05          1.23508257E+05          7.84164324E+05          1.91941362E+06          1.02424003E+06          6.13570776E+06          4.16268279E+04
       4500.0000          1.00000000E+30          1.21630711E+05          2.48454283E+05          1.32142279E+05          8.23837277E+05          2.05699694E+06          1.09636206E+06          6.58599650E+06          4.42908711E+04
       4600.0000          1.00000000E+30          1.27504314E+05          2.66408579E+05          1.41872442E+05          8.63814439E+05          2.19802697E+06          1.17161956E+06          7.06731001E+06          4.70528109E+04
       4700.0000          1.00000000E+30          1.33415653E+05          2.85009573E+05          1.52240231E+05          9.07620603E+05          2.34618364E+06          1.25324188E+06          7.56049952E+06          4.99231298E+04
       4800.0000          1.00000000E+30          1.39955698E+05          3.03749994E+05          1.62843287E+05          9.50027472E+05          2.49309684E+06          1.33943601E+06          8.09791630E+06          5.29045868E+04
       4900.0000          1.00000000E+30          1.46326160E+05          3.24606655E+05          1.73294555E+05          9.94280228E+05          2.65279141E+06          1.42664136E+06          8.62707298E+06          5.59134120E+04
       5000.0000          1.00000000E+30          1.52927976E+05          3.46735837E+05          1.84857847E+05          1.04061617E+06          2.82402131E+06          1.51211023E+06          9.17941115E+06          5.91087502E+04
       5100.0000          1.00000000E+30          1.59828455E+05          3.69309112E+05          1.96881150E+05          1.09245110E+06          3.00405726E+06          1.60675932E+06          9.75582862E+06          6.24344326E+04
       5200.0000          1.00000000E+30          1.66766123E+05          3.91557662E+05          2.09718581E+05          1.13965090E+06          3.18656620E+06          1.70492007E+06          1.03606886E+07          6.58199837E+04
       5300.0000          1.00000000E+30          1.74654818E+05          4.16052920E+05          2.23139345E+05          1.18732141E+06          3.37798879E+06          1.81028075E+06          1.10240500E+07          6.94830385E+04
       5400.0000          1.00000000E+30          1.81728573E+05          4.41460285E+05          2.36646338E+05          1.23963431E+06          3.58036060E+06          1.92064522E+06          1.16474010E+07          7.30666104E+04
       5500.0000          1.00000000E+30          1.89576666E+05          4.68352667E+05          2.52213280E+05          1.29329173E+06          3.78739762E+06          2.03205803E+06          1.23355081E+07          7.70096521E+04
       5600.0000          1.00000000E+30          1.97104947E+05          4.96350873E+05          2.67249924E+05          1.34638759E+06          4.00009377E+06          2.14902261E+06          1.30196401E+07          8.08746352E+04
       5700.0000          1.00000000E+30          2.05994317E+05          5.25666967E+05          2.81914326E+05          1.40717946E+06          4.22890227E+06          2.27228061E+06          1.37350643E+07          8.50049038E+04
       5800.0000          1.00000000E+30          2.13814787E+05          5.56385501E+05          2.98199332E+05          1.46237645E+06          4.46657283E+06          2.39814220E+06          1.45204648E+07          8.91163687E+04
       5900.0000          1.00000000E+30          2.22176324E+05          5.87298867E+05          3.15050182E+05          1.52839879E+06          4.71540930E+06          2.52785051E+06          1.52769432E+07          9.34130792E+04
       6000.0000          1.00000000E+30          2.30549328E+05          6.19785163E+05          3.32848483E+05          1.58259955E+06          4.96448239E+06          2.66682851E+06          1.60716698E+07          9.77918592E+04
       6100.0000          1.00000000E+30          2.40085658E+05          6.53963814E+05          3.51399675E+05          1.63872472E+06          5.22480479E+06          2.81147272E+06          1.68803489E+07          1.02494402E+05
       6200.0000          1.00000000E+30          2.48570540E+05          6.88831926E+05          3.70736223E+05          1.70672010E+06          5.49931643E+06          2.97464866E+06          1.77421993E+07          1.07153937E+05
       6300.0000          1.00000000E+30          2.57974910E+05          7.28759007E+05          3.90902465E+05          1.77089126E+06          5.77853011E+06          3.12356332E+06          1.85906811E+07          1.12127686E+05
       6400.0000          1.00000000E+30          2.67598905E+05          7.65430265E+05          4.13578351E+05          1.83706955E+06          6.06523441E+06          3.27915931E+06          1.94967448E+07          1.17277587E+05
       6500.0000          1.00000000E+30          2.78084198E+05          8.04737908E+05          4.34576604E+05          1.90203359E+06          6.37052744E+06          3.44497898E+06          2.04234756E+07          1.22523032E+05
       6600.0000          1.00000000E+30          2.87614737E+05          8.45318669E+05          4.55070680E+05          1.97704642E+06          6.68707981E+06          3.61278560E+06          2.14147731E+07          1.27613549E+05
       6700.0000          1.00000000E+30          2.98852302E+05          8.87798097E+05          4.79704164E+05          2.04446204E+06          7.01561124E+06          3.78494846E+06          2.23510063E+07          1.33373426E+05
       6800.0000          1.00000000E+30          3.08706264E+05          9.32088223E+05          5.03309020E+05          2.11594500E+06          7.37979903E+06          3.96925999E+06          2.33324370E+07          1.38851514E+05
       6900.0000          1.00000000E+30          3.19221324E+05          9.82576795E+05          5.27371979E+05          2.19597298E+06          7.71616487E+06          4.17474758E+06          2.44063361E+07          1.44675188E+05
       7000.0000          1.00000000E+30          3.29750485E+05          1.02741755E+06          5.52808089E+05          2.26751264E+06          8.06836568E+06          4.35868035E+06          2.54512735E+07          1.50409259E+05
       7100.0000          1.00000000E+30          3.41650884E+05          1.07440702E+06          5.82146443E+05          2.34037293E+06          8.44038965E+06          4.57623493E+06          2.65104624E+07          1.56801433E+05
       7200.0000          1.00000000E+30          3.52303881E+05          1.12457183E+06          6.08830174E+05          2.42464334E+06          8.81702643E+06          4.77870264E+06          2.76761865E+07          1.62828717E+05
       7300.0000          1.00000000E+30          3.63969891E+05          1.17526804E+06          6.36959682E+05          2.50469821E+06          9.24533478E+06          4.99178292E+06          2.87645338E+07          1.69181423E+05
       7400.0000          1.00000000E+30          3.76690780E+05          1.23422381E+06          6.64832425E+05          2.58613347E+06          9.63517071E+06          5.21583255E+06          2.99289967E+07          1.75911954E+05
       7500.0000          1.00000000E+30          3.88683097E+05          1.28647094E+06          6.97056298E+05          2.67810633E+06          1.00569159E+07          5.46363505E+06          3.11757666E+07          1.82726784E+05
       7600.0000          1.00000000E+30          4.02356825E+05          1.34264408E+06          7.27481441E+05          2.75687062E+06          1.04919103E+07          5.69463795E+06          3.23791136E+07          1.89778881E+05
       7700.0000          1.00000000E+30          4.13900353E+05          1.40104570E+06          7.59296746E+05          2.85367129E+06          1.09434105E+07          5.93088512E+06          3.37064192E+07          1.96584037E+05
       7800.0000          1.00000000E+30          4.26248566E+05          1.46686933E+06          7.95498151E+05          2.93531455E+06          1.14454257E+07          6.20603739E+06          3.49128092E+07          2.03970356E+05
       7900.0000          1.00000000E+30          4.40215332E+05          1.52870809E+06          8.27671318E+05          3.02377602E+06          1.18985851E+07          6.46499603E+06          3.63095906E+07          2.11374137E+05
       8000.0000          1.00000000E+30          4.53219372E+05          1.59333440E+06          8.67234320E+05          3.12391775E+06          1.23777851E+07          6.73123908E+06          3.75851841E+07          2.19143951E+05
       8100.0000          1.00000000E+30          4.68034447E+05          1.66051735E+06          8.99977756E+05          3.21163352E+06          1.28829059E+07          7.00882518E+06          3.89230941E+07          2.26895533E+05
       8200.0000          1.00000000E+30          4.80909420E+05          1.72723973E+06          9.36696222E+05          3.31712012E+06          1.34359372E+07          7.32553848E+06          4.03866297E+07          2.34571249E+05
       8300.0000          1.00000000E+30          4.96487349E+05          1.80429467E+06          9.78898531E+05          3.40482864E+06          1.39520320E+07          7.60012827E+06          4.17485737E+07          2.43259056E+05
       8337.9990          1.00000000E+30          4.99854670E+05          1.82592895E+06          9.95949415E+05          3.44549250E+06          1.41762102E+07          7.72750704E+06          4.23345367E+07          2.45934749E+05
       8338.0010          3.62553297E+04          4.99854970E+05          1.82593047E+06          9.95950328E+05          3.44549467E+06          1.41762222E+07          7.72751385E+06          4.23345679E+07          3.15973059E+04
       8400.0000          3.70457311E+04          5.09344626E+05          1.87444794E+06          1.01741107E+06          3.50359722E+06          1.45578734E+07          7.89116446E+06          4.32674363E+07          3.22817068E+04
       8500.0000          3.79693274E+04          5.23917074E+05          1.95837964E+06          1.05807065E+06          3.61306486E+06          1.50837588E+07          8.20075769E+06          4.48706312E+07          3.31248831E+04
       8600.0000          3.88295589E+04          5.40072870E+05          2.02835434E+06          1.10041582E+06          3.71399351E+06          1.56557520E+07          8.54439605E+06          4.62763943E+07          3.39227901E+04
       8700.0000          4.03269436E+04          5.54929487E+05          2.11873054E+06          1.14421474E+06          3.82978918E+06          1.63126439E+07          8.85905211E+06          4.77963490E+07          3.52094026E+04
       8800.0000          4.15769928E+04          5.71992633E+05          2.18917288E+06          1.19194263E+06          3.92632736E+06          1.69053833E+07          9.23326296E+06          4.94698920E+07          3.63132468E+04
       8900.0000          4.26644992E+04          5.86193417E+05          2.26978907E+06          1.23613788E+06          4.04602969E+06          1.75289514E+07          9.55275275E+06          5.10402517E+07          3.72819495E+04
       9000.0000          4.38727516E+04          6.03806170E+05          2.36396047E+06          1.28803832E+06          4.14774298E+06          1.81772312E+07          9.90220814E+06          5.26638502E+07          3.83658753E+04
       9100.0000          4.51822578E+04          6.18788481E+05          2.44838425E+06          1.33437081E+06          4.25864219E+06          1.89020034E+07          1.03039092E+07          5.44453631E+07          3.95106516E+04
       9200.0000          4.65723408E+04          6.36776240E+05          2.53794637E+06          1.38393320E+06          4.37947138E+06          1.95438283E+07          1.06659535E+07          5.62669243E+07          4.07331747E+04
       9300.0000          4.76961947E+04          6.52873458E+05          2.63861944E+06          1.43389345E+06          4.50735729E+06          2.03221647E+07          1.10475322E+07          5.78900483E+07          4.17484755E+04
       9400.0000          4.91235598E+04          6.71637987E+05          2.73278107E+06          1.49081196E+06          4.61500370E+06          2.09932601E+07          1.14442389E+07          5.97851768E+07          4.30091676E+04
       9500.0000          5.03250598E+04          6.87497813E+05          2.83081528E+06          1.54200318E+06          4.74744932E+06          2.17187114E+07          1.18822874E+07          6.14918310E+07          4.40834848E+04
       9600.0000          5.17751210E+04          7.06905531E+05          2.94202365E+06          1.60297893E+06          4.85587141E+06          2.24496944E+07          1.22757432E+07          6.34486208E+07          4.53713198E+04
       9700.0000          5.30754339E+04          7.22918168E+05          3.03861972E+06          1.65724465E+06          4.99067711E+06          2.32800359E+07          1.27435025E+07          6.55069876E+07          4.65246882E+04
       9800.0000          5.45819359E+04          7.42648834E+05          3.14088702E+06          1.72301583E+06          5.11280833E+06          2.40288040E+07          1.31573218E+07          6.71556833E+07          4.78595571E+04
       9900.0000          5.58666833E+04          7.60805052E+05          3.25852215E+06          1.77845507E+06          5.25389470E+06          2.49072581E+07          1.36021518E+07          6.92562655E+07          4.90153614E+04
      10000.0000          5.74180935E+04          7.81510165E+05          3.36071622E+06          1.83812825E+06          5.37809180E+06          2.57122319E+07          1.40978608E+07          7.09630522E+07          5.03851180E+04
      11000.0000          7.35305452E+04          9.88570848E+05          4.65236370E+06          2.55160626E+06          6.81362950E+06          3.53159448E+07          1.94168303E+07          9.31109045E+07          6.47017679E+04
      12000.0000          9.24768316E+04          1.23319360E+06          6.28277713E+06          3.44454542E+06          8.50218693E+06          4.72914080E+07          2.60655175E+07          1.18341562E+08          8.15695377E+04
      13000.0000          1.14674573E+05          1.50988060E+06          8.27101727E+06          4.56752335E+06          1.04101486E+07          6.23358291E+07          3.42880571E+07          1.48017934E+08          1.01312021E+05
      14000.0000          1.39951657E+05          1.83467910E+06          1.06818371E+07          5.90867971E+06          1.25924912E+07          7.99609368E+07          4.43198372E+07          1.81979008E+08          1.23866386E+05
      15000.0000          1.68287381E+05          2.18279296E+06          1.35777377E+07          7.55076975E+06          1.50678011E+07          1.01073987E+08          5.65011339E+07          2.20261373E+08          1.49143968E+05
      16000.0000          2.00510654E+05          2.58614283E+06          1.70162650E+07          9.47206659E+06          1.78323760E+07          1.26870976E+08          7.06328411E+07          2.63630788E+08          1.77929801E+05
      17000.0000          2.37495362E+05          3.03110723E+06          2.10480247E+07          1.18201305E+07          2.09288188E+07          1.56032475E+08          8.71053438E+07          3.12026764E+08          2.10903369E+05
      18000.0000          2.77510611E+05          3.52991905E+06          2.57747982E+07          1.44308597E+07          2.43121809E+07          1.89985619E+08          1.06455857E+08          3.65407451E+08          2.46707845E+05
      19000.0000          3.22757298E+05          4.08086619E+06          3.12561798E+07          1.75498365E+07          2.80438038E+07          2.30639642E+08          1.29020507E+08          4.25977462E+08          2.87156955E+05
      20000.0000          3.71748502E+05          4.67359158E+06          3.75179420E+07          2.11138001E+07          3.22499750E+07          2.75717721E+08          1.54900052E+08          4.90442206E+08          3.31004759E+05
      21000.0000          4.26687369E+05          5.32894833E+06          4.45863360E+07          2.51221524E+07          3.66612366E+07          3.27507945E+08          1.84584224E+08          5.63379322E+08          3.80076802E+05
      22000.0000          4.87077250E+05          6.05977323E+06          5.27813297E+07          2.97416355E+07          4.15928936E+07          3.85380604E+08          2.18000290E+08          6.39259907E+08          4.34132739E+05
      23000.0000          5.51168617E+05          6.84891980E+06          6.18884198E+07          3.49830578E+07          4.69006396E+07          4.50359173E+08          2.56661795E+08          7.24191808E+08          4.91666798E+05
      24000.0000          6.21501777E+05          7.66248531E+06          7.19543130E+07          4.09447304E+07          5.28944851E+07          5.25009421E+08          2.98144574E+08          8.17200455E+08          5.54563272E+05
