#Energy      Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   O-K-shell   Valence  Total
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55426117E+02          7.87258076E+01          3.81289706E+01          1.00000000E+30          9.20336674E+00          6.49270939E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56444947E+02          7.97311642E+01          3.86240947E+01          1.00000000E+30          9.36485311E+00          6.59600205E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57520653E+02          8.07442546E+01          3.91226770E+01          1.00000000E+30          9.52179845E+00          6.69720791E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58647319E+02          8.17641638E+01          3.96243008E+01          1.00000000E+30          9.68213545E+00          6.80024037E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59819773E+02          8.27900859E+01          4.01285983E+01          1.00000000E+30          9.84189825E+00          6.90311741E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61033465E+02          8.38213091E+01          4.06352450E+01          1.00000000E+30          9.99737142E+00          7.00400273E+00
        458.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62157603E+02          8.47533162E+01          4.10929464E+01          1.00000000E+30          1.01394883E+01          7.09596441E+00
        459.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59949506E+11          1.62157856E+02          8.47535237E+01          4.10930483E+01          1.00000000E+30          1.01395215E+01          7.09598563E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86959114E+07          1.62284392E+02          8.48572032E+01          4.11439535E+01          1.00000000E+30          1.01560842E+01          7.10658328E+00
        464.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05412523E+06          1.62922565E+02          8.53766196E+01          4.13989488E+01          1.00000000E+30          1.02352256E+01          7.15778896E+00
        465.0010          1.00000000E+30          1.00000000E+30          7.48029638E+11          4.05130567E+06          1.62922822E+02          8.53768276E+01          4.13990509E+01          1.00000000E+30          1.02352587E+01          7.15781014E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.11480471E+07          1.62354093E+06          1.63569004E+02          8.58972064E+01          4.16544678E+01          1.00000000E+30          1.03142703E+01          7.20896136E+00
        480.0000          1.00000000E+30          1.00000000E+30          2.12086670E+06          6.06573587E+05          1.64884149E+02          8.69408213E+01          4.21665612E+01          1.00000000E+30          1.04719444E+01          7.31112876E+00
        490.0000          1.00000000E+30          1.00000000E+30          9.71719760E+05          3.33536944E+05          1.66227025E+02          8.79876016E+01          4.26800303E+01          1.00000000E+30          1.06291205E+01          7.41309318E+00
        500.0000          1.00000000E+30          1.00000000E+30          5.78819954E+05          2.16547782E+05          1.67595132E+02          8.90371493E+01          4.31946941E+01          1.00000000E+30          1.07858122E+01          7.51485567E+00
        510.0000          1.00000000E+30          1.00000000E+30          3.92360865E+05          1.54372432E+05          1.68986225E+02          9.00891081E+01          4.37103901E+01          1.00000000E+30          1.09420324E+01          7.61641625E+00
        520.0000          1.00000000E+30          1.00000000E+30          2.87323279E+05          1.16873679E+05          1.70398296E+02          9.11431574E+01          4.42269728E+01          1.00000000E+30          1.10977937E+01          7.71777470E+00
        530.0000          1.00000000E+30          1.00000000E+30          2.21594574E+05          9.22977902E+04          1.71829534E+02          9.21990100E+01          4.47443109E+01          1.00000000E+30          1.12531079E+01          7.81893099E+00
        537.9990          1.00000000E+30          1.00000000E+30          1.84999684E+05          7.81814981E+04          1.72987079E+02          9.30447086E+01          4.51585941E+01          1.00000000E+30          1.13757159E+01          7.89906696E+00
        538.0010          1.00000000E+30          1.00000000E+30          1.84992087E+05          7.81785212E+04          1.72987370E+02          9.30449201E+01          4.51587059E+01          1.15097704E+12          1.13757482E+01          7.89908802E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.77382359E+05          7.52020252E+04          1.73278310E+02          9.32564055E+01          4.52321334E+01          7.24977743E+07          1.14079866E+01          7.91896059E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.46024242E+05          6.27690215E+04          1.74743149E+02          9.42347344E+01          4.57386174E+01          4.93318181E+06          1.15624410E+01          8.01874739E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.22877368E+05          5.34087517E+04          1.76222717E+02          9.53617410E+01          4.62892506E+01          1.96303460E+06          1.17164815E+01          8.12073668E+00
        566.9990          1.00000000E+30          1.00000000E+30          1.10069444E+05          4.81569559E+04          1.77266373E+02          9.60257113E+01          4.66603232E+01          1.28602885E+06          1.18253204E+01          8.19124773E+00
        567.0010          1.00000000E+30          1.34444747E+12          1.10066182E+05          4.81556081E+04          1.77266672E+02          9.60259548E+01          4.66604419E+01          1.28590619E+06          1.18253524E+01          8.19126908E+00
        570.0000          1.00000000E+30          4.74497039E+07          1.05243750E+05          4.61626676E+04          1.77715800E+02          9.63909908E+01          4.67939767E+01          1.10514931E+06          1.18732852E+01          8.22189744E+00
        580.0000          1.00000000E+30          5.24426416E+06          9.14610818E+04          4.04251765E+04          1.79221299E+02          9.74195402E+01          4.72982839E+01          7.26663004E+05          1.20264839E+01          8.32126393E+00
        590.0000          1.00000000E+30          2.20198950E+06          8.04576795E+04          3.57939995E+04          1.80738210E+02          9.85383544E+01          4.78448440E+01          5.22037356E+05          1.21792986E+01          8.42237456E+00
        600.0000          1.00000000E+30          1.26621836E+06          7.15156220E+04          3.19955604E+04          1.82265619E+02          9.95637161E+01          4.83474944E+01          3.97274454E+05          1.23317384E+01          8.52122454E+00
        610.0000          1.00000000E+30          8.41940561E+05          6.41387344E+04          2.88358716E+04          1.83802689E+02          1.00677151E+02          4.88913903E+01          3.14840487E+05          1.24868401E+01          8.62323185E+00
        620.0000          1.00000000E+30          6.09126694E+05          5.79720411E+04          2.61764517E+04          1.85348654E+02          1.01699465E+02          4.93924586E+01          2.57137630E+05          1.26385136E+01          8.72156296E+00
        630.0000          1.00000000E+30          4.65766956E+05          5.27581471E+04          2.39139172E+04          1.86902815E+02          1.02807708E+02          4.99337855E+01          2.14989313E+05          1.27898376E+01          8.82157538E+00
        640.0000          1.00000000E+30          3.70380434E+05          4.83056192E+04          2.19710814E+04          1.88464525E+02          1.03827113E+02          5.04333449E+01          1.83131401E+05          1.29437541E+01          8.92082138E+00
        650.0000          1.00000000E+30          3.03311160E+05          4.44682263E+04          2.02889366E+04          1.90033194E+02          1.04930348E+02          5.09721959E+01          1.58386911E+05          1.30943617E+01          9.02030127E+00
        660.0000          1.00000000E+30          2.54087058E+05          4.11356121E+04          1.88213121E+04          1.91608277E+02          1.05946978E+02          5.14703173E+01          1.38741782E+05          1.32475251E+01          9.11903545E+00
        670.0000          1.00000000E+30          2.16764585E+05          3.82204806E+04          1.75326156E+04          1.93189271E+02          1.07045387E+02          5.20067833E+01          1.22850883E+05          1.33974461E+01          9.21799940E+00
        680.0000          1.00000000E+30          1.87701756E+05          3.56537435E+04          1.63939675E+04          1.94775712E+02          1.08059371E+02          5.25035342E+01          1.09788364E+05          1.35498870E+01          9.31623891E+00
        690.0000          1.00000000E+30          1.64572942E+05          3.33808675E+04          1.53823462E+04          1.96367173E+02          1.09153129E+02          5.30377028E+01          9.89065565E+04          1.36991492E+01          9.41470280E+00
        700.0000          1.00000000E+30          1.45832610E+05          3.13572670E+04          1.44791851E+04          1.97963258E+02          1.10244404E+02          5.35706528E+01          8.97332858E+04          1.38508956E+01          9.51424192E+00
        710.0000          1.00000000E+30          1.30403315E+05          2.95468809E+04          1.36688337E+04          1.99563600E+02          1.11253867E+02          5.40651038E+01          8.19182628E+04          1.39995257E+01          9.61044308E+00
        720.0000          1.00000000E+30          1.17529824E+05          2.79202460E+04          1.29388839E+04          2.01167858E+02          1.12340743E+02          5.45958826E+01          7.52007088E+04          1.41506030E+01          9.70947898E+00
        730.0000          1.00000000E+30          1.06661285E+05          2.64523647E+04          1.22787416E+04          2.02775720E+02          1.13425260E+02          5.51255042E+01          6.93766127E+04          1.43013519E+01          9.80826284E+00
        740.0000          1.00000000E+30          9.73953129E+04          2.51228098E+04          1.16796280E+04          2.04386890E+02          1.14430519E+02          5.56178150E+01          6.42915145E+04          1.44490586E+01          9.90379788E+00
        750.0000          1.00000000E+30          8.94206517E+04          2.39145237E+04          1.11339906E+04          2.06001099E+02          1.15510876E+02          5.61453841E+01          5.98224254E+04          1.45991747E+01          1.00021012E+01
        760.0000          1.00000000E+30          8.25018417E+04          2.28125607E+04          1.06355555E+04          2.07618091E+02          1.16588992E+02          5.66718539E+01          5.58700820E+04          1.47489753E+01          1.01001614E+01
        770.0000          1.00000000E+30          7.64559278E+04          2.18047758E+04          1.01789419E+04          2.09237632E+02          1.17590336E+02          5.71621720E+01          5.23562227E+04          1.48958138E+01          1.01950642E+01
        780.0000          1.00000000E+30          7.11381865E+04          2.08804821E+04          9.75948894E+03          2.10859503E+02          1.18664516E+02          5.76867003E+01          4.92166065E+04          1.50450162E+01          1.02926662E+01
        790.0000          1.00000000E+30          6.64329900E+04          2.00304994E+04          9.37321911E+03          2.12483497E+02          1.19736564E+02          5.82101838E+01          4.63980690E+04          1.51939180E+01          1.03900352E+01
        800.0000          1.00000000E+30          6.22468140E+04          1.92469636E+04          9.01664473E+03          2.14109427E+02          1.20806516E+02          5.87326398E+01          4.38574557E+04          1.53399350E+01          1.04859648E+01
        810.0000          1.00000000E+30          5.85046132E+04          1.85229813E+04          8.68678894E+03          2.15737111E+02          1.21874406E+02          5.92540852E+01          4.15580940E+04          1.54882701E+01          1.05828883E+01
        820.0000          1.00000000E+30          5.51432790E+04          1.78526501E+04          8.38099956E+03          2.17366384E+02          1.22868877E+02          5.97409411E+01          3.94700241E+04          1.56363191E+01          1.06779771E+01
        830.0000          1.00000000E+30          5.21120317E+04          1.72306970E+04          8.09698421E+03          2.18919749E+02          1.23933176E+02          6.02606150E+01          3.75668896E+04          1.57840884E+01          1.07742803E+01
        840.0000          1.00000000E+30          4.93674336E+04          1.66525346E+04          7.83269995E+03          2.20580405E+02          1.24995512E+02          6.07793271E+01          3.58274274E+04          1.59315856E+01          1.08706258E+01
        850.0000          1.00000000E+30          4.68737686E+04          1.61141434E+04          7.58635404E+03          2.22238801E+02          1.26055917E+02          6.12970930E+01          3.42326420E+04          1.60763050E+01          1.09655849E+01
        860.0000          1.00000000E+30          4.46004249E+04          1.56119278E+04          7.35635822E+03          2.23894966E+02          1.27114422E+02          6.18139278E+01          3.27667871E+04          1.62232760E+01          1.10614998E+01
        870.0000          1.00000000E+30          4.25213354E+04          1.51426995E+04          7.14130664E+03          2.25319800E+02          1.28171057E+02          6.23298463E+01          3.14157339E+04          1.63699846E+01          1.11566403E+01
        880.0000          1.00000000E+30          4.06149609E+04          1.47036660E+04          6.93992160E+03          2.26973478E+02          1.29225851E+02          6.28448631E+01          3.01677365E+04          1.65164369E+01          1.12521366E+01
        890.0000          1.00000000E+30          3.88616468E+04          1.42922707E+04          6.75108648E+03          2.28624992E+02          1.30278835E+02          6.33589925E+01          2.90122729E+04          1.66626377E+01          1.13474278E+01
        900.0000          1.00000000E+30          3.72451417E+04          1.39062561E+04          6.57379065E+03          2.30274372E+02          1.31263009E+02          6.38406830E+01          2.79402503E+04          1.68085897E+01          1.14409942E+01
        910.0000          1.00000000E+30          3.57514655E+04          1.35436221E+04          6.40711419E+03          2.31921644E+02          1.32312879E+02          6.43532764E+01          2.69436959E+04          1.69542957E+01          1.15358924E+01
        920.0000          1.00000000E+30          3.43681217E+04          1.32025138E+04          6.25024520E+03          2.33566836E+02          1.33361022E+02          6.48650230E+01          2.60155129E+04          1.70973439E+01          1.16294768E+01
        930.0000          1.00000000E+30          3.30841532E+04          1.28812749E+04          6.10245266E+03          2.35209977E+02          1.34407463E+02          6.53759360E+01          2.51495503E+04          1.72425742E+01          1.17239891E+01
        940.0000          1.00000000E+30          3.18901613E+04          1.25784394E+04          5.96302202E+03          2.36851094E+02          1.35452228E+02          6.58860282E+01          2.43402832E+04          1.73875696E+01          1.18183114E+01
        950.0000          1.00000000E+30          3.07777330E+04          1.22926707E+04          5.83139149E+03          2.38490213E+02          1.36495344E+02          6.63953118E+01          2.35827703E+04          1.75323337E+01          1.19124471E+01
        960.0000          1.00000000E+30          2.97395323E+04          1.20226797E+04          5.70698876E+03          2.40127363E+02          1.37536835E+02          6.69037993E+01          2.28727008E+04          1.76768693E+01          1.20063991E+01
        970.0000          1.00000000E+30          2.87688969E+04          1.17674074E+04          5.58931375E+03          2.41762570E+02          1.38576725E+02          6.74115026E+01          2.22061284E+04          1.78211794E+01          1.21001700E+01
        980.0000          1.00000000E+30          2.78600676E+04          1.15258126E+04          5.47790260E+03          2.43395861E+02          1.39615039E+02          6.79184333E+01          2.15795316E+04          1.79652668E+01          1.21937628E+01
        990.0000          1.00000000E+30          2.70078680E+04          1.12969717E+04          5.37233069E+03          2.45027262E+02          1.40651800E+02          6.84246029E+01          2.09897945E+04          1.81091343E+01          1.22871801E+01
       1000.0000          1.00000000E+30          2.62074851E+04          1.10800292E+04          5.27221416E+03          2.46656800E+02          1.41687030E+02          6.89300227E+01          2.04340705E+04          1.82527848E+01          1.23804247E+01
       1100.0000          1.00000000E+30          2.03147950E+04          9.42047527E+03          4.50538569E+03          2.63044124E+02          1.52018582E+02          7.39729628E+01          1.62839329E+04          1.96779506E+01          1.33057844E+01
       1200.0000          1.00000000E+30          1.68012325E+04          8.38019389E+03          4.02409485E+03          2.79421474E+02          1.62267955E+02          7.89747473E+01          1.37605497E+04          2.10884318E+01          1.42200723E+01
       1300.0000          1.00000000E+30          1.45527272E+04          7.69966941E+03          3.70935113E+03          2.95611030E+02          1.72389877E+02          8.39143044E+01          1.21283582E+04          2.24817674E+01          1.51213485E+01
       1400.0000          1.00000000E+30          1.30427319E+04          7.24244810E+03          3.49830208E+03          3.11794781E+02          1.82449895E+02          8.88227942E+01          1.10269149E+04          2.38596561E+01          1.60129117E+01
       1500.0000          1.00000000E+30          1.19936327E+04          6.93121595E+03          3.35521491E+03          3.27968479E+02          1.92403624E+02          9.36794455E+01          1.02614978E+04          2.52254693E+01          1.68956585E+01
       1600.0000          1.00000000E+30          1.12471573E+04          6.71954709E+03          3.25857885E+03          3.43830600E+02          2.02261084E+02          9.84891333E+01          9.71920012E+03          2.65802861E+01          1.77697891E+01
       1700.0000          1.00000000E+30          1.07076241E+04          6.57821230E+03          3.19481855E+03          3.59844867E+02          2.12123756E+02          1.03299940E+02          9.33091358E+03          2.79231224E+01          1.86386509E+01
       1800.0000          1.00000000E+30          1.03144576E+04          6.48806026E+03          3.15502227E+03          3.75574726E+02          2.21854583E+02          1.08047204E+02          9.05244133E+03          2.92549062E+01          1.94984755E+01
       1900.0000          1.00000000E+30          1.00278103E+04          6.43610837E+03          3.13313729E+03          3.91316212E+02          2.31552489E+02          1.12777775E+02          8.85447037E+03          3.05781077E+01          2.03535466E+01
       2000.0000          1.00000000E+30          9.82061343E+03          6.41329043E+03          3.12492995E+03          4.06934920E+02          2.41176442E+02          1.17472331E+02          8.71693041E+03          3.18901212E+01          2.12014736E+01
       2100.0000          1.00000000E+30          9.67395504E+03          6.41311392E+03          3.12736307E+03          4.22439647E+02          2.50731483E+02          1.22133323E+02          8.62570070E+03          3.31947922E+01          2.20441519E+01
       2200.0000          1.00000000E+30          9.57428610E+03          6.43081863E+03          3.13820799E+03          4.37838268E+02          2.60222120E+02          1.26762944E+02          8.57060390E+03          3.44925546E+01          2.28819324E+01
       2300.0000          1.00000000E+30          9.51169617E+03          6.46284766E+03          3.15579658E+03          4.53259511E+02          2.69692875E+02          1.31382305E+02          8.54414932E+03          3.57809118E+01          2.37151256E+01
       2400.0000          1.00000000E+30          9.47878949E+03          6.50649563E+03          3.17885849E+03          4.68581990E+02          2.79105170E+02          1.35954374E+02          8.54071591E+03          3.70630091E+01          2.45432975E+01
       2500.0000          1.00000000E+30          9.46994860E+03          6.55967134E+03          3.20641102E+03          4.83811432E+02          2.88423123E+02          1.40518721E+02          8.55601518E+03          3.83381751E+01          2.53671922E+01
       2600.0000          1.00000000E+30          9.48084356E+03          6.62073602E+03          3.23768359E+03          4.98953059E+02          2.97767109E+02          1.45075845E+02          8.58672380E+03          3.96064738E+01          2.61878084E+01
       2700.0000          1.00000000E+30          9.50808886E+03          6.68838936E+03          3.27206388E+03          5.14011642E+02          3.07022398E+02          1.49590310E+02          8.63023305E+03          4.08681821E+01          2.70032449E+01
       2800.0000          1.00000000E+30          9.54900293E+03          6.76158761E+03          3.30906007E+03          5.29102506E+02          3.16230614E+02          1.54081847E+02          8.68446846E+03          4.21255456E+01          2.78157693E+01
       2900.0000          1.00000000E+30          9.60143818E+03          6.83948421E+03          3.34827312E+03          5.44005293E+02          3.25430812E+02          1.58568980E+02          8.74776246E+03          4.33751829E+01          2.86242067E+01
       3000.0000          1.00000000E+30          9.66365571E+03          6.92138627E+03          3.38937614E+03          5.58944322E+02          3.34550781E+02          1.63017556E+02          8.81876068E+03          4.46208444E+01          2.94291423E+01
       3100.0000          1.00000000E+30          9.73423479E+03          7.00672150E+03          3.43209914E+03          5.73812025E+02          3.43665686E+02          1.67463173E+02          8.89635321E+03          4.58593776E+01          3.02306495E+01
       3200.0000          1.00000000E+30          9.81200436E+03          7.09501419E+03          3.47621725E+03          5.88611496E+02          3.52740448E+02          1.71889239E+02          8.97962229E+03          4.70943335E+01          3.10294693E+01
       3300.0000          1.00000000E+30          9.89599148E+03          7.18586525E+03          3.52154212E+03          6.03345618E+02          3.61776716E+02          1.76296571E+02          9.06780350E+03          4.83241669E+01          3.18249775E+01
       3400.0000          1.00000000E+30          9.98538158E+03          7.27893826E+03          3.56791468E+03          6.18017101E+02          3.70776062E+02          1.80685934E+02          9.16025533E+03          4.95493318E+01          3.26174158E+01
       3500.0000          1.00000000E+30          1.00794881E+04          7.37394772E+03          3.61519993E+03          6.32628476E+02          3.79739935E+02          1.85058028E+02          9.25643609E+03          5.07697452E+01          3.34067892E+01
       3600.0000          1.00000000E+30          1.01777285E+04          7.47064976E+03          3.66328256E+03          6.47182110E+02          3.88669677E+02          1.89413511E+02          9.35588538E+03          5.19859322E+01          3.41933632E+01
       3700.0000          1.00000000E+30          1.02796064E+04          7.56883554E+03          3.71206380E+03          6.61680210E+02          3.97599794E+02          1.93768769E+02          9.45820995E+03          5.31993589E+01          3.49785785E+01
       3800.0000          1.00000000E+30          1.03846958E+04          7.66832471E+03          3.76145828E+03          6.76221832E+02          4.06464338E+02          1.98092494E+02          9.56307162E+03          5.44065815E+01          3.57596921E+01
       3900.0000          1.00000000E+30          1.04926296E+04          7.76896129E+03          3.81139223E+03          6.90613464E+02          4.15298422E+02          2.02401366E+02          9.67017884E+03          5.56098567E+01          3.65379541E+01
       4000.0000          1.00000000E+30          1.06030895E+04          7.87060966E+03          3.86180140E+03          7.05050505E+02          4.24135152E+02          2.06711190E+02          9.77927838E+03          5.68110546E+01          3.73154890E+01
       4100.0000          1.00000000E+30          1.07157993E+04          7.97315135E+03          3.91262979E+03          7.19342913E+02          4.32910455E+02          2.10991427E+02          9.89015023E+03          5.80068458E+01          3.80888362E+01
       4200.0000          1.00000000E+30          1.08305172E+04          8.07648279E+03          3.96382831E+03          7.33682149E+02          4.41689873E+02          2.15273353E+02          1.00026015E+04          5.92001399E+01          3.88613136E+01
       4300.0000          1.00000000E+30          1.09470313E+04          8.18051271E+03          4.01535377E+03          7.47881914E+02          4.50442055E+02          2.19541954E+02          1.01164632E+04          6.03886884E+01          3.96306973E+01
       4400.0000          1.00000000E+30          1.10651555E+04          8.28516077E+03          4.06716814E+03          7.62129338E+02          4.59135654E+02          2.23782452E+02          1.02315865E+04          6.15759207E+01          4.03982651E+01
       4500.0000          1.00000000E+30          1.11847251E+04          8.39035591E+03          4.11923779E+03          7.76332805E+02          4.67835441E+02          2.28025590E+02          1.03478399E+04          6.27582581E+01          4.11637218E+01
       4600.0000          1.00000000E+30          1.13055944E+04          8.49603516E+03          4.17153289E+03          7.90493434E+02          4.76510168E+02          2.32256494E+02          1.04651067E+04          6.39390763E+01          4.19277965E+01
       4700.0000          1.00000000E+30          1.14276339E+04          8.60214240E+03          4.22402690E+03          8.04612398E+02          4.85160415E+02          2.36475466E+02          1.05832833E+04          6.51144604E+01          4.26888230E+01
       4800.0000          1.00000000E+30          1.15507283E+04          8.70862774E+03          4.27669622E+03          8.18690914E+02          4.93786823E+02          2.40682813E+02          1.07022775E+04          6.62872508E+01          4.34480410E+01
       4900.0000          1.00000000E+30          1.16747747E+04          8.81544659E+03          4.32951971E+03          8.32730146E+02          5.02390045E+02          2.44878885E+02          1.08220066E+04          6.74581905E+01          4.42057891E+01
       4969.9990          1.00000000E+30          1.17621223E+04          8.89039566E+03          4.36657714E+03          8.42482401E+02          5.08380684E+02          2.47801100E+02          1.09062132E+04          6.82761136E+01          4.47345102E+01
       4970.0010          8.74886407E+14          1.17621248E+04          8.89039780E+03          4.36657820E+03          8.42482685E+02          5.08380857E+02          2.47801185E+02          1.09062156E+04          6.82761373E+01          4.47345255E+01
       5000.0000          2.88092215E+09          1.17996805E+04          8.92255907E+03          4.38247848E+03          8.46731163E+02          5.10970759E+02          2.49064019E+02          1.09423968E+04          6.86259499E+01          4.49615144E+01
       5100.0000          3.17222165E+08          1.19253633E+04          9.02992931E+03          4.43555560E+03          8.60694969E+02          5.19529592E+02          2.53238506E+02          1.10633818E+04          6.97906970E+01          4.57153016E+01
       5200.0000          1.32806480E+08          1.20517484E+04          9.13752513E+03          4.48625991E+03          8.74622523E+02          5.28067113E+02          2.57402614E+02          1.11849018E+04          7.09525162E+01          4.64669390E+01
       5300.0000          7.61767479E+07          1.21787687E+04          9.23564054E+03          4.53827197E+03          8.88514756E+02          5.36583854E+02          2.61556613E+02          1.13069031E+04          7.21113805E+01          4.72165709E+01
       5400.0000          5.05575704E+07          1.23063636E+04          9.35180897E+03          4.59024296E+03          9.02372575E+02          5.45080272E+02          2.65700752E+02          1.14293370E+04          7.32682044E+01          4.79651807E+01
       5500.0000          3.65170563E+07          1.24344780E+04          9.45665058E+03          4.64740843E+03          9.16196857E+02          5.53556717E+02          2.69835203E+02          1.15521595E+04          7.44226275E+01          4.87124338E+01
       5600.0000          2.78889705E+07          1.25630623E+04          9.56142487E+03          4.69919788E+03          9.29988403E+02          5.62013628E+02          2.73960093E+02          1.16753309E+04          7.55750631E+01          4.94576544E+01
       5700.0000          2.21561257E+07          1.26920711E+04          9.67670225E+03          4.75095002E+03          9.43830532E+02          5.70479872E+02          2.78075718E+02          1.17988148E+04          7.67221699E+01          5.02007491E+01
       5800.0000          1.81308526E+07          1.28214634E+04          9.78113897E+03          4.80767994E+03          9.57557695E+02          5.78899401E+02          2.82195675E+02          1.19225784E+04          7.78703511E+01          5.09439926E+01
       5900.0000          1.51810985E+07          1.29512018E+04          9.88551511E+03          4.85926289E+03          9.71254513E+02          5.87301239E+02          2.86293732E+02          1.20465917E+04          7.90137406E+01          5.16836381E+01
       6000.0000          1.29479399E+07          1.30812518E+04          9.99995116E+03          4.91570928E+03          9.84921831E+02          5.95684560E+02          2.90382906E+02          1.21708273E+04          8.01572313E+01          5.24236072E+01
       6100.0000          1.12107999E+07          1.32115825E+04          1.01040132E+04          4.96713196E+03          9.98640031E+02          6.04078134E+02          2.94476501E+02          1.22943984E+04          8.12956129E+01          5.31608582E+01
       6200.0000          9.83013354E+06          1.33421650E+04          1.02179005E+04          5.02330576E+03          1.01224827E+03          6.12427961E+02          2.98549108E+02          1.24116195E+04          8.24332406E+01          5.38971183E+01
       6300.0000          8.71235338E+06          1.34729733E+04          1.03216653E+04          5.07457684E+03          1.02590929E+03          6.20787304E+02          3.02613396E+02          1.25435432E+04          8.35695011E+01          5.46321474E+01
       6400.0000          7.79303415E+06          1.35976304E+04          1.04350251E+04          5.13048876E+03          1.03946112E+03          6.29103242E+02          3.06682383E+02          1.26606162E+04          8.47027033E+01          5.53657672E+01
       6500.0000          7.02674917E+06          1.37195461E+04          1.05385089E+04          5.18161658E+03          1.05298680E+03          6.37403901E+02          3.10731333E+02          1.27920038E+04          8.58351411E+01          5.60975744E+01
       6600.0000          6.38047519E+06          1.38577879E+04          1.06513619E+04          5.23727697E+03          1.06656458E+03          6.45714482E+02          3.14784515E+02          1.29089359E+04          8.69628069E+01          5.68284669E+01
       6700.0000          5.82979717E+06          1.39957259E+04          1.07639460E+04          5.28826945E+03          1.08003720E+03          6.53984337E+02          3.18818295E+02          1.30398050E+04          8.80903645E+01          5.75577480E+01
       6800.0000          5.35637321E+06          1.41173835E+04          1.08669465E+04          5.34368832E+03          1.09356273E+03          6.62263833E+02          3.22856438E+02          1.31566036E+04          8.92148330E+01          5.82857492E+01
       6900.0000          4.94588695E+06          1.42548259E+04          1.09790535E+04          5.39897900E+03          1.10706293E+03          6.70503739E+02          3.26875649E+02          1.32869721E+04          9.03393069E+01          5.90135135E+01
       7000.0000          4.58746988E+06          1.43919776E+04          1.10818126E+04          5.44973989E+03          1.12045952E+03          6.78753441E+02          3.30899255E+02          1.34170572E+04          9.14604563E+01          5.97389376E+01
       7100.0000          4.27241320E+06          1.45133982E+04          1.11934614E+04          5.50480328E+03          1.13391023E+03          6.86990249E+02          3.34916740E+02          1.35335303E+04          9.25804415E+01          6.04639270E+01
       7200.0000          3.99382795E+06          1.46500791E+04          1.13048646E+04          5.55974531E+03          1.14725867E+03          6.95185733E+02          3.38914046E+02          1.36631417E+04          9.36974963E+01          6.11868807E+01
       7300.0000          3.74616541E+06          1.47864826E+04          1.14072011E+04          5.61029296E+03          1.16066164E+03          7.03393729E+02          3.42917545E+02          1.37924833E+04          9.48116100E+01          6.19082036E+01
       7400.0000          3.52489380E+06          1.49076875E+04          1.15181729E+04          5.66502106E+03          1.17404047E+03          7.11563312E+02          3.46902240E+02          1.39215595E+04          9.59256729E+01          6.26289941E+01
       7500.0000          3.32629923E+06          1.50436448E+04          1.16289121E+04          5.71963424E+03          1.18732046E+03          7.19742930E+02          3.50891960E+02          1.40375527E+04          9.70407590E+01          6.33501344E+01
       7600.0000          3.14728755E+06          1.51793378E+04          1.17394229E+04          5.76998546E+03          1.20065457E+03          7.27910813E+02          3.54875901E+02          1.41661900E+04          9.81494300E+01          6.40681175E+01
       7700.0000          2.98532811E+06          1.53147706E+04          1.18411923E+04          5.82439715E+03          1.21396550E+03          7.36040829E+02          3.58841136E+02          1.42945751E+04          9.92570482E+01          6.47848932E+01
       7800.0000          2.83829546E+06          1.54356179E+04          1.19513047E+04          5.87869993E+03          1.22718023E+03          7.44181296E+02          3.62811879E+02          1.44227121E+04          1.00366946E+02          6.55025774E+01
       7900.0000          2.70432380E+06          1.55706366E+04          1.20612005E+04          5.93289571E+03          1.24044898E+03          7.52310501E+02          3.66776913E+02          1.45382788E+04          1.01469674E+02          6.62170452E+01
       8000.0000          2.58189730E+06          1.57054077E+04          1.21708834E+04          5.98698632E+03          1.25369610E+03          7.60428278E+02          3.70736226E+02          1.46660094E+04          1.02577379E+02          6.69335071E+01
       8100.0000          2.46970857E+06          1.58399350E+04          1.22803571E+04          6.03699245E+03          1.26692123E+03          7.68506817E+02          3.74676619E+02          1.47935043E+04          1.03677402E+02          6.76451708E+01
       8200.0000          2.36661629E+06          1.59742227E+04          1.23814574E+04          6.09090051E+03          1.28005443E+03          7.76598865E+02          3.78623683E+02          1.49207672E+04          1.04780078E+02          6.83582320E+01
       8300.0000          2.27163996E+06          1.61082747E+04          1.24905700E+04          6.14470880E+03          1.29324070E+03          7.84679377E+02          3.82565078E+02          1.50478021E+04          1.05875959E+02          6.90684848E+01
