#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   F-K-shell   Valence  Total
        970.0000          1.00000000E+30          2.37377223E+05          1.01057200E+06          5.11678355E+05          2.04935567E+04          3.26009803E+05          1.69434628E+04
        980.0000          1.00000000E+30          2.42229022E+05          1.04205435E+06          5.26668879E+05          2.10433071E+04          3.35329859E+05          1.73943659E+04
        990.0000          1.00000000E+30          2.48444900E+05          1.07547639E+06          5.45897710E+05          2.15799526E+04          3.44273256E+05          1.78473660E+04
       1000.0000          1.00000000E+30          2.53503072E+05          1.11395249E+06          5.63342157E+05          2.21712901E+04          3.54123566E+05          1.83335542E+04
       1074.9990          1.00000000E+30          2.99043763E+05          1.40984052E+06          7.14245565E+05          2.66074840E+04          4.29259100E+05          2.20427565E+04
       1075.0010          1.58056175E+04          2.99045105E+05          1.40984971E+06          7.14250142E+05          2.66076228E+04          4.29261350E+05          9.20515470E+03
       1100.0000          1.48670051E+04          3.16810015E+05          1.52493434E+06          7.71480168E+05          2.82222310E+04          4.56856029E+05          9.09145315E+03
       1200.0000          1.90186298E+04          3.87599967E+05          2.03114669E+06          1.03326868E+06          3.51578805E+04          5.78886101E+05          1.15219693E+04
       1300.0000          2.30120046E+04          4.69823693E+05          2.65721036E+06          1.34758142E+06          4.32634675E+04          7.18315156E+05          1.40432123E+04
       1400.0000          2.76407139E+04          5.58728469E+05          3.41684723E+06          1.73948535E+06          5.27155542E+04          8.76795278E+05          1.69646524E+04
       1500.0000          3.27543707E+04          6.62153948E+05          4.31372920E+06          2.18648663E+06          6.32346825E+04          1.06099333E+06          2.02076164E+04
       1600.0000          3.85770986E+04          7.75901741E+05          5.37656031E+06          2.73131906E+06          7.51820844E+04          1.26670802E+06          2.38928396E+04
       1700.0000          4.49716347E+04          9.02204038E+05          6.64065607E+06          3.37360031E+06          8.85141831E+04          1.49573514E+06          2.79658996E+04
       1800.0000          5.21038024E+04          1.03936000E+06          8.07483961E+06          4.10088647E+06          1.03543040E+05          1.75262437E+06          3.25196151E+04
       1900.0000          6.01388366E+04          1.19094821E+06          9.74743811E+06          4.95768090E+06          1.20030816E+05          2.04271726E+06          3.76040317E+04
       2000.0000          6.86387464E+04          1.36310340E+06          1.16751235E+07          5.93438951E+06          1.38202546E+05          2.35221556E+06          4.30705883E+04
       2100.0000          7.82044331E+04          1.53738549E+06          1.38464115E+07          7.03538792E+06          1.58573819E+05          2.70486678E+06          4.91938880E+04
       2200.0000          8.85949932E+04          1.73107412E+06          1.62884424E+07          8.30069420E+06          1.80113712E+05          3.07305645E+06          5.57901291E+04
       2300.0000          9.94934074E+04          1.94564909E+06          1.91187060E+07          9.70655414E+06          2.04051118E+05          3.48113640E+06          6.28606325E+04
       2400.0000          1.11721789E+05          2.17465320E+06          2.22386845E+07          1.13099215E+07          2.30267732E+05          3.93022921E+06          7.07151439E+04
       2500.0000          1.25039778E+05          2.41931927E+06          2.56578354E+07          1.31169132E+07          2.58422373E+05          4.41379106E+06          7.92254734E+04
       2600.0000          1.38971981E+05          2.67643564E+06          2.95443173E+07          1.50763877E+07          2.88752268E+05          4.93272130E+06          8.82191541E+04
       2700.0000          1.54071687E+05          2.95867697E+06          3.38671634E+07          1.72164140E+07          3.20851028E+05          5.48330343E+06          9.78936387E+04
       2800.0000          1.70119806E+05          3.25521897E+06          3.85382790E+07          1.96232825E+07          3.57525112E+05          6.08871547E+06          1.08417984E+05
       2900.0000          1.87512275E+05          3.57093630E+06          4.37280439E+07          2.22838034E+07          3.93859437E+05          6.73201878E+06          1.19498758E+05
       3000.0000          2.06536598E+05          3.91703116E+06          4.94840205E+07          2.52272100E+07          4.35064695E+05          7.41712078E+06          1.31748269E+05
       3100.0000          2.25754118E+05          4.26728443E+06          5.56844899E+07          2.84343246E+07          4.77559648E+05          8.16459313E+06          1.44226771E+05
       3200.0000          2.45951629E+05          4.64694369E+06          6.24884717E+07          3.19315694E+07          5.22250344E+05          8.93426448E+06          1.57354570E+05
       3300.0000          2.68754636E+05          5.05421554E+06          6.99943083E+07          3.56808737E+07          5.72158946E+05          9.76648715E+06          1.72081770E+05
       3400.0000          2.92140509E+05          5.47048849E+06          7.79455307E+07          3.97689727E+07          6.23270923E+05          1.06552630E+07          1.87193242E+05
       3500.0000          3.17555068E+05          5.92233904E+06          8.66459389E+07          4.42466747E+07          6.80295675E+05          1.16046030E+07          2.03741680E+05
       3600.0000          3.43010419E+05          6.39800349E+06          9.63626937E+07          4.92924436E+07          7.35907597E+05          1.25737507E+07          2.20229213E+05
       3700.0000          3.71299406E+05          6.88505770E+06          1.06344233E+08          5.43761535E+07          7.98951551E+05          1.36222569E+07          2.38587762E+05
       3800.0000          3.99152415E+05          7.42250216E+06          1.17295532E+08          5.99523760E+07          8.65676731E+05          1.47512820E+07          2.57188692E+05
       3900.0000          4.30339748E+05          7.97556174E+06          1.29616715E+08          6.61600257E+07          9.29888274E+05          1.58927396E+07          2.76986969E+05
       4000.0000          4.62108700E+05          8.52462195E+06          1.41881560E+08          7.24893174E+07          1.00287472E+06          1.71453172E+07          2.97831605E+05
       4100.0000          4.95863080E+05          9.12613386E+06          1.55310289E+08          7.96716566E+07          1.08038381E+06          1.84435194E+07          3.19993040E+05
       4200.0000          5.31551650E+05          9.75167345E+06          1.70043270E+08          8.71004247E+07          1.15817338E+06          1.97460137E+07          3.43022013E+05
       4300.0000          5.69509532E+05          1.04228861E+07          1.86041657E+08          9.52807373E+07          1.24213406E+06          2.11688886E+07          3.67645000E+05
       4400.0000          6.08874984E+05          1.10925096E+07          2.02140655E+08          1.03567469E+08          1.32680936E+06          2.26521805E+07          3.92933418E+05
       4500.0000          6.49451433E+05          1.18688773E+07          2.20321033E+08          1.12887522E+08          1.41837424E+06          2.42217355E+07          4.19510604E+05
       4600.0000          6.92682884E+05          1.26132633E+07          2.40160710E+08          1.22797847E+08          1.51391794E+06          2.58739945E+07          4.47539898E+05
       4700.0000          7.34088440E+05          1.33357421E+07          2.58980655E+08          1.32545742E+08          1.61443039E+06          2.75338819E+07          4.75204225E+05
       4800.0000          7.80886988E+05          1.41401003E+07          2.80956949E+08          1.43700879E+08          1.71932455E+06          2.94346166E+07          5.05706541E+05
       4900.0000          8.30176059E+05          1.49717641E+07          3.02416700E+08          1.55156872E+08          1.82943150E+06          3.12796067E+07          5.37722422E+05
       5000.0000          8.80154483E+05          1.59187057E+07          3.26507945E+08          1.67481878E+08          1.94514048E+06          3.30837551E+07          5.70663923E+05
       5100.0000          9.32259128E+05          1.68413195E+07          3.52113178E+08          1.80651294E+08          2.06716031E+06          3.50839131E+07          6.05079666E+05
       5200.0000          9.84969570E+05          1.77199539E+07          3.79352398E+08          1.94829616E+08          2.18986408E+06          3.71522677E+07          6.39783923E+05
       5300.0000          1.03932451E+06          1.87132433E+07          4.07214427E+08          2.09701735E+08          2.31013989E+06          3.94932937E+07          6.75209942E+05
       5400.0000          1.10276679E+06          1.97146703E+07          4.39637398E+08          2.25190607E+08          2.44259307E+06          4.17529316E+07          7.15512119E+05
       5500.0000          1.16243789E+06          2.07639050E+07          4.68690666E+08          2.41677716E+08          2.57962196E+06          4.40897567E+07          7.54701282E+05
       5600.0000          1.22450109E+06          2.18590790E+07          5.02433276E+08          2.57547710E+08          2.73416559E+06          4.63974895E+07          7.96447850E+05
       5700.0000          1.28958297E+06          2.29740933E+07          5.37589552E+08          2.75791159E+08          2.88117838E+06          4.89428564E+07          8.38947245E+05
       5800.0000          1.35757796E+06          2.42297971E+07          5.74226624E+08          2.95165602E+08          3.03286252E+06          5.17690944E+07          8.83357191E+05
       5900.0000          1.42860556E+06          2.53977498E+07          6.14365005E+08          3.14982423E+08          3.19223531E+06          5.44353561E+07          9.29549581E+05
       6000.0000          1.49922017E+06          2.66402325E+07          6.55176518E+08          3.35918199E+08          3.35857063E+06          5.70617224E+07          9.76253165E+05
       6100.0000          1.57277355E+06          2.79196716E+07          6.97579350E+08          3.58296216E+08          3.53179512E+06          6.01354589E+07          1.02497636E+06
       6200.0000          1.65028750E+06          2.92521013E+07          7.42545042E+08          3.81391714E+08          3.72888266E+06          6.31213141E+07          1.07743684E+06
       6300.0000          1.72883677E+06          3.06345934E+07          7.87597902E+08          4.05241579E+08          3.90512161E+06          6.61547269E+07          1.12867602E+06
       6400.0000          1.80926371E+06          3.21895186E+07          8.37423533E+08          4.31440907E+08          4.08887496E+06          6.93375319E+07          1.18164586E+06
       6500.0000          1.90106437E+06          3.35835679E+07          8.88552908E+08          4.57801667E+08          4.28498310E+06          7.29737756E+07          1.24041152E+06
       6600.0000          1.98657029E+06          3.50407772E+07          9.42362995E+08          4.85126419E+08          4.48284086E+06          7.62834776E+07          1.29664248E+06
       6700.0000          2.07469267E+06          3.65852393E+07          1.00435739E+09          5.14056251E+08          4.68546099E+06          7.97666325E+07          1.35457993E+06
       6800.0000          2.16706501E+06          3.81426206E+07          1.06122818E+09          5.44537874E+08          4.90321619E+06          8.34069010E+07          1.41565475E+06
       6900.0000          2.26298214E+06          3.99238704E+07          1.11945582E+09          5.75191535E+08          5.12825557E+06          8.72016277E+07          1.47920229E+06
       7000.0000          2.36216312E+06          4.15223580E+07          1.18140967E+09          6.10501972E+08          5.37850307E+06          9.09636539E+07          1.54600752E+06
       7100.0000          2.47123344E+06          4.32346885E+07          1.25315747E+09          6.44594697E+08          5.60538630E+06          9.53047526E+07          1.61543675E+06
       7200.0000          2.57157345E+06          4.51984362E+07          1.32132756E+09          6.80200946E+08          5.84001116E+06          9.92754371E+07          1.68201748E+06
       7300.0000          2.67677900E+06          4.69736300E+07          1.39199368E+09          7.16318909E+08          6.11440205E+06          1.03484537E+08          1.75377721E+06
       7400.0000          2.78724155E+06          4.88377750E+07          1.46673558E+09          7.59811273E+08          6.36256402E+06          1.07734128E+08          1.82580717E+06
       7500.0000          2.90911850E+06          5.07754388E+07          1.54511673E+09          7.94834480E+08          6.62357954E+06          1.12085718E+08          1.90387657E+06
       7600.0000          3.02218552E+06          5.29710066E+07          1.62704484E+09          8.40078311E+08          6.89531770E+06          1.16997707E+08          1.97963852E+06
       7700.0000          3.13754195E+06          5.48805620E+07          1.71268847E+09          8.82723369E+08          7.20432425E+06          1.21565132E+08          2.05892424E+06
       7800.0000          3.27095307E+06          5.69014092E+07          1.79918378E+09          9.27093439E+08          7.47263312E+06          1.26852477E+08          2.14300345E+06
       7900.0000          3.39114371E+06          5.90424508E+07          1.89004731E+09          9.79007893E+08          7.75695614E+06          1.31593035E+08          2.22277055E+06
       8000.0000          3.53554134E+06          6.13983640E+07          1.99175994E+09          1.02673503E+09          8.05882999E+06          1.36615208E+08          2.31474758E+06
       8100.0000          3.65895239E+06          6.35645675E+07          2.08548806E+09          1.07719145E+09          8.39249888E+06          1.42237778E+08          2.40023049E+06
       8200.0000          3.79174277E+06          6.61133212E+07          2.19954931E+09          1.12729770E+09          8.69858330E+06          1.47537165E+08          2.48794941E+06
       8300.0000          3.94326486E+06          6.83069815E+07          2.29602780E+09          1.18563874E+09          9.06104872E+06          1.53031282E+08          2.58790578E+06
       8400.0000          4.08261658E+06          7.10145432E+07          2.40577532E+09          1.24086692E+09          9.37139211E+06          1.59213359E+08          2.67929333E+06
       8500.0000          4.22818843E+06          7.33539000E+07          2.52082207E+09          1.29871455E+09          9.71608185E+06          1.64639529E+08          2.77544056E+06
       8600.0000          4.39312283E+06          7.57986908E+07          2.63431364E+09          1.35978782E+09          1.00714640E+07          1.71230529E+08          2.88128910E+06
       8700.0000          4.53526247E+06          7.86378446E+07          2.76877888E+09          1.42192470E+09          1.04694501E+07          1.76932009E+08          2.98113010E+06
       8800.0000          4.71055272E+06          8.12082962E+07          2.88718536E+09          1.49267473E+09          1.08165882E+07          1.83093760E+08          3.09088534E+06
       8900.0000          4.85963938E+06          8.39103167E+07          3.01414123E+09          1.55760252E+09          1.12422940E+07          1.90046425E+08          3.19611819E+06
       9000.0000          5.02187445E+06          8.67101887E+07          3.14768932E+09          1.62739157E+09          1.15976216E+07          1.96227787E+08          3.30126298E+06
       9100.0000          5.20569679E+06          8.97521560E+07          3.28679308E+09          1.69946879E+09          1.20434996E+07          2.03660634E+08          3.42378779E+06
       9200.0000          5.36805412E+06          9.30153199E+07          3.43104152E+09          1.77426170E+09          1.24227842E+07          2.09953430E+08          3.53165401E+06
       9300.0000          5.56372321E+06          9.57430937E+07          3.58873742E+09          1.85177984E+09          1.28282008E+07          2.16989087E+08          3.65549416E+06
       9400.0000          5.72777750E+06          9.86589887E+07          3.73634946E+09          1.93958989E+09          1.32522206E+07          2.24866683E+08          3.76771216E+06
       9500.0000          5.91259121E+06          1.01766088E+08          3.89180484E+09          2.01676676E+09          1.37212545E+07          2.31726800E+08          3.89249106E+06
       9600.0000          6.11817089E+06          1.05132828E+08          4.05505451E+09          2.09751462E+09          1.42247075E+07          2.39999290E+08          4.02982758E+06
       9700.0000          6.29800904E+06          1.08256905E+08          4.23376886E+09          2.19247079E+09          1.46305709E+07          2.47142435E+08          4.14754977E+06
       9800.0000          6.51414090E+06          1.11823977E+08          4.40264958E+09          2.27860453E+09          1.50732051E+07          2.55722514E+08          4.28496397E+06
       9900.0000          6.70113077E+06          1.15010693E+08          4.57599728E+09          2.36986904E+09          1.55857133E+07          2.63357618E+08          4.41457587E+06
      10000.0000          6.92387033E+06          1.18728803E+08          4.77403285E+09          2.46518983E+09          1.60592275E+07          2.72304878E+08          4.55773114E+06
      11000.0000          9.26117314E+06          1.58093843E+08          6.97112418E+09          3.59584294E+09          2.16872925E+07          3.64641320E+08          6.11333046E+06
      12000.0000          1.21007058E+07          2.05961342E+08          9.83070058E+09          5.10153705E+09          2.84192403E+07          4.80445012E+08          7.99605557E+06
      13000.0000          1.54448935E+07          2.62150392E+08          1.34751827E+10          7.01198945E+09          3.65705517E+07          6.14615391E+08          1.02302642E+07
      14000.0000          1.94027399E+07          3.28393659E+08          1.81363713E+10          9.44437063E+09          4.61488065E+07          7.74764032E+08          1.28691834E+07
      15000.0000          2.41663835E+07          4.05234853E+08          2.38558156E+10          1.24437052E+10          5.72756813E+07          9.64340917E+08          1.60086639E+07
      16000.0000          2.94236661E+07          4.94619396E+08          3.08509849E+10          1.61395975E+10          7.01673279E+07          1.18103723E+09          1.95309685E+07
      17000.0000          3.55738078E+07          5.97675192E+08          3.94396195E+10          2.06222560E+10          8.51257916E+07          1.43120300E+09          2.36386503E+07
      18000.0000          4.25359172E+07          7.08964058E+08          4.94423327E+10          2.59329619E+10          1.02209460E+08          1.71573872E+09          2.82921380E+07
      19000.0000          5.03986050E+07          8.39570550E+08          6.16273302E+10          3.23927776E+10          1.21321612E+08          2.04649245E+09          3.35444427E+07
      20000.0000          5.91261832E+07          9.87921303E+08          7.59015129E+10          3.98477379E+10          1.42894184E+08          2.40307047E+09          3.94045230E+07
      21000.0000          6.92640936E+07          1.14838431E+09          9.18859817E+10          4.84210499E+10          1.66893470E+08          2.80473474E+09          4.61080114E+07
      22000.0000          7.99529195E+07          1.32500220E+09          1.10794460E+11          5.83965867E+10          1.94216661E+08          3.24850377E+09          5.33477037E+07
      23000.0000          9.21316273E+07          1.52563298E+09          1.32471233E+11          6.99111764E+10          2.23599006E+08          3.75208804E+09          6.14621940E+07
      24000.0000          1.05125758E+08          1.74520598E+09          1.57263560E+11          8.34524241E+10          2.56470961E+08          4.30458778E+09          7.02486766E+07
      25000.0000          1.20278518E+08          1.98421615E+09          1.85559465E+11          9.83363709E+10          2.92954160E+08          4.90772472E+09          8.03158924E+07
      26000.0000          1.36101637E+08          2.24012895E+09          2.17479893E+11          1.14979992E+11          3.32872490E+08          5.55557586E+09          9.09810400E+07
      27000.0000          1.53101124E+08          2.53443902E+09          2.53464628E+11          1.34327409E+11          3.76397698E+08          6.30089053E+09          1.02531952E+08
      28000.0000          1.71822914E+08          2.82836579E+09          2.93910643E+11          1.56532562E+11          4.22995533E+08          7.04968554E+09          1.15084878E+08
      29000.0000          1.92346129E+08          3.15978492E+09          3.37338962E+11          1.80352065E+11          4.73763514E+08          7.92274500E+09          1.28850640E+08
      30000.0000          2.14078120E+08          3.52197515E+09          3.87352852E+11          2.06938908E+11          5.28929984E+08          8.80931285E+09          1.43540742E+08
      31000.0000          2.37657133E+08          3.90661689E+09          4.41407779E+11          2.36504849E+11          5.86824512E+08          9.80261576E+09          1.59329220E+08
      32000.0000          2.62826567E+08          4.33240643E+09          5.02693843E+11          2.67914972E+11          6.50282810E+08          1.08762308E+10          1.76333663E+08
      33000.0000          2.89939010E+08          4.77026386E+09          5.68635062E+11          3.03881621E+11          7.20470955E+08          1.20637118E+10          1.94758776E+08
      34000.0000          3.19755476E+08          5.24743523E+09          6.43622095E+11          3.43520355E+11          7.92762238E+08          1.32446076E+10          2.14622743E+08
      35000.0000          3.50143334E+08          5.74499318E+09          7.21534538E+11          3.85962302E+11          8.69761912E+08          1.45445893E+10          2.35155307E+08
      36000.0000          3.84283802E+08          6.30448841E+09          8.07040125E+11          4.33397789E+11          9.55122189E+08          1.59742399E+10          2.58131512E+08
      37000.0000          4.19125471E+08          6.86313640E+09          9.00994913E+11          4.84210052E+11          1.04258020E+09          1.74206603E+10          2.81581998E+08
      38000.0000          4.56540465E+08          7.47123729E+09          1.00346359E+12          5.41389041E+11          1.13886596E+09          1.90513253E+10          3.06971361E+08
      39000.0000          4.96429746E+08          8.11926263E+09          1.11499628E+12          5.99965662E+11          1.24238148E+09          2.06474112E+10          3.34062791E+08
      40000.0000          5.39079150E+08          8.83114079E+09          1.23407923E+12          6.67069193E+11          1.34421438E+09          2.24607386E+10          3.62448675E+08
      41000.0000          5.84357241E+08          9.57823841E+09          1.36639376E+12          7.36449978E+11          1.45932313E+09          2.42907209E+10          3.93052069E+08
      42000.0000          6.30226593E+08          1.03019564E+10          1.50375800E+12          8.12065938E+11          1.57650901E+09          2.63249061E+10          4.24088931E+08
      43000.0000          6.81129259E+08          1.11293598E+10          1.66105406E+12          8.93974383E+11          1.70528662E+09          2.83947755E+10          4.58431158E+08
      44000.0000          7.33953642E+08          1.20189716E+10          1.81476295E+12          9.80672490E+11          1.83691042E+09          3.05969535E+10          4.93990174E+08
      45000.0000          7.87251274E+08          1.28527306E+10          1.98457128E+12          1.07628022E+12          1.98208773E+09          3.29306611E+10          5.30682657E+08
      46000.0000          8.45406295E+08          1.38142828E+10          2.17152314E+12          1.17549674E+12          2.13203167E+09          3.53950910E+10          5.70173553E+08
      47000.0000          9.06367881E+08          1.48175570E+10          2.37125235E+12          1.28652408E+12          2.28820199E+09          3.80081224E+10          6.11498945E+08
      48000.0000          9.70784759E+08          1.58122484E+10          2.57267425E+12          1.40438006E+12          2.44196701E+09          4.06358780E+10          6.54213895E+08
      49000.0000          1.03834711E+09          1.69268396E+10          2.79901306E+12          1.52290554E+12          2.61663734E+09          4.34527178E+10          7.00111373E+08
      50000.0000          1.10936202E+09          1.80665959E+10          3.03183561E+12          1.65690701E+12          2.79520769E+09          4.64455560E+10          7.47949374E+08
