#Energy      Re-K-shell   Re-L1-shell   Re-L2-shell   Re-L3-shell   Re-M1-shell   Re-M2-shell   Re-M3-shell   Re-M4-shell   Re-M5-shell   Re-N1-shell   Re-N2-shell   Re-N3-shell   Re-N4-shell   Re-N5-shell   Re-N6-shell   Re-N7-shell   Re-O1-shell   Re-O2-shell   Re-O3-shell   Valence  Total
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42019390E+04          2.90023907E+04          7.73764100E+03          5.95183068E+03          3.76434155E+03          2.22156812E+03          1.72206319E+03          7.88529379E+04          1.03547669E+05          3.71331028E+04          4.76666095E+04          5.74784257E+02
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44399028E+04          2.90300185E+04          7.84314303E+03          5.96597078E+03          3.80592450E+03          2.30995519E+03          1.77933043E+03          8.06329172E+04          1.04680191E+05          3.79186780E+04          4.84906376E+04          5.89241577E+02
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46825926E+04          2.90576989E+04          7.95156185E+03          5.98017824E+03          3.82767429E+03          2.37927232E+03          1.84905501E+03          8.24951128E+04          1.06403598E+05          3.87382103E+04          4.92992687E+04          6.03173952E+02
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49301506E+04          2.90854322E+04          8.01375766E+03          6.03877395E+03          3.84967410E+03          2.47112177E+03          1.90663433E+03          8.40307143E+04          1.08036254E+05          3.94488481E+04          5.00883963E+04          6.17182149E+02
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51827247E+04          2.94538276E+04          8.11531057E+03          6.06642128E+03          3.89813174E+03          2.55402534E+03          1.97896995E+03          8.59293225E+04          1.09815874E+05          4.02863114E+04          5.08120903E+04          6.32767802E+02
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54404690E+04          2.95207348E+04          8.21947034E+03          6.09432292E+03          3.92820394E+03          2.63513510E+03          2.04596716E+03          8.74630483E+04          1.11655104E+05          4.09956953E+04          5.16513590E+04          6.46873542E+02
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58984168E+04          2.95879468E+04          8.32731718E+03          6.16212109E+03          3.95874374E+03          2.73165208E+03          2.12452924E+03          8.93397620E+04          1.13556992E+05          4.18359962E+04          5.25173796E+04          6.63526548E+02
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62285121E+04          2.96554655E+04          8.43732322E+03          6.20280770E+03          3.98976212E+03          2.82644087E+03          2.18959369E+03          9.12987799E+04          1.14784322E+05          4.27114657E+04          5.34167409E+04          6.78180759E+02
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65671306E+04          2.97232930E+04          8.55027459E+03          6.24403517E+03          4.04863922E+03          2.93290243E+03          2.27106278E+03          9.33456374E+04          1.16621983E+05          4.33601417E+04          5.43451083E+04          6.95690072E+02
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69146069E+04          3.00424276E+04          8.66629118E+03          6.28581434E+03          4.08731950E+03          3.02238583E+03          2.34818350E+03          9.46109036E+04          1.18519442E+05          4.42292640E+04          5.51788393E+04          7.11215878E+02
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70238730E+04          3.01583436E+04          8.74351884E+03          6.36617394E+03          4.12674601E+03          3.13394042E+03          2.42653294E+03          9.66032395E+04          1.19722365E+05          4.48911783E+04          5.59571885E+04          7.27810582E+02
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73237493E+04          3.02751576E+04          8.85467532E+03          6.41884150E+03          4.16694055E+03          3.22480683E+03          2.51511081E+03          9.86812904E+04          1.21518036E+05          4.57385418E+04          5.68912101E+04          7.44138750E+02
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76303555E+04          3.03928800E+04          8.96869447E+03          6.47238778E+03          4.22503490E+03          3.33909307E+03          2.59292846E+03          9.99091258E+04          1.23368392E+05          4.66185103E+04          5.78359636E+04          7.61160640E+02
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79439209E+04          3.05115216E+04          9.08378701E+03          6.52683494E+03          4.27102597E+03          3.44961742E+03          2.68666990E+03          1.01884258E+05          1.25060853E+05          4.73983958E+04          5.88064778E+04          7.78813063E+02
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82794972E+04          3.06310930E+04          9.20331853E+03          6.61240615E+03          4.31802931E+03          3.57463329E+03          2.76505917E+03          1.03939060E+05          1.26947744E+05          4.82975514E+04          5.98269953E+04          7.96301750E+02
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.86111722E+04          3.09099686E+04          9.32603778E+03          6.67558951E+03          4.36607873E+03          3.68032542E+03          2.86230665E+03          1.05552874E+05          1.28892445E+05          4.92314809E+04          6.07346733E+04          8.14026438E+02
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89507195E+04          3.10565925E+04          9.41527072E+03          6.73999200E+03          4.41520954E+03          3.81209620E+03          2.95594031E+03          1.07593176E+05          1.30897654E+05          5.02022415E+04          6.15790335E+04          8.32274708E+02
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92984229E+04          3.12046141E+04          9.53389877E+03          6.80564923E+03          4.47452065E+03          3.91797247E+03          3.04993894E+03          1.09713909E+05          1.32174098E+05          5.07923322E+04          6.25835754E+04          8.49655322E+02
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96545798E+04          3.13540534E+04          9.65555429E+03          6.87259823E+03          4.52790251E+03          4.04207406E+03          3.15647309E+03          1.11346179E+05          1.34097697E+05          5.17320218E+04          6.36224192E+04          8.68632889E+02
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98156699E+04          3.15049310E+04          9.78588909E+03          6.96440933E+03          4.58257347E+03          4.17962710E+03          3.25010852E+03          1.13428130E+05          1.36078113E+05          5.27071365E+04          6.46609776E+04          8.87457625E+02
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01467524E+04          3.16572676E+04          9.91566231E+03          7.03893589E+03          4.63858078E+03          4.30747701E+03          3.36309410E+03          1.15589422E+05          1.38117902E+05          5.37197180E+04          6.57482866E+04          9.07049300E+02
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04852702E+04          3.19292183E+04          1.00489237E+04          7.11507473E+03          4.69597405E+03          4.45400556E+03          3.45686802E+03          1.17834678E+05          1.40219773E+05          5.42258407E+04          6.68856732E+04          9.25980127E+02
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08503335E+04          3.21039390E+04          1.01858158E+04          7.19287875E+03          4.75985834E+03          4.58098446E+03          3.56510110E+03          1.19201317E+05          1.41204746E+05          5.51820295E+04          6.78813943E+04          9.45205534E+02
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12099792E+04          3.22805824E+04          1.02777008E+04          7.27240316E+03          4.82121913E+03          4.73571627E+03          3.68505708E+03          1.21376486E+05          1.43172193E+05          5.61725455E+04          6.87806211E+04          9.65873570E+02
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15781092E+04          3.24591804E+04          1.04094607E+04          7.37110275E+03          4.88418261E+03          4.86277820E+03          3.78908555E+03          1.23632516E+05          1.45195241E+05          5.69529083E+04          6.99160722E+04          9.84885916E+02
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18584439E+04          3.26397656E+04          1.05446428E+04          7.45770367E+03          4.95331619E+03          5.02325496E+03          3.91413444E+03          1.25973999E+05          1.46966873E+05          5.79432178E+04          7.10241832E+04          1.00656834E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22168599E+04          3.28223714E+04          1.06833821E+04          7.54636368E+03          5.02098822E+03          5.17113060E+03          4.04771884E+03          1.27162459E+05          1.49017955E+05          5.87560273E+04          7.21324876E+04          1.02808774E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25834322E+04          3.30070320E+04          1.08110997E+04          7.63715710E+03          5.09053491E+03          5.32075350E+03          4.14884901E+03          1.29376931E+05          1.51127097E+05          5.97349108E+04          7.33415630E+04          1.04760077E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29584425E+04          3.33210109E+04          1.09539092E+04          7.73016187E+03          5.14205960E+03          5.48998461E+03          4.28506519E+03          1.31669898E+05          1.53296800E+05          6.07469635E+04          7.45700257E+04          1.06952961E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34571436E+04          3.35277295E+04          1.11005421E+04          7.82575975E+03          5.20974846E+03          5.67033445E+03          4.40608847E+03          1.34045609E+05          1.54549548E+05          6.15075051E+04          7.56602395E+04          1.09140216E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38769001E+04          3.37370291E+04          1.12511540E+04          7.92349636E+03          5.27924317E+03          5.81350029E+03          4.53246060E+03          1.35524027E+05          1.56613935E+05          6.24987987E+04          7.66349342E+04          1.11219286E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.43073231E+04          3.39489582E+04          1.14059092E+04          8.02370514E+03          5.35546701E+03          5.99928388E+03          4.67408673E+03          1.37833089E+05          1.58734218E+05          6.35225684E+04          7.78568549E+04          1.13583763E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.47488242E+04          3.41635668E+04          1.14767726E+04          8.12509779E+03          5.43026422E+03          6.14691906E+03          4.82484914E+03          1.40222198E+05          1.60912699E+05          6.45804365E+04          7.91300527E+04          1.15764654E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50291284E+04          3.43809059E+04          1.16201673E+04          8.23011848E+03          5.50718033E+03          6.33442681E+03          4.94632084E+03          1.41840441E+05          1.63151808E+05          6.52768619E+04          8.03630972E+04          1.17958303E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54495305E+04          3.47138699E+04          1.17671905E+04          8.33788961E+03          5.56531918E+03          6.53373410E+03          5.10181891E+03          1.44127146E+05          1.64190135E+05          6.62925266E+04          8.15309813E+04          1.20328856E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58801461E+04          3.49553058E+04          1.19179818E+04          8.42099384E+03          5.63999660E+03          6.70876628E+03          5.22694219E+03          1.46488791E+05          1.66271205E+05          6.73402970E+04          8.28700157E+04          1.22462850E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97867108E+04          3.76861352E+04          1.33945040E+04          9.54660829E+03          6.45315773E+03          8.79834782E+03          6.87839084E+03          1.68486103E+05          1.87361245E+05          7.75310945E+04          9.60133749E+04          1.47131328E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.41642138E+04          4.05983172E+04          1.49843792E+04          1.08447640E+04          7.38520578E+03          1.13789990E+04          8.91733892E+03          1.92185642E+05          2.09354877E+05          8.82603588E+04          1.10805696E+05          1.74830124E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89641969E+04          4.38899172E+04          1.67794571E+04          1.22908491E+04          8.42771947E+03          1.44790375E+04          1.13837367E+04          2.17602389E+05          2.31586153E+05          1.00387975E+05          1.26716943E+05          2.05550701E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38430372E+04          4.74258596E+04          1.85817953E+04          1.39411126E+04          9.58202918E+03          1.82316336E+04          1.43481757E+04          2.44697765E+05          2.56038383E+05          1.12170595E+05          1.44574528E+05          2.39271288E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.89371057E+04          5.11203016E+04          2.05186741E+04          1.57125152E+04          1.08698109E+04          2.26369925E+04          1.78174481E+04          2.71496786E+05          2.81220314E+05          1.24997353E+05          1.63973199E+05          2.75828080E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.47446673E+04          5.52501556E+04          2.26877737E+04          1.76429834E+04          1.22440316E+04          2.78061189E+04          2.19149615E+04          3.00263273E+05          3.08960649E+05          1.38968969E+05          1.85163825E+05          3.15724967E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01990520E+04          5.93818097E+04          2.48361478E+04          1.97560389E+04          1.37610780E+04          3.38904277E+04          2.67844195E+04          3.30949035E+05          3.36039749E+05          1.53299563E+05          2.08400359E+05          3.58684545E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.64572559E+04          6.38249447E+04          2.70514755E+04          2.21148987E+04          1.54659087E+04          4.09874139E+04          3.22428926E+04          3.62714859E+05          3.65984431E+05          1.68815674E+05          2.33601644E+05          4.05356509E+03
       1886.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19138587E+04          6.81046428E+04          2.91838630E+04          2.43279754E+04          1.70320796E+04          4.79089860E+04          3.79155144E+04          3.92107427E+05          3.90489098E+05          1.83064407E+05          2.57675140E+05          4.49082190E+03
       1887.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24370384E+03          8.19140009E+04          6.81047486E+04          2.91839153E+04          2.43280319E+04          1.70321193E+04          4.79091718E+04          3.79156646E+04          3.92108170E+05          3.90489754E+05          1.83064764E+05          2.57675760E+05          1.49618296E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28376134E+03          8.28488637E+04          6.85083826E+04          2.95275290E+04          2.46499696E+04          1.72938891E+04          4.91478823E+04          3.86880157E+04          3.97000121E+05          3.94800913E+05          1.85414288E+05          2.61765134E+05          1.52146893E+03
       1952.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45019789E+03          8.58963254E+04          7.12453541E+04          3.08520121E+04          2.62285191E+04          1.83130772E+04          5.37339638E+04          4.25848208E+04          4.13462738E+05          4.13409909E+05          1.93940437E+05          2.76317807E+05          1.62691897E+03
       1953.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84168636E+03          2.45020451E+03          8.58964647E+04          7.12454615E+04          3.08520665E+04          2.62285825E+04          1.83131191E+04          5.37341620E+04          4.25849830E+04          4.13463458E+05          4.13410644E+05          1.93940801E+05          2.76318443E+05          1.31437141E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30106178E+03          2.61617668E+03          8.92980988E+04          7.33561504E+04          3.20265645E+04          2.75008567E+04          1.93546623E+04          5.83917945E+04          4.59805994E+04          4.31108362E+05          4.27111234E+05          2.02011206E+05          2.90307497E+05          1.35693563E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30586841E+03          2.89232590E+03          9.59742271E+04          7.86486015E+04          3.48301102E+04          3.04351924E+04          2.14636608E+04          6.89125179E+04          5.46213290E+04          4.65894785E+05          4.60034282E+05          2.20570257E+05          3.21552055E+05          1.40787967E+03
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.12034312E+03          3.25756783E+03          1.03102301E+05          8.39138817E+04          3.77077640E+04          3.37597696E+04          2.37967059E+04          8.07260158E+04          6.40576084E+04          5.04349712E+05          4.94251545E+05          2.39835852E+05          3.55924718E+05          1.51276766E+03
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.21717308E+03          3.65706321E+03          1.10312507E+05          8.98238360E+04          4.06366837E+04          3.70888058E+04          2.62910912E+04          9.40451588E+04          7.48449152E+04          5.41015356E+05          5.30776811E+05          2.58259669E+05          3.91922369E+05          1.64184021E+03
       2370.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54944541E+03          3.96753301E+03          1.15411303E+05          9.38121630E+04          4.27311537E+04          3.96065932E+04          2.81184085E+04          1.04637866E+05          8.32036425E+04          5.69872782E+05          5.55962208E+05          2.72910577E+05          4.19929913E+05          1.76380197E+03
       2371.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12791998E+04          5.54945331E+03          3.96754295E+03          1.15411461E+05          9.38122925E+04          4.27312192E+04          3.96066714E+04          2.81184654E+04          1.04638193E+05          8.32039099E+04          5.69873644E+05          5.55963020E+05          2.72911021E+05          4.19930771E+05          1.52528615E+03
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14427509E+04          5.66637401E+03          4.07843509E+03          1.17741959E+05          9.51654547E+04          4.37034340E+04          4.07742529E+04          2.89682536E+04          1.09601805E+05          8.72709376E+04          5.82652470E+05          5.66317967E+05          2.79504892E+05          4.30879394E+05          1.56260981E+03
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20450331E+04          6.42945406E+03          4.54582692E+03          1.25634127E+05          1.01409076E+05          4.70103400E+04          4.46866772E+04          3.18104613E+04          1.26748317E+05          1.00240961E+05          6.24841969E+05          6.06012870E+05          3.01405080E+05          4.73433758E+05          1.73013092E+03
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28917290E+04          7.11607274E+03          5.06911648E+03          1.33650489E+05          1.07717775E+05          5.02274918E+04          4.88857391E+04          3.50338630E+04          1.45200390E+05          1.15728207E+05          6.65567296E+05          6.46475364E+05          3.22271107E+05          5.17280100E+05          1.90600580E+03
       2685.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35277106E+04          7.74328299E+03          5.50508585E+03          1.40893181E+05          1.13113356E+05          5.32944113E+04          5.27416706E+04          3.79184283E+04          1.63084852E+05          1.29609391E+05          7.03145871E+05          6.81009661E+05          3.42543880E+05          5.57488352E+05          2.05675667E+03
       2686.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33825966E+04          1.35277277E+04          7.74329919E+03          5.50509784E+03          1.40893367E+05          1.13113495E+05          5.32944875E+04          5.27417681E+04          3.79185056E+04          1.63085320E+05          1.29609756E+05          7.03146817E+05          6.81010570E+05          3.42544384E+05          5.57489383E+05          1.93739439E+03
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35724567E+04          1.36481718E+04          7.85842641E+03          5.59033102E+03          1.42208438E+05          1.14090653E+05          5.38332564E+04          5.34330776E+04          3.81514107E+04          1.65924734E+05          1.32215732E+05          7.09835567E+05          6.87439372E+05          3.46113491E+05          5.63458917E+05          1.96230335E+03
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54543472E+04          1.44015898E+04          8.65035174E+03          6.16959636E+03          1.50423826E+05          1.21116281E+05          5.75068014E+04          5.82422488E+04          4.18150498E+04          1.89119467E+05          1.50709612E+05          7.54968184E+05          7.29491894E+05          3.70446923E+05          6.14393639E+05          2.13833763E+03
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66078205E+04          1.52018660E+04          9.51652575E+03          6.77756512E+03          1.59223675E+05          1.27985819E+05          6.12420285E+04          6.34173824E+04          4.54877657E+04          2.15623976E+05          1.71346775E+05          8.04036968E+05          7.73795960E+05          3.95229279E+05          6.68283003E+05          2.32053373E+03
       2936.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72177662E+04          1.55310490E+04          9.88660639E+03          7.03712036E+03          1.62776575E+05          1.30908796E+05          6.26245101E+04          6.56038701E+04          4.70708909E+04          2.25446143E+05          1.79491395E+05          8.18881305E+05          7.91887312E+05          4.05825698E+05          6.88817707E+05          2.39721113E+03
       2937.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.45614461E+04          3.72177997E+04          1.55310672E+04          9.88662718E+03          7.03713493E+03          1.62776771E+05          1.30908958E+05          6.26245929E+04          6.56039924E+04          4.70709794E+04          2.25446754E+05          1.79491865E+05          8.18882325E+05          7.91888313E+05          4.05826286E+05          6.88818939E+05          2.29632399E+03
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61512326E+04          3.80492727E+04          1.61136860E+04          1.04354551E+04          7.47310099E+03          1.68179659E+05          1.34914214E+05          6.51416098E+04          6.88404837E+04          4.95108589E+04          2.43166059E+05          1.94266602E+05          8.52317897E+05          8.18885568E+05          4.22126793E+05          7.23922064E+05          2.41179927E+03
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81994865E+04          3.94797312E+04          1.70498494E+04          1.13968227E+04          8.16700177E+03          1.77873251E+05          1.42569983E+05          6.92389353E+04          7.45678829E+04          5.37177414E+04          2.74047850E+05          2.18861023E+05          8.98937366E+05          8.67175091E+05          4.49977104E+05          7.82623765E+05          2.60118599E+03
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.09859890E+04          4.11293187E+04          1.79943878E+04          1.24820528E+04          8.93531390E+03          1.87507284E+05          1.50460672E+05          7.34433982E+04          8.07713108E+04          5.82835102E+04          3.08838363E+05          2.47283880E+05          9.54050642E+05          9.16988059E+05          4.78005679E+05          8.47715671E+05          2.80788576E+03
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38075668E+04          4.28602165E+04          1.89457599E+04          1.35462561E+04          9.74699139E+03          1.97409940E+05          1.58404142E+05          7.79175553E+04          8.72533916E+04          6.30619487E+04          3.45885017E+05          2.76115929E+05          1.00628745E+06          9.67010998E+05          5.06244441E+05          9.15450890E+05          3.01802758E+03
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62426311E+04          4.47145465E+04          1.99684557E+04          1.47752603E+04          1.06396394E+04          2.07691628E+05          1.66409150E+05          8.25669097E+04          9.39530904E+04          6.79789488E+04          3.86646668E+05          3.08743907E+05          1.05557315E+06          1.01773209E+06          5.37043407E+05          9.81146021E+05          3.24534178E+03
