#Energy      Re-K-shell   Re-L1-shell   Re-L2-shell   Re-L3-shell   Re-M1-shell   Re-M2-shell   Re-M3-shell   Re-M4-shell   Re-M5-shell   Re-N1-shell   Re-N2-shell   Re-N3-shell   Re-N4-shell   Re-N5-shell   Re-N6-shell   Re-N7-shell   Re-O1-shell   Re-O2-shell   Re-O3-shell   Valence  Total
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77659170E+06          1.26496897E+05          2.10466125E+04          2.32195279E+03          1.30696099E+03          6.01537284E+01          4.28671202E+01          3.92968045E+02          2.22706372E+02          8.57342405E+01          1.35919223E+01          7.49199599E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26806686E+06          1.14477474E+05          1.97457339E+04          2.27301756E+03          1.28287817E+03          6.06846075E+01          4.32923723E+01          3.95497179E+02          2.24664784E+02          8.65847446E+01          1.37468884E+01          7.56832334E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.60760218E+05          1.04280065E+05          1.85848163E+04          2.22757544E+03          1.26050897E+03          6.12730243E+01          4.37166868E+01          3.98052136E+02          2.26626515E+02          8.74333736E+01          1.38987042E+01          7.64450855E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58954037E+05          9.55442056E+04          1.75440868E+04          2.18532842E+03          1.23971131E+03          6.18601862E+01          4.41015860E+01          4.00631212E+02          2.28591240E+02          8.82031719E+01          1.40529654E+01          7.71956793E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.18254993E+05          8.79966093E+04          1.66067991E+04          2.14600751E+03          1.22035675E+03          6.23896284E+01          4.45243056E+01          4.03232836E+02          2.30558660E+02          8.90486112E+01          1.42068805E+01          7.79532240E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15784419E+05          8.14255013E+04          1.57595546E+04          2.10937370E+03          1.20232936E+03          6.29746981E+01          4.49461303E+01          4.05855555E+02          2.32528497E+02          8.98922606E+01          1.43577197E+01          7.87094381E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38478167E+05          7.56650764E+04          1.49907818E+04          2.07520995E+03          1.18552537E+03          6.35585679E+01          4.53298447E+01          4.08498021E+02          2.34500492E+02          9.06596894E+01          1.45109683E+01          7.94548397E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78562392E+05          7.05831764E+04          1.42910072E+04          2.04332276E+03          1.16985009E+03          6.40866708E+01          4.57501549E+01          4.11158976E+02          2.36348707E+02          9.15003098E+01          1.46612014E+01          8.01975711E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31041136E+05          6.60745374E+04          1.36519901E+04          2.01353541E+03          1.15521886E+03          6.46685504E+01          4.61696116E+01          4.13837259E+02          2.38389738E+02          9.23392231E+01          1.48138078E+01          8.09573311E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92649936E+05          6.20538067E+04          1.30668030E+04          1.98568863E+03          1.14155409E+03          6.52492839E+01          4.65882281E+01          4.16531783E+02          2.40427186E+02          9.31764562E+01          1.49660937E+01          8.17152215E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61115753E+05          5.84514018E+04          1.25293977E+04          1.95963808E+03          1.12878530E+03          6.58288891E+01          4.69702440E+01          4.19241541E+02          2.42214945E+02          9.39404880E+01          1.51154438E+01          8.24441095E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34866977E+05          5.52095521E+04          1.20346745E+04          1.93525216E+03          1.11684837E+03          6.63549841E+01          4.73874497E+01          4.21965591E+02          2.44247195E+02          9.47748994E+01          1.52671228E+01          8.31903301E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12754453E+05          5.22799580E+04          1.15781461E+04          1.91241229E+03          1.10568508E+03          6.69327325E+01          4.78038547E+01          4.24703051E+02          2.46275990E+02          9.56077094E+01          1.54184964E+01          8.39430757E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93927529E+05          4.96236762E+04          1.11559618E+04          1.89100877E+03          1.09524230E+03          6.75094041E+01          4.82194716E+01          4.27453105E+02          2.48301378E+02          9.64389433E+01          1.55695730E+01          8.46941137E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77751341E+05          4.72059468E+04          1.07646743E+04          1.87094235E+03          1.08547079E+03          6.80850156E+01          4.85999477E+01          4.30214979E+02          2.50323404E+02          9.71998953E+01          1.57178093E+01          8.54200346E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63735230E+05          4.49989674E+04          1.04013661E+04          1.85212198E+03          1.07632617E+03          6.86595837E+01          4.90142505E+01          4.32987964E+02          2.52108591E+02          9.80285011E+01          1.58683174E+01          8.61651777E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51502611E+05          4.29776375E+04          1.00634051E+04          1.83446418E+03          1.06776723E+03          6.92331247E+01          4.94278021E+01          4.35771378E+02          2.54125795E+02          9.88556041E+01          1.60185418E+01          8.69114548E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40752785E+05          4.11219047E+04          9.74847460E+03          1.81789270E+03          1.05975613E+03          6.97560416E+01          4.98406142E+01          4.38564592E+02          2.56139769E+02          9.96812285E+01          1.61684904E+01          8.76483384E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31252499E+05          3.94135666E+04          9.45453170E+03          1.80233692E+03          1.05225819E+03          7.03279138E+01          5.02526985E+01          4.41367020E+02          2.58150560E+02          1.00505397E+02          1.63156853E+01          8.83842803E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22806146E+05          3.78369860E+04          9.17976466E+03          1.78773247E+03          1.04524155E+03          7.08988058E+01          5.06640665E+01          4.44178098E+02          2.60158214E+02          1.01328133E+02          1.64650993E+01          8.91260242E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15261142E+05          3.63787191E+04          8.92253748E+03          1.77401924E+03          1.03867637E+03          7.14687328E+01          5.10747295E+01          4.46997312E+02          2.62162775E+02          1.02149459E+02          1.66142471E+01          8.98662829E+00
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08490430E+05          3.50270481E+04          8.68140580E+03          1.76114306E+03          1.03253603E+03          7.20377096E+01          5.14846984E+01          4.49824163E+02          2.64164290E+02          1.02969397E+02          1.67631351E+01          9.06050925E+00
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02388281E+05          3.37715593E+04          8.45507764E+03          1.74905237E+03          1.02679455E+03          7.26057512E+01          5.18618546E+01          4.52658197E+02          2.66162803E+02          1.03723709E+02          1.69117680E+01          9.13275433E+00
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.68667704E+04          3.26033086E+04          8.24235787E+03          1.73770101E+03          1.02142895E+03          7.31728720E+01          5.22706855E+01          4.55498976E+02          2.68158357E+02          1.04541371E+02          1.70601487E+01          9.20636324E+00
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18524479E+04          3.15141455E+04          8.04221085E+03          1.72704475E+03          1.01641765E+03          7.37390861E+01          5.26788538E+01          4.58346088E+02          2.70150997E+02          1.05357708E+02          1.72082796E+01          9.27983478E+00
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72834013E+04          3.04970807E+04          7.85368930E+03          1.71704375E+03          1.01174027E+03          7.43044077E+01          5.30863698E+01          4.61199150E+02          2.72140765E+02          1.06172740E+02          1.73537746E+01          9.35247739E+00
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.31073497E+04          2.95457992E+04          7.67593223E+03          1.70766012E+03          1.00737821E+03          7.48688504E+01          5.34932435E+01          4.64057796E+02          2.73916130E+02          1.06986487E+02          1.75014222E+01          9.42543381E+00
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.92787307E+04          2.86546999E+04          7.50813767E+03          1.69886012E+03          1.00331425E+03          7.54324276E+01          5.38994846E+01          4.66921683E+02          2.75901912E+02          1.07798969E+02          1.76488316E+01          9.49851243E+00
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.57591814E+04          2.78188030E+04          7.34960816E+03          1.69061048E+03          9.99531938E+02          7.59951525E+01          5.43051029E+01          4.69790486E+02          2.77884938E+02          1.08610206E+02          1.77960062E+01          9.57146356E+00
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.25157640E+04          2.70335932E+04          7.19969221E+03          1.68288160E+03          9.96016563E+02          7.65570380E+01          5.47101079E+01          4.72663899E+02          2.79865249E+02          1.09420216E+02          1.79429492E+01          9.64428945E+00
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.95191642E+04          2.62950570E+04          7.05779866E+03          1.67564519E+03          9.92753603E+02          7.71180970E+01          5.51145086E+01          4.75541629E+02          2.81842886E+02          1.10229017E+02          1.80896633E+01          9.71699210E+00
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67446075E+04          2.55995645E+04          6.92338558E+03          1.66887480E+03          9.89730308E+02          7.76783417E+01          5.55183143E+01          4.78423407E+02          2.84021405E+02          1.11036629E+02          1.82361515E+01          9.78981557E+00
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41700405E+04          2.49438225E+04          6.79596049E+03          1.66254718E+03          9.86933961E+02          7.82377845E+01          5.59215337E+01          4.81308967E+02          2.85992227E+02          1.11843067E+02          1.83824165E+01          9.86227626E+00
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.17762573E+04          2.43249002E+04          6.67506051E+03          1.65663829E+03          9.84353673E+02          7.87964371E+01          5.63241757E+01          4.84198069E+02          2.87960499E+02          1.12648351E+02          1.85284613E+01          9.93461980E+00
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48509268E+04          1.96719357E+04          5.74746976E+03          1.61651081E+03          9.68338580E+02          8.43831783E+01          6.03483410E+01          5.13195025E+02          3.07510905E+02          1.20696682E+02          1.99795794E+01          1.06545711E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.53234658E+04          1.68173479E+04          5.16441109E+03          1.60140298E+03          9.65316209E+02          8.98969844E+01          6.43459625E+01          5.41950182E+02          3.27192333E+02          1.28691925E+02          2.14113378E+01          1.13658528E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94282891E+04          1.49625805E+04          4.78349078E+03          1.60250929E+03          9.70774938E+02          9.53836420E+01          6.82942063E+01          5.71485203E+02          3.46638204E+02          1.36588413E+02          2.28278804E+01          1.20696378E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55445134E+04          1.37092267E+04          4.52899704E+03          1.61461781E+03          9.82020767E+02          1.00844936E+02          7.22227215E+01          6.00730208E+02          3.66034307E+02          1.44445443E+02          2.42287548E+01          1.27671951E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28710079E+04          1.28394711E+04          4.35767764E+03          1.63447137E+03          9.97357068E+02          1.06248598E+02          7.61097317E+01          6.29714111E+02          3.85382219E+02          1.52219463E+02          2.56173293E+01          1.34580887E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09710743E+04          1.22259453E+04          4.24338941E+03          1.65994139E+03          1.01566796E+03          1.11633041E+02          7.99816921E+01          6.58878459E+02          4.04386452E+02          1.59963384E+02          2.69947091E+01          1.41444185E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95890045E+04          1.17901906E+04          4.16958162E+03          1.68958438E+03          1.03619268E+03          1.16967647E+02          8.38178440E+01          6.87790019E+02          4.23367440E+02          1.67635688E+02          2.83599387E+01          1.48247183E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85667326E+04          1.14817623E+04          4.12535364E+03          1.72239058E+03          1.05839651E+03          1.22287675E+02          8.76211540E+01          7.16857396E+02          4.42324767E+02          1.75242308E+02          2.97139520E+01          1.55001875E+01
       1886.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78897467E+04          1.12905507E+04          4.10509890E+03          1.75293494E+03          1.07877670E+03          1.26860381E+02          9.09305473E+01          7.41705086E+02          4.58600284E+02          1.81861095E+02          3.08838314E+01          1.60842821E+01
       1887.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19153422E+13          1.78897330E+04          1.12905470E+04          4.10509860E+03          1.75293566E+03          1.07877718E+03          1.26860490E+02          9.09306250E+01          7.41705698E+02          4.58600673E+02          1.81861250E+02          3.08838584E+01          1.60842957E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56215250E+08          1.78022893E+04          1.12670401E+04          4.10328186E+03          1.75763455E+03          1.08189393E+03          1.27533435E+02          9.14147850E+01          7.45685154E+02          4.61124312E+02          1.82829570E+02          3.10592248E+01          1.61713091E+01
       1952.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34702264E+07          1.74774019E+04          1.11830246E+04          4.09872200E+03          1.77711373E+03          1.09477153E+03          1.30332906E+02          9.34062718E+01          7.60743261E+02          4.70981053E+02          1.86812544E+02          3.17677020E+01          1.65249335E+01
       1953.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64302513E+13          1.34696832E+07          1.74773905E+04          1.11830218E+04          4.09872191E+03          1.77711447E+03          1.09477202E+03          1.30333014E+02          9.34063491E+01          7.60743870E+02          4.70981439E+02          1.86812698E+02          3.17677289E+01          1.65249470E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81986988E+07          5.90512412E+06          1.72274976E+04          1.11229121E+04          4.09816105E+03          1.79478330E+03          1.10640079E+03          1.32769633E+02          9.51792319E+01          7.74291528E+02          4.79777659E+02          1.90358464E+02          3.23931921E+01          1.68375028E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66170408E+06          2.21018230E+06          1.67954320E+04          1.10330559E+04          4.10624823E+03          1.83343746E+03          1.13170360E+03          1.37996853E+02          9.89165111E+01          8.02692883E+02          4.98295138E+02          1.97833022E+02          3.37212850E+01          1.75003504E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97272754E+06          1.21230908E+06          1.64729221E+04          1.09856602E+04          4.12479058E+03          1.87329258E+03          1.15763932E+03          1.43159076E+02          1.02628425E+02          8.31247847E+02          5.16685982E+02          2.05256850E+02          3.50390841E+01          1.81580381E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74894412E+06          7.87201196E+05          1.62359913E+04          1.09720062E+04          4.15172453E+03          1.91411316E+03          1.18408159E+03          1.48315878E+02          1.06335333E+02          8.59270245E+02          5.35080867E+02          2.12670666E+02          3.63490050E+01          1.88129700E+01
       2370.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30880454E+06          6.15738052E+05          1.61098309E+04          1.09791285E+04          4.17506300E+03          1.94357856E+03          1.20310760E+03          1.51953042E+02          1.08950102E+02          8.79245181E+02          5.48050346E+02          2.17900204E+02          3.72751993E+01          1.92756273E+01
       2371.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50588631E+13          1.30879504E+06          6.15734193E+05          1.61098278E+04          1.09791289E+04          4.17506370E+03          1.94357939E+03          1.20310813E+03          1.51953147E+02          1.08950177E+02          8.79245770E+02          5.48050721E+02          2.17900354E+02          3.72752254E+01          1.92756405E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56098210E+08          1.17935869E+06          5.62907186E+05          1.60669485E+04          1.09855291E+04          4.18547578E+03          1.95571455E+03          1.21093126E+03          1.53413183E+02          1.10019111E+02          8.87452800E+02          5.53359001E+02          2.20038222E+02          3.76525893E+01          1.94640166E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61630808E+07          8.63476604E+05          4.28646338E+05          1.59525054E+04          1.10212087E+04          4.22482462E+03          1.99795031E+03          1.23810962E+03          1.58507688E+02          1.13681051E+02          9.15462554E+02          5.71527072E+02          2.27362103E+02          3.89490484E+01          2.01117695E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.65135029E+06          6.68144781E+05          3.41217726E+05          1.58825151E+04          1.10751435E+04          4.26881288E+03          2.04070307E+03          1.26555356E+03          1.63599589E+02          1.17322342E+02          9.43309538E+02          5.89591177E+02          2.34644683E+02          4.02385905E+01          2.07563570E+01
       2685.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.04684543E+06          5.53478712E+05          2.88050202E+05          1.58518332E+04          1.11337686E+04          4.30976779E+03          2.07781064E+03          1.28932828E+03          1.67919262E+02          1.20445873E+02          9.67269545E+02          6.05097607E+02          2.40891746E+02          4.13429568E+01          2.13080221E+01
       2686.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88973954E+14          4.04680705E+06          5.53476469E+05          2.88049146E+05          1.58518328E+04          1.11337701E+04          4.30976877E+03          2.07781150E+03          1.28932884E+03          1.67919365E+02          1.20445947E+02          9.67270122E+02          6.05097975E+02          2.40891893E+02          4.13429825E+01          2.13080351E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43530899E+09          3.78129338E+06          5.38021229E+05          2.80764124E+05          1.58491126E+04          1.11442636E+04          4.31667868E+03          2.08387791E+03          1.29321202E+03          1.68637487E+02          1.20944066E+02          9.71309890E+02          6.07556886E+02          2.41888133E+02          4.15214930E+01          2.13972358E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.06567673E+07          2.49882606E+06          4.46503051E+05          2.37028056E+05          1.58461288E+04          1.12261229E+04          4.36780932E+03          2.12739739E+03          1.32104339E+03          1.73649480E+02          1.24564481E+02          9.98850695E+02          6.25541417E+02          2.49128962E+02          4.27999193E+01          2.20361285E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29887849E+07          1.80340574E+06          3.79422570E+05          2.04255804E+05          1.58686548E+04          1.13187514E+04          4.42170724E+03          2.17119788E+03          1.34901347E+03          1.78661756E+02          1.28149611E+02          1.02654984E+03          6.43322795E+02          2.56299222E+02          4.40705736E+01          2.26710115E+01
       2936.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79470261E+07          1.62391864E+06          3.59047666E+05          1.94171478E+05          1.58826393E+04          1.13554217E+04          4.44226610E+03          2.18746400E+03          1.35939147E+03          1.80487944E+02          1.29479888E+02          1.03679458E+03          6.49932812E+02          2.58959777E+02          4.45398889E+01          2.29054250E+01
       2937.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46889876E+14          1.79468176E+07          1.62390992E+06          3.59046624E+05          1.94170961E+05          1.58826402E+04          1.13554237E+04          4.44226722E+03          2.18746488E+03          1.35939203E+03          1.80488045E+02          1.29479961E+02          1.03679515E+03          6.49933175E+02          2.58959922E+02          4.45399144E+01          2.29054378E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04817139E+08          1.26639661E+07          1.37955670E+06          3.28632067E+05          1.78999669E+05          1.59127460E+04          1.14205457E+04          4.47796416E+03          2.21522675E+03          1.37709403E+03          1.83625134E+02          1.31734666E+02          1.05381554E+03          6.61128373E+02          2.63469332E+02          4.53371311E+01          2.33037101E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80062911E+07          8.22518279E+06          1.10004044E+06          2.89154674E+05          1.59086128E+05          1.59752032E+04          1.15301901E+04          4.53624290E+03          2.25944021E+03          1.40409883E+03          1.88590255E+02          1.35303140E+02          1.08124197E+03          6.78849890E+02          2.70606280E+02          4.65963576E+01          2.39332235E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29085411E+07          5.86857313E+06          9.04915188E+05          2.57806165E+05          1.43083877E+05          1.60534038E+04          1.16465948E+04          4.59626238E+03          2.30278941E+03          1.43227383E+03          1.93533217E+02          1.38839309E+02          1.10853943E+03          6.96385159E+02          2.77678619E+02          4.78522204E+01          2.45597477E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38692208E+07          4.45100587E+06          7.62689010E+05          2.32462498E+05          1.30019340E+05          1.61451809E+04          1.17688509E+04          4.65778688E+03          2.34688326E+03          1.46037139E+03          1.98454924E+02          1.42376846E+02          1.13571356E+03          7.13950642E+02          2.84753691E+02          4.91026166E+01          2.51844254E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.48542280E+06          3.52451177E+06          6.55470904E+05          2.11662677E+05          1.19207860E+05          1.62487315E+04          1.18961949E+04          4.72061729E+03          2.39087991E+03          1.48992266E+03          2.03356222E+02          1.45899772E+02          1.16276959E+03          7.31442279E+02          2.91799543E+02          5.03483091E+01          2.58069660E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.99117342E+06          2.88203840E+06          5.72408218E+05          1.94370521E+05          1.10156977E+05          1.63625423E+04          1.20279810E+04          4.78458460E+03          2.43736530E+03          1.51783336E+03          2.08237911E+02          1.49424447E+02          1.18971245E+03          7.48964800E+02          2.98848893E+02          5.15893346E+01          2.64276784E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.42110085E+06          2.41609311E+06          5.06608933E+05          1.79835021E+05          1.02504019E+05          1.64853363E+04          1.21636600E+04          4.84954438E+03          2.48110632E+03          1.54567620E+03          2.13100735E+02          1.52919624E+02          1.21681351E+03          7.66315944E+02          3.05839249E+02          5.28261159E+01          2.70449624E+01
