#Energy      Sr-K-shell   Sr-L1-shell   Sr-L2-shell   Sr-L3-shell   Sr-M1-shell   Sr-M2-shell   Sr-M3-shell   Sr-M4-shell   Sr-M5-shell   Sr-N1-shell   Sr-N2-shell   Sr-N3-shell   Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   O-K-shell   Valence  Total
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00762545E+04          6.34547156E+03          2.75110293E+03          4.21541517E+02          2.72992175E+02          1.34999285E+02          7.54108388E+01          3.61305767E+01          1.00000000E+30          7.06000424E+06          1.23127975E+05          5.44217280E+04          2.41273722E+02          1.31149451E+02          6.36745356E+01          9.78258100E+05          1.39924470E+01          6.49683978E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88848512E+04          6.12042341E+03          2.66091667E+03          4.20658046E+02          2.72515589E+02          1.36539890E+02          7.63555532E+01          3.65854258E+01          1.00000000E+30          2.96439209E+06          1.08314826E+05          4.81870822E+04          2.43315838E+02          1.32655637E+02          6.44103332E+01          7.02784191E+05          1.41750416E+01          6.57269436E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78228043E+04          5.91476192E+03          2.57835870E+03          4.19970265E+02          2.72161060E+02          1.37946680E+02          7.72603171E+01          3.70219982E+01          1.00000000E+30          1.70462561E+06          9.62767282E+04          4.30734962E+04          2.45372087E+02          1.34036013E+02          6.50870180E+01          5.34824190E+05          1.43571802E+01          6.64630117E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68715537E+04          5.72638642E+03          2.50262778E+03          4.19462800E+02          2.71918933E+02          1.39352780E+02          7.81632290E+01          3.74576558E+01          1.00000000E+30          1.13344861E+06          8.63457147E+04          3.88198171E+04          2.47441342E+02          1.35534957E+02          6.58192289E+01          4.23848819E+05          1.45388740E+01          6.72061101E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60159486E+04          5.55347122E+03          2.43302203E+03          4.19121642E+02          2.71780600E+02          1.40882862E+02          7.91004607E+01          3.79088960E+01          1.00000000E+30          8.20026779E+05          7.80439055E+04          3.52396170E+04          2.49522573E+02          1.36911230E+02          6.64937839E+01          3.46167300E+05          1.47227973E+01          6.79550922E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52433964E+04          5.39443705E+03          2.36893020E+03          4.18934218E+02          2.71738181E+02          1.42285097E+02          7.99992189E+01          3.83425276E+01          1.00000000E+30          6.27031092E+05          7.10247866E+04          3.21937171E+04          2.51614837E+02          1.38403184E+02          6.72225362E+01          2.89425821E+05          1.49035963E+01          6.86941761E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45433562E+04          5.24789825E+03          2.30981409E+03          4.18889088E+02          2.71784616E+02          1.43808252E+02          8.09316882E+01          3.87914728E+01          1.00000000E+30          4.98618559E+05          6.50306442E+04          2.95782064E+04          2.53717263E+02          1.39775540E+02          6.78950599E+01          2.46537632E+05          1.50866002E+01          6.94390764E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39068724E+04          5.11263844E+03          2.25520408E+03          4.18975908E+02          2.71913419E+02          1.45206795E+02          8.18264898E+01          3.92231742E+01          1.00000000E+30          4.08327653E+05          5.98646171E+04          2.73136467E+04          2.55829058E+02          1.41260753E+02          6.86204792E+01          2.13225770E+05          1.52665459E+01          7.01743508E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33264610E+04          4.98759125E+03          2.20467930E+03          4.19185231E+02          2.72118761E+02          1.46723264E+02          8.27543917E+01          3.96699185E+01          1.00000000E+30          3.42060517E+05          5.53781402E+04          2.53378814E+04          2.57949487E+02          1.42629374E+02          6.92910668E+01          1.86778839E+05          1.54486676E+01          7.09153631E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27956840E+04          4.87180814E+03          2.15787177E+03          4.19508482E+02          2.72395269E+02          1.48236154E+02          8.36454214E+01          4.00997792E+01          1.00000000E+30          2.91815752E+05          5.14536925E+04          2.36029949E+04          2.60077874E+02          1.44108089E+02          7.00132753E+01          1.65385978E+05          1.56277942E+01          7.16497644E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23090194E+04          4.76445550E+03          2.11445107E+03          4.19937807E+02          2.72738074E+02          1.49628304E+02          8.45689400E+01          4.05444114E+01          1.00000000E+30          2.52690397E+05          4.79982649E+04          2.20701087E+04          2.62213595E+02          1.45473148E+02          7.06820181E+01          1.47800776E+05          1.58090714E+01          7.23843194E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18617142E+04          4.66478545E+03          2.07412431E+03          4.20466040E+02          2.73142703E+02          1.51134865E+02          8.54563702E+01          4.09725151E+01          1.00000000E+30          2.21553612E+05          4.49384431E+04          2.07082302E+04          2.64356072E+02          1.46945602E+02          7.14011338E+01          1.33151322E+05          1.59874110E+01          7.31151936E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14496510E+04          4.57213713E+03          2.03662897E+03          4.21086606E+02          2.73605064E+02          1.52523765E+02          8.63756786E+01          4.14151185E+01          1.00000000E+30          1.96324749E+05          4.22142042E+04          1.94923644E+04          2.66504775E+02          1.48414712E+02          7.21186089E+01          1.20801958E+05          1.61678765E+01          7.38542404E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10692667E+04          4.48591436E+03          2.00173044E+03          4.21793487E+02          2.74121410E+02          1.54024224E+02          8.72928784E+01          4.18567083E+01          1.00000000E+30          1.75553315E+05          3.97770017E+04          1.84014422E+04          2.68659209E+02          1.49773686E+02          7.27842554E+01          1.10281112E+05          1.63454610E+01          7.45810283E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07174062E+04          4.40558773E+03          1.96921700E+03          4.22581153E+02          2.74688271E+02          1.55521395E+02          8.81749321E+01          4.22821968E+01          1.00000000E+30          1.58222590E+05          3.75871712E+04          1.74187593E+04          2.70818915E+02          1.51236875E+02          7.34988077E+01          1.01237716E+05          1.65251439E+01          7.53119423E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03913256E+04          4.33067642E+03          1.93889903E+03          4.23444477E+02          2.75302466E+02          1.56904601E+02          8.90881620E+01          4.27218735E+01          1.00000000E+30          1.43590998E+05          3.56110603E+04          1.65300536E+04          2.72983473E+02          1.52696889E+02          7.42118020E+01          9.33971221E+04          1.67020043E+01          7.60406554E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00886460E+04          4.26075217E+03          1.91060492E+03          4.24378761E+02          2.75961084E+02          1.58395999E+02          8.99993962E+01          4.31605910E+01          1.00000000E+30          1.31116836E+05          3.38211689E+04          1.57235069E+04          2.75152484E+02          1.54050201E+02          7.48745673E+01          8.65513924E+04          1.68809320E+01          7.67676208E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.80718961E+03          4.19542363E+03          1.88417912E+03          4.25379695E+02          2.76661392E+02          1.59884270E+02          9.08764147E+01          4.35836290E+01          1.00000000E+30          1.20381079E+05          3.21945336E+04          1.49889515E+04          2.77325586E+02          1.55504614E+02          7.55847985E+01          8.05349548E+04          1.70594980E+01          7.74936138E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.54509046E+03          4.13434181E+03          1.85948155E+03          4.26443252E+02          2.77400897E+02          1.61369467E+02          9.17838995E+01          4.40205395E+01          1.00000000E+30          1.11066745E+05          3.07110341E+04          1.43179414E+04          2.79502435E+02          1.56956010E+02          7.62935499E+01          7.52141776E+04          1.72352972E+01          7.82200147E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30065453E+03          4.07718560E+03          1.83638427E+03          4.27565705E+02          2.78177283E+02          1.62744986E+02          9.26894927E+01          4.44565407E+01          1.00000000E+30          1.02927533E+05          2.93543202E+04          1.37032329E+04          2.81682715E+02          1.58304053E+02          7.69536325E+01          7.04837024E+04          1.74131439E+01          7.89397603E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.07238233E+03          4.02366889E+03          1.81477129E+03          4.28743630E+02          2.78988391E+02          1.64224821E+02          9.35617867E+01          4.48772784E+01          1.00000000E+30          9.57686118E+04          2.81100051E+04          1.31385512E+04          2.83866133E+02          1.59750150E+02          7.76597700E+01          6.62570459E+04          1.75906466E+01          7.96611228E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85892785E+03          3.97352584E+03          1.79453678E+03          4.29973845E+02          2.79832234E+02          1.65701732E+02          9.44638329E+01          4.53115700E+01          1.00000000E+30          8.94343186E+04          2.69657298E+04          1.26185418E+04          2.86052408E+02          1.61193377E+02          7.83645011E+01          6.24626362E+04          1.77654444E+01          8.03829106E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.65909237E+03          3.92651731E+03          1.77558506E+03          4.31253351E+02          2.80706957E+02          1.67175767E+02          9.53640837E+01          4.57449985E+01          1.00000000E+30          8.37987480E+04          2.59109077E+04          1.21385094E+04          2.88241289E+02          1.62633783E+02          7.90678489E+01          5.90423773E+04          1.79422623E+01          8.11079812E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.47178732E+03          3.88242560E+03          1.75782731E+03          4.32579411E+02          2.81610826E+02          1.68544290E+02          9.62625686E+01          4.61775782E+01          1.00000000E+30          7.87608719E+04          2.49362585E+04          1.16944465E+04          2.90432532E+02          1.64071412E+02          7.97698362E+01          5.59468995E+04          1.81187523E+01          8.18291176E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29603573E+03          3.84105006E+03          1.74118301E+03          4.33949444E+02          2.82542241E+02          1.70013340E+02          9.71593170E+01          4.66093231E+01          1.00000000E+30          7.42357311E+04          2.40338362E+04          1.12827826E+04          2.92625914E+02          1.65410202E+02          8.04252579E+01          5.31358698E+04          1.82949127E+01          8.25440313E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.13095540E+03          3.80220774E+03          1.72557822E+03          4.35361064E+02          2.83499698E+02          1.71479652E+02          9.80240094E+01          4.70263688E+01          1.00000000E+30          7.01549643E+04          2.31965420E+04          1.09004316E+04          2.94717107E+02          1.66842996E+02          8.11248603E+01          5.05738063E+04          1.84707427E+01          8.32572861E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.97574678E+03          3.76572954E+03          1.71094493E+03          4.36812023E+02          2.84481808E+02          1.72943271E+02          9.89175129E+01          4.74565492E+01          1.00000000E+30          6.64600943E+04          2.24182004E+04          1.05446433E+04          2.96952737E+02          1.68273149E+02          8.18231680E+01          4.82320840E+04          1.86439655E+01          8.39721650E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.82968326E+03          3.73146250E+03          1.69722080E+03          4.38300234E+02          2.85487251E+02          1.74404241E+02          9.98093640E+01          4.78859351E+01          1.00000000E+30          6.31030389E+04          2.16934001E+04          1.02130042E+04          2.99185326E+02          1.69700702E+02          8.25202018E+01          4.60851304E+04          1.88191786E+01          8.46902695E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69210972E+03          3.69926448E+03          1.68434839E+03          4.39823755E+02          2.86514809E+02          1.75862602E+02          1.00699589E+02          4.83145393E+01          1.00000000E+30          6.00425874E+04          2.10173007E+04          9.90337608E+03          3.01414910E+02          1.71125696E+02          8.32159821E+01          4.41117474E+04          1.89940816E+01          8.54069426E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.56241795E+03          3.66900495E+03          1.67227523E+03          4.41380749E+02          2.87563337E+02          1.77318397E+02          1.01588213E+02          4.87423740E+01          1.00000000E+30          5.72436473E+04          2.03856097E+04          9.61386643E+03          3.03333069E+02          1.72548174E+02          8.39105290E+01          4.22929143E+04          1.91686757E+01          8.61197192E+00
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44006142E+03          3.64056311E+03          1.66095167E+03          4.42969488E+02          2.88631760E+02          1.78771668E+02          1.02475262E+02          4.91694512E+01          1.00000000E+30          5.46772221E+04          1.97945681E+04          9.34275515E+03          3.05559306E+02          1.73968174E+02          8.46038618E+01          4.06128183E+04          1.93429652E+01          8.68336075E+00
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32454049E+03          3.61382884E+03          1.65033279E+03          4.44588383E+02          2.89719077E+02          1.80126092E+02          1.03360760E+02          4.95957826E+01          1.00000000E+30          5.23168519E+04          1.92407340E+04          9.08853897E+03          3.07782629E+02          1.75385735E+02          8.52960000E+01          3.90572945E+04          1.95169580E+01          8.75438647E+00
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.21539429E+03          3.58869857E+03          1.64037668E+03          4.46235919E+02          2.90824333E+02          1.81575044E+02          1.04215767E+02          5.00081259E+01          1.00000000E+30          5.01406586E+04          1.87210683E+04          8.84985738E+03          3.10003080E+02          1.76710663E+02          8.59444679E+01          3.76141017E+04          1.96884661E+01          8.82377455E+00
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.11220122E+03          3.56507711E+03          1.63104525E+03          4.47910682E+02          2.91946645E+02          1.83021588E+02          1.05098382E+02          5.04330665E+01          1.00000000E+30          4.81298215E+04          1.82328782E+04          8.62547195E+03          3.12220693E+02          1.78124034E+02          8.66345383E+01          3.62725067E+04          1.98619011E+01          8.89477815E+00
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01457402E+03          3.54287692E+03          1.62230177E+03          4.49611324E+02          2.93085177E+02          1.84465760E+02          1.05979516E+02          5.08572951E+01          1.00000000E+30          4.62675177E+04          1.77736667E+04          8.41428965E+03          3.14435506E+02          1.79535079E+02          8.73234688E+01          3.50229558E+04          2.00350520E+01          8.96565307E+00
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.92215756E+03          3.52201617E+03          1.61411308E+03          4.51336605E+02          2.94239140E+02          1.85907596E+02          1.06859192E+02          5.12808224E+01          1.00000000E+30          4.45389963E+04          1.73412041E+04          8.21532637E+03          3.16647557E+02          1.80943833E+02          8.80112770E+01          3.38571678E+04          2.02079219E+01          9.03640139E+00
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.83461987E+03          3.50241882E+03          1.60644882E+03          4.53085343E+02          2.95407798E+02          1.87347134E+02          1.07737431E+02          5.17036589E+01          1.00000000E+30          4.29316044E+04          1.69335169E+04          8.02762017E+03          3.18856883E+02          1.82350331E+02          8.86979802E+01          3.27677054E+04          2.03805149E+01          9.10702526E+00
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.75166360E+03          3.48401446E+03          1.59927945E+03          4.54856413E+02          2.96590448E+02          1.88784407E+02          1.08614255E+02          5.21258146E+01          1.00000000E+30          4.14340161E+04          1.65488054E+04          7.85041473E+03          3.21063522E+02          1.83754609E+02          8.93835949E+01          3.17479161E+04          2.05528355E+01          9.17752699E+00
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67300637E+03          3.46673782E+03          1.59257844E+03          4.56648772E+02          2.97786433E+02          1.90219450E+02          1.09489684E+02          5.25472996E+01          1.00000000E+30          4.00363555E+04          1.61853345E+04          7.68293962E+03          3.23267507E+02          1.85156698E+02          9.00681378E+01          3.07919967E+04          2.07248883E+01          9.24790879E+00
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59839129E+03          3.45052698E+03          1.58632059E+03          4.58461432E+02          2.98995131E+02          1.91652296E+02          1.10363738E+02          5.29681234E+01          1.00000000E+30          3.87296536E+04          1.58416784E+04          7.52452156E+03          3.25468878E+02          1.86556634E+02          9.07516250E+01          2.98946346E+04          2.08966781E+01          9.31817290E+00
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.52757619E+03          3.43532517E+03          1.58048277E+03          4.60293446E+02          3.00215953E+02          1.93082979E+02          1.11236438E+02          5.33882956E+01          1.00000000E+30          3.75061571E+04          1.55164354E+04          7.37453615E+03          3.27667668E+02          1.87954447E+02          9.14340721E+01          2.90510889E+04          2.10682090E+01          9.38832138E+00
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.46034185E+03          3.42108047E+03          1.57504287E+03          4.62143937E+02          3.01448346E+02          1.94511530E+02          1.12107803E+02          5.38078254E+01          1.00000000E+30          3.63588974E+04          1.52083621E+04          7.23241170E+03          3.29863916E+02          1.89350169E+02          9.21154946E+01          2.82571652E+04          2.12394846E+01          9.45835620E+00
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.39648000E+03          3.40774128E+03          1.56998063E+03          4.64012063E+02          3.02691780E+02          1.95937982E+02          1.12977850E+02          5.42267218E+01          1.00000000E+30          3.52813952E+04          1.49163068E+04          7.09763147E+03          3.32057655E+02          1.90743830E+02          9.27959076E+01          2.75090309E+04          2.14105083E+01          9.52827917E+00
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.90716017E+03          3.31529247E+03          1.53646120E+03          4.83507619E+02          3.15635820E+02          2.10177212E+02          1.21635724E+02          5.83945939E+01          1.00000000E+30          2.73484581E+04          1.26821597E+04          6.06530128E+03          3.54118820E+02          2.04652512E+02          9.95848828E+01          2.19219765E+04          2.31075551E+01          1.02232820E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60815154E+03          3.27675926E+03          1.52555641E+03          5.04105522E+02          3.29269037E+02          2.24306258E+02          1.30177182E+02          6.25065092E+01          1.00000000E+30          2.26183825E+04          1.12816980E+04          5.41737140E+03          3.76166557E+02          2.18450562E+02          1.06318453E+02          1.85249134E+04          2.47844823E+01          1.09099866E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.42685460E+03          3.27307258E+03          1.52934593E+03          5.25429517E+02          3.43355014E+02          2.38259720E+02          1.38639351E+02          6.65797696E+01          1.00000000E+30          1.95913692E+04          1.03655531E+04          4.99365287E+03          3.97961480E+02          2.32077032E+02          1.12968250E+02          1.63276025E+04          2.64434602E+01          1.15890620E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.32244757E+03          3.29298260E+03          1.54312678E+03          5.47239290E+02          3.57742684E+02          2.52130368E+02          1.47030317E+02          7.06183213E+01          1.00000000E+30          1.75585629E+04          9.75002646E+03          4.70953155E+03          4.19748588E+02          2.45620166E+02          1.19576224E+02          1.48448025E+04          2.80863414E+01          1.22623123E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27052602E+03          3.32947721E+03          1.56395161E+03          5.69375581E+02          3.72331930E+02          2.65854414E+02          1.55334533E+02          7.46152206E+01          1.00000000E+30          1.61462305E+04          9.33103531E+03          4.51690281E+03          4.41522163E+02          2.59020209E+02          1.26114410E+02          1.38143724E+04          2.97127790E+01          1.29288871E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25574904E+03          3.37798475E+03          1.58988998E+03          5.91729684E+02          3.87054429E+02          2.79445722E+02          1.63581510E+02          7.85841758E+01          1.00000000E+30          1.51413002E+04          9.04607959E+03          4.38680811E+03          4.62876282E+02          2.72290653E+02          1.32589373E+02          1.30843131E+04          3.13258632E+01          1.35898656E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.26805754E+03          3.43541127E+03          1.61963022E+03          6.14104752E+02          4.01452048E+02          2.92981893E+02          1.71754899E+02          8.25178112E+01          1.00000000E+30          1.44149625E+04          8.85580995E+03          4.30097185E+03          4.84435225E+02          2.85568113E+02          1.39065842E+02          1.25615887E+04          3.29235404E+01          1.42457440E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.30061567E+03          3.49959575E+03          1.65225324E+03          6.36245711E+02          4.16468055E+02          3.06466945E+02          1.79860447E+02          8.64188791E+01          1.00000000E+30          1.38856687E+04          8.73444425E+03          4.24739676E+03          5.05611289E+02          2.98668078E+02          1.45456769E+02          1.21867000E+04          3.45116041E+01          1.48970090E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34863560E+03          3.56898807E+03          1.68709788E+03          6.58934975E+02          4.31388891E+02          3.19841979E+02          1.87923403E+02          9.02990707E+01          1.00000000E+30          1.34997744E+04          8.66450489E+03          4.21793447E+03          5.26803005E+02          3.11723724E+02          1.51825222E+02          1.19201849E+04          3.60862707E+01          1.55442861E+01
       1942.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37314395E+03          3.60013265E+03          1.70263785E+03          6.68742853E+02          4.37836911E+02          3.25508264E+02          1.91354862E+02          9.19508216E+01          1.00000000E+30          1.33684171E+04          8.64706443E+03          4.21119562E+03          5.35890844E+02          3.17256327E+02          1.54524758E+02          1.18318564E+04          3.67605809E+01          1.58205559E+01
       1943.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54211560E+13          5.37314514E+03          3.60013412E+03          1.70263858E+03          6.68743366E+02          4.37837248E+02          3.25508535E+02          1.91355024E+02          9.19508996E+01          1.00000000E+30          1.33684114E+04          8.64706377E+03          4.21119538E+03          5.35891283E+02          3.17256592E+02          1.54524887E+02          1.18318526E+04          3.67606123E+01          1.58205689E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76307725E+07          5.40867452E+03          3.64245059E+03          1.72367778E+03          6.81492021E+02          4.46221058E+02          3.33114852E+02          1.95926970E+02          9.41507693E+01          1.00000000E+30          1.32208391E+04          8.63378661E+03          4.20688547E+03          5.47829433E+02          3.24679813E+02          1.58145190E+02          1.17350240E+04          3.76510904E+01          1.61870217E+01
       2009.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16008987E+07          5.41523515E+03          3.64998517E+03          1.72741595E+03          6.84042580E+02          4.47894028E+02          3.34405905E+02          1.96714271E+02          9.45298819E+01          1.00000000E+30          1.31977800E+04          8.63251293E+03          4.20662516E+03          5.49834751E+02          3.25940971E+02          1.58760820E+02          1.17201998E+04          3.78077906E+01          1.62510483E+01
       2010.0010          1.00000000E+30          1.00000000E+30          7.83973610E+13          2.16000418E+07          5.41523647E+03          3.64998668E+03          1.72741670E+03          6.84043090E+02          4.47894363E+02          3.34406175E+02          1.96714433E+02          9.45299595E+01          1.00000000E+30          1.31977755E+04          8.63251271E+03          4.20662513E+03          5.49835188E+02          3.25941234E+02          1.58760949E+02          1.17201969E+04          3.78078219E+01          1.62510614E+01
       2100.0000          1.00000000E+30          1.00000000E+30          3.10004205E+07          5.83264539E+06          5.47820042E+03          3.71913159E+03          1.76162816E+03          7.04509739E+02          4.61346894E+02          3.46292541E+02          2.03875098E+02          9.79758624E+01          1.00000000E+30          1.30234026E+04          8.63354897E+03          4.21016102E+03          5.68702417E+02          3.37543129E+02          1.64419974E+02          1.16122075E+04          3.92056137E+01          1.68261431E+01
       2200.0000          1.00000000E+30          1.00000000E+30          9.78151341E+06          2.70912444E+06          5.55531376E+03          3.79838256E+03          1.80067077E+03          7.27372806E+02          4.76004531E+02          3.59381290E+02          2.11771293E+02          1.01776026E+02          1.00000000E+30          1.28892250E+04          8.65738365E+03          4.22476082E+03          5.89432556E+02          3.50319743E+02          1.70652525E+02          1.15380343E+04          4.07519631E+01          1.74608560E+01
       2218.9990          1.00000000E+30          1.00000000E+30          8.43357352E+06          2.42380949E+06          5.57069650E+03          3.81368654E+03          1.80819331E+03          7.31563612E+02          4.78763160E+02          3.61855510E+02          2.13264939E+02          1.02494897E+02          1.00000000E+30          1.28697210E+04          8.66421654E+03          4.22861949E+03          5.93515185E+02          3.52735056E+02          1.71830785E+02          1.15285615E+04          4.10441875E+01          1.75808908E+01
       2219.0010          1.00000000E+30          1.05377243E+14          8.43345495E+06          2.42378316E+06          5.57069813E+03          3.81368815E+03          1.80819410E+03          7.31564113E+02          4.78763488E+02          3.61855776E+02          2.13265098E+02          1.02494973E+02          1.00000000E+30          1.28697191E+04          8.66421729E+03          4.22861992E+03          5.93515615E+02          3.52735316E+02          1.71830912E+02          1.15285606E+04          4.10442185E+01          1.75809037E+01
       2300.0000          1.00000000E+30          5.15770824E+07          5.06046207E+06          1.62215266E+06          5.63856439E+03          3.87970190E+03          1.84059019E+03          7.49539041E+02          4.90942235E+02          3.72444249E+02          2.19637235E+02          1.05561305E+02          1.00000000E+30          1.28049643E+04          8.70050221E+03          4.24843916E+03          6.10193151E+02          3.63069590E+02          1.76871264E+02          1.15024203E+04          4.22873015E+01          1.80925245E+01
       2400.0000          1.00000000E+30          1.49695801E+07          3.18748798E+06          1.10496189E+06          5.72682854E+03          3.96269666E+03          1.88121752E+03          7.72136694E+02          5.05789832E+02          3.85426404E+02          2.27438174E+02          1.09315730E+02          1.00000000E+30          1.27606642E+04          8.75926257E+03          4.27948587E+03          6.30820785E+02          3.75740737E+02          1.83026337E+02          1.14977981E+04          4.38153512E+01          1.87203690E+01
       2500.0000          1.00000000E+30          7.54972574E+06          2.23611201E+06          8.14309642E+05          5.81922307E+03          4.04705528E+03          1.92241868E+03          7.94606428E+02          5.20552853E+02          3.98276654E+02          2.35213480E+02          1.13057490E+02          1.00000000E+30          1.27487623E+04          8.83084949E+03          4.31657802E+03          6.51323172E+02          3.88284878E+02          1.89171013E+02          1.15183945E+04          4.53353086E+01          1.93450595E+01
       2600.0000          1.00000000E+30          4.69421556E+06          1.67989589E+06          6.33041987E+05          5.91504548E+03          4.13252813E+03          1.96408624E+03          8.17461675E+02          5.35236414E+02          4.11165963E+02          2.42946914E+02          1.16779160E+02          1.00000000E+30          1.27634295E+04          8.91305681E+03          4.35867821E+03          6.71707337E+02          4.00864066E+02          1.95305967E+02          1.15597355E+04          4.68471902E+01          1.99674081E+01
       2700.0000          1.00000000E+30          3.26507017E+06          1.32354091E+06          5.11539518E+05          6.01373103E+03          4.21891332E+03          2.00613329E+03          8.39683372E+02          5.50161934E+02          4.23931184E+02          2.50658109E+02          1.20489848E+02          1.00000000E+30          1.28001080E+04          9.00413400E+03          4.40496210E+03          6.91979707E+02          4.13323846E+02          2.01383491E+02          1.16183091E+04          4.83512987E+01          2.05864549E+01
       2800.0000          1.00000000E+30          2.43707801E+06          1.08002350E+06          4.25695492E+05          6.11482092E+03          4.30604613E+03          2.04848893E+03          8.62281775E+02          5.64691085E+02          4.36631388E+02          2.58313491E+02          1.24174067E+02          1.00000000E+30          1.28551879E+04          9.10267594E+03          4.45476762E+03          7.12295534E+02          4.25720255E+02          2.07430148E+02          1.16913226E+04          4.98485933E+01          2.12021050E+01
