#Energy      V-K-shell   V-L1-shell   V-L2-shell   V-L3-shell   V-M1-shell   V-M2-shell   V-M3-shell   Valence  Total
        524.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75873894E+06          2.38482244E+02          1.24669589E+02          6.06417788E+01          1.21622827E+01          9.01499880E+00
        525.0010          1.00000000E+30          1.00000000E+30          1.26306488E+12          5.75673288E+06          2.38482588E+02          1.24669862E+02          6.06419130E+01          1.21623184E+01          9.01502326E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.99849931E+07          2.55209172E+06          2.39345413E+02          1.25352414E+02          6.09774444E+01          1.22482492E+01          9.07442322E+00
        540.0000          1.00000000E+30          1.00000000E+30          3.81204349E+06          1.01481888E+06          2.41096227E+02          1.26720568E+02          6.16498657E+01          1.24197817E+01          9.19306102E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.74924672E+06          5.71228523E+05          2.42877879E+02          1.28092071E+02          6.23237559E+01          1.25938497E+01          9.31310399E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.04292611E+06          3.75458152E+05          2.44687874E+02          1.29466533E+02          6.29989364E+01          1.27644026E+01          9.43123752E+00
        570.0000          1.00000000E+30          1.00000000E+30          7.07341634E+05          2.69686496E+05          2.46523952E+02          1.30843603E+02          6.36752455E+01          1.29345035E+01          9.54913584E+00
        580.0000          1.00000000E+30          1.00000000E+30          5.18199686E+05          2.05211386E+05          2.48384066E+02          1.32222960E+02          6.43525357E+01          1.31041632E+01          9.66680101E+00
        590.0000          1.00000000E+30          1.00000000E+30          3.99694664E+05          1.62627641E+05          2.50266345E+02          1.33604312E+02          6.50306737E+01          1.32762795E+01          9.78580363E+00
        600.0000          1.00000000E+30          1.00000000E+30          3.19921915E+05          1.32829069E+05          2.52169094E+02          1.34987396E+02          6.56488276E+01          1.34450484E+01          9.90160429E+00
        610.0000          1.00000000E+30          1.00000000E+30          2.63302466E+05          1.11067333E+05          2.54090754E+02          1.36361516E+02          6.63657033E+01          1.36134075E+01          1.00193505E+01
        620.0000          1.00000000E+30          1.00000000E+30          2.21481323E+05          9.46162260E+04          2.56029909E+02          1.37681380E+02          6.70150595E+01          1.37841716E+01          1.01365370E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.89601781E+05          8.18471466E+04          2.57985257E+02          1.39138310E+02          6.77288001E+01          1.39516985E+01          1.02541592E+01
        632.9990          1.00000000E+30          1.00000000E+30          1.81498510E+05          7.85665073E+04          2.58574640E+02          1.39478691E+02          6.78974011E+01          1.40007587E+01          1.02872242E+01
        633.0010          1.00000000E+30          2.19784468E+12          1.81493429E+05          7.85641425E+04          2.58575034E+02          1.39479010E+02          6.78975564E+01          1.40007932E+01          1.02872488E+01
        640.0000          1.00000000E+30          2.30361470E+07          1.64670593E+05          7.17082448E+04          2.59955601E+02          1.40455698E+02          6.83767871E+01          1.41188432E+01          1.03692776E+01
        650.0000          1.00000000E+30          6.03946214E+06          1.44756859E+05          6.35069387E+04          2.61939846E+02          1.41906546E+02          6.90874920E+01          1.42883379E+01          1.04877949E+01
        660.0000          1.00000000E+30          2.98406662E+06          1.28566438E+05          5.67682279E+04          2.63936985E+02          1.43221553E+02          6.97341655E+01          1.44547034E+01          1.06023730E+01
        670.0000          1.00000000E+30          1.84084429E+06          1.15203201E+05          5.11544657E+04          2.65946084E+02          1.44666512E+02          7.04419338E+01          1.46233917E+01          1.07202898E+01
        680.0000          1.00000000E+30          1.27281956E+06          1.04031553E+05          4.64219492E+04          2.67966285E+02          1.45979235E+02          7.11480922E+01          1.47890120E+01          1.08357621E+01
        690.0000          1.00000000E+30          9.44326975E+05          9.45821864E+04          4.23910239E+04          2.69996798E+02          1.47418497E+02          7.17922803E+01          1.49569240E+01          1.09516886E+01
        700.0000          1.00000000E+30          7.34760312E+05          8.65102026E+04          3.89258450E+04          2.72036887E+02          1.48854601E+02          7.24956514E+01          1.51218296E+01          1.10673285E+01
        710.0000          1.00000000E+30          5.91838166E+05          7.95532913E+04          3.59223242E+04          2.74085874E+02          1.50162788E+02          7.31974881E+01          1.52889952E+01          1.11834029E+01
        720.0000          1.00000000E+30          4.89406028E+05          7.35097327E+04          3.32998844E+04          2.76143126E+02          1.51593484E+02          7.38393622E+01          1.54532136E+01          1.12971439E+01
        730.0000          1.00000000E+30          4.13123799E+05          6.82222704E+04          3.09952608E+04          2.78208064E+02          1.53021169E+02          7.45385562E+01          1.56196616E+01          1.14133667E+01
        740.0000          1.00000000E+30          3.54590488E+05          6.35654501E+04          2.89573934E+04          2.80280143E+02          1.54325136E+02          7.52362889E+01          1.57857510E+01          1.15286404E+01
        750.0000          1.00000000E+30          3.08573371E+05          5.94415403E+04          2.71455440E+04          2.82358858E+02          1.55747691E+02          7.58760114E+01          1.59489751E+01          1.16416488E+01
        760.0000          1.00000000E+30          2.71653695E+05          5.57692466E+04          2.55266941E+04          2.84443738E+02          1.57167377E+02          7.65712395E+01          1.61143851E+01          1.17570772E+01
        770.0000          1.00000000E+30          2.41523101E+05          5.24830212E+04          2.40737081E+04          2.86534347E+02          1.58584239E+02          7.72650762E+01          1.62794600E+01          1.18722447E+01
        780.0000          1.00000000E+30          2.16567886E+05          4.95295319E+04          2.27638113E+04          2.88630276E+02          1.59882244E+02          7.79575436E+01          1.64417407E+01          1.19851931E+01
        790.0000          1.00000000E+30          1.95641490E+05          4.68641654E+04          2.15786525E+04          2.90731145E+02          1.61294332E+02          7.85942617E+01          1.66061686E+01          1.20985690E+01
        800.0000          1.00000000E+30          1.77892583E+05          4.44494272E+04          2.05021390E+04          2.92836596E+02          1.62703729E+02          7.92843993E+01          1.67702798E+01          1.22129905E+01
        810.0000          1.00000000E+30          1.62698451E+05          4.22538997E+04          1.95212888E+04          2.94946297E+02          1.64110480E+02          7.99732330E+01          1.69340826E+01          1.23271682E+01
        820.0000          1.00000000E+30          1.49576931E+05          4.02516860E+04          1.86246709E+04          2.97059940E+02          1.65514626E+02          8.06607836E+01          1.70951637E+01          1.24398251E+01
        830.0000          1.00000000E+30          1.38155674E+05          3.84196680E+04          1.78028442E+04          2.99177227E+02          1.66805380E+02          8.13470718E+01          1.72583561E+01          1.25528948E+01
        840.0000          1.00000000E+30          1.28147253E+05          3.67391783E+04          1.70474136E+04          3.01297892E+02          1.68205162E+02          8.20321175E+01          1.74212542E+01          1.26663611E+01
        850.0000          1.00000000E+30          1.19319944E+05          3.51929491E+04          1.63513305E+04          3.03421675E+02          1.69602461E+02          8.26643135E+01          1.75838613E+01          1.27783629E+01
        860.0000          1.00000000E+30          1.11489389E+05          3.37669363E+04          1.57083274E+04          3.05548336E+02          1.70997316E+02          8.33472690E+01          1.77461784E+01          1.28913743E+01
        870.0000          1.00000000E+30          1.04509385E+05          3.24489376E+04          1.51130803E+04          3.07677652E+02          1.72389765E+02          8.40290401E+01          1.79058609E+01          1.30029203E+01
        880.0000          1.00000000E+30          9.82552064E+04          3.12280116E+04          1.45608866E+04          3.09809410E+02          1.73779847E+02          8.47096453E+01          1.80676164E+01          1.31154851E+01
        890.0000          1.00000000E+30          9.26283406E+04          3.00946629E+04          1.40476398E+04          3.11943409E+02          1.75167598E+02          8.53891031E+01          1.82290984E+01          1.32278311E+01
        900.0000          1.00000000E+30          8.75451059E+04          2.90405375E+04          1.35696700E+04          3.14079466E+02          1.76553055E+02          8.60674314E+01          1.83903092E+01          1.33399606E+01
        910.0000          1.00000000E+30          8.29349627E+04          2.80583241E+04          1.31238019E+04          3.16217402E+02          1.77936254E+02          8.67446477E+01          1.85512514E+01          1.34518758E+01
        920.0000          1.00000000E+30          7.87396817E+04          2.71415796E+04          1.27071817E+04          3.18291491E+02          1.79317229E+02          8.74207691E+01          1.87119274E+01          1.35634598E+01
        930.0000          1.00000000E+30          7.49098784E+04          2.62844984E+04          1.23173086E+04          3.20436088E+02          1.80696015E+02          8.80958128E+01          1.88723406E+01          1.36749593E+01
        940.0000          1.00000000E+30          7.14030206E+04          2.54820130E+04          1.19518803E+04          3.22578576E+02          1.82072645E+02          8.87697951E+01          1.90324947E+01          1.37862459E+01
        950.0000          1.00000000E+30          6.81826747E+04          2.47294711E+04          1.16089327E+04          3.24718977E+02          1.83447153E+02          8.94427322E+01          1.91923938E+01          1.38973229E+01
        960.0000          1.00000000E+30          6.52179109E+04          2.40228647E+04          1.12865990E+04          3.26857311E+02          1.84719391E+02          9.01146403E+01          1.93520423E+01          1.40076180E+01
        970.0000          1.00000000E+30          6.24814935E+04          2.33584596E+04          1.09832858E+04          3.28993604E+02          1.86189930E+02          9.07855345E+01          1.95114443E+01          1.41188619E+01
        980.0000          1.00000000E+30          5.99499248E+04          2.27330066E+04          1.06975401E+04          3.31127878E+02          1.87558261E+02          9.14554304E+01          1.96706035E+01          1.42293304E+01
        990.0000          1.00000000E+30          5.76023056E+04          2.21434858E+04          1.04280198E+04          3.33260158E+02          1.88924594E+02          9.21243428E+01          1.98273356E+01          1.43384581E+01
       1000.0000          1.00000000E+30          5.54213852E+04          2.15872120E+04          1.01735274E+04          3.35390467E+02          1.90288961E+02          9.27922862E+01          1.99860319E+01          1.44485434E+01
       1100.0000          1.00000000E+30          4.00513801E+04          1.74102755E+04          8.25739251E+03          3.56891560E+02          2.03830532E+02          9.94649300E+01          2.15626830E+01          1.55420130E+01
       1200.0000          1.00000000E+30          3.14385555E+04          1.48517764E+04          7.07944423E+03          3.78456352E+02          2.17375972E+02          1.06049166E+02          2.31185259E+01          1.66201378E+01
       1300.0000          1.00000000E+30          2.61236381E+04          1.31906686E+04          6.31332914E+03          3.99789717E+02          2.30753848E+02          1.12594793E+02          2.46577559E+01          1.76853363E+01
       1400.0000          1.00000000E+30          2.26278829E+04          1.20683834E+04          5.79554033E+03          4.21171207E+02          2.44061979E+02          1.19104932E+02          2.61820721E+01          1.87401787E+01
       1500.0000          1.00000000E+30          2.02237339E+04          1.12892961E+04          5.43642284E+03          4.42341607E+02          2.57229478E+02          1.25546269E+02          2.76909740E+01          1.97830638E+01
       1600.0000          1.00000000E+30          1.85159587E+04          1.07392038E+04          5.18345160E+03          4.63554047E+02          2.70343558E+02          1.31960325E+02          2.91858000E+01          2.08170434E+01
       1700.0000          1.00000000E+30          1.72736849E+04          1.03478346E+04          5.00421697E+03          4.84573998E+02          2.83336456E+02          1.38315163E+02          3.06694566E+01          2.18421698E+01
       1800.0000          1.00000000E+30          1.63544505E+04          1.00700516E+04          4.87785379E+03          5.05635295E+02          2.96218183E+02          1.44648829E+02          3.21410785E+01          2.28596584E+01
       1900.0000          1.00000000E+30          1.56664585E+04          9.87580327E+03          4.79044058E+03          5.26520684E+02          3.09065059E+02          1.50898138E+02          3.36031658E+01          2.38693390E+01
       2000.0000          1.00000000E+30          1.51484203E+04          9.74444406E+03          4.73239821E+03          5.47243383E+02          3.21813249E+02          1.57132426E+02          3.50547154E+01          2.48721759E+01
       2100.0000          1.00000000E+30          1.47581752E+04          9.66140178E+03          4.69695000E+03          5.67815206E+02          3.34469555E+02          1.63321839E+02          3.64965102E+01          2.58679520E+01
       2200.0000          1.00000000E+30          1.44659539E+04          9.61614523E+03          4.67919414E+03          5.88246735E+02          3.47103388E+02          1.69499393E+02          3.79291871E+01          2.68583052E+01
       2300.0000          1.00000000E+30          1.42502526E+04          9.60090053E+03          4.67550367E+03          6.08736443E+02          3.59591816E+02          1.75606823E+02          3.93545635E+01          2.78424007E+01
       2400.0000          1.00000000E+30          1.40952182E+04          9.60981910E+03          4.68314974E+03          6.29094053E+02          3.72065405E+02          1.81706158E+02          4.07718868E+01          2.88218331E+01
       2500.0000          1.00000000E+30          1.39889473E+04          9.63842983E+03          4.70004127E+03          6.49327315E+02          3.84465186E+02          1.87769468E+02          4.21796264E+01          2.97948215E+01
       2600.0000          1.00000000E+30          1.39223603E+04          9.68326146E+03          4.72455363E+03          6.69443301E+02          3.96795156E+02          1.93798699E+02          4.35815992E+01          3.07633756E+01
       2700.0000          1.00000000E+30          1.38884235E+04          9.74158194E+03          4.75540737E+03          6.89448479E+02          4.09058974E+02          1.99823144E+02          4.49781615E+01          3.17284559E+01
       2800.0000          1.00000000E+30          1.38816151E+04          9.81121668E+03          4.79158257E+03          7.09520354E+02          4.21316760E+02          2.05788858E+02          4.63660711E+01          3.26878362E+01
       2900.0000          1.00000000E+30          1.38975530E+04          9.89041421E+03          4.83225719E+03          7.29317223E+02          4.33456889E+02          2.11752160E+02          4.77477823E+01          3.36427697E+01
       3000.0000          1.00000000E+30          1.39327146E+04          9.97774956E+03          4.87676196E+03          7.49185241E+02          4.45595174E+02          2.17660322E+02          4.91248070E+01          3.45941133E+01
       3100.0000          1.00000000E+30          1.39842424E+04          1.00720539E+04          4.92454760E+03          7.68957347E+02          4.57677465E+02          2.23567914E+02          5.04961168E+01          3.55420568E+01
       3200.0000          1.00000000E+30          1.40497959E+04          1.01723594E+04          4.97515885E+03          7.88637777E+02          4.69706032E+02          2.29449298E+02          5.18615039E+01          3.64858755E+01
       3300.0000          1.00000000E+30          1.41274427E+04          1.02778590E+04          5.02821582E+03          8.08230473E+02          4.81683095E+02          2.35305544E+02          5.32201655E+01          3.74252242E+01
       3400.0000          1.00000000E+30          1.42155751E+04          1.03878749E+04          5.08339949E+03          8.27739099E+02          4.93610759E+02          2.41137677E+02          5.45749545E+01          3.83615622E+01
       3500.0000          1.00000000E+30          1.43128433E+04          1.05018340E+04          5.14043980E+03          8.47167077E+02          5.05490969E+02          2.46946649E+02          5.59262766E+01          3.92951328E+01
       3600.0000          1.00000000E+30          1.44181098E+04          1.06192491E+04          5.19910705E+03          8.66517613E+02          5.17325539E+02          2.52733339E+02          5.72704683E+01          4.02241681E+01
       3700.0000          1.00000000E+30          1.45304074E+04          1.07397031E+04          5.25920481E+03          8.85793714E+02          5.29116134E+02          2.58498553E+02          5.86108754E+01          4.11503577E+01
       3800.0000          1.00000000E+30          1.46489109E+04          1.08628379E+04          5.32056401E+03          9.05147531E+02          5.40914518E+02          2.64266925E+02          5.99460252E+01          4.20742423E+01
       3900.0000          1.00000000E+30          1.47729104E+04          1.09883439E+04          5.38303867E+03          9.24280697E+02          5.52621130E+02          2.69991186E+02          6.12792430E+01          4.29950153E+01
       4000.0000          1.00000000E+30          1.49017947E+04          1.11159527E+04          5.44650198E+03          9.43493479E+02          5.64288341E+02          2.75719584E+02          6.26061044E+01          4.39126874E+01
       4100.0000          1.00000000E+30          1.50350327E+04          1.12454302E+04          5.51084360E+03          9.62493687E+02          5.75965727E+02          2.81405514E+02          6.39303913E+01          4.48276059E+01
       4200.0000          1.00000000E+30          1.51721626E+04          1.13765717E+04          5.57596683E+03          9.81574730E+02          5.87605521E+02          2.87096461E+02          6.52488778E+01          4.57397362E+01
       4300.0000          1.00000000E+30          1.53127800E+04          1.15091976E+04          5.64178683E+03          1.00059272E+03          5.99160231E+02          2.92746604E+02          6.65645334E+01          4.66487758E+01
       4400.0000          1.00000000E+30          1.54565302E+04          1.16431497E+04          5.70822890E+03          1.01940846E+03          6.10727702E+02          2.98402255E+02          6.78765713E+01          4.75558036E+01
       4500.0000          1.00000000E+30          1.56031010E+04          1.17782880E+04          5.77522681E+03          1.03830674E+03          6.22260868E+02          3.04041188E+02          6.91848666E+01          4.84605281E+01
       4600.0000          1.00000000E+30          1.57522158E+04          1.19144886E+04          5.84272217E+03          1.05714751E+03          6.33760435E+02          3.09663759E+02          7.04889385E+01          4.93624228E+01
       4700.0000          1.00000000E+30          1.59036297E+04          1.20516411E+04          5.91066277E+03          1.07593240E+03          6.45180180E+02          3.15270346E+02          7.17913327E+01          5.02624687E+01
       4800.0000          1.00000000E+30          1.60571249E+04          1.21896474E+04          5.97900218E+03          1.09466292E+03          6.56615347E+02          3.20839110E+02          7.30904663E+01          5.11599148E+01
       4900.0000          1.00000000E+30          1.62125070E+04          1.23284197E+04          6.04769903E+03          1.11334055E+03          6.68019689E+02          3.26415170E+02          7.43851123E+01          5.20550301E+01
       5000.0000          1.00000000E+30          1.63696021E+04          1.24678792E+04          6.11671609E+03          1.13196673E+03          6.79393954E+02          3.31976560E+02          7.56762554E+01          5.29477468E+01
       5100.0000          1.00000000E+30          1.65282542E+04          1.26079555E+04          6.18602001E+03          1.15054285E+03          6.90738882E+02          3.37523639E+02          7.69648140E+01          5.38385311E+01
       5200.0000          1.00000000E+30          1.66883231E+04          1.27485850E+04          6.25558077E+03          1.16907024E+03          7.02055204E+02          3.43078382E+02          7.82509605E+01          5.47280338E+01
       5300.0000          1.00000000E+30          1.68496827E+04          1.28897105E+04          6.32537132E+03          1.18755014E+03          7.13343635E+02          3.48597807E+02          7.95342326E+01          5.56149418E+01
       5400.0000          1.00000000E+30          1.70122190E+04          1.30312801E+04          6.39536729E+03          1.20598375E+03          7.24649788E+02          3.54103973E+02          8.08133144E+01          5.64994533E+01
       5469.9990          1.00000000E+30          1.71266371E+04          1.31306166E+04          6.44447402E+03          1.21891175E+03          7.32489692E+02          3.57937572E+02          8.17061942E+01          5.71164645E+01
       5470.0010          1.37551046E+15          1.71266404E+04          1.31306194E+04          6.44447542E+03          1.21891212E+03          7.32489918E+02          3.57937682E+02          8.17062197E+01          5.71164822E+01
       5500.0000          4.75691852E+09          1.71758285E+04          1.31732473E+04          6.46554652E+03          1.22437218E+03          7.35884364E+02          3.59597137E+02          8.20887103E+01          5.73812809E+01
       5600.0000          5.24159981E+08          1.73404180E+04          1.33155695E+04          6.53588902E+03          1.24271650E+03          7.47092835E+02          3.65077569E+02          8.33639031E+01          5.82624074E+01
       5700.0000          2.19740537E+08          1.75059025E+04          1.34582083E+04          6.60637660E+03          1.26114470E+03          7.58275830E+02          3.70545598E+02          8.46360940E+01          5.91417603E+01
       5800.0000          1.26154171E+08          1.76722046E+04          1.36011287E+04          6.67699277E+03          1.27940324E+03          7.69433968E+02          3.76022146E+02          8.59043201E+01          6.00188496E+01
       5900.0000          8.37846327E+07          1.78392540E+04          1.37285954E+04          6.74190705E+03          1.29762075E+03          7.80611574E+02          3.81466546E+02          8.71712184E+01          6.08936969E+01
       6000.0000          6.05523438E+07          1.80069860E+04          1.38814533E+04          6.81729959E+03          1.31592207E+03          7.91722020E+02          3.86899013E+02          8.84351090E+01          6.17678665E+01
       6100.0000          4.62607217E+07          1.81753423E+04          1.40173272E+04          6.88447890E+03          1.33405910E+03          8.02808745E+02          3.92340126E+02          8.96951227E+01          6.26388172E+01
       6200.0000          3.67557185E+07          1.83442686E+04          1.41695187E+04          6.95953815E+03          1.35215816E+03          8.13915474E+02          3.97750565E+02          9.09554990E+01          6.35101484E+01
       6300.0000          3.00782657E+07          1.85137158E+04          1.43051698E+04          7.02659717E+03          1.37034085E+03          8.24957695E+02          4.03149658E+02          9.22134301E+01          6.43787611E+01
       6400.0000          2.51814275E+07          1.86836387E+04          1.44567166E+04          7.10133432E+03          1.38836444E+03          8.36018775E+02          4.08557816E+02          9.34666629E+01          6.52460160E+01
       6500.0000          2.14715626E+07          1.88539952E+04          1.45921559E+04          7.16827913E+03          1.40647261E+03          8.47018464E+02          4.13936281E+02          9.47163519E+01          6.61095860E+01
       6600.0000          1.85845419E+07          1.90247472E+04          1.47430801E+04          7.24270549E+03          1.42442350E+03          8.58036360E+02          4.19323221E+02          9.59662849E+01          6.69741811E+01
       6700.0000          1.62888164E+07          1.91958592E+04          1.48936577E+04          7.30954221E+03          1.44246002E+03          8.68994343E+02          4.24681522E+02          9.72132586E+01          6.78357476E+01
       6800.0000          1.44295823E+07          1.93672988E+04          1.50286421E+04          7.38366892E+03          1.46034127E+03          8.79971009E+02          4.30048220E+02          9.84593543E+01          6.86971491E+01
       6900.0000          1.28995352E+07          1.95390357E+04          1.51786305E+04          7.45762941E+03          1.47830856E+03          8.90889001E+02          4.35387000E+02          9.97015910E+01          6.95560695E+01
       7000.0000          1.16238415E+07          1.97110421E+04          1.53282891E+04          7.52424160E+03          1.49612312E+03          9.01825744E+02          4.40734237E+02          1.00944141E+02          7.04144646E+01
       7100.0000          1.05477447E+07          1.98640534E+04          1.54628558E+04          7.59791900E+03          1.51402344E+03          9.12705387E+02          4.46054107E+02          1.02184289E+02          7.12708622E+01
       7200.0000          9.63042521E+06          2.00438311E+04          1.56119575E+04          7.67143846E+03          1.53177427E+03          9.23603557E+02          4.51382816E+02          1.03423502E+02          7.21274268E+01
       7300.0000          8.84163640E+06          2.02232742E+04          1.57607459E+04          7.73784475E+03          1.54960962E+03          9.34484861E+02          4.56702855E+02          1.04657029E+02          7.29804251E+01
       7400.0000          8.15744873E+06          2.03785384E+04          1.58949302E+04          7.81109698E+03          1.56741478E+03          9.45308034E+02          4.61995651E+02          1.05888452E+02          7.38312381E+01
       7500.0000          7.55996749E+06          2.05574952E+04          1.60431927E+04          7.88419925E+03          1.58507209E+03          9.56151725E+02          4.67297236E+02          1.07120776E+02          7.46830893E+01
       7600.0000          7.03465725E+06          2.07361305E+04          1.61911576E+04          7.95715403E+03          1.60281558E+03          9.66940549E+02          4.72591082E+02          1.08351332E+02          7.55336968E+01
       7700.0000          6.57009948E+06          2.09144490E+04          1.63388296E+04          8.02326712E+03          1.62052983E+03          9.77749151E+02          4.77858018E+02          1.09577199E+02          7.63807459E+01
       7800.0000          6.15698253E+06          2.10924552E+04          1.64724608E+04          8.09597476E+03          1.63821414E+03          9.88540699E+02          4.83134083E+02          1.10804958E+02          7.72290409E+01
       7900.0000          5.78781101E+06          2.12474952E+04          1.66196465E+04          8.16854237E+03          1.65575472E+03          9.99316496E+02          4.88402692E+02          1.12028132E+02          7.80744589E+01
       8000.0000          5.45637592E+06          2.14250538E+04          1.67665540E+04          8.24097232E+03          1.67338249E+03          1.01003751E+03          4.93645573E+02          1.13249356E+02          7.89183983E+01
       8100.0000          5.15761323E+06          2.16023135E+04          1.69131881E+04          8.31326694E+03          1.69098210E+03          1.02077824E+03          4.98897219E+02          1.14470695E+02          7.97626356E+01
       8200.0000          4.88724765E+06          2.17792787E+04          1.70595535E+04          8.37902528E+03          1.70855330E+03          1.03150450E+03          5.04141607E+02          1.15687503E+02          8.06037057E+01
       8300.0000          4.64169856E+06          2.19559540E+04          1.72056545E+04          8.45109576E+03          1.72598530E+03          1.04221547E+03          5.09378488E+02          1.16906814E+02          8.14459509E+01
       8400.0000          4.41791732E+06          2.21323439E+04          1.73384349E+04          8.52303764E+03          1.74350399E+03          1.05287358E+03          5.14608256E+02          1.18123657E+02          8.22863549E+01
       8500.0000          4.21339076E+06          2.23084528E+04          1.74841034E+04          8.59485309E+03          1.76099625E+03          1.06355130E+03          5.19811884E+02          1.19333328E+02          8.31229290E+01
       8600.0000          4.02587649E+06          2.24630744E+04          1.76295206E+04          8.66654421E+03          1.77846236E+03          1.07421509E+03          5.25025516E+02          1.20547924E+02          8.39616726E+01
       8700.0000          3.85353600E+06          2.26387903E+04          1.77746907E+04          8.73811305E+03          1.79590211E+03          1.08486435E+03          5.30232533E+02          1.21757662E+02          8.47980042E+01
       8800.0000          3.69471654E+06          2.28142377E+04          1.79196178E+04          8.80956165E+03          1.81320710E+03          1.09549918E+03          5.35432281E+02          1.22966473E+02          8.56332761E+01
       8900.0000          3.54802358E+06          2.29894208E+04          1.80643059E+04          8.88089201E+03          1.83059839E+03          1.10612025E+03          5.40625307E+02          1.24174914E+02          8.64682709E+01
       9000.0000          3.41222444E+06          2.31643438E+04          1.82087590E+04          8.95210607E+03          1.84796519E+03          1.11672617E+03          5.45811537E+02          1.25382461E+02          8.73024760E+01
       9100.0000          3.28624091E+06          2.33390109E+04          1.83529808E+04          9.02320574E+03          1.86530783E+03          1.12728028E+03          5.50990344E+02          1.26582510E+02          8.81324522E+01
       9200.0000          3.16914196E+06          2.35134260E+04          1.84969753E+04          9.09419290E+03          1.88262674E+03          1.13785696E+03          5.56162140E+02          1.27784406E+02          8.89631967E+01
       9300.0000          3.06009491E+06          2.36875932E+04          1.86407460E+04          9.15918337E+03          1.89992216E+03          1.14842073E+03          5.61309476E+02          1.28988783E+02          8.97937882E+01
       9400.0000          2.95836886E+06          2.38615165E+04          1.87842965E+04          9.22998957E+03          1.91719420E+03          1.15897126E+03          5.66468117E+02          1.30189254E+02          9.06231778E+01
       9500.0000          2.86331141E+06          2.40351997E+04          1.89276306E+04          9.30068854E+03          1.93444317E+03          1.16950828E+03          5.71620385E+02          1.31389880E+02          9.14523137E+01
       9600.0000          2.77435166E+06          2.42086466E+04          1.90707516E+04          9.37128203E+03          1.95166951E+03          1.18003196E+03          5.76766183E+02          1.32587614E+02          9.22797192E+01
       9700.0000          2.69097067E+06          2.43818609E+04          1.92136629E+04          9.44177169E+03          1.96887369E+03          1.19054263E+03          5.81905554E+02          1.33781599E+02          9.31049842E+01
       9800.0000          2.61271129E+06          2.45548464E+04          1.93563679E+04          9.51215918E+03          1.98605610E+03          1.20104055E+03          5.87038613E+02          1.34973490E+02          9.39289174E+01
       9900.0000          2.53915760E+06          2.47276066E+04          1.94988698E+04          9.58810173E+03          2.00321704E+03          1.21152587E+03          5.92165479E+02          1.36164785E+02          9.47528007E+01
      10000.0000          2.46993976E+06          2.49001451E+04          1.96411718E+04          9.65825162E+03          2.02035679E+03          1.22199868E+03          5.97286247E+02          1.37355650E+02          9.55756123E+01
      11000.0000          1.95605667E+06          2.66317500E+04          2.10648169E+04          1.03546371E+04          2.19064466E+03          1.32610896E+03          6.48191388E+02          1.49205589E+02          1.03760310E+02
      12000.0000          1.64640243E+06          2.83589772E+04          2.24701538E+04          1.10526079E+04          2.35925696E+03          1.42910729E+03          6.98557308E+02          1.60936227E+02          1.11861673E+02
      13000.0000          1.44733046E+06          3.00658439E+04          2.38793600E+04          1.17421609E+04          2.52619223E+03          1.53115654E+03          7.48454638E+02          1.72550242E+02          1.19883302E+02
      14000.0000          1.31355198E+06          3.17700300E+04          2.52629936E+04          1.24288686E+04          2.69160326E+03          1.63230595E+03          7.97914679E+02          1.84079818E+02          1.27842451E+02
      15000.0000          1.22084578E+06          3.34716129E+04          2.66515403E+04          1.31085303E+04          2.85572592E+03          1.73266899E+03          8.47007393E+02          1.95516474E+02          1.35738504E+02
      16000.0000          1.15527740E+06          3.51420706E+04          2.80175831E+04          1.37861404E+04          3.01867081E+03          1.83231384E+03          8.95714656E+02          2.06874571E+02          1.43578037E+02
      17000.0000          1.10837131E+06          3.68120957E+04          2.93892362E+04          1.44576837E+04          3.18042864E+03          1.93127421E+03          9.44102762E+02          2.18137967E+02          1.51356045E+02
      18000.0000          1.07473379E+06          3.84815831E+04          3.07406350E+04          1.51277613E+04          3.34110898E+03          2.02955523E+03          9.92172168E+02          2.29357640E+02          1.59097244E+02
      19000.0000          1.05080058E+06          4.01375115E+04          3.20899047E+04          1.57885125E+04          3.50085850E+03          2.12728829E+03          1.03996802E+03          2.40499588E+02          1.66786998E+02
      20000.0000          1.03413947E+06          4.17808959E+04          3.34291405E+04          1.64484179E+04          3.65954174E+03          2.22446284E+03          1.08747093E+03          2.51590047E+02          1.74437833E+02
      21000.0000          1.02304310E+06          4.34126413E+04          3.47590488E+04          1.71075497E+04          3.81754159E+03          2.32109183E+03          1.13472734E+03          2.62608736E+02          1.82042217E+02
      22000.0000          1.01628447E+06          4.50335562E+04          3.60802610E+04          1.77584937E+04          3.97457599E+03          2.41726007E+03          1.18174732E+03          2.73575407E+02          1.89608998E+02
      23000.0000          1.01296039E+06          4.66562360E+04          3.74008829E+04          1.84090998E+04          4.13083410E+03          2.51294451E+03          1.22854068E+03          2.84491658E+02          1.97140839E+02
      24000.0000          1.01239516E+06          4.82689150E+04          3.87135622E+04          1.90557977E+04          4.28643734E+03          2.60813708E+03          1.27509821E+03          2.95368058E+02          2.04642001E+02
