#Energy      V-K-shell   V-L1-shell   V-L2-shell   V-L3-shell   V-M1-shell   V-M2-shell   V-M3-shell   Valence  Total
        524.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74233591E+03          2.50506785E+04          2.23969788E+04          1.13681232E+04          6.17921428E+04          1.31120259E+03
        525.0010          1.00000000E+30          1.00000000E+30          9.15423993E+03          1.73133006E+03          2.50508632E+04          2.23971656E+04          1.13682232E+04          6.17929039E+04          1.14214642E+03
        530.0000          1.00000000E+30          1.00000000E+30          4.82502929E+03          1.20847605E+03          2.55210464E+04          2.28739660E+04          1.15814940E+04          6.36959498E+04          8.19882816E+02
        540.0000          1.00000000E+30          1.00000000E+30          2.29492198E+03          1.07067877E+03          2.61795814E+04          2.37599272E+04          1.20476844E+04          6.72890347E+04          6.46044179E+02
        550.0000          1.00000000E+30          1.00000000E+30          2.19663099E+03          1.11071903E+03          2.69782793E+04          2.46607857E+04          1.25676177E+04          7.10440741E+04          6.54954892E+02
        560.0000          1.00000000E+30          1.00000000E+30          2.23748699E+03          1.15893275E+03          2.78952406E+04          2.56738944E+04          1.30342251E+04          7.48900391E+04          6.78119980E+02
        570.0000          1.00000000E+30          1.00000000E+30          2.38495423E+03          1.20981768E+03          2.87134922E+04          2.66712036E+04          1.35094569E+04          7.90587876E+04          7.11815929E+02
        580.0000          1.00000000E+30          1.00000000E+30          2.49042196E+03          1.25942745E+03          2.96695298E+04          2.76780246E+04          1.40615355E+04          8.32488920E+04          7.41557828E+02
        590.0000          1.00000000E+30          1.00000000E+30          2.57718626E+03          1.30797863E+03          3.04612262E+04          2.88132280E+04          1.45946899E+04          8.76545373E+04          7.69218963E+02
        600.0000          1.00000000E+30          1.00000000E+30          2.66707149E+03          1.36504863E+03          3.14455876E+04          2.98149508E+04          1.51351962E+04          9.22932280E+04          8.00150370E+02
        610.0000          1.00000000E+30          1.00000000E+30          2.77529800E+03          1.41544612E+03          3.22397863E+04          3.08392420E+04          1.57470310E+04          9.69724148E+04          8.30514606E+02
        620.0000          1.00000000E+30          1.00000000E+30          2.88875802E+03          1.46922902E+03          3.32303016E+04          3.20286271E+04          1.62834679E+04          1.01821504E+05          8.62554684E+02
        630.0000          1.00000000E+30          1.00000000E+30          3.01402046E+03          1.52309280E+03          3.42836101E+04          3.31565054E+04          1.69386237E+04          1.06948582E+05          8.96011604E+02
        632.9990          1.00000000E+30          1.00000000E+30          3.05373203E+03          1.54098407E+03          3.46126378E+04          3.35348876E+04          1.70210159E+04          1.08323997E+05          9.06538204E+02
        633.0010          1.00000000E+30          6.70055211E+03          3.05375887E+03          1.54099614E+03          3.46128593E+04          3.35351429E+04          1.70211413E+04          1.08325098E+05          7.98511571E+02
        640.0000          1.00000000E+30          6.79331979E+03          3.12074256E+03          1.58443228E+03          3.51432763E+04          3.44527325E+04          1.74715031E+04          1.12053377E+05          8.18048453E+02
        650.0000          1.00000000E+30          6.93041083E+03          3.25284308E+03          1.63898637E+03          3.62323230E+04          3.55977815E+04          1.80784531E+04          1.17415911E+05          8.46474374E+02
        660.0000          1.00000000E+30          7.07314889E+03          3.34720661E+03          1.70409471E+03          3.71099179E+04          3.69745349E+04          1.87695144E+04          1.22904454E+05          8.75376905E+02
        670.0000          1.00000000E+30          7.22189024E+03          3.47736308E+03          1.76077288E+03          3.80823446E+04          3.80917978E+04          1.93917671E+04          1.28565307E+05          9.04296304E+02
        680.0000          1.00000000E+30          7.34733898E+03          3.58470268E+03          1.83003591E+03          3.91569401E+04          3.95356989E+04          2.00152797E+04          1.34559902E+05          9.34815727E+02
        690.0000          1.00000000E+30          7.49508366E+03          3.71959631E+03          1.88687947E+03          4.02939417E+04          4.06499353E+04          2.07403525E+04          1.40376006E+05          9.64320568E+02
        700.0000          1.00000000E+30          7.68254378E+03          3.84446158E+03          1.95903686E+03          4.12109202E+04          4.21288001E+04          2.13727365E+04          1.46587708E+05          9.97658332E+02
        710.0000          1.00000000E+30          7.86188363E+03          3.99079424E+03          2.02359913E+03          4.23742711E+04          4.34503110E+04          2.21235130E+04          1.53070216E+05          1.03062031E+03
        720.0000          1.00000000E+30          8.04979654E+03          4.11643254E+03          2.09063223E+03          4.32905393E+04          4.48202213E+04          2.28281005E+04          1.59714084E+05          1.06274705E+03
        730.0000          1.00000000E+30          8.14607505E+03          4.25159909E+03          2.16658999E+03          4.44572470E+04          4.63812696E+04          2.36327289E+04          1.66371826E+05          1.09661423E+03
        740.0000          1.00000000E+30          8.31327058E+03          4.40541330E+03          2.23730447E+03          4.56885835E+04          4.77321377E+04          2.43561892E+04          1.73527342E+05          1.13134055E+03
        750.0000          1.00000000E+30          8.45192308E+03          4.53983485E+03          2.30815255E+03          4.66714064E+04          4.93654913E+04          2.52053505E+04          1.80392579E+05          1.16450148E+03
        760.0000          1.00000000E+30          8.61755228E+03          4.67738591E+03          2.38903305E+03          4.79315200E+04          5.07322061E+04          2.59157387E+04          1.87742368E+05          1.20061894E+03
        770.0000          1.00000000E+30          8.78980278E+03          4.83714846E+03          2.46078195E+03          4.89430790E+04          5.24062392E+04          2.68021243E+04          1.95062306E+05          1.23635819E+03
        780.0000          1.00000000E+30          8.94869863E+03          4.99056133E+03          2.54532283E+03          5.02049635E+04          5.39483406E+04          2.75175065E+04          2.03382924E+05          1.27434677E+03
        790.0000          1.00000000E+30          9.12752706E+03          5.14739837E+03          2.62608931E+03          5.13026798E+04          5.57230054E+04          2.84235180E+04          2.10941284E+05          1.31235866E+03
        800.0000          1.00000000E+30          9.31364855E+03          5.31924398E+03          2.70841427E+03          5.25955614E+04          5.73104471E+04          2.92319938E+04          2.18858299E+05          1.35166958E+03
        810.0000          1.00000000E+30          9.45978304E+03          5.50295999E+03          2.79934646E+03          5.36662584E+04          5.91651962E+04          3.01852637E+04          2.27009766E+05          1.39328811E+03
        820.0000          1.00000000E+30          9.64411950E+03          5.65567372E+03          2.88121731E+03          5.49788893E+04          6.07265677E+04          3.10220009E+04          2.35532499E+05          1.43119627E+03
        830.0000          1.00000000E+30          9.83578282E+03          5.84828371E+03          2.97658065E+03          5.63573419E+04          6.26444739E+04          3.19207786E+04          2.44218982E+05          1.47548088E+03
        840.0000          1.00000000E+30          9.96981827E+03          6.00075204E+03          3.07847281E+03          5.73779252E+04          6.46874762E+04          3.28975317E+04          2.53339802E+05          1.51741192E+03
        850.0000          1.00000000E+30          1.01575911E+04          6.18036010E+03          3.15829321E+03          5.86298424E+04          6.61858034E+04          3.39359476E+04          2.62371618E+05          1.55685172E+03
        860.0000          1.00000000E+30          1.03525727E+04          6.37984828E+03          3.25309538E+03          5.99941455E+04          6.82506494E+04          3.48138108E+04          2.71222942E+05          1.60136097E+03
        870.0000          1.00000000E+30          1.05551865E+04          6.56432457E+03          3.35859072E+03          6.14234552E+04          7.00136656E+04          3.58991887E+04          2.80810257E+05          1.64798147E+03
        880.0000          1.00000000E+30          1.06721277E+04          6.77569328E+03          3.45589461E+03          6.25576653E+04          7.21675710E+04          3.67741542E+04          2.90772823E+05          1.69169504E+03
        890.0000          1.00000000E+30          1.08660730E+04          6.95854643E+03          3.56763935E+03          6.39918479E+04          7.39934569E+04          3.78884400E+04          3.00654417E+05          1.73944449E+03
        900.0000          1.00000000E+30          1.10671980E+04          7.18061428E+03          3.66407815E+03          6.54933328E+04          7.62182066E+04          3.88514777E+04          3.10761961E+05          1.78607533E+03
        910.0000          1.00000000E+30          1.12530529E+04          7.36358826E+03          3.78143225E+03          6.66481753E+04          7.80116136E+04          4.00169313E+04          3.21153977E+05          1.83471375E+03
        920.0000          1.00000000E+30          1.14628346E+04          7.57699246E+03          3.87805544E+03          6.81372019E+04          8.02857580E+04          4.10046401E+04          3.31694484E+05          1.88107037E+03
        930.0000          1.00000000E+30          1.16805864E+04          7.81082537E+03          3.98885539E+03          6.94160467E+04          8.26964725E+04          4.21933305E+04          3.41872741E+05          1.93250956E+03
        940.0000          1.00000000E+30          1.18417381E+04          8.02630807E+03          4.11101214E+03          7.09266550E+04          8.44251186E+04          4.32565658E+04          3.53255233E+05          1.98342245E+03
        950.0000          1.00000000E+30          1.20523419E+04          8.27366774E+03          4.22364465E+03          7.21826278E+04          8.68346052E+04          4.44952922E+04          3.64481498E+05          2.03588469E+03
        960.0000          1.00000000E+30          1.22705725E+04          8.48036455E+03          4.34092364E+03          7.37029269E+04          8.93856654E+04          4.55433116E+04          3.76485044E+05          2.08703044E+03
        970.0000          1.00000000E+30          1.24473288E+04          8.73626220E+03          4.46903882E+03          7.52886443E+04          9.13567672E+04          4.68230873E+04          3.87766034E+05          2.14256689E+03
        980.0000          1.00000000E+30          1.26635741E+04          8.95447617E+03          4.60494619E+03          7.65117889E+04          9.39745234E+04          4.78846131E+04          3.99467797E+05          2.19829321E+03
        990.0000          1.00000000E+30          1.28874658E+04          9.19235746E+03          4.71668915E+03          7.80792760E+04          9.60451300E+04          4.91841922E+04          4.11723657E+05          2.25035801E+03
       1000.0000          1.00000000E+30          1.30531124E+04          9.45129360E+03          4.85748092E+03          7.95351763E+04          9.83728803E+04          5.05562798E+04          4.23749929E+05          2.30860508E+03
       1100.0000          1.00000000E+30          1.52881036E+04          1.22289183E+04          6.27135274E+03          9.56056126E+04          1.25528297E+05          6.40514573E+04          5.59566349E+05          2.92001101E+03
       1200.0000          1.00000000E+30          1.77021305E+04          1.54706540E+04          7.96699131E+03          1.12997704E+05          1.56489756E+05          8.02533627E+04          7.19821070E+05          3.62665100E+03
       1300.0000          1.00000000E+30          2.04260685E+04          1.93171096E+04          9.94347067E+03          1.32693531E+05          1.92281388E+05          9.89927322E+04          9.05602931E+05          4.43978769E+03
       1400.0000          1.00000000E+30          2.32728894E+04          2.37671115E+04          1.23108046E+04          1.53092078E+05          2.33438434E+05          1.20567070E+05          1.11732448E+06          5.36832641E+03
       1500.0000          1.00000000E+30          2.64350209E+04          2.89460622E+04          1.49563563E+04          1.76003777E+05          2.81054720E+05          1.45136361E+05          1.35311385E+06          6.40591784E+03
       1600.0000          1.00000000E+30          2.98999188E+04          3.49519040E+04          1.80889791E+04          2.01037419E+05          3.34807146E+05          1.73170600E+05          1.62101128E+06          7.59356364E+03
       1700.0000          1.00000000E+30          3.34104178E+04          4.14637509E+04          2.14580500E+04          2.26956232E+05          3.94383340E+05          2.04480919E+05          1.91304489E+06          8.84911183E+03
       1800.0000          1.00000000E+30          3.73333079E+04          4.92830443E+04          2.53930015E+04          2.54580729E+05          4.62836991E+05          2.39179294E+05          2.23622781E+06          1.02907786E+04
       1900.0000          1.00000000E+30          4.16491860E+04          5.77256677E+04          2.98072081E+04          2.84392182E+05          5.39499746E+05          2.77836204E+05          2.59057999E+06          1.18712090E+04
       2000.0000          1.00000000E+30          4.59414338E+04          6.69741030E+04          3.46969303E+04          3.18476765E+05          6.21337605E+05          3.20860338E+05          2.97763069E+06          1.35646896E+04
       2100.0000          1.00000000E+30          5.08024702E+04          7.75954446E+04          4.02230592E+04          3.50808449E+05          7.11931963E+05          3.69493749E+05          3.37937576E+06          1.54582673E+04
       2200.0000          1.00000000E+30          5.57177168E+04          8.90445171E+04          4.63592664E+04          3.88092928E+05          8.11663053E+05          4.21715403E+05          3.82929346E+06          1.74856466E+04
       2300.0000          1.00000000E+30          6.12829280E+04          1.01892100E+05          5.29603238E+04          4.26179253E+05          9.24086398E+05          4.80357849E+05          4.29644762E+06          1.97016253E+04
       2400.0000          1.00000000E+30          6.65289125E+04          1.16574925E+05          6.03389563E+04          4.65765978E+05          1.04715239E+06          5.43069153E+05          4.81106457E+06          2.20587492E+04
       2500.0000          1.00000000E+30          7.25846711E+04          1.31414854E+05          6.84139990E+04          5.10287743E+05          1.17569878E+06          6.12223465E+05          5.34590516E+06          2.46098834E+04
       2600.0000          1.00000000E+30          7.87684868E+04          1.48281296E+05          7.72821759E+04          5.53290614E+05          1.32028079E+06          6.87773558E+05          5.93391830E+06          2.73476312E+04
       2700.0000          1.00000000E+30          8.54634834E+04          1.67076660E+05          8.69268956E+04          6.03599086E+05          1.47676789E+06          7.69750282E+05          6.52992364E+06          3.03248580E+04
       2800.0000          1.00000000E+30          9.22302126E+04          1.86938698E+05          9.75909279E+04          6.50507638E+05          1.64299667E+06          8.58528108E+05          7.16156356E+06          3.34571707E+04
       2900.0000          1.00000000E+30          9.95899535E+04          2.07759368E+05          1.08781855E+05          7.04349085E+05          1.82796755E+06          9.53916810E+05          7.84385507E+06          3.67785685E+04
       3000.0000          1.00000000E+30          1.06981672E+05          2.31211315E+05          1.21026860E+05          7.55813615E+05          2.02150730E+06          1.05480571E+06          8.57521695E+06          4.02941686E+04
       3100.0000          1.00000000E+30          1.14927619E+05          2.56272841E+05          1.34088002E+05          8.14806914E+05          2.23073200E+06          1.16688248E+06          9.28586587E+06          4.40504349E+04
       3200.0000          1.00000000E+30          1.23176578E+05          2.83251919E+05          1.48341203E+05          8.75471855E+05          2.46010684E+06          1.28975009E+06          1.00862137E+07          4.80462360E+04
       3300.0000          1.00000000E+30          1.32299441E+05          3.13058973E+05          1.63527361E+05          9.35681028E+05          2.70498919E+06          1.41504689E+06          1.09166099E+07          5.23428577E+04
       3400.0000          1.00000000E+30          1.40812758E+05          3.43581871E+05          1.79795267E+05          1.00086759E+06          2.95772597E+06          1.54707831E+06          1.17492925E+07          5.66805147E+04
       3500.0000          1.00000000E+30          1.50390812E+05          3.76710619E+05          1.97823901E+05          1.06830197E+06          3.24240758E+06          1.69327254E+06          1.26444930E+07          6.14513455E+04
       3600.0000          1.00000000E+30          1.60264844E+05          4.14049006E+05          2.16091806E+05          1.13860005E+06          3.52582482E+06          1.85063781E+06          1.35735185E+07          6.64079960E+04
       3700.0000          1.00000000E+30          1.70041100E+05          4.50448135E+05          2.35920649E+05          1.21211990E+06          3.83981017E+06          2.01327599E+06          1.45695909E+07          7.14774553E+04
       3800.0000          1.00000000E+30          1.81577735E+05          4.90076506E+05          2.58090556E+05          1.28899294E+06          4.17526057E+06          2.19081103E+06          1.56142466E+07          7.71712633E+04
       3900.0000          1.00000000E+30          1.91656131E+05          5.33607700E+05          2.79829038E+05          1.36689812E+06          4.53506810E+06          2.37940610E+06          1.66796207E+07          8.26607627E+04
       4000.0000          1.00000000E+30          2.03184998E+05          5.78013532E+05          3.03445849E+05          1.45696484E+06          4.89906111E+06          2.57469740E+06          1.77843678E+07          8.86346388E+04
       4100.0000          1.00000000E+30          2.14954854E+05          6.27429876E+05          3.29043652E+05          1.53788198E+06          5.29600173E+06          2.79302090E+06          1.89005038E+07          9.49211106E+04
       4200.0000          1.00000000E+30          2.27004269E+05          6.80881109E+05          3.56713615E+05          1.62357606E+06          5.72894022E+06          3.00339041E+06          2.00441789E+07          1.01516849E+05
       4300.0000          1.00000000E+30          2.40033554E+05          7.31296304E+05          3.84529702E+05          1.71456279E+06          6.16386912E+06          3.24251054E+06          2.12916575E+07          1.08284373E+05
       4400.0000          1.00000000E+30          2.52991763E+05          7.89581529E+05          4.15421883E+05          1.80932573E+06          6.63454886E+06          3.49409207E+06          2.25934739E+07          1.15469986E+05
       4500.0000          1.00000000E+30          2.66489249E+05          8.50735131E+05          4.47458774E+05          1.90811060E+06          7.11280990E+06          3.74207717E+06          2.39006856E+07          1.22902448E+05
       4600.0000          1.00000000E+30          2.80592843E+05          9.14449788E+05          4.79909561E+05          2.00851363E+06          7.63021604E+06          4.02211493E+06          2.52487560E+07          1.30576732E+05
       4700.0000          1.00000000E+30          2.94858863E+05          9.77908309E+05          5.15191982E+05          2.11113046E+06          8.17275560E+06          4.32089435E+06          2.66717531E+07          1.38503544E+05
       4800.0000          1.00000000E+30          3.09458172E+05          1.04928162E+06          5.52214889E+05          2.22078478E+06          8.75682778E+06          4.62669040E+06          2.81134753E+07          1.46808990E+05
       4900.0000          1.00000000E+30          3.25061509E+05          1.12515790E+06          5.91854372E+05          2.33398002E+06          9.34573182E+06          4.92817297E+06          2.95780054E+07          1.55596323E+05
       5000.0000          1.00000000E+30          3.41185716E+05          1.20252950E+06          6.33630797E+05          2.44684816E+06          1.00280946E+07          5.26231065E+06          3.11587782E+07          1.64710055E+05
       5100.0000          1.00000000E+30          3.59118356E+05          1.28392971E+06          6.75930190E+05          2.56443838E+06          1.06342203E+07          5.61006532E+06          3.27872229E+07          1.74348626E+05
       5200.0000          1.00000000E+30          3.75573407E+05          1.37122314E+06          7.25019782E+05          2.68667597E+06          1.13326743E+07          5.98351383E+06          3.43953145E+07          1.84237008E+05
       5300.0000          1.00000000E+30          3.92563497E+05          1.46106681E+06          7.68561375E+05          2.82176652E+06          1.20542461E+07          6.37514630E+06          3.60656895E+07          1.93991884E+05
       5400.0000          1.00000000E+30          4.10501902E+05          1.55317349E+06          8.18850141E+05          2.94815732E+06          1.28019098E+07          6.78923795E+06          3.78166991E+07          2.04408953E+05
       5469.9990          1.00000000E+30          4.22552931E+05          1.61894064E+06          8.54085943E+05          3.03279194E+06          1.34010200E+07          7.06530410E+06          3.91557259E+07          2.11571981E+05
       5470.0010          2.89841030E+04          4.22553324E+05          1.61894281E+06          8.54087039E+05          3.03279476E+06          1.34010380E+07          7.06531331E+06          3.91557656E+07          2.54918720E+04
       5500.0000          2.93449623E+04          4.28523142E+05          1.65211562E+06          8.70857856E+05          3.07571734E+06          1.35988219E+07          7.20608465E+06          3.95898055E+07          2.58216001E+04
       5600.0000          3.06155767E+04          4.46793235E+05          1.74761139E+06          9.24714794E+05          3.21367856E+06          1.44305038E+07          7.61921182E+06          4.15647019E+07          2.69609500E+04
       5700.0000          3.20012043E+04          4.66464015E+05          1.85543532E+06          9.81836242E+05          3.35473389E+06          1.53035707E+07          8.10841433E+06          4.33822386E+07          2.82008858E+04
       5800.0000          3.33414631E+04          4.86616478E+05          1.96885342E+06          1.04136165E+06          3.51514083E+06          1.62222320E+07          8.58484728E+06          4.53541409E+07          2.94112951E+04
       5900.0000          3.49016326E+04          5.09113192E+05          2.08421878E+06          1.10385054E+06          3.65386724E+06          1.71468130E+07          9.07177281E+06          4.73682457E+07          3.08021975E+04
       6000.0000          3.63833581E+04          5.29178429E+05          2.20503644E+06          1.16948940E+06          3.79970971E+06          1.81127551E+07          9.59510326E+06          4.94408498E+07          3.21272442E+04
       6100.0000          3.78721943E+04          5.50120076E+05          2.32785515E+06          1.23547269E+06          3.95439575E+06          1.91384333E+07          1.01369111E+07          5.15070332E+07          3.34620885E+04
       6200.0000          3.96289749E+04          5.72181213E+05          2.47130740E+06          1.30485632E+06          4.12813118E+06          2.01853627E+07          1.06758910E+07          5.38529582E+07          3.50179400E+04
       6300.0000          4.11034938E+04          5.96882694E+05          2.59976419E+06          1.37813715E+06          4.28380233E+06          2.12565933E+07          1.13035057E+07          5.60054073E+07          3.63619493E+04
       6400.0000          4.26310138E+04          6.19191912E+05          2.74083215E+06          1.45294424E+06          4.44267989E+06          2.23962325E+07          1.18989963E+07          5.85426089E+07          3.77414297E+04
       6500.0000          4.44624058E+04          6.41802316E+05          2.88814018E+06          1.53023135E+06          4.62847047E+06          2.35756686E+07          1.25206907E+07          6.06686597E+07          3.93645244E+04
       6600.0000          4.62262471E+04          6.66398915E+05          3.04225126E+06          1.61821602E+06          4.80401780E+06          2.48081377E+07          1.31806463E+07          6.33800185E+07          4.09498433E+04
       6700.0000          4.80383234E+04          6.91596418E+05          3.20328194E+06          1.70326160E+06          4.98344851E+06          2.60944706E+07          1.38515900E+07          6.55066707E+07          4.25742468E+04
       6800.0000          5.00837142E+04          7.19160745E+05          3.36467625E+06          1.79126958E+06          5.16901283E+06          2.73831264E+07          1.45388772E+07          6.79942413E+07          4.43931136E+04
       6900.0000          5.19021908E+04          7.44067440E+05          3.53443162E+06          1.87870780E+06          5.37815153E+06          2.87368867E+07          1.52672008E+07          7.05633071E+07          4.60265448E+04
       7000.0000          5.37709439E+04          7.73565280E+05          3.71237984E+06          1.98016769E+06          5.56015807E+06          3.01543273E+07          1.60957506E+07          7.32124922E+07          4.77251842E+04
       7100.0000          5.59372703E+04          7.99474260E+05          3.90980398E+06          2.07624862E+06          5.75105703E+06          3.17236012E+07          1.68678483E+07          7.61136392E+07          4.96444919E+04
       7200.0000          5.79613647E+04          8.27211151E+05          4.09642115E+06          2.17673585E+06          5.97210855E+06          3.32076757E+07          1.76286916E+07          7.87367349E+07          5.14608264E+04
       7300.0000          6.00602241E+04          8.58444545E+05          4.28674258E+06          2.28284726E+06          6.16042553E+06          3.47201794E+07          1.85275470E+07          8.18407055E+07          5.33518297E+04
       7400.0000          6.24260053E+04          8.86146008E+05          4.48892630E+06          2.39064049E+06          6.39252808E+06          3.63293953E+07          1.93664280E+07          8.45625548E+07          5.54448644E+04
       7500.0000          6.44696296E+04          9.14570389E+05          4.72074837E+06          2.50158685E+06          6.58450643E+06          3.81681246E+07          2.02478375E+07          8.74645640E+07          5.72899814E+04
       7600.0000          6.69820277E+04          9.47227466E+05          4.93370636E+06          2.62671010E+06          6.82271287E+06          3.98587653E+07          2.11763735E+07          9.03860332E+07          5.95293863E+04
       7700.0000          6.91151689E+04          9.78404109E+05          5.15773521E+06          2.74601598E+06          7.04337836E+06          4.16353259E+07          2.22123862E+07          9.36742114E+07          6.14612490E+04
       7800.0000          7.14313066E+04          1.01031064E+06          5.39181658E+06          2.86941712E+06          7.27259992E+06          4.34897509E+07          2.31736925E+07          9.66314415E+07          6.35436048E+04
       7900.0000          7.40577596E+04          1.04573500E+06          5.62347674E+06          2.99847523E+06          7.52599635E+06          4.53247186E+07          2.41540021E+07          1.00086587E+08          6.58896255E+04
       8000.0000          7.63642752E+04          1.07680495E+06          5.89700239E+06          3.13255742E+06          7.76393903E+06          4.74851728E+07          2.53147427E+07          1.03317640E+08          6.79733460E+04
       8100.0000          7.91550135E+04          1.11396078E+06          6.14147763E+06          3.28117323E+06          8.03642233E+06          4.94188206E+07          2.63788035E+07          1.06619799E+08          7.04687390E+04
       8200.0000          8.14715190E+04          1.14659329E+06          6.40400951E+06          3.41669400E+06          8.26562569E+06          5.14923399E+07          2.74733423E+07          1.10041014E+08          7.25631514E+04
       8300.0000          8.40269051E+04          1.18171901E+06          6.66888449E+06          3.56014967E+06          8.51077343E+06          5.35834531E+07          2.86226075E+07          1.13752596E+08          7.48620604E+04
       8400.0000          8.69046048E+04          1.21997271E+06          6.97755386E+06          3.71138013E+06          8.78964548E+06          5.60139336E+07          2.98185031E+07          1.17712460E+08          7.74414985E+04
       8500.0000          8.95798746E+04          1.26078590E+06          7.24941982E+06          3.87710797E+06          9.04859330E+06          5.81581122E+07          3.11616853E+07          1.21004558E+08          7.98702408E+04
       8600.0000          9.26500527E+04          1.29518417E+06          7.53947184E+06          4.03239583E+06          9.34468527E+06          6.04634013E+07          3.23559660E+07          1.24532422E+08          8.25865604E+04
       8700.0000          9.53087463E+04          1.33801904E+06          7.87667172E+06          4.21511548E+06          9.60151899E+06          6.31264993E+07          3.36218603E+07          1.28578436E+08          8.50246152E+04
       8800.0000          9.80492619E+04          1.37235271E+06          8.17853201E+06          4.37393656E+06          9.91323388E+06          6.55221212E+07          3.49611895E+07          1.32310742E+08          8.74827321E+04
       8900.0000          1.01212206E+05          1.41170093E+06          8.49904902E+06          4.54410628E+06          1.01699437E+07          6.80490258E+07          3.64308738E+07          1.36574638E+08          9.03006484E+04
       9000.0000          1.04586017E+05          1.45577080E+06          8.83377212E+06          4.74224924E+06          1.04574129E+07          7.06817590E+07          3.77982033E+07          1.40282916E+08          9.33196225E+04
       9100.0000          1.07479362E+05          1.49605584E+06          9.20271681E+06          4.91926451E+06          1.07790758E+07          7.36394897E+07          3.94033419E+07          1.44760721E+08          9.59405582E+04
       9200.0000          1.11039173E+05          1.54253182E+06          9.55648463E+06          5.10762844E+06          1.10728487E+07          7.62485713E+07          4.07986044E+07          1.48486275E+08          9.91157546E+04
       9300.0000          1.13939505E+05          1.58104618E+06          9.90571423E+06          5.32046254E+06          1.13798846E+07          7.94379668E+07          4.23093004E+07          1.53103273E+08          1.01743735E+05
       9400.0000          1.17590432E+05          1.62890603E+06          1.03129805E+07          5.51917639E+06          1.17150056E+07          8.21742574E+07          4.40372654E+07          1.57232814E+08          1.05011663E+05
       9500.0000          1.20694576E+05          1.67002983E+06          1.06805249E+07          5.72653074E+06          1.20704632E+07          8.51432329E+07          4.56071493E+07          1.61500227E+08          1.07815172E+05
       9600.0000          1.24026596E+05          1.71879342E+06          1.10731458E+07          5.96306627E+06          1.23611692E+07          8.81376443E+07          4.72652835E+07          1.66302573E+08          1.10840015E+05
       9700.0000          1.27748871E+05          1.76304633E+06          1.15140418E+07          6.16752275E+06          1.27277847E+07          9.15573725E+07          4.91231630E+07          1.70717266E+08          1.14158469E+05
       9800.0000          1.31206900E+05          1.81383645E+06          1.19125578E+07          6.38462448E+06          1.30347518E+07          9.46313636E+07          5.08677364E+07          1.75759488E+08          1.17287290E+05
       9900.0000          1.35127327E+05          1.85762787E+06          1.23217352E+07          6.61538193E+06          1.33715535E+07          9.82617465E+07          5.28948443E+07          1.80010503E+08          1.20765771E+05
      10000.0000          1.39289253E+05          1.91006776E+06          1.27940252E+07          6.86878332E+06          1.37407697E+07          1.01567440E+08          5.45903101E+07          1.85195301E+08          1.24487518E+05
      11000.0000          1.79634213E+05          2.45838627E+06          1.78853130E+07          9.62638191E+06          1.76126615E+07          1.41491821E+08          7.61170324E+07          2.37845544E+08          1.60910908E+05
      12000.0000          2.28069140E+05          3.07708892E+06          2.43940397E+07          1.31679576E+07          2.21513009E+07          1.91913514E+08          1.03739870E+08          3.00419322E+08          2.04504153E+05
      13000.0000          2.85601639E+05          3.81085762E+06          3.24660952E+07          1.75867719E+07          2.74348359E+07          2.54806245E+08          1.37716657E+08          3.72338360E+08          2.56293778E+05
      14000.0000          3.50756936E+05          4.65766589E+06          4.24676936E+07          2.30131863E+07          3.33912207E+07          3.31704592E+08          1.79597993E+08          4.54495252E+08          3.15118581E+05
      15000.0000          4.25336732E+05          5.60959485E+06          5.45697175E+07          2.96724432E+07          4.02995022E+07          4.23829157E+08          2.31461800E+08          5.48764136E+08          3.82454932E+05
      16000.0000          5.10555955E+05          6.69281787E+06          6.86836389E+07          3.74331731E+07          4.80615509E+07          5.34751037E+08          2.91312682E+08          6.57586756E+08          4.59354693E+05
      17000.0000          6.07574397E+05          7.90689197E+06          8.57752601E+07          4.67594548E+07          5.66861850E+07          6.64538013E+08          3.63862890E+08          7.72391380E+08          5.46868222E+05
      18000.0000          7.15543157E+05          9.25163435E+06          1.05409393E+08          5.77455307E+07          6.64080003E+07          8.17058993E+08          4.47768923E+08          9.07227960E+08          6.44308802E+05
      19000.0000          8.34714301E+05          1.07880983E+07          1.28614561E+08          7.06662605E+07          7.70514764E+07          1.00023476E+09          5.45804900E+08          1.05532645E+09          7.52222743E+05
      20000.0000          9.68645605E+05          1.24121279E+07          1.55738593E+08          8.52555841E+07          8.87161784E+07          1.19887515E+09          6.60047100E+08          1.21532502E+09          8.72958356E+05
      21000.0000          1.11725221E+06          1.42170213E+07          1.85610397E+08          1.02238060E+08          1.01908965E+08          1.43252313E+09          7.89183965E+08          1.39508895E+09          1.00699390E+06
      22000.0000          1.27669807E+06          1.62330345E+07          2.20388719E+08          1.21888909E+08          1.15946522E+08          1.69985013E+09          9.41200341E+08          1.58802185E+09          1.15138384E+06
      23000.0000          1.45414792E+06          1.84091046E+07          2.60176319E+08          1.43800456E+08          1.31586624E+08          2.00115217E+09          1.11083270E+09          1.80321360E+09          1.31171524E+06
      24000.0000          1.64960110E+06          2.07310705E+07          3.04471401E+08          1.68467739E+08          1.48367217E+08          2.34060577E+09          1.29806992E+09          2.03721793E+09          1.48789002E+06
