#Energy      Cd-K-shell   Cd-L1-shell   Cd-L2-shell   Cd-L3-shell   Cd-M1-shell   Cd-M2-shell   Cd-M3-shell   Cd-M4-shell   Cd-M5-shell   Cd-N1-shell   Cd-N2-shell   Cd-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60166124E+05          1.41662396E+05          5.05169176E+04          7.82513162E+03          4.91167130E+03          9.67607782E+02          5.98129448E+02          2.66052391E+02          1.66347144E+01          1.49389090E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14021400E+05          1.34943793E+05          4.84202012E+04          7.69329065E+03          4.83232486E+03          9.72557584E+02          6.01957213E+02          2.67813099E+02          1.67710516E+01          1.50564096E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73895160E+05          1.28777030E+05          4.64796368E+04          7.56829595E+03          4.75708186E+03          9.77530476E+02          6.05788319E+02          2.69572071E+02          1.69071747E+01          1.51736936E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38764909E+05          1.23102074E+05          4.46798620E+04          7.44970731E+03          4.68568119E+03          9.82525303E+02          6.09069271E+02          2.71329328E+02          1.70430865E+01          1.52904159E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.07799660E+05          1.17866547E+05          4.30066450E+04          7.33712279E+03          4.61788374E+03          9.87541008E+02          6.12874281E+02          2.73084890E+02          1.71787896E+01          1.54072552E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80354457E+05          1.13025137E+05          4.14488701E+04          7.23017393E+03          4.55346960E+03          9.92576584E+02          6.16676533E+02          2.74838777E+02          1.73142867E+01          1.55238841E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18573210E+05          7.95347142E+04          3.03673993E+04          6.40628252E+03          4.05713369E+03          1.04383624E+03          6.55784610E+02          2.92532927E+02          1.86584982E+01          1.66808870E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48304105E+05          6.12664942E+04          2.40747286E+04          5.88824173E+03          3.74543663E+03          1.09627879E+03          6.93877093E+02          3.10271776E+02          1.99869638E+01          1.78220174E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10923973E+05          5.01735472E+04          2.01607411E+04          5.55355162E+03          3.54488473E+03          1.14944449E+03          7.32746790E+02          3.27818467E+02          2.13013886E+01          1.89497347E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.85042402E+04          4.29487347E+04          1.75741532E+04          5.33552622E+03          3.41529545E+03          1.20203336E+03          7.71208541E+02          3.45399271E+02          2.26031345E+01          2.00653532E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.39605709E+04          3.80088850E+04          1.57904749E+04          5.19538303E+03          3.33321677E+03          1.25646621E+03          8.09304062E+02          3.62805661E+02          2.38914782E+01          2.11687764E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.39983335E+04          3.45104761E+04          1.45219360E+04          5.10932067E+03          3.28421269E+03          1.31048205E+03          8.47542118E+02          3.80242428E+02          2.51695144E+01          2.22632180E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.68991380E+04          3.19675811E+04          1.35992481E+04          5.06206532E+03          3.25899228E+03          1.36411482E+03          8.85438700E+02          3.97520623E+02          2.64342365E+01          2.33456334E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16878209E+04          3.00833382E+04          1.29174290E+04          5.04343736E+03          3.25134964E+03          1.41848668E+03          9.23464160E+02          4.14829392E+02          2.76922904E+01          2.44227299E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.77739218E+04          2.86679335E+04          1.24085525E+04          5.04642552E+03          3.25700016E+03          1.47244425E+03          9.60745498E+02          4.31823040E+02          2.89386574E+01          2.54886085E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47818171E+04          2.75954028E+04          1.20271240E+04          5.06606635E+03          3.27290480E+03          1.52601890E+03          9.98174774E+02          4.48858327E+02          3.01777304E+01          2.65486733E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.24627684E+04          2.67795486E+04          1.17417612E+04          5.09875793E+03          3.29685418E+03          1.57923923E+03          1.03573480E+03          4.65930196E+02          3.14082141E+01          2.76019935E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.06466835E+04          2.61597996E+04          1.15302432E+04          5.14183055E+03          3.32720841E+03          1.63308405E+03          1.07262820E+03          4.82721121E+02          3.26322910E+01          2.86489422E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92140829E+04          2.56925764E+04          1.13764865E+04          5.19326808E+03          3.36272685E+03          1.68563538E+03          1.10966836E+03          4.99557229E+02          3.38472144E+01          2.96885866E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80790730E+04          2.53458770E+04          1.12686040E+04          5.25152228E+03          3.40245591E+03          1.73879839E+03          1.14646893E+03          5.16284852E+02          3.50564032E+01          3.07233712E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71786368E+04          2.50957751E+04          1.11976574E+04          5.31538684E+03          3.44565155E+03          1.79164106E+03          1.18304408E+03          5.32910347E+02          3.62589416E+01          3.17523624E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64656958E+04          2.49240620E+04          1.11568085E+04          5.38390911E+03          3.49172576E+03          1.84504264E+03          1.21940676E+03          5.49439518E+02          3.74549557E+01          3.27759850E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59045310E+04          2.48166903E+04          1.11407587E+04          5.45632811E+03          3.54020828E+03          1.89727778E+03          1.25556880E+03          5.65877669E+02          3.86447785E+01          3.37939945E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54676097E+04          2.47626650E+04          1.11453380E+04          5.53202916E+03          3.59071908E+03          1.94924571E+03          1.29188619E+03          5.82368427E+02          3.98288087E+01          3.48077618E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51334555E+04          2.47532766E+04          1.11672307E+04          5.61051119E+03          3.64294804E+03          2.00176432E+03          1.32767041E+03          5.98635515E+02          4.10086297E+01          3.58172805E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48850930E+04          2.47815484E+04          1.12037690E+04          5.69136209E+03          3.69663999E+03          2.05400997E+03          1.36361669E+03          6.14958938E+02          4.21816612E+01          3.68218329E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.47089617E+04          2.48418333E+04          1.12527865E+04          5.77424001E+03          3.75158318E+03          2.10599551E+03          1.39938823E+03          6.31203651E+02          4.33511285E+01          3.78231599E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45941195E+04          2.49295155E+04          1.13125064E+04          5.85885960E+03          3.80760072E+03          2.15696689E+03          1.43499277E+03          6.47373133E+02          4.45153977E+01          3.88197934E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45316463E+04          2.50407921E+04          1.13814594E+04          5.94498084E+03          3.86454386E+03          2.20847989E+03          1.47043753E+03          6.63470602E+02          4.56752399E+01          3.98128422E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45142162E+04          2.51725044E+04          1.14584217E+04          6.03240071E+03          3.92228665E+03          2.26050725E+03          1.50572927E+03          6.79499063E+02          4.68303928E+01          4.08021188E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45357565E+04          2.53220072E+04          1.15423660E+04          6.12094659E+03          3.98072191E+03          2.31156439E+03          1.54087428E+03          6.95461326E+02          4.79810145E+01          4.17872764E+01
       3541.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45551751E+04          2.53895540E+04          1.15794903E+04          6.15843445E+03          4.00544813E+03          2.33313482E+03          1.55567316E+03          7.02178757E+02          4.84633071E+01          4.22004197E+01
       3542.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11889201E+14          3.45551762E+04          2.53895573E+04          1.15794921E+04          6.15843624E+03          4.00544931E+03          2.33313589E+03          1.55567388E+03          7.02179083E+02          4.84633300E+01          4.22004394E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22518607E+08          3.45912020E+04          2.54870741E+04          1.16324245E+04          6.21047071E+03          4.03975805E+03          2.36241390E+03          1.57587846E+03          7.11360020E+02          4.91272067E+01          4.27686498E+01
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03203506E+07          3.46762909E+04          2.56658147E+04          1.17278597E+04          6.30084620E+03          4.09931631E+03          2.41306433E+03          1.61074732E+03          7.27197603E+02          5.02697918E+01          4.37468688E+01
       3731.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29762638E+07          3.47091752E+04          2.57256279E+04          1.17594279E+04          6.32992691E+03          4.11847324E+03          2.42920311E+03          1.62216746E+03          7.32248084E+02          5.06343683E+01          4.40592033E+01
       3732.0010          1.00000000E+30          1.00000000E+30          7.29423817E+14          5.29754900E+07          3.47091773E+04          2.57256317E+04          1.17594299E+04          6.32992872E+03          4.11847444E+03          2.42920416E+03          1.62216818E+03          7.32248407E+02          5.06343913E+01          4.40592230E+01
       3800.0000          1.00000000E+30          1.00000000E+30          6.09280543E+08          3.30400563E+07          3.47874224E+04          2.58566181E+04          1.18280409E+04          6.39196345E+03          4.15932865E+03          2.46422234E+03          1.64578507E+03          7.43097193E+02          5.14093221E+01          4.47232555E+01
       3900.0000          1.00000000E+30          1.00000000E+30          1.53897534E+08          1.98694568E+07          3.49215303E+04          2.60581029E+04          1.19324264E+04          6.48372755E+03          4.21973613E+03          2.51448547E+03          1.68039360E+03          7.58817490E+02          5.25441681E+01          4.56947973E+01
       4000.0000          1.00000000E+30          1.00000000E+30          7.49643754E+07          1.35331702E+07          3.50759912E+04          2.62690776E+04          1.20405483E+04          6.57605589E+03          4.28048750E+03          2.56525350E+03          1.71517406E+03          7.74601383E+02          5.36749815E+01          4.66637762E+01
       4021.9990          1.00000000E+30          1.00000000E+30          6.63431372E+07          1.25764834E+07          3.51124723E+04          2.63166583E+04          1.20647939E+04          6.59643557E+03          4.29389381E+03          2.57601467E+03          1.72264469E+03          7.77999944E+02          5.39242866E+01          4.68768067E+01
       4022.0010          1.00000000E+30          9.12657645E+14          6.63424803E+07          1.25764050E+07          3.51124756E+04          2.63166626E+04          1.20647961E+04          6.59643742E+03          4.29389503E+03          2.57601571E+03          1.72264540E+03          7.78000264E+02          5.39243092E+01          4.68768260E+01
       4100.0000          1.00000000E+30          6.43554408E+08          4.58266805E+07          9.94156038E+06          3.52485488E+04          2.64885106E+04          1.21520002E+04          6.66887634E+03          4.34153801E+03          2.61515779E+03          1.74954056E+03          7.90212511E+02          5.48037790E+01          4.76299695E+01
       4200.0000          1.00000000E+30          1.83384987E+08          3.15076190E+07          7.68622770E+06          3.54372515E+04          2.67155045E+04          1.22664290E+04          6.76212569E+03          4.40284839E+03          2.66556241E+03          1.78408066E+03          8.05888341E+02          5.59290309E+01          4.85939676E+01
       4300.0000          1.00000000E+30          9.23195884E+07          2.32853424E+07          6.16622370E+06          3.56404055E+04          2.69492751E+04          1.23835246E+04          6.85574840E+03          4.46438420E+03          2.71579189E+03          1.81850536E+03          8.21397579E+02          5.70488938E+01          4.95531028E+01
       4400.0000          1.00000000E+30          5.73253492E+07          1.80771243E+07          5.08746322E+06          3.58565339E+04          2.71891352E+04          1.25030154E+04          6.94969557E+03          4.52611511E+03          2.76519823E+03          1.85253642E+03          8.36972110E+02          5.81671000E+01          5.05106125E+01
       4500.0000          1.00000000E+30          3.97701810E+07          1.45442971E+07          4.29096768E+06          3.60843420E+04          2.74344792E+04          1.26246619E+04          7.04392392E+03          4.58801426E+03          2.81509897E+03          1.88674299E+03          8.52498037E+02          5.92831858E+01          5.14665931E+01
       4600.0000          1.00000000E+30          2.95642571E+07          1.20255613E+07          3.68415691E+06          3.63226933E+04          2.76847726E+04          1.27482519E+04          7.13839518E+03          4.65005791E+03          2.86484042E+03          1.92084442E+03          8.67976778E+02          6.03930955E+01          5.24175669E+01
       4700.0000          1.00000000E+30          2.30419114E+07          1.01582269E+07          3.20999584E+06          3.65705836E+04          2.79395415E+04          1.28735978E+04          7.22679994E+03          4.71123935E+03          2.91442730E+03          1.95484387E+03          8.83409600E+02          6.15026020E+01          5.33674239E+01
       4800.0000          1.00000000E+30          1.85918836E+07          8.73133326E+06          2.83157678E+06          3.68271249E+04          2.81983652E+04          1.30005323E+04          7.32129644E+03          4.77324070E+03          2.96386416E+03          1.98874421E+03          8.98797763E+02          6.26091834E+01          5.43151489E+01
       4900.0000          1.00000000E+30          1.54018837E+07          7.61365431E+06          2.52419004E+06          3.70915282E+04          2.84608676E+04          1.31289061E+04          7.41563978E+03          4.83513604E+03          3.01315535E+03          2.02254815E+03          9.14033415E+02          6.37121277E+01          5.52593633E+01
       5000.0000          1.00000000E+30          1.30287046E+07          6.71966921E+06          2.27070752E+06          3.73630913E+04          2.87267135E+04          1.32585857E+04          7.50983323E+03          4.89692784E+03          3.06230498E+03          2.05625829E+03          9.29336846E+02          6.48122055E+01          5.62014580E+01
       5100.0000          1.00000000E+30          1.12093615E+07          5.99226381E+06          2.05892486E+06          3.76411852E+04          2.89956017E+04          1.33894513E+04          7.61217273E+03          4.95861861E+03          3.11131697E+03          2.08987714E+03          9.44706567E+02          6.59098728E+01          5.71422447E+01
       5200.0000          1.00000000E+30          9.78057164E+06          5.39144025E+06          1.87996507E+06          3.79252484E+04          2.92672621E+04          1.35213953E+04          7.70592640E+03          5.02021090E+03          3.16019510E+03          2.12340711E+03          9.59928083E+02          6.70052314E+01          5.80800802E+01
       5300.0000          1.00000000E+30          8.63540852E+06          4.88878721E+06          1.72721471E+06          3.82147754E+04          2.95414509E+04          1.36543208E+04          7.79954348E+03          5.08683684E+03          3.20894296E+03          2.15685050E+03          9.75110655E+02          6.80983220E+01          5.90165633E+01
       5400.0000          1.00000000E+30          7.70165145E+06          4.46350696E+06          1.59569018E+06          3.85093115E+04          2.98179487E+04          1.37881398E+04          7.89302739E+03          5.14814762E+03          3.25756400E+03          2.19020949E+03          9.90255270E+02          6.91883033E+01          5.99496812E+01
       5500.0000          1.00000000E+30          6.92919608E+06          4.10013498E+06          1.48152504E+06          3.88084465E+04          3.00965564E+04          1.39227734E+04          7.99420574E+03          5.20936918E+03          3.30606152E+03          2.22348618E+03          1.00536285E+03          7.02751052E+01          6.08805427E+01
       5600.0000          1.00000000E+30          6.28208186E+06          3.78690912E+06          1.38174826E+06          3.91118087E+04          3.03770940E+04          1.40581496E+04          8.08729161E+03          5.27050387E+03          3.35502340E+03          2.25668262E+03          1.02043425E+03          7.13614817E+01          6.18105074E+01
       5700.0000          1.00000000E+30          5.73384653E+06          3.51480703E+06          1.29398058E+06          3.94190619E+04          3.06593976E+04          1.41942031E+04          8.18025714E+03          5.33639618E+03          3.40327725E+03          2.29005459E+03          1.03547027E+03          7.24450540E+01          6.27387182E+01
       5800.0000          1.00000000E+30          5.26487554E+06          3.27679275E+06          1.21633659E+06          3.97299001E+04          3.09433186E+04          1.43308743E+04          8.28062167E+03          5.39727714E+03          3.45141662E+03          2.32309431E+03          1.05057348E+03          7.35239256E+01          6.36630499E+01
       5900.0000          1.00000000E+30          4.86023902E+06          3.06724223E+06          1.14728559E+06          4.00440453E+04          3.12287211E+04          1.44681093E+04          8.37321956E+03          5.45807975E+03          3.50001687E+03          2.35605906E+03          1.06554079E+03          7.46033103E+01          6.45868402E+01
       6000.0000          1.00000000E+30          4.50838533E+06          2.88172129E+06          1.08558437E+06          4.03612437E+04          3.15154814E+04          1.46058584E+04          8.46570905E+03          5.52345895E+03          3.54792967E+03          2.38919905E+03          1.08047517E+03          7.56799052E+01          6.55088945E+01
       6100.0000          1.00000000E+30          4.20032744E+06          2.71661679E+06          1.03021449E+06          4.06812641E+04          3.18034860E+04          1.47440767E+04          8.56531136E+03          5.58402748E+03          3.59573613E+03          2.42201787E+03          1.09547662E+03          7.67532889E+01          6.64282085E+01
       6200.0000          1.00000000E+30          3.92886848E+06          2.56897739E+06          9.80325211E+05          4.10038946E+04          3.20926311E+04          1.48827226E+04          8.65746154E+03          5.64907713E+03          3.64399850E+03          2.45476658E+03          1.11034651E+03          7.78259549E+01          6.73467383E+01
       6300.0000          1.00000000E+30          3.68835372E+06          2.43638692E+06          9.35211883E+05          4.13289408E+04          3.23828220E+04          1.50217582E+04          8.75657333E+03          5.70942436E+03          3.69159341E+03          2.48768984E+03          1.12528432E+03          7.88968919E+01          6.82638287E+01
       6400.0000          1.00000000E+30          3.47413855E+06          2.31683886E+06          8.94277988E+05          4.16562241E+04          3.26739711E+04          1.51611488E+04          8.84840274E+03          5.77415825E+03          3.73964272E+03          2.52030197E+03          1.14009189E+03          7.99626684E+01          6.91766325E+01
       6500.0000          1.00000000E+30          3.28243168E+06          2.20865658E+06          8.57021244E+05          4.19855808E+04          3.29659984E+04          1.53008621E+04          8.94704433E+03          5.83429623E+03          3.78703491E+03          2.55308795E+03          1.15487082E+03          8.10291052E+01          7.00894393E+01
       6600.0000          1.00000000E+30          3.11013579E+06          2.11042618E+06          8.23014095E+05          4.23168609E+04          3.32588296E+04          1.54408688E+04          9.03857047E+03          5.89872748E+03          3.83433288E+03          2.58556839E+03          1.16971669E+03          8.20928535E+01          7.10003531E+01
       6700.0000          1.00000000E+30          2.95466427E+06          2.02095784E+06          7.91889466E+05          4.26499246E+04          3.35523965E+04          1.55811418E+04          9.13676127E+03          5.95866758E+03          3.88207797E+03          2.61822307E+03          1.18443743E+03          8.31557679E+01          7.19101801E+01
       6800.0000          1.00000000E+30          2.81386415E+06          1.93922924E+06          7.63332614E+05          4.29846436E+04          3.38466368E+04          1.57216558E+04          9.23471884E+03          6.02280869E+03          3.92972657E+03          2.65057695E+03          1.19922544E+03          8.42155550E+01          7.28182095E+01
       6900.0000          1.00000000E+30          2.68592252E+06          1.86437558E+06          7.37070843E+05          4.33209000E+04          3.41414916E+04          1.58623880E+04          9.32575905E+03          6.08679989E+03          3.97673856E+03          2.68310517E+03          1.21398641E+03          8.52740977E+01          7.37246271E+01
       7000.0000          1.00000000E+30          2.56928780E+06          1.79564577E+06          7.12867574E+05          4.36585834E+04          3.44369080E+04          1.59963490E+04          9.42329310E+03          6.14642438E+03          4.02419814E+03          2.71533781E+03          1.22862249E+03          8.63297148E+01          7.46278973E+01
       7100.0000          1.00000000E+30          2.46266785E+06          1.73239124E+06          6.90516103E+05          4.39975929E+04          3.47328355E+04          1.61436060E+04          9.52060679E+03          6.21014297E+03          4.07103162E+03          2.74774379E+03          1.24332865E+03          8.73853598E+01          7.55321954E+01
       7200.0000          1.00000000E+30          2.36492803E+06          1.67405017E+06          6.69836917E+05          4.43378337E+04          3.50292286E+04          1.62712494E+04          9.61119828E+03          6.27371991E+03          4.11830911E+03          2.77986030E+03          1.25791205E+03          8.84394113E+01          7.64338654E+01
       7300.0000          1.00000000E+30          2.27510648E+06          1.62013048E+06          6.50669096E+05          4.46792185E+04          3.53260445E+04          1.64180789E+04          9.70811377E+03          6.33305270E+03          4.16497133E+03          2.81214823E+03          1.27256519E+03          8.94918500E+01          7.73346522E+01
       7400.0000          1.00000000E+30          2.19237087E+06          1.57020228E+06          6.32874148E+05          4.50216668E+04          3.56206068E+04          1.65646332E+04          9.80482088E+03          6.39637327E+03          4.21207301E+03          2.84438100E+03          1.28719262E+03          9.05405659E+01          7.82331957E+01
       7500.0000          1.00000000E+30          2.11599289E+06          1.52388627E+06          6.16327459E+05          4.53651019E+04          3.58852978E+04          1.66922766E+04          9.89499762E+03          6.45955988E+03          4.25908964E+03          2.87632775E+03          1.30169984E+03          9.15865145E+01          7.91279376E+01
       7600.0000          1.00000000E+30          2.04533849E+06          1.48085177E+06          6.00918481E+05          4.57094540E+04          3.61931225E+04          1.68384226E+04          9.99132997E+03          6.51862278E+03          4.30602107E+03          2.90844746E+03          1.31627729E+03          9.26362162E+01          8.00261969E+01
       7700.0000          1.00000000E+30          1.97985213E+06          1.44080531E+06          5.86549366E+05          4.60546573E+04          3.65004203E+04          1.69843048E+04          1.00874651E+04          6.58156800E+03          4.35235301E+03          2.94051479E+03          1.33082998E+03          9.36800729E+01          8.09202809E+01
       7800.0000          1.00000000E+30          1.91904717E+06          1.40347816E+06          5.73132358E+05          4.64006512E+04          3.68071984E+04          1.71299271E+04          1.01834065E+04          6.64438641E+03          4.39912198E+03          2.97252874E+03          1.34526507E+03          9.47209631E+01          8.18117523E+01
       7900.0000          1.00000000E+30          1.86249157E+06          1.36863866E+06          5.60588562E+05          4.67473777E+04          3.71134640E+04          1.72752934E+04          1.02730401E+04          6.70708020E+03          4.44580993E+03          3.00426088E+03          1.35977039E+03          9.57654253E+01          8.27054363E+01
       8000.0000          1.00000000E+30          1.80980802E+06          1.33607851E+06          5.48847846E+05          4.70947840E+04          3.73780963E+04          1.74026866E+04          1.03686352E+04          6.76965155E+03          4.49191078E+03          3.03617022E+03          1.37425227E+03          9.68032406E+01          8.35937178E+01
       8100.0000          1.00000000E+30          1.76065364E+06          1.30561050E+06          5.37846177E+05          4.74428204E+04          3.76836649E+04          1.75476789E+04          1.04640468E+04          6.82826079E+03          4.53844454E+03          3.06802915E+03          1.38871046E+03          9.78446381E+01          8.44846512E+01
       8200.0000          1.00000000E+30          1.71472295E+06          1.27706535E+06          5.27526578E+05          4.77914396E+04          3.79887419E+04          1.76924264E+04          1.05592778E+04          6.89061331E+03          4.58490156E+03          3.09983732E+03          1.40305511E+03          9.88780948E+01          8.53696987E+01
       8300.0000          1.00000000E+30          1.67175526E+06          1.25029285E+06          5.17836763E+05          4.81405984E+04          3.82933344E+04          1.78369333E+04          1.06543314E+04          6.95284969E+03          4.63128262E+03          3.13137091E+03          1.41746952E+03          9.99170022E+01          8.62587651E+01
       8400.0000          1.00000000E+30          1.63150099E+06          1.22515495E+06          5.08730356E+05          4.84902556E+04          3.85974497E+04          1.79812030E+04          1.07492107E+04          7.01497192E+03          4.67758945E+03          3.16308144E+03          1.43186190E+03          1.00949009E+02          8.71426488E+01
       8500.0000          1.00000000E+30          1.59374604E+06          1.20152941E+06          5.00164090E+05          4.88403730E+04          3.89010951E+04          1.81252395E+04          1.08380691E+04          7.07698190E+03          4.72332909E+03          3.19474451E+03          1.44623234E+03          1.01983573E+02          8.80276722E+01
       8600.0000          1.00000000E+30          1.55829397E+06          1.17930243E+06          4.92099252E+05          4.91909145E+04          3.92042778E+04          1.82690464E+04          1.09326399E+04          7.13888153E+03          4.76949429E+03          3.22636015E+03          1.46058069E+03          1.03016108E+02          8.89115370E+01
       8700.0000          1.00000000E+30          1.52496822E+06          1.15837308E+06          4.84500643E+05          4.95163015E+04          3.95070048E+04          1.84126273E+04          1.10270450E+04          7.20067262E+03          4.81558837E+03          3.25792880E+03          1.47482003E+03          1.04041940E+02          8.97897977E+01
       8800.0000          1.00000000E+30          1.49360798E+06          1.13864824E+06          4.77335801E+05          4.98711846E+04          3.97711372E+04          1.85559859E+04          1.11212872E+04          7.25870369E+03          4.86161234E+03          3.28945053E+03          1.48912833E+03          1.05073345E+02          9.06716704E+01
       8900.0000          1.00000000E+30          1.46406955E+06          1.12004320E+06          4.70575138E+05          5.02256695E+04          4.00732629E+04          1.86827636E+04          1.12153692E+04          7.32030308E+03          4.90756761E+03          3.32070908E+03          1.50341619E+03          1.06102633E+02          9.15519822E+01
       9000.0000          1.00000000E+30          1.43621974E+06          1.10248121E+06          4.64191535E+05          5.05797604E+04          4.03749526E+04          1.88258076E+04          1.13092936E+04          7.38179927E+03          4.95345566E+03          3.35214315E+03          1.51768401E+03          1.07125847E+02          9.24281404E+01
       9100.0000          1.00000000E+30          1.40993947E+06          1.08589098E+06          4.58160095E+05          5.09334622E+04          4.06762129E+04          1.89686394E+04          1.14030629E+04          7.44319393E+03          4.99927764E+03          3.38353342E+03          1.53193193E+03          1.08149713E+02          9.33045941E+01
       9200.0000          1.00000000E+30          1.38511904E+06          1.07020820E+06          4.52458238E+05          5.12867801E+04          4.09770507E+04          1.91112622E+04          1.14966796E+04          7.50448870E+03          5.04503444E+03          3.41488030E+03          1.54615994E+03          1.09174847E+02          9.41818033E+01
       9300.0000          1.00000000E+30          1.36165825E+06          1.05537326E+06          4.47064778E+05          5.16397190E+04          4.12774726E+04          1.92536794E+04          1.15901462E+04          7.56568516E+03          5.09024911E+03          3.44618439E+03          1.56036841E+03          1.10197220E+02          9.50566059E+01
       9400.0000          1.00000000E+30          1.33946567E+06          1.04133099E+06          4.41960413E+05          5.19922837E+04          4.15774850E+04          1.93958944E+04          1.16834651E+04          7.62678488E+03          5.13587905E+03          3.47744634E+03          1.57455792E+03          1.11219581E+02          9.59313852E+01
       9500.0000          1.00000000E+30          1.31845725E+06          1.02803171E+06          4.37127169E+05          5.23444793E+04          4.18770943E+04          1.95379102E+04          1.17766386E+04          7.68778938E+03          5.18144597E+03          3.50866666E+03          1.58872894E+03          1.12238443E+02          9.68033832E+01
       9600.0000          1.00000000E+30          1.29855553E+06          1.01542883E+06          4.32548690E+05          5.26963109E+04          4.21763071E+04          1.96797302E+04          1.18696690E+04          7.74870016E+03          5.22695078E+03          3.53984580E+03          1.60288174E+03          1.13253835E+02          9.76726264E+01
       9700.0000          1.00000000E+30          1.27969031E+06          1.00347941E+06          4.28209601E+05          5.30477837E+04          4.24751294E+04          1.98213573E+04          1.19625585E+04          7.80951866E+03          5.27239440E+03          3.57098432E+03          1.61701651E+03          1.14270250E+02          9.85424582E+01
       9800.0000          1.00000000E+30          1.26179602E+06          9.92143873E+05          4.24095873E+05          5.33989023E+04          4.27735674E+04          1.99627947E+04          1.20553093E+04          7.87024632E+03          5.31777773E+03          3.60208282E+03          1.63113339E+03          1.15286537E+02          9.94120246E+01
       9900.0000          1.00000000E+30          1.24481207E+06          9.81386005E+05          4.20194322E+05          5.37496719E+04          4.30716271E+04          2.01040452E+04          1.21479236E+04          7.93088454E+03          5.36310163E+03          3.63314194E+03          1.64523257E+03          1.16301826E+02          1.00280681E+02
      10000.0000          1.00000000E+30          1.22868319E+06          9.71171346E+05          4.16492843E+05          5.41000975E+04          4.33693144E+04          2.02451120E+04          1.22404034E+04          7.99143467E+03          5.40836690E+03          3.66416229E+03          1.65931428E+03          1.17315787E+02          1.01148185E+02
      11000.0000          1.00000000E+30          1.10475562E+06          8.92973625E+05          3.88341389E+05          5.76371226E+04          4.63590915E+04          2.16602512E+04          1.31632807E+04          8.59557929E+03          5.85840617E+03          3.97233803E+03          1.79921702E+03          1.27393480E+02          1.09770394E+02
      12000.0000          1.00000000E+30          1.02754079E+06          8.45112197E+05          3.71513126E+05          6.11847566E+04          4.93433957E+04          2.30712306E+04          1.40741307E+04          9.19185420E+03          6.30328879E+03          4.27749818E+03          1.93766956E+03          1.37362384E+02          1.18298777E+02
