#Energy      Li-K-shell   Cl-K-shell   Cl-L1-shell   Cl-L2-shell   Cl-L3-shell   Valence  Total
        950.0000          1.06247257E+06          1.00000000E+30          5.79372858E+04          8.11969643E+04          4.15086216E+04          2.42486198E+05          1.70264060E+04
        960.0000          1.10117381E+06          1.00000000E+30          5.91845706E+04          8.38393488E+04          4.27487595E+04          2.48794471E+05          1.74996915E+04
        970.0000          1.13174780E+06          1.00000000E+30          6.04867406E+04          8.63448137E+04          4.40448081E+04          2.55053724E+05          1.79783349E+04
        980.0000          1.16519001E+06          1.00000000E+30          6.15483597E+04          8.91715303E+04          4.54653233E+04          2.61080609E+05          1.84689339E+04
        990.0000          1.20440498E+06          1.00000000E+30          6.28558638E+04          9.17363041E+04          4.69805198E+04          2.67921507E+05          1.89903354E+04
       1000.0000          1.24030240E+06          1.00000000E+30          6.42201256E+04          9.44195341E+04          4.82182500E+04          2.74591179E+05          1.94743713E+04
       1100.0000          1.66683117E+06          1.00000000E+30          7.74124722E+04          1.24879525E+05          6.39300605E+04          3.46619262E+05          2.49671823E+04
       1200.0000          2.17621889E+06          1.00000000E+30          9.15898977E+04          1.62082774E+05          8.31624047E+04          4.29626686E+05          3.13482563E+04
       1300.0000          2.79750391E+06          1.00000000E+30          1.08428106E+05          2.06747029E+05          1.05631145E+05          5.23035782E+05          3.87659836E+04
       1400.0000          3.52098558E+06          1.00000000E+30          1.25710938E+05          2.59636307E+05          1.32337888E+05          6.29399429E+05          4.70908645E+04
       1500.0000          4.37453406E+06          1.00000000E+30          1.45853724E+05          3.20105671E+05          1.63971138E+05          7.51317345E+05          5.66945550E+04
       1600.0000          5.34220627E+06          1.00000000E+30          1.66658050E+05          3.91934166E+05          2.01115651E+05          8.83438024E+05          6.73711330E+04
       1700.0000          6.46950788E+06          1.00000000E+30          1.90423304E+05          4.72850052E+05          2.42771199E+05          1.03416216E+06          7.93214162E+04
       1800.0000          7.77720155E+06          1.00000000E+30          2.15751344E+05          5.66565260E+05          2.91317428E+05          1.19409874E+06          9.26037274E+04
       1900.0000          9.21474503E+06          1.00000000E+30          2.42360227E+05          6.72203290E+05          3.44768591E+05          1.37416859E+06          1.06946548E+05
       2000.0000          1.08419043E+07          1.00000000E+30          2.71319901E+05          7.92727966E+05          4.06978980E+05          1.56924660E+06          1.22944287E+05
       2100.0000          1.26561577E+07          1.00000000E+30          3.04747201E+05          9.26470341E+05          4.75766075E+05          1.78155383E+06          1.40786225E+05
       2200.0000          1.47248094E+07          1.00000000E+30          3.36611824E+05          1.07476812E+06          5.54221503E+05          2.00968753E+06          1.59462945E+05
       2300.0000          1.69309143E+07          1.00000000E+30          3.73471877E+05          1.24149715E+06          6.39544588E+05          2.25833289E+06          1.80227670E+05
       2400.0000          1.94357739E+07          1.00000000E+30          4.11462559E+05          1.42878196E+06          7.36682452E+05          2.53312394E+06          2.02679027E+05
       2500.0000          2.21248353E+07          1.00000000E+30          4.52138901E+05          1.62932768E+06          8.39049394E+05          2.80959142E+06          2.26325941E+05
       2600.0000          2.51800821E+07          1.00000000E+30          4.97324238E+05          1.85470786E+06          9.55052345E+05          3.11772776E+06          2.52687810E+05
       2700.0000          2.84162160E+07          1.00000000E+30          5.39555588E+05          2.10612711E+06          1.08422186E+06          3.44833498E+06          2.79666383E+05
       2800.0000          3.19736104E+07          1.00000000E+30          5.88250700E+05          2.37329267E+06          1.22515253E+06          3.79328569E+06          3.09364264E+05
       2828.9990          3.30250394E+07          1.00000000E+30          6.03739468E+05          2.45306083E+06          1.26489417E+06          3.89426661E+06          3.18304546E+05
       2829.0010          3.30251196E+07          3.76460043E+04          6.03740565E+05          2.45306695E+06          1.26489735E+06          3.89427440E+06          3.36644991E+04
       2900.0000          3.58080397E+07          3.92304889E+04          6.40244498E+05          2.66827607E+06          1.37197677E+06          4.15570671E+06          3.51809298E+04
       3000.0000          3.99512906E+07          4.19921604E+04          6.93101788E+05          2.98578787E+06          1.54210501E+06          4.54792511E+06          3.77571447E+04
       3100.0000          4.43570358E+07          4.57539844E+04          7.50668027E+05          3.33671477E+06          1.71699271E+06          4.97051250E+06          4.11624145E+04
       3200.0000          4.92009476E+07          4.95874318E+04          8.08666998E+05          3.70402121E+06          1.91114709E+06          5.40261735E+06          4.46395762E+04
       3300.0000          5.44249751E+07          5.36366212E+04          8.73586663E+05          4.10592887E+06          2.12111898E+06          5.87517707E+06          4.83272362E+04
       3400.0000          5.99417105E+07          5.80311781E+04          9.40629570E+05          4.55324851E+06          2.34442396E+06          6.36381595E+06          5.23143266E+04
       3500.0000          6.60133543E+07          6.24661704E+04          1.00617210E+06          5.02127925E+06          2.59553777E+06          6.87329875E+06          5.63456503E+04
       3600.0000          7.22593188E+07          6.73658911E+04          1.07885177E+06          5.53077834E+06          2.85592802E+06          7.41836914E+06          6.07872668E+04
       3700.0000          7.93000147E+07          7.23751562E+04          1.15119661E+06          6.05987941E+06          3.13338552E+06          7.99174717E+06          6.53276242E+04
       3800.0000          8.61799500E+07          7.71213135E+04          1.23716165E+06          6.64725071E+06          3.43175083E+06          8.57887098E+06          6.97112371E+04
       3900.0000          9.40636356E+07          8.25340847E+04          1.31178624E+06          7.27112848E+06          3.75789551E+06          9.19463518E+06          7.46182207E+04
       4000.0000          1.01838225E+08          8.82446488E+04          1.39821950E+06          7.91326145E+06          4.10888209E+06          9.85350056E+06          7.98187870E+04
       4100.0000          1.10595998E+08          9.40173765E+04          1.48685910E+06          8.61372377E+06          4.46324072E+06          1.05558329E+07          8.50860138E+04
       4200.0000          1.19972589E+08          1.00043799E+05          1.57801694E+06          9.36647540E+06          4.86367918E+06          1.12711903E+07          9.05899244E+04
       4300.0000          1.29359461E+08          1.06453875E+05          1.67680222E+06          1.01754404E+07          5.27384437E+06          1.20169434E+07          9.64417793E+04
       4400.0000          1.39416745E+08          1.12991400E+05          1.78017788E+06          1.09954049E+07          5.72193565E+06          1.28120849E+07          1.02428478E+05
       4500.0000          1.50478933E+08          1.19640778E+05          1.88388828E+06          1.18927878E+07          6.17353512E+06          1.36132073E+07          1.08514703E+05
       4600.0000          1.61924473E+08          1.26584744E+05          1.98534080E+06          1.28609595E+07          6.67587643E+06          1.44441613E+07          1.14856801E+05
       4700.0000          1.73861276E+08          1.34150952E+05          2.09622221E+06          1.38366719E+07          7.20579511E+06          1.53012962E+07          1.21750887E+05
       4800.0000          1.85647641E+08          1.41789966E+05          2.21045607E+06          1.49187254E+07          7.73455148E+06          1.62795116E+07          1.28729721E+05
       4900.0000          1.98997212E+08          1.49778417E+05          2.33161603E+06          1.60414457E+07          8.32873261E+06          1.72088939E+07          1.36036729E+05
       5000.0000          2.12661030E+08          1.58147128E+05          2.45737530E+06          1.72313270E+07          8.96480275E+06          1.81758082E+07          1.43689191E+05
       5100.0000          2.27044570E+08          1.66667539E+05          2.59852568E+06          1.84195743E+07          9.61700173E+06          1.92011682E+07          1.51525268E+05
       5200.0000          2.42439472E+08          1.75414698E+05          2.72764178E+06          1.97191558E+07          1.02606796E+07          2.02486275E+07          1.59513141E+05
       5300.0000          2.58309342E+08          1.84751052E+05          2.86150724E+06          2.10928671E+07          1.09778681E+07          2.13185815E+07          1.68026681E+05
       5400.0000          2.74597337E+08          1.94155250E+05          3.00364416E+06          2.25397458E+07          1.17265177E+07          2.24566931E+07          1.76639089E+05
       5500.0000          2.91904544E+08          2.04883076E+05          3.14677433E+06          2.40641388E+07          1.25199856E+07          2.36341915E+07          1.86366069E+05
       5600.0000          3.08508751E+08          2.14874122E+05          3.29229356E+06          2.56712623E+07          1.33526385E+07          2.48423552E+07          1.95504643E+05
       5700.0000          3.27262950E+08          2.24886044E+05          3.44852209E+06          2.73711218E+07          1.42304714E+07          2.60717969E+07          2.04712744E+05
       5800.0000          3.46863278E+08          2.37031699E+05          3.60937196E+06          2.90974613E+07          1.51566800E+07          2.74631894E+07          2.15724521E+05
       5900.0000          3.67364771E+08          2.47176898E+05          3.77575865E+06          3.09128536E+07          1.61372023E+07          2.86859708E+07          2.25101880E+05
       6000.0000          3.87854631E+08          2.58551182E+05          3.96146748E+06          3.28471927E+07          1.71290968E+07          3.01255065E+07          2.35585977E+05
       6100.0000          4.11357043E+08          2.70355419E+05          4.12893765E+06          3.48335470E+07          1.81137041E+07          3.15171812E+07          2.46359896E+05
       6200.0000          4.33715126E+08          2.83727401E+05          4.30356943E+06          3.68768778E+07          1.92795374E+07          3.29358427E+07          2.58496223E+05
       6300.0000          4.56726596E+08          2.96190662E+05          4.48789996E+06          3.91173130E+07          2.04193141E+07          3.44371955E+07          2.69920813E+05
       6400.0000          4.80973494E+08          3.09198528E+05          4.67345272E+06          4.13660025E+07          2.15856792E+07          3.60853500E+07          2.81814357E+05
       6500.0000          5.06353046E+08          3.22712265E+05          4.88433442E+06          4.36918200E+07          2.28057615E+07          3.76762031E+07          2.94227996E+05
       6600.0000          5.32862923E+08          3.36037194E+05          5.07412658E+06          4.61433968E+07          2.40722180E+07          3.93188386E+07          3.06423027E+05
       6700.0000          5.59367555E+08          3.49990436E+05          5.27960902E+06          4.87149474E+07          2.54083765E+07          4.09497311E+07          3.19211267E+05
       6800.0000          5.90369757E+08          3.64562467E+05          5.49067287E+06          5.14100815E+07          2.68082689E+07          4.28199546E+07          3.32563782E+05
       6900.0000          6.16534991E+08          3.80498456E+05          5.70872674E+06          5.41143807E+07          2.82716115E+07          4.45268454E+07          3.47073650E+05
       7000.0000          6.48807764E+08          3.95415046E+05          5.94750208E+06          5.69614432E+07          2.98025405E+07          4.63412655E+07          3.60834152E+05
       7100.0000          6.79358521E+08          4.10622959E+05          6.16444835E+06          5.99582330E+07          3.13475234E+07          4.81707941E+07          3.74762754E+05
       7200.0000          7.10586496E+08          4.28081394E+05          6.42200980E+06          6.30162282E+07          3.29671004E+07          5.02411605E+07          3.90742172E+05
       7300.0000          7.47359753E+08          4.44406645E+05          6.64815358E+06          6.64809498E+07          3.48018530E+07          5.21184983E+07          4.05694297E+05
       7400.0000          7.80219841E+08          4.61160338E+05          6.89060873E+06          6.97002169E+07          3.64711828E+07          5.41279894E+07          4.21036544E+05
       7500.0000          8.14365494E+08          4.80168392E+05          7.16657202E+06          7.30947022E+07          3.82006916E+07          5.63423113E+07          4.38409116E+05
       7600.0000          8.54956746E+08          4.97718962E+05          7.40977284E+06          7.70725005E+07          4.02450716E+07          5.84810437E+07          4.54501112E+05
       7700.0000          8.90932900E+08          5.16024000E+05          7.65823154E+06          8.06408282E+07          4.21317934E+07          6.06461366E+07          4.71204673E+05
       7800.0000          9.28794374E+08          5.36802131E+05          7.95008396E+06          8.44278451E+07          4.41183506E+07          6.30600140E+07          4.90168697E+05
       7900.0000          9.68351281E+08          5.54642580E+05          8.22061976E+06          8.84015551E+07          4.64088539E+07          6.52324356E+07          5.06629154E+05
       8000.0000          1.01336643E+09          5.76780825E+05          8.49896920E+06          9.25497501E+07          4.85311901E+07          6.78025940E+07          5.26712773E+05
       8100.0000          1.05500848E+09          5.95417611E+05          8.78806669E+06          9.66829946E+07          5.07640227E+07          7.00492704E+07          5.43906956E+05
       8200.0000          1.09829637E+09          6.15726389E+05          9.10394833E+06          1.01490460E+08          5.30982422E+07          7.25009079E+07          5.62641701E+05
       8300.0000          1.14314613E+09          6.38985910E+05          9.44338500E+06          1.05873988E+08          5.54144443E+07          7.51966401E+07          5.83928567E+05
       8400.0000          1.18950698E+09          6.59248693E+05          9.72149947E+06          1.10563543E+08          5.81402694E+07          7.76534851E+07          6.02516424E+05
       8500.0000          1.23735700E+09          6.84052465E+05          1.00214105E+07          1.15305541E+08          6.05915329E+07          8.05207727E+07          6.24974055E+05
       8600.0000          1.29113743E+09          7.04385322E+05          1.03686359E+07          1.20813988E+08          6.32230081E+07          8.30219144E+07          6.43900098E+05
       8700.0000          1.33834226E+09          7.27072555E+05          1.06879821E+07          1.25704140E+08          6.58816710E+07          8.57129308E+07          6.64677267E+05
       8800.0000          1.39671017E+09          7.52900318E+05          1.10576973E+07          1.31109959E+08          6.89811651E+07          8.87389169E+07          6.88354091E+05
       8900.0000          1.44491123E+09          7.76308838E+05          1.13745544E+07          1.36438998E+08          7.17176498E+07          9.15629563E+07          7.09748877E+05
       9000.0000          1.49724295E+09          8.00877082E+05          1.17646537E+07          1.42693144E+08          7.47485890E+07          9.44910175E+07          7.32456617E+05
       9100.0000          1.55246807E+09          8.28180531E+05          1.20822620E+07          1.48223909E+08          7.77361561E+07          9.76694203E+07          7.57159611E+05
       9200.0000          1.61379546E+09          8.57411343E+05          1.24386032E+07          1.54135037E+08          8.12309739E+07          1.01081128E+08          7.83694567E+05
       9300.0000          1.67179841E+09          8.80620415E+05          1.28397200E+07          1.60878121E+08          8.43357679E+07          1.03920963E+08          8.05321260E+05
       9400.0000          1.73869013E+09          9.11061361E+05          1.32068725E+07          1.67137464E+08          8.76567024E+07          1.07443155E+08          8.32908067E+05
       9500.0000          1.79513475E+09          9.35580602E+05          1.36278587E+07          1.73687482E+08          9.14069680E+07          1.10457242E+08          8.55767283E+05
       9600.0000          1.86637519E+09          9.62888576E+05          1.40105216E+07          1.81221742E+08          9.49172598E+07          1.13686037E+08          8.80822714E+05
       9700.0000          1.92567123E+09          9.93850802E+05          1.44556580E+07          1.87675219E+08          9.85873211E+07          1.17291271E+08          9.09189234E+05
       9800.0000          1.99076574E+09          1.02101221E+06          1.48212985E+07          1.94551351E+08          1.02758107E+08          1.20566508E+08          9.34091607E+05
       9900.0000          2.06568640E+09          1.05335964E+06          1.52809269E+07          2.01888879E+08          1.06385003E+08          1.24363356E+08          9.63704451E+05
      10000.0000          2.13091530E+09          1.08113534E+06          1.56710764E+07          2.09990594E+08          1.10267301E+08          1.27711803E+08          9.89221633E+05
      11000.0000          2.93457752E+09          1.42490244E+06          2.04951378E+07          2.98915104E+08          1.57362905E+08          1.69117506E+08          1.30454894E+06
      12000.0000          3.93400586E+09          1.84172901E+06          2.61188764E+07          4.12908699E+08          2.18664668E+08          2.16928573E+08          1.68601768E+06
      13000.0000          5.14949563E+09          2.31642080E+06          3.27702119E+07          5.58150174E+08          2.95169398E+08          2.74704603E+08          2.12210600E+06
      14000.0000          6.62132577E+09          2.87577409E+06          4.04776779E+07          7.37102740E+08          3.92780582E+08          3.41011353E+08          2.63557719E+06
      15000.0000          8.34443410E+09          3.53079877E+06          4.92123820E+07          9.56344084E+08          5.08293487E+08          4.18547631E+08          3.23557380E+06
      16000.0000          1.03563557E+10          4.28726120E+06          5.93691898E+07          1.22267097E+09          6.53566580E+08          5.06028626E+08          3.92906350E+06
      17000.0000          1.27557418E+10          5.11306396E+06          7.09396141E+07          1.53955132E+09          8.24646138E+08          6.04051016E+08          4.68889178E+06
      18000.0000          1.54513446E+10          6.08521000E+06          8.34836109E+07          1.91970261E+09          1.02458468E+09          7.18736473E+08          5.57835758E+06
      19000.0000          1.85526428E+10          7.16236234E+06          9.80792553E+07          2.36892152E+09          1.26319271E+09          8.46231993E+08          6.56754219E+06
      20000.0000          2.20272919E+10          8.33900724E+06          1.14129034E+08          2.87038394E+09          1.54084654E+09          9.85195462E+08          7.64887572E+06
      21000.0000          2.59577143E+10          9.64754054E+06          1.31540932E+08          3.46314988E+09          1.85961225E+09          1.13764849E+09          8.84958975E+06
      22000.0000          3.03803820E+10          1.11411737E+07          1.51187047E+08          4.14138649E+09          2.23779753E+09          1.31154611E+09          1.02191830E+07
      23000.0000          3.53515268E+10          1.27148609E+07          1.72689892E+08          4.91726466E+09          2.65561154E+09          1.49807671E+09          1.16666252E+07
      24000.0000          4.07456520E+10          1.44811556E+07          1.95575913E+08          5.80348568E+09          3.13249127E+09          1.70658223E+09          1.32854313E+07
      25000.0000          4.71093640E+10          1.64155545E+07          2.20798383E+08          6.80010239E+09          3.68240455E+09          1.93217088E+09          1.50592772E+07
      26000.0000          5.37537339E+10          1.84899445E+07          2.48429117E+08          7.90186438E+09          4.28974472E+09          2.17518555E+09          1.69644653E+07
      27000.0000          6.10637749E+10          2.07463780E+07          2.77857847E+08          9.16048331E+09          4.96140342E+09          2.44027782E+09          1.90341923E+07
      28000.0000          6.90777584E+10          2.31724032E+07          3.11299844E+08          1.05757667E+10          5.72432414E+09          2.72521317E+09          2.12685464E+07
      29000.0000          7.74783915E+10          2.58124051E+07          3.44755866E+08          1.20794285E+10          6.57058207E+09          3.03205371E+09          2.36858157E+07
      30000.0000          8.69690218E+10          2.87880723E+07          3.82812684E+08          1.37948481E+10          7.51088548E+09          3.35783979E+09          2.64104556E+07
      31000.0000          9.72809229E+10          3.17493142E+07          4.22298544E+08          1.56555910E+10          8.55447438E+09          3.72923533E+09          2.91341843E+07
      32000.0000          1.08474397E+11          3.49839253E+07          4.64000178E+08          1.77987488E+10          9.68244039E+09          4.09948269E+09          3.21003134E+07
      33000.0000          1.20208802E+11          3.84285479E+07          5.09994214E+08          2.00170906E+10          1.09558577E+10          4.51949481E+09          3.52684640E+07
      34000.0000          1.32945589E+11          4.21748951E+07          5.59739233E+08          2.24576326E+10          1.23080349E+10          4.93803588E+09          3.87099644E+07
      35000.0000          1.46945587E+11          4.62272157E+07          6.10144532E+08          2.51283522E+10          1.38003388E+10          5.40674078E+09          4.24173629E+07
      36000.0000          1.62134523E+11          5.05528930E+07          6.66471360E+08          2.81579558E+10          1.54157487E+10          5.91336081E+09          4.63878691E+07
      37000.0000          1.77363954E+11          5.48705983E+07          7.23159214E+08          3.13058125E+10          1.71735371E+10          6.44638443E+09          5.03563879E+07
      38000.0000          1.93965492E+11          5.95843503E+07          7.85709537E+08          3.47239053E+10          1.91626372E+10          6.96701687E+09          5.46886260E+07
      39000.0000          2.12367102E+11          6.46924407E+07          8.49299827E+08          3.84262629E+10          2.11603565E+10          7.55241955E+09          5.93626969E+07
      40000.0000          2.31309955E+11          6.98644991E+07          9.18304351E+08          4.22992970E+10          2.34666820E+10          8.17933355E+09          6.41222037E+07
      41000.0000          2.51077743E+11          7.55790033E+07          9.90650919E+08          4.65959142E+10          2.57775665E+10          8.84050564E+09          6.93578513E+07
      42000.0000          2.72718236E+11          8.12740348E+07          1.06943164E+09          5.14226773E+10          2.84473937E+10          9.50387483E+09          7.46123049E+07
      43000.0000          2.95869978E+11          8.76277356E+07          1.15116084E+09          5.60978714E+10          3.11304262E+10          1.02441824E+10          8.04405219E+07
      44000.0000          3.19351175E+11          9.40629153E+07          1.23650781E+09          6.14468978E+10          3.40416564E+10          1.10089079E+10          8.63593029E+07
      45000.0000          3.45689519E+11          1.01145291E+08          1.32120227E+09          6.72205250E+10          3.73033155E+10          1.17746142E+10          9.28232843E+07
      46000.0000          3.71228777E+11          1.08407913E+08          1.41618212E+09          7.30102816E+10          4.06318538E+10          1.26109499E+10          9.94941657E+07
      47000.0000          3.99321476E+11          1.15954085E+08          1.51345301E+09          7.95932271E+10          4.42032181E+10          1.34841749E+10          1.06420386E+08
      48000.0000          4.28764469E+11          1.23468431E+08          1.61577282E+09          8.62680416E+10          4.80212419E+10          1.44190407E+10          1.13349947E+08
      49000.0000          4.60383677E+11          1.31830752E+08          1.72502154E+09          9.34455819E+10          5.20920165E+10          1.53605085E+10          1.21030813E+08
      50000.0000          4.92564803E+11          1.40374707E+08          1.83754277E+09          1.01190511E+11          5.65792763E+10          1.63808866E+10          1.28888749E+08
