#Energy      Ag-K-shell   Ag-L1-shell   Ag-L2-shell   Ag-L3-shell   Ag-M1-shell   Ag-M2-shell   Ag-M3-shell   Ag-M4-shell   Ag-M5-shell   Ag-N1-shell   Ag-N2-shell   Ag-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14130637E+04          1.53038269E+04          7.21699859E+03          4.68850059E+03          3.21466280E+03          8.58529182E+04          7.80166697E+04          3.86329044E+04          2.40178227E+04          1.15346401E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17164502E+04          1.55106837E+04          7.31065476E+03          4.82370692E+03          3.31195789E+03          8.74935941E+04          7.89448721E+04          3.93960418E+04          2.46864373E+04          1.18127931E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20285573E+04          1.57232091E+04          7.42176174E+03          4.96694292E+03          3.39588165E+03          8.91981994E+04          8.03833783E+04          3.99672236E+04          2.53043255E+04          1.20812197E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.23497663E+04          1.59416394E+04          7.53629804E+03          5.09188907E+03          3.48680233E+03          9.04499656E+04          8.18752815E+04          4.07125602E+04          2.58934113E+04          1.23487055E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25306325E+04          1.60880253E+04          7.65442491E+03          5.24223254E+03          3.58573099E+03          9.21158543E+04          8.31472401E+04          4.14862242E+04          2.65163922E+04          1.26338129E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28346196E+04          1.62970365E+04          7.72912425E+03          5.36945273E+03          3.69043725E+03          9.35396512E+04          8.46628618E+04          4.22898617E+04          2.72297305E+04          1.29096025E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60967154E+04          1.84990866E+04          8.91497456E+03          6.92465085E+03          4.76101108E+03          1.09972341E+05          9.92435327E+04          5.01414015E+04          3.44683456E+04          1.59458424E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95296717E+04          2.10879628E+04          1.02427601E+04          8.79030377E+03          6.04832921E+03          1.27542299E+05          1.15439371E+05          5.86611801E+04          4.32588435E+04          1.94296231E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31636805E+04          2.37335506E+04          1.16681390E+04          1.09910471E+04          7.61063457E+03          1.46579448E+05          1.33198183E+05          6.79041563E+04          5.30918975E+04          2.33502267E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70941953E+04          2.67921794E+04          1.32547487E+04          1.36247847E+04          9.38786028E+03          1.66671082E+05          1.52741180E+05          7.83398043E+04          6.45071858E+04          2.77425219E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13100594E+04          3.00670580E+04          1.50452872E+04          1.65863690E+04          1.14809223E+04          1.88428546E+05          1.72969350E+05          8.91624937E+04          7.78204319E+04          3.26288068E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56145142E+04          3.36997916E+04          1.69162855E+04          2.00557083E+04          1.39310999E+04          2.10999696E+05          1.95732246E+05          1.01087178E+05          9.31270492E+04          3.80469664E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.03118009E+04          3.75185853E+04          1.90007071E+04          2.40464467E+04          1.66999588E+04          2.35778075E+05          2.19442391E+05          1.14217322E+05          1.10173982E+05          4.40032819E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53239601E+04          4.15317738E+04          2.11503490E+04          2.85610235E+04          1.98271445E+04          2.60558121E+05          2.45585015E+05          1.27803279E+05          1.29489373E+05          5.04186019E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.04327311E+04          4.60859217E+04          2.36130665E+04          3.36574683E+04          2.33844517E+04          2.86937384E+05          2.74385802E+05          1.43448533E+05          1.51671140E+05          5.75493721E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57800914E+04          5.07382398E+04          2.60715629E+04          3.93755824E+04          2.74345125E+04          3.14410624E+05          3.03441801E+05          1.59144469E+05          1.75599262E+05          6.51175269E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14562653E+04          5.58730380E+04          2.88736254E+04          4.59272478E+04          3.20764065E+04          3.43883422E+05          3.34527071E+05          1.76588998E+05          2.02609358E+05          7.35451825E+03
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.76495882E+04          6.11049223E+04          3.17407468E+04          5.30499965E+04          3.69702906E+04          3.73768478E+05          3.68754579E+05          1.94781543E+05          2.32427293E+05          8.23238667E+03
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.36956152E+04          6.68976301E+04          3.47920612E+04          6.10818011E+04          4.26518147E+04          4.05668847E+05          4.03831678E+05          2.13284045E+05          2.65898953E+05          9.18726150E+03
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.98903346E+04          7.31198714E+04          3.80977196E+04          7.01197659E+04          4.87810453E+04          4.38654255E+05          4.41084826E+05          2.34645515E+05          3.02247117E+05          1.02116523E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.66827711E+04          7.94015607E+04          4.15982119E+04          7.97574405E+04          5.58337958E+04          4.73102809E+05          4.79995615E+05          2.55839296E+05          3.41809170E+05          1.13049923E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03798283E+05          8.64701798E+04          4.53801110E+04          9.07140291E+04          6.33248280E+04          5.09490152E+05          5.23352900E+05          2.78988500E+05          3.86469826E+05          1.24850977E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11015456E+05          9.32868636E+04          4.93524146E+04          1.02734003E+05          7.19191238E+04          5.45749453E+05          5.68641209E+05          3.04400754E+05          4.34871253E+05          1.37355489E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18334262E+05          1.01103221E+05          5.34174136E+04          1.15321244E+05          8.09702400E+04          5.84569075E+05          6.15437572E+05          3.29045744E+05          4.85430567E+05          1.50334587E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26492920E+05          1.09416962E+05          5.78323262E+04          1.29543482E+05          9.07667292E+04          6.24592543E+05          6.62938499E+05          3.56068537E+05          5.44314811E+05          1.64397793E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33975023E+05          1.17202055E+05          6.23986385E+04          1.45010892E+05          1.01690166E+05          6.65570666E+05          7.14900917E+05          3.85391420E+05          6.03070868E+05          1.78870468E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42390719E+05          1.26176572E+05          6.71667177E+04          1.61526881E+05          1.13377383E+05          7.08401833E+05          7.68458433E+05          4.16458302E+05          6.69287878E+05          1.94341024E+04
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50971498E+05          1.35659328E+05          7.22855044E+04          1.79846877E+05          1.26992755E+05          7.52883111E+05          8.27011382E+05          4.48344121E+05          7.43548564E+05          2.11074273E+04
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59686212E+05          1.45386703E+05          7.75988822E+04          1.99443073E+05          1.40088130E+05          7.99432536E+05          8.88390935E+05          4.80964517E+05          8.19738028E+05          2.28023266E+04
       3356.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64865378E+05          1.50652363E+05          8.10674635E+04          2.11312110E+05          1.49071544E+05          8.24578982E+05          9.20576902E+05          4.99908507E+05          8.66324198E+05          2.38475852E+04
       3357.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01952041E+04          1.64865576E+05          1.50652575E+05          8.10675906E+04          2.11312557E+05          1.49071879E+05          8.24579985E+05          9.20578264E+05          4.99909265E+05          8.66326009E+05          7.14192711E+03
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04958082E+04          1.69234666E+05          1.55354518E+05          8.33219028E+04          2.20573960E+05          1.55398830E+05          8.46706353E+05          9.50822544E+05          5.16758938E+05          9.01258838E+05          7.35998892E+03
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12303021E+04          1.78501150E+05          1.66250726E+05          8.90907693E+04          2.44081013E+05          1.71361721E+05          8.94552542E+05          1.01420655E+06          5.51683716E+05          9.90431386E+05          7.88983915E+03
       3529.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14693325E+04          1.81756694E+05          1.69127724E+05          9.09830083E+04          2.50455498E+05          1.76329708E+05          9.08153724E+05          1.03132668E+06          5.63890938E+05          1.01922637E+06          8.05906616E+03
       3530.0010          1.00000000E+30          1.00000000E+30          2.17165519E+04          1.14693488E+04          1.81756915E+05          1.69127954E+05          9.09831371E+04          2.50456010E+05          1.76330066E+05          9.08154782E+05          1.03132811E+06          5.63891770E+05          1.01922839E+06          5.87780627E+03
       3600.0000          1.00000000E+30          1.00000000E+30          2.25933320E+04          1.22329153E+04          1.88040156E+05          1.77583128E+05          9.52554672E+04          2.68253663E+05          1.88602684E+05          9.43528322E+05          1.08382814E+06          5.90330594E+05          1.08687736E+06          6.20804606E+03
       3700.0000          1.00000000E+30          1.00000000E+30          2.41871158E+04          1.30276216E+04          1.98067684E+05          1.89047143E+05          1.01660599E+05          2.94665352E+05          2.07747202E+05          9.94798707E+05          1.15151519E+06          6.30233753E+05          1.18880009E+06          6.63181888E+03
       3800.0000          1.00000000E+30          1.00000000E+30          2.62640231E+04          1.39849595E+04          2.08106090E+05          2.00725507E+05          1.08486487E+05          3.23768223E+05          2.27465963E+05          1.04788064E+06          1.22607903E+06          6.72904320E+05          1.29887600E+06          7.13796279E+03
       3811.9990          1.00000000E+30          1.00000000E+30          2.59655386E+04          1.41096754E+04          2.09479504E+05          2.02336849E+05          1.09383332E+05          3.25913131E+05          2.30153302E+05          1.05469890E+06          1.23593119E+06          6.78687611E+05          1.30930731E+06          7.16066884E+03
       3812.0010          1.00000000E+30          4.77960721E+04          2.59655735E+04          1.41096964E+04          2.09479734E+05          2.02337119E+05          1.09383483E+05          3.25913744E+05          2.30153755E+05          1.05470005E+06          1.23593284E+06          6.78688584E+05          1.30930970E+06          6.22766685E+03
       3900.0000          1.00000000E+30          4.95104111E+04          2.75289080E+04          1.49793764E+04          2.18209050E+05          2.13454901E+05          1.15602148E+05          3.53223730E+05          2.49325771E+05          1.10755180E+06          1.30280857E+06          7.14429225E+05          1.41433794E+06          6.58680220E+03
       4000.0000          1.00000000E+30          5.16141687E+04          2.93959859E+04          1.60074855E+04          2.29311321E+05          2.26716773E+05          1.23116681E+05          3.84430402E+05          2.72077716E+05          1.16109812E+06          1.38438092E+06          7.59774525E+05          1.53674467E+06          7.01337158E+03
       4100.0000          1.00000000E+30          5.35942894E+04          3.13113417E+04          1.71069380E+04          2.40160823E+05          2.40707729E+05          1.30821125E+05          4.19809409E+05          2.96637662E+05          1.21530972E+06          1.46868398E+06          8.06561491E+05          1.67078853E+06          7.45660091E+03
       4200.0000          1.00000000E+30          5.58528204E+04          3.32827641E+04          1.82743779E+04          2.51387696E+05          2.54995571E+05          1.38687264E+05          4.56310519E+05          3.23456834E+05          1.27508051E+06          1.55772402E+06          8.57562259E+05          1.80648231E+06          7.92328948E+03
       4300.0000          1.00000000E+30          5.81028031E+04          3.54976956E+04          1.94850554E+04          2.63057383E+05          2.69530675E+05          1.47133286E+05          4.95826254E+05          3.52376361E+05          1.33655841E+06          1.64847068E+06          9.08890530E+05          1.95650995E+06          8.41523153E+03
       4400.0000          1.00000000E+30          6.03109340E+04          3.78138389E+04          2.07674106E+04          2.74758357E+05          2.85050112E+05          1.55841891E+05          5.38195602E+05          3.79417859E+05          1.40578171E+06          1.73685799E+06          9.62297996E+05          2.11072904E+06          8.92565008E+03
       4500.0000          1.00000000E+30          6.24972404E+04          4.00022843E+04          2.20996866E+04          2.87989161E+05          3.00957556E+05          1.64613066E+05          5.80859725E+05          4.11594471E+05          1.46690328E+06          1.84339389E+06          1.01867538E+06          2.27975342E+06          9.44158852E+03
       4600.0000          1.00000000E+30          6.50401643E+04          4.26334981E+04          2.34950039E+04          2.99861641E+05          3.17761156E+05          1.73562951E+05          6.27759474E+05          4.44737086E+05          1.53003557E+06          1.94407236E+06          1.07607062E+06          2.45839003E+06          1.00017899E+04
       4700.0000          1.00000000E+30          6.72012518E+04          4.52240815E+04          2.49537807E+04          3.12940455E+05          3.34783040E+05          1.83496320E+05          6.79062683E+05          4.80250395E+05          1.59673069E+06          2.04093367E+06          1.13226600E+06          2.63664599E+06          1.05671771E+04
       4800.0000          1.00000000E+30          6.97989960E+04          4.78616380E+04          2.64809297E+04          3.26224873E+05          3.52050132E+05          1.93448493E+05          7.30678266E+05          5.18188297E+05          1.66327005E+06          2.14835937E+06          1.19908275E+06          2.83228373E+06          1.11593718E+04
       4900.0000          1.00000000E+30          7.23247630E+04          5.04464921E+04          2.80852922E+04          3.39214040E+05          3.70382645E+05          2.03824784E+05          7.86663552E+05          5.58965747E+05          1.73087946E+06          2.25861742E+06          1.26240796E+06          3.04133978E+06          1.17631770E+04
       5000.0000          1.00000000E+30          7.51378268E+04          5.33343036E+04          2.96992192E+04          3.52701561E+05          3.89325905E+05          2.14689086E+05          8.46144528E+05          6.01713991E+05          1.80762050E+06          2.37678399E+06          1.32808356E+06          3.26166055E+06          1.23964263E+04
       5100.0000          1.00000000E+30          7.78256699E+04          5.62512178E+04          3.12921321E+04          3.66700885E+05          4.09147469E+05          2.25713195E+05          9.05847470E+05          6.43545286E+05          1.88146368E+06          2.50813474E+06          1.39750649E+06          3.49166884E+06          1.30250639E+04
       5200.0000          1.00000000E+30          8.05623420E+04          5.93014034E+04          3.31568974E+04          3.82012084E+05          4.29202055E+05          2.37001854E+05          9.70974715E+05          6.91336620E+05          1.95648350E+06          2.62958653E+06          1.46765933E+06          3.72408906E+06          1.37136502E+04
       5300.0000          1.00000000E+30          8.36079096E+04          6.24878191E+04          3.49692345E+04          3.96119982E+05          4.52077256E+05          2.49189720E+05          1.04115829E+06          7.42344989E+05          2.02966284E+06          2.75531395E+06          1.53894277E+06          3.97797967E+06          1.44145930E+04
       5400.0000          1.00000000E+30          8.62933500E+04          6.57323392E+04          3.68104106E+04          4.10371501E+05          4.71820721E+05          2.62777660E+05          1.11542665E+06          7.94602489E+05          2.11522060E+06          2.88826930E+06          1.61702701E+06          4.24164572E+06          1.51153849E+04
       5500.0000          1.00000000E+30          8.95074557E+04          6.90679331E+04          3.87931057E+04          4.25757769E+05          4.96041566E+05          2.75188592E+05          1.19454567E+06          8.46713260E+05          2.19086960E+06          3.02214876E+06          1.69397949E+06          4.52234237E+06          1.58619200E+04
       5600.0000          1.00000000E+30          9.21755121E+04          7.28204444E+04          4.07505184E+04          4.41443436E+05          5.18662732E+05          2.88088311E+05          1.27500514E+06          9.04124309E+05          2.27136082E+06          3.15814307E+06          1.77453049E+06          4.81668831E+06          1.66102665E+04
       5700.0000          1.00000000E+30          9.54905369E+04          7.63957684E+04          4.27592233E+04          4.58467939E+05          5.42155539E+05          3.01742196E+05          1.35437526E+06          9.64144175E+05          2.36214416E+06          3.30639228E+06          1.85852506E+06          5.11071838E+06          1.73841852E+04
       5800.0000          1.00000000E+30          9.79959843E+04          8.01032085E+04          4.51234629E+04          4.73888280E+05          5.66839542E+05          3.15493427E+05          1.44255756E+06          1.02842535E+06          2.44199098E+06          3.47256372E+06          1.95108539E+06          5.42982154E+06          1.81971792E+04
       5900.0000          1.00000000E+30          1.01285705E+05          8.40071233E+04          4.73694947E+04          4.92027526E+05          5.91722239E+05          3.29540901E+05          1.53448212E+06          1.09601267E+06          2.52337070E+06          3.62031090E+06          2.03776954E+06          5.76377019E+06          1.90312381E+04
       6000.0000          1.00000000E+30          1.04803969E+05          8.79554852E+04          4.95379188E+04          5.07898793E+05          6.17158113E+05          3.44744220E+05          1.63258712E+06          1.16734381E+06          2.61814107E+06          3.77397291E+06          2.12578751E+06          6.11095441E+06          1.98658486E+04
       6100.0000          1.00000000E+30          1.07301363E+05          9.20005331E+04          5.19618354E+04          5.24800609E+05          6.44428144E+05          3.61515688E+05          1.73550293E+06          1.24290807E+06          2.70771461E+06          3.93682582E+06          2.22207101E+06          6.47737363E+06          2.07185910E+04
       6200.0000          1.00000000E+30          1.10826449E+05          9.65800617E+04          5.46361880E+04          5.43863101E+05          6.74219517E+05          3.76785338E+05          1.84370014E+06          1.31959188E+06          2.79898618E+06          4.10045557E+06          2.32993857E+06          6.84996751E+06          2.16766635E+04
       6300.0000          1.00000000E+30          1.14095726E+05          1.01021945E+05          5.71304404E+04          5.60598663E+05          7.01684988E+05          3.92829455E+05          1.95771701E+06          1.39573041E+06          2.90231795E+06          4.28940278E+06          2.42530767E+06          7.26273857E+06          2.25852129E+04
       6400.0000          1.00000000E+30          1.17897468E+05          1.05551634E+05          5.97217402E+04          5.77629579E+05          7.30533940E+05          4.09695892E+05          2.07330350E+06          1.47933217E+06          2.99002556E+06          4.45597540E+06          2.52528367E+06          7.65700296E+06          2.35377336E+04
       6500.0000          1.00000000E+30          1.20926163E+05          1.10265475E+05          6.27547620E+04          5.97387094E+05          7.60708629E+05          4.28350953E+05          2.19477773E+06          1.56635125E+06          3.08340372E+06          4.64234792E+06          2.63112173E+06          8.10547640E+06          2.45496073E+04
       6600.0000          1.00000000E+30          1.24787744E+05          1.15678902E+05          6.53589939E+04          6.16247372E+05          7.93627737E+05          4.45533458E+05          2.32357834E+06          1.65889325E+06          3.18906120E+06          4.82306171E+06          2.75030913E+06          8.54123018E+06          2.55621322E+04
       6700.0000          1.00000000E+30          1.28315423E+05          1.20338448E+05          6.80429295E+04          6.37657445E+05          8.24345156E+05          4.63079382E+05          2.45566677E+06          1.75579377E+06          3.28698218E+06          5.03459316E+06          2.85768474E+06          8.99499809E+06          2.65383598E+04
       6800.0000          1.00000000E+30          1.31912728E+05          1.25238698E+05          7.10855345E+04          6.55104654E+05          8.55769610E+05          4.82219606E+05          2.59179925E+06          1.85734021E+06          3.39929069E+06          5.22326203E+06          2.96688375E+06          9.47608416E+06          2.75829441E+04
       6900.0000          1.00000000E+30          1.35959089E+05          1.30465206E+05          7.42254034E+04          6.77316385E+05          8.91470412E+05          5.03194045E+05          2.73700686E+06          1.96037509E+06          3.49566422E+06          5.42462535E+06          3.08703332E+06          9.97406546E+06          2.86960111E+04
       7000.0000          1.00000000E+30          1.40261547E+05          1.36410789E+05          7.76771367E+04          6.95506344E+05          9.26480476E+05          5.22189051E+05          2.88816070E+06          2.07918528E+06          3.59463409E+06          5.62692402E+06          3.22012776E+06          1.04944209E+07          2.98906740E+04
       7100.0000          1.00000000E+30          1.43529076E+05          1.41705233E+05          8.08505873E+04          7.15494218E+05          9.62119625E+05          5.44865111E+05          3.04632580E+06          2.18313834E+06          3.70916194E+06          5.85631923E+06          3.33819330E+06          1.10755388E+07          3.09775134E+04
       7200.0000          1.00000000E+30          1.47924351E+05          1.47101785E+05          8.41846504E+04          7.37893002E+05          9.97246074E+05          5.64729828E+05          3.21168055E+06          2.31011517E+06          3.81741429E+06          6.06253716E+06          3.48172037E+06          1.16293256E+07          3.21440494E+04
       7300.0000          1.00000000E+30          1.51361536E+05          1.53179172E+05          8.76845071E+04          7.57562024E+05          1.03776651E+06          5.86089169E+05          3.39886544E+06          2.43172450E+06          3.92819624E+06          6.28992150E+06          3.60481711E+06          1.21847011E+07          3.33246038E+04
       7400.0000          1.00000000E+30          1.55220353E+05          1.59887476E+05          9.15320281E+04          7.80824373E+05          1.07438875E+06          6.10419493E+05          3.57047634E+06          2.55596294E+06          4.04944801E+06          6.54018023E+06          3.73792911E+06          1.28062614E+07          3.46159142E+04
       7500.0000          1.00000000E+30          1.59554571E+05          1.65862192E+05          9.51120999E+04          8.00700736E+05          1.11772521E+06          6.31855174E+05          3.74984786E+06          2.68952805E+06          4.17842357E+06          6.76288457E+06          3.87167524E+06          1.34082533E+07          3.58484252E+04
       7600.0000          1.00000000E+30          1.64137790E+05          1.73146633E+05          9.87731720E+04          8.24399390E+05          1.15386585E+06          6.53841287E+05          3.94167421E+06          2.82802567E+06          4.28192729E+06          7.02988613E+06          4.02449471E+06          1.40364107E+07          3.71692027E+04
       7700.0000          1.00000000E+30          1.67783070E+05          1.79239497E+05          1.02977222E+05          8.46822137E+05          1.19964896E+06          6.78106707E+05          4.13645030E+06          2.97299629E+06          4.41486409E+06          7.26277173E+06          4.16086342E+06          1.47350375E+07          3.84766967E+04
       7800.0000          1.00000000E+30          1.72471952E+05          1.85818425E+05          1.06928871E+05          8.69767301E+05          1.23622740E+06          7.04441630E+05          4.33621142E+06          3.12460235E+06          4.52307673E+06          7.51350600E+06          4.31182104E+06          1.54411438E+07          3.98225760E+04
       7900.0000          1.00000000E+30          1.76124279E+05          1.93460951E+05          1.11023265E+05          8.94726541E+05          1.27960559E+06          7.28561436E+05          4.54980935E+06          3.27666759E+06          4.64238232E+06          7.79485609E+06          4.47655529E+06          1.61439178E+07          4.11867497E+04
       8000.0000          1.00000000E+30          1.80828813E+05          2.00375005E+05          1.15720887E+05          9.21160587E+05          1.32727388E+06          7.56761815E+05          4.77192619E+06          3.43614274E+06          4.77557750E+06          8.04556753E+06          4.63389098E+06          1.68604452E+07          4.26766209E+04
       8100.0000          1.00000000E+30          1.85259476E+05          2.07613139E+05          1.19731664E+05          9.42730779E+05          1.37863111E+06          7.81974607E+05          5.00318527E+06          3.60376511E+06          4.89318751E+06          8.34585338E+06          4.78869718E+06          1.76273096E+07          4.40557446E+04
       8200.0000          1.00000000E+30          1.90245712E+05          2.15939202E+05          1.23972113E+05          9.69934377E+05          1.42014149E+06          8.08878091E+05          5.24352200E+06          3.77468395E+06          5.03078312E+06          8.59814607E+06          4.96731652E+06          1.83944134E+07          4.55550739E+04
       8300.0000          1.00000000E+30          1.94649770E+05          2.22956410E+05          1.28485621E+05          9.92404500E+05          1.46501624E+06          8.38855199E+05          5.50907986E+06          3.96771642E+06          5.17634096E+06          8.88455314E+06          5.12893743E+06          1.92478943E+07          4.70054102E+04
       8400.0000          1.00000000E+30          1.99788590E+05          2.31810141E+05          1.33500528E+05          1.02009982E+06          1.51756384E+06          8.65887275E+05          5.75733641E+06          4.14721288E+06          5.28989275E+06          9.20321258E+06          5.31795848E+06          2.00661323E+07          4.86516279E+04
       8500.0000          1.00000000E+30          2.04101274E+05          2.39147761E+05          1.38058560E+05          1.04938532E+06          1.56552748E+06          8.98009739E+05          6.01708456E+06          4.33865564E+06          5.42213485E+06          9.47904198E+06          5.47790549E+06          2.09571810E+07          5.01341234E+04
       8600.0000          1.00000000E+30          2.09349892E+05          2.47193704E+05          1.43469942E+05          1.07009525E+06          1.62158618E+06          9.25218071E+05          6.31847507E+06          4.53667794E+06          5.56835947E+06          9.81329439E+06          5.67565311E+06          2.18152634E+07          5.17962488E+04
       8700.0000          1.00000000E+30          2.14875579E+05          2.56468246E+05          1.48073794E+05          1.09952239E+06          1.66912151E+06          9.55872332E+05          6.58218207E+06          4.74337951E+06          5.70303808E+06          1.01047537E+07          5.88821245E+06          2.27742035E+07          5.34418534E+04
       8800.0000          1.00000000E+30          2.19003410E+05          2.64492312E+05          1.53809348E+05          1.13061376E+06          1.72835859E+06          9.90213873E+05          6.91405263E+06          4.95826627E+06          5.85473860E+06          1.04513497E+07          6.04254733E+06          2.37327248E+07          5.51210392E+04
       8900.0000          1.00000000E+30          2.23973339E+05          2.74367742E+05          1.58808732E+05          1.15018807E+06          1.77593988E+06          1.01973629E+06          7.18227223E+06          5.19743810E+06          6.01473012E+06          1.07643320E+07          6.23414144E+06          2.46579070E+07          5.67815695E+04
       9000.0000          1.00000000E+30          2.29453667E+05          2.82428621E+05          1.64980890E+05          1.17712437E+06          1.83112296E+06          1.05594427E+06          7.48832408E+06          5.41675327E+06          6.13778887E+06          1.11317460E+07          6.43235237E+06          2.57096128E+07          5.85887038E+04
       9100.0000          1.00000000E+30          2.35208916E+05          2.91591367E+05          1.69962570E+05          1.20711232E+06          1.88776834E+06          1.08683995E+06          7.80900389E+06          5.64687535E+06          6.29965191E+06          1.14413180E+07          6.65036570E+06          2.66887137E+07          6.03062935E+04
       9200.0000          1.00000000E+30          2.39746604E+05          3.01941735E+05          1.75433006E+05          1.23866812E+06          1.94984575E+06          1.12036671E+06          8.14351569E+06          5.89030296E+06          6.43259636E+06          1.18271446E+07          6.84514564E+06          2.77395393E+07          6.20708968E+04
       9300.0000          1.00000000E+30          2.45551703E+05          3.11339745E+05          1.81742067E+05          1.26339230E+06          2.00551117E+06          1.15797012E+06          8.49050076E+06          6.13726439E+06          6.59467231E+06          1.21380836E+07          7.07457893E+06          2.88737399E+07          6.39748519E+04
       9400.0000          1.00000000E+30          2.50446422E+05          3.21239520E+05          1.87486168E+05          1.29524089E+06          2.07067343E+06          1.19144822E+06          8.87140077E+06          6.41543990E+06          6.73940294E+06          1.24984502E+07          7.27887499E+06          3.00146012E+07          6.57828389E+04
       9500.0000          1.00000000E+30          2.56245334E+05          3.32129639E+05          1.93510945E+05          1.32873673E+06          2.12907195E+06          1.23116736E+06          9.22434197E+06          6.67211471E+06          6.90543711E+06          1.28976810E+07          7.49754112E+06          3.11336778E+07          6.77428814E+04
       9600.0000          1.00000000E+30          2.61522833E+05          3.42433607E+05          2.00219595E+05          1.35393494E+06          2.19678406E+06          1.26503276E+06          9.59658436E+06          6.94560308E+06          7.07985886E+06          1.32688390E+07          7.73581703E+06          3.23261558E+07          6.96969318E+04
       9700.0000          1.00000000E+30          2.67442078E+05          3.54116885E+05          2.07410102E+05          1.38300085E+06          2.26894461E+06          1.30301356E+06          9.98773212E+06          7.25509778E+06          7.21695696E+06          1.36942213E+07          7.95493825E+06          3.35791069E+07          7.18354588E+04
       9800.0000          1.00000000E+30          2.73635478E+05          3.64126857E+05          2.13134533E+05          1.41552829E+06          2.32446694E+06          1.34449645E+06          1.04145572E+07          7.54173410E+06          7.39387796E+06          1.40518314E+07          8.20615768E+06          3.48315164E+07          7.37534365E+04
       9900.0000          1.00000000E+30          2.78656114E+05          3.76391222E+05          2.19411916E+05          1.44962264E+06          2.39852498E+06          1.38367698E+06          1.08177536E+07          7.84283837E+06          7.53400094E+06          1.44955007E+07          8.42922909E+06          3.60782961E+07          7.57542110E+04
      10000.0000          1.00000000E+30          2.84920511E+05          3.86893734E+05          2.26685880E+05          1.47731307E+06          2.45609055E+06          1.42790108E+06          1.12324854E+07          8.15629177E+06          7.71036958E+06          1.48694261E+07          8.68983612E+06          3.74881639E+07          7.78783033E+04
      11000.0000          1.00000000E+30          3.48512515E+05          5.15929241E+05          3.04260932E+05          1.81962770E+06          3.22354346E+06          1.87915829E+06          1.63171327E+07          1.18867115E+07          9.52019313E+06          1.95052960E+07          1.14355739E+07          5.26585532E+07          1.01067969E+05
      12000.0000          1.00000000E+30          4.18644324E+05          6.73942808E+05          3.99237548E+05          2.21224707E+06          4.15054873E+06          2.43784396E+06          2.29539255E+07          1.68283096E+07          1.15402562E+07          2.49348219E+07          1.48107278E+07          7.19476183E+07          1.28343895E+05
