#Energy      Ag-K-shell   Ag-L1-shell   Ag-L2-shell   Ag-L3-shell   Ag-M1-shell   Ag-M2-shell   Ag-M3-shell   Ag-M4-shell   Ag-M5-shell   Ag-N1-shell   Ag-N2-shell   Ag-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29602387E+05          6.86424193E+04          2.55888266E+04          4.42803890E+03          2.80486110E+03          6.46073300E+02          3.95600995E+02          1.77336921E+02          1.55516159E+01          1.33945992E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14983778E+05          6.59321446E+04          2.46917231E+04          4.36896330E+03          2.76903638E+03          6.49661714E+02          3.98250550E+02          1.78559502E+02          1.56780484E+01          1.34981166E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01887659E+05          6.34169720E+04          2.38544173E+04          4.31291340E+03          2.73504660E+03          6.53261156E+02          4.00897311E+02          1.79780605E+02          1.58042808E+01          1.36014365E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90110371E+05          6.10782326E+04          2.30715607E+04          4.25970751E+03          2.70278166E+03          6.56871048E+02          4.03541314E+02          1.81000251E+02          1.59303157E+01          1.37045621E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79469262E+05          5.88992047E+04          2.23385273E+04          4.20917425E+03          2.67214022E+03          6.60490845E+02          4.06182595E+02          1.82218461E+02          1.60561557E+01          1.38074968E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69823146E+05          5.68654574E+04          2.16510584E+04          4.16115576E+03          2.64302668E+03          6.64120036E+02          4.08821186E+02          1.83435254E+02          1.61818034E+01          1.39102438E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08036660E+05          4.22625155E+04          1.66175080E+04          3.79177235E+03          2.41929185E+03          7.00831995E+02          4.35411515E+02          1.95667686E+02          1.74282351E+01          1.49292539E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.78634589E+04          3.38589119E+04          1.36394580E+04          3.56255011E+03          2.28104323E+03          7.38072817E+02          4.62040481E+02          2.07888548E+02          1.86602086E+01          1.59351836E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07066388E+04          2.85904701E+04          1.17420685E+04          3.41913059E+03          2.19530834E+03          7.74846838E+02          4.88685336E+02          2.19968417E+02          1.98792834E+01          1.69287182E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.99805592E+04          2.50925241E+04          1.04707979E+04          3.33127113E+03          2.14367585E+03          8.12518227E+02          5.14740628E+02          2.32040953E+02          2.10867148E+01          1.79120580E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28332456E+04          2.26742922E+04          9.58823053E+03          3.28105865E+03          2.11520958E+03          8.50643714E+02          5.41122918E+02          2.43989792E+02          2.22815822E+01          1.88851965E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78506433E+04          2.09529124E+04          8.95985723E+03          3.25732498E+03          2.10306937E+03          8.88441783E+02          5.67243178E+02          2.55935473E+02          2.34649736E+01          1.98488806E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42595873E+04          1.97015529E+04          8.50474484E+03          3.25279944E+03          2.10279416E+03          9.25940921E+02          5.93124949E+02          2.67771111E+02          2.46397411E+01          2.08047893E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16054983E+04          1.87787620E+04          8.17182533E+03          3.26257342E+03          2.11136434E+03          9.63810977E+02          6.18788906E+02          2.79607882E+02          2.58046740E+01          2.17532646E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96058194E+04          1.80926625E+04          7.92761371E+03          3.28322851E+03          2.12667320E+03          1.00137959E+03          6.44496821E+02          2.91246702E+02          2.69623596E+01          2.26950543E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80771435E+04          1.75814938E+04          7.74942094E+03          3.31231874E+03          2.14721111E+03          1.03866977E+03          6.70004314E+02          3.02895733E+02          2.81114416E+01          2.36302558E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68961477E+04          1.72025269E+04          7.62143036E+03          3.34805345E+03          2.17187098E+03          1.07570235E+03          6.95325856E+02          3.14553380E+02          2.92524772E+01          2.45593542E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59774457E+04          1.69254235E+04          7.53233810E+03          3.38909457E+03          2.19982431E+03          1.11306324E+03          7.20699979E+02          3.26035558E+02          3.03859689E+01          2.54822371E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52604417E+04          1.67281652E+04          7.47388924E+03          3.43442409E+03          2.23044037E+03          1.14961476E+03          7.45680198E+02          3.37533074E+02          3.15140639E+01          2.64004594E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47011738E+04          1.65944426E+04          7.43993662E+03          3.48325546E+03          2.26323109E+03          1.18649408E+03          7.70723892E+02          3.48957014E+02          3.26353846E+01          2.73137031E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42671182E+04          1.65119670E+04          7.42582188E+03          3.53497218E+03          2.29781366E+03          1.22314857E+03          7.95614944E+02          3.60311636E+02          3.37487232E+01          2.82206087E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39338011E+04          1.64713168E+04          7.42795519E+03          3.58908513E+03          2.33388411E+03          1.25959152E+03          8.20361988E+02          3.71600827E+02          3.48592198E+01          2.91248251E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36825189E+04          1.64651706E+04          7.44353660E+03          3.64520164E+03          2.37119830E+03          1.29633679E+03          8.45176314E+02          3.82828142E+02          3.59623611E+01          3.00237697E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34987611E+04          1.64877672E+04          7.47035091E+03          3.70300351E+03          2.40955818E+03          1.33237933E+03          8.69653811E+02          3.93996835E+02          3.70598999E+01          3.09176465E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33711392E+04          1.65345112E+04          7.50662611E+03          3.76223039E+03          2.44880170E+03          1.36872614E+03          8.94205650E+02          4.05189462E+02          3.81539214E+01          3.18094789E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32905979E+04          1.66017023E+04          7.55092927E+03          3.82266745E+03          2.48879504E+03          1.40488495E+03          9.18440200E+02          4.16326488E+02          3.92411650E+01          3.26957534E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32498623E+04          1.66863302E+04          7.60209105E+03          3.88413620E+03          2.52942700E+03          1.44039647E+03          9.42753877E+02          4.27332669E+02          4.03252897E+01          3.35788014E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32430361E+04          1.67859224E+04          7.65914816E+03          3.94648724E+03          2.57060445E+03          1.47621213E+03          9.66955253E+02          4.38366732E+02          4.14048085E+01          3.44588438E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32652851E+04          1.68984334E+04          7.72130116E+03          4.00959468E+03          2.61224896E+03          1.51186442E+03          9.91049142E+02          4.49352173E+02          4.24798182E+01          3.53352294E+01
       3356.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32894189E+04          1.69676777E+04          7.75874681E+03          4.04586219E+03          2.63616900E+03          1.53243410E+03          1.00468272E+03          4.55646044E+02          4.30900163E+01          3.58332028E+01
       3357.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04636610E+14          2.32894199E+04          1.69676802E+04          7.75874814E+03          4.04586347E+03          2.63616984E+03          1.53243484E+03          1.00468321E+03          4.55646268E+02          4.30900379E+01          3.58332204E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23185557E+08          2.33126223E+04          1.70221560E+04          7.78788123E+03          4.07335193E+03          2.65429406E+03          1.54736043E+03          1.01504002E+03          4.60290991E+02          4.35504639E+01          3.62080768E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22446838E+07          2.33817283E+04          1.71556566E+04          7.85832511E+03          4.13766823E+03          2.69668314E+03          1.58314586E+03          1.03893204E+03          4.71258695E+02          4.46170795E+01          3.70783204E+01
       3529.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90060582E+07          2.34062761E+04          1.71974255E+04          7.88013758E+03          4.15705957E+03          2.70945908E+03          1.59367503E+03          1.04606276E+03          4.74510657E+02          4.49360841E+01          3.73383135E+01
       3530.0010          1.00000000E+30          1.00000000E+30          4.75719758E+14          3.90054349E+07          2.34062778E+04          1.71974284E+04          7.88013904E+03          4.15706087E+03          2.70945993E+03          1.59367576E+03          1.04606325E+03          4.74510879E+02          4.49361055E+01          3.73383310E+01
       3600.0000          1.00000000E+30          1.00000000E+30          3.69588496E+08          2.30973666E+07          2.34698210E+04          1.72977227E+04          7.93215553E+03          4.20246584E+03          2.73936774E+03          1.61834142E+03          1.06272914E+03          4.82108704E+02          4.56796464E+01          3.79445634E+01
       3700.0000          1.00000000E+30          1.00000000E+30          9.56787141E+07          1.35267843E+07          2.35745552E+04          1.74473222E+04          8.00896560E+03          4.26767798E+03          2.78230623E+03          1.65339933E+03          1.08661112E+03          4.92917361E+02          4.67381646E+01          3.88077520E+01
       3800.0000          1.00000000E+30          1.00000000E+30          4.68815389E+07          9.07661670E+06          2.36939386E+04          1.76035734E+04          8.08840650E+03          4.33324698E+03          2.82546263E+03          1.68874707E+03          1.11022644E+03          5.03686216E+02          4.77933278E+01          3.96681634E+01
       3811.9990          1.00000000E+30          1.00000000E+30          4.38300012E+07          8.70549935E+06          2.37091642E+04          1.76227314E+04          8.09810065E+03          4.34113614E+03          2.83065408E+03          1.69265817E+03          1.11311702E+03          5.05001230E+02          4.79200456E+01          3.97715087E+01
       3812.0010          1.00000000E+30          5.98820808E+14          4.38295539E+07          8.70544210E+06          2.37091668E+04          1.76227346E+04          8.09810227E+03          4.34113745E+03          2.83065494E+03          1.69265889E+03          1.11311751E+03          5.05001449E+02          4.79200668E+01          3.97715259E+01
       3900.0000          1.00000000E+30          3.42305789E+08          2.87369010E+07          6.60517665E+06          2.38262695E+04          1.77657166E+04          8.17017785E+03          4.39912285E+03          2.86880580E+03          1.72353829E+03          1.13392960E+03          5.14486767E+02          4.88463166E+01          4.05270341E+01
       4000.0000          1.00000000E+30          1.07523339E+08          1.97877810E+07          5.07400957E+06          2.39700885E+04          1.79330964E+04          8.25401933E+03          4.46526212E+03          2.91230865E+03          1.75820730E+03          1.15737601E+03          5.25179130E+02          4.98941012E+01          4.13812071E+01
       4100.0000          1.00000000E+30          5.56920414E+07          1.46410363E+07          4.05180622E+06          2.41241359E+04          1.81051431E+04          8.33970510E+03          4.53162690E+03          2.95594753E+03          1.79316315E+03          1.18091247E+03          5.35904449E+02          5.09400717E+01          4.22345624E+01
       4200.0000          1.00000000E+30          3.50588396E+07          1.13764868E+07          3.33169002E+06          2.42873190E+04          1.82813605E+04          8.42703750E+03          4.59818398E+03          2.99970179E+03          1.82799536E+03          1.20420137E+03          5.46525442E+02          5.19815336E+01          4.30837350E+01
       4300.0000          1.00000000E+30          2.45193539E+07          9.16119179E+06          2.80290637E+06          2.44586878E+04          1.84613138E+04          8.51584360E+03          4.66052883E+03          3.04234244E+03          1.86230913E+03          1.22758175E+03          5.57180253E+02          5.30213862E+01          4.39311481E+01
       4400.0000          1.00000000E+30          1.83265707E+07          7.58078283E+06          2.40196351E+06          2.46374105E+04          1.86446210E+04          8.60597126E+03          4.72817009E+03          3.08675750E+03          1.89690870E+03          1.25088744E+03          5.67801341E+02          5.40576394E+01          4.47766959E+01
       4500.0000          1.00000000E+30          1.43411143E+07          6.40905647E+06          2.08979769E+06          2.48227577E+04          1.88309454E+04          8.69728601E+03          4.79565520E+03          3.13106674E+03          1.93139597E+03          1.27395734E+03          5.78389541E+02          5.50896614E+01          4.56186582E+01
       4600.0000          1.00000000E+30          1.16073616E+07          5.51346949E+06          1.84147376E+06          2.50140863E+04          1.90199891E+04          8.78966893E+03          4.86298804E+03          3.17527287E+03          1.96577436E+03          1.29712076E+03          5.88879872E+02          5.61203200E+01          4.64590248E+01
       4700.0000          1.00000000E+30          9.64070326E+06          4.81164616E+06          1.64028191E+06          2.52108281E+04          1.92114880E+04          8.88301447E+03          4.93017250E+03          3.21937866E+03          2.00004706E+03          1.32021583E+03          5.99405776E+02          5.71483313E+01          4.72975422E+01
       4800.0000          1.00000000E+30          8.17343302E+06          4.25034262E+06          1.47475464E+06          2.54124796E+04          1.94052065E+04          8.97722837E+03          4.99721255E+03          3.26338685E+03          2.03421712E+03          1.34324440E+03          6.09901611E+02          5.81727005E+01          4.81331277E+01
       4900.0000          1.00000000E+30          7.04583154E+06          3.79346447E+06          1.33674501E+06          2.56185919E+04          1.96009346E+04          9.07222671E+03          5.06411209E+03          3.30730019E+03          2.06828744E+03          1.36620823E+03          6.20368178E+02          5.91950358E+01          4.89668945E+01
       5000.0000          1.00000000E+30          6.15844909E+06          3.41611613E+06          1.22033060E+06          2.58287646E+04          1.97984844E+04          9.16793419E+03          5.13087502E+03          3.35112137E+03          2.10226084E+03          1.38910907E+03          6.30806265E+02          6.02149671E+01          4.97986003E+01
       5100.0000          1.00000000E+30          5.44610461E+06          3.10039205E+06          1.12112468E+06          2.60426404E+04          1.99976872E+04          9.26428326E+03          5.19750522E+03          3.39485303E+03          2.13613998E+03          1.41194858E+03          6.41216636E+02          6.12321509E+01          5.06280209E+01
       5200.0000          1.00000000E+30          4.86458140E+06          2.83326418E+06          1.03582099E+06          2.62598982E+04          2.01983914E+04          9.36121325E+03          5.26892294E+03          3.43849776E+03          2.16992743E+03          1.43472840E+03          6.51600016E+02          6.22465970E+01          5.14556434E+01
       5300.0000          1.00000000E+30          4.38287124E+06          2.60501443E+06          9.61887800E+05          2.64802489E+04          2.04004604E+04          9.45866933E+03          5.33521456E+03          3.48205809E+03          2.20362563E+03          1.45745002E+03          6.61957089E+02          6.32584758E+01          5.22806510E+01
       5400.0000          1.00000000E+30          3.97887982E+06          2.40825680E+06          8.97342672E+05          2.67034320E+04          2.06037708E+04          9.55660209E+03          5.40138590E+03          3.52859014E+03          2.23723692E+03          1.48011491E+03          6.72350167E+02          6.42686310E+01          5.31051805E+01
       5500.0000          1.00000000E+30          3.63636458E+06          2.23735053E+06          8.40636283E+05          2.69292124E+04          2.08082107E+04          9.65496665E+03          5.46744043E+03          3.57193695E+03          2.27076352E+03          1.50287461E+03          6.82655987E+02          6.52768953E+01          5.39271552E+01
       5600.0000          1.00000000E+30          3.34315675E+06          2.08785851E+06          7.90522065E+05          2.71573773E+04          2.10136788E+04          9.75372244E+03          5.53803604E+03          3.61520735E+03          2.30420757E+03          1.52542903E+03          6.92937438E+02          6.62815100E+01          5.47465394E+01
       5700.0000          1.00000000E+30          3.08999633E+06          1.95625600E+06          7.46002464E+05          2.73877332E+04          2.12200832E+04          9.85283263E+03          5.60378673E+03          3.65840357E+03          2.33792276E+03          1.54793097E+03          7.03195171E+02          6.72859394E+01          5.55651840E+01
       5800.0000          1.00000000E+30          2.86972858E+06          1.83977639E+06          7.06261816E+05          2.76201047E+04          2.14273403E+04          9.95226362E+03          5.66943175E+03          3.70441941E+03          2.37120419E+03          1.57038150E+03          7.13429715E+02          6.82871099E+01          5.63817318E+01
       5900.0000          1.00000000E+30          2.67679164E+06          1.73611829E+06          6.70634308E+05          2.78543316E+04          2.16353735E+04          1.00519848E+04          5.73945545E+03          3.74742412E+03          2.40440912E+03          1.59292740E+03          7.23700842E+02          6.92854429E+01          5.71963341E+01
       6000.0000          1.00000000E+30          2.50669927E+06          1.64344972E+06          6.38564467E+05          2.80902677E+04          2.18441133E+04          1.01519684E+04          5.80482060E+03          3.79319479E+03          2.43788391E+03          1.61527685E+03          7.33889520E+02          7.02820329E+01          5.80092612E+01
       6100.0000          1.00000000E+30          2.35595019E+06          1.56024583E+06          6.09592456E+05          2.83277800E+04          2.20534960E+04          1.02521887E+04          5.87447918E+03          3.83601842E+03          2.47093697E+03          1.63757892E+03          7.44056831E+02          7.12790302E+01          5.88217183E+01
       6200.0000          1.00000000E+30          2.22163556E+06          1.48524978E+06          5.83328513E+05          2.85667461E+04          2.22634632E+04          1.03526225E+04          5.93957970E+03          3.88155450E+03          2.50391895E+03          1.65997683E+03          7.54261251E+02          7.22703327E+01          5.96307409E+01
       6300.0000          1.00000000E+30          2.10141490E+06          1.41740193E+06          5.59448282E+05          2.88070544E+04          2.24739616E+04          1.04532484E+04          6.00459124E+03          3.92420688E+03          2.53716864E+03          1.68218388E+03          7.64385456E+02          7.32618447E+01          6.04385679E+01
       6400.0000          1.00000000E+30          1.99335096E+06          1.35582079E+06          5.37670506E+05          2.90486017E+04          2.26849421E+04          1.05540468E+04          6.07373904E+03          3.96951842E+03          2.57000856E+03          1.70434703E+03          7.74548112E+02          7.42515880E+01          6.12461416E+01
       6500.0000          1.00000000E+30          1.89582680E+06          1.29975264E+06          5.17757912E+05          2.92912936E+04          2.28963596E+04          1.06480050E+04          6.14271352E+03          4.01200875E+03          2.60311620E+03          1.72660527E+03          7.84631205E+02          7.52388070E+01          6.20508010E+01
       6600.0000          1.00000000E+30          1.80750064E+06          1.24855817E+06          4.99505766E+05          2.95350433E+04          2.31081725E+04          1.07545205E+04          6.20732690E+03          4.05710528E+03          2.63582027E+03          1.74867969E+03          7.94753313E+02          7.62255529E+01          6.28554669E+01
       6700.0000          1.00000000E+30          1.72724062E+06          1.20169094E+06          4.82736978E+05          2.97797702E+04          2.33203426E+04          1.08479341E+04          6.27598085E+03          4.09944217E+03          2.66879119E+03          1.77085009E+03          8.04797100E+02          7.72086893E+01          6.36567161E+01
       6800.0000          1.00000000E+30          1.65408174E+06          1.15867956E+06          4.67297796E+05          3.00254004E+04          2.35328347E+04          1.09540713E+04          6.34036996E+03          4.14433269E+03          2.70136511E+03          1.79283927E+03          8.14880099E+02          7.81916110E+01          6.44581686E+01
       6900.0000          1.00000000E+30          1.58720665E+06          1.11911572E+06          4.53052727E+05          3.02718654E+04          2.37235368E+04          1.10599837E+04          6.40871670E+03          4.18652422E+03          2.73420454E+03          1.81492492E+03          8.24886099E+02          7.91710562E+01          6.52565873E+01
       7000.0000          1.00000000E+30          1.52591342E+06          1.08264608E+06          4.39887089E+05          3.05191019E+04          2.39462614E+04          1.11532409E+04          6.47289331E+03          4.23121726E+03          2.76665349E+03          1.83697083E+03          8.34931489E+02          8.01502267E+01          6.60547181E+01
       7100.0000          1.00000000E+30          1.46959641E+06          1.04895997E+06          4.27696420E+05          3.07670512E+04          2.41685450E+04          1.12587930E+04          6.54094544E+03          4.27580932E+03          2.79936647E+03          1.85883612E+03          8.44901060E+02          8.11269539E+01          6.68513927E+01
       7200.0000          1.00000000E+30          1.41773174E+06          1.01778806E+06          4.16390240E+05          3.10156590E+04          2.43623466E+04          1.13641302E+04          6.60884638E+03          4.31777454E+03          2.83201664E+03          1.88080172E+03          8.54910204E+02          8.21010463E+01          6.76456930E+01
       7300.0000          1.00000000E+30          1.36986689E+06          9.88891443E+05          4.05887859E+05          3.12648750E+04          2.45839563E+04          1.14572449E+04          6.67268995E+03          4.36218097E+03          2.86428634E+03          1.90258991E+03          8.64901080E+02          8.30749686E+01          6.84392258E+01
       7400.0000          1.00000000E+30          1.32560176E+06          9.62059719E+05          3.96117930E+05          3.15146518E+04          2.48051429E+04          1.15622399E+04          6.74031385E+03          4.40649200E+03          2.89681726E+03          1.92447759E+03          8.74818780E+02          8.40481620E+01          6.92328363E+01
       7500.0000          1.00000000E+30          1.28459017E+06          9.37106251E+05          3.87016774E+05          3.17649462E+04          2.50259127E+04          1.16670297E+04          6.80779480E+03          4.44824736E+03          2.92897289E+03          1.94632790E+03          8.84775752E+02          8.50192285E+01          7.00242912E+01
       7600.0000          1.00000000E+30          1.24652344E+06          9.13866664E+05          3.78527887E+05          3.20157173E+04          2.52193987E+04          1.17716177E+04          6.87513536E+03          4.49238366E+03          2.96138896E+03          1.96800418E+03          8.94715001E+02          8.59869235E+01          7.08135870E+01
       7700.0000          1.00000000E+30          1.21113254E+06          8.92192327E+05          3.70600205E+05          3.22669276E+04          2.54395385E+04          1.18644813E+04          6.93854961E+03          4.53642971E+03          2.99374751E+03          1.98978086E+03          9.04583500E+02          8.69554513E+01          7.16024092E+01
       7800.0000          1.00000000E+30          1.17817743E+06          8.71952325E+05          3.63188057E+05          3.25185416E+04          2.56592796E+04          1.19687512E+04          7.00563439E+03          4.58038709E+03          3.02605006E+03          2.01152165E+03          9.14490975E+02          8.79218643E+01          7.23907069E+01
       7900.0000          1.00000000E+30          1.14744638E+06          8.53028073E+05          3.56250424E+05          3.27705265E+04          2.58786281E+04          1.20728287E+04          7.07258624E+03          4.62187156E+03          3.05798912E+03          2.03322587E+03          9.24381724E+02          8.88851922E+01          7.31758768E+01
       8000.0000          1.00000000E+30          1.11874704E+06          8.35313701E+05          3.49750441E+05          3.30228515E+04          2.60975903E+04          1.21767169E+04          7.13940746E+03          4.66566743E+03          3.09018446E+03          2.05476261E+03          9.34202790E+02          8.98504199E+01          7.39623493E+01
       8100.0000          1.00000000E+30          1.09191042E+06          8.18713395E+05          3.43654393E+05          3.32416058E+04          2.62906064E+04          1.22804188E+04          7.20610031E+03          4.70937927E+03          3.12232619E+03          2.07639933E+03          9.44063202E+02          9.08095910E+01          7.47446104E+01
       8200.0000          1.00000000E+30          1.06678468E+06          8.03141253E+05          3.37931991E+05          3.35002783E+04          2.65089933E+04          1.23729539E+04          7.26901619E+03          4.75300852E+03          3.15441636E+03          2.09800201E+03          9.53908277E+02          9.17726913E+01          7.55288935E+01
       8300.0000          1.00000000E+30          1.04323239E+06          7.88519104E+05          3.32555593E+05          3.37585923E+04          2.67270114E+04          1.24763666E+04          7.33547684E+03          4.79655658E+03          3.18615239E+03          2.11957020E+03          9.63737480E+02          9.27298137E+01          7.63095100E+01
       8400.0000          1.00000000E+30          1.02113035E+06          7.74775795E+05          3.27500330E+05          3.40165524E+04          2.69446665E+04          1.25796019E+04          7.40181570E+03          4.84002482E+03          3.21814170E+03          2.14097569E+03          9.73551768E+02          9.36893366E+01          7.70915196E+01
       8500.0000          1.00000000E+30          1.00036716E+06          7.61847645E+05          3.22743415E+05          3.42741631E+04          2.71619645E+04          1.26826627E+04          7.46803480E+03          4.88112721E+03          3.25008076E+03          2.16248088E+03          9.83300081E+02          9.46455888E+01          7.78703474E+01
       8600.0000          1.00000000E+30          9.80842388E+05          7.49676116E+05          3.18263825E+05          3.45314290E+04          2.73789111E+04          1.27855519E+04          7.53413613E+03          4.92445132E+03          3.28197113E+03          2.18395417E+03          9.93086631E+02          9.55987490E+01          7.86477660E+01
       8700.0000          1.00000000E+30          9.62464254E+05          7.38207499E+05          3.14042835E+05          3.47883549E+04          2.75955119E+04          1.28882722E+04          7.60012165E+03          4.96769959E+03          3.31381393E+03          2.20539608E+03          1.00285902E+03          9.65546969E+01          7.94268457E+01
       8800.0000          1.00000000E+30          9.45149236E+05          7.27393571E+05          3.10062696E+05          3.50449452E+04          2.78117726E+04          1.29908265E+04          7.66599327E+03          5.01087329E+03          3.34560974E+03          2.22680624E+03          1.01261680E+03          9.75079167E+01          8.02038516E+01
       8900.0000          1.00000000E+30          9.28822406E+05          7.17189583E+05          3.06307540E+05          3.53012048E+04          2.80276985E+04          1.30932174E+04          7.72827516E+03          5.05397362E+03          3.37706274E+03          2.24818522E+03          1.02236055E+03          9.84566193E+01          8.09770282E+01
       9000.0000          1.00000000E+30          9.13414877E+05          7.07554812E+05          3.02762828E+05          3.55571384E+04          2.82196667E+04          1.31954476E+04          7.79394285E+03          5.09700177E+03          3.40876559E+03          2.26953470E+03          1.03209118E+03          9.94087002E+01          8.17526331E+01
       9100.0000          1.00000000E+30          8.98862579E+05          6.98451454E+05          2.99414906E+05          3.58127504E+04          2.84351097E+04          1.32975198E+04          7.85950214E+03          5.13995890E+03          3.44042279E+03          2.29073089E+03          1.04180884E+03          1.00358105E+02          8.25262567E+01
       9200.0000          1.00000000E+30          8.85108634E+05          6.89845723E+05          2.96251441E+05          3.60680459E+04          2.86502334E+04          1.33994364E+04          7.92495479E+03          5.18284614E+03          3.47203532E+03          2.31202356E+03          1.05146284E+03          1.01305917E+02          8.32984409E+01
       9300.0000          1.00000000E+30          8.72099536E+05          6.81705685E+05          2.93260924E+05          3.63230291E+04          2.88650426E+04          1.35012001E+04          7.99030248E+03          5.22566460E+03          3.50360399E+03          2.33328751E+03          1.06115472E+03          1.02248865E+02          8.40674513E+01
       9400.0000          1.00000000E+30          8.59787104E+05          6.74002101E+05          2.90432763E+05          3.65777050E+04          2.90795426E+04          1.36028133E+04          8.05554685E+03          5.26841536E+03          3.53512939E+03          2.35452327E+03          1.07083392E+03          1.03194382E+02          8.48379973E+01
       9500.0000          1.00000000E+30          8.48126529E+05          6.66707925E+05          2.87757311E+05          3.68320779E+04          2.92937382E+04          1.37042784E+04          8.12068953E+03          5.31109949E+03          3.56661205E+03          2.37573115E+03          1.08050049E+03          1.04140079E+02          8.56084668E+01
       9600.0000          1.00000000E+30          8.37076375E+05          6.59798418E+05          2.85225402E+05          3.70861524E+04          2.95076343E+04          1.38055978E+04          8.18573209E+03          5.35371800E+03          3.59805247E+03          2.39691135E+03          1.09015446E+03          1.05083793E+02          8.63773989E+01
       9700.0000          1.00000000E+30          8.26598708E+05          6.53250720E+05          2.82828684E+05          3.73399329E+04          2.97212357E+04          1.39067738E+04          8.25067607E+03          5.39627191E+03          3.62945116E+03          2.41806418E+03          1.09979600E+03          1.06026137E+02          8.71452115E+01
       9800.0000          1.00000000E+30          8.16658855E+05          6.47043357E+05          2.80559369E+05          3.75934240E+04          2.99345469E+04          1.40078088E+04          8.31552298E+03          5.43876222E+03          3.66080865E+03          2.43919005E+03          1.10942533E+03          1.06967484E+02          8.79121593E+01
       9900.0000          1.00000000E+30          8.07224274E+05          6.41156623E+05          2.78410284E+05          3.78466300E+04          3.01475727E+04          1.41087050E+04          8.38027430E+03          5.48118987E+03          3.69212544E+03          2.46028941E+03          1.11904267E+03          1.07907607E+02          8.86780931E+01
      10000.0000          1.00000000E+30          7.98264929E+05          6.35572104E+05          2.76374611E+05          3.80995552E+04          3.03822750E+04          1.42094645E+04          8.44493147E+03          5.52355583E+03          3.72340206E+03          2.48136270E+03          1.12864825E+03          1.08846406E+02          8.94431383E+01
      11000.0000          1.00000000E+30          7.29563367E+05          5.93123906E+05          2.61071043E+05          4.06469025E+04          3.24936090E+04          1.52189949E+04          9.08970553E+03          5.94401532E+03          4.03406715E+03          2.69084775E+03          1.22413492E+03          1.18172999E+02          9.70420135E+01
      12000.0000          1.00000000E+30          6.87233536E+05          5.67799052E+05          2.52276266E+05          4.31964642E+04          3.46197745E+04          1.62157895E+04          9.72610135E+03          6.36296704E+03          4.34176558E+03          2.89804001E+03          1.31858377E+03          1.27406015E+02          1.04563643E+02
