#Energy      Te-K-shell   Te-L1-shell   Te-L2-shell   Te-L3-shell   Te-M1-shell   Te-M2-shell   Te-M3-shell   Te-M4-shell   Te-M5-shell   Te-N1-shell   Te-N2-shell   Te-N3-shell   Te-N4-shell   Te-N5-shell   Valence  Total
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33248224E+05          1.81760478E+05          3.31804849E+03          1.85399688E+03          8.10281975E+02          2.43137362E+02          1.54344389E+02          2.39637617E+01          1.83806661E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94657870E+05          1.62376264E+05          3.31146459E+03          1.85963227E+03          8.13491024E+02          2.45403664E+02          1.55663991E+02          2.42350951E+01          1.85735406E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62986634E+05          1.46220436E+05          3.30595901E+03          1.86553003E+03          8.16792456E+02          2.47444127E+02          1.57115647E+02          2.45033432E+01          1.87651482E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36622912E+05          1.32600335E+05          3.30146149E+03          1.87167412E+03          8.20180651E+02          2.49702750E+02          1.58564339E+02          2.47735933E+01          1.89591072E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14411855E+05          1.20993586E+05          3.29790633E+03          1.87804963E+03          8.23650405E+02          2.51956906E+02          1.59880362E+02          2.50433145E+01          1.91507954E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95509175E+05          1.11014946E+05          3.29523405E+03          1.88464282E+03          8.27196895E+02          2.54206663E+02          1.61324098E+02          2.53100224E+01          1.93424918E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79269645E+05          1.02365235E+05          3.29338932E+03          1.89144090E+03          8.30815628E+02          2.56239803E+02          1.62765007E+02          2.55787157E+01          1.95340180E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65201478E+05          9.48105024E+04          3.29232137E+03          1.89843207E+03          8.34502437E+02          2.58482384E+02          1.64203131E+02          2.58469072E+01          1.97263914E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52923335E+05          8.81688224E+04          3.29198333E+03          1.90560524E+03          8.38253462E+02          2.60720764E+02          1.65638515E+02          2.61121568E+01          1.99169556E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42137361E+05          8.22958834E+04          3.29233164E+03          1.91295025E+03          8.42065063E+02          2.62955007E+02          1.66947412E+02          2.63793714E+01          2.01067736E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32603695E+05          7.70732986E+04          3.29332645E+03          1.92045748E+03          8.45933884E+02          2.64981525E+02          1.68378261E+02          2.66461082E+01          2.02968270E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24130982E+05          7.24065477E+04          3.29493023E+03          1.92811805E+03          8.49856775E+02          2.67209072E+02          1.69806498E+02          2.69123748E+01          2.04877123E+01
        824.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20243435E+05          7.02569703E+04          3.29594935E+03          1.93200241E+03          8.51837166E+02          2.68421544E+02          1.70459263E+02          2.70441032E+01          2.05820146E+01
        825.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.06838140E+12          1.20241935E+05          7.02561390E+04          3.29594979E+03          1.93200397E+03          8.51837961E+02          2.68422029E+02          1.70459572E+02          2.70441569E+01          2.05820536E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39760129E+08          1.16561712E+05          6.82169897E+04          3.29710847E+03          1.93592359E+03          8.53830789E+02          2.69432668E+02          1.71232162E+02          2.71781773E+01          2.06782311E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68724852E+07          1.09769915E+05          6.44396884E+04          3.29982925E+03          1.94386641E+03          8.57853175E+02          2.71652375E+02          1.72655294E+02          2.74411339E+01          2.08670004E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23915276E+07          1.03648972E+05          6.10211946E+04          3.30306244E+03          1.95193918E+03          8.61921368E+02          2.73868255E+02          1.74075934E+02          2.77060366E+01          2.10567973E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41611207E+06          9.81112114E+04          5.79161097E+04          3.30678033E+03          1.96013515E+03          8.66032935E+02          2.76080366E+02          1.75376872E+02          2.79704976E+01          2.12445220E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04493263E+06          9.30827934E+04          5.50861343E+04          3.31095714E+03          1.96844785E+03          8.70185611E+02          2.78288767E+02          1.76793439E+02          2.82345228E+01          2.14336270E+01
        875.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.16120294E+06          9.02844795E+04          5.35067092E+04          3.31367275E+03          1.97348819E+03          8.72695653E+02          2.79534748E+02          1.77711476E+02          2.83917658E+01          2.15469279E+01
        876.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68973015E+13          4.16097400E+06          9.02835353E+04          5.35061990E+04          3.31367368E+03          1.97348987E+03          8.72696492E+02          2.79535228E+02          1.77711782E+02          2.83918190E+01          2.15469665E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80590074E+08          3.70365362E+06          8.85017476E+04          5.24989030E+04          3.31556841E+03          1.97687138E+03          8.74377288E+02          2.80493515E+02          1.78207627E+02          2.84981179E+01          2.16223878E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34760719E+07          2.86094845E+06          8.43140625E+04          5.01269699E+04          3.32059163E+03          1.98540006E+03          8.78605938E+02          2.82694667E+02          1.79619474E+02          2.87612889E+01          2.18108052E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25144412E+07          2.29183852E+06          8.04757406E+04          4.79457253E+04          3.32600568E+03          1.99402861E+03          8.82869699E+02          2.84703632E+02          1.81029016E+02          2.90217256E+01          2.19964293E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91257110E+07          1.88690585E+06          7.69477535E+04          4.59356450E+04          3.33179070E+03          2.00275211E+03          8.87166791E+02          2.86899084E+02          1.82436288E+02          2.92840773E+01          2.21841910E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28865715E+07          1.58726201E+06          7.36967203E+04          4.40784544E+04          3.33792810E+03          2.01156585E+03          8.91495547E+02          2.89091100E+02          1.83841326E+02          2.95460244E+01          2.23716259E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.40484650E+06          1.35815168E+06          7.06933805E+04          4.23585031E+04          3.34440056E+03          2.02046542E+03          8.95854407E+02          2.91279731E+02          1.85244164E+02          2.98075723E+01          2.25587382E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.23599818E+06          1.17869916E+06          6.79128765E+04          4.07626426E+04          3.35119169E+03          2.02944666E+03          9.00241867E+02          2.93465029E+02          1.86644836E+02          3.00687265E+01          2.27455321E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77977552E+06          1.03502187E+06          6.53334058E+04          3.92787218E+04          3.35828622E+03          2.03850567E+03          9.04656551E+02          2.95647046E+02          1.88043374E+02          3.03294921E+01          2.29320116E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74823380E+06          9.18037643E+05          6.29348727E+04          3.78964359E+04          3.36566957E+03          2.04763875E+03          9.09097113E+02          2.97825829E+02          1.89439811E+02          3.05898744E+01          2.31181806E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98640977E+06          8.21338417E+05          6.07009921E+04          3.66064016E+04          3.37332826E+03          2.05684239E+03          9.13562319E+02          3.00001429E+02          1.90834179E+02          3.08498787E+01          2.33040432E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40616433E+06          7.40359326E+05          5.86165183E+04          3.54005307E+04          3.38124954E+03          2.06611329E+03          9.18050979E+02          3.02173893E+02          1.92226508E+02          3.11095101E+01          2.34896032E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95236977E+06          6.71771899E+05          5.66683303E+04          3.42715721E+04          3.38942121E+03          2.07544834E+03          9.22561979E+02          3.04343267E+02          1.93616830E+02          3.13687736E+01          2.36748646E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58965721E+06          6.13095523E+05          5.48443878E+04          3.32128537E+04          3.39783194E+03          2.08484454E+03          9.27094252E+02          3.06509598E+02          1.95005174E+02          3.16276741E+01          2.38598309E+01
       1011.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24238019E+06          5.53197941E+05          5.28052312E+04          3.20273105E+04          3.40822444E+03          2.09619588E+03          9.32559199E+02          3.09139635E+02          1.96689442E+02          3.19382950E+01          2.40821617E+01
       1012.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59636055E+13          2.24233064E+06          5.53188974E+05          5.28049049E+04          3.20271206E+04          3.40822620E+03          2.09619778E+03          9.32560112E+02          3.09140102E+02          1.96689740E+02          3.19383471E+01          2.40821994E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34455847E+06          1.03314091E+06          3.06129216E+05          4.15845656E+04          2.54658181E+04          3.49299079E+03          2.18162049E+03          9.73389547E+02          3.28178135E+02          2.08884906E+02          3.41977113E+01          2.56964637E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25245407E+06          5.88824581E+05          1.92864888E+05          3.38180498E+04          2.08860814E+04          3.60320214E+03          2.28217023E+03          1.02097108E+03          3.49720253E+02          2.22582666E+02          3.67380966E+01          2.75089632E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16411299E+06          3.96053915E+05          1.37568443E+05          2.88985320E+04          1.79695523E+04          3.72351624E+03          2.38515505E+03          1.06935759E+03          3.70997872E+02          2.36298865E+02          3.92520208E+01          2.93017725E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.41013212E+05          2.93505571E+05          1.06084523E+05          2.56128518E+04          1.60159419E+04          3.85081351E+03          2.48971845E+03          1.11824137E+03          3.92182237E+02          2.49769708E+02          4.17420816E+01          3.10738261E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28779278E+05          2.31907995E+05          8.63374393E+04          2.33347762E+04          1.46597933E+04          3.98304275E+03          2.59529320E+03          1.16736063E+03          4.13143185E+02          2.63269592E+02          4.42086338E+01          3.28291471E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.05789632E+05          1.91827443E+05          7.31113163E+04          2.17123863E+04          1.36941968E+04          4.11880812E+03          2.70134565E+03          1.21673420E+03          4.34033846E+02          2.76553930E+02          4.66555252E+01          3.45675447E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27575913E+05          1.64245767E+05          6.38276926E+04          2.05351226E+04          1.29947147E+04          4.25713245E+03          2.80694952E+03          1.26578068E+03          4.54731030E+02          2.89874729E+02          4.90806754E+01          3.62908823E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74526989E+05          1.44472203E+05          5.70808057E+04          1.96707318E+04          1.24828616E+04          4.39731530E+03          2.91467261E+03          1.31452647E+03          4.75250865E+02          3.03002041E+02          5.14910274E+01          3.80002987E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36820299E+05          1.29851441E+05          5.20454824E+04          1.90327932E+04          1.21071871E+04          4.53884452E+03          3.01908617E+03          1.36401833E+03          4.95727610E+02          3.16098126E+02          5.38824020E+01          3.96971976E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09056073E+05          1.18778045E+05          4.82087539E+04          1.85629331E+04          1.18328327E+04          4.68133940E+03          3.12793138E+03          1.41316729E+03          5.16046282E+02          3.29093319E+02          5.62595261E+01          4.13830179E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88046623E+05          1.10230736E+05          4.52370620E+04          1.82205760E+04          1.16355132E+04          4.82429146E+03          3.23357209E+03          1.46295967E+03          5.36217856E+02          3.41994611E+02          5.86215914E+01          4.30572260E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71801223E+05          1.03532347E+05          4.29055034E+04          1.79768058E+04          1.14978721E+04          4.96435368E+03          3.34092210E+03          1.51146045E+03          5.56364547E+02          3.54808245E+02          6.09712457E+01          4.47212529E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59018670E+05          9.82188141E+04          4.10578374E+04          1.78105489E+04          1.14072365E+04          5.10915601E+03          3.44532238E+03          1.56059041E+03          5.76267269E+02          3.67606484E+02          6.33057642E+01          4.63749819E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48816488E+05          9.39632104E+04          3.95828265E+04          1.77061446E+04          1.13541714E+04          5.25324579E+03          3.55136563E+03          1.60940939E+03          5.96156859E+02          3.80324707E+02          6.56293221E+01          4.80208273E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40577572E+05          9.05297431E+04          3.83995066E+04          1.76517525E+04          1.13315260E+04          5.39666297E+03          3.65678753E+03          1.65793645E+03          6.15928026E+02          3.92967404E+02          6.79409297E+01          4.96573627E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33859318E+05          8.77450002E+04          3.74478727E+04          1.76382708E+04          1.13337959E+04          5.54410020E+03          3.76369102E+03          1.70618912E+03          6.35587214E+02          4.05538692E+02          7.02410829E+01          5.12858535E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28337439E+05          8.54791429E+04          3.66826741E+04          1.76586060E+04          1.13566846E+04          5.68613200E+03          3.86792187E+03          1.75500466E+03          6.55140319E+02          4.18042331E+02          7.25303005E+01          5.29059343E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23769651E+05          8.36334004E+04          3.60692625E+04          1.77071592E+04          1.13967940E+04          5.83201934E+03          3.97361275E+03          1.80273313E+03          6.74693328E+02          4.30481757E+02          7.48092872E+01          5.45188559E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19972212E+05          8.21316482E+04          3.55807645E+04          1.77794555E+04          1.14514065E+04          5.97281833E+03          4.07678293E+03          1.85101875E+03          6.94048028E+02          4.42920200E+02          7.70799673E+01          5.61253817E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16803674E+05          8.09143215E+04          3.51960654E+04          1.78718841E+04          1.15183248E+04          6.11730818E+03          4.18138259E+03          1.89905307E+03          7.13408965E+02          4.55298675E+02          7.93394449E+01          5.77251869E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14153755E+05          7.99343854E+04          3.48983823E+04          1.79814999E+04          1.15957555E+04          6.26110886E+03          4.28546104E+03          1.94608589E+03          7.32679853E+02          4.67560815E+02          8.15913436E+01          5.93172398E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11935444E+05          7.91542587E+04          3.46742475E+04          1.81058813E+04          1.16822223E+04          6.40425297E+03          4.38904256E+03          1.99366495E+03          7.51864552E+02          4.79827549E+02          8.38348058E+01          6.09045227E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10079375E+05          7.85435763E+04          3.45127228E+04          1.82430197E+04          1.17764990E+04          6.54677120E+03          4.49214984E+03          2.04102607E+03          7.70966562E+02          4.92041651E+02          8.60696341E+01          6.24853571E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08529693E+05          7.80776413E+04          3.44048696E+04          1.83912370E+04          1.18775608E+04          6.68869239E+03          4.59480410E+03          2.08817888E+03          7.89989219E+02          5.04205206E+02          8.82963695E+01          6.40601184E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07241010E+05          7.77361484E+04          3.43433098E+04          1.85491207E+04          1.19845438E+04          6.83004366E+03          4.69702518E+03          2.13584426E+03          8.08935657E+02          5.16320176E+02          9.05154388E+01          6.56297864E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06176146E+05          7.75022775E+04          3.43219122E+04          1.87154759E+04          1.20967172E+04          6.97459344E+03          4.79883166E+03          2.18259432E+03          8.27808782E+02          5.28443741E+02          9.27267514E+01          6.71942779E+01
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05304396E+05          7.73620114E+04          3.43355438E+04          1.88892843E+04          1.22134570E+04          7.11479994E+03          4.90192904E+03          2.22916144E+03          8.46611286E+02          5.40466332E+02          9.49307914E+01          6.87524322E+01
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04600180E+05          7.73035780E+04          3.43798744E+04          1.90696732E+04          1.23342287E+04          7.25450949E+03          5.00292567E+03          2.27623546E+03          8.65434759E+02          5.52445570E+02          9.71293075E+01          7.03070581E+01
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04042157E+05          7.73170163E+04          3.44512359E+04          1.92558914E+04          1.24585718E+04          7.39729620E+03          5.10355700E+03          2.32244591E+03          8.84102622E+02          5.64436314E+02          9.93201243E+01          7.18561192E+01
       4000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03612246E+05          7.73938778E+04          3.45464942E+04          1.94472896E+04          1.25860878E+04          7.53951711E+03          5.20545037E+03          2.36915958E+03          9.02793992E+02          5.76332626E+02          1.01503799E+02          7.34006710E+01
       4100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03295165E+05          7.75269152E+04          3.46629680E+04          1.96433031E+04          1.27164303E+04          7.67770376E+03          5.30696271E+03          2.41503975E+03          9.21336114E+02          5.88242188E+02          1.03682787E+02          7.49406716E+01
       4200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03077893E+05          7.77099133E+04          3.47983383E+04          1.98434393E+04          1.28492967E+04          7.81888357E+03          5.40651847E+03          2.46141772E+03          9.39904048E+02          6.00060942E+02          1.05855121E+02          7.64761983E+01
       4300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02949212E+05          7.79375031E+04          3.49506027E+04          2.00472663E+04          1.29844217E+04          7.95955330E+03          5.50731874E+03          2.50763375E+03          9.58328539E+02          6.11894293E+02          1.08020294E+02          7.80072574E+01
       4346.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02916542E+05          7.80585213E+04          3.50274971E+04          2.01442285E+04          1.30486422E+04          8.02193354E+03          5.55448049E+03          2.52862194E+03          9.67002868E+02          6.17440190E+02          1.09036811E+02          7.87249824E+01
       4347.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01210872E+15          1.02916541E+05          7.80585266E+04          3.50275005E+04          2.01442326E+04          1.30486449E+04          8.02193648E+03          5.55448256E+03          2.52862289E+03          9.67003241E+02          6.17440428E+02          1.09036854E+02          7.87250131E+01
       4400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32964929E+09          1.02899505E+05          7.82050234E+04          3.51180170E+04          2.02544052E+04          1.31215725E+04          8.09638623E+03          5.60777415E+03          2.55305547E+03          9.76780590E+02          6.23691499E+02          1.10180942E+02          7.95342797E+01
       4500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67082077E+08          1.02920433E+05          7.85084104E+04          3.52990574E+04          2.04645210E+04          1.32605430E+04          8.23611909E+03          5.70789551E+03          2.59896797E+03          9.95177227E+02          6.35402270E+02          1.12336207E+02          8.10573397E+01
       4600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23500376E+08          1.03004752E+05          7.88441137E+04          3.54923869E+04          2.06773170E+04          1.34011510E+04          8.37538987E+03          5.80617637E+03          2.64473326E+03          1.01352018E+03          6.47129631E+02          1.14484161E+02          8.25758821E+01
       4617.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11071692E+08          1.03026158E+05          7.89077212E+04          3.55283964E+04          2.07158819E+04          1.34266201E+04          8.40158121E+03          5.82465076E+03          2.65317969E+03          1.01676311E+03          6.49255149E+02          1.14871596E+02          8.28499490E+01
       4618.0010          1.00000000E+30          1.00000000E+30          2.42622152E+15          1.11070538E+08          1.03026161E+05          7.89077283E+04          3.55284005E+04          2.07158862E+04          1.34266230E+04          8.40158412E+03          5.82465281E+03          2.65318063E+03          1.01676348E+03          6.49255385E+02          1.14871638E+02          8.28499794E+01
       4700.0000          1.00000000E+30          1.00000000E+30          1.70244635E+09          7.37909747E+07          1.03146124E+05          7.92090072E+04          3.56968291E+04          2.08925305E+04          1.35432348E+04          8.51421298E+03          5.90567356E+03          2.69035573E+03          1.03181071E+03          6.58823745E+02          1.16628503E+02          8.40916531E+01
       4800.0000          1.00000000E+30          1.00000000E+30          5.06987296E+08          5.00776314E+07          1.03338998E+05          7.96003417E+04          3.59113438E+04          2.11099270E+04          1.36866500E+04          8.65260219E+03          6.00486626E+03          2.73583957E+03          1.04996818E+03          6.70485441E+02          1.18768000E+02          8.56031870E+01
       4900.0000          1.00000000E+30          1.00000000E+30          2.58764442E+08          3.66891215E+07          1.03578504E+05          8.00156801E+04          3.61350109E+04          2.13292971E+04          1.38312681E+04          8.79057064E+03          6.10376334E+03          2.78118880E+03          1.06815816E+03          6.82115507E+02          1.20901900E+02          8.71112160E+01
       4944.9990          1.00000000E+30          1.00000000E+30          2.05863821E+08          3.24710750E+07          1.03700321E+05          8.02098244E+04          3.62384225E+04          2.14286047E+04          1.38967060E+04          8.85220779E+03          6.14802591E+03          2.80149225E+03          1.07631978E+03          6.87333801E+02          1.21860356E+02          8.77882723E+01
       4945.0010          1.00000000E+30          2.97811513E+15          2.05862028E+08          3.24709124E+07          1.03700327E+05          8.02098331E+04          3.62384272E+04          2.14286091E+04          1.38967089E+04          8.85221067E+03          6.14802794E+03          2.80149318E+03          1.07632015E+03          6.87334035E+02          1.21860399E+02          8.77883026E+01
       5000.0000          1.00000000E+30          3.94820382E+09          1.61802622E+08          2.83018833E+07          1.03860321E+05          8.04528621E+04          3.63670094E+04          2.15504538E+04          1.39769737E+04          8.92813091E+03          6.20237326E+03          2.82640727E+03          1.08629989E+03          6.93714743E+02          1.23030619E+02          8.86154404E+01
       5100.0000          1.00000000E+30          8.24146448E+08          1.12715928E+08          2.26551176E+07          1.04180641E+05          8.09099614E+04          3.66066095E+04          2.17732289E+04          1.41236632E+04          9.06529500E+03          6.30070413E+03          2.87149863E+03          1.10439460E+03          7.05283937E+02          1.25154663E+02          9.01161480E+01
       5200.0000          1.00000000E+30          3.84793885E+08          8.40029501E+07          1.86514556E+07          1.04536064E+05          8.13852621E+04          3.68531563E+04          2.19974710E+04          1.42712439E+04          9.20207439E+03          6.39876369E+03          2.91646636E+03          1.12244348E+03          7.16823850E+02          1.27274174E+02          9.16134419E+01
       5300.0000          1.00000000E+30          2.30991093E+08          6.55780617E+07          1.56958664E+07          1.04923569E+05          8.18772224E+04          3.71060642E+04          2.22230443E+04          1.44196316E+04          9.33848007E+03          6.49655935E+03          2.96131382E+03          1.14052712E+03          7.28335203E+02          1.29388856E+02          9.31077245E+01
       5400.0000          1.00000000E+30          1.57183583E+08          5.29582581E+07          1.34446465E+07          1.05340447E+05          8.23844643E+04          3.73648065E+04          2.24498253E+04          1.45687507E+04          9.47452257E+03          6.59550069E+03          3.00604421E+03          1.15848700E+03          7.39818691E+02          1.31498444E+02          9.45981095E+01
       5500.0000          1.00000000E+30          1.15361570E+08          4.38935044E+07          1.16857509E+07          1.05784280E+05          8.29057411E+04          3.76289064E+04          2.26777028E+04          1.47185325E+04          9.61317081E+03          6.69277481E+03          3.05066060E+03          1.17640417E+03          7.51274999E+02          1.33603547E+02          9.60851861E+01
       5600.0000          1.00000000E+30          8.90872966E+07          3.71328043E+07          1.02824610E+07          1.06252885E+05          8.34399325E+04          3.78979361E+04          2.29065756E+04          1.48689147E+04          9.74848153E+03          6.78980541E+03          3.09573515E+03          1.19427962E+03          7.62752426E+02          1.35707134E+02          9.75715550E+01
       5700.0000          1.00000000E+30          7.13524208E+07          3.19406688E+07          9.14226271E+06          1.06744305E+05          8.39860234E+04          3.81715062E+04          2.31363520E+04          1.50198411E+04          9.88345811E+03          6.88659877E+03          3.14012621E+03          1.21211433E+03          7.74156279E+02          1.37803740E+02          9.90520157E+01
       5800.0000          1.00000000E+30          5.87563820E+07          2.78560942E+07          8.20210878E+06          1.07256761E+05          8.45430933E+04          3.84492638E+04          2.33669486E+04          1.51712599E+04          1.00181094E+04          6.98451985E+03          3.18441166E+03          1.22998668E+03          7.85534478E+02          1.39897694E+02          1.00530971E+02
       5900.0000          1.00000000E+30          4.94438262E+07          2.45779541E+07          7.41654423E+06          1.07788652E+05          8.51103077E+04          3.87308890E+04          2.35982891E+04          1.53231246E+04          1.01552965E+04          7.08084116E+03          3.22859413E+03          1.24774290E+03          7.96887775E+02          1.41985685E+02          1.02005423E+02
       6000.0000          1.00000000E+30          4.23416251E+07          2.19022627E+07          6.75273113E+06          1.08338521E+05          8.56869076E+04          3.90160889E+04          2.38303042E+04          1.54753923E+04          1.02892873E+04          7.17694249E+03          3.27322766E+03          1.26546046E+03          8.08263369E+02          1.44072757E+02          1.03479528E+02
