#Energy      Te-K-shell   Te-L1-shell   Te-L2-shell   Te-L3-shell   Te-M1-shell   Te-M2-shell   Te-M3-shell   Te-M4-shell   Te-M5-shell   Te-N1-shell   Te-N2-shell   Te-N3-shell   Te-N4-shell   Te-N5-shell   Valence  Total
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59619011E+03          2.42731524E+03          9.10181514E+04          8.29732270E+04          3.85468230E+04          3.44712568E+04          2.34298722E+04          2.46586110E+05          1.22732991E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70374672E+03          2.51732457E+03          9.27177049E+04          8.42908372E+04          3.92015996E+04          3.52902005E+04          2.41194322E+04          2.52498468E+05          1.26717091E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80025135E+03          2.57879484E+03          9.48020097E+04          8.59713916E+04          4.00561264E+04          3.62897224E+04          2.48508117E+04          2.57431409E+05          1.29913280E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.92469974E+03          2.65224525E+03          9.69821805E+04          8.77203215E+04          4.09487379E+04          3.72855118E+04          2.53947865E+04          2.63411858E+05          1.33696635E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02608391E+03          2.73588088E+03          9.85831722E+04          8.89549392E+04          4.15801203E+04          3.83755396E+04          2.60926178E+04          2.68701695E+05          1.37469609E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14937361E+03          2.81000546E+03          1.00738292E+05          9.06644230E+04          4.24440970E+04          3.92757303E+04          2.68458228E+04          2.74806749E+05          1.41295244E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25867440E+03          2.89644282E+03          1.02630653E+05          9.23122269E+04          4.32729191E+04          4.03923650E+04          2.76438053E+04          2.80787840E+05          1.45297185E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.38617471E+03          2.98836667E+03          1.04838155E+05          9.41079497E+04          4.41720801E+04          4.13049936E+04          2.82859755E+04          2.86276882E+05          1.49593135E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50448858E+03          3.06668530E+03          1.06750353E+05          9.55669550E+04          4.51094011E+04          4.24266689E+04          2.91064279E+04          2.92711834E+05          1.53508744E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63940354E+03          3.14843241E+03          1.08960499E+05          9.73509814E+04          4.60873639E+04          4.35301611E+04          2.97484880E+04          2.98512329E+05          1.57666865E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75966992E+03          3.24219218E+03          1.11264098E+05          9.92028826E+04          4.67821049E+04          4.47351386E+04          3.05758042E+04          3.04317710E+05          1.61990278E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89855712E+03          3.34170766E+03          1.13041552E+05          1.00614763E+05          4.77508941E+04          4.60087264E+04          3.13622863E+04          3.10993865E+05          1.66679695E+03
        824.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.97107055E+03          3.37004077E+03          1.14170805E+05          1.01509443E+05          4.82503918E+04          4.63750780E+04          3.17983728E+04          3.13198288E+05          1.68510203E+03
        825.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27422279E+04          4.97109999E+03          3.37005990E+03          1.14171261E+05          1.01509805E+05          4.82505937E+04          4.63753229E+04          3.17985497E+04          3.13199583E+05          1.48829068E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27503060E+04          5.04579340E+03          3.41856940E+03          1.15323313E+05          1.02420546E+05          4.87606561E+04          4.69955356E+04          3.22469397E+04          3.16121993E+05          1.50709012E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27664963E+04          5.15867043E+03          3.51992303E+03          1.17699086E+05          1.04292333E+05          4.94179874E+04          4.82873619E+04          3.29710517E+04          3.22750194E+05          1.54146590E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27827277E+04          5.30834583E+03          3.62747013E+03          1.20174806E+05          1.06090138E+05          5.03976426E+04          4.96522156E+04          3.38747180E+04          3.29662296E+05          1.58085076E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27990005E+04          5.46696622E+03          3.70032418E+03          1.21742449E+05          1.08050139E+05          5.12937001E+04          5.05876730E+04          3.48293153E+04          3.35400275E+05          1.61363270E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29591450E+04          5.57393044E+03          3.79830600E+03          1.24139295E+05          1.10083924E+05          5.23046210E+04          5.18256149E+04          3.55201916E+04          3.41912010E+05          1.64886202E+03
        875.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29957085E+04          5.66733937E+03          3.86221676E+03          1.25622994E+05          1.11341153E+05          5.29304236E+04          5.26311664E+04          3.60867052E+04          3.45632760E+05          1.67292432E+03
        876.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29508022E+04          1.29957207E+04          5.66737103E+03          3.86223843E+03          1.25623495E+05          1.11341577E+05          5.29306348E+04          5.26314392E+04          3.60868971E+04          3.45634158E+05          1.59210054E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23169581E+04          1.30202092E+04          5.71822121E+03          3.90605081E+03          1.26632413E+05          1.11559831E+05          5.33561905E+04          5.31824908E+04          3.64746915E+04          3.48452129E+05          1.60428221E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12997172E+04          1.31876832E+04          5.87675329E+03          4.02008677E+03          1.28568867E+05          1.13556118E+05          5.44509105E+04          5.46123273E+04          3.73482917E+04          3.54446263E+05          1.64056305E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10584974E+04          1.32881645E+04          6.04432631E+03          4.10986282E+03          1.31069465E+05          1.15625151E+05          5.51414711E+04          5.57523218E+04          3.82350494E+04          3.61605913E+05          1.67368762E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11670279E+04          1.34511737E+04          6.17648424E+03          4.22592367E+03          1.33669262E+05          1.17770980E+05          5.62057517E+04          5.72031565E+04          3.92250581E+04          3.67691029E+05          1.71107967E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11630502E+04          1.35806596E+04          6.34675391E+03          4.34873002E+03          1.35562313E+05          1.19080489E+05          5.73119239E+04          5.87315184E+04          4.01008579E+04          3.74543368E+05          1.75102868E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16661716E+04          1.37126626E+04          6.52667750E+03          4.43483582E+03          1.38097509E+05          1.21141474E+05          5.84625109E+04          5.98252752E+04          4.11170865E+04          3.81984945E+05          1.78742309E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18695026E+04          1.38472570E+04          6.65377908E+03          4.54765951E+03          1.40256693E+05          1.23037480E+05          5.90707121E+04          6.13437235E+04          4.21861605E+04          3.88724443E+05          1.82301079E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20754616E+04          1.41051311E+04          6.83259347E+03          4.67057913E+03          1.42789015E+05          1.25151263E+05          6.01623559E+04          6.27461477E+04          4.30389401E+04          3.95120680E+05          1.86617848E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22841001E+04          1.42732559E+04          6.99931479E+03          4.80032817E+03          1.45414461E+05          1.27338945E+05          6.12951072E+04          6.43439016E+04          4.41166228E+04          4.02168188E+05          1.90852082E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28432654E+04          1.44454370E+04          7.18881159E+03          4.90649605E+03          1.47439622E+05          1.29604470E+05          6.22408733E+04          6.60251514E+04          4.51252426E+04          4.09040986E+05          1.94967497E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31470774E+04          1.46648624E+04          7.38885465E+03          5.03950130E+03          1.50038791E+05          1.31132674E+05          6.33891563E+04          6.72546383E+04          4.62610514E+04          4.16114863E+05          1.99566954E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34565627E+04          1.48614437E+04          7.53403872E+03          5.14768884E+03          1.52731244E+05          1.33345077E+05          6.43505008E+04          6.89471150E+04          4.72717707E+04          4.23167444E+05          2.03343560E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36941950E+04          1.50633669E+04          7.73565091E+03          5.28164091E+03          1.54724678E+05          1.35633413E+05          6.54980765E+04          7.02272313E+04          4.84258276E+04          4.30349041E+05          2.07905187E+03
       1011.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.40527727E+04          1.53130166E+04          7.92734262E+03          5.43706990E+03          1.57877945E+05          1.37608677E+05          6.69302542E+04          7.22434284E+04          4.98871952E+04          4.39460313E+05          2.13018351E+03
       1012.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.87697425E+04          3.40528331E+04          1.53130589E+04          7.92738188E+03          5.43709777E+03          1.57878481E+05          1.37609112E+05          6.69304981E+04          7.22437741E+04          4.98874462E+04          4.39461891E+05          2.04104307E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.22087507E+04          3.74926217E+04          1.69899748E+04          9.74565359E+03          6.69910982E+03          1.81650293E+05          1.57318545E+05          7.69152876E+04          8.77710321E+04          6.03289476E+04          5.06607121E+05          2.43088179E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85251720E+04          4.13874080E+04          1.91732519E+04          1.22426744E+04          8.38281263E+03          2.09901881E+05          1.81094465E+05          8.91944371E+04          1.07534824E+05          7.43375208E+04          5.89423530E+05          2.93838142E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53195116E+04          4.59090547E+04          2.15534290E+04          1.50840295E+04          1.03707467E+04          2.39607932E+05          2.07174869E+05          1.03186370E+05          1.30810274E+05          9.03844086E+04          6.79747298E+05          3.50779445E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.22488546E+04          5.07868048E+04          2.41528062E+04          1.84004840E+04          1.27350558E+04          2.71280771E+05          2.35327017E+05          1.17643839E+05          1.57839583E+05          1.09033745E+05          7.74502604E+05          4.14872185E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.95500363E+04          5.60452976E+04          2.70096262E+04          2.22980654E+04          1.54427744E+04          3.05683976E+05          2.66086144E+05          1.33479530E+05          1.88150843E+05          1.30592813E+05          8.80275684E+05          4.86218157E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.74091732E+04          6.17849342E+04          3.02464196E+04          2.67698475E+04          1.85510784E+04          3.42272856E+05          2.97869749E+05          1.51004595E+05          2.21901959E+05          1.54768705E+05          9.89719013E+05          5.65523409E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57931280E+04          6.82094527E+04          3.34679060E+04          3.18413930E+04          2.21103640E+04          3.80947964E+05          3.33316363E+05          1.69205412E+05          2.60248599E+05          1.81616171E+05          1.11070857E+06          6.51904669E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04461120E+05          7.47557822E+04          3.71386193E+04          3.74721699E+04          2.61358877E+04          4.20597381E+05          3.69769970E+05          1.89241779E+05          3.03373337E+05          2.11634628E+05          1.23341830E+06          7.46144113E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13461868E+05          8.18989104E+04          4.09768609E+04          4.38876008E+04          3.06263338E+04          4.62570207E+05          4.09667818E+05          2.11077957E+05          3.51901720E+05          2.45418314E+05          1.36784029E+06          8.48516669E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23381984E+05          8.93867700E+04          4.50125897E+04          5.09803036E+04          3.56554383E+04          5.07927780E+05          4.53057733E+05          2.33118432E+05          4.04660580E+05          2.83160130E+05          1.50759097E+06          9.58757626E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33183550E+05          9.79537177E+04          4.94335015E+04          5.92099382E+04          4.12479069E+04          5.53066894E+05          4.96028794E+05          2.58403437E+05          4.63697118E+05          3.24414401E+05          1.65937324E+06          1.07973907E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43708983E+05          1.06876250E+05          5.41787980E+04          6.82085237E+04          4.75055434E+04          6.02300348E+05          5.45306024E+05          2.82468740E+05          5.27711928E+05          3.70077656E+05          1.81764018E+06          1.20969818E+04
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.54526593E+05          1.15550666E+05          5.89782867E+04          7.78338124E+04          5.46280936E+04          6.51964099E+05          5.91857220E+05          3.10565076E+05          5.98426350E+05          4.20828559E+05          1.98445987E+06          1.34718130E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65883988E+05          1.25304716E+05          6.43023503E+04          8.87183243E+04          6.21377929E+04          7.05424443E+05          6.45771889E+05          3.38962703E+05          6.76681563E+05          4.76525551E+05          2.14951966E+06          1.49514553E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77863686E+05          1.35357437E+05          6.98563770E+04          1.00775086E+05          7.04969044E+04          7.58425968E+05          7.03464905E+05          3.68271375E+05          7.62031612E+05          5.36476144E+05          2.33450752E+06          1.65307235E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90085000E+05          1.46857741E+05          7.56506512E+04          1.13647778E+05          8.00840406E+04          8.17172008E+05          7.63303729E+05          4.01298126E+05          8.58139060E+05          6.02769291E+05          2.52630448E+06          1.82412955E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02319372E+05          1.57192477E+05          8.20280251E+04          1.27942495E+05          8.98126176E+04          8.76954185E+05          8.19674608E+05          4.33695527E+05          9.55071998E+05          6.73325575E+05          2.72745821E+06          1.99958055E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16575256E+05          1.69374104E+05          8.82303144E+04          1.44053864E+05          1.00837912E+05          9.34777025E+05          8.85891224E+05          4.68841711E+05          1.06728273E+06          7.51695627E+05          2.93242182E+06          2.19039121E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30049536E+05          1.82222539E+05          9.52995129E+04          1.60683703E+05          1.13322209E+05          9.97997604E+05          9.54159095E+05          5.06795245E+05          1.18552096E+06          8.36193953E+05          3.15021506E+06          2.39487699E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42877851E+05          1.95392486E+05          1.02787651E+05          1.78726926E+05          1.25806124E+05          1.06267530E+06          1.02390765E+06          5.46963647E+05          1.31205468E+06          9.25789296E+05          3.36866983E+06          2.60464253E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57798333E+05          2.08190965E+05          1.09764028E+05          1.98436388E+05          1.39876889E+05          1.12858400E+06          1.09437493E+06          5.88190539E+05          1.45343166E+06          1.02903658E+06          3.60751796E+06          2.82340351E+04
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72784094E+05          2.22428329E+05          1.17782988E+05          2.19711025E+05          1.55893003E+05          1.20451171E+06          1.17102754E+06          6.30260893E+05          1.59741122E+06          1.13225294E+06          3.85313386E+06          3.06207843E+04
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88212313E+05          2.38915522E+05          1.26191945E+05          2.43959044E+05          1.72007367E+05          1.26879916E+06          1.24974478E+06          6.73037254E+05          1.75440568E+06          1.24469077E+06          4.11883355E+06          3.31315196E+04
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03588496E+05          2.53903524E+05          1.35097470E+05          2.68175709E+05          1.89610456E+05          1.34289082E+06          1.33455365E+06          7.19398310E+05          1.93133443E+06          1.36560893E+06          4.36584886E+06          3.57136520E+04
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21806570E+05          2.69237938E+05          1.43512999E+05          2.94599655E+05          2.08445340E+05          1.41784903E+06          1.42309226E+06          7.73274823E+05          2.10790612E+06          1.49913191E+06          4.64152879E+06          3.84030405E+04
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37211635E+05          2.86399968E+05          1.53063937E+05          3.23813348E+05          2.29035084E+05          1.49421924E+06          1.51279277E+06          8.22340503E+05          2.30205104E+06          1.63742443E+06          4.92617643E+06          4.12556559E+04
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.54285826E+05          3.03974671E+05          1.63071909E+05          3.54737636E+05          2.51541614E+05          1.57546713E+06          1.60436298E+06          8.72050346E+05          2.51554482E+06          1.79051010E+06          5.22109585E+06          4.42646784E+04
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71774107E+05          3.21970305E+05          1.73255085E+05          3.86556620E+05          2.74581253E+05          1.65923286E+06          1.70317996E+06          9.32626430E+05          2.73319846E+06          1.94695554E+06          5.52643249E+06          4.73509977E+04
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90066311E+05          3.41471143E+05          1.83728128E+05          4.22539407E+05          2.98912663E+05          1.74239876E+06          1.80602240E+06          9.88990384E+05          2.96596231E+06          2.12103494E+06          5.83886303E+06          5.05925705E+04
       4000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08355805E+05          3.61594317E+05          1.95776631E+05          4.58426890E+05          3.26509929E+05          1.82854192E+06          1.90985254E+06          1.04594106E+06          3.21986977E+06          2.29692012E+06          6.16655439E+06          5.40512276E+04
       4100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26831871E+05          3.81927413E+05          2.06559684E+05          4.99300577E+05          3.54443204E+05          1.91781718E+06          2.03073068E+06          1.10839446E+06          3.49210714E+06          2.49271370E+06          6.49893353E+06          5.75243204E+04
       4200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48161972E+05          4.02632419E+05          2.18725645E+05          5.41481013E+05          3.85347459E+05          2.00754855E+06          2.13769309E+06          1.17326298E+06          3.76745069E+06          2.69080607E+06          6.84568223E+06          6.12363921E+04
       4300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67876134E+05          4.24778238E+05          2.31162396E+05          5.87326278E+05          4.16807025E+05          2.10879876E+06          2.25474205E+06          1.24173391E+06          4.06805544E+06          2.90948941E+06          7.20041461E+06          6.50587874E+04
       4346.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76242110E+05          4.36312679E+05          2.37670313E+05          6.08315317E+05          4.33832730E+05          2.14542534E+06          2.31850570E+06          1.27092170E+06          4.21432666E+06          3.01123685E+06          7.38657059E+06          6.69472074E+04
       4347.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.20844455E+04          4.76242542E+05          4.36313183E+05          2.37670598E+05          6.08316330E+05          4.33833484E+05          2.14542736E+06          2.31850849E+06          1.27092318E+06          4.21433337E+06          3.01124160E+06          7.38657872E+06          2.16896806E+04
       4400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28591689E+04          4.87960359E+05          4.47768927E+05          2.43909074E+05          6.36393267E+05          4.51190205E+05          2.20029195E+06          2.37597287E+06          1.31133225E+06          4.38499892E+06          3.13352685E+06          7.55960100E+06          2.22615203E+04
       4500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45264025E+04          5.09022774E+05          4.73616940E+05          2.57836563E+05          6.87385925E+05          4.87241413E+05          2.29462308E+06          2.50336992E+06          1.37908672E+06          4.72294709E+06          3.37603822E+06          7.94979260E+06          2.34637176E+04
       4600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.69495594E+04          5.30036828E+05          4.97053467E+05          2.71743901E+05          7.36804066E+05          5.25806932E+05          2.40244557E+06          2.63196026E+06          1.46050082E+06          5.08217982E+06          3.63158656E+06          8.33371845E+06          2.50159897E+04
       4617.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74046222E+04          5.34274408E+05          5.02063694E+05          2.74539047E+05          7.47341683E+05          5.33502536E+05          2.42293778E+06          2.65783324E+06          1.46792437E+06          5.13863171E+06          3.68244036E+06          8.41158551E+06          2.53111113E+04
       4618.0010          1.00000000E+30          1.00000000E+30          6.81236337E+04          3.74046734E+04          5.34274882E+05          5.02064256E+05          2.74539361E+05          7.47342870E+05          5.33503404E+05          2.42294007E+06          2.65783614E+06          1.46792599E+06          5.13863927E+06          3.68244609E+06          8.41159425E+06          1.84544469E+04
       4700.0000          1.00000000E+30          1.00000000E+30          7.07689409E+04          3.88052950E+04          5.51266411E+05          5.20926258E+05          2.86181330E+05          7.94711971E+05          5.66915717E+05          2.50209296E+06          2.76299513E+06          1.53737375E+06          5.44421974E+06          3.90087772E+06          8.72510482E+06          1.91875724E+04
       4800.0000          1.00000000E+30          1.00000000E+30          7.39600408E+04          4.11084694E+04          5.74068769E+05          5.49637180E+05          3.02798549E+05          8.56968152E+05          6.11164206E+05          2.60511592E+06          2.91451112E+06          1.61178739E+06          5.83657045E+06          4.21135541E+06          9.15507453E+06          2.02514816E+04
       4900.0000          1.00000000E+30          1.00000000E+30          7.82589023E+04          4.33924543E+04          5.99130945E+05          5.76293420E+05          3.17481060E+05          9.16048438E+05          6.53639162E+05          2.72309128E+06          3.05820990E+06          1.69374251E+06          6.26301785E+06          4.48915522E+06          9.56711050E+06          2.13808590E+04
       4944.9990          1.00000000E+30          1.00000000E+30          8.02895531E+04          4.43672899E+04          6.11136887E+05          5.87162694E+05          3.25653326E+05          9.47420056E+05          6.76041839E+05          2.75922027E+06          3.11584766E+06          1.73388512E+06          6.45249710E+06          4.62656833E+06          9.78128438E+06          2.18950839E+04
       4945.0010          1.00000000E+30          1.43140456E+05          8.02896456E+04          4.43673393E+04          6.11137431E+05          5.87163279E+05          3.25653698E+05          9.47421498E+05          6.76042869E+05          2.75922259E+06          3.11585080E+06          1.73388695E+06          6.45250632E+06          4.62657481E+06          9.78129411E+06          1.89903058E+04
       5000.0000          1.00000000E+30          1.45990104E+05          8.23743684E+04          4.57686071E+04          6.21463923E+05          6.03707686E+05          3.32378944E+05          9.83630477E+05          7.02137754E+05          2.82426780E+06          3.19642739E+06          1.78561161E+06          6.71660768E+06          4.81181520E+06          9.98702547E+06          1.95170240E+04
       5100.0000          1.00000000E+30          1.51472989E+05          8.66541815E+04          4.82758909E+04          6.44781404E+05          6.32669564E+05          3.48756077E+05          1.05432119E+06          7.53509699E+05          2.95074295E+06          3.35944300E+06          1.86769497E+06          7.18016023E+06          5.14780475E+06          1.04568122E+07          2.05204677E+04
       5200.0000          1.00000000E+30          1.57383781E+05          9.15404991E+04          5.08210654E+04          6.69149682E+05          6.61772131E+05          3.67539273E+05          1.12792130E+06          8.05759014E+05          3.05058648E+06          3.51507588E+06          1.96648871E+06          7.63668557E+06          5.49629125E+06          1.09149092E+07          2.15823299E+04
       5300.0000          1.00000000E+30          1.60837300E+05          9.58986622E+04          5.34148255E+04          6.95852250E+05          6.91505489E+05          3.83640873E+05          1.20302214E+06          8.61539025E+05          3.16733838E+06          3.67267020E+06          2.05888918E+06          8.14319182E+06          5.85653272E+06          1.13741415E+07          2.25715959E+04
       5400.0000          1.00000000E+30          1.65458590E+05          1.00346441E+05          5.62744613E+04          7.20176008E+05          7.25277621E+05          4.03078752E+05          1.28618860E+06          9.20588211E+05          3.28729482E+06          3.84565283E+06          2.15474830E+06          8.67018298E+06          6.24131570E+06          1.18508471E+07          2.36520726E+04
       5500.0000          1.00000000E+30          1.70672043E+05          1.05310303E+05          5.92144432E+04          7.44913725E+05          7.57691194E+05          4.21468498E+05          1.37142791E+06          9.83419189E+05          3.42189573E+06          4.01583241E+06          2.25554896E+06          9.24178401E+06          6.64745281E+06          1.23698429E+07          2.47845540E+04
       5600.0000          1.00000000E+30          1.76232383E+05          1.10901593E+05          6.21921173E+04          7.73059214E+05          7.90991590E+05          4.40134860E+05          1.46121436E+06          1.04872048E+06          3.53867549E+06          4.19323107E+06          2.35711936E+06          9.84348344E+06          7.07788403E+06          1.28810425E+07          2.59712617E+04
       5700.0000          1.00000000E+30          1.82162317E+05          1.15966453E+05          6.52434994E+04          8.00311216E+05          8.29280658E+05          4.62031935E+05          1.55699620E+06          1.11632477E+06          3.66064629E+06          4.37748631E+06          2.46073805E+06          1.04519125E+07          7.52180187E+06          1.33803801E+07          2.71671660E+04
       5800.0000          1.00000000E+30          1.87147045E+05          1.21111774E+05          6.87368648E+04          8.27871866E+05          8.62588969E+05          4.82100498E+05          1.65581333E+06          1.18934014E+06          3.78891082E+06          4.57912949E+06          2.57246128E+06          1.10896866E+07          7.98050500E+06          1.39479617E+07          2.84148325E+04
       5900.0000          1.00000000E+30          1.92513738E+05          1.26965720E+05          7.20782865E+04          8.58996941E+05          8.96758700E+05          5.02724776E+05          1.75751559E+06          1.26017483E+06          3.93058403E+06          4.76829970E+06          2.69547627E+06          1.17703992E+07          8.47906738E+06          1.44825520E+07          2.96890855E+04
       6000.0000          1.00000000E+30          1.98539361E+05          1.33539480E+05          7.54790053E+04          8.85570151E+05          9.35021848E+05          5.24532101E+05          1.86146928E+06          1.33960912E+06          4.05833595E+06          4.95992900E+06          2.80779803E+06          1.24677424E+07          9.00139156E+06          1.50351194E+07          3.10320230E+04
