#Energy      Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   O-K-shell   Valence  Total
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.23092599E+02          3.65048925E+02          1.74704808E+02          1.00000000E+30          8.84154488E+00          8.15334678E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.07703119E+02          3.65426928E+02          1.75000660E+02          1.00000000E+30          8.99054769E+00          8.27948905E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.94216192E+02          3.66052219E+02          1.75407793E+02          1.00000000E+30          9.14321395E+00          8.40888144E+00
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.82400462E+02          3.66898296E+02          1.75914325E+02          1.00000000E+30          9.29532694E+00          8.53793443E+00
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72058616E+02          3.67942127E+02          1.76509938E+02          1.00000000E+30          9.44294456E+00          8.66332630E+00
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63022147E+02          3.69163626E+02          1.77185623E+02          1.00000000E+30          9.59405180E+00          8.79178134E+00
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55145437E+02          3.70545195E+02          1.77933477E+02          1.00000000E+30          9.74465111E+00          8.91992258E+00
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.48303245E+02          3.72071397E+02          1.78746566E+02          1.00000000E+30          9.89475659E+00          9.04775777E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.42386635E+02          3.73728575E+02          1.79618751E+02          1.00000000E+30          1.00443819E+01          9.17529412E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37300892E+02          3.75504673E+02          1.80544603E+02          1.00000000E+30          1.01935400E+01          9.30253845E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32963212E+02          3.77388980E+02          1.81519303E+02          1.00000000E+30          1.03422437E+01          9.42949721E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29301352E+02          3.79371946E+02          1.82538543E+02          1.00000000E+30          1.04905048E+01          9.55617652E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.26250762E+02          3.81445054E+02          1.83598491E+02          1.00000000E+30          1.06383350E+01          9.68258216E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23755277E+02          3.83600687E+02          1.84695699E+02          1.00000000E+30          1.07857456E+01          9.80871974E+00
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22125062E+02          3.85379746E+02          1.85598090E+02          1.00000000E+30          1.09019957E+01          9.90829731E+00
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.22124693E+02          3.85380197E+02          1.85598318E+02          1.79261011E+12          1.09020265E+01          9.90832360E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.21765048E+02          3.85831976E+02          1.85827077E+02          1.12912976E+08          1.09327472E+01          9.93459374E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.20235357E+02          3.88132762E+02          1.86989842E+02          7.68327365E+06          1.10793502E+01          1.00601987E+01
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19126767E+02          3.90497478E+02          1.88181476E+02          3.05736390E+06          1.12255646E+01          1.01855425E+01
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18403879E+02          3.92921099E+02          1.89399710E+02          1.72123488E+06          1.13713999E+01          1.03106314E+01
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18034986E+02          3.95399067E+02          1.90642481E+02          1.13175450E+06          1.15201121E+01          1.04381359E+01
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.17991647E+02          3.97927229E+02          1.91907911E+02          8.13056564E+05          1.16651694E+01          1.05626872E+01
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18248212E+02          4.00501834E+02          1.93194303E+02          6.18742317E+05          1.18098747E+01          1.06869981E+01
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18781596E+02          4.03119435E+02          1.94500099E+02          4.90354036E+05          1.19573825E+01          1.08136458E+01
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.19570879E+02          4.05776907E+02          1.95823875E+02          4.00483675E+05          1.21013622E+01          1.09374474E+01
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.20597089E+02          4.08471376E+02          1.97164338E+02          3.34839012E+05          1.22450139E+01          1.10610210E+01
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.21843054E+02          4.11200209E+02          1.98520293E+02          2.85221327E+05          1.23913917E+01          1.11868532E+01
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23293076E+02          4.13960998E+02          1.99890646E+02          2.46682572E+05          1.25343652E+01          1.13099430E+01
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.24932890E+02          4.16751521E+02          2.01274391E+02          2.16085909E+05          1.26800239E+01          1.14352489E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.26749440E+02          4.19569738E+02          2.02670602E+02          1.91336341E+05          1.28223483E+01          1.15578708E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.28730803E+02          4.22413768E+02          2.04078428E+02          1.70991882E+05          1.29673166E+01          1.16826669E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30866050E+02          4.25281871E+02          2.05497076E+02          1.54043813E+05          1.31090183E+01          1.18048356E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33145117E+02          4.28172442E+02          2.06925820E+02          1.39756736E+05          1.32533230E+01          1.19291373E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35558783E+02          4.31083994E+02          2.08363985E+02          1.27585087E+05          1.33944274E+01          1.20508668E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38098539E+02          4.34015145E+02          2.09810944E+02          1.17122710E+05          1.35380932E+01          1.21746887E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.40756541E+02          4.36964624E+02          2.11266120E+02          1.08051866E+05          1.36814454E+01          1.22982724E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.43525556E+02          4.39931238E+02          2.12728970E+02          1.00131987E+05          1.38216741E+01          1.24193483E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46398872E+02          4.42913889E+02          2.14198996E+02          9.31715234E+04          1.39644217E+01          1.25424726E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.49370286E+02          4.45911542E+02          2.15675730E+02          8.70158743E+04          1.41041104E+01          1.26631425E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.52434045E+02          4.48923251E+02          2.17158739E+02          8.15431503E+04          1.42462738E+01          1.27858195E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55584823E+02          4.51948113E+02          2.18647616E+02          7.66532981E+04          1.43881497E+01          1.29082743E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58817624E+02          4.54985301E+02          2.20141983E+02          7.22635156E+04          1.45297396E+01          1.30305071E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.62127872E+02          4.58034034E+02          2.21641487E+02          6.83065912E+04          1.46683645E+01          1.31503642E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.65511226E+02          4.61093585E+02          2.23145797E+02          6.47254085E+04          1.48094121E+01          1.32721762E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.68963690E+02          4.64163271E+02          2.24654604E+02          6.14733062E+04          1.49501874E+01          1.33937752E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.72481489E+02          4.67242458E+02          2.26167619E+02          5.85092347E+04          1.50906944E+01          1.35151634E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.76061157E+02          4.70330542E+02          2.27684568E+02          5.58000778E+04          1.52283325E+01          1.36342557E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79699389E+02          4.73426968E+02          2.29205199E+02          5.33162503E+04          1.53683337E+01          1.37552467E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83393150E+02          4.76531206E+02          2.30729270E+02          5.10332279E+04          1.55080790E+01          1.38760352E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.87139516E+02          4.79642761E+02          2.32256559E+02          4.89290056E+04          1.56475726E+01          1.39966239E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.90935827E+02          4.82761168E+02          2.33786852E+02          4.69852893E+04          1.57868199E+01          1.41170166E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.94779529E+02          4.85885988E+02          2.35319953E+02          4.51856916E+04          1.59258257E+01          1.42372169E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.98668246E+02          4.89016812E+02          2.36855672E+02          4.35160504E+04          1.60620864E+01          1.43552244E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.02599749E+02          4.92153251E+02          2.38393837E+02          4.19639487E+04          1.62006296E+01          1.44750556E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.06571923E+02          4.95294935E+02          2.39934278E+02          4.05183333E+04          1.63389396E+01          1.45946995E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.10582776E+02          4.98441526E+02          2.41476842E+02          3.91696240E+04          1.64770202E+01          1.47141590E+01
        937.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.13817641E+02          5.00961794E+02          2.42712165E+02          3.81547677E+04          1.65868210E+01          1.48091951E+01
        938.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.66683243E+12          9.13818453E+02          5.00962425E+02          2.42712474E+02          3.81545212E+04          1.65868490E+01          1.48092194E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.84462179E+08          9.14630440E+02          5.01592694E+02          2.43021378E+02          3.79092164E+04          1.66148755E+01          1.48334363E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64878071E+07          9.18713153E+02          5.04748130E+02          2.44567748E+02          3.67294142E+04          1.67525092E+01          1.49525273E+01
        957.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22625052E+07          9.22003022E+02          5.07275044E+02          2.45805922E+02          3.58391830E+04          1.68619605E+01          1.50472714E+01
        958.0010          1.00000000E+30          1.00000000E+30          9.93860216E+12          1.22609486E+07          9.22003847E+02          5.07275676E+02          2.45806231E+02          3.58389665E+04          1.68619885E+01          1.50472956E+01
        960.0000          1.00000000E+30          1.00000000E+30          8.27839898E+08          1.06126113E+07          9.22829244E+02          5.07907549E+02          2.46115821E+02          3.56235034E+04          1.68899243E+01          1.50714362E+01
        970.0000          1.00000000E+30          1.00000000E+30          5.70192381E+07          6.00440805E+06          9.26977140E+02          5.11070673E+02          2.47665473E+02          3.45853382E+04          1.70271239E+01          1.51901629E+01
        980.0000          1.00000000E+30          1.00000000E+30          2.28449306E+07          3.96338835E+06          9.31155346E+02          5.14237242E+02          2.49216585E+02          3.36094335E+04          1.71641107E+01          1.53087106E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.29285811E+07          2.85580651E+06          9.35362463E+02          5.17407013E+02          2.50769045E+02          3.26909369E+04          1.73008875E+01          1.54270821E+01
       1000.0000          1.00000000E+30          1.00000000E+30          8.53641876E+06          2.17779545E+06          9.39597140E+02          5.20579754E+02          2.52322752E+02          3.18254144E+04          1.74374568E+01          1.55452796E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.29543981E+06          4.89619721E+05          9.83212100E+02          5.52348879E+02          2.67882174E+02          2.53617072E+04          1.87923147E+01          1.67179363E+01
       1102.9990          1.00000000E+30          1.00000000E+30          1.25391375E+06          4.75824152E+05          9.84550102E+02          5.52890256E+02          2.68155415E+02          2.52150304E+04          1.88333418E+01          1.67522625E+01
       1103.0010          1.00000000E+30          1.51228310E+13          1.25388779E+06          4.75815444E+05          9.84550995E+02          5.52890989E+02          2.68155772E+02          2.52149334E+04          1.88333691E+01          1.67522864E+01
       1200.0000          1.00000000E+30          3.85509675E+06          5.65722099E+05          2.32477206E+05          1.02852783E+03          5.83878079E+02          2.83309489E+02          2.14316182E+04          2.01334533E+01          1.78775023E+01
       1300.0000          1.00000000E+30          1.27899284E+06          3.33674885E+05          1.42408745E+05          1.07494100E+03          6.16150907E+02          2.99075483E+02          1.88895318E+04          2.14581726E+01          1.90248142E+01
       1400.0000          1.00000000E+30          6.76784731E+05          2.28110571E+05          9.95377422E+04          1.12206560E+03          6.48095086E+02          3.14678369E+02          1.71740689E+04          2.27681178E+01          2.01583454E+01
       1500.0000          1.00000000E+30          4.34999096E+05          1.70401996E+05          7.54751753E+04          1.16964600E+03          6.79743866E+02          3.30134746E+02          1.59819562E+04          2.40666401E+01          2.12809208E+01
       1600.0000          1.00000000E+30          3.11615410E+05          1.35104964E+05          6.05031087E+04          1.21744168E+03          7.11548562E+02          3.45657903E+02          1.51373448E+04          2.53547658E+01          2.23947457E+01
       1700.0000          1.00000000E+30          2.39337165E+05          1.11823724E+05          5.05121935E+04          1.26503521E+03          7.43073058E+02          3.61043326E+02          1.45326009E+04          2.66314176E+01          2.34976934E+01
       1800.0000          1.00000000E+30          1.93014695E+05          9.56230483E+04          4.35024330E+04          1.31358382E+03          7.74734808E+02          3.76488253E+02          1.40988892E+04          2.78974939E+01          2.45922404E+01
       1900.0000          1.00000000E+30          1.61396324E+05          8.38939429E+04          3.83975968E+04          1.36064089E+03          8.06134119E+02          3.91804872E+02          1.37905557E+04          2.91537268E+01          2.56770186E+01
       2000.0000          1.00000000E+30          1.38795084E+05          7.51415929E+04          3.45721638E+04          1.40969522E+03          8.37290907E+02          4.07002906E+02          1.35763417E+04          3.04026140E+01          2.67553587E+01
       2100.0000          1.00000000E+30          1.22063489E+05          6.84543402E+04          3.16406536E+04          1.45730534E+03          8.68223027E+02          4.22091069E+02          1.34342543E+04          3.16428453E+01          2.78251612E+01
       2200.0000          1.00000000E+30          1.09334469E+05          6.32476155E+04          2.93534874E+04          1.50568582E+03          8.99297135E+02          4.37077169E+02          1.33484428E+04          3.28765854E+01          2.88893951E+01
       2300.0000          1.00000000E+30          9.94380231E+04          5.91312647E+04          2.75429759E+04          1.55273691E+03          9.29814804E+02          4.52128306E+02          1.33072406E+04          3.41011795E+01          2.99453292E+01
       2400.0000          1.00000000E+30          9.16073274E+04          5.58361460E+04          2.60927705E+04          1.60052845E+03          9.60483226E+02          4.67082024E+02          1.33018932E+04          3.53199202E+01          3.09963622E+01
       2500.0000          1.00000000E+30          8.53208943E+04          5.31714687E+04          2.49200270E+04          1.64803996E+03          9.90963643E+02          4.81944102E+02          1.33257213E+04          3.65320107E+01          3.20412362E+01
       2600.0000          1.00000000E+30          8.02131096E+04          5.09988819E+04          2.39644344E+04          1.69621919E+03          1.02126691E+03          4.96719816E+02          1.33735490E+04          3.77375248E+01          3.30804541E+01
       2700.0000          1.00000000E+30          7.60209869E+04          4.92160469E+04          2.31812649E+04          1.74319392E+03          1.05171664E+03          5.11413993E+02          1.34413133E+04          3.89367489E+01          3.41139327E+01
       2800.0000          1.00000000E+30          7.25511926E+04          4.77459366E+04          2.25367432E+04          1.79082666E+03          1.08168712E+03          5.26175771E+02          1.35257832E+04          4.01303439E+01          3.51429359E+01
       2900.0000          1.00000000E+30          6.96589409E+04          4.65297493E+04          2.20050261E+04          1.83732336E+03          1.11181031E+03          5.40716312E+02          1.36243616E+04          4.13194638E+01          3.61670698E+01
       3000.0000          1.00000000E+30          6.72340255E+04          4.55219205E+04          2.15660436E+04          1.88446431E+03          1.14148157E+03          5.55326994E+02          1.37349391E+04          4.25019297E+01          3.71860420E+01
       3100.0000          1.00000000E+30          6.51913659E+04          4.46867259E+04          2.12040421E+04          1.93137036E+03          1.17130898E+03          5.69866512E+02          1.38557869E+04          4.36805329E+01          3.82016883E+01
       3200.0000          1.00000000E+30          6.34644137E+04          4.39958491E+04          2.09064951E+04          1.97805245E+03          1.20099664E+03          5.84338027E+02          1.39854759E+04          4.48540969E+01          3.92128317E+01
       3300.0000          1.00000000E+30          6.20005775E+04          4.34266045E+04          2.06633571E+04          2.02452081E+03          1.23055060E+03          5.98744482E+02          1.41228153E+04          4.60230413E+01          4.02198332E+01
       3400.0000          1.00000000E+30          6.07578302E+04          4.29606402E+04          2.04664850E+04          2.07078500E+03          1.25997652E+03          6.13088631E+02          1.42668061E+04          4.71874003E+01          4.12227550E+01
       3500.0000          1.00000000E+30          5.97022222E+04          4.25829856E+04          2.03092254E+04          2.11685396E+03          1.28927972E+03          6.27373046E+02          1.44166046E+04          4.83471537E+01          4.22216145E+01
       3600.0000          1.00000000E+30          5.88061681E+04          4.22813135E+04          2.01860902E+04          2.16273608E+03          1.31846514E+03          6.41600134E+02          1.45714937E+04          4.95026457E+01          4.32167041E+01
       3700.0000          1.00000000E+30          5.80470016E+04          4.20454258E+04          2.00925379E+04          2.20919998E+03          1.34780639E+03          6.55899410E+02          1.47308609E+04          5.06543400E+01          4.42095765E+01
       3800.0000          1.00000000E+30          5.74060135E+04          4.18667826E+04          2.00247549E+04          2.25471711E+03          1.37676551E+03          6.70016396E+02          1.48941796E+04          5.18029000E+01          4.51983986E+01
       3900.0000          1.00000000E+30          5.68675848E+04          4.17382139E+04          1.99795399E+04          2.30006961E+03          1.40588325E+03          6.84082404E+02          1.50609957E+04          5.29466331E+01          4.61833781E+01
       4000.0000          1.00000000E+30          5.64186669E+04          4.16536606E+04          1.99541789E+04          2.34599088E+03          1.43463237E+03          6.98221820E+02          1.52309148E+04          5.40882465E+01          4.71668761E+01
       4100.0000          1.00000000E+30          5.60482180E+04          4.16079701E+04          1.99463581E+04          2.39174044E+03          1.46354167E+03          7.12189260E+02          1.54035942E+04          5.52243840E+01          4.81454985E+01
       4200.0000          1.00000000E+30          5.57468930E+04          4.15967211E+04          1.99541020E+04          2.43660820E+03          1.49209531E+03          7.26230754E+02          1.55787335E+04          5.63584343E+01          4.91221030E+01
       4300.0000          1.00000000E+30          5.55067037E+04          4.16161237E+04          1.99757047E+04          2.48203684E+03          1.52080971E+03          7.40225214E+02          1.57560694E+04          5.74873209E+01          5.00949473E+01
       4400.0000          1.00000000E+30          5.53208074E+04          4.16628977E+04          2.00096947E+04          2.52731005E+03          1.54943030E+03          7.54174112E+02          1.59353703E+04          5.86150832E+01          5.10665429E+01
       4500.0000          1.00000000E+30          5.51833189E+04          4.17342024E+04          2.00547891E+04          2.57243271E+03          1.57771242E+03          7.67961663E+02          1.61164312E+04          5.97393509E+01          5.20342963E+01
       4600.0000          1.00000000E+30          5.50891201E+04          4.18275535E+04          2.01098732E+04          2.61672590E+03          1.60615592E+03          7.81824394E+02          1.62990705E+04          6.08602686E+01          5.29996696E+01
       4700.0000          1.00000000E+30          5.50337906E+04          4.19407826E+04          2.01739677E+04          2.66156727E+03          1.63451379E+03          7.95645509E+02          1.64831269E+04          6.19765232E+01          5.39614299E+01
       4800.0000          1.00000000E+30          5.50134394E+04          4.20719816E+04          2.02462119E+04          2.70627141E+03          1.66278850E+03          8.09426227E+02          1.66684565E+04          6.30921259E+01          5.49223479E+01
       4900.0000          1.00000000E+30          5.50246732E+04          4.22194692E+04          2.03258467E+04          2.75084231E+03          1.69098243E+03          8.23167679E+02          1.68549308E+04          6.42044401E+01          5.58804350E+01
       5000.0000          1.00000000E+30          5.50645141E+04          4.23817585E+04          2.04121994E+04          2.79528381E+03          1.71909779E+03          8.36870929E+02          1.70424348E+04          6.53135828E+01          5.68357906E+01
       5100.0000          1.00000000E+30          5.51303158E+04          4.25575264E+04          2.05046737E+04          2.83959953E+03          1.74713672E+03          8.50536993E+02          1.72308650E+04          6.64200920E+01          5.77888317E+01
       5200.0000          1.00000000E+30          5.52197468E+04          4.27456003E+04          2.06027359E+04          2.88379299E+03          1.77510121E+03          8.64166848E+02          1.74201285E+04          6.75241614E+01          5.87397140E+01
       5300.0000          1.00000000E+30          5.53307296E+04          4.29449271E+04          2.07059113E+04          2.92786751E+03          1.80299321E+03          8.77761431E+02          1.76101417E+04          6.86254688E+01          5.96882023E+01
       5400.0000          1.00000000E+30          5.54614163E+04          4.31545678E+04          2.08137735E+04          2.97245836E+03          1.83081459E+03          8.91321646E+02          1.78008286E+04          6.97237418E+01          6.06343622E+01
       5500.0000          1.00000000E+30          5.56101504E+04          4.33736778E+04          2.09259396E+04          3.01629784E+03          1.85879529E+03          9.04848370E+02          1.79921207E+04          7.08202944E+01          6.15789172E+01
       5600.0000          1.00000000E+30          5.57754539E+04          4.36014951E+04          2.10420643E+04          3.06002756E+03          1.88647846E+03          9.18449582E+02          1.81839562E+04          7.19156293E+01          6.25225134E+01
       5700.0000          1.00000000E+30          5.59559926E+04          4.38373358E+04          2.11618367E+04          3.10365036E+03          1.91409598E+03          9.31910781E+02          1.83762785E+04          7.30063470E+01          6.34618434E+01
       5800.0000          1.00000000E+30          5.61505672E+04          4.40805782E+04          2.12849744E+04          3.14778141E+03          1.94164944E+03          9.45340763E+02          1.85690363E+04          7.40953652E+01          6.43998765E+01
       5900.0000          1.00000000E+30          5.63580954E+04          4.43306615E+04          2.14112225E+04          3.19119147E+03          1.96936258E+03          9.58740284E+02          1.87621830E+04          7.51830202E+01          6.53366022E+01
       6000.0000          1.00000000E+30          5.65775980E+04          4.45870724E+04          2.15403481E+04          3.23450239E+03          1.99679070E+03          9.72214401E+02          1.89556761E+04          7.62687793E+01          6.62718771E+01
       6100.0000          1.00000000E+30          5.68081823E+04          4.48493480E+04          2.16721406E+04          3.27831566E+03          2.02415875E+03          9.85554372E+02          1.91481341E+04          7.73491437E+01          6.72025743E+01
       6200.0000          1.00000000E+30          5.70490441E+04          4.51170629E+04          2.18064060E+04          3.32142851E+03          2.05168610E+03          9.98968543E+02          1.93307023E+04          7.84315254E+01          6.81348846E+01
       6300.0000          1.00000000E+30          5.72994442E+04          4.53898308E+04          2.19429686E+04          3.36444908E+03          2.07893721E+03          1.01225157E+03          1.95361693E+04          7.95108116E+01          6.90641767E+01
       6400.0000          1.00000000E+30          5.75587128E+04          4.56672961E+04          2.20816669E+04          3.40796484E+03          2.10634650E+03          1.02550721E+03          1.97185068E+04          8.05862432E+01          6.99905147E+01
       6500.0000          1.00000000E+30          5.78262364E+04          4.59491349E+04          2.22223527E+04          3.45080038E+03          2.13348538E+03          1.03883684E+03          1.99231387E+04          8.16605261E+01          7.09160146E+01
       6600.0000          1.00000000E+30          5.81014522E+04          4.62350479E+04          2.23648897E+04          3.49412779E+03          2.16078200E+03          1.05203914E+03          2.01052567E+04          8.27317427E+01          7.18386940E+01
       6700.0000          1.00000000E+30          5.83838435E+04          4.65247610E+04          2.25091539E+04          3.53678635E+03          2.18781283E+03          1.06531492E+03          2.03090812E+04          8.38030972E+01          7.27615093E+01
       6800.0000          1.00000000E+30          5.86729377E+04          4.68180213E+04          2.26550289E+04          3.57993285E+03          2.21500133E+03          1.07846590E+03          2.04909913E+04          8.48711383E+01          7.36813332E+01
       6900.0000          1.00000000E+30          5.89682990E+04          4.71145955E+04          2.28024086E+04          3.62299101E+03          2.24192847E+03          1.09169001E+03          2.06940362E+04          8.59387220E+01          7.46010896E+01
       7000.0000          1.00000000E+30          5.92695239E+04          4.74142683E+04          2.29511950E+04          3.66539448E+03          2.26901273E+03          1.10488967E+03          2.08966395E+04          8.70036754E+01          7.55186315E+01
       7100.0000          1.00000000E+30          5.95762439E+04          4.77168411E+04          2.31012970E+04          3.70828204E+03          2.29584049E+03          1.11796607E+03          2.10780427E+04          8.80691274E+01          7.64356069E+01
       7200.0000          1.00000000E+30          5.98881137E+04          4.80221284E+04          2.32526306E+04          3.75052617E+03          2.32282410E+03          1.13111673E+03          2.12799083E+04          8.91301855E+01          7.73497774E+01
       7300.0000          1.00000000E+30          6.02048179E+04          4.83299597E+04          2.34051176E+04          3.79324945E+03          2.34976047E+03          1.14414687E+03          2.14813537E+04          9.01899082E+01          7.82625160E+01
       7400.0000          1.00000000E+30          6.05260622E+04          4.86401759E+04          2.35586854E+04          3.83589296E+03          2.37644320E+03          1.15725008E+03          2.16823858E+04          9.12468913E+01          7.91732045E+01
       7500.0000          1.00000000E+30          6.08515729E+04          4.89526299E+04          2.37132666E+04          3.87790564E+03          2.40328355E+03          1.17033118E+03          2.18630414E+04          9.23034920E+01          8.00831265E+01
       7600.0000          1.00000000E+30          6.11810978E+04          4.92671841E+04          2.38687987E+04          3.92039330E+03          2.43007878E+03          1.18329346E+03          2.20633900E+04          9.33600555E+01          8.09928709E+01
       7700.0000          1.00000000E+30          6.15144006E+04          4.95837103E+04          2.40252230E+04          3.96280542E+03          2.45662478E+03          1.19632927E+03          2.22633457E+04          9.44117964E+01          8.18990077E+01
       7800.0000          1.00000000E+30          6.18512618E+04          4.99020902E+04          2.41824852E+04          4.00459962E+03          2.48332864E+03          1.20934396E+03          2.24629150E+04          9.54639452E+01          8.28052508E+01
       7900.0000          1.00000000E+30          6.21914763E+04          5.02222111E+04          2.43405343E+04          4.04686368E+03          2.50998942E+03          1.22233721E+03          2.26429064E+04          9.65139208E+01          8.37096359E+01
       8000.0000          1.00000000E+30          6.25348551E+04          5.05439702E+04          2.44993231E+04          4.08905594E+03          2.53640676E+03          1.23521380E+03          2.28418428E+04          9.75615958E+01          8.46116916E+01
       8100.0000          1.00000000E+30          6.28812180E+04          5.08672697E+04          2.46588068E+04          4.13117712E+03          2.56298002E+03          1.24816509E+03          2.30404120E+04          9.86101039E+01          8.55148546E+01
       8200.0000          1.00000000E+30          6.32303986E+04          5.11920187E+04          2.48189439E+04          4.17269527E+03          2.58951243E+03          1.26109618E+03          2.32386200E+04          9.96533055E+01          8.64136156E+01
       8300.0000          1.00000000E+30          6.35822427E+04          5.15181325E+04          2.49796953E+04          4.21467812E+03          2.61600386E+03          1.27400698E+03          2.34364728E+04          1.00698940E+02          8.73142522E+01
       8400.0000          1.00000000E+30          6.39366018E+04          5.18455300E+04          2.51410249E+04          4.25659358E+03          2.64245423E+03          1.28680408E+03          2.36339765E+04          1.01742987E+02          8.82130730E+01
       8500.0000          1.00000000E+30          6.42933407E+04          5.21741375E+04          2.53028982E+04          4.29844229E+03          2.66866708E+03          1.29967550E+03          2.38311368E+04          1.02782088E+02          8.91082202E+01
