#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
        660.0000          1.00000000E+30          1.97583915E+05          5.72157378E+05          2.90039699E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85125771E+03          3.18890587E+03          1.50515113E+05          1.39352944E+05          6.33006643E+04          5.28175120E+04          3.58599724E+04          3.10662712E+05          1.64033440E+03
        670.0000          1.00000000E+30          2.03563020E+05          5.98892730E+05          3.03085526E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59043793E+03          3.20902739E+03          1.54073555E+05          1.41777547E+05          6.47490734E+04          5.40674320E+04          3.67718380E+04          3.18473362E+05          1.62031291E+03
        680.0000          1.00000000E+30          2.09824277E+05          6.27168797E+05          3.17489388E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83545949E+03          3.53574930E+03          1.57804327E+05          1.44671501E+05          6.58641683E+04          5.55979531E+04          3.78648052E+04          3.25624807E+05          1.73900913E+03
        690.0000          1.00000000E+30          2.16805157E+05          6.55783475E+05          3.32372607E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13519753E+03          3.77025343E+03          1.60396276E+05          1.47686060E+05          6.72932098E+04          5.71168325E+04          3.87710245E+04          3.33286412E+05          1.84066636E+03
        700.0000          1.00000000E+30          2.24266533E+05          6.85166826E+05          3.47071350E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69743071E+03          4.00410472E+03          1.64041891E+05          1.49606314E+05          6.87033438E+04          5.87742653E+04          3.98491167E+04          3.40936085E+05          1.97457258E+03
        710.0000          1.00000000E+30          2.30216471E+05          7.18350804E+05          3.64533885E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07392759E+03          4.24101453E+03          1.67429029E+05          1.52419941E+05          7.02237751E+04          6.01889399E+04          4.10012904E+04          3.48584653E+05          2.08526194E+03
        720.0000          1.00000000E+30          2.37947263E+05          7.50428387E+05          3.78862733E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.37610447E+03          4.40456230E+03          1.71233953E+05          1.55383955E+05          7.18130247E+04          6.18872061E+04          4.20376517E+04          3.56111284E+05          2.16918340E+03
        730.0000          1.00000000E+30          2.43891602E+05          7.83417096E+05          3.96646328E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.64660923E+03          4.57229179E+03          1.75215838E+05          1.58465535E+05          7.30118605E+04          6.36840901E+04          4.32306931E+04          3.63605755E+05          2.25043892E+03
        740.0000          1.00000000E+30          2.51726541E+05          8.17743024E+05          4.13397178E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.92849596E+03          4.76205265E+03          1.78076574E+05          1.60966309E+05          7.45979705E+04          6.50313957E+04          4.44934303E+04          3.72115108E+05          2.33801988E+03
        750.0000          1.00000000E+30          2.58568889E+05          8.51801701E+05          4.30606014E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.19646755E+03          4.86357442E+03          1.82009932E+05          1.64032245E+05          7.58186951E+04          6.67513420E+04          4.54903307E+04          3.79489274E+05          2.40205844E+03
        760.0000          1.00000000E+30          2.66764625E+05          8.91196933E+05          4.50252018E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.48600163E+03          4.93464550E+03          1.86120975E+05          1.67217244E+05          7.73725349E+04          6.86003203E+04          4.66990739E+04          3.88202869E+05          2.46203790E+03
        770.0000          1.00000000E+30          2.73818465E+05          9.27064722E+05          4.69022165E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69776159E+03          5.16090636E+03          1.88863002E+05          1.69607507E+05          7.89913966E+04          7.05546481E+04          4.80096115E+04          3.95596555E+05          2.55156751E+03
        780.0000          1.00000000E+30          2.81440429E+05          9.65282593E+05          4.88390919E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.89279739E+03          5.32363511E+03          1.92832400E+05          1.72716534E+05          8.04737392E+04          7.21362103E+04          4.91584029E+04          4.04305266E+05          2.62290566E+03
        790.0000          1.00000000E+30          2.89748768E+05          1.00382534E+06          5.08517185E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12680887E+03          5.46772835E+03          1.96972231E+05          1.75743717E+05          8.21550995E+04          7.41415139E+04          5.05104558E+04          4.13065734E+05          2.69541503E+03
        800.0000          1.00000000E+30          2.98562566E+05          1.04787554E+06          5.31142928E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33855793E+03          5.71250517E+03          2.00341000E+05          1.78993342E+05          8.39082172E+04          7.57210175E+04          5.16701461E+04          4.21834709E+05          2.78868181E+03
        810.0000          1.00000000E+30          3.05934527E+05          1.08743497E+06          5.51180738E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.58230112E+03          5.98022522E+03          2.04510061E+05          1.82365408E+05          8.51303224E+04          7.77402236E+04          5.30406370E+04          4.29489779E+05          2.89097304E+03
        820.0000          1.00000000E+30          3.15087245E+05          1.13052086E+06          5.72356910E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79649863E+03          5.98290689E+03          2.08031752E+05          1.85010971E+05          8.68492085E+04          7.96985533E+04          5.43926074E+04          4.38869939E+05          2.92768480E+03
        830.0000          1.00000000E+30          3.22428650E+05          1.17493788E+06          5.94753784E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.09871618E+03          6.16030798E+03          2.12164655E+05          1.88343780E+05          8.86389379E+04          8.18681941E+04          5.58643323E+04          4.47869224E+05          3.01639431E+03
        840.0000          1.00000000E+30          3.31022273E+05          1.22419433E+06          6.19419323E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.42243889E+03          6.31517466E+03          2.16465100E+05          1.91798866E+05          9.05039823E+04          8.36518884E+04          5.72129861E+04          4.55194826E+05          3.10132300E+03
        850.0000          1.00000000E+30          3.40426622E+05          1.26826763E+06          6.42215429E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.53448195E+03          6.49564874E+03          2.20943487E+05          1.95383085E+05          9.15623279E+04          8.58648781E+04          5.87382222E+04          4.64479109E+05          3.16952873E+03
        860.0000          1.00000000E+30          3.50380952E+05          1.32124288E+06          6.69096116E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.80223702E+03          6.66066412E+03          2.23971341E+05          1.97730181E+05          9.33464036E+04          8.81981378E+04          6.00651321E+04          4.72956298E+05          3.25103593E+03
        870.0000          1.00000000E+30          3.58277343E+05          1.36765447E+06          6.92250580E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00480766E+04          6.84826513E+03          2.28352731E+05          2.01199132E+05          9.49881049E+04          8.99001556E+04          6.16324143E+04          4.82624783E+05          3.33546245E+03
        880.0000          1.00000000E+30          3.68483402E+05          1.41776405E+06          7.17888904E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02972713E+04          7.01093361E+03          2.32908961E+05          2.04542257E+05          9.68322079E+04          9.22310924E+04          6.32836783E+04          4.92034553E+05          3.41593287E+03
        880.9990          1.00000000E+30          3.69535024E+05          1.42321486E+06          7.20703967E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03245553E+04          7.02977475E+03          2.33374137E+05          2.04898688E+05          9.70203753E+04          9.24706110E+04          6.34535138E+04          4.93031363E+05          3.42489876E+03
        881.0010          1.00000000E+30          3.69537136E+05          1.42322581E+06          7.20709625E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57312467E+04          1.03246100E+04          7.02981257E+03          2.33375070E+05          2.04899403E+05          9.70207527E+04          9.24710917E+04          6.34538547E+04          4.93033363E+05          3.02259857E+03
        890.0000          1.00000000E+30          3.76777547E+05          1.47428463E+06          7.44278714E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56700852E+04          1.05770638E+04          7.20421362E+03          2.37650709E+05          2.08167046E+05          9.87493315E+04          9.43805409E+04          6.45623511E+04          5.01292615E+05          3.08450472E+03
        900.0000          1.00000000E+30          3.85947079E+05          1.52476467E+06          7.71591233E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56024605E+04          1.08230724E+04          7.40845257E+03          2.40288040E+05          2.11922626E+05          1.00154055E+05          9.65549651E+04          6.62275137E+04          5.10263672E+05          3.15200062E+03
        910.0000          1.00000000E+30          3.96125862E+05          1.58562514E+06          8.01524378E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58398058E+04          1.11118834E+04          7.56565568E+03          2.44816916E+05          2.14714902E+05          1.02039442E+05          9.89613954E+04          6.77921481E+04          5.20635664E+05          3.21966290E+03
        920.0000          1.00000000E+30          4.06856090E+05          1.63671146E+06          8.28803818E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59643557E+04          1.13612509E+04          7.75887361E+03          2.49519789E+05          2.18401923E+05          1.03997175E+05          1.01490842E+05          6.93573685E+04          5.29860248E+05          3.28889545E+03
        930.0000          1.00000000E+30          4.15664782E+05          1.69405814E+06          8.60989415E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63731731E+04          1.16545003E+04          7.96853649E+03          2.53123802E+05          2.22217780E+05          1.06031500E+05          1.03566680E+05          7.10883560E+04          5.39505854E+05          3.36892911E+03
        936.9990          1.00000000E+30          4.23321387E+05          1.73891309E+06          8.79722823E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65349762E+04          1.18689167E+04          8.12215017E+03          2.56387134E+05          2.24968802E+05          1.06712336E+05          1.05356701E+05          7.23521869E+04          5.45383278E+05          3.42469519E+03
        937.0010          1.00000000E+30          4.23323615E+05          1.73892625E+06          8.79729276E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.71767539E+04          2.65350228E+04          1.18689791E+04          8.12219492E+03          2.56388079E+05          2.24969598E+05          1.06712716E+05          1.05357221E+05          7.23525545E+04          5.45385385E+05          3.25858688E+03
        940.0000          1.00000000E+30          4.26691442E+05          1.75335658E+06          8.89512455E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59269552E+04          2.66049632E+04          1.19442911E+04          8.18984524E+03          2.57812289E+05          2.26169349E+05          1.07285926E+05          1.06143313E+05          7.29079574E+04          5.48563135E+05          3.27654958E+03
        950.0000          1.00000000E+30          4.35534477E+05          1.81847108E+06          9.23766896E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43234515E+04          2.68408637E+04          1.22588426E+04          8.36587120E+03          2.62677738E+05          2.28683932E+05          1.09242576E+05          1.08259628E+05          7.44046557E+04          5.57689205E+05          3.33731043E+03
        960.0000          1.00000000E+30          4.46674121E+05          1.88059842E+06          9.52051097E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38225889E+04          2.70809850E+04          1.25904095E+04          8.58992808E+03          2.66291846E+05          2.32483438E+05          1.11271921E+05          1.10839739E+05          7.62594764E+04          5.67347580E+05          3.41066522E+03
        970.0000          1.00000000E+30          4.58398558E+05          1.95151306E+06          9.88100783E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.33869333E+04          2.75478151E+04          1.28497495E+04          8.82631673E+03          2.71023375E+05          2.36411332E+05          1.12980169E+05          1.13545835E+05          7.77862194E+04          5.78090369E+05          3.48351912E+03
        980.0000          1.00000000E+30          4.67767854E+05          2.01230854E+06          1.01704895E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38181310E+04          2.78552799E+04          1.31835069E+04          8.99821380E+03          2.75145666E+05          2.39881999E+05          1.15040143E+05          1.16058681E+05          7.96450637E+04          5.87823610E+05          3.55186951E+03
        990.0000          1.00000000E+30          4.79771320E+05          2.07684974E+06          1.05418169E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38159022E+04          2.81696855E+04          1.35350647E+04          9.23236339E+03          2.79858945E+05          2.43896075E+05          1.17176631E+05          1.18914219E+05          8.14501831E+04          5.98924427E+05          3.63049616E+03
       1000.0000          1.00000000E+30          4.89539144E+05          2.15115085E+06          1.08786862E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.38136736E+04          2.84049682E+04          1.37910523E+04          9.45105517E+03          2.84736515E+05          2.48046777E+05          1.19393978E+05          1.21375057E+05          8.34147247E+04          6.07991025E+05          3.69805027E+03
       1074.9990          1.00000000E+30          5.77482658E+05          2.72253949E+06          1.37927781E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.93546937E+04          3.11406412E+04          1.64503336E+04          1.12815168E+04          3.19990735E+05          2.76434236E+05          1.34010155E+05          1.42669376E+05          9.82407720E+04          6.87813798E+05          4.31720274E+03
       1075.0010          3.05221882E+04          5.77485249E+05          2.72255722E+06          1.37928665E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.93547964E+04          3.11407211E+04          1.64504130E+04          1.12815721E+04          3.19991802E+05          2.76435095E+05          1.34010617E+05          1.42670016E+05          9.82412175E+04          6.87816154E+05          3.78224066E+03
       1077.9990          2.96112405E+04          5.81394958E+05          2.74939857E+06          1.39266441E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.95091731E+04          3.12610725E+04          1.65702338E+04          1.13649771E+04          3.21598262E+05          2.77728665E+05          1.34320837E+05          1.43635492E+05          9.89135309E+04          6.91366458E+05          3.78845187E+03
       1078.0010          2.96106510E+04          5.81397583E+05          2.74941665E+06          1.39267342E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00012230E+05          6.95092763E+04          3.12611531E+04          1.65703143E+04          1.13650331E+04          3.21599339E+05          2.77729532E+05          1.34321277E+05          1.43636141E+05          9.89139824E+04          6.91368839E+05          3.65018737E+03
       1100.0000          2.87096362E+04          6.11791022E+05          2.94479686E+06          1.48980341E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01531412E+05          7.13299473E+04          3.20961109E+04          1.73863453E+04          1.19695898E+04          3.32007571E+05          2.86758477E+05          1.39336745E+05          1.50485901E+05          1.03683448E+05          7.16167352E+05          3.77464517E+03
       1200.0000          3.67268282E+04          7.48493321E+05          3.92234227E+06          1.99534255E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10169478E+05          7.87184485E+04          3.60452551E+04          2.16696553E+04          1.49300346E+04          3.84346586E+05          3.29478863E+05          1.61533811E+05          1.84922888E+05          1.27628047E+05          8.33403463E+05          4.58210150E+03
       1300.0000          4.44384241E+04          9.07275351E+05          5.13133223E+06          2.60231109E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23460457E+05          8.67677335E+04          4.03750225E+04          2.67894920E+04          1.83851912E+04          4.39407340E+05          3.76294834E+05          1.86057868E+05          2.23293781E+05          1.54974896E+05          9.60362723E+05          5.47714308E+03
       1400.0000          5.33769130E+04          1.07895914E+06          6.59826509E+06          3.35911579E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36894854E+05          9.55968010E+04          4.52522757E+04          3.25105810E+04          2.24483906E+04          4.96520988E+05          4.27551317E+05          2.12318859E+05          2.67902965E+05          1.86574683E+05          1.09636308E+06          6.47887378E+03
       1500.0000          6.32518828E+04          1.27868382E+06          8.33023160E+06          4.22231883E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50551029E+05          1.05299844E+05          5.04400848E+04          3.94148559E+04          2.72653251E+04          5.59850886E+05          4.80371818E+05          2.40851913E+05          3.18345458E+05          2.21899874E+05          1.24551937E+06          7.60852834E+03
       1600.0000          7.44961380E+04          1.49834190E+06          1.03826621E+07          5.27444336E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64827294E+05          1.16056818E+05          5.60329778E+04          4.71520606E+04          3.27312864E+04          6.23973397E+05          5.39654938E+05          2.72579413E+05          3.77408449E+05          2.62495331E+05          1.40043531E+06          8.85235395E+03
       1700.0000          8.68446105E+04          1.74224395E+06          1.28237542E+07          6.51475108E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80179144E+05          1.27230089E+05          6.24289904E+04          5.58477877E+04          3.89393018E+04          6.92721901E+05          6.01183888E+05          3.05264367E+05          4.42272372E+05          3.08059384E+05          1.56893212E+06          1.02184237E+04
       1800.0000          1.00617522E+05          2.00710548E+06          1.55933024E+07          7.91921155E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96470332E+05          1.39507529E+05          6.87177297E+04          6.58131948E+04          4.59724067E+04          7.67143285E+05          6.68434324E+05          3.41292393E+05          5.14124841E+05          3.58189571E+05          1.74536419E+06          1.17063706E+04
       1900.0000          1.16133956E+05          2.29983709E+06          1.88232532E+07          9.57376512E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12916198E+05          1.52744462E+05          7.58574022E+04          7.71660171E+04          5.38008668E+04          8.43237526E+05          7.42006443E+05          3.77764154E+05          5.92813804E+05          4.14378774E+05          1.93776619E+06          1.33382414E+04
       2000.0000          1.32548110E+05          2.63228555E+06          2.25458016E+07          1.14598846E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30914523E+05          1.66889749E+05          8.32716306E+04          8.96020717E+04          6.24338318E+04          9.27116556E+05          8.14692702E+05          4.18177411E+05          6.80979360E+05          4.77796488E+05          2.13920861E+06          1.50849786E+04
       2100.0000          1.51020384E+05          2.96884125E+06          2.67387704E+07          1.35860199E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50929845E+05          1.81229735E+05          9.10957059E+04          1.03707854E+05          7.24632421E+04          1.00843653E+06          8.92520075E+05          4.60931265E+05          7.79217472E+05          5.46117531E+05          2.34988058E+06          1.70027228E+04
       2200.0000          1.71085568E+05          3.34287288E+06          3.14545702E+07          1.60294497E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69313856E+05          1.97007112E+05          9.99948210E+04          1.18808919E+05          8.31962519E+04          1.09720143E+06          9.76995786E+05          5.07292757E+05          8.88888543E+05          6.22506616E+05          2.57768941E+06          1.90511854E+04
       2300.0000          1.92131469E+05          3.75723806E+06          3.69200851E+07          1.87443023E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88877376E+05          2.13889266E+05          1.08723402E+05          1.36056685E+05          9.55791374E+04          1.19164914E+06          1.06500711E+06          5.55018995E+05          1.00694533E+06          7.07545023E+05          2.80697340E+06          2.12580586E+04
       2400.0000          2.15745665E+05          4.19946732E+06          4.29450676E+07          2.18405610E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09608420E+05          2.31864907E+05          1.18207348E+05          1.54717233E+05          1.08570163E+05          1.28395951E+06          1.15947931E+06          6.05355932E+05          1.13719422E+06          7.98766729E+05          3.05820971E+06          2.36014548E+04
       2500.0000          2.41464001E+05          4.67194136E+06          4.95477813E+07          2.53300380E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32516645E+05          2.49785809E+05          1.28855399E+05          1.75570544E+05          1.23443502E+05          1.38558764E+06          1.25764599E+06          6.59676687E+05          1.27969155E+06          8.99292948E+05          3.31500282E+06          2.61705015E+04
       2600.0000          2.68368442E+05          5.16845812E+06          5.70529567E+07          2.91139744E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55274958E+05          2.69411102E+05          1.39805414E+05          1.98042666E+05          1.39069461E+05          1.48416589E+06          1.35910564E+06          7.15772759E+05          1.43152574E+06          1.00887759E+06          3.59203419E+06          2.88469055E+04
       2700.0000          2.97527447E+05          5.71349364E+06          6.54007941E+07          3.32465738E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78220184E+05          2.89650933E+05          1.50183240E+05          2.22772027E+05          1.56434544E+05          1.59505423E+06          1.46751062E+06          7.76003713E+05          1.59870791E+06          1.12587982E+06          3.86609010E+06          3.16585194E+04
       2800.0000          3.28517930E+05          6.28614515E+06          7.44211736E+07          3.78944715E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02752233E+05          3.11235829E+05          1.61905743E+05          2.49846519E+05          1.75854566E+05          1.70715968E+06          1.57976097E+06          8.38556747E+05          1.77578485E+06          1.25502144E+06          4.16453794E+06          3.47034788E+04
       2900.0000          3.62104481E+05          6.89582611E+06          8.44431156E+07          4.30321967E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26864386E+05          3.34072860E+05          1.74386635E+05          2.79146549E+05          1.96370724E+05          1.81480036E+06          1.70111763E+06          9.02951934E+05          1.97833259E+06          1.39824027E+06          4.47940796E+06          3.79116000E+04
       3000.0000          3.98842304E+05          7.56416901E+06          9.55584674E+07          4.87162018E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52559891E+05          3.57676192E+05          1.87407805E+05          3.10735521E+05          2.18729256E+05          1.93303445E+06          1.82873715E+06          9.71810388E+05          2.18688795E+06          1.54809566E+06          4.79812937E+06          4.13108557E+04
       3100.0000          4.35953210E+05          8.24054222E+06          1.07532178E+08          5.49094526E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.78823650E+05          3.83291239E+05          2.00997858E+05          3.44731063E+05          2.42940882E+05          2.05375144E+06          1.95876663E+06          1.04321591E+06          2.40710274E+06          1.70832556E+06          5.14254925E+06          4.48760264E+04
       3200.0000          4.74956571E+05          8.97370127E+06          1.20671330E+08          6.16629734E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07260927E+05          4.09881398E+05          2.15487814E+05          3.80786062E+05          2.70586393E+05          2.17706085E+06          2.09129555E+06          1.11989143E+06          2.66505771E+06          1.88198256E+06          5.48587661E+06          4.86990665E+04
       3300.0000          5.18991402E+05          9.76018291E+06          1.35165833E+08          6.89032455E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35594659E+05          4.36839755E+05          2.30480593E+05          4.21021910E+05          2.98393665E+05          2.31751070E+06          2.23595122E+06          1.20050621E+06          2.91296904E+06          2.06855649E+06          5.85018320E+06          5.26814359E+04
       3400.0000          5.64151803E+05          1.05640466E+07          1.50520418E+08          7.67977631E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.64861895E+05          4.62604182E+05          2.46614516E+05          4.65060120E+05          3.28750237E+05          2.44969391E+06          2.38660923E+06          1.28268524E+06          3.19795680E+06          2.27586691E+06          6.23312613E+06          5.68657730E+04
       3500.0000          6.13229793E+05          1.14366140E+07          1.67321755E+08          8.54446422E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95252981E+05          4.92527721E+05          2.62227885E+05          5.10555121E+05          3.61296481E+05          2.57649508E+06          2.53874889E+06          1.36682141E+06          3.49514031E+06          2.48785622E+06          6.62383294E+06          6.12042079E+04
       3600.0000          6.62386556E+05          1.23551684E+07          1.86085755E+08          9.51885137E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.25809777E+05          5.23060192E+05          2.79242233E+05          5.58564438E+05          3.97543444E+05          2.71580676E+06          2.69304338E+06          1.45759429E+06          3.82473781E+06          2.71090701E+06          7.03370629E+06          6.57840647E+04
       3700.0000          7.17015348E+05          1.32957176E+07          2.05361081E+08          1.05005653E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56728582E+05          5.54316406E+05          2.96768476E+05          6.11585079E+05          4.34492928E+05          2.87264303E+06          2.86102350E+06          1.55237126E+06          4.15969292E+06          2.96767686E+06          7.46108941E+06          7.05693160E+04
       3800.0000          7.70802224E+05          1.43335752E+07          2.26509106E+08          1.15773882E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.89421999E+05          5.87695922E+05          3.15636095E+05          6.68894510E+05          4.76173314E+05          3.01651721E+06          3.03528796E+06          1.64824759E+06          4.53459087E+06          3.21953266E+06          7.89865437E+06          7.56377573E+04
       3900.0000          8.31028004E+05          1.54015872E+07          2.50302511E+08          1.27761459E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.23054103E+05          6.22326715E+05          3.35249211E+05          7.28028583E+05          5.17890136E+05          3.16293676E+06          3.21920138E+06          1.74648559E+06          4.91271835E+06          3.50586775E+06          8.34708182E+06          8.08715852E+04
       4000.0000          8.92376948E+05          1.64618760E+07          2.73987124E+08          1.39983938E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.60425286E+05          6.57256620E+05          3.55138321E+05          7.93210061E+05          5.63754140E+05          3.33365944E+06          3.39005915E+06          1.86176460E+06          5.33528487E+06          3.78882047E+06          8.80766350E+06          8.63857893E+04
       4100.0000          9.57559945E+05          1.76234541E+07          2.99919308E+08          1.53853736E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94278435E+05          6.97782922E+05          3.75458255E+05          8.59448720E+05          6.13784024E+05          3.48956092E+06          3.59603298E+06          1.96223714E+06          5.75755348E+06          4.11318284E+06          9.29682519E+06          9.20993221E+04
