#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   I-K-shell   I-L1-shell   I-L2-shell   I-L3-shell   I-M1-shell   I-M2-shell   I-M3-shell   I-M4-shell   I-M5-shell   I-N1-shell   I-N2-shell   I-N3-shell   I-N4-shell   I-N5-shell   Valence  Total
        660.0000          1.00000000E+30          6.68761688E+02          3.06025717E+02          1.53012858E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95970092E+06          1.91064683E+06          4.13660522E+03          2.14461560E+03          9.38031409E+02          2.83582280E+02          1.80993366E+02          2.62823489E+01          1.66187747E+01
        670.0000          1.00000000E+30          6.74175136E+02          3.09280040E+02          1.54640020E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.36134514E+06          1.28449765E+06          4.10830026E+03          2.14573827E+03          9.39659345E+02          2.86051509E+02          1.82596051E+02          2.66023950E+01          1.68007856E+01
        680.0000          1.00000000E+30          6.79609760E+02          3.12326862E+02          1.56163431E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21247920E+06          9.35811109E+05          4.08250272E+03          2.14742445E+03          9.41490532E+02          2.88526246E+02          1.84201745E+02          2.69241868E+01          1.69816514E+01
        690.0000          1.00000000E+30          6.85063944E+02          3.15566739E+02          1.57783370E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59066594E+06          7.19043179E+05          4.05902575E+03          2.14963584E+03          9.43511360E+02          2.91005992E+02          1.85810160E+02          2.72429001E+01          1.71629986E+01
        700.0000          1.00000000E+30          6.90536194E+02          3.18604088E+02          1.59302044E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21110356E+06          5.73768485E+05          4.03769764E+03          2.15233748E+03          9.45709421E+02          2.93490294E+02          1.87421030E+02          2.75633536E+01          1.73432314E+01
        710.0000          1.00000000E+30          6.96025126E+02          3.21830068E+02          1.60915034E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.60059865E+05          4.71046040E+05          4.01836415E+03          2.15549723E+03          9.48073284E+02          2.95978732E+02          1.89034110E+02          2.78807859E+01          1.75239351E+01
        720.0000          1.00000000E+30          7.01529463E+02          3.25048809E+02          1.62524404E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.84161688E+05          3.95357821E+05          4.00088534E+03          2.15908566E+03          9.50592398E+02          2.98470910E+02          1.90649171E+02          2.81999498E+01          1.77052487E+01
        730.0000          1.00000000E+30          7.07048012E+02          3.28070992E+02          1.64035496E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.55534678E+05          3.37779187E+05          3.98513153E+03          2.16307561E+03          9.53257058E+02          3.00966470E+02          1.92266002E+02          2.85184845E+01          1.78845492E+01
        740.0000          1.00000000E+30          7.12579668E+02          3.31276613E+02          1.65638307E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58207306E+05          2.92813340E+05          3.97098487E+03          2.16744203E+03          9.56058345E+02          3.03465073E+02          1.93781346E+02          2.88340696E+01          1.80634145E+01
        750.0000          1.00000000E+30          7.18123407E+02          3.34475368E+02          1.67237684E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.82592142E+05          2.56947214E+05          3.95833986E+03          2.17216186E+03          9.58987957E+02          3.05966409E+02          1.95454779E+02          2.91513842E+01          1.82442418E+01
        760.0000          1.00000000E+30          7.23678270E+02          3.37483412E+02          1.68741706E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22486315E+05          2.27814171E+05          3.94709564E+03          2.17721382E+03          9.62038240E+02          3.08218162E+02          1.97125274E+02          2.94680987E+01          1.84221778E+01
        770.0000          1.00000000E+30          7.29243370E+02          3.40669769E+02          1.70334884E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.73836749E+05          2.03789961E+05          3.93716405E+03          2.18257816E+03          9.65202111E+02          3.10799694E+02          1.98591050E+02          2.97819369E+01          1.85999296E+01
        780.0000          1.00000000E+30          7.34817877E+02          3.43849608E+02          1.71924804E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33833194E+05          1.83716071E+05          3.92845954E+03          2.18823649E+03          9.68472961E+02          3.13376941E+02          2.00257284E+02          3.00974954E+01          1.87799997E+01
        790.0000          1.00000000E+30          7.40401016E+02          3.47023040E+02          1.73511520E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00481549E+05          1.66746143E+05          3.92090808E+03          2.19417203E+03          9.71844691E+02          3.15949956E+02          2.01920685E+02          3.04124829E+01          1.89597170E+01
        800.0000          1.00000000E+30          7.45992069E+02          3.50190171E+02          1.75095085E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.72357605E+05          1.52259039E+05          3.91443691E+03          2.20036887E+03          9.75311596E+02          3.18198963E+02          2.03581292E+02          3.07246619E+01          1.91370595E+01
        810.0000          1.00000000E+30          7.51590358E+02          3.53174477E+02          1.76587238E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48379901E+05          1.39775002E+05          3.90898110E+03          2.20681242E+03          9.78868380E+02          3.20766131E+02          2.05239144E+02          3.10385507E+01          1.93145166E+01
        820.0000          1.00000000E+30          7.57195250E+02          3.56330304E+02          1.78165152E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27763117E+05          1.28937211E+05          3.90448121E+03          2.21348899E+03          9.82510111E+02          3.23329219E+02          2.06702811E+02          3.13518972E+01          1.94915284E+01
        830.0000          1.00000000E+30          7.62806164E+02          3.59480139E+02          1.79740070E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09885939E+05          1.19458772E+05          3.90088042E+03          2.22038595E+03          9.86232159E+02          3.25888279E+02          2.08356708E+02          3.16647081E+01          1.96699182E+01
        840.0000          1.00000000E+30          7.68422539E+02          3.62624081E+02          1.81312041E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.94268337E+05          1.11112517E+05          3.89812833E+03          2.22749135E+03          9.90030243E+02          3.28443369E+02          2.10007957E+02          3.19747939E+01          1.98471342E+01
        850.0000          1.00000000E+30          7.73567555E+02          3.65762225E+02          1.82881112E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80539716E+05          1.03725184E+05          3.89617570E+03          2.23479417E+03          9.93900309E+02          3.30994542E+02          2.11656597E+02          3.22865759E+01          2.00245638E+01
        860.0000          1.00000000E+30          7.79274535E+02          3.68894664E+02          1.84447332E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.68394115E+05          9.71463021E+04          3.89497825E+03          2.24228399E+03          9.97838613E+02          3.33541852E+02          2.13302664E+02          3.25978492E+01          2.02020489E+01
        870.0000          1.00000000E+30          7.84974267E+02          3.71853041E+02          1.85926521E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57596017E+05          9.12620102E+04          3.89449472E+03          2.24995113E+03          1.00184161E+03          3.36085355E+02          2.14946196E+02          3.29086197E+01          2.03776970E+01
        880.0000          1.00000000E+30          7.90666839E+02          3.74975324E+02          1.87487662E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47942420E+05          8.59739811E+04          3.89468621E+03          2.25778651E+03          1.00590599E+03          3.38328977E+02          2.16587230E+02          3.32188948E+01          2.05534624E+01
        880.9990          1.00000000E+30          7.91317581E+02          3.75303563E+02          1.87651781E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47034245E+05          8.54751678E+04          3.89474103E+03          2.25857818E+03          1.00631526E+03          3.38612089E+02          2.16769172E+02          3.32500785E+01          2.05716732E+01
        881.0010          1.00000000E+30          7.91318884E+02          3.75304220E+02          1.87652110E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.33921531E+12          1.47032454E+05          8.54741824E+04          3.89474115E+03          2.25857977E+03          1.00631608E+03          3.38612656E+02          2.16769537E+02          3.32501409E+01          2.05717097E+01
        890.0000          1.00000000E+30          7.96352328E+02          3.78092172E+02          1.89046086E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.07114651E+07          1.39275589E+05          8.12027538E+04          3.89551672E+03          2.26578160E+03          1.01002862E+03          3.40867332E+02          2.18225802E+02          3.35286830E+01          2.07300095E+01
        900.0000          1.00000000E+30          8.02030827E+02          3.81203667E+02          1.90601834E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29331558E+07          1.31461520E+05          7.68797277E+04          3.89695268E+03          2.27392840E+03          1.01420663E+03          3.43402027E+02          2.19861949E+02          3.38379931E+01          2.09062440E+01
        910.0000          1.00000000E+30          8.07702420E+02          3.84309896E+02          1.92154948E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20664832E+07          1.24386943E+05          7.29510135E+04          3.89896265E+03          2.28221946E+03          1.01843723E+03          3.45933115E+02          2.21495706E+02          3.41447087E+01          2.10813634E+01
        920.0000          1.00000000E+30          8.13367194E+02          3.87410938E+02          1.93705469E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67549169E+06          1.17961639E+05          6.93673241E+04          3.90151716E+03          2.29064759E+03          1.02271786E+03          3.48460647E+02          2.23127109E+02          3.44530931E+01          2.12569959E+01
        930.0000          1.00000000E+30          8.19025234E+02          3.90506872E+02          1.95253436E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40767881E+06          1.12104688E+05          6.60884493E+04          3.90458885E+03          2.29920625E+03          1.02704608E+03          3.50984676E+02          2.24582724E+02          3.47610179E+01          2.14307523E+01
        936.9990          1.00000000E+30          8.22745892E+02          3.92622556E+02          1.96311278E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40217752E+06          1.08306855E+05          6.39565928E+04          3.90703249E+03          2.30527074E+03          1.03010247E+03          3.52946941E+02          2.25842989E+02          3.49756313E+01          2.15542995E+01
        937.0010          1.00000000E+30          8.22747179E+02          3.92623206E+02          1.96311603E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00350546E+13          4.40195633E+06          1.08305809E+05          6.39560046E+04          3.90703322E+03          2.30527248E+03          1.03010334E+03          3.52947502E+02          2.25843349E+02          3.49756932E+01          2.15543356E+01
        940.0000          1.00000000E+30          8.24676630E+02          3.93597778E+02          1.96798889E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.01277262E+08          4.06180018E+06          1.06749014E+05          6.30806137E+04          3.90815189E+03          2.30788916E+03          1.03141959E+03          3.53505252E+02          2.26210858E+02          3.50684894E+01          2.16058027E+01
        950.0000          1.00000000E+30          8.30321469E+02          3.96683731E+02          1.98341866E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00794179E+08          3.18860593E+06          1.01838085E+05          6.03131280E+04          3.91218201E+03          2.31669042E+03          1.03583624E+03          3.56022426E+02          2.27836733E+02          3.53755138E+01          2.17805600E+01
        960.0000          1.00000000E+30          8.35959837E+02          3.99764805E+02          1.99882403E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.25533722E+07          2.58537891E+06          9.73221487E+04          5.77606508E+04          3.91665669E+03          2.32560445E+03          1.04029397E+03          3.58536245E+02          2.29460383E+02          3.56820974E+01          2.19550294E+01
        970.0000          1.00000000E+30          8.41591818E+02          4.02841074E+02          2.01420537E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45883211E+07          2.14873975E+06          9.31591944E+04          5.54011379E+04          3.92155464E+03          2.33462605E+03          1.04479087E+03          3.61046761E+02          2.31081839E+02          3.59882465E+01          2.21292155E+01
        980.0000          1.00000000E+30          8.47217500E+02          4.05912608E+02          2.02956304E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64021410E+07          1.82070187E+06          8.93122694E+04          5.32149187E+04          3.92685566E+03          2.34375019E+03          1.04932511E+03          3.63554019E+02          2.32867998E+02          3.62939671E+01          2.23046538E+01
        990.0000          1.00000000E+30          8.52836967E+02          4.08979477E+02          2.04489739E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18976912E+07          1.56737084E+06          8.57494699E+04          5.11851336E+04          3.93254095E+03          2.35297225E+03          1.05389497E+03          3.66058069E+02          2.34483867E+02          3.65992650E+01          2.24782751E+01
       1000.0000          1.00000000E+30          8.58450304E+02          4.12041750E+02          2.06020875E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.11580836E+06          1.36700816E+06          8.24424152E+04          4.92965849E+04          3.93859286E+03          2.36228774E+03          1.05849881E+03          3.68558956E+02          2.36097645E+02          3.69041458E+01          2.26516243E+01
       1074.9990          1.00000000E+30          9.00713195E+02          4.34942404E+02          2.17471202E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69722631E+06          6.38790881E+05          6.37379577E+04          3.85307012E+04          3.99412062E+03          2.43474256E+03          1.09396690E+03          3.87600801E+02          2.48215419E+02          3.91789415E+01          2.39468666E+01
       1075.0010          3.01631151E+13          9.00714448E+02          4.34943039E+02          2.17471520E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69716770E+06          6.38780899E+05          6.37375706E+04          3.85304768E+04          3.99412231E+03          2.43474454E+03          1.09396786E+03          3.87601347E+02          2.48215770E+02          3.91790022E+01          2.39469018E+01
       1077.9990          1.45436062E+09          9.02593278E+02          4.35894908E+02          2.17947454E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60841479E+06          6.23781547E+05          6.31609625E+04          3.81962704E+04          3.99666819E+03          2.43772419E+03          1.09541584E+03          3.88164183E+02          2.48585469E+02          3.92680660E+01          2.39965768E+01
       1078.0010          1.45288462E+09          9.02594531E+02          4.35895542E+02          2.17947771E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04146042E+13          2.60835926E+06          6.23771948E+05          6.31605824E+04          3.81960499E+04          3.99666990E+03          2.43772618E+03          1.09541681E+03          3.88164729E+02          2.48585820E+02          3.92681267E+01          2.39966120E+01
       1100.0000          6.06064712E+07          9.14953211E+02          4.42571588E+02          2.21285794E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.42432328E+07          2.08063638E+06          5.29553664E+05          5.92297993E+04          3.59135287E+04          4.01601379E+03          2.45975968E+03          1.10610291E+03          3.93652151E+02          2.52126944E+02          3.99311501E+01          2.43736338E+01
       1200.0000          5.11111072E+06          9.71473287E+02          4.72689707E+02          2.36344854E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36073025E+06          9.91683158E+05          2.98295100E+05          4.62976824E+04          2.83548947E+04          4.11639345E+03          2.56308161E+03          1.15581489E+03          4.18674612E+02          2.68263667E+02          4.29254501E+01          2.60767904E+01
       1300.0000          2.04538628E+06          1.02735472E+03          5.02577255E+02          2.51288628E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10915693E+06          6.08544447E+05          1.99339204E+05          3.83450876E+04          2.36686432E+04          4.23216736E+03          2.67026596E+03          1.20689833E+03          4.43400267E+02          2.84207257E+02          4.58869039E+01          2.77589055E+01
       1400.0000          1.15999510E+06          1.08325423E+03          5.32256497E+02          2.66128249E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18807166E+06          4.25800678E+05          1.47099369E+05          3.31255255E+04          2.05776538E+04          4.35861573E+03          2.78004385E+03          1.25888223E+03          4.68075827E+02          3.00110043E+02          4.88186630E+01          2.94246261E+01
       1500.0000          7.73702375E+05          1.13858701E+03          5.61623309E+02          2.80811655E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.89485632E+05          3.23096915E+05          1.15870118E+05          2.95402211E+04          1.84484429E+04          4.49265824E+03          2.89157448E+03          1.31145452E+03          4.92701303E+02          3.15973318E+02          5.17252289E+01          3.10746333E+01
       1600.0000          5.67454844E+05          1.19394610E+03          5.90826187E+02          2.95413093E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77638086E+05          2.59144420E+05          9.56146372E+04          2.69949152E+04          1.69348514E+04          4.63221008E+03          3.00428380E+03          1.36330430E+03          5.16879913E+02          3.31554811E+02          5.46087646E+01          3.27073096E+01
       1700.0000          4.43132873E+05          1.24879721E+03          6.19762339E+02          3.09881170E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50312911E+05          2.16443846E+05          8.17062445E+04          2.51435500E+04          1.58338339E+04          4.77581673E+03          3.11631465E+03          1.41748095E+03          5.41039182E+02          3.47117246E+02          5.74693604E+01          3.43275754E+01
       1800.0000          3.61886804E+05          1.30368762E+03          6.48453283E+02          3.24226642E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67267374E+05          1.86472643E+05          7.17506914E+04          2.37730167E+04          1.50197292E+04          4.92243760E+03          3.23144263E+03          1.46986008E+03          5.65177337E+02          3.62660282E+02          6.03087024E+01          3.59351095E+01
       1900.0000          3.05656539E+05          1.35762920E+03          6.77027988E+02          3.38513994E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09874799E+05          1.64639658E+05          6.43969957E+04          2.27462400E+04          1.44113627E+04          5.07131202E+03          3.34587607E+03          1.52334488E+03          5.89114294E+02          3.78073952E+02          6.31282707E+01          3.75306497E+01
       2000.0000          2.65051911E+05          1.41164970E+03          7.05386795E+02          3.52693398E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68473683E+05          1.48276055E+05          5.88316546E+04          2.19718304E+04          1.39544467E+04          5.22187398E+03          3.45966091E+03          1.57649333E+03          6.12864877E+02          3.93367756E+02          6.59310604E+01          3.91146825E+01
       2100.0000          2.34764779E+05          1.46573856E+03          7.33544270E+02          3.66772135E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37616651E+05          1.35734148E+05          5.45378577E+04          2.13869896E+04          1.36115723E+04          5.37369566E+03          3.57284166E+03          1.63057884E+03          6.36442306E+02          4.08550162E+02          6.87164732E+01          4.06882768E+01
       2200.0000          2.11592985E+05          1.51898448E+03          7.61617162E+02          3.80808581E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.14022153E+05          1.25948064E+05          5.11737340E+04          2.09474352E+04          1.33562846E+04          5.52644930E+03          3.68838553E+03          1.68307525E+03          6.59858402E+02          4.23628740E+02          7.14872760E+01          4.22519120E+01
       2300.0000          1.93501595E+05          1.57232855E+03          7.89406999E+02          3.94703499E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95608442E+05          1.18201004E+05          4.85052404E+04          2.06211882E+04          1.31694435E+04          5.67543058E+03          3.80320163E+03          1.73647124E+03          6.83286964E+02          4.38710632E+02          7.42409245E+01          4.38064285E+01
       2400.0000          1.79141583E+05          1.62533024E+03          8.17130288E+02          4.08565144E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80997356E+05          1.11995442E+05          4.63677321E+04          2.03847145E+04          1.30369291E+04          5.82919336E+03          3.91733496E+03          1.78953933E+03          7.06566447E+02          4.53696800E+02          7.69815698E+01          4.53531802E+01
       2500.0000          1.67587467E+05          1.67800946E+03          8.44692640E+02          4.22346320E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69243855E+05          1.06977284E+05          4.46425898E+04          2.02203542E+04          1.29481247E+04          5.98236951E+03          4.03082742E+03          1.84229969E+03          7.29705412E+02          4.68592728E+02          7.97085166E+01          4.68909785E+01
       2600.0000          1.58185282E+05          1.73038439E+03          8.72102540E+02          4.36051270E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59680783E+05          1.02888467E+05          4.32426025E+04          2.01146341E+04          1.28949183E+04          6.14092476E+03          4.14371783E+03          1.89477092E+03          7.52711673E+02          4.83403414E+02          8.24221881E+01          4.84206333E+01
       2700.0000          1.50461655E+05          1.78247165E+03          8.99367785E+02          4.49683893E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51825701E+05          9.95376638E+04          4.21025458E+04          2.00571399E+04          1.28710229E+04          6.29280773E+03          4.25604208E+03          1.94802673E+03          7.75592369E+02          4.98133426E+02          8.51231258E+01          4.99425428E+01
       2800.0000          1.44066873E+05          1.83428645E+03          9.26589336E+02          4.63294668E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45322110E+05          9.67803583E+04          4.11728322E+04          2.00396990E+04          1.28715014E+04          6.44980828E+03          4.37031863E+03          1.99993941E+03          7.98503355E+02          5.12878870E+02          8.78124735E+01          5.14594254E+01
       2900.0000          1.38737853E+05          1.88623478E+03          9.53584669E+02          4.76792334E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39902205E+05          9.45060030E+04          4.04152320E+04          2.00558220E+04          1.28924261E+04          6.60602805E+03          4.48153271E+03          2.05262067E+03          8.21148731E+02          5.27457750E+02          9.04918310E+01          5.29677930E+01
       3000.0000          1.34273619E+05          1.93792384E+03          9.80545875E+02          4.90272937E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35361296E+05          9.26287016E+04          3.97999127E+04          2.01003011E+04          1.29306406E+04          6.75612718E+03          4.59464337E+03          2.10502791E+03          8.43831071E+02          5.42056471E+02          9.31598132E+01          5.44714804E+01
       3100.0000          1.30518502E+05          1.98898268E+03          1.00738531E+03          5.03692656E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31541005E+05          9.10810327E+04          3.93032809E+04          2.01689132E+04          1.29835821E+04          6.91100914E+03          4.70719332E+03          2.15619807E+03          8.66263248E+02          5.56586270E+02          9.58160134E+01          5.59669130E+01
       3200.0000          1.27350484E+05          2.04019221E+03          1.03401896E+03          5.17009481E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28317159E+05          8.98093768E+04          3.89064920E+04          2.02582019E+04          1.30491498E+04          7.06521402E+03          4.81920889E+03          2.20811249E+03          8.88737232E+02          5.70963366E+02          9.84640943E+01          5.74565675E+01
       3300.0000          1.24672785E+05          2.09117518E+03          1.06063031E+03          5.30315154E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25591341E+05          8.87707334E+04          3.85943580E+04          2.03653131E+04          1.31256085E+04          7.21877328E+03          4.93071472E+03          2.25978956E+03          9.11112852E+02          5.85365235E+02          1.01102029E+02          5.89417419E+01
       3400.0000          1.22407929E+05          2.14194097E+03          1.08713404E+03          5.43567018E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23284736E+05          8.79302505E+04          3.83545060E+04          2.04878725E+04          1.32115118E+04          7.37171662E+03          5.04173387E+03          2.31216520E+03          9.33394134E+02          5.99706557E+02          1.03730604E+02          6.04217450E+01
       3500.0000          1.20493220E+05          2.19249833E+03          1.11353435E+03          5.56767176E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21333630E+05          8.72594413E+04          3.81767771E+04          2.06238918E+04          1.33056472E+04          7.52888783E+03          5.15228792E+03          2.36338191E+03          9.55720255E+02          6.14073201E+02          1.06350379E+02          6.18973546E+01
       3600.0000          1.18877551E+05          2.24321259E+03          1.13992015E+03          5.69960073E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19686111E+05          8.67348032E+04          3.80527587E+04          2.07716908E+04          1.34069906E+04          7.68057466E+03          5.26454363E+03          2.41439124E+03          9.77821993E+02          6.28299333E+02          1.08960972E+02          6.33670690E+01
       3700.0000          1.17518947E+05          2.29337194E+03          1.16612336E+03          5.83061681E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18299426E+05          8.63368930E+04          3.79754405E+04          2.09298450E+04          1.35146718E+04          7.83172665E+03          5.37418532E+03          2.46520195E+03          9.99839956E+02          6.42471670E+02          1.11563358E+02          6.48302923E+01
       3800.0000          1.16382539E+05          2.34334594E+03          1.19223391E+03          5.96116957E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17138226E+05          8.60493757E+04          3.79389381E+04          2.10971378E+04          1.36279470E+04          7.98692753E+03          5.48341926E+03          2.51669109E+03          1.02177731E+03          6.56592237E+02          1.14158995E+02          6.62899340E+01
       3900.0000          1.15439339E+05          2.39348592E+03          1.21833873E+03          6.09169364E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16173069E+05          8.58585372E+04          3.79382810E+04          2.12725240E+04          1.37461775E+04          8.13697519E+03          5.59431029E+03          2.56711193E+03          1.04376611E+03          6.70742587E+02          1.16746185E+02          6.77463695E+01
       4000.0000          1.14664948E+05          2.44310379E+03          1.24427194E+03          6.22135968E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15379128E+05          8.57527760E+04          3.79692410E+04          2.14551025E+04          1.38688117E+04          8.29096928E+03          5.70273684E+03          2.61820320E+03          1.06554855E+03          6.84763716E+02          1.19326216E+02          6.91964797E+01
       4100.0000          1.14038774E+05          2.49289273E+03          1.27020402E+03          6.35102010E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14735529E+05          8.57221654E+04          3.80282039E+04          2.16440917E+04          1.39953712E+04          8.44437040E+03          5.81279415E+03          2.66826354E+03          1.08738541E+03          6.98816588E+02          1.21898203E+02          7.06439564E+01
