#Energy      Au-K-shell   Au-L1-shell   Au-L2-shell   Au-L3-shell   Au-M1-shell   Au-M2-shell   Au-M3-shell   Au-M4-shell   Au-M5-shell   Au-N1-shell   Au-N2-shell   Au-N3-shell   Au-N4-shell   Au-N5-shell   Au-N6-shell   Au-N7-shell   Au-O1-shell   Au-O2-shell   Au-O3-shell   O-K-shell   Valence  Total
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95433690E+04          2.24012523E+04          1.79111098E+04          1.11890126E+04          5.27486809E+03          4.05570214E+03          2.13921153E+05          2.79310896E+05          9.32190445E+04          9.54069441E+03          4.22930031E+04          1.27636238E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.96232575E+04          2.26580283E+04          1.80244692E+04          1.12094486E+04          5.46685090E+03          4.19073991E+03          2.18532570E+05          2.83671642E+05          9.51061723E+04          9.86574726E+03          4.32155988E+04          1.30972130E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97032744E+04          2.29207593E+04          1.80203066E+04          1.13150550E+04          5.60455557E+03          4.33703862E+03          2.23347180E+05          2.88170713E+05          9.68520090E+04          1.02351172E+04          4.41030299E+04          1.34196302E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.97834199E+04          2.31896546E+04          1.80161459E+04          1.13632049E+04          5.78722427E+03          4.46976091E+03          2.26588157E+05          2.91578872E+05          9.87954285E+04          1.06332211E+04          4.49875429E+04          1.37473751E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.98636943E+04          2.35208740E+04          1.81659004E+04          1.14117663E+04          5.98771486E+03          4.62492731E+03          2.31284001E+05          2.96076773E+05          1.00537133E+05          1.09511821E+04          4.59318842E+04          1.41010343E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.99440980E+04          2.38172058E+04          1.82047677E+04          1.14607446E+04          6.16353979E+03          4.75807064E+03          2.36178599E+05          3.00715618E+05          1.02488038E+05          1.12940545E+04          4.67914372E+04          1.44129385E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00024631E+05          2.41210996E+04          1.82438015E+04          1.15954750E+04          6.37552647E+03          4.91266452E+03          2.41284842E+05          3.05502137E+05          1.04516156E+05          1.16626313E+04          4.77331660E+04          1.47799249E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00105295E+05          2.44328488E+04          1.84191956E+04          1.16677653E+04          6.55059955E+03          5.08029776E+03          2.44011315E+05          3.07719975E+05          1.06132918E+05          1.20650992E+04          4.87246005E+04          1.51379996E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00186088E+05          2.46106523E+04          1.84986119E+04          1.17409626E+04          6.75928315E+03          5.22951498E+03          2.48859638E+05          3.12129837E+05          1.08148801E+05          1.24321527E+04          4.96850027E+04          1.54788391E+03
        763.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00218434E+05          2.47264351E+04          1.85305625E+04          1.17704919E+04          6.84865480E+03          5.29841192E+03          2.50852843E+05          3.13928924E+05          1.08976552E+05          1.25984289E+04          5.00452633E+04          1.56299148E+03
        764.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.42558765E+04          1.00218450E+05          2.47264933E+04          1.85305785E+04          1.17705067E+04          6.84870008E+03          5.29844683E+03          2.50853848E+05          3.13929828E+05          1.08976969E+05          1.25985132E+04          5.00454664E+04          1.53453259E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46875163E+04          1.00267012E+05          2.49022403E+04          1.85787159E+04          1.18150841E+04          6.98729214E+03          5.40527521E+03          2.53904532E+05          3.16667930E+05          1.10242745E+05          1.28564633E+04          5.06420074E+04          1.55710333E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54169512E+04          1.00348067E+05          2.52008207E+04          1.86595167E+04          1.19514646E+04          7.18619270E+03          5.55678696E+03          2.57741223E+05          3.20702952E+05          1.11784587E+05          1.32293881E+04          5.16468287E+04          1.59076402E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.61590608E+04          1.00429252E+05          2.55066480E+04          1.87410234E+04          1.20439038E+04          7.42587957E+03          5.73747496E+03          2.62777399E+05          3.25277533E+05          1.13826482E+05          1.36682876E+04          5.25549850E+04          1.62874586E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69141785E+04          1.00510570E+05          2.58199893E+04          1.89747300E+04          1.21377841E+04          7.62533462E+03          5.91692345E+03          2.66802895E+05          3.29984510E+05          1.15944360E+05          1.41045616E+04          5.35968560E+04          1.66560547E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.76826492E+04          1.00592019E+05          2.61415559E+04          1.90898825E+04          1.22331395E+04          7.86010958E+03          6.11508334E+03          2.71758868E+05          3.34829712E+05          1.17799832E+05          1.45870558E+04          5.46110338E+04          1.70501989E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.84648303E+04          1.00673600E+05          2.64708773E+04          1.92064412E+04          1.23300049E+04          8.11459921E+03          6.28414876E+03          2.76902443E+05          3.38023491E+05          1.19964535E+05          1.49978351E+04          5.56807800E+04          1.74188778E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.92610921E+04          1.00755314E+05          2.68086019E+04          1.93244321E+04          1.24906439E+04          8.34246784E+03          6.48999721E+03          2.82244479E+05          3.42708968E+05          1.22210285E+05          1.54996628E+04          5.66539307E+04          1.78252649E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.98303855E+04          1.00837160E+05          2.71550554E+04          1.95459242E+04          1.26043708E+04          8.60849330E+03          6.70978824E+03          2.85639622E+05          3.47526166E+05          1.24541721E+05          1.60362354E+04          5.77310956E+04          1.82594245E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.05921836E+04          1.02597646E+05          2.75105807E+04          1.96909042E+04          1.27201876E+04          8.89204370E+03          6.87256437E+03          2.90828274E+05          3.52480718E+05          1.25894655E+05          1.64317643E+04          5.88528042E+04          1.86369284E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.13670129E+04          1.02831360E+05          2.76568237E+04          1.98380510E+04          1.28381527E+04          9.11372140E+03          7.07491305E+03          2.96208918E+05          3.55283882E+05          1.28144650E+05          1.69769485E+04          5.97832962E+04          1.90178447E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.27587801E+04          1.03066141E+05          2.79862974E+04          1.99874135E+04          1.29583261E+04          9.37817765E+03          7.29972928E+03          3.01792411E+05          3.59978448E+05          1.30476533E+05          1.74457097E+04          6.09107921E+04          1.94351141E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37482463E+04          1.03301996E+05          2.83237157E+04          2.01390423E+04          1.31433599E+04          9.67133368E+03          7.50726562E+03          3.04729298E+05          3.64798740E+05          1.32894856E+05          1.80192320E+04          6.20226132E+04          1.98743224E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.47590496E+04          1.04175645E+05          2.86693695E+04          2.04012075E+04          1.32804507E+04          9.94170969E+03          7.74505266E+03          3.10024726E+05          3.69749875E+05          1.34061620E+05          1.84946936E+04          6.31553725E+04          2.03110883E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57918877E+04          1.04549194E+05          2.89783232E+04          2.05793125E+04          1.34204314E+04          1.02512370E+04          7.95065848E+03          3.15507451E+05          3.74837256E+05          1.36339355E+05          1.90077240E+04          6.42061421E+04          2.07339657E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.68474890E+04          1.04925431E+05          2.93307672E+04          2.07605547E+04          1.35633945E+04          1.05190000E+04          8.20005720E+03          3.19726401E+05          3.78337922E+05          1.38695826E+05          1.95905260E+04          6.53967113E+04          2.11783752E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74403293E+04          1.05304385E+05          2.96918898E+04          2.09450176E+04          1.37094363E+04          1.08430950E+04          8.40594685E+03          3.25174992E+05          3.83365674E+05          1.40545004E+05          2.01234727E+04          6.65795785E+04          2.16064650E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.84397292E+04          1.05686087E+05          3.00620156E+04          2.11327879E+04          1.38869093E+04          1.11114911E+04          8.64597923E+03          3.30812505E+05          3.88528854E+05          1.42894290E+05          2.07369628E+04          6.75748118E+04          2.20512464E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.94598424E+04          1.06070566E+05          3.02766290E+04          2.14167066E+04          1.40449436E+04          1.14251692E+04          8.90814241E+03          3.35030372E+05          3.93833008E+05          1.45323451E+05          2.12468440E+04          6.87897260E+04          2.25126748E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00501319E+05          1.06984245E+05          3.06271149E+04          2.16291742E+04          1.42066161E+04          1.17660467E+04          9.15219589E+03          3.40516361E+05          3.99283990E+05          1.47149778E+05          2.18775568E+04          7.00449818E+04          2.29859761E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01564839E+05          1.07455587E+05          3.09858104E+04          2.18458996E+04          1.43818881E+04          1.21278904E+04          9.42844237E+03          3.46185003E+05          4.01140947E+05          1.49527176E+05          2.24230674E+04          7.12655397E+04          2.34771066E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02070768E+05          1.07931101E+05          3.13530073E+04          2.20670123E+04          1.45541499E+04          1.24197889E+04          9.67076035E+03          3.52045575E+05          4.06145194E+05          1.51982655E+05          2.30647277E+04          7.23552389E+04          2.39255566E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03056852E+05          1.08410841E+05          3.16926855E+04          2.22926466E+04          1.47305882E+04          1.27923739E+04          9.95951954E+03          3.55662019E+05          4.11275874E+05          1.54520128E+05          2.36507526E+04          7.35797069E+04          2.44265972E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04062174E+05          1.08894866E+05          3.20689816E+04          2.25450922E+04          1.48670019E+04          1.30910229E+04          1.02039344E+04          3.61297727E+05          4.15645248E+05          1.56078465E+05          2.43179953E+04          7.48693516E+04          2.48729626E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05087304E+05          1.09383232E+05          3.24543207E+04          2.27846512E+04          1.50382189E+04          1.34674111E+04          1.05008278E+04          3.67114913E+05          4.20759457E+05          1.58534146E+05          2.48985176E+04          7.59814322E+04          2.53759784E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15210914E+05          1.15224028E+05          3.61786613E+04          2.54218050E+04          1.69703529E+04          1.74509870E+04          1.36298882E+04          4.22861792E+05          4.69536803E+05          1.82002425E+05          3.20035202E+04          8.90525975E+04          3.06374315E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27905253E+05          1.22351492E+05          4.03559013E+04          2.84216233E+04          1.92008008E+04          2.22846677E+04          1.74368002E+04          4.80231073E+05          5.22322887E+05          2.07235839E+05          4.03831483E+04          1.03488076E+05          3.65619314E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40000329E+05          1.30480342E+05          4.48098096E+04          3.18552696E+04          2.15806950E+04          2.82269543E+04          2.21113979E+04          5.43822407E+05          5.76936629E+05          2.34933079E+05          5.00658616E+04          1.19638381E+05          4.31654783E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.52684830E+05          1.39252198E+05          4.94227269E+04          3.56581768E+04          2.43258239E+04          3.49745072E+04          2.74685312E+04          6.06046357E+05          6.36600564E+05          2.62750909E+05          6.11247966E+04          1.36704186E+05          5.02976990E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66811569E+05          1.48933992E+05          5.45207919E+04          3.98996505E+04          2.73230276E+04          4.32198448E+04          3.39487380E+04          6.73093665E+05          6.95544460E+05          2.93626855E+05          7.37822326E+04          1.55701068E+05          5.82711259E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81666894E+05          1.58975404E+05          5.97555881E+04          4.44540622E+04          3.07839231E+04          5.28905212E+04          4.14870861E+04          7.44832503E+05          7.60943501E+05          3.24530366E+05          8.85068169E+04          1.76294575E+05          6.70110180E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.97218582E+05          1.69686835E+05          6.51828177E+04          4.94410974E+04          3.44043165E+04          6.37635543E+04          5.03400780E+04          8.18847448E+05          8.23630323E+05          3.58357378E+05          1.04489880E+05          1.98928479E+05          7.63543305E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12422755E+05          1.81844038E+05          7.13889997E+04          5.49817955E+04          3.82246888E+04          7.64945465E+04          6.03786616E+04          8.94223631E+05          8.93652880E+05          3.92410880E+05          1.22482700E+05          2.22903718E+05          8.64791693E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28440165E+05          1.92927102E+05          7.78225201E+04          6.08944926E+04          4.26735232E+04          9.10486647E+04          7.20137598E+04          9.78694486E+05          9.60839980E+05          4.30922484E+05          1.42897849E+05          2.48752804E+05          9.75260448E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46240255E+05          2.05307623E+05          8.40030500E+04          6.74850014E+04          4.73196650E+04          1.07598176E+05          8.52789408E+04          1.05937427E+06          1.03522089E+06          4.69050446E+05          1.64928064E+05          2.76752766E+05          1.09258981E+04
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64841615E+05          2.18861857E+05          9.10114488E+04          7.43119699E+04          5.20828738E+04          1.26540157E+05          1.00223811E+05          1.14935920E+06          1.11060316E+06          5.10320542E+05          1.89892528E+05          3.07431487E+05          1.21774912E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83667746E+05          2.32260467E+05          9.78202942E+04          8.14942616E+04          5.74752970E+04          1.47667518E+05          1.17043801E+05          1.23429740E+06          1.18986725E+06          5.52277924E+05          2.15895396E+05          3.39559421E+05          1.34994473E+04
       2209.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85835324E+05          2.33748235E+05          9.86114172E+04          8.23004795E+04          5.80641365E+04          1.50061982E+05          1.18969059E+05          1.24394362E+06          1.19838950E+06          5.56999234E+05          2.18905123E+05          3.43159530E+05          1.36470705E+04
       2210.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.19512420E+03          2.85835760E+05          2.33748534E+05          9.86115767E+04          8.23006424E+04          5.80642555E+04          1.50062469E+05          1.18969450E+05          1.24394557E+06          1.19839122E+06          5.57000186E+05          2.18905733E+05          3.43160260E+05          5.49363231E+03
       2294.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.62070236E+03          3.00565317E+05          2.46506540E+05          1.05155291E+05          8.94114236E+04          6.29816698E+04          1.70671064E+05          1.35489271E+05          1.32633946E+06          1.26840710E+06          5.94807695E+05          2.43554702E+05          3.72772399E+05          5.84283479E+03
       2295.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09019370E+04          9.62070802E+03          3.00565731E+05          2.46506862E+05          1.05155459E+05          8.94116075E+04          6.29817972E+04          1.70671614E+05          1.35489715E+05          1.32634156E+06          1.26840888E+06          5.94808689E+05          2.43555347E+05          3.72773175E+05          4.56637583E+03
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08035266E+04          9.63486805E+03          3.01605148E+05          2.47315537E+05          1.05578279E+05          8.98737380E+04          6.33018494E+04          1.72059053E+05          1.36606843E+05          1.33160357E+06          1.27287488E+06          5.97304438E+05          2.45179826E+05          3.74721105E+05          4.57240092E+03
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89587739E+04          1.01344450E+04          3.21511233E+05          2.60899450E+05          1.12874499E+05          9.78185910E+04          6.95768579E+04          1.98411938E+05          1.57622807E+05          1.43002850E+06          1.35756671E+06          6.43424806E+05          2.77496641E+05          4.11727481E+05          4.71199320E+03
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76217971E+04          1.08311066E+04          3.41677448E+05          2.77123786E+05          1.21211601E+05          1.06968155E+05          7.59919241E+04          2.28199408E+05          1.82079039E+05          1.52440264E+06          1.44569248E+06          6.90593875E+05          3.12415637E+05          4.51488631E+05          4.89108879E+03
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73445366E+04          1.20614093E+04          3.63180658E+05          2.93694924E+05          1.29989209E+05          1.16796035E+05          8.31247192E+04          2.62048466E+05          2.08172262E+05          1.62751954E+06          1.53763212E+06          7.40791146E+05          3.50040356E+05          4.93199536E+05          5.23214182E+03
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83189379E+04          1.32522540E+04          3.85318820E+05          3.09316531E+05          1.38196625E+05          1.26884478E+05          9.08249186E+04          2.99371925E+05          2.37198045E+05          1.73247012E+06          1.63128693E+06          7.92294363E+05          3.89894088E+05          5.38646721E+05          5.66788326E+03
       2747.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95753534E+04          1.39215720E+04          3.97137432E+05          3.17405245E+05          1.42788532E+05          1.32047135E+05          9.43839381E+04          3.18389601E+05          2.52767614E+05          1.78410127E+06          1.67726691E+06          8.20008639E+05          4.10274773E+05          5.60202375E+05          5.97188541E+03
       2748.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78657883E+04          1.95753936E+04          1.39216013E+04          3.97137939E+05          3.17405614E+05          1.42788729E+05          1.32047361E+05          9.43841068E+04          3.18390513E+05          2.52768309E+05          1.78410361E+06          1.67726896E+06          8.20009835E+05          4.10275723E+05          5.60203370E+05          5.15836088E+03
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89326725E+04          2.05411771E+04          1.46186576E+04          4.07396657E+05          3.27316184E+05          1.47534915E+05          1.38213631E+05          9.86386315E+04          3.38650651E+05          2.70214306E+05          1.84726253E+06          1.73242872E+06          8.47480779E+05          4.33252686E+05          5.87041019E+05          5.39378435E+03
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11630743E+04          2.25563100E+04          1.60243541E+04          4.29729466E+05          3.44595148E+05          1.57244659E+05          1.49233984E+05          1.07464993E+05          3.83977123E+05          3.06679853E+05          1.95132477E+06          1.83609059E+06          9.04967759E+05          4.80312115E+05          6.36821426E+05          5.87177230E+03
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32989448E+04          2.45652391E+04          1.75604635E+04          4.55415001E+05          3.61820197E+05          1.67062549E+05          1.61991008E+05          1.16018770E+05          4.33758825E+05          3.45124768E+05          2.06815253E+06          1.94012968E+06          9.62933365E+05          5.29212649E+05          6.91733211E+05          6.36688128E+03
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56864898E+04          2.68891761E+04          1.92333641E+04          4.80348951E+05          3.81401695E+05          1.77002338E+05          1.74616541E+05          1.25829565E+05          4.86120016E+05          3.88775700E+05          2.18649619E+06          2.04420399E+06          1.02198964E+06          5.82129871E+05          7.47132249E+05          6.91041885E+03
       3152.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70528701E+04          2.80807451E+04          2.01126663E+04          4.92317418E+05          3.90706052E+05          1.82483628E+05          1.82422352E+05          1.31084602E+05          5.17321633E+05          4.13445768E+05          2.25693909E+06          2.10104121E+06          1.05750178E+06          6.14282284E+05          7.78648261E+05          7.19974334E+03
       3153.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18644068E+05          4.70529232E+04          2.80807969E+04          2.01127035E+04          4.92317961E+05          3.90706459E+05          1.82483852E+05          1.82422660E+05          1.31084817E+05          5.17322894E+05          4.13446783E+05          2.25694184E+06          2.10104361E+06          1.05750317E+06          6.14283565E+05          7.78649568E+05          6.78784426E+03
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20353187E+05          4.80296535E+04          2.91467380E+04          2.10254053E+04          5.03678751E+05          4.00508961E+05          1.87904406E+05          1.88323906E+05          1.36324639E+05          5.45322156E+05          4.36458309E+05          2.30646296E+06          2.15150874E+06          1.08558411E+06          6.40036021E+05          8.07453394E+05          7.03260322E+03
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24158715E+05          5.07160122E+04          3.17205621E+04          2.28362132E+04          5.29212692E+05          4.19707368E+05          1.99134228E+05          2.02709666E+05          1.47243616E+05          6.09849657E+05          4.87636942E+05          2.43541502E+06          2.27502752E+06          1.15161899E+06          7.03376699E+05          8.70257827E+05          7.57084951E+03
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28212760E+05          5.30734238E+04          3.43802847E+04          2.47814858E+04          5.55072758E+05          4.40747056E+05          2.10442618E+05          2.18032367E+05          1.57841502E+05          6.78952704E+05          5.45241935E+05          2.56176775E+06          2.39051953E+06          1.21813660E+06          7.65871841E+05          9.36332484E+05          8.12116925E+03
