#Energy      Mo-K-shell   Mo-L1-shell   Mo-L2-shell   Mo-L3-shell   Mo-M1-shell   Mo-M2-shell   Mo-M3-shell   Mo-M4-shell   Mo-M5-shell   Mo-N1-shell   Mo-N2-shell   Mo-N3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   O-K-shell   Valence  Total
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24206501E+05          9.57940848E+04          4.38493241E+04          2.00970553E+04          1.35726171E+04          4.88404499E+05          4.74331566E+05          2.31380025E+05          1.00000000E+30          5.93095168E+04          5.43430874E+04          2.75340510E+04          1.00000000E+30          3.54544307E+04          5.39099063E+04          2.72825912E+04          4.19520462E+03          3.82685254E+04          1.68720265E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26872313E+05          9.77788229E+04          4.45580511E+04          2.09298258E+04          1.41590143E+04          5.04445753E+05          4.88147707E+05          2.36909552E+05          1.00000000E+30          6.11231757E+04          5.70195441E+04          2.89216592E+04          1.00000000E+30          3.67746145E+04          5.68781835E+04          2.87883179E+04          4.24589058E+03          3.99490386E+04          1.73687293E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29655066E+05          9.90116339E+04          4.52283853E+04          2.17168466E+04          1.47380186E+04          5.17415321E+05          4.99520348E+05          2.43452907E+05          1.00000000E+30          6.31607144E+04          6.00763300E+04          3.03689798E+04          1.00000000E+30          3.79961324E+04          5.98805437E+04          3.03114546E+04          4.38123001E+03          4.18222523E+04          1.80038585E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31612000E+05          1.00275929E+05          4.59646918E+04          2.26230277E+04          1.53991356E+04          5.33899244E+05          5.13544080E+05          2.50594836E+05          1.00000000E+30          6.49806940E+04          6.28443039E+04          3.18379527E+04          1.00000000E+30          3.92453460E+04          6.30189462E+04          3.19038233E+04          4.48973782E+03          4.35715280E+04          1.86093835E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34307560E+05          1.01527241E+05          4.68407145E+04          2.36190015E+04          1.59565341E+04          5.47278698E+05          5.28377974E+05          2.58168459E+05          1.00000000E+30          6.71022512E+04          6.58430131E+04          3.34899599E+04          1.00000000E+30          4.06480574E+04          6.65265878E+04          3.36839960E+04          4.58893104E+03          4.55500491E+04          1.92164819E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37115844E+05          1.02844275E+05          4.76805844E+04          2.45080969E+04          1.66131736E+04          5.61938736E+05          5.38897619E+05          2.64002466E+05          1.00000000E+30          6.88626263E+04          6.89513338E+04          3.50185225E+04          1.00000000E+30          4.18707249E+04          6.97486769E+04          3.53190889E+04          4.72910007E+03          4.73578841E+04          1.98769405E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39693989E+05          1.04195928E+05          4.84082087E+04          2.54188298E+04          1.73403163E+04          5.78294485E+05          5.52433016E+05          2.71667773E+05          1.00000000E+30          7.10446163E+04          7.22004276E+04          3.67189405E+04          1.00000000E+30          4.33357194E+04          7.30691489E+04          3.70042855E+04          4.89607660E+03          4.94369640E+04          2.06159265E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42630504E+05          1.05994325E+05          4.92456529E+04          2.64747617E+04          1.79819428E+04          5.92559279E+05          5.67197355E+05          2.77537818E+05          1.00000000E+30          7.28092313E+04          7.58100566E+04          3.83802104E+04          1.00000000E+30          4.45639511E+04          7.69692353E+04          3.88528052E+04          5.08449083E+03          5.13773761E+04          2.13913014E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44968827E+05          1.07553331E+05          5.01772547E+04          2.75195588E+04          1.87647737E+04          6.09367931E+05          5.82772549E+05          2.85119189E+05          1.00000000E+30          7.50031241E+04          7.91726562E+04          4.01135514E+04          1.00000000E+30          4.60597497E+04          8.07210664E+04          4.07684228E+04          5.28304094E+03          5.33966012E+04          2.22147228E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47841102E+05          1.09158882E+05          5.11051796E+04          2.85775601E+04          1.94075238E+04          6.27158018E+05          5.94846776E+05          2.92299642E+05          1.00000000E+30          7.70771495E+04          8.25788192E+04          4.19295520E+04          1.00000000E+30          4.74665464E+04          8.43744472E+04          4.28841492E+04          5.51763322E+03          5.55809084E+04          2.30889160E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50829495E+05          1.11033382E+05          5.19115209E+04          2.96380933E+04          2.01624476E+04          6.40599633E+05          6.10548128E+05          3.00295357E+05          1.00000000E+30          7.94074725E+04          8.62818986E+04          4.37654122E+04          1.00000000E+30          4.90667316E+04          8.86633064E+04          4.48410748E+04          5.73466868E+03          5.77772197E+04          2.39552817E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53941192E+05          1.12821254E+05          5.28405240E+04          3.08438155E+04          2.10068663E+04          6.56813715E+05          6.22733244E+05          3.08740813E+05          1.00000000E+30          8.18830967E+04          9.00757063E+04          4.58294343E+04          1.00000000E+30          5.04931077E+04          9.26657014E+04          4.68905665E+04          5.96913082E+03          5.99808839E+04          2.48797110E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55828536E+05          1.14319681E+05          5.38064108E+04          3.19186491E+04          2.17396412E+04          6.74700791E+05          6.38228501E+05          3.15020097E+05          1.00000000E+30          8.37278956E+04          9.40031264E+04          4.77241761E+04          1.00000000E+30          5.21736968E+04          9.68417348E+04          4.90506920E+04          6.19543913E+03          6.24303132E+04          2.57636476E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58824262E+05          1.16091519E+05          5.48063819E+04          3.31408062E+04          2.26396328E+04          6.89914244E+05          6.53057614E+05          3.23474834E+05          1.00000000E+30          8.62432842E+04          9.83987161E+04          4.97858446E+04          1.00000000E+30          5.35623017E+04          1.01236971E+05          5.12352740E+04          6.45692026E+03          6.46397076E+04          2.67504660E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61937429E+05          1.18029467E+05          5.58442251E+04          3.44900829E+04          2.33779314E+04          7.08148893E+05          6.69354935E+05          3.32395916E+05          1.00000000E+30          8.80941231E+04          1.02335775E+05          5.18982473E+04          1.00000000E+30          5.53079410E+04          1.05681449E+05          5.37053811E+04          6.68676118E+03          6.69981081E+04          2.76802605E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65175080E+05          1.19961556E+05          5.66608616E+04          3.56751590E+04          2.42501194E+04          7.24017332E+05          6.84179062E+05          3.38262178E+05          1.00000000E+30          9.05925598E+04          1.06448402E+05          5.42850154E+04          1.00000000E+30          5.66871176E+04          1.10731168E+05          5.59627929E+04          6.91458011E+03          6.96521470E+04          2.86139994E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66726445E+05          1.21957952E+05          5.76822553E+04          3.68932714E+04          2.52095261E+04          7.42401372E+05          7.00892125E+05          3.46966944E+05          1.00000000E+30          9.29019950E+04          1.10792219E+05          5.63771287E+04          1.00000000E+30          5.84624089E+04          1.15318109E+05          5.84413654E+04          7.17345944E+03          7.20224154E+04          2.96151382E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69758241E+05          1.23524266E+05          5.87792338E+04          3.83074637E+04          2.61169862E+04          7.61743340E+05          7.15327096E+05          3.54722446E+05          1.00000000E+30          9.55371347E+04          1.15168616E+05          5.85844812E+04          1.00000000E+30          6.00162832E+04          1.20326753E+05          6.12459888E+04          7.45247745E+03          7.46115107E+04          3.06721194E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73142434E+05          1.25471429E+05          5.98949936E+04          3.96727356E+04          2.70259018E+04          7.76346755E+05          7.32313464E+05          3.63740421E+05          1.00000000E+30          9.78521799E+04          1.20102377E+05          6.09220585E+04          1.00000000E+30          6.18733773E+04          1.25453140E+05          6.36946153E+04          7.67532592E+03          7.72967427E+04          3.16385607E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76503001E+05          1.27618657E+05          6.08668594E+04          4.10733223E+04          2.80725083E+04          7.95587170E+05          7.50126182E+05          3.71567253E+05          1.00000000E+30          1.00573518E+05          1.24587471E+05          6.35162885E+04          1.00000000E+30          6.34596614E+04          1.30768773E+05          6.62736588E+04          7.91563405E+03          7.99627871E+04          3.26555690E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79996602E+05          1.29762716E+05          6.19793728E+04          4.26208183E+04          2.89913979E+04          8.15805502E+05          7.63851920E+05          3.80725124E+05          1.00000000E+30          1.02825801E+05          1.29527812E+05          6.58844913E+04          1.00000000E+30          6.51714180E+04          1.36751982E+05          6.90158585E+04          8.17395747E+03          8.26158953E+04          3.37009768E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82677237E+05          1.31689470E+05          6.31333120E+04          4.40194613E+04          3.00034860E+04          8.29903994E+05          7.81604919E+05          3.90345822E+05          1.00000000E+30          1.05608633E+05          1.35026348E+05          6.83150121E+04          1.00000000E+30          6.70503842E+04          1.42071678E+05          7.21030376E+04          8.45603405E+03          8.55865417E+04          3.48095079E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86130640E+05          1.33833182E+05          6.43310348E+04          4.56656628E+04          3.11332104E+04          8.49535089E+05          7.97903009E+05          3.97576031E+05          1.00000000E+30          1.07875730E+05          1.39873641E+05          7.11006419E+04          1.00000000E+30          6.87393510E+04          1.47632878E+05          7.48906102E+04          8.71328985E+03          8.83009153E+04          3.58933503E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89058673E+05          1.36047842E+05          6.55603151E+04          4.70832416E+04          3.21737003E+04          8.67356645E+05          8.16409785E+05          4.07231810E+05          1.00000000E+30          1.10667953E+05          1.44997136E+05          7.36906982E+04          1.00000000E+30          7.06889092E+04          1.53520658E+05          7.77406964E+04          9.01067535E+03          9.13726746E+04          3.70374905E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92522546E+05          1.38482114E+05          6.68490000E+04          4.87997610E+04          3.33814576E+04          8.87379883E+05          8.32514079E+05          4.14627496E+05          1.00000000E+30          1.13608564E+05          1.50402968E+05          7.67087932E+04          1.00000000E+30          7.23924823E+04          1.59457301E+05          8.10871735E+04          9.27204617E+03          9.43034435E+04          3.81792104E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96115717E+05          1.40904773E+05          6.81893628E+04          5.03942460E+04          3.44116915E+04          9.05622645E+05          8.51231295E+05          4.24131592E+05          1.00000000E+30          1.16102172E+05          1.56306069E+05          7.94046635E+04          1.00000000E+30          7.43804372E+04          1.66157152E+05          8.42372302E+04          9.57965649E+03          9.74133321E+04          3.93711327E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99001445E+05          1.43413708E+05          6.90655197E+04          5.20473501E+04          3.56893734E+04          9.26145751E+05          8.70809498E+05          4.34081616E+05          1.00000000E+30          1.19140009E+05          1.61777756E+05          8.22892041E+04          1.00000000E+30          7.64806567E+04          1.72249093E+05          8.74704834E+04          9.88542669E+03          1.00641927E+05          4.05881986E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02556320E+05          1.45343875E+05          7.03581026E+04          5.38810887E+04          3.67240682E+04          9.47620608E+05          8.85762957E+05          4.42891222E+05          1.00000000E+30          1.21664736E+05          1.68158852E+05          8.55110660E+04          1.00000000E+30          7.83140259E+04          1.78842336E+05          9.08297078E+04          1.02235911E+04          1.03759253E+05          4.18509613E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06240511E+05          1.47809994E+05          7.16999904E+04          5.55272655E+04          3.80479782E+04          9.64094976E+05          9.05353223E+05          4.51972705E+05          1.00000000E+30          1.24742601E+05          1.73704044E+05          8.84133732E+04          1.00000000E+30          8.05091831E+04          1.86208714E+05          9.46299052E+04          1.05114929E+04          1.07153636E+05          4.30818566E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08894184E+05          1.50361246E+05          7.30940591E+04          5.74565729E+04          3.92419435E+04          9.85589035E+05          9.25829638E+05          4.62004266E+05          1.00000000E+30          1.27980235E+05          1.79857729E+05          9.18799436E+04          1.00000000E+30          8.23494501E+04          1.93054373E+05          9.79474561E+04          1.08632076E+04          1.10318840E+05          4.44100837E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12502563E+05          1.53002115E+05          7.41992574E+04          5.95247747E+04          4.04782148E+04          1.00329106E+06          9.39987369E+05          4.72491237E+05          1.00000000E+30          1.30306612E+05          1.86172428E+05          9.48073997E+04          1.00000000E+30          8.45845749E+04          2.00183438E+05          1.01448083E+05          1.12392738E+04          1.13682177E+05          4.57793927E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16237794E+05          1.55317046E+05          7.56152428E+04          6.11311540E+04          4.18816023E+04          1.02459388E+06          9.60060883E+05          4.81079500E+05          1.00000000E+30          1.33547453E+05          1.93087903E+05          9.80734321E+04          1.00000000E+30          8.69444160E+04          2.08337596E+05          1.05154917E+05          1.15164871E+04          1.17297658E+05          4.70253574E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.20106684E+05          1.58043042E+05          7.70863237E+04          6.32600953E+04          4.31087302E+04          1.04682096E+06          9.78290736E+05          4.91670863E+05          1.00000000E+30          1.36953611E+05          2.00536955E+05          1.01763288E+05          1.00000000E+30          8.86466867E+04          2.15324122E+05          1.09241221E+05          1.18985889E+04          1.20572398E+05          4.84517831E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22435698E+05          1.60866437E+05          7.86157795E+04          6.51628469E+04          4.45780647E+04          1.07003380E+06          9.99049730E+05          5.02739080E+05          1.00000000E+30          1.39151341E+05          2.06617105E+05          1.05124031E+05          1.00000000E+30          9.10194188E+04          2.22714927E+05          1.12996733E+05          1.22271283E+04          1.24393273E+05          4.97945473E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26143472E+05          1.63792544E+05          7.93802935E+04          6.71236042E+04          4.61510964E+04          1.08512662E+06          1.01723925E+06          5.10920299E+05          1.00000000E+30          1.42484492E+05          2.13217258E+05          1.08636363E+05          1.00000000E+30          9.35226621E+04          2.30570424E+05          1.17415275E+05          1.26290913E+04          1.27868606E+05          5.12780654E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29976950E+05          1.65297562E+05          8.08268154E+04          6.93678730E+04          4.73429702E+04          1.10780935E+06          1.03819693E+06          5.21892977E+05          1.00000000E+30          1.45382416E+05          2.20845449E+05          1.12610154E+05          1.00000000E+30          9.51333492E+04          2.39244031E+05          1.21217589E+05          1.29623268E+04          1.31700705E+05          5.26155910E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33483354E+05          1.68065692E+05          8.23270348E+04          7.13122067E+04          4.89537149E+04          1.13146062E+06          1.06003634E+06          5.31739119E+05          1.00000000E+30          1.48808949E+05          2.27891827E+05          1.16029332E+05          1.00000000E+30          9.75918784E+04          2.47180756E+05          1.25410224E+05          1.33218931E+04          1.35519510E+05          5.40616505E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37450361E+05          1.70928113E+05          8.36437998E+04          7.36491032E+04          5.03364178E+04          1.15614381E+06          1.07708848E+06          5.43058097E+05          1.00000000E+30          1.51779438E+05          2.36032959E+05          1.20223175E+05          1.00000000E+30          1.00180850E+05          2.56513197E+05          1.30157901E+05          1.37303600E+04          1.39394530E+05          5.56149040E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.41554501E+05          1.73500274E+05          8.51877638E+04          7.61443487E+04          5.20357081E+04          1.16926801E+06          1.09892965E+06          5.52948075E+05          1.00000000E+30          1.55235535E+05          2.43042553E+05          1.23812004E+05          1.00000000E+30          1.02087422E+05          2.64549283E+05          1.34474090E+05          1.41038849E+04          1.43305828E+05          5.71128083E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.45803010E+05          1.76449246E+05          8.67897990E+04          7.80368646E+04          5.34593204E+04          1.19278256E+06          1.12167493E+06          5.64352138E+05          1.00000000E+30          1.58852694E+05          2.51650295E+05          1.27709505E+05          1.00000000E+30          1.04702796E+05          2.73417524E+05          1.38984918E+05          1.45338601E+04          1.47196853E+05          5.86920659E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48403568E+05          1.79500199E+05          8.79093623E+04          8.05783970E+04          5.50150035E+04          1.21244854E+06          1.13804393E+06          5.76236505E+05          1.00000000E+30          1.61641973E+05          2.58718088E+05          1.32068971E+05          1.00000000E+30          1.06749114E+05          2.83376469E+05          1.44126889E+05          1.48912192E+04          1.51526125E+05          6.01649335E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52474549E+05          1.81669484E+05          8.94704856E+04          8.27463685E+04          5.67599921E+04          1.23596798E+06          1.16037372E+06          5.85533737E+05          1.00000000E+30          1.65251247E+05          2.66811728E+05          1.35966039E+05          1.00000000E+30          1.09348361E+05          2.92509472E+05          1.48520898E+05          1.53332652E+04          1.55714110E+05          6.17990734E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56681189E+05          1.84615626E+05          9.10117325E+04          8.53988944E+04          5.83091601E+04          1.25662914E+06          1.18359732E+06          5.97393174E+05          1.00000000E+30          1.69025384E+05          2.75786626E+05          1.40575683E+05          1.00000000E+30          1.11620099E+05          3.02048394E+05          1.53968543E+05          1.57155957E+04          1.59766251E+05          6.33773610E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61030383E+05          1.87658898E+05          9.26564726E+04          8.76741430E+04          6.01391919E+04          1.28018298E+06          1.20330291E+06          6.09742947E+05          1.00000000E+30          1.71770082E+05          2.84148602E+05          1.44530161E+05          1.00000000E+30          1.14266398E+05          3.12761889E+05          1.58562783E+05          1.61653145E+04          1.64314365E+05          6.50615094E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64326221E+05          1.90804185E+05          9.43617533E+04          9.01497298E+04          6.17110084E+04          1.30463665E+06          1.22703459E+06          6.18800286E+05          1.00000000E+30          1.75459994E+05          2.93746162E+05          1.49319340E+05          1.00000000E+30          1.17041221E+05          3.22090993E+05          1.63567072E+05          1.65760403E+04          1.68353634E+05          6.66900515E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68675670E+05          1.94056703E+05          9.56734202E+04          9.28548622E+04          6.35976258E+04          1.32547363E+06          1.24675941E+06          6.30896380E+05          1.00000000E+30          1.79311917E+05          3.01817587E+05          1.53795460E+05          1.00000000E+30          1.19183154E+05          3.33390853E+05          1.69267305E+05          1.70436889E+04          1.72859528E+05          6.84415606E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73170651E+05          1.96869978E+05          9.73577602E+04          9.57273634E+04          6.56032356E+04          1.35012992E+06          1.27047216E+06          6.43474802E+05          1.00000000E+30          1.83336761E+05          3.11853121E+05          1.58378292E+05          1.00000000E+30          1.21979848E+05          3.43202201E+05          1.74273958E+05          1.74505580E+04          1.77487603E+05          7.01523676E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14605357E+05          2.29053100E+05          1.14345543E+05          1.25130949E+05          8.58499016E+04          1.58790672E+06          1.50680854E+06          7.65102608E+05          1.00000000E+30          2.21438765E+05          4.13459879E+05          2.10729368E+05          1.00000000E+30          1.49860033E+05          4.63245702E+05          2.36229274E+05          2.24302223E+04          2.26924558E+05          8.90755388E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59194224E+05          2.65425069E+05          1.33293924E+05          1.60936541E+05          1.10862069E+05          1.84500280E+06          1.76584757E+06          9.07503986E+05          1.00000000E+30          2.64916235E+05          5.39963820E+05          2.74835501E+05          1.00000000E+30          1.81169962E+05          6.13481592E+05          3.10611954E+05          2.83032300E+04          2.85187002E+05          1.11147622E+04
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08031528E+05          3.06178999E+05          1.54425305E+05          2.04110132E+05          1.40443763E+05          2.12485414E+06          2.05322623E+06          1.05551314E+06          1.00000000E+30          3.11825180E+05          6.87881266E+05          3.52347940E+05          1.00000000E+30          2.17048232E+05          7.92749301E+05          4.03227280E+05          3.50895276E+04          3.51033477E+05          1.36403557E+04
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60853599E+05          3.48583207E+05          1.77304217E+05          2.54548111E+05          1.75515863E+05          2.41388358E+06          2.36354560E+06          1.21837432E+06          1.00000000E+30          3.64898289E+05          8.64638922E+05          4.42389797E+05          1.00000000E+30          2.57073288E+05          1.00874912E+06          5.12652151E+05          4.28403740E+04          4.27329656E+05          1.64921803E+04
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.15305999E+05          3.96025514E+05          2.02401747E+05          3.13772632E+05          2.16623919E+05          2.73793094E+06          2.70386798E+06          1.40484868E+06          1.00000000E+30          4.25354521E+05          1.07357705E+06          5.48847910E+05          1.00000000E+30          3.01274064E+05          1.26741944E+06          6.45020380E+05          5.17115576E+04          5.13333574E+05          1.97216557E+04
       1563.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51457686E+05          4.30228815E+05          2.20568974E+05          3.57671050E+05          2.46338843E+05          2.94191531E+06          2.93772210E+06          1.53407503E+06          1.00000000E+30          4.64350618E+05          1.22640518E+06          6.27178286E+05          1.00000000E+30          3.31936839E+05          1.44991992E+06          7.37778635E+05          5.82681406E+04          5.73977051E+05          2.20340427E+04
       1564.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51458948E+05          4.30229976E+05          2.20569595E+05          3.57672619E+05          2.46339898E+05          2.94192231E+06          2.93772999E+06          1.53407963E+06          1.00000000E+30          4.64352034E+05          1.22641053E+06          6.27181039E+05          1.77330334E+04          3.31937922E+05          1.44992646E+06          7.37781887E+05          5.82683719E+04          5.73979127E+05          9.82549122E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75153359E+05          4.49728288E+05          2.30888764E+05          3.82759677E+05          2.64742750E+05          3.06423229E+06          3.08695377E+06          1.60194610E+06          1.00000000E+30          4.88192757E+05          1.31953872E+06          6.72749067E+05          1.85124562E+04          3.49867170E+05          1.56394004E+06          7.97188264E+05          6.20315380E+04          6.11277654E+05          1.03330508E+04
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34238436E+05          5.06390581E+05          2.60955736E+05          4.63930462E+05          3.19900173E+05          3.41421747E+06          3.48426473E+06          1.82377624E+06          1.00000000E+30          5.58504451E+05          1.59738994E+06          8.16244083E+05          2.15309919E+04          4.03047504E+05          1.91246567E+06          9.77613861E+05          7.32335452E+04          7.19472286E+05          1.20552726E+04
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.99766347E+05          5.66857508E+05          2.93241076E+05          5.54539446E+05          3.83196778E+05          3.79491407E+06          3.93075229E+06          2.05212981E+06          1.00000000E+30          6.32052884E+05          1.91850601E+06          9.84029354E+05          2.49921898E+04          4.62870332E+05          2.31845604E+06          1.18003703E+06          8.58441249E+04          8.40166382E+05          1.39993238E+04
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.71081169E+05          6.33028182E+05          3.28604321E+05          6.59841894E+05          4.55980211E+05          4.18541859E+06          4.38603240E+06          2.30874042E+06          1.00000000E+30          7.12899833E+05          2.28233554E+06          1.16605742E+06          2.86890260E+04          5.25702886E+05          2.78313810E+06          1.41830966E+06          1.00152437E+05          9.75061944E+05          1.61133483E+04
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.40143638E+05          7.04512496E+05          3.66855286E+05          7.76276811E+05          5.38321612E+05          4.59753709E+06          4.89610098E+06          2.57089925E+06          1.00000000E+30          8.02321674E+05          2.69597555E+06          1.37696604E+06          3.25672172E+04          5.94630862E+05          3.31817705E+06          1.68840519E+06          1.15592695E+05          1.12048573E+06          1.83620087E+04
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.15046495E+05          7.80390482E+05          4.07588901E+05          9.11761788E+05          6.30834876E+05          5.02954587E+06          5.41796551E+06          2.86452147E+06          1.00000000E+30          8.97688471E+05          3.15461287E+06          1.61487663E+06          3.69056740E+04          6.71667324E+05          3.89903238E+06          1.99276757E+06          1.33089472E+05          1.28215170E+06          2.08640672E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95242360E+05          8.61945608E+05          4.51519742E+05          1.05994909E+06          7.38069947E+05          5.49586917E+06          5.99823550E+06          3.18927900E+06          1.00000000E+30          9.97600843E+05          3.66957257E+06          1.87945592E+06          4.14687380E+04          7.52809132E+05          4.58730707E+06          2.33709751E+06          1.51314034E+05          1.45915690E+06          2.35127568E+04
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07613586E+06          9.50318269E+05          4.99292189E+05          1.22770089E+06          8.53935353E+05          5.96314782E+06          6.62634233E+06          3.51158173E+06          1.00000000E+30          1.10972620E+06          4.24212936E+06          2.18013682E+06          4.66159805E+04          8.40769142E+05          5.34047244E+06          2.73325569E+06          1.71838534E+05          1.65017528E+06          2.64629718E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16381605E+06          1.04369462E+06          5.49898625E+05          1.41780747E+06          9.83550818E+05          6.47093687E+06          7.29394564E+06          3.88826987E+06          1.00000000E+30          1.22006587E+06          4.87451763E+06          2.50624809E+06          5.16572422E+04          9.32596787E+05          6.17414205E+06          3.15563899E+06          1.94488335E+05          1.85848567E+06          2.94813013E+04
       2475.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23186625E+06          1.11839148E+06          5.90764640E+05          1.57030648E+06          1.09223205E+06          6.85784437E+06          7.80117993E+06          4.17817366E+06          1.00000000E+30          1.31361540E+06          5.42634578E+06          2.77948877E+06          5.60200928E+04          1.00939579E+06          6.90023805E+06          3.51695730E+06          2.12438918E+05          2.02750566E+06          3.20094025E+04
