#Energy      Li-K-shell   Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   O-K-shell   Valence  Total
        250.0000          4.25420945E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80719496E+04          1.36388698E+04          6.75014673E+03          1.00000000E+30          3.51978906E+03          1.71111802E+03
        260.0000          4.72258853E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.89436845E+04          1.43243371E+04          7.10929528E+03          1.00000000E+30          3.88589844E+03          1.84578199E+03
        270.0000          5.25472714E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99120127E+04          1.49826392E+04          7.44683568E+03          1.00000000E+30          4.27480781E+03          1.98330372E+03
        280.0000          5.80601649E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.08256936E+04          1.57282523E+04          7.83583524E+03          1.00000000E+30          4.69982824E+03          2.13122587E+03
        290.0000          6.38527876E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18453188E+04          1.64508555E+04          8.19574720E+03          1.00000000E+30          5.15365441E+03          2.28166672E+03
        300.0000          7.02541487E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29779187E+04          1.72504602E+04          8.60767062E+03          1.00000000E+30          5.63262413E+03          2.44238333E+03
        310.0000          7.71984923E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39734655E+04          1.80310324E+04          9.00064938E+03          1.00000000E+30          6.13296210E+03          2.60225029E+03
        320.0000          8.42667460E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.49644402E+04          1.89117040E+04          9.44005192E+03          1.00000000E+30          6.66403793E+03          2.77167891E+03
        330.0000          9.21484949E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60854563E+04          1.98181366E+04          9.93259730E+03          1.00000000E+30          7.23466837E+03          2.95378780E+03
        340.0000          9.99417069E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.71787582E+04          2.06770075E+04          1.03600796E+04          1.00000000E+30          7.83053776E+03          3.13095199E+03
        350.0000          1.08766271E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84209544E+04          2.16411543E+04          1.08534900E+04          1.00000000E+30          8.46635313E+03          3.32404306E+03
        360.0000          1.17724793E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95005328E+04          2.27198743E+04          1.13297453E+04          1.00000000E+30          9.11716729E+03          3.51675760E+03
        370.0000          1.27743897E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07403480E+04          2.36534105E+04          1.18671324E+04          1.00000000E+30          9.81648120E+03          3.72062909E+03
        380.0000          1.37386028E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19429238E+04          2.47613173E+04          1.24597356E+04          1.00000000E+30          1.05502879E+04          3.93680886E+03
        390.0000          1.48001782E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.33133067E+04          2.58266392E+04          1.29997915E+04          1.00000000E+30          1.13070101E+04          4.15179905E+03
        400.0000          1.59061793E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45023768E+04          2.68998750E+04          1.35389056E+04          1.00000000E+30          1.20964004E+04          4.36727557E+03
        410.0000          1.70727356E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58279389E+04          2.80898053E+04          1.41537135E+04          1.00000000E+30          1.29540913E+04          4.60368913E+03
        420.0000          1.84091009E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71690974E+04          2.93973883E+04          1.47478741E+04          1.00000000E+30          1.38226643E+04          4.84251819E+03
        430.0000          1.97168368E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.86466032E+04          3.05771495E+04          1.54372489E+04          1.00000000E+30          1.47339300E+04          5.09423314E+03
        440.0000          2.09443137E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99606891E+04          3.17641588E+04          1.60294587E+04          1.00000000E+30          1.56903093E+04          5.33618136E+03
        450.0000          2.23656529E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15333438E+04          3.30992785E+04          1.67203590E+04          1.00000000E+30          1.66795434E+04          5.60157157E+03
        460.0000          2.38620607E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.28174422E+04          3.45706400E+04          1.73816395E+04          1.00000000E+30          1.77036475E+04          5.86546358E+03
        470.0000          2.54453501E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42779508E+04          3.58762837E+04          1.81549546E+04          1.00000000E+30          1.88207830E+04          6.14997460E+03
        480.0000          2.70493700E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57648753E+04          3.72006269E+04          1.88133170E+04          1.00000000E+30          1.99377050E+04          6.42099545E+03
        490.0000          2.86140822E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74005034E+04          3.86888373E+04          1.95822898E+04          1.00000000E+30          2.10846002E+04          6.71441129E+03
        500.0000          3.03444968E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88579199E+04          4.03092991E+04          2.03293539E+04          1.00000000E+30          2.22824792E+04          7.01068387E+03
        510.0000          3.21319534E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.05838076E+04          4.17757201E+04          2.11834546E+04          1.00000000E+30          2.35298133E+04          7.32468640E+03
        520.0000          3.39976559E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20158227E+04          4.35132999E+04          2.19329910E+04          1.00000000E+30          2.48451572E+04          7.63414215E+03
        530.0000          3.59388712E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.37981260E+04          4.49733317E+04          2.27773495E+04          1.00000000E+30          2.61822701E+04          7.95526216E+03
        537.9990          3.76782175E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50580000E+04          4.64172147E+04          2.34581257E+04          1.00000000E+30          2.72872608E+04          8.22120036E+03
        538.0010          3.76786734E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.50583658E+04          4.64175873E+04          2.34583041E+04          3.34035646E+03          2.72875620E+04          2.37526909E+03
        540.0000          3.79630952E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54264883E+04          4.66593147E+04          2.36379339E+04          3.31356242E+03          2.75722055E+04          2.36702475E+03
        550.0000          4.00712662E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70543125E+04          4.83803918E+04          2.45794804E+04          3.35359648E+03          2.90030823E+04          2.41520799E+03
        560.0000          4.22701802E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.89271399E+04          5.02583589E+04          2.54423584E+04          3.46049368E+03          3.05470828E+04          2.49843834E+03
        570.0000          4.44841474E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05027590E+04          5.19806685E+04          2.63178591E+04          3.54619806E+03          3.20718842E+04          2.56948399E+03
        580.0000          4.67972620E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.24343225E+04          5.37323695E+04          2.73174696E+04          3.62454536E+03          3.37598369E+04          2.63929720E+03
        590.0000          4.92192663E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.40066141E+04          5.57153907E+04          2.82929039E+04          3.73525720E+03          3.53262367E+04          2.72498292E+03
        600.0000          5.16844967E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.59543375E+04          5.76629896E+04          2.92743961E+04          3.86714281E+03          3.71026672E+04          2.82374523E+03
        610.0000          5.42178240E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.80243198E+04          5.96285858E+04          3.03775470E+04          4.01596090E+03          3.88248303E+04          2.93257120E+03
        620.0000          5.70731473E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.97411881E+04          6.18221200E+04          3.13493668E+04          4.17278476E+03          4.05970589E+04          3.04464684E+03
        630.0000          5.98204376E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15451303E+04          6.37776184E+04          3.25235895E+04          4.35807635E+03          4.24734803E+04          3.17381329E+03
        640.0000          6.26390110E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.36157648E+04          6.57650232E+04          3.34869727E+04          4.52950078E+03          4.44572131E+04          3.29470917E+03
        644.9990          6.40023546E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44679083E+04          6.68907487E+04          3.40880436E+04          4.61745431E+03          4.53733806E+04          3.35699456E+03
        645.0010          6.40029703E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99397181E+04          7.44683163E+04          6.68912068E+04          3.40882884E+04          4.61749239E+03          4.53738043E+04          2.87328030E+03
        650.0000          6.55799936E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.61969407E+03          7.55025124E+04          6.80561586E+04          3.46035177E+04          4.71468959E+03          4.64092560E+04          2.52547020E+03
        655.9990          6.73272408E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.53553198E+03          7.67821509E+04          6.93323116E+04          3.53417053E+04          4.83687177E+03          4.76576545E+04          1.97848555E+03
        656.0010          6.73278842E+05          1.00000000E+30          1.00000000E+30          4.15295233E+04          4.53485850E+03          7.67825848E+04          6.93327839E+04          3.53419567E+04          4.83691356E+03          4.76581019E+04          1.88840747E+03
        660.0000          6.86394008E+05          1.00000000E+30          1.00000000E+30          2.25679439E+04          3.74825666E+03          7.76599860E+04          7.02901671E+04          3.58517957E+04          4.89343813E+03          4.85285734E+04          1.68771835E+03
        670.0000          7.16748820E+05          1.00000000E+30          1.00000000E+30          7.89965374E+03          3.31685952E+03          7.94972844E+04          7.28040878E+04          3.69036269E+04          5.09996775E+03          5.05386815E+04          1.43112360E+03
        680.0000          7.48542924E+05          1.00000000E+30          1.00000000E+30          6.81928609E+03          3.37673399E+03          8.17241834E+04          7.48627228E+04          3.81997758E+04          5.28150651E+03          5.26913003E+04          1.42002370E+03
        690.0000          7.81769287E+05          1.00000000E+30          1.00000000E+30          6.88972193E+03          3.44175304E+03          8.35422349E+04          7.74662448E+04          3.95902870E+04          5.46144821E+03          5.50419809E+04          1.45268680E+03
        700.0000          8.18306392E+05          1.00000000E+30          1.00000000E+30          6.99792704E+03          3.65753147E+03          8.57986269E+04          7.95570877E+04          4.05876350E+04          5.66592281E+03          5.72243911E+04          1.51432185E+03
        710.0000          8.52609676E+05          1.00000000E+30          1.00000000E+30          7.45058289E+03          3.77931426E+03          8.78201493E+04          8.21915793E+04          4.19939015E+04          5.88630386E+03          5.95938107E+04          1.57723341E+03
        720.0000          8.87540832E+05          1.00000000E+30          1.00000000E+30          7.69292556E+03          3.91844495E+03          9.01718186E+04          8.46455424E+04          4.32189840E+04          6.06231967E+03          6.20458586E+04          1.63017278E+03
        730.0000          9.28246605E+05          1.00000000E+30          1.00000000E+30          7.96449653E+03          4.04518298E+03          9.22062807E+04          8.74419260E+04          4.44960225E+04          6.25212590E+03          6.45205087E+04          1.68338268E+03
        740.0000          9.65579456E+05          1.00000000E+30          1.00000000E+30          8.21914242E+03          4.17737624E+03          9.45896306E+04          8.99651240E+04          4.59514759E+04          6.45616143E+03          6.69654428E+04          1.73803951E+03
        750.0000          1.00396064E+06          1.00000000E+30          1.00000000E+30          8.47419556E+03          4.32540048E+03          9.70994595E+04          9.29027655E+04          4.75053640E+04          6.67895827E+03          6.96666307E+04          1.79731738E+03
        760.0000          1.04420431E+06          1.00000000E+30          1.00000000E+30          8.76325236E+03          4.45333694E+03          9.89769914E+04          9.53776289E+04          4.87099335E+04          6.88215054E+03          7.22743008E+04          1.85226843E+03
        770.0000          1.08593882E+06          1.00000000E+30          1.00000000E+30          9.02138955E+03          4.60823995E+03          1.01488170E+05          9.84319475E+04          5.03098038E+04          7.11703907E+03          7.51049057E+04          1.91393710E+03
        772.9190          1.09891330E+06          1.00000000E+30          1.00000000E+30          9.10750969E+03          4.65550886E+03          1.02245389E+05          9.93607358E+04          5.07968137E+04          7.18865662E+03          7.58216510E+04          1.93297719E+03
        772.9210          1.09892230E+06          1.00000000E+30          2.01861663E+04          9.10756926E+03          4.65554158E+03          1.02245911E+05          9.93613782E+04          5.07971506E+04          7.18870618E+03          7.58222447E+04          1.76406663E+03
        780.0000          1.13171389E+06          1.00000000E+30          2.03895963E+04          9.32341675E+03          4.74265140E+03          1.04130090E+05          1.00918802E+05          5.15264293E+04          7.32348156E+03          7.78718223E+04          1.79744225E+03
        790.0000          1.17329475E+06          1.00000000E+30          2.06840553E+04          9.61501288E+03          4.88797437E+03          1.05917610E+05          1.04031617E+05          5.31375247E+04          7.56644611E+03          8.07399140E+04          1.85114153E+03
        800.0000          1.22263550E+06          1.00000000E+30          2.09871439E+04          9.90645409E+03          5.04664605E+03          1.08499266E+05          1.06878388E+05          5.45839929E+04          7.80795725E+03          8.37726023E+04          1.90669825E+03
        810.0000          1.26633082E+06          1.00000000E+30          2.12992471E+04          1.02353221E+04          5.21596484E+03          1.11209918E+05          1.10168942E+05          5.62754493E+04          8.07505479E+03          8.67439180E+04          1.96709162E+03
        820.0000          1.31327107E+06          1.00000000E+30          2.16207730E+04          1.04998317E+04          5.35746028E+03          1.13285001E+05          1.13070324E+05          5.77657825E+04          8.30245266E+03          8.99777021E+04          2.01836170E+03
        830.0000          1.36608454E+06          1.00000000E+30          2.18821523E+04          1.08341323E+04          5.53470728E+03          1.16010803E+05          1.16489025E+05          5.95083643E+04          8.58025282E+03          9.29859554E+04          2.08021294E+03
        840.0000          1.41335990E+06          1.00000000E+30          2.21997401E+04          1.11904204E+04          5.67588372E+03          1.18237324E+05          1.19336134E+05          6.13593509E+04          8.87728694E+03          9.61859748E+04          2.13914030E+03
        850.0000          1.47032508E+06          1.00000000E+30          2.27338100E+04          1.14535494E+04          5.85787448E+03          1.20943557E+05          1.22852191E+05          6.27551043E+04          9.09624253E+03          9.96192190E+04          2.19778336E+03
        860.0000          1.51802354E+06          1.00000000E+30          2.31546519E+04          1.18143010E+04          6.01335719E+03          1.23361578E+05          1.26581728E+05          6.46372435E+04          9.39804382E+03          1.02909251E+05          2.26046978E+03
        870.0000          1.57830809E+06          1.00000000E+30          2.35913686E+04          1.21179011E+04          6.20354610E+03          1.26110207E+05          1.29307755E+05          6.66357709E+04          9.65753913E+03          1.06515901E+05          2.32370636E+03
        880.0000          1.62860681E+06          1.00000000E+30          2.39381306E+04          1.24926301E+04          6.36450671E+03          1.28984112E+05          1.33060428E+05          6.79575136E+04          9.97502772E+03          1.09977329E+05          2.38729905E+03
        890.0000          1.69262518E+06          1.00000000E+30          2.43725124E+04          1.28100753E+04          6.54013810E+03          1.31258664E+05          1.36294877E+05          6.99405166E+04          1.02382322E+04          1.13572579E+05          2.44907368E+03
        900.0000          1.74428833E+06          1.00000000E+30          2.48229502E+04          1.31917354E+04          6.73280561E+03          1.34149113E+05          1.40200675E+05          7.16107514E+04          1.05222339E+04          1.17242352E+05          2.51694070E+03
        910.0000          1.80095324E+06          1.00000000E+30          2.52903509E+04          1.35341415E+04          6.93716936E+03          1.37169729E+05          1.43527224E+05          7.36593549E+04          1.08448595E+04          1.21124611E+05          2.58776822E+03
        920.0000          1.86653846E+06          1.00000000E+30          2.54687203E+04          1.39317040E+04          7.10765734E+03          1.39343841E+05          1.47493873E+05          7.54091318E+04          1.11398864E+04          1.24908547E+05          2.65067448E+03
        930.0000          1.92605501E+06          1.00000000E+30          2.58968868E+04          1.42693636E+04          7.31989367E+03          1.42324179E+05          1.51065063E+05          7.74819898E+04          1.14795003E+04          1.28866980E+05          2.72292639E+03
        940.0000          1.98848506E+06          1.00000000E+30          2.63396956E+04          1.46797214E+04          7.49095556E+03          1.45434791E+05          1.55180335E+05          7.93648864E+04          1.17617586E+04          1.32967112E+05          2.78904285E+03
        950.0000          2.05837125E+06          1.00000000E+30          2.67176307E+04          1.50240616E+04          7.70746494E+03          1.47837401E+05          1.58700357E+05          8.15092902E+04          1.21109066E+04          1.37302623E+05          2.86200148E+03
        960.0000          2.13334874E+06          1.00000000E+30          2.71674057E+04          1.54400887E+04          7.90234357E+03          1.50964992E+05          1.62933798E+05          8.33703421E+04          1.24128885E+04          1.41165660E+05          2.93263512E+03
        970.0000          2.19258097E+06          1.00000000E+30          2.76325833E+04          1.58798122E+04          8.13004537E+03          1.54227776E+05          1.66515841E+05          8.55695923E+04          1.27680968E+04          1.45660746E+05          3.01222923E+03
        980.0000          2.25736992E+06          1.00000000E+30          2.79872193E+04          1.62673464E+04          8.32862331E+03          1.56611242E+05          1.70797941E+05          8.78880155E+04          1.30925066E+04          1.49775831E+05          3.08272115E+03
        990.0000          2.33334267E+06          1.00000000E+30          2.84418673E+04          1.67287986E+04          8.56278153E+03          1.59806133E+05          1.75306090E+05          8.97048217E+04          1.34618766E+04          1.54056598E+05          3.16421476E+03
       1000.0000          2.40288820E+06          1.00000000E+30          2.89115306E+04          1.71209603E+04          8.81048730E+03          1.62533346E+05          1.79194956E+05          9.20374959E+04          1.37832402E+04          1.58630521E+05          3.24288334E+03
       1100.0000          3.22921972E+06          1.00000000E+30          3.33720344E+04          2.18813019E+04          1.12211709E+04          1.94077298E+05          2.25788944E+05          1.16175743E+05          1.77164044E+04          2.08677411E+05          4.08965575E+03
       1200.0000          4.21607722E+06          1.00000000E+30          3.83803183E+04          2.75079377E+04          1.41873143E+04          2.28961525E+05          2.80343393E+05          1.44198210E+05          2.23551716E+04          2.68449047E+05          5.09015077E+03
       1300.0000          5.41971792E+06          1.00000000E+30          4.37015086E+04          3.42047072E+04          1.75931677E+04          2.68453709E+05          3.41647190E+05          1.76173447E+05          2.77152965E+04          3.37148073E+05          6.22981239E+03
       1400.0000          6.82134833E+06          1.00000000E+30          4.95878536E+04          4.17512875E+04          2.16161238E+04          3.09286319E+05          4.12900540E+05          2.13514383E+05          3.38372656E+04          4.17653874E+05          7.52943125E+03
       1500.0000          8.47496247E+06          1.00000000E+30          5.60410447E+04          5.05364804E+04          2.61839322E+04          3.53354762E+05          4.94062651E+05          2.55300995E+05          4.08441278E+04          5.09416649E+05          8.99616672E+03
       1600.0000          1.03496731E+07          1.00000000E+30          6.29271905E+04          6.07338547E+04          3.14996462E+04          4.01027613E+05          5.85003325E+05          3.02342349E+05          4.89953152E+04          6.14284697E+05          1.06668724E+04
       1700.0000          1.25336403E+07          1.00000000E+30          7.03291188E+04          7.17493650E+04          3.74131710E+04          4.53276120E+05          6.86328017E+05          3.55535718E+05          5.78431673E+04          7.31257267E+05          1.24850041E+04
       1800.0000          1.50670884E+07          1.00000000E+30          7.79778133E+04          8.49442162E+04          4.40720919E+04          5.07814465E+05          7.98822568E+05          4.14035565E+05          6.78035737E+04          8.63285945E+05          1.45145833E+04
       1900.0000          1.78520997E+07          1.00000000E+30          8.68290494E+04          9.91456316E+04          5.15088644E+04          5.66586225E+05          9.25879615E+05          4.81574747E+05          7.91049257E+04          1.01159320E+06          1.67715687E+04
       2000.0000          2.10044615E+07          1.00000000E+30          9.56081939E+04          1.14975155E+05          5.97754065E+04          6.29166345E+05          1.06152891E+06          5.53452765E+05          9.13003400E+04          1.17119474E+06          1.92016880E+04
       2100.0000          2.45192882E+07          1.00000000E+30          1.04626949E+05          1.32207261E+05          6.88654353E+04          6.95548807E+05          1.21630566E+06          6.33357419E+05          1.05120086E+05          1.34922160E+06          2.18453341E+04
       2200.0000          2.85269713E+07          1.00000000E+30          1.14654835E+05          1.51493892E+05          7.91853448E+04          7.68261923E+05          1.38603243E+06          7.22108026E+05          1.19514670E+05          1.54464699E+06          2.47469998E+04
       2300.0000          3.28009478E+07          1.00000000E+30          1.25503902E+05          1.72900716E+05          9.01850178E+04          8.41372964E+05          1.56791352E+06          8.16042542E+05          1.35725849E+05          1.75860084E+06          2.78873703E+04
       2400.0000          3.76537140E+07          1.00000000E+30          1.36145587E+05          1.96340127E+05          1.02565647E+05          9.17182660E+05          1.76534265E+06          9.23741258E+05          1.53615686E+05          1.98858314E+06          3.12826258E+04
       2500.0000          4.28633418E+07          1.00000000E+30          1.48143333E+05          2.22196906E+05          1.16087911E+05          1.00038929E+06          1.98392764E+06          1.03485435E+06          1.72946030E+05          2.24359811E+06          3.49820761E+04
       2600.0000          4.87823955E+07          1.00000000E+30          1.60140346E+05          2.49477304E+05          1.30556068E+05          1.08882412E+06          2.21674043E+06          1.16290235E+06          1.93774199E+05          2.51047950E+06          3.88781703E+04
       2700.0000          5.50518891E+07          1.00000000E+30          1.73067357E+05          2.79499907E+05          1.46338738E+05          1.18301779E+06          2.47804366E+06          1.29297277E+06          2.15836298E+05          2.79822139E+06          4.30657594E+04
       2800.0000          6.19437738E+07          1.00000000E+30          1.87088872E+05          3.12111376E+05          1.64228715E+05          1.28012285E+06          2.74856771E+06          1.43628170E+06          2.39838610E+05          3.10770217E+06          4.76491225E+04
       2900.0000          6.93723693E+07          1.00000000E+30          2.00852097E+05          3.48395727E+05          1.82072365E+05          1.37345404E+06          3.04303937E+06          1.59111075E+06          2.65889615E+05          3.44095265E+06          5.23763073E+04
       3000.0000          7.73992574E+07          1.00000000E+30          2.15941911E+05          3.85533916E+05          2.02088601E+05          1.48272041E+06          3.35827685E+06          1.75734368E+06          2.92959813E+05          3.80514763E+06          5.74599939E+04
       3100.0000          8.59346865E+07          1.00000000E+30          2.31555413E+05          4.27320496E+05          2.24757154E+05          1.58653939E+06          3.69599070E+06          1.94509359E+06          3.22253557E+05          4.17915984E+06          6.29838848E+04
       3200.0000          9.53189936E+07          1.00000000E+30          2.46984174E+05          4.70762403E+05          2.47366942E+05          1.70303476E+06          4.05650143E+06          2.13200101E+06          3.54309054E+05          4.57352539E+06          6.86345710E+04
       3300.0000          1.05439714E+08          1.00000000E+30          2.64149462E+05          5.19343948E+05          2.72024651E+05          1.82388572E+06          4.45538358E+06          2.33482998E+06          3.89372980E+05          5.01124117E+06          7.48185437E+04
       3400.0000          1.16127510E+08          1.00000000E+30          2.81846951E+05          5.68345758E+05          2.99266616E+05          1.94204318E+06          4.86169548E+06          2.55770159E+06          4.23968837E+05          5.45842389E+06          8.12276114E+04
       3500.0000          1.27890352E+08          1.00000000E+30          2.99348211E+05          6.22084458E+05          3.27564759E+05          2.07058926E+06          5.29591502E+06          2.79293327E+06          4.61785191E+05          5.95202491E+06          8.79346201E+04
       3600.0000          1.39990912E+08          1.00000000E+30          3.18344282E+05          6.82494431E+05          3.58090372E+05          2.20491472E+06          5.77458886E+06          3.04947312E+06          5.03042016E+05          6.44722728E+06          9.52032569E+04
       3700.0000          1.53631139E+08          1.00000000E+30          3.38166853E+05          7.41365774E+05          3.91482859E+05          2.34606024E+06          6.26117592E+06          3.30474805E+06          5.44383989E+05          6.99530465E+06          1.02718667E+05
       3800.0000          1.66959917E+08          1.00000000E+30          3.58931505E+05          8.07082153E+05          4.25186273E+05          2.48997249E+06          6.79311760E+06          3.59331746E+06          5.90700465E+05          7.56830301E+06          1.10679138E+05
       3900.0000          1.82233301E+08          1.00000000E+30          3.80149200E+05          8.75994640E+05          4.60622483E+05          2.63670939E+06          7.35091903E+06          3.87898693E+06          6.35529437E+05          8.13300849E+06          1.18791474E+05
       4000.0000          1.97295328E+08          1.00000000E+30          4.01778221E+05          9.47366706E+05          5.00468202E+05          2.79716558E+06          7.94940020E+06          4.20860696E+06          6.86047116E+05          8.76553538E+06          1.27546010E+05
       4100.0000          2.14262117E+08          1.00000000E+30          4.25567757E+05          1.02457421E+06          5.41050329E+05          2.95542555E+06          8.55909544E+06          4.52157153E+06          7.39619229E+05          9.41106880E+06          1.36735236E+05
       4200.0000          2.32427768E+08          1.00000000E+30          4.48971248E+05          1.10702739E+06          5.86077876E+05          3.11982251E+06          9.22043234E+06          4.88087486E+06          7.93761676E+05          1.01022294E+07          1.46329894E+05
       4300.0000          2.50613336E+08          1.00000000E+30          4.71811527E+05          1.19499923E+06          6.33183645E+05          3.29299001E+06          9.91554546E+06          5.25789084E+06          8.51711753E+05          1.08027563E+07          1.56225237E+05
       4400.0000          2.70097721E+08          1.00000000E+30          4.98672034E+05          1.28373906E+06          6.79834298E+05          3.46773569E+06          1.06420037E+07          5.62939284E+06          9.13010303E+05          1.15518146E+07          1.66645201E+05
       4500.0000          2.91528946E+08          1.00000000E+30          5.24434808E+05          1.38023465E+06          7.32035263E+05          3.64549271E+06          1.14831088E+07          6.05179331E+06          9.78272647E+05          1.23377477E+07          1.77597439E+05
       4600.0000          3.13702857E+08          1.00000000E+30          5.49330944E+05          1.48435989E+06          7.86664545E+05          3.83829179E+06          1.22267153E+07          6.48578020E+06          1.04587868E+06          1.31588776E+07          1.88782640E+05
       4700.0000          3.36828510E+08          1.00000000E+30          5.79120410E+05          1.58837380E+06          8.40955655E+05          4.03758071E+06          1.30920772E+07          6.94311540E+06          1.11560600E+06          1.40107522E+07          2.00631837E+05
       4800.0000          3.59662712E+08          1.00000000E+30          6.07022633E+05          1.70022782E+06          9.01726595E+05          4.23586641E+06          1.39894358E+07          7.39703736E+06          1.18889760E+06          1.49083620E+07          2.12845288E+05
       4900.0000          3.85525380E+08          1.00000000E+30          6.35939739E+05          1.81847367E+06          9.66282061E+05          4.44146672E+06          1.49182295E+07          7.89254001E+06          1.26493464E+06          1.58204094E+07          2.25605036E+05
       5000.0000          4.11996850E+08          1.00000000E+30          6.66313175E+05          1.94433170E+06          1.03208122E+06          4.67645366E+06          1.59272990E+07          8.42331640E+06          1.34510987E+06          1.68333025E+07          2.38969475E+05
       5100.0000          4.39862664E+08          1.00000000E+30          6.96870415E+05          2.07462575E+06          1.10126088E+06          4.88292800E+06          1.69167997E+07          8.98168619E+06          1.42467649E+06          1.77727096E+07          2.52477397E+05
       5200.0000          4.69687834E+08          1.00000000E+30          7.27996829E+05          2.20911868E+06          1.17538847E+06          5.09432020E+06          1.79840862E+07          9.57148296E+06          1.51863402E+06          1.88185933E+07          2.66864687E+05
       5300.0000          5.00433178E+08          1.00000000E+30          7.61430673E+05          2.35305049E+06          1.25164411E+06          5.32923544E+06          1.91069966E+07          1.01691861E+07          1.60735987E+06          1.99085483E+07          2.81695688E+05
       5400.0000          5.31988572E+08          1.00000000E+30          7.98316787E+05          2.50272834E+06          1.32978642E+06          5.57127698E+06          2.02927600E+07          1.07953128E+07          1.69402017E+06          2.10129028E+07          2.97142843E+05
       5500.0000          5.65518525E+08          1.00000000E+30          8.31800747E+05          2.65055214E+06          1.41336903E+06          5.83874077E+06          2.15114919E+07          1.14622472E+07          1.79869257E+06          2.21538652E+07          3.13000194E+05
       5600.0000          5.97686531E+08          1.00000000E+30          8.66744740E+05          2.82812962E+06          1.49972908E+06          6.08250169E+06          2.27675636E+07          1.21454458E+07          1.89915707E+06          2.34383722E+07          3.29416457E+05
       5700.0000          6.34019802E+08          1.00000000E+30          9.03434765E+05          2.97869233E+06          1.58546333E+06          6.33569429E+06          2.41141721E+07          1.28447741E+07          1.99636899E+06          2.46679207E+07          3.45600050E+05
