#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   O-K-shell   Valence  Total
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65095418E+04          7.02111730E+03          9.70571867E+02          6.50622176E+02          1.00000000E+30          1.84895437E+03          3.02009376E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50420170E+04          6.38344928E+03          1.05342299E+03          7.06952856E+02          1.00000000E+30          2.15651468E+03          3.27798507E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36049655E+04          5.81127541E+03          1.14520552E+03          7.68865680E+02          1.00000000E+30          2.48890645E+03          3.54460638E+02
        161.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33632394E+04          5.71554602E+03          1.16517499E+03          7.82788209E+02          1.00000000E+30          2.56199018E+03          3.60251303E+02
        162.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44621868E+03          1.33630019E+04          5.71545182E+03          1.16519532E+03          7.82802262E+02          1.00000000E+30          2.56206678E+03          3.47022544E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.66526699E+03          1.24807883E+04          5.42968658E+03          1.24528380E+03          8.37219666E+02          1.00000000E+30          2.85818779E+03          3.68311835E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95382712E+03          1.16560440E+04          5.14787675E+03          1.35564742E+03          9.11439607E+02          1.00000000E+30          3.24806753E+03          3.96321060E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01995312E+04          1.11435762E+04          4.99054705E+03          1.47599084E+03          9.93452105E+02          1.00000000E+30          3.67014739E+03          4.26488154E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04846027E+04          1.07649561E+04          4.88081305E+03          1.61291091E+03          1.08753407E+03          1.00000000E+30          4.12687735E+03          4.59774702E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07046193E+04          1.05914448E+04          4.83007134E+03          1.75477629E+03          1.18256575E+03          1.00000000E+30          4.62197451E+03          4.93408160E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10237300E+04          1.04787781E+04          4.82071632E+03          1.91064186E+03          1.28884002E+03          1.00000000E+30          5.13553187E+03          5.29778861E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13575880E+04          1.04407892E+04          4.83995180E+03          2.08711479E+03          1.40977931E+03          1.00000000E+30          5.69007955E+03          5.69916056E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17725403E+04          1.04562805E+04          4.88403809E+03          2.26236154E+03          1.52694239E+03          1.00000000E+30          6.28403057E+03          6.09242910E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21676032E+04          1.04718179E+04          4.95139692E+03          2.46082524E+03          1.66145521E+03          1.00000000E+30          6.90387829E+03          6.52426825E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25962655E+04          1.05968720E+04          5.00694029E+03          2.66764701E+03          1.79748518E+03          1.00000000E+30          7.57376018E+03          6.96035332E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29568965E+04          1.07683557E+04          5.11861903E+03          2.87329585E+03          1.94915552E+03          1.00000000E+30          8.24757433E+03          7.41987441E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33990401E+04          1.09743214E+04          5.24091751E+03          3.11714207E+03          2.10633816E+03          1.00000000E+30          8.99572050E+03          7.91584801E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38210559E+04          1.11551523E+04          5.35206057E+03          3.37040611E+03          2.28187994E+03          1.00000000E+30          9.76694094E+03          8.43054115E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43156833E+04          1.14390676E+04          5.50663735E+03          3.62321805E+03          2.45052938E+03          1.00000000E+30          1.05862368E+04          8.94928817E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47841689E+04          1.17286630E+04          5.66105542E+03          3.90911475E+03          2.64273383E+03          1.00000000E+30          1.14243149E+04          9.51214433E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53155684E+04          1.20086574E+04          5.81719202E+03          4.19797160E+03          2.84188130E+03          1.00000000E+30          1.22841096E+04          1.00809868E+03
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58823656E+04          1.23023471E+04          5.98218565E+03          4.51437385E+03          3.06865382E+03          1.00000000E+30          1.32092879E+04          1.07008413E+03
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63815988E+04          1.26562552E+04          6.15873786E+03          4.84279348E+03          3.27998567E+03          1.00000000E+30          1.41626573E+04          1.13070071E+03
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69682735E+04          1.30200312E+04          6.34838589E+03          5.20545988E+03          3.52588789E+03          1.00000000E+30          1.51918006E+04          1.19788299E+03
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75094439E+04          1.33525459E+04          6.52472574E+03          5.58976760E+03          3.78595487E+03          1.00000000E+30          1.62324385E+04          1.26597538E+03
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81340778E+04          1.37465661E+04          6.73091697E+03          5.95438357E+03          4.05436237E+03          1.00000000E+30          1.73073708E+04          1.33541897E+03
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.86568617E+04          1.41553170E+04          6.94715232E+03          6.37286269E+03          4.32948822E+03          1.00000000E+30          1.84602304E+04          1.40795826E+03
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93024133E+04          1.45211121E+04          7.14018881E+03          6.81526267E+03          4.61406941E+03          1.00000000E+30          1.96053883E+04          1.48106709E+03
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98962069E+04          1.49743666E+04          7.37430110E+03          7.27188314E+03          4.91992345E+03          1.00000000E+30          2.08071976E+04          1.55889713E+03
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.05952771E+04          1.53860483E+04          7.58971031E+03          7.74098414E+03          5.23633644E+03          1.00000000E+30          2.20745673E+04          1.63729668E+03
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.11057436E+04          1.58441661E+04          7.83070797E+03          8.22750061E+03          5.58105119E+03          1.00000000E+30          2.33655853E+04          1.71904939E+03
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18056647E+04          1.63436203E+04          8.08499709E+03          8.79418421E+03          5.94366428E+03          1.00000000E+30          2.46858877E+04          1.80766989E+03
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24555962E+04          1.67946782E+04          8.35785467E+03          9.33760810E+03          6.31559511E+03          1.00000000E+30          2.60843527E+04          1.89576298E+03
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32121659E+04          1.73063032E+04          8.58122590E+03          9.88901663E+03          6.69826652E+03          1.00000000E+30          2.75280439E+04          1.98358395E+03
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37843141E+04          1.78315142E+04          8.84747006E+03          1.05070132E+04          7.11549813E+03          1.00000000E+30          2.89326687E+04          2.07715598E+03
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44918223E+04          1.84009338E+04          9.13741058E+03          1.11422010E+04          7.55081173E+03          1.00000000E+30          3.05526344E+04          2.17613371E+03
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.52688105E+04          1.88661217E+04          9.38781951E+03          1.17841064E+04          7.99511976E+03          1.00000000E+30          3.21102098E+04          2.27179967E+03
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59175829E+04          1.94459857E+04          9.68394616E+03          1.24381574E+04          8.44981645E+03          1.00000000E+30          3.36944083E+04          2.37138739E+03
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67090120E+04          2.00065421E+04          9.97114660E+03          1.31534091E+04          8.94071581E+03          1.00000000E+30          3.53579477E+04          2.47604712E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75502982E+04          2.06376531E+04          1.02918270E+04          1.38975292E+04          9.45039135E+03          1.00000000E+30          3.70603629E+04          2.58617915E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81454263E+04          2.11338680E+04          1.05617194E+04          1.46794665E+04          9.96680374E+03          1.00000000E+30          3.87727898E+04          2.68979577E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89067708E+04          2.17688938E+04          1.08870030E+04          1.54765707E+04          1.05719151E+04          1.00000000E+30          4.06742518E+04          2.80762173E+03
        537.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95711115E+04          2.22512514E+04          1.11619854E+04          1.61169153E+04          1.09801743E+04          1.00000000E+30          4.20991628E+04          2.89669376E+03
        538.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95712814E+04          2.22513834E+04          1.11620559E+04          1.61170902E+04          1.09803001E+04          3.39247619E+03          4.20995664E+04          1.56252897E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97421030E+04          2.23841266E+04          1.12329598E+04          1.62937799E+04          1.11074714E+04          3.36526408E+03          4.25068245E+04          1.56396046E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06271497E+04          2.30726848E+04          1.15539774E+04          1.71646995E+04          1.16953157E+04          3.40592279E+03          4.43872860E+04          1.60657817E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13087841E+04          2.36345018E+04          1.19281496E+04          1.80715737E+04          1.23050527E+04          3.51448792E+03          4.64867887E+04          1.66462152E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22067530E+04          2.43313246E+04          1.22077292E+04          1.90835849E+04          1.29484725E+04          3.60152955E+03          4.83972105E+04          1.71816468E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28793138E+04          2.49926662E+04          1.25658594E+04          2.00179081E+04          1.36007607E+04          3.68109930E+03          5.06745826E+04          1.77029058E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37698871E+04          2.57390065E+04          1.29539433E+04          2.09771930E+04          1.42697361E+04          3.79353858E+03          5.25939092E+04          1.83140381E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.46094214E+04          2.65312938E+04          1.32904296E+04          2.21107239E+04          1.50354632E+04          3.92748201E+03          5.49581397E+04          1.89978485E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55544263E+04          2.71076667E+04          1.36924545E+04          2.31849196E+04          1.57721749E+04          4.07862211E+03          5.70807125E+04          1.97128653E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65524863E+04          2.78509609E+04          1.40264398E+04          2.42983864E+04          1.65284029E+04          4.23789290E+03          5.93414023E+04          2.04485544E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72505001E+04          2.86574571E+04          1.44346104E+04          2.54200567E+04          1.73269880E+04          4.42607561E+03          6.16869459E+04          2.12668555E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.82456604E+04          2.93607402E+04          1.48365210E+04          2.67348728E+04          1.81349024E+04          4.60017478E+03          6.41890447E+04          2.20694168E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.89614595E+04          3.01902963E+04          1.52800595E+04          2.78862360E+04          1.89640671E+04          4.78825310E+03          6.65796944E+04          2.28995553E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99312899E+04          3.10680918E+04          1.56452168E+04          2.93148031E+04          1.98603312E+04          4.96979066E+03          6.92919307E+04          2.37383550E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.09506350E+04          3.17330886E+04          1.61008457E+04          3.06099872E+04          2.08455148E+04          5.17954277E+03          7.16734774E+04          2.46486668E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18216168E+04          3.25663865E+04          1.64644292E+04          3.19601466E+04          2.17608496E+04          5.36391409E+03          7.43275637E+04          2.54788349E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27323084E+04          3.34700829E+04          1.69230630E+04          3.33910364E+04          2.27188718E+04          5.54666342E+03          7.71813600E+04          2.63449510E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37489411E+04          3.42475818E+04          1.73690993E+04          3.48350158E+04          2.37263918E+04          5.75432846E+03          7.98005883E+04          2.72629834E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48151256E+04          3.51702637E+04          1.78631286E+04          3.63103889E+04          2.48518022E+04          5.97814812E+03          8.26228953E+04          2.82576745E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.56635653E+04          3.61440389E+04          1.82690627E+04          3.79969314E+04          2.58893048E+04          6.15691031E+03          8.55709553E+04          2.91245485E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67366550E+04          3.68862498E+04          1.87727334E+04          3.95689303E+04          2.69431123E+04          6.34967810E+03          8.84695947E+04          3.00341058E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.78613936E+04          3.78590674E+04          1.93049634E+04          4.12056418E+04          2.81945539E+04          6.55689720E+03          9.13252911E+04          3.10265158E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86580965E+04          3.87981829E+04          1.96882714E+04          4.29274803E+04          2.93240971E+04          6.78317035E+03          9.46080659E+04          3.19991820E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.97663493E+04          3.98403437E+04          2.01814401E+04          4.48177472E+04          3.04963796E+04          6.98953304E+03          9.75157250E+04          3.29843850E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07552353E+04          4.06877501E+04          2.07181984E+04          4.65780833E+04          3.17407345E+04          7.22808654E+03          1.00827866E+05          3.40381217E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19000646E+04          4.17432054E+04          2.12842888E+04          4.83851006E+04          3.31249249E+04          7.43775017E+03          1.04005605E+05          3.50720663E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28867457E+04          4.28548767E+04          2.17290313E+04          5.04451828E+04          3.43901296E+04          7.68450570E+03          1.07357635E+05          3.61516517E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.40424605E+04          4.36636774E+04          2.23014403E+04          5.23881419E+04          3.56910960E+04          7.92978515E+03          1.10936658E+05          3.72475673E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.52498145E+04          4.47650227E+04          2.29048232E+04          5.46487684E+04          3.71852945E+04          8.20105022E+03          1.14105132E+05          3.84633314E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.61647135E+04          4.57911351E+04          2.33272652E+04          5.66725749E+04          3.86516358E+04          8.43199620E+03          1.17844576E+05          3.95084625E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73708493E+04          4.69498550E+04          2.39237778E+04          5.91179335E+04          4.03240553E+04          8.71413088E+03          1.21197949E+05          4.07745983E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86299255E+04          4.79710021E+04          2.44659359E+04          6.11249645E+04          4.17407003E+04          9.01579963E+03          1.24831159E+05          4.20133124E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94958507E+04          4.91607574E+04          2.50898395E+04          6.37392843E+04          4.32427284E+04          9.23817160E+03          1.28637307E+05          4.31330830E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.07285705E+04          5.01598689E+04          2.56335991E+04          6.57542116E+04          4.48466990E+04          9.54468191E+03          1.32252008E+05          4.43946607E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.20134535E+04          5.13710822E+04          2.62735716E+04          6.81860715E+04          4.66346965E+04          9.80822613E+03          1.36323657E+05          4.56511503E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30339249E+04          5.26422375E+04          2.68057681E+04          7.09560849E+04          4.82566178E+04          1.01306685E+04          1.39910597E+05          4.69837843E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43333137E+04          5.35985754E+04          2.74565494E+04          7.33431801E+04          5.01894054E+04          1.03979798E+04          1.44043302E+05          4.82401086E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.53831548E+04          5.48683770E+04          2.81397157E+04          7.58772197E+04          5.18310768E+04          1.06864128E+04          1.48081536E+05          4.95394582E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.66633853E+04          5.60582772E+04          2.86498798E+04          7.85670450E+04          5.36844251E+04          1.10140723E+04          1.52286985E+05          5.09013806E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.79947521E+04          5.73976450E+04          2.93313712E+04          8.15109715E+04          5.55850824E+04          1.13137025E+04          1.56318514E+05          5.22829783E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.93803813E+04          5.88025808E+04          2.99677882E+04          8.42331251E+04          5.77001220E+04          1.16586154E+04          1.60438600E+05          5.37641034E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.02819983E+04          5.98024727E+04          3.06854125E+04          8.73995403E+04          5.95787610E+04          1.19452779E+04          1.64960914E+05          5.50836024E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.16291838E+04          6.12003190E+04          3.14382493E+04          9.01687851E+04          6.18375500E+04          1.22998736E+04          1.69651505E+05          5.66358008E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.30290250E+04          6.26650769E+04          3.19764155E+04          9.32475954E+04          6.38032646E+04          1.26065674E+04          1.73591431E+05          5.80026925E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44846707E+04          6.36384891E+04          3.27245134E+04          9.64113157E+04          6.59218662E+04          1.29673179E+04          1.78478801E+05          5.95383292E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53020394E+04          6.50645995E+04          3.35084537E+04          9.98445062E+04          6.83164960E+04          1.32967895E+04          1.82718985E+05          6.10408399E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.66838115E+04          6.65560920E+04          3.40386866E+04          1.03531236E+05          7.04470312E+04          1.36719228E+04          1.87200444E+05          6.25851661E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.81172418E+04          6.78308911E+04          3.48009539E+04          1.06629516E+05          7.26420672E+04          1.39983007E+04          1.92007849E+05          6.40744623E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.20203077E+04          8.26926576E+04          4.25630176E+04          1.45651139E+05          9.97561673E+04          1.79928342E+04          2.43268761E+05          8.12788496E+03
       1118.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51548693E+04          8.60110788E+04          4.42762240E+04          1.54051125E+05          1.05559518E+05          1.88131660E+04          2.54107724E+05          8.49074023E+03
       1119.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76660608E+04          9.51552105E+04          8.60114421E+04          4.42764116E+04          1.54052107E+05          1.05560211E+05          1.88132609E+04          2.54108959E+05          5.73458605E+03
       1145.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83051202E+03          9.87529468E+04          9.05630763E+04          4.66946014E+04          1.66521704E+05          1.13981606E+05          2.00409852E+04          2.69729979E+05          3.14480066E+03
       1146.0010          1.00000000E+30          1.00000000E+30          7.63858113E+04          4.77738823E+03          9.87532775E+04          9.05634511E+04          4.66947993E+04          1.66522696E+05          1.13982316E+05          2.00410847E+04          2.69731276E+05          2.99959726E+03
       1200.0000          1.00000000E+30          1.00000000E+30          9.38205890E+03          4.74037897E+03          1.06928714E+05          9.97564705E+04          5.16325879E+04          1.94343925E+05          1.32908046E+05          2.27039803E+04          3.02324219E+05          2.40207679E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.13709810E+04          5.86313721E+03          1.23187997E+05          1.19379034E+05          6.18350621E+04          2.54870326E+05          1.74296050E+05          2.81477394E+04          3.68058357E+05          2.94923096E+03
       1301.9990          1.00000000E+30          1.00000000E+30          1.14166005E+04          5.88742163E+03          1.23550511E+05          1.19829401E+05          6.20721758E+04          2.56313447E+05          1.75266099E+05          2.82748290E+04          3.69542225E+05          2.96142741E+03
       1302.0010          1.00000000E+30          2.40919834E+04          1.14166463E+04          5.88744602E+03          1.23550875E+05          1.19829853E+05          6.20724140E+04          2.56314899E+05          1.75267075E+05          2.82749567E+04          3.69543716E+05          2.63726165E+03
       1400.0000          1.00000000E+30          2.69738437E+04          1.37528114E+04          7.10294853E+03          1.41099723E+05          1.41207606E+05          7.34153402E+04          3.29579318E+05          2.24896773E+05          3.43652300E+04          4.43158020E+05          3.15260086E+03
       1500.0000          1.00000000E+30          2.98036405E+04          1.64051240E+04          8.47541005E+03          1.59583268E+05          1.65918434E+05          8.62781750E+04          4.15418788E+05          2.86536718E+05          4.14814206E+04          5.26524223E+05          3.72737545E+03
       1600.0000          1.00000000E+30          3.30187786E+04          1.94194243E+04          1.00334934E+04          1.80228247E+05          1.92924687E+05          1.00412530E+05          5.21067735E+05          3.58712884E+05          4.97597913E+04          6.19684053E+05          4.37531881E+03
       1700.0000          1.00000000E+30          3.63258387E+04          2.25975376E+04          1.17552148E+04          2.02197660E+05          2.23381648E+05          1.16280234E+05          6.44097277E+05          4.44592371E+05          5.87456968E+04          7.21983310E+05          5.07404364E+03
       1800.0000          1.00000000E+30          3.97858666E+04          2.62209031E+04          1.36502278E+04          2.25042098E+05          2.56077706E+05          1.34340586E+05          7.92812702E+05          5.43063184E+05          6.88615158E+04          8.33606009E+05          5.84290967E+03
       1900.0000          1.00000000E+30          4.35180942E+04          3.03959978E+04          1.58221201E+04          2.49361690E+05          2.93709608E+05          1.53451097E+05          9.58075894E+05          6.58782476E+05          8.03392033E+04          9.58865303E+05          6.70851886E+03
       2000.0000          1.00000000E+30          4.73680563E+04          3.47191219E+04          1.82269231E+04          2.75082316E+05          3.32529291E+05          1.74204138E+05          1.15362987E+06          7.93029178E+05          9.27249032E+04          1.09012061E+06          7.63414737E+03
       2100.0000          1.00000000E+30          5.16065656E+04          3.96712887E+04          2.08349429E+04          3.02257517E+05          3.75859109E+05          1.97118281E+05          1.37678643E+06          9.46318044E+05          1.06760280E+05          1.23371621E+06          8.65176757E+03
       2200.0000          1.00000000E+30          5.56802664E+04          4.50778841E+04          2.37093277E+04          3.32219077E+05          4.23361483E+05          2.22321799E+05          1.62929537E+06          1.12229977E+06          1.21379462E+05          1.38837097E+06          9.74138731E+03
       2300.0000          1.00000000E+30          6.04862746E+04          5.10145544E+04          2.67419830E+04          3.61330809E+05          4.74867691E+05          2.49617641E+05          1.92033677E+06          1.32684740E+06          1.37843585E+05          1.55600145E+06          1.09193534E+04
       2400.0000          1.00000000E+30          6.50237570E+04          5.74328579E+04          3.03047645E+04          3.93181510E+05          5.29358966E+05          2.79209170E+05          2.24321515E+06          1.54893584E+06          1.56012558E+05          1.73639299E+06          1.22130307E+04
       2500.0000          1.00000000E+30          7.00970347E+04          6.43641973E+04          3.38987748E+04          4.28641171E+05          5.89059113E+05          3.11017810E+05          2.61042063E+06          1.80092074E+06          1.75644514E+05          1.92918761E+06          1.35688955E+04
       2600.0000          1.00000000E+30          7.54137012E+04          7.18247542E+04          3.79270240E+04          4.61708705E+05          6.55874578E+05          3.46203751E+05          3.02124332E+06          2.08984907E+06          1.96797666E+05          2.13138157E+06          1.50402072E+04
       2700.0000          1.00000000E+30          8.10277915E+04          8.00604057E+04          4.23416403E+04          4.99641262E+05          7.24459230E+05          3.82330160E+05          3.48015890E+06          2.40926377E+06          2.19204001E+05          2.34546560E+06          1.66285691E+04
       2800.0000          1.00000000E+30          8.62716448E+04          8.88536379E+04          4.69735440E+04          5.35452090E+05          7.96959016E+05          4.21429846E+05          3.99589293E+06          2.75962912E+06          2.43580822E+05          2.57584907E+06          1.82695718E+04
       2900.0000          1.00000000E+30          9.23403746E+04          9.87104741E+04          5.19841368E+04          5.76835151E+05          8.78161630E+05          4.63449256E+05          4.56514718E+06          3.14609796E+06          2.70038302E+05          2.82176768E+06          2.00717289E+04
       3000.0000          1.00000000E+30          9.84971225E+04          1.08203325E+05          5.73632193E+04          6.18888118E+05          9.59081368E+05          5.08291808E+05          5.18388957E+06          3.59347479E+06          2.97530878E+05          3.08030138E+06          2.19250740E+04
       3100.0000          1.00000000E+30          1.04792871E+05          1.19147946E+05          6.34437199E+04          6.60087549E+05          1.04698899E+06          5.58562045E+05          5.87327474E+06          4.06475257E+06          3.27281693E+05          3.34855044E+06          2.39645328E+04
       3200.0000          1.00000000E+30          1.11695372E+05          1.31097887E+05          6.94951147E+04          7.04900720E+05          1.14560058E+06          6.08462827E+05          6.60976836E+06          4.58309953E+06          3.59837354E+05          3.62561246E+06          2.60894471E+04
       3300.0000          1.00000000E+30          1.18683264E+05          1.43252076E+05          7.60568603E+04          7.51028250E+05          1.24297036E+06          6.63489740E+05          7.44222817E+06          5.15642387E+06          3.95448384E+05          3.93267135E+06          2.83212963E+04
       3400.0000          1.00000000E+30          1.25914719E+05          1.56012408E+05          8.32608372E+04          7.99157911E+05          1.35098795E+06          7.21218571E+05          8.36019596E+06          5.78836008E+06          4.30584042E+05          4.24789447E+06          3.06839300E+04
