#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Au-K-shell   Au-L1-shell   Au-L2-shell   Au-L3-shell   Au-M1-shell   Au-M2-shell   Au-M3-shell   Au-M4-shell   Au-M5-shell   Au-N1-shell   Au-N2-shell   Au-N3-shell   Au-N4-shell   Au-N5-shell   Au-N6-shell   Au-N7-shell   Au-O1-shell   Au-O2-shell   Au-O3-shell   Valence  Total
        764.0010          1.00000000E+30          1.25550367E+03          6.64161710E+02          3.32080855E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38910603E+12          4.50399570E+05          5.12910478E+04          5.56073025E+03          3.05405427E+03          1.82747985E+02          1.28770954E+02          7.62565049E+02          4.29478159E+02          1.62426744E+02          1.45437180E+01          1.02422505E+01
        770.0000          1.00000000E+30          1.25653042E+03          6.66279081E+02          3.33139540E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.81801926E+07          4.17244200E+05          4.92466617E+04          5.47772454E+03          3.01364715E+03          1.83425470E+02          1.29267922E+02          7.64671483E+02          4.31307529E+02          1.63200447E+02          1.46331914E+01          1.02970978E+01
        780.0000          1.00000000E+30          1.25841168E+03          6.69840021E+02          3.34920010E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78774807E+07          3.70257559E+05          4.61422673E+04          5.34665355E+03          2.94977200E+03          1.84560688E+02          1.30099963E+02          7.68229129E+02          4.34364741E+02          1.64491272E+02          1.47767373E+01          1.03857615E+01
        790.0000          1.00000000E+30          1.26049429E+03          6.73438246E+02          3.36719123E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.55108034E+06          3.31447932E+05          4.33677069E+04          5.22405285E+03          2.88994997E+03          1.85702886E+02          1.30936292E+02          7.71841870E+02          4.37431067E+02          1.65783358E+02          1.49226731E+01          1.04756195E+01
        800.0000          1.00000000E+30          1.26276671E+03          6.77071633E+02          3.38535816E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20108246E+06          2.98983078E+05          4.08773505E+04          5.10923551E+03          2.83386440E+03          1.86851651E+02          1.31776647E+02          7.75506577E+02          4.40505890E+02          1.66907057E+02          1.50683193E+01          1.05646653E+01
        810.0000          1.00000000E+30          1.26521808E+03          6.80738188E+02          3.40369094E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.56901475E+06          2.71494417E+05          3.86322028E+04          5.00158985E+03          2.78122970E+03          1.88006592E+02          1.32620787E+02          7.79220369E+02          4.43588643E+02          1.68231399E+02          1.52136809E+01          1.06543774E+01
        820.0000          1.00000000E+30          1.26783839E+03          6.84436054E+02          3.42218027E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.63493923E+06          2.48009318E+05          3.66004863E+04          4.90056056E+03          2.73178827E+03          1.89167344E+02          1.33468480E+02          7.82980524E+02          4.46678777E+02          1.69553751E+02          1.53561730E+01          1.07426801E+01
        830.0000          1.00000000E+30          1.27061836E+03          6.88163500E+02          3.44081750E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04323046E+06          2.27756368E+05          3.47550752E+04          4.80564374E+03          2.68530518E+03          1.90333573E+02          1.34319516E+02          7.86784530E+02          4.49775793E+02          1.70874137E+02          1.55009963E+01          1.08321210E+01
        840.0000          1.00000000E+30          1.27354922E+03          6.91918889E+02          3.45959444E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64152695E+06          2.10155179E+05          3.30736240E+04          4.71638536E+03          2.64156596E+03          1.91504956E+02          1.35173692E+02          7.90630009E+02          4.52879218E+02          1.72192583E+02          1.56455480E+01          1.09214229E+01
        850.0000          1.00000000E+30          1.27662290E+03          6.95700704E+02          3.47850352E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35447945E+06          1.94750490E+05          3.15361509E+04          4.63237454E+03          2.60037687E+03          1.92681194E+02          1.36030821E+02          7.94514752E+02          4.55988608E+02          1.73509112E+02          1.57898343E+01          1.10105887E+01
        860.0000          1.00000000E+30          1.27983179E+03          6.99507506E+02          3.49753753E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14135914E+06          1.81178124E+05          3.01268163E+04          4.55323241E+03          2.56156008E+03          1.93862008E+02          1.36890729E+02          7.98436672E+02          4.59103547E+02          1.74823751E+02          1.59338617E+01          1.10996210E+01
        870.0000          1.00000000E+30          1.28316886E+03          7.03337955E+02          3.51668977E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.78097280E+05          1.69155799E+05          2.88310910E+04          4.47861705E+03          2.52495377E+03          1.95047134E+02          1.37753245E+02          8.02393818E+02          4.62223643E+02          1.76136524E+02          1.60751239E+01          1.11873058E+01
        880.0000          1.00000000E+30          1.28662745E+03          7.07190787E+02          3.53595393E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.49927650E+05          1.58445002E+05          2.76371529E+04          4.40821520E+03          2.49040718E+03          1.96236324E+02          1.38618218E+02          8.06384353E+02          4.65348528E+02          1.77447456E+02          1.62186509E+01          1.12760814E+01
        890.0000          1.00000000E+30          1.29020139E+03          7.11064809E+02          3.55532404E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.47181181E+05          1.48859429E+05          2.65339964E+04          4.34174120E+03          2.45778538E+03          1.97429343E+02          1.39485498E+02          8.10406562E+02          4.68477861E+02          1.78591945E+02          1.63619276E+01          1.13640610E+01
        900.0000          1.00000000E+30          1.29388483E+03          7.14958908E+02          3.57479454E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.63372907E+05          1.40241030E+05          2.55126309E+04          4.27893143E+03          2.42696424E+03          1.98625975E+02          1.40354949E+02          8.14458820E+02          4.71611312E+02          1.79900595E+02          1.65049595E+01          1.14525836E+01
        910.0000          1.00000000E+30          1.29767239E+03          7.18872025E+02          3.59436012E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94044700E+05          1.32460936E+05          2.45649996E+04          4.21954634E+03          2.39782605E+03          1.99826008E+02          1.41226441E+02          8.18539607E+02          4.74748578E+02          1.81207471E+02          1.66477509E+01          1.15409806E+01
        920.0000          1.00000000E+30          1.30155890E+03          7.22803165E+02          3.61401583E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.35930154E+05          1.25410521E+05          2.36840176E+04          4.16336306E+03          2.37026625E+03          2.01029252E+02          1.42099849E+02          8.22647480E+02          4.77889371E+02          1.82512597E+02          1.67903053E+01          1.16292534E+01
        930.0000          1.00000000E+30          1.30553955E+03          7.26751400E+02          3.63375700E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.86675172E+05          1.18999442E+05          2.28634256E+04          4.11017866E+03          2.34418619E+03          2.02235518E+02          1.42975060E+02          8.26781089E+02          4.81033419E+02          1.83815998E+02          1.69326253E+01          1.17174031E+01
        940.0000          1.00000000E+30          1.30960982E+03          7.30715839E+02          3.65357920E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44513101E+05          1.13150102E+05          2.20978322E+04          4.05980570E+03          2.31949525E+03          2.03444636E+02          1.43851963E+02          8.30939147E+02          4.84180462E+02          1.85117698E+02          1.70747139E+01          1.18054311E+01
        950.0000          1.00000000E+30          1.31376548E+03          7.34695646E+02          3.67347823E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08122022E+05          1.07796374E+05          2.13822379E+04          4.01206977E+03          2.29611038E+03          2.04656441E+02          1.44730456E+02          8.35120456E+02          4.87330266E+02          1.86417721E+02          1.72165737E+01          1.18933385E+01
        960.0000          1.00000000E+30          1.31800247E+03          7.38690036E+02          3.69345018E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.76449092E+05          1.02882996E+05          2.07124160E+04          3.96681134E+03          2.27395403E+03          2.05870777E+02          1.45610441E+02          8.39323866E+02          4.90148075E+02          1.87716091E+02          1.73558184E+01          1.19797885E+01
        970.0000          1.00000000E+30          1.32231706E+03          7.42698260E+02          3.71349130E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.48697053E+05          9.83614980E+04          2.00844713E+04          3.92388159E+03          2.25295389E+03          2.07087498E+02          1.46491826E+02          8.43548313E+02          4.93286962E+02          1.89012831E+02          1.74972391E+01          1.20674554E+01
        980.0000          1.00000000E+30          1.32670564E+03          7.46719601E+02          3.73359801E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24228643E+05          9.41900634E+04          1.94949358E+04          3.88314368E+03          2.23304404E+03          2.08306463E+02          1.47374523E+02          8.47792760E+02          4.96423303E+02          1.90307964E+02          1.76384413E+01          1.21550035E+01
        990.0000          1.00000000E+30          1.33116485E+03          7.50753413E+02          3.75376706E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02533724E+05          9.03324491E+04          1.89407171E+04          3.84447110E+03          2.21416200E+03          2.09527545E+02          1.48258451E+02          8.52056248E+02          4.99557122E+02          1.91601514E+02          1.77794280E+01          1.22424344E+01
       1000.0000          1.00000000E+30          1.33569152E+03          7.54799040E+02          3.77399520E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83189533E+05          8.67572804E+04          1.84190556E+04          3.80774459E+03          2.19625089E+03          2.10750614E+02          1.49143531E+02          8.56337872E+02          5.02688446E+02          1.92893502E+02          1.79202019E+01          1.23297493E+01
       1100.0000          1.00000000E+30          1.38407810E+03          7.95787398E+02          3.97893699E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66804793E+05          6.18091541E+04          1.45411022E+04          3.52670512E+03          2.06033618E+03          2.23067572E+02          1.58037282E+02          8.99980509E+02          5.34352212E+02          2.05870891E+02          1.93190561E+01          1.31986873E+01
       1200.0000          1.00000000E+30          1.43671030E+03          8.37454713E+02          4.18727356E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14785395E+05          4.80268907E+04          1.21978544E+04          3.35576273E+03          1.97999941E+03          2.35325667E+02          1.66849675E+02          9.44709643E+02          5.66169142E+02          2.18825321E+02          2.06991509E+01          1.40564879E+01
       1300.0000          1.00000000E+30          1.49217546E+03          8.79132764E+02          4.39566382E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.66684884E+04          3.95942536E+04          1.06872285E+04          3.25307594E+03          1.93447445E+03          2.47911183E+02          1.75909395E+02          9.90109856E+02          5.98089653E+02          2.31628446E+02          2.20645895E+01          1.49083531E+01
       1400.0000          1.00000000E+30          1.54957541E+03          9.21344185E+02          4.60672093E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.96378875E+04          3.40764658E+04          9.66919655E+03          3.19505903E+03          1.91193083E+03          2.60379913E+02          1.84881060E+02          1.03561074E+03          6.29670737E+02          2.44415830E+02          2.34168905E+01          1.57521572E+01
       1500.0000          1.00000000E+30          1.60831615E+03          9.64132643E+02          4.82066322E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.85192687E+04          3.02932158E+04          8.96153849E+03          3.16758403E+03          1.90521246E+03          2.72743197E+02          1.93773411E+02          1.08103177E+03          6.60947249E+02          2.57185891E+02          2.47553073E+01          1.65880415E+01
       1600.0000          1.00000000E+30          1.66799212E+03          1.00573567E+03          5.02867836E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08708405E+04          2.76098896E+04          8.45918547E+03          3.16175317E+03          1.90977643E+03          2.85205779E+02          2.02724183E+02          1.12726969E+03          6.92323475E+02          2.69717269E+02          2.60810183E+01          1.74165610E+01
       1700.0000          1.00000000E+30          1.72831912E+03          1.04866820E+03          5.24334100E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54053013E+04          2.56585182E+04          8.09809551E+03          3.17172245E+03          1.92261618E+03          2.97562996E+02          2.11597725E+02          1.17418960E+03          7.23417858E+02          2.82353006E+02          2.73969637E+01          1.82408912E+01
       1800.0000          1.00000000E+30          1.78909368E+03          1.09047426E+03          5.45237130E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.13860832E+04          2.42132586E+04          7.83744750E+03          3.19351523E+03          1.94167286E+03          3.10004408E+02          2.20521511E+02          1.21976272E+03          7.54255020E+02          2.94771483E+02          2.87020232E+01          1.90583045E+01
       1843.9990          1.00000000E+30          1.81492399E+03          1.10925738E+03          5.54628689E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99534865E+04          2.36983397E+04          7.74727728E+03          3.20609918E+03          1.95163668E+03          3.15303382E+02          2.24448273E+02          1.24033188E+03          7.67966027E+02          3.00269222E+02          2.92741786E+01          1.94168967E+01
       1844.0010          7.45003475E+13          1.81492542E+03          1.10925830E+03          5.54629149E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99534253E+04          2.36983177E+04          7.74727347E+03          3.20609979E+03          1.95163715E+03          3.15303647E+02          2.24448462E+02          1.24033290E+03          7.67966681E+02          3.00269481E+02          2.92742048E+01          1.94169134E+01
       1900.0000          5.81124113E+07          1.84872598E+03          1.13273410E+03          5.66367049E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83645399E+04          2.31291728E+04          7.65024462E+03          3.22434227E+03          1.96549413E+03          3.22344168E+02          2.29371850E+02          1.26598707E+03          7.85191282E+02          3.07191984E+02          2.99988164E+01          1.98713349E+01
       2000.0000          1.20405712E+07          1.90961206E+03          1.17468378E+03          5.87341888E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60538738E+04          2.23098295E+04          7.51805750E+03          3.26219596E+03          1.99302935E+03          3.34590037E+02          2.38154335E+02          1.31188627E+03          8.15887202E+02          3.19515672E+02          3.12860337E+01          2.06782535E+01
       2100.0000          5.56826033E+06          1.97211010E+03          1.21703254E+03          6.08516270E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42635118E+04          2.16890689E+04          7.42794412E+03          3.30559808E+03          2.02350173E+03          3.46748993E+02          2.46873987E+02          1.35834931E+03          8.46679100E+02          3.31749446E+02          3.25644608E+01          2.14807125E+01
       2200.0000          3.32893680E+06          2.03421603E+03          1.25840455E+03          6.29202277E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28627954E+04          2.12203041E+04          7.37060484E+03          3.35343888E+03          2.05632573E+03          3.58987226E+02          2.55642666E+02          1.40363622E+03          8.76935123E+02          3.43899482E+02          3.38346933E+01          2.22781756E+01
       2209.9990          3.18842426E+06          2.03930886E+03          1.26286031E+03          6.31430155E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27403611E+04          2.11804124E+04          7.36639337E+03          3.35843209E+03          2.05971889E+03          3.60110225E+02          2.56451632E+02          1.40856879E+03          8.80104935E+02          3.45156161E+02          3.39619761E+01          2.23576572E+01
       2210.0010          3.18839784E+06          2.03931025E+03          1.26286120E+03          6.31430601E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.26666811E+13          3.27403369E+04          2.11804045E+04          7.36639256E+03          3.35843310E+03          2.05971957E+03          3.60110481E+02          2.56451815E+02          1.40856978E+03          8.80105569E+02          3.45156412E+02          3.39620016E+01          2.23576734E+01
       2294.9990          2.30560970E+06          2.09251683E+03          1.29796347E+03          6.48981733E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93609670E+07          3.18089014E+04          2.08850725E+04          7.34023961E+03          3.40222399E+03          2.08927650E+03          3.70347878E+02          2.63895887E+02          1.44702801E+03          9.05726197E+02          3.55437012E+02          3.50351102E+01          2.30315323E+01
       2295.0010          2.30559419E+06          2.09251821E+03          1.29796435E+03          6.48982175E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.16465313E+13          1.93603551E+07          3.18088816E+04          2.08850664E+04          7.34023918E+03          3.40222505E+03          2.08927721E+03          3.70348133E+02          2.63896069E+02          1.44702899E+03          9.05726827E+02          3.55437261E+02          3.50351356E+01          2.30315484E+01
       2300.0000          2.26662363E+06          2.09418023E+03          1.30017600E+03          6.50088002E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33311750E+09          1.77391771E+07          3.17597000E+04          2.08699556E+04          7.33920061E+03          3.40487063E+03          2.09105266E+03          3.70985063E+02          2.64246115E+02          1.44947693E+03          9.07300937E+02          3.56061491E+02          3.50985314E+01          2.30708985E+01
       2400.0000          1.67081603E+06          2.15562422E+03          1.34167867E+03          6.70839333E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39965114E+07          5.60861317E+06          3.08879547E+04          2.06133200E+04          7.32861534E+03          3.45923567E+03          2.12733344E+03          3.83064071E+02          2.72900478E+02          1.49502609E+03          9.37470471E+02          3.68145856E+02          3.63534855E+01          2.38597057E+01
       2500.0000          1.29970730E+06          2.21674137E+03          1.38292892E+03          6.91464458E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54514163E+06          2.90348804E+06          3.01988385E+04          2.04318898E+04          7.33494928E+03          3.51601711E+03          2.16489296E+03          3.95069065E+02          2.81501780E+02          1.54030159E+03          9.67455314E+02          3.80157054E+02          3.76029452E+01          2.46445231E+01
       2600.0000          1.05119576E+06          2.27916737E+03          1.42394175E+03          7.11970876E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.60239881E+06          1.82853167E+06          2.96559132E+04          2.03115710E+04          7.35518646E+03          3.57480347E+03          2.20351190E+03          4.07004371E+02          2.90053104E+02          1.58531983E+03          9.97266047E+02          3.92099170E+02          3.88457083E+01          2.54251320E+01
       2700.0000          8.75745229E+05          2.33963831E+03          1.46473092E+03          7.32365460E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95636037E+06          1.28163973E+06          2.92314768E+04          2.02414616E+04          7.38696325E+03          3.63526386E+03          2.24301344E+03          4.19016244E+02          2.98653026E+02          1.63009587E+03          1.02691235E+03          4.03975941E+02          4.00835898E+01          2.62032828E+01
       2747.9990          8.09168291E+05          2.36844222E+03          1.48477095E+03          7.42385473E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48271641E+06          1.10880354E+06          2.90633666E+04          2.02230671E+04          7.40574781E+03          3.66479793E+03          2.26224398E+03          4.24678250E+02          3.02710228E+02          1.65217801E+03          1.04106443E+03          4.09731082E+02          4.06746155E+01          2.65751927E+01
       2748.0010          8.09165723E+05          2.36844355E+03          1.48477180E+03          7.42385902E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22809542E+14          2.48269978E+06          1.10879728E+06          2.90633600E+04          2.02230665E+04          7.40574863E+03          3.66479916E+03          2.26224478E+03          4.24678498E+02          3.02710405E+02          1.65217896E+03          1.04106504E+03          4.09731325E+02          4.06746402E+01          2.65752084E+01
       2800.0000          7.46768664E+05          2.40137706E+03          1.50588543E+03          7.52942716E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31625312E+08          2.09667930E+06          9.61552040E+05          2.89041561E+04          2.02130298E+04          7.42840141E+03          3.69712938E+03          2.28325375E+03          4.30820218E+02          3.07110307E+02          1.67536404E+03          1.05640308E+03          4.15873150E+02          4.13138130E+01          2.69767334E+01
       2900.0000          6.48891597E+05          2.46127348E+03          1.54624886E+03          7.73124432E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56560841E+07          1.58516388E+06          7.56317432E+05          2.86572479E+04          2.02194993E+04          7.47799417E+03          3.76017975E+03          2.32411481E+03          4.42702426E+02          3.15617650E+02          1.72038613E+03          1.08601406E+03          4.27627397E+02          4.25382605E+01          2.77466855E+01
       3000.0000          5.72689836E+05          2.52239374E+03          1.58697672E+03          7.93488358E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17389114E+07          1.25345129E+06          6.15991307E+05          2.84775356E+04          2.02554388E+04          7.53451824E+03          3.82423286E+03          2.36549906E+03          4.54388501E+02          3.23990447E+02          1.76447512E+03          1.11547533E+03          4.39405390E+02          4.37587461E+01          2.85132639E+01
       3100.0000          5.12102075E+05          2.58321409E+03          1.62750248E+03          8.13751242E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.97465140E+06          1.02473508E+06          5.15322784E+05          2.83544541E+04          2.03164474E+04          7.59697259E+03          3.88913728E+03          2.40732523E+03          4.66153381E+02          3.32413979E+02          1.80905085E+03          1.14479366E+03          4.51127389E+02          4.49740801E+01          2.92777793E+01
       3152.9990          4.84879339E+05          2.61474619E+03          1.64867964E+03          8.24339818E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.60297846E+06          9.30976283E+05          4.73014941E+05          2.83091992E+04          2.03576868E+04          7.63218844E+03          3.92383691E+03          2.42964810E+03          4.72443750E+02          3.36914601E+02          1.83231149E+03          1.16016975E+03          4.57285893E+02          4.56151392E+01          2.96812999E+01
       3153.0010          4.84878369E+05          2.61474749E+03          1.64868048E+03          8.24340238E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70642752E+14          5.60293690E+06          9.30973058E+05          4.73013472E+05          2.83091977E+04          2.03576885E+04          7.63218979E+03          3.92383822E+03          2.42964894E+03          4.72443993E+02          3.36914774E+02          1.83231242E+03          1.16017035E+03          4.57286132E+02          4.56151635E+01          2.96813154E+01
       3200.0000          4.63076970E+05          2.64374871E+03          1.66783539E+03          8.33917693E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96197616E+08          4.72023067E+06          8.59619151E+05          4.40379995E+05          2.82794665E+04          2.03989240E+04          7.66453036E+03          3.95476613E+03          2.44952518E+03          4.77862710E+02          3.40797865E+02          1.85341381E+03          1.17371803E+03          4.62795801E+02          4.61823408E+01          3.00378669E+01
       3300.0000          4.22819119E+05          2.70401087E+03          1.70798403E+03          8.53992014E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.77394448E+07          3.45631175E+06          7.36077365E+05          3.82918817E+05          2.82456032E+04          2.04999000E+04          7.73650310E+03          4.02101245E+03          2.49204156E+03          4.89518928E+02          3.49143840E+02          1.89757359E+03          1.20277268E+03          4.74412899E+02          4.73875444E+01          3.07956121E+01
       3400.0000          3.89342830E+05          2.76401300E+03          1.74795644E+03          8.73978220E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94145394E+07          2.66853787E+06          6.40965787E+05          3.37787904E+05          2.82471360E+04          2.06169057E+04          7.81231405E+03          4.08778560E+03          2.53482565E+03          5.01124314E+02          3.57453519E+02          1.94153915E+03          1.23170218E+03          4.85980806E+02          4.85879930E+01          3.15501739E+01
