#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Au-K-shell   Au-L1-shell   Au-L2-shell   Au-L3-shell   Au-M1-shell   Au-M2-shell   Au-M3-shell   Au-M4-shell   Au-M5-shell   Au-N1-shell   Au-N2-shell   Au-N3-shell   Au-N4-shell   Au-N5-shell   Au-N6-shell   Au-N7-shell   Au-O1-shell   Au-O2-shell   Au-O3-shell   Valence  Total
        780.0000          1.00000000E+30          1.39874173E+05          2.55056123E+05          1.30022409E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.68458647E+04          5.50346493E+04          1.38210768E+04          1.02335799E+04          6.55463216E+03          3.94117803E+03          3.04755071E+03          1.41354969E+05          1.75885546E+05          6.13068668E+04          3.53445171E+04          9.80257221E+02
        790.0000          1.00000000E+30          1.42827305E+05          2.64812508E+05          1.34700636E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.72528655E+04          5.50791747E+04          1.39888039E+04          1.02782813E+04          6.60532929E+03          4.07263131E+03          3.14664680E+03          1.44116997E+05          1.78394418E+05          6.24267185E+04          3.58160201E+04          1.00249128E+03
        800.0000          1.00000000E+30          1.46758275E+05          2.75576988E+05          1.39643155E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.76670004E+04          5.51237722E+04          1.41606521E+04          1.04064547E+04          6.65681677E+03          4.18201995E+03          3.24506309E+03          1.46324730E+05          1.80975901E+05          6.35882425E+04          3.63857226E+04          1.02405868E+03
        810.0000          1.00000000E+30          1.50911750E+05          2.85451901E+05          1.44877780E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80884586E+04          5.51684419E+04          1.43370113E+04          1.04696087E+04          6.70911322E+03          4.31077936E+03          3.35374142E+03          1.49042772E+05          1.83633192E+05          6.46058531E+04          3.69640927E+04          1.04700385E+03
        820.0000          1.00000000E+30          1.53710243E+05          2.97113918E+05          1.50648342E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.85174362E+04          5.52131842E+04          1.45176235E+04          1.05335339E+04          6.76223788E+03          4.45035103E+03          3.44646325E+03          1.51863702E+05          1.85384780E+05          6.57930577E+04          3.75500264E+04          1.06884177E+03
        830.0000          1.00000000E+30          1.57803494E+05          3.07119002E+05          1.55950416E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89541360E+04          5.52579990E+04          1.47028443E+04          1.05982445E+04          6.85033831E+03          4.57532275E+03          3.55935827E+03          1.54793475E+05          1.87954472E+05          6.70247114E+04          3.80954340E+04          1.09248928E+03
        840.0000          1.00000000E+30          1.61325731E+05          3.18184036E+05          1.62199717E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92663579E+04          5.53028867E+04          1.48928525E+04          1.07197191E+04          6.91271041E+03          4.72122111E+03          3.67989992E+03          1.56655499E+05          1.90596404E+05          6.83033582E+04          3.87008378E+04          1.11776027E+03
        850.0000          1.00000000E+30          1.65533460E+05          3.30703232E+05          1.67567328E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96841566E+04          5.62684030E+04          1.50878359E+04          1.07992315E+04          6.97622874E+03          4.87673080E+03          3.76917247E+03          1.59501151E+05          1.93313667E+05          6.90453582E+04          3.93304386E+04          1.14041938E+03
        860.0000          1.00000000E+30          1.69188897E+05          3.42145476E+05          1.73470429E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.01091021E+04          5.63965804E+04          1.51680411E+04          1.08799324E+04          7.04092518E+03          4.99830718E+03          3.88014809E+03          1.62452098E+05          1.94851027E+05          7.02793399E+04          3.98345549E+04          1.16202915E+03
        870.0000          1.00000000E+30          1.73474718E+05          3.54094755E+05          1.80173875E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.08723995E+04          5.65253432E+04          1.53487368E+04          1.09618484E+04          7.10683283E+03          5.14334492E+03          4.00344575E+03          1.65514295E+05          1.97425704E+05          7.15582319E+04          4.04568121E+04          1.18682491E+03
        880.0000          1.00000000E+30          1.77983316E+05          3.67728815E+05          1.86252387E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.14150599E+04          5.66546953E+04          1.55337897E+04          1.10450073E+04          7.20831232E+03          5.30412270E+03          4.11726648E+03          1.67124994E+05          2.00069332E+05          7.28845311E+04          4.11060968E+04          1.21227979E+03
        890.0000          1.00000000E+30          1.81401829E+05          3.79371571E+05          1.92619995E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.19694225E+04          5.71338373E+04          1.57233592E+04          1.11887886E+04          7.28349805E+03          5.45240706E+03          4.24767782E+03          1.70029206E+05          2.02784721E+05          7.35244283E+04          4.17348399E+04          1.23829984E+03
        900.0000          1.00000000E+30          1.85942376E+05          3.91848681E+05          1.99848674E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25358697E+04          5.73387053E+04          1.58928010E+04          1.12864680E+04          7.36026875E+03          5.62216345E+03          4.36043978E+03          1.73036138E+05          2.05574832E+05          7.47736237E+04          4.23151754E+04          1.26318758E+03
        910.0000          1.00000000E+30          1.90716062E+05          4.06021642E+05          2.06046491E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31148011E+04          5.75450478E+04          1.60860945E+04          1.13858680E+04          7.43867507E+03          5.76901475E+03          4.49721941E+03          1.75349969E+05          2.07494729E+05          7.60660010E+04          4.29816027E+04          1.28895112E+03
        920.0000          1.00000000E+30          1.93978266E+05          4.19278263E+05          2.13683039E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.34399369E+04          5.77528808E+04          1.62841478E+04          1.14870344E+04          7.51876984E+03          5.94676064E+03          4.61013702E+03          1.78338181E+05          2.10252137E+05          7.70801597E+04          4.36749452E+04          1.31402948E+03
        930.0000          1.00000000E+30          1.98683251E+05          4.34502083E+05          2.20212661E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.39880454E+04          5.79622204E+04          1.64871387E+04          1.15900147E+04          7.61610271E+03          6.09395912E+03          4.74177980E+03          1.81430005E+05          2.13083818E+05          7.83685967E+04          4.42026169E+04          1.33965211E+03
        940.0000          1.00000000E+30          2.03622150E+05          4.47752118E+05          2.27322021E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.45475138E+04          5.81730832E+04          1.66048407E+04          1.17457264E+04          7.70277465E+03          6.26599196E+03          4.88555993E+03          1.83743241E+05          2.15992816E+05          7.97008398E+04          4.48879562E+04          1.36719688E+03
        950.0000          1.00000000E+30          2.07389914E+05          4.61436640E+05          2.35264341E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.51186989E+04          5.86741789E+04          1.67970603E+04          1.18622516E+04          7.79144196E+03          6.45294201E+03          5.01940803E+03          1.86751964E+05          2.18982339E+05          8.07024657E+04          4.55966570E+04          1.39461200E+03
        960.0000          1.00000000E+30          2.12386160E+05          4.77269013E+05          2.42381846E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.57019728E+04          5.89326806E+04          1.69937824E+04          1.19811120E+04          7.88756771E+03          6.65139070E+03          5.17091198E+03          1.89860860E+05          2.20000764E+05          8.20063202E+04          4.63208980E+04          1.42395115E+03
        970.0000          1.00000000E+30          2.16397890E+05          4.92309512E+05          2.50789425E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59794434E+04          5.91934701E+04          1.71951670E+04          1.21023785E+04          7.98204251E+03          6.81147876E+03          5.30380826E+03          1.93075018E+05          2.22745281E+05          8.33529975E+04          4.68933109E+04          1.44967789E+03
        980.0000          1.00000000E+30          2.21348377E+05          5.07821949E+05          2.58038345E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.65202488E+04          5.94565779E+04          1.73814593E+04          1.22261248E+04          8.07880792E+03          7.01581842E+03          5.46217465E+03          1.95058412E+05          2.25559139E+05          8.47446425E+04          4.76190572E+04          1.47939508E+03
        990.0000          1.00000000E+30          2.25776681E+05          5.24824943E+05          2.66779904E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.70716054E+04          5.97220352E+04          1.75878342E+04          1.23645755E+04          8.15362235E+03          7.17960870E+03          5.59622094E+03          1.98149245E+05          2.27955468E+05          8.55992932E+04          4.83691810E+04          1.50490636E+03
       1000.0000          1.00000000E+30          2.30799290E+05          5.40975428E+05          2.74835382E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76338249E+04          5.99898735E+04          1.77991686E+04          1.24959586E+04          8.24752416E+03          7.38603413E+03          5.75904844E+03          2.01339609E+05          2.30760292E+05          8.69460808E+04          4.89744500E+04          1.53480661E+03
       1100.0000          1.00000000E+30          2.82617078E+05          7.27669178E+05          3.69807631E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.31859931E+04          6.31931855E+04          1.98417369E+04          1.39422728E+04          9.30717901E+03          9.57077684E+03          7.47514269E+03          2.31913291E+05          2.57511621E+05          9.98169670E+04          5.64398670E+04          1.84152704E+03
       1200.0000          1.00000000E+30          3.39651492E+05          9.52941620E+05          4.85806428E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.01480453E+04          6.71021546E+04          2.21326922E+04          1.55874859E+04          1.05304404E+04          1.22217489E+04          9.56299625E+03          2.63376760E+05          2.86461492E+05          1.13655919E+05          6.47058403E+04          2.18607467E+03
       1300.0000          1.00000000E+30          4.05117451E+05          1.22912144E+06          6.27292849E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.67814393E+04          7.15603213E+04          2.45753828E+04          1.74706265E+04          1.18356638E+04          1.54807221E+04          1.21267212E+04          2.98252637E+05          3.16413720E+05          1.28846126E+05          7.40770684E+04          2.56985014E+03
       1400.0000          1.00000000E+30          4.77678703E+05          1.55565409E+06          7.93703111E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.37380962E+04          7.63711362E+04          2.71052800E+04          1.95562837E+04          1.33411956E+04          1.91813336E+04          1.50647743E+04          3.32378588E+05          3.49135663E+05          1.44102469E+05          8.38733200E+04          2.98271784E+03
       1500.0000          1.00000000E+30          5.57539248E+05          1.94291488E+06          9.91209037E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.14857306E+04          8.16809959E+04          2.99012504E+04          2.18824672E+04          1.49849747E+04          2.37033865E+04          1.86187632E+04          3.69149851E+05          3.81462710E+05          1.61035997E+05          9.48533718E+04          3.44416297E+03
       1600.0000          1.00000000E+30          6.45181028E+05          2.39500287E+06          1.22264870E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.96329493E+04          8.71880836E+04          3.27722092E+04          2.43802776E+04          1.68830598E+04          2.90071487E+04          2.27530765E+04          4.08494124E+05          4.17330001E+05          1.77984644E+05          1.06733144E+05          3.94774363E+03
       1700.0000          1.00000000E+30          7.40621806E+05          2.92317015E+06          1.49042111E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08162079E+05          9.30626347E+04          3.57487058E+04          2.71153551E+04          1.88686195E+04          3.49703284E+04          2.76083898E+04          4.49086701E+05          4.51709809E+05          1.96536648E+05          1.19829735E+05          4.48641657E+03
       1800.0000          1.00000000E+30          8.45724304E+05          3.52551205E+06          1.80090955E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16500618E+05          9.97301014E+04          3.91524092E+04          3.01540821E+04          2.09638553E+04          4.19524828E+04          3.31139262E+04          4.90425831E+05          4.90112810E+05          2.15212867E+05          1.33632950E+05          5.06889078E+03
       1843.9990          1.00000000E+30          8.96749593E+05          3.82761492E+06          1.95000548E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20304506E+05          1.02087593E+05          4.05285091E+04          3.16745952E+04          2.20590165E+04          4.54602896E+04          3.58575430E+04          5.10868249E+05          5.04655094E+05          2.24627595E+05          1.40063880E+05          5.34785936E+03
       1844.0010          5.12290488E+04          8.96752113E+05          3.82762992E+06          1.95001280E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20304698E+05          1.02087728E+05          4.05285821E+04          3.16746678E+04          2.20590689E+04          4.54604654E+04          3.58576815E+04          5.10869217E+05          5.04655920E+05          2.24628042E+05          1.40064205E+05          4.84237114E+03
       1900.0000          5.33690608E+04          9.63139810E+05          4.21961328E+06          2.15848068E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25285168E+05          1.05808470E+05          4.26807935E+04          3.33968273E+04          2.34037632E+04          4.99345080E+04          3.94950511E+04          5.36752821E+05          5.26960739E+05          2.36334078E+05          1.48478069E+05          5.15244560E+03
       2000.0000          6.02005243E+04          1.08321754E+06          5.01858805E+06          2.56096065E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35047406E+05          1.12598413E+05          4.60704282E+04          3.70113098E+04          2.59518819E+04          5.90108817E+04          4.67701746E+04          5.81000647E+05          5.67754026E+05          2.57244885E+05          1.64653267E+05          5.76575271E+03
       2100.0000          6.82532012E+04          1.21779318E+06          5.90051156E+06          3.01532685E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45249090E+05          1.20032064E+05          4.99140974E+04          4.07554758E+04          2.85642045E+04          6.93993755E+04          5.49665026E+04          6.30351760E+05          6.09096493E+05          2.79878956E+05          1.82368514E+05          6.42441886E+03
       2200.0000          7.67592025E+04          1.36112602E+06          6.91681742E+06          3.52429163E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55574048E+05          1.27380365E+05          5.36483240E+04          4.46945144E+04          3.15216120E+04          8.09864142E+04          6.41912172E+04          6.76935061E+05          6.52567897E+05          3.02889960E+05          2.00858712E+05          7.12132172E+03
       2209.9990          7.77055080E+04          1.37704802E+06          6.99925889E+06          3.58145922E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56762829E+05          1.28196313E+05          5.40822055E+04          4.51366746E+04          3.18445537E+04          8.22996279E+04          6.52471010E+04          6.82225412E+05          6.57241821E+05          3.05479304E+05          2.02928140E+05          7.19887470E+03
       2210.0010          7.77056996E+04          1.37705124E+06          6.99928161E+06          3.58147084E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04295153E+03          1.56763068E+05          1.28196477E+05          5.40822930E+04          4.51367639E+04          3.18446189E+04          8.22998948E+04          6.52473157E+04          6.82226478E+05          6.57242762E+05          3.05479826E+05          2.02928560E+05          2.96553865E+03
       2294.9990          8.54948449E+04          1.50707198E+06          7.96760998E+06          4.07463303E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.27635458E+03          1.64841311E+05          1.35193446E+05          5.76711116E+04          4.90365834E+04          3.45415136E+04          9.36024227E+04          7.43074061E+04          7.27414384E+05          6.95642103E+05          3.26214884E+05          2.19989319E+05          3.15490339E+03
       2295.0010          8.54950481E+04          1.50707533E+06          7.96763546E+06          4.07464614E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14634074E+04          5.27635768E+03          1.64841538E+05          1.35193623E+05          5.76712040E+04          4.90366843E+04          3.45415835E+04          9.36027246E+04          7.43076492E+04          7.27415534E+05          6.95643079E+05          3.26215429E+05          2.19989766E+05          2.47401891E+03
       2300.0000          8.60058764E+04          1.51550795E+06          8.03182656E+06          4.10766946E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14094355E+04          5.28412357E+03          1.65411593E+05          1.35637131E+05          5.79030941E+04          4.92901340E+04          3.47171122E+04          9.43636483E+04          7.49203243E+04          7.30301418E+05          6.98092400E+05          3.27584192E+05          2.21113254E+05          2.47739219E+03
       2400.0000          9.57723838E+04          1.68076233E+06          9.26292108E+06          4.75938620E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03977038E+04          5.55811033E+03          1.76328838E+05          1.43087059E+05          6.19046153E+04          5.36473899E+04          3.81585625E+04          1.08816560E+05          8.64462684E+04          7.84281347E+05          7.44540579E+05          3.52878334E+05          2.42397715E+05          2.55465398E+03
       2500.0000          1.06328529E+05          1.86385238E+06          1.06717320E+07          5.46520487E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.66445549E+03          5.94018572E+03          1.87388748E+05          1.51985095E+05          6.64769951E+04          5.86653547E+04          4.16768258E+04          1.25153128E+05          9.98589848E+04          8.36039671E+05          7.92872065E+05          3.78747623E+05          2.65238330E+05          2.65318211E+03
       2600.0000          1.17878061E+05          2.05031869E+06          1.22253483E+07          6.23527856E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.51239543E+03          6.61492994E+03          1.99181916E+05          1.61073329E+05          7.12909652E+04          6.40553331E+04          4.55887186E+04          1.43717223E+05          1.14169488E+05          8.92592856E+05          8.43295215E+05          4.06277692E+05          2.89250938E+05          2.83883777E+03
       2700.0000          1.29602552E+05          2.24520144E+06          1.38882431E+07          7.09861468E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00467937E+04          7.26803392E+03          2.11323316E+05          1.69640805E+05          7.57922206E+04          6.95882142E+04          4.98117972E+04          1.64186810E+05          1.30088318E+05          9.50151694E+05          8.94659031E+05          4.34523991E+05          3.15417894E+05          3.07518623E+03
       2747.9990          1.35404785E+05          2.34693037E+06          1.47501076E+07          7.54710698E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07358592E+04          7.63511303E+03          2.17805086E+05          1.74076960E+05          7.83105947E+04          7.24196091E+04          5.17636972E+04          1.74616818E+05          1.38627255E+05          9.78468155E+05          9.19876179E+05          4.49723542E+05          3.27806510E+05          3.23952284E+03
       2748.0010          1.35405058E+05          2.34693485E+06          1.47501475E+07          7.54712710E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07670207E+04          1.07358812E+04          7.63512910E+03          2.17805364E+05          1.74077162E+05          7.83107031E+04          7.24197334E+04          5.17637897E+04          1.74617318E+05          1.38627636E+05          9.78469442E+05          9.19877306E+05          4.49724197E+05          3.27807081E+05          2.80237571E+03
       2800.0000          1.41866579E+05          2.46095666E+06          1.57396395E+07          8.05891430E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13521401E+04          1.12655532E+04          8.01742099E+03          2.23431631E+05          1.79512491E+05          8.09136897E+04          7.58015473E+04          5.40971309E+04          1.85728739E+05          1.48195676E+05          1.01310816E+06          9.50128989E+05          4.64790295E+05          3.43309880E+05          2.93006147E+03
       2900.0000          1.55855792E+05          2.69397631E+06          1.77908614E+07          9.12236067E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25753763E+04          1.23707277E+04          8.78835773E+03          2.35679782E+05          1.88988924E+05          8.62388778E+04          8.18455229E+04          5.89378389E+04          2.10587478E+05          1.68194752E+05          1.07017981E+06          1.00698105E+06          4.96318314E+05          3.71871148E+05          3.18966120E+03
       3000.0000          1.69835623E+05          2.92414556E+06          2.00015507E+07          1.02542066E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37467679E+04          1.34724999E+04          9.63081785E+03          2.49766694E+05          1.98435788E+05          9.16233775E+04          8.88419542E+04          6.36290515E+04          2.37889634E+05          1.89279388E+05          1.13425254E+06          1.06404000E+06          5.28108830E+05          4.03388483E+05          3.45832396E+03
       3100.0000          1.85234463E+05          3.17642583E+06          2.24352247E+07          1.15017204E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50561872E+04          1.47470343E+04          1.05482994E+04          2.63441409E+05          2.09175017E+05          9.70747312E+04          9.57662708E+04          6.90096604E+04          2.66606478E+05          2.13219198E+05          1.19915665E+06          1.12111826E+06          5.60497508E+05          4.35219199E+05          3.75337653E+03
       3152.9990          1.93605475E+05          3.31660638E+06          2.38353057E+07          1.21945019E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58055615E+04          1.54005355E+04          1.10305417E+04          2.70005366E+05          2.14277876E+05          1.00080877E+05          1.00047271E+05          7.18917200E+04          2.83718617E+05          2.26749190E+05          1.23779018E+06          1.15228993E+06          5.79973704E+05          4.53349400E+05          3.91021928E+03
       3153.0010          1.93605826E+05          3.31661198E+06          2.38353642E+07          1.21945311E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.50688638E+04          2.58055906E+04          1.54005639E+04          1.10305621E+04          2.70005664E+05          2.14278099E+05          1.00081000E+05          1.00047439E+05          7.18918376E+04          2.83719308E+05          2.26749747E+05          1.23779169E+06          1.15229124E+06          5.79974464E+05          4.53350152E+05          3.68856640E+03
       3200.0000          2.01156076E+05          3.45348457E+06          2.50613339E+07          1.28395749E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.60062090E+04          2.63412662E+04          1.59851660E+04          1.15311221E+04          2.76236348E+05          2.19654159E+05          1.03053835E+05          1.03283904E+05          7.47655532E+04          2.99075155E+05          2.39370132E+05          1.26495093E+06          1.17996821E+06          5.95375106E+05          4.69952714E+05          3.82157638E+03
       3300.0000          2.18733027E+05          3.72730487E+06          2.79006219E+07          1.43081341E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.80933034E+04          2.78145662E+04          1.73967479E+04          1.25242372E+04          2.90240120E+05          2.30183287E+05          1.09212691E+05          1.11173596E+05          8.07539303E+04          3.34464461E+05          2.67438417E+05          1.33567309E+06          1.24771056E+06          6.31591115E+05          5.05926897E+05          4.11396261E+03
       3400.0000          2.36693650E+05          4.02831543E+06          3.09248551E+07          1.58841752E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.03166939E+04          2.91074593E+04          1.88554396E+04          1.35910978E+04          3.04422752E+05          2.41722242E+05          1.15414637E+05          1.19577141E+05          8.65662088E+04          3.72363168E+05          2.99031159E+05          1.40496967E+06          1.31105071E+06          6.68071872E+05          5.43857752E+05          4.41308987E+03
       3429.9990          2.42806862E+05          4.11455990E+06          3.19687518E+07          1.64212551E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.10122811E+04          2.95232020E+04          1.93346962E+04          1.39500983E+04          3.09039682E+05          2.45460911E+05          1.16854685E+05          1.22368406E+05          8.86410871E+04          3.85341105E+05          3.08053087E+05          1.42856479E+06          1.32500777E+06          6.80225356E+05          5.56837683E+05          4.51070314E+03
       3430.0010          2.42807280E+05          4.11456629E+06          3.19688238E+07          1.64212921E+07          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06784294E+05          7.10123280E+04          2.95232328E+04          1.93347290E+04          1.39501229E+04          3.09039995E+05          2.45461164E+05          1.16854817E+05          1.22368596E+05          8.86412287E+04          3.85342000E+05          3.08053788E+05          1.42856639E+06          1.32500912E+06          6.80226181E+05          5.56838571E+05          4.32789396E+03
