#Energy      In-K-shell   In-L1-shell   In-L2-shell   In-L3-shell   In-M1-shell   In-M2-shell   In-M3-shell   In-M4-shell   In-M5-shell   In-N1-shell   In-N2-shell   In-N3-shell   In-N4-shell   In-N5-shell   O-K-shell   Valence  Total
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13441206E+03          2.12282508E+03          8.23264760E+04          7.80887690E+04          3.63424707E+04          3.51948364E+04          2.40116507E+04          5.84693587E+03          8.38272497E+04          9.12744422E+02
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.25676922E+03          2.18712137E+03          8.41408810E+04          7.93006317E+04          3.72751313E+04          3.63591522E+04          2.48448116E+04          6.05338129E+03          8.76111343E+04          9.43430386E+02
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34919009E+03          2.25930152E+03          8.63988575E+04          8.10972102E+04          3.80020279E+04          3.76031396E+04          2.56033780E+04          6.28633173E+03          9.10075145E+04          9.73588426E+02
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45641528E+03          2.33789959E+03          8.82155943E+04          8.29770797E+04          3.89214448E+04          3.87187544E+04          2.65013629E+04          6.53181390E+03          9.46177139E+04          1.00668593E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57474489E+03          2.40948799E+03          9.04593813E+04          8.45822917E+04          3.98864533E+04          4.00556242E+04          2.72064904E+04          6.82185767E+03          9.84523034E+04          1.04038689E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68086572E+03          2.49261734E+03          9.25718998E+04          8.65186999E+04          4.07269176E+04          4.10753225E+04          2.80712987E+04          7.09019465E+03          1.02421378E+05          1.07463690E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.80588588E+03          2.56422417E+03          9.49154810E+04          8.85458489E+04          4.17250977E+04          4.23501336E+04          2.90140111E+04          7.38007752E+03          1.06223705E+05          1.10923663E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91144954E+03          2.65046168E+03          9.73808062E+04          8.98825214E+04          4.27734362E+04          4.37336076E+04          2.98454300E+04          7.65987920E+03          1.10566520E+05          1.14456756E+03
        668.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02231541E+03          2.72681137E+03          9.89956018E+04          9.16464611E+04          4.37629107E+04          4.50582065E+04          3.07316921E+04          7.94958254E+03          1.13960517E+05          1.17854200E+03
        669.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24112591E+04          4.02234126E+03          2.72682970E+03          9.89960771E+04          9.16468609E+04          4.37631357E+04          4.50585098E+04          3.07318950E+04          7.94964936E+03          1.13961417E+05          1.07634253E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20848308E+04          4.03529728E+03          2.73601403E+03          9.92340366E+04          9.18469605E+04          4.34977905E+04          4.49632382E+04          3.08335390E+04          7.98316764E+03          1.14412416E+05          1.07678813E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12424208E+04          4.16973958E+03          2.81987571E+03          1.01680607E+05          9.37516568E+04          4.45111439E+04          4.64022431E+04          3.16645484E+04          8.26733695E+03          1.18659185E+05          1.10025265E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12458315E+04          4.31344893E+03          2.91428069E+03          1.04250864E+05          9.58335574E+04          4.54738425E+04          4.79364012E+04          3.26798575E+04          8.54900633E+03          1.23266834E+05          1.13320046E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12492443E+04          4.42518608E+03          2.99690595E+03          1.06028132E+05          9.75213308E+04          4.65307607E+04          4.91144764E+04          3.36658550E+04          8.86907798E+03          1.27451000E+05          1.16226357E+03
        706.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12516342E+04          4.52777054E+03          3.06542846E+03          1.07757329E+05          9.89704806E+04          4.73002077E+04          5.01958618E+04          3.44330922E+04          9.10773710E+03          1.30923114E+05          1.18641103E+03
        707.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14527044E+04          1.12516349E+04          4.52780054E+03          3.06544849E+03          1.07757832E+05          9.89709009E+04          4.73004312E+04          5.01961776E+04          3.44333164E+04          9.10780714E+03          1.30924134E+05          1.14329228E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91847778E+04          1.12526592E+04          4.57322776E+03          3.09577855E+03          1.08516165E+05          9.96051176E+04          4.76379783E+04          5.05650924E+04          3.47728822E+04          9.21404856E+03          1.31890377E+05          1.14980881E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75369641E+04          1.13808820E+04          4.68557242E+03          3.17856167E+03          1.11123771E+05          1.01779899E+05          4.84909444E+04          5.21560605E+04          3.56664051E+04          9.48957259E+03          1.36709367E+05          1.17431370E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69981100E+04          1.15034629E+04          4.82691569E+03          3.27653104E+03          1.13266958E+05          1.03374936E+05          4.95905264E+04          5.38503968E+04          3.68027437E+04          9.78668329E+03          1.41255058E+05          1.20480373E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64799402E+04          1.16050139E+04          4.97932838E+03          3.38178589E+03          1.15904665E+05          1.05507811E+05          5.07411338E+04          5.51567535E+04          3.80138732E+04          1.01060676E+04          1.45928507E+05          1.23682898E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59812860E+04          1.17083737E+04          5.11816382E+03          3.47758655E+03          1.18668153E+05          1.07551574E+05          5.15634660E+04          5.68897022E+04          3.88567828E+04          1.04548197E+04          1.51210795E+05          1.26657443E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.74300395E+04          1.18135913E+04          5.27818228E+03          3.58822295E+03          1.20768506E+05          1.09789323E+05          5.26805548E+04          5.82185479E+04          3.99726895E+04          1.07728841E+04          1.55819925E+05          1.30367670E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76591246E+04          1.19207171E+04          5.41792712E+03          3.68471156E+03          1.23159050E+05          1.12122169E+05          5.38471175E+04          5.99521487E+04          4.12019703E+04          1.11405638E+04          1.61124049E+05          1.33594334E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77895109E+04          1.23314328E+04          5.58301408E+03          3.79895954E+03          1.25816218E+05          1.13867860E+05          5.48980206E+04          6.16268423E+04          4.22671509E+04          1.14637158E+04          1.66233450E+05          1.37456669E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82756032E+04          1.25115382E+04          5.74854645E+03          3.91300932E+03          1.28590573E+05          1.16184001E+05          5.61074912E+04          6.34909606E+04          4.35355609E+04          1.18440372E+04          1.71565934E+05          1.41244308E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85728868E+04          1.26969826E+04          5.93007867E+03          4.03857123E+03          1.30833720E+05          1.18596322E+05          5.73714546E+04          6.50679354E+04          4.48824545E+04          1.22220835E+04          1.77226414E+05          1.45218533E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88764879E+04          1.28880069E+04          6.08402917E+03          4.14488305E+03          1.33621430E+05          1.20252488E+05          5.82415678E+04          6.69856208E+04          4.59092786E+04          1.26401811E+04          1.82463572E+05          1.48782647E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91866102E+04          1.30848669E+04          6.27348419E+03          4.27605193E+03          1.36530524E+05          1.22599305E+05          5.94816934E+04          6.90197750E+04          4.72687754E+04          1.29961354E+04          1.88469799E+05          1.52873160E+03
        829.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95438279E+04          1.31588233E+04          6.42695922E+03          4.38207693E+03          1.38660967E+05          1.24816270E+05          6.07756472E+04          7.05319871E+04          4.85289801E+04          1.34309413E+04          1.93774290E+05          1.56319149E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95438609E+04          1.31588412E+04          6.42697806E+03          4.38208998E+03          1.38661248E+05          1.24816510E+05          6.07757795E+04          7.05321860E+04          4.85291208E+04          1.34309862E+04          1.93774902E+05          1.56319566E+03
        830.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96527872E+04          2.95438939E+04          1.31588591E+04          6.42699690E+03          4.38210303E+03          1.38661529E+05          1.24816749E+05          6.07759117E+04          7.05323849E+04          4.85292615E+04          1.34310312E+04          1.93775515E+05          1.50391232E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03751361E+04          2.98778029E+04          1.33403229E+04          6.61083729E+03          4.51658944E+03          1.41529089E+05          1.27259241E+05          6.21274262E+04          7.25791586E+04          4.98107307E+04          1.38959447E+04          1.99639256E+05          1.54388414E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11243675E+04          3.02193805E+04          1.35268805E+04          6.81027303E+03          4.63753351E+03          1.44518064E+05          1.29799493E+05          6.28773221E+04          7.44444413E+04          5.12388081E+04          1.42386840E+04          2.05669965E+05          1.58134282E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.19019313E+04          3.05688585E+04          1.37205634E+04          6.98655826E+03          4.78001752E+03          1.46936707E+05          1.32443223E+05          6.41698469E+04          7.63511893E+04          5.25056626E+04          1.47111047E+04          2.11443264E+05          1.62183449E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.27094655E+04          3.07843884E+04          1.39184860E+04          7.19364980E+03          4.93153444E+03          1.49968791E+05          1.34163642E+05          6.53259791E+04          7.84853700E+04          5.39844468E+04          1.51173022E+04          2.17854167E+05          1.66398431E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.35487369E+04          3.11168393E+04          1.41222022E+04          7.41339334E+03          5.04139983E+03          1.52430588E+05          1.36744036E+05          6.66529989E+04          8.03688058E+04          5.55489427E+04          1.56142788E+04          2.23802938E+05          1.70360039E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.44216541E+04          3.14565491E+04          1.43319704E+04          7.58434383E+03          5.19412597E+03          1.55422131E+05          1.39425635E+05          6.78170537E+04          8.25727911E+04          5.67766726E+04          1.60262825E+04          2.30332209E+05          1.74439208E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43702016E+04          3.18650230E+04          1.44681842E+04          7.80803778E+03          5.33211436E+03          1.58533445E+05          1.41139353E+05          6.91541838E+04          8.49010664E+04          5.83661280E+04          1.64708409E+04          2.36640649E+05          1.78457511E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.50602907E+04          3.22374576E+04          1.46698297E+04          8.01369659E+03          5.47332917E+03          1.61771872E+05          1.43702063E+05          7.05451021E+04          8.67267823E+04          5.98270651E+04          1.69758586E+04          2.43557111E+05          1.82667101E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57721848E+04          3.26187011E+04          1.48771754E+04          8.22226414E+03          5.63258546E+03          1.63881498E+05          1.46359557E+05          7.16372267E+04          8.90861977E+04          6.13077202E+04          1.74376751E+04          2.49994567E+05          1.87035409E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65069341E+04          3.29079503E+04          1.50876935E+04          8.45552725E+03          5.80138719E+03          1.67034547E+05          1.48733898E+05          7.30260246E+04          9.12598725E+04          6.29627271E+04          1.79692852E+04          2.56588174E+05          1.91717996E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63610499E+04          3.32786883E+04          1.53063716E+04          8.70241201E+03          5.93673921E+03          1.70311304E+05          1.51450354E+05          7.44697350E+04          9.34696406E+04          6.47095672E+04          1.84111147E+04          2.63790947E+05          1.95899590E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.69277483E+04          3.36578749E+04          1.55314819E+04          8.90193996E+03          6.11064599E+03          1.73719195E+05          1.54267881E+05          7.55211599E+04          9.59181187E+04          6.61286716E+04          1.89576488E+04          2.71216211E+05          2.00459800E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.75084724E+04          3.40957983E+04          1.56976178E+04          9.15493716E+03          6.24741229E+03          1.75603685E+05          1.57192229E+05          7.69369943E+04          9.84983253E+04          6.79211074E+04          1.94303523E+04          2.77719918E+05          2.04760746E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.81037494E+04          3.45076426E+04          1.59164824E+04          9.35958228E+03          6.42326510E+03          1.78843100E+05          1.59028687E+05          7.82411257E+04          1.00618486E+05          6.93563738E+04          1.99863728E+04          2.85557968E+05          2.09347197E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89322267E+04          3.49295580E+04          1.61415363E+04          9.61403541E+03          6.59019909E+03          1.82204279E+05          1.61852605E+05          7.96955747E+04          1.03259906E+05          7.11634405E+04          2.04941834E+04          2.92333329E+05          2.14160907E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96139522E+04          3.52553898E+04          1.63730459E+04          9.86159591E+03          6.77811357E+03          1.85694217E+05          1.64778626E+05          8.12051225E+04          1.05417798E+05          7.28366199E+04          2.10723720E+04          2.99474508E+05          2.19148420E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.03149417E+04          3.56648305E+04          1.65913789E+04          1.01333539E+04          6.93447141E+03          1.88007050E+05          1.67812390E+05          8.27729603E+04          1.08075570E+05          7.47310340E+04          2.15754143E+04          3.07190441E+05          2.23876567E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.69527650E+04          4.01037148E+04          1.90304016E+04          1.30104374E+04          8.91268452E+03          2.20551364E+05          1.95776922E+05          9.74671829E+04          1.36016099E+05          9.42732490E+04          2.77321413E+04          3.88860444E+05          2.77319843E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.36530973E+04          4.50564995E+04          2.15834613E+04          1.63873661E+04          1.12732075E+04          2.55377904E+05          2.26759772E+05          1.13667302E+05          1.68581830E+05          1.17000095E+05          3.49933747E+04          4.83501277E+05          3.37595991E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15717597E+04          5.06142326E+04          2.46052556E+04          2.04015759E+04          1.40575405E+04          2.93887253E+05          2.60256728E+05          1.31482020E+05          2.07091864E+05          1.43523384E+05          4.33837759E+04          5.87872731E+05          4.06634532E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.96818228E+04          5.68416708E+04          2.77133749E+04          2.51251917E+04          1.74287366E+04          3.33042442E+05          2.97763211E+05          1.51131573E+05          2.50269150E+05          1.74144319E+05          5.29667200E+04          7.06763245E+05          4.84463299E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.82298412E+04          6.31431935E+04          3.11455562E+04          3.05584977E+04          2.11572338E+04          3.76371516E+05          3.36785869E+05          1.72554632E+05          3.01545333E+05          2.09415553E+05          6.39348199E+04          8.39318792E+05          5.69434183E+03
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.74843769E+04          7.06403950E+04          3.50985071E+04          3.68271223E+04          2.55272812E+04          4.21991126E+05          3.79108099E+05          1.94644544E+05          3.57474072E+05          2.49429064E+05          7.66941742E+04          9.85131944E+05          6.65607511E+03
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07118983E+05          7.79152699E+04          3.91702134E+04          4.38854084E+04          3.05159582E+04          4.68953951E+05          4.25604473E+05          2.18916657E+05          4.21591263E+05          2.95023025E+05          9.05440434E+04          1.14504780E+06          7.69319610E+03
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17200526E+05          8.63328611E+04          4.36014999E+04          5.20740110E+04          3.62678004E+04          5.20557800E+05          4.73424703E+05          2.45537659E+05          4.93440696E+05          3.47080847E+05          1.06135435E+05          1.32157516E+06          8.84807834E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27769042E+05          9.51515590E+04          4.83197158E+04          6.11986155E+04          4.25639350E+04          5.71851122E+05          5.26166174E+05          2.74947417E+05          5.75661769E+05          4.04087231E+05          1.23825858E+05          1.51537753E+06          1.00908301E+04
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38983347E+05          1.04410428E+05          5.32091429E+04          7.18501207E+04          4.98917509E+04          6.26409348E+05          5.83563613E+05          3.04504970E+05          6.64597190E+05          4.69031607E+05          1.42915790E+05          1.71884460E+06          1.14498516E+04
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50867089E+05          1.14718010E+05          5.88778283E+04          8.32065485E+04          5.78141579E+04          6.83285781E+05          6.41520155E+05          3.36093429E+05          7.65908258E+05          5.38826833E+05          1.64548349E+05          1.94098614E+06          1.29204926E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63651713E+05          1.25578890E+05          6.45716678E+04          9.58646996E+04          6.70936347E+04          7.46374856E+05          7.03502141E+05          3.70822515E+05          8.78786004E+05          6.17675536E+05          1.87080721E+05          2.18239518E+06          1.45107087E+04
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76079213E+05          1.36961925E+05          7.05852907E+04          1.10198214E+05          7.69326549E+04          8.06708975E+05          7.70550560E+05          4.06762524E+05          1.00172953E+06          7.02997280E+05          2.12456677E+05          2.43957416E+06          1.61932631E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88804745E+05          1.48399633E+05          7.73657316E+04          1.25526766E+05          8.79175975E+04          8.74247320E+05          8.40526118E+05          4.46197491E+05          1.13832755E+06          7.97681303E+05          2.40460299E+05          2.71565274E+06          1.80066149E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02790399E+05          1.61560015E+05          8.39653435E+04          1.43249975E+05          1.00123882E+05          9.38902765E+05          9.15982979E+05          4.84940037E+05          1.28095392E+06          9.03960506E+05          2.70718800E+05          3.00799716E+06          1.99477003E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17385008E+05          1.75241586E+05          9.15706896E+04          1.62248463E+05          1.13602963E+05          1.01157892E+06          9.94735062E+05          5.29311271E+05          1.44271542E+06          1.01779365E+06          3.03321901E+05          3.31404608E+06          2.20505404E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32690279E+05          1.89331522E+05          9.90279733E+04          1.83212185E+05          1.28420672E+05          1.08834126E+06          1.07557526E+06          5.75706881E+05          1.62421337E+06          1.14232947E+06          3.37856519E+05          3.63596127E+06          2.42518138E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48296457E+05          2.03927916E+05          1.07125449E+05          2.06161416E+05          1.44770195E+05          1.16563391E+06          1.16311617E+06          6.23690584E+05          1.81325940E+06          1.28389323E+06          3.75428222E+05          3.97854971E+06          2.66025211E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.64087417E+05          2.19716013E+05          1.15978451E+05          2.30841933E+05          1.61760257E+05          1.23918371E+06          1.25365274E+06          6.72369474E+05          2.01961397E+06          1.42638587E+06          4.16206822E+05          4.34428696E+06          2.90738345E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79859649E+05          2.35975571E+05          1.25401470E+05          2.57941639E+05          1.80858026E+05          1.32076744E+06          1.34712933E+06          7.25719923E+05          2.24486216E+06          1.58684889E+06          4.58580802E+05          4.73465011E+06          3.17095232E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96770373E+05          2.52968650E+05          1.34177066E+05          2.87192659E+05          2.01642204E+05          1.40400003E+06          1.44693173E+06          7.80751039E+05          2.48856551E+06          1.76639359E+06          5.04435379E+05          5.13223724E+06          3.44279360E+04
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14028428E+05          2.71077984E+05          1.44334583E+05          3.18822841E+05          2.24133573E+05          1.48974204E+06          1.55037957E+06          8.40793284E+05          2.74721229E+06          1.95297738E+06          5.54613032E+05          5.54228596E+06          3.73621462E+04
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32610916E+05          2.89799371E+05          1.55028130E+05          3.52861585E+05          2.48058812E+05          1.58787677E+06          1.66131455E+06          9.03845733E+05          3.02776504E+06          2.15004146E+06          6.09499888E+05          5.99005637E+06          4.04628945E+04
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.51272659E+05          3.09991662E+05          1.65945905E+05          3.88971880E+05          2.75286034E+05          1.67178437E+06          1.77788740E+06          9.68012909E+05          3.32936873E+06          2.36699689E+06          6.63654059E+05          6.44750814E+06          4.37051018E+04
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.70557328E+05          3.31051377E+05          1.77140964E+05          4.30121518E+05          3.03748997E+05          1.76803176E+06          1.89664084E+06          1.03319009E+06          3.66194961E+06          2.59940448E+06          7.22849394E+05          6.93705275E+06          4.71081948E+04
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90597824E+05          3.52410809E+05          1.89324447E+05          4.72908838E+05          3.33267700E+05          1.86554694E+06          2.01867345E+06          1.10477954E+06          4.00689564E+06          2.85387678E+06          7.87430223E+05          7.44247064E+06          5.06695126E+04
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.10808289E+05          3.74240868E+05          2.02055281E+05          5.17452317E+05          3.65411023E+05          1.96473313E+06          2.14975926E+06          1.17441963E+06          4.38969645E+06          3.11753947E+06          8.52144338E+05          7.96353656E+06          5.43539891E+04
       3734.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.18730143E+05          3.82968992E+05          2.06274167E+05          5.35229884E+05          3.78164170E+05          2.00321792E+06          2.20017833E+06          1.20278751E+06          4.51248852E+06          3.21453538E+06          8.74690148E+05          8.13780322E+06          5.57291694E+04
       3735.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67451243E+04          4.18730605E+05          3.82969503E+05          2.06274440E+05          5.35230935E+05          3.78164925E+05          2.00322016E+06          2.20018128E+06          1.20278917E+06          4.51249683E+06          3.21454126E+06          8.74691602E+05          8.13781468E+06          1.80721073E+04
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77298593E+04          4.31254181E+05          3.98050291E+05          2.14646042E+05          5.67889353E+05          4.00735759E+05          2.07080897E+06          2.28683813E+06          1.25121400E+06          4.78006253E+06          3.41779411E+06          9.24645227E+05          8.50947677E+06          1.87868805E+04
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96537413E+04          4.53372350E+05          4.22881787E+05          2.28171265E+05          6.18244267E+05          4.37838527E+05          2.18015534E+06          2.42574534E+06          1.33028145E+06          5.22910855E+06          3.71164485E+06          9.94817670E+05          9.07499105E+06          2.00900878E+04
       3942.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05834193E+04          4.63808163E+05          4.34831253E+05          2.34541619E+05          6.43486069E+05          4.54521203E+05          2.23234747E+06          2.49241502E+06          1.36899904E+06          5.40489778E+06          3.84702290E+06          1.03072297E+06          9.32395072E+06          2.07154754E+04
       3943.0010          1.00000000E+30          1.00000000E+30          5.76680869E+04          3.05834639E+04          4.63808660E+05          4.34831825E+05          2.34541923E+05          6.43487291E+05          4.54522031E+05          2.23234996E+06          2.49241821E+06          1.36900089E+06          5.40490771E+06          3.84702966E+06          1.03072470E+06          9.32396360E+06          1.52407351E+04
       4000.0000          1.00000000E+30          1.00000000E+30          5.90720030E+04          3.17396611E+04          4.74970248E+05          4.48066988E+05          2.43555777E+05          6.76121132E+05          4.77779210E+05          2.28854211E+06          2.58665740E+06          1.41434280E+06          5.66072799E+06          4.03188243E+06          1.07389486E+06          9.66770911E+06          1.57629743E+04
       4100.0000          1.00000000E+30          1.00000000E+30          6.20505007E+04          3.38632895E+04          5.00137496E+05          4.73802439E+05          2.57419454E+05          7.35502039E+05          5.21114280E+05          2.40024337E+06          2.73091431E+06          1.50128616E+06          6.13284504E+06          4.37988119E+06          1.15775326E+06          1.02691596E+07          1.67444934E+04
       4200.0000          1.00000000E+30          1.00000000E+30          6.59683965E+04          3.60859647E+04          5.20719580E+05          5.01337861E+05          2.73056870E+05          8.00565628E+05          5.67887512E+05          2.52905921E+06          2.88976264E+06          1.59317801E+06          6.64701435E+06          4.74941876E+06          1.24250443E+06          1.09056773E+07          1.78302773E+04
       4241.9990          1.00000000E+30          1.00000000E+30          6.77654239E+04          3.69883419E+04          5.31130873E+05          5.14129984E+05          2.80247881E+05          8.26430506E+05          5.85466165E+05          2.56412201E+06          2.95191136E+06          1.62757825E+06          6.86934941E+06          4.92292577E+06          1.28274610E+06          1.11563918E+07          1.82923828E+04
       4242.0010          1.00000000E+30          1.23442449E+05          6.77655118E+04          3.69883903E+04          5.31131379E+05          5.14130609E+05          2.80248233E+05          8.26431944E+05          5.85467194E+05          2.56412455E+06          2.95191478E+06          1.62758022E+06          6.86936080E+06          4.92293434E+06          1.28274808E+06          1.11564054E+07          1.59315751E+04
