#Energy      C-K-shell   N-K-shell   O-K-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
        510.0000          1.10593536E+05          1.80209221E+05          1.00000000E+30          1.00000000E+30          2.10291584E+06          2.11834136E+06          1.07602185E+06          6.13028301E+05          5.52503946E+04
        520.0000          1.16318740E+05          1.88948652E+05          1.00000000E+30          1.00000000E+30          2.17279715E+06          2.23633087E+06          1.13389294E+06          6.43063895E+05          5.80252375E+04
        530.0000          1.22273094E+05          1.99017811E+05          1.00000000E+30          1.00000000E+30          2.24366859E+06          2.35434416E+06          1.19397602E+06          6.75565107E+05          6.10079164E+04
        537.9990          1.26883231E+05          2.05898360E+05          1.00000000E+30          1.00000000E+30          2.30565030E+06          2.45122755E+06          1.24367159E+06          7.01683841E+05          6.32554384E+04
        538.0010          1.26884528E+05          2.05900438E+05          9.46991503E+04          1.00000000E+30          2.30566623E+06          2.45125348E+06          1.24368515E+06          7.01690998E+05          3.79240180E+04
        540.0000          1.28194633E+05          2.07999019E+05          9.39395387E+04          1.00000000E+30          2.32169462E+06          2.47744680E+06          1.25739033E+06          7.08288769E+05          3.80300276E+04
        550.0000          1.34353914E+05          2.16847357E+05          9.50745050E+04          1.00000000E+30          2.39145628E+06          2.60634413E+06          1.32169368E+06          7.42365200E+05          3.92493647E+04
        560.0000          1.40802500E+05          2.25950524E+05          9.81050421E+04          1.00000000E+30          2.47384101E+06          2.73734043E+06          1.38731061E+06          7.78952731E+05          4.08243379E+04
        570.0000          1.47323460E+05          2.35505296E+05          1.00534762E+05          1.00000000E+30          2.54265633E+06          2.87165018E+06          1.45808940E+06          8.13275564E+05          4.23052498E+04
        580.0000          1.53998137E+05          2.45482994E+05          1.02755909E+05          1.00000000E+30          2.62194398E+06          3.01503373E+06          1.53113623E+06          8.51860308E+05          4.37846273E+04
        590.0000          1.61065715E+05          2.56368424E+05          1.05894591E+05          1.00000000E+30          2.70908685E+06          3.16328940E+06          1.60391902E+06          8.87790513E+05          4.54798598E+04
        600.0000          1.68813214E+05          2.66497605E+05          1.09633550E+05          1.00000000E+30          2.78340955E+06          3.32824099E+06          1.68816533E+06          9.28703254E+05          4.73344972E+04
        610.0000          1.75928261E+05          2.76845152E+05          1.13852545E+05          1.00000000E+30          2.87309746E+06          3.47884434E+06          1.76495763E+06          9.67172346E+05          4.92232831E+04
        620.0000          1.83423504E+05          2.88633854E+05          1.18298504E+05          1.00000000E+30          2.96875772E+06          3.63631623E+06          1.84683402E+06          1.00864800E+06          5.12442317E+04
        630.0000          1.91276165E+05          3.00720918E+05          1.23551523E+05          1.00000000E+30          3.03888249E+06          3.80262734E+06          1.92923313E+06          1.05126133E+06          5.34507884E+04
        640.0000          1.99852404E+05          3.12302468E+05          1.28411408E+05          1.00000000E+30          3.13480416E+06          3.97047395E+06          2.01342890E+06          1.09616484E+06          5.56390705E+04
        650.0000          2.07847580E+05          3.25846455E+05          1.33661513E+05          1.00000000E+30          3.21900165E+06          4.16167407E+06          2.10503095E+06          1.13956034E+06          5.79197754E+04
        660.0000          2.17270808E+05          3.37553116E+05          1.38729036E+05          1.00000000E+30          3.31957868E+06          4.33432543E+06          2.20625562E+06          1.18709892E+06          6.02375164E+04
        670.0000          2.25358096E+05          3.52013361E+05          1.44584154E+05          1.00000000E+30          3.40465574E+06          4.52701968E+06          2.29855450E+06          1.23302884E+06          6.26752985E+04
        680.0000          2.34531586E+05          3.65200039E+05          1.49730780E+05          1.00000000E+30          3.50782043E+06          4.71645719E+06          2.39526843E+06          1.28105685E+06          6.50368732E+04
        690.0000          2.43871243E+05          3.78438054E+05          1.54832129E+05          1.00000000E+30          3.59046118E+06          4.93597621E+06          2.49709307E+06          1.33203602E+06          6.74132518E+04
        700.0000          2.54518216E+05          3.92399610E+05          1.60628987E+05          1.00000000E+30          3.69500776E+06          5.13453854E+06          2.61054155E+06          1.38122731E+06          7.00506171E+04
        710.0000          2.63691666E+05          4.07988086E+05          1.66876793E+05          1.00000000E+30          3.80582527E+06          5.34594652E+06          2.71463498E+06          1.43309629E+06          7.27178534E+04
        720.0000          2.73335166E+05          4.22547877E+05          1.71866843E+05          1.00000000E+30          3.88443168E+06          5.55853509E+06          2.82057842E+06          1.48702371E+06          7.51431744E+04
        730.0000          2.83571879E+05          4.37646768E+05          1.77247853E+05          1.00000000E+30          3.99392217E+06          5.77617329E+06          2.93597929E+06          1.54138387E+06          7.77237344E+04
        740.0000          2.95017648E+05          4.54755582E+05          1.83032263E+05          1.00000000E+30          4.09254711E+06          6.02175461E+06          3.05459786E+06          1.59619787E+06          8.05386159E+04
        750.0000          3.05339004E+05          4.69486485E+05          1.89348556E+05          1.00000000E+30          4.20666127E+06          6.25981023E+06          3.18518395E+06          1.65561869E+06          8.33213523E+04
        760.0000          3.15892049E+05          4.85041588E+05          1.95109060E+05          1.00000000E+30          4.30740852E+06          6.50294682E+06          3.30384287E+06          1.71179207E+06          8.60181650E+04
        770.0000          3.28085346E+05          5.01487415E+05          2.01768152E+05          1.00000000E+30          4.42518033E+06          6.75480394E+06          3.42901795E+06          1.77116217E+06          8.90591625E+04
        780.0000          3.39364653E+05          5.19459520E+05          2.07620800E+05          1.00000000E+30          4.52350250E+06          7.03605492E+06          3.56933793E+06          1.83277979E+06          9.19353418E+04
        790.0000          3.51054455E+05          5.35977502E+05          2.14508848E+05          1.00000000E+30          4.64389527E+06          7.28601401E+06          3.70223810E+06          1.89492429E+06          9.49979638E+04
        800.0000          3.64094116E+05          5.55182189E+05          2.21355692E+05          1.00000000E+30          4.74340456E+06          7.54929710E+06          3.83572216E+06          1.95948150E+06          9.82347516E+04
        810.0000          3.76275427E+05          5.71840818E+05          2.28927911E+05          1.00000000E+30          4.86422347E+06          7.82666495E+06          3.98994405E+06          2.02412584E+06          1.01496310E+05
        820.0000          3.88921794E+05          5.92007721E+05          2.35374644E+05          1.00000000E+30          4.99135799E+06          8.13006304E+06          4.12565903E+06          2.09112576E+06          1.04680610E+05
        830.0000          4.03050373E+05          6.10062814E+05          2.43250282E+05          1.00000000E+30          5.10081258E+06          8.41126139E+06          4.27509631E+06          2.15945395E+06          1.08187929E+05
        840.0000          4.15424310E+05          6.31623075E+05          2.51671203E+05          1.00000000E+30          5.23222589E+06          8.73954919E+06          4.42848580E+06          2.22620097E+06          1.11801915E+05
        850.0000          4.30389072E+05          6.49976157E+05          2.57878597E+05          1.00000000E+30          5.34371179E+06          9.02429583E+06          4.59776855E+06          2.29806510E+06          1.15069713E+05
        860.0000          4.43272576E+05          6.69822599E+05          2.66434668E+05          1.00000000E+30          5.47606605E+06          9.34039023E+06          4.74938107E+06          2.36827264E+06          1.18699668E+05
        870.0000          4.57167563E+05          6.92280642E+05          2.73791363E+05          1.00000000E+30          5.61514319E+06          9.66381215E+06          4.92989262E+06          2.44365185E+06          1.22280253E+05
        880.0000          4.72823009E+05          7.12047442E+05          2.82792169E+05          1.00000000E+30          5.71902020E+06          1.00221358E+07          5.08869404E+06          2.51703885E+06          1.26199471E+05
        890.0000          4.86696741E+05          7.35797331E+05          2.90254019E+05          1.00000000E+30          5.85737479E+06          1.03405700E+07          5.25930185E+06          2.59248501E+06          1.29831408E+05
        900.0000          5.03299534E+05          7.55605180E+05          2.98305472E+05          1.00000000E+30          6.00258948E+06          1.07208271E+07          5.44998145E+06          2.67268366E+06          1.33687819E+05
        910.0000          5.17232499E+05          7.80289903E+05          3.07451912E+05          1.00000000E+30          6.15518747E+06          1.10549224E+07          5.62128024E+06          2.75139532E+06          1.37707814E+05
        920.0000          5.32678707E+05          8.01918170E+05          3.15815928E+05          1.00000000E+30          6.24669293E+06          1.14143451E+07          5.82486767E+06          2.83101184E+06          1.41576527E+05
        930.0000          5.49977479E+05          8.28032125E+05          3.25443986E+05          1.00000000E+30          6.39461677E+06          1.18132925E+07          5.99787065E+06          2.91364830E+06          1.45993194E+05
        940.0000          5.65805900E+05          8.49700564E+05          3.33446014E+05          1.00000000E+30          6.54971631E+06          1.21738868E+07          6.18963559E+06          3.00241991E+06          1.49864184E+05
        950.0000          5.83969782E+05          8.76612098E+05          3.43344363E+05          1.00000000E+30          6.66887586E+06          1.25979166E+07          6.40397042E+06          3.08772323E+06          1.54439070E+05
        960.0000          6.00473665E+05          8.99620706E+05          3.51905556E+05          1.00000000E+30          6.82576050E+06          1.29635334E+07          6.60134634E+06          3.17345922E+06          1.58507640E+05
        970.0000          6.19688976E+05          9.24131317E+05          3.61975713E+05          1.00000000E+30          6.95162942E+06          1.34064855E+07          6.80809253E+06          3.26266151E+06          1.63125471E+05
        980.0000          6.35457297E+05          9.51782676E+05          3.71172735E+05          1.00000000E+30          7.10879316E+06          1.38120824E+07          7.03491944E+06          3.34861062E+06          1.67438450E+05
        990.0000          6.55305048E+05          9.77218206E+05          3.81644381E+05          1.00000000E+30          7.27322765E+06          1.42299345E+07          7.27738177E+06          3.43937505E+06          1.72250820E+05
       1000.0000          6.72139440E+05          1.00642944E+06          3.90755044E+05          1.00000000E+30          7.39047559E+06          1.46646851E+07          7.47475736E+06          3.53355389E+06          1.76652499E+05
       1100.0000          8.80677600E+05          1.30100439E+06          5.02260301E+05          1.00000000E+30          8.99540035E+06          1.95883615E+07          9.99517109E+06          4.56779989E+06          2.28502672E+05
       1200.0000          1.12294274E+06          1.65544101E+06          6.33769413E+05          1.00000000E+30          1.08053736E+07          2.56354872E+07          1.30883477E+07          5.77980267E+06          2.89567852E+05
       1300.0000          1.41584698E+06          2.06252397E+06          7.85729024E+05          1.00000000E+30          1.27870025E+07          3.28664756E+07          1.67866971E+07          7.16624032E+06          3.60804770E+05
       1400.0000          1.75132293E+06          2.53285436E+06          9.59286932E+05          1.00000000E+30          1.50149067E+07          4.14590317E+07          2.11979886E+07          8.77594751E+06          4.42459835E+05
       1500.0000          2.12954611E+06          3.07674548E+06          1.15793157E+06          1.00000000E+30          1.74660967E+07          5.16153833E+07          2.64033987E+07          1.06237168E+07          5.35663954E+05
       1600.0000          2.56955713E+06          3.69066203E+06          1.38901784E+06          1.00000000E+30          2.02412172E+07          6.35100150E+07          3.24541699E+07          1.27030199E+07          6.43193041E+05
       1700.0000          3.06035853E+06          4.38552694E+06          1.63985456E+06          1.00000000E+30          2.31174513E+07          7.72653757E+07          3.93944221E+07          1.50152223E+07          7.61745041E+05
       1800.0000          3.61946665E+06          5.15933350E+06          1.92223222E+06          1.00000000E+30          2.63019215E+07          9.32314580E+07          4.75496596E+07          1.76091411E+07          8.95334378E+05
       1900.0000          4.23806913E+06          6.03495361E+06          2.24262570E+06          1.00000000E+30          2.98652832E+07          1.10548727E+08          5.65501143E+07          2.05344013E+07          1.04550517E+06
       2000.0000          4.93424269E+06          7.01841707E+06          2.58836586E+06          1.00000000E+30          3.35036616E+07          1.31078672E+08          6.70450252E+07          2.36975874E+07          1.21053359E+06
       2100.0000          5.70930470E+06          8.07238925E+06          2.98015585E+06          1.00000000E+30          3.75692764E+07          1.53896131E+08          7.89489611E+07          2.72022785E+07          1.39445105E+06
       2147.9990          6.09117409E+06          8.62525305E+06          3.16488654E+06          1.00000000E+30          3.95920700E+07          1.66048845E+08          8.48624224E+07          2.89751027E+07          1.48444210E+06
       2148.0010          6.09119164E+06          8.62527930E+06          3.16489528E+06          2.32655513E+06          3.95921625E+07          1.66049403E+08          8.48626971E+07          2.89751829E+07          9.06230617E+05
       2200.0000          6.54161403E+06          9.21591512E+06          3.38824248E+06          2.40517788E+06          4.18900752E+07          1.79381283E+08          9.19210382E+07          3.10579350E+07          9.57114698E+05
       2300.0000          7.47226574E+06          1.05260095E+07          3.84782962E+06          2.65586797E+06          4.65321237E+07          2.09096506E+08          1.06701075E+08          3.52590922E+07          1.07613788E+06
       2400.0000          8.49877963E+06          1.18861117E+07          4.35500674E+06          2.98533036E+06          5.14934853E+07          2.40491562E+08          1.23167708E+08          3.97939616E+07          1.21475043E+06
       2500.0000          9.61360730E+06          1.33964135E+07          4.90302225E+06          3.31232400E+06          5.69782645E+07          2.76364894E+08          1.41658261E+08          4.47926518E+07          1.36039979E+06
       2600.0000          1.08210303E+07          1.50344314E+07          5.49350112E+06          3.66267463E+06          6.25563180E+07          3.14783003E+08          1.61263358E+08          5.00980319E+07          1.51674014E+06
       2700.0000          1.20735170E+07          1.68170938E+07          6.11896193E+06          4.03774380E+06          6.83760054E+07          3.58331981E+08          1.83848925E+08          5.58114086E+07          1.68307342E+06
       2800.0000          1.35232498E+07          1.88385329E+07          6.79942778E+06          4.44784976E+06          7.47983661E+07          4.04181628E+08          2.07607705E+08          6.20376993E+07          1.86668937E+06
       2900.0000          1.50122718E+07          2.07771122E+07          7.53797413E+06          4.84198391E+06          8.16761147E+07          4.57439822E+08          2.33984158E+08          6.86523070E+07          2.05254467E+06
       3000.0000          1.66443306E+07          2.30415723E+07          8.30541461E+06          5.27544347E+06          8.86837296E+07          5.12122143E+08          2.63081004E+08          7.58800320E+07          2.25403044E+06
       3100.0000          1.83469326E+07          2.53902229E+07          9.13589262E+06          5.73018093E+06          9.63475205E+07          5.76758036E+08          2.94969461E+08          8.33631161E+07          2.46693067E+06
       3200.0000          2.02795337E+07          2.80361916E+07          1.00446664E+07          6.22612540E+06          1.04069375E+08          6.39616029E+08          3.28916663E+08          9.13228578E+07          2.70043511E+06
       3300.0000          2.22002905E+07          3.06304488E+07          1.10387292E+07          6.74195516E+06          1.12748717E+08          7.13797066E+08          3.65914520E+08          1.00063056E+08          2.94460964E+06
       3400.0000          2.42993302E+07          3.34846442E+07          1.20195222E+07          7.27682337E+06          1.21734203E+08          7.90084221E+08          4.07132570E+08          1.09131910E+08          3.19756321E+06
       3500.0000          2.65962435E+07          3.66050355E+07          1.30916163E+07          7.86713650E+06          1.30524670E+08          8.73584872E+08          4.50010480E+08          1.19064996E+08          3.47414271E+06
       3600.0000          2.89518646E+07          3.97446309E+07          1.42612479E+07          8.45068571E+06          1.40314337E+08          9.68915150E+08          4.96737828E+08          1.29097492E+08          3.75837327E+06
       3700.0000          3.15705070E+07          4.32578254E+07          1.54332933E+07          9.09210094E+06          1.50037597E+08          1.06199080E+09          5.48490911E+08          1.40199987E+08          4.06280481E+06
       3800.0000          3.43189955E+07          4.67730851E+07          1.67463661E+07          9.76043601E+06          1.60882316E+08          1.16432368E+09          6.00978765E+08          1.51818233E+08          4.38572536E+06
       3900.0000          3.70467650E+07          5.06753592E+07          1.80172680E+07          1.04469917E+07          1.71980975E+08          1.27792322E+09          6.56625208E+08          1.63498747E+08          4.71283910E+06
       4000.0000          4.01056191E+07          5.47848971E+07          1.94494449E+07          1.11963754E+07          1.83619626E+08          1.39356199E+09          7.19677003E+08          1.76273065E+08          5.07244747E+06
       4100.0000          4.31623098E+07          5.88775382E+07          2.09682150E+07          1.19676903E+07          1.95973410E+08          1.52397277E+09          7.84265853E+08          1.89596992E+08          5.44334265E+06
       4200.0000          4.66231533E+07          6.34852149E+07          2.25031541E+07          1.27758931E+07          2.08648204E+08          1.65840750E+09          8.56826292E+08          2.03806019E+08          5.83497406E+06
       4300.0000          5.02017599E+07          6.82296704E+07          2.41460396E+07          1.35972558E+07          2.21595091E+08          1.80554862E+09          9.33319696E+08          2.18552600E+08          6.24030814E+06
       4400.0000          5.39305155E+07          7.29461937E+07          2.58838543E+07          1.44391330E+07          2.34707325E+08          1.95427259E+09          1.00924287E+09          2.34006025E+08          6.65876353E+06
       4500.0000          5.76060568E+07          7.81360175E+07          2.77340426E+07          1.53556610E+07          2.49191323E+08          2.12039144E+09          1.09531463E+09          2.50235521E+08          7.10577410E+06
       4600.0000          6.17665399E+07          8.35479209E+07          2.96506744E+07          1.63083185E+07          2.63826657E+08          2.29623926E+09          1.18605181E+09          2.67378390E+08          7.57503256E+06
       4700.0000          6.60183431E+07          8.94193710E+07          3.16274450E+07          1.73049987E+07          2.79099264E+08          2.46932072E+09          1.27557899E+09          2.85062068E+08          8.06351896E+06
       4800.0000          7.04896007E+07          9.53986040E+07          3.37052628E+07          1.83046654E+07          2.95171023E+08          2.66578609E+09          1.37748237E+09          3.03773759E+08          8.56534440E+06
       4900.0000          7.52692935E+07          1.01593433E+08          3.58609139E+07          1.94452448E+07          3.11541537E+08          2.86699859E+09          1.48186834E+09          3.22980025E+08          9.10992511E+06
       5000.0000          8.01877705E+07          1.08126623E+08          3.81338826E+07          2.05433078E+07          3.28271685E+08          3.08246004E+09          1.59368370E+09          3.43842031E+08          9.65934770E+06
       5100.0000          8.49319976E+07          1.14632648E+08          4.03895976E+07          2.16146281E+07          3.46227078E+08          3.31167075E+09          1.71267152E+09          3.64146256E+08          1.01997383E+07
       5200.0000          9.03683248E+07          1.22277701E+08          4.30532946E+07          2.27924141E+07          3.64794569E+08          3.55726444E+09          1.84020730E+09          3.86212798E+08          1.08107816E+07
       5300.0000          9.58744111E+07          1.29529276E+08          4.55686736E+07          2.40065460E+07          3.84164415E+08          3.81393439E+09          1.97352947E+09          4.09001883E+08          1.14197343E+07
       5400.0000          1.01599826E+08          1.36630605E+08          4.80254943E+07          2.53691871E+07          4.03454750E+08          4.08038671E+09          2.11196467E+09          4.32354525E+08          1.20610110E+07
       5500.0000          1.07606973E+08          1.45183414E+08          5.09929585E+07          2.66236200E+07          4.23462605E+08          4.36304045E+09          2.25894725E+09          4.57060220E+08          1.27269596E+07
       5600.0000          1.13888388E+08          1.53412577E+08          5.38411282E+07          2.80067896E+07          4.43592632E+08          4.63520698E+09          2.40042951E+09          4.83655282E+08          1.34170688E+07
       5700.0000          1.20457538E+08          1.61796386E+08          5.65970874E+07          2.95500742E+07          4.67086866E+08          4.94572321E+09          2.56194044E+09          5.10467218E+08          1.41474037E+07
       5800.0000          1.27068382E+08          1.70411036E+08          5.99131860E+07          3.09737909E+07          4.87703606E+08          5.27416741E+09          2.73282887E+09          5.37029990E+08          1.48849032E+07
       5900.0000          1.34775133E+08          1.80523440E+08          6.30615497E+07          3.24519884E+07          5.10579206E+08          5.60933006E+09          2.90724391E+09          5.65602558E+08          1.56542739E+07
       6000.0000          1.41325483E+08          1.89944861E+08          6.63056817E+07          3.40185496E+07          5.34270329E+08          5.96212059E+09          3.09088385E+09          5.96199224E+08          1.64316388E+07
       6100.0000          1.49455976E+08          1.99610270E+08          6.97165889E+07          3.55996506E+07          5.58792458E+08          6.33762620E+09          3.28641084E+09          6.26823255E+08          1.72468395E+07
       6200.0000          1.57142637E+08          2.09804019E+08          7.32747436E+07          3.72113955E+07          5.86109582E+08          6.72413866E+09          3.48771018E+09          6.58059791E+08          1.80792670E+07
       6300.0000          1.64969894E+08          2.20462821E+08          7.69754614E+07          3.89176604E+07          6.10753279E+08          7.12224161E+09          3.69508716E+09          6.91500596E+08          1.89470947E+07
       6400.0000          1.73453126E+08          2.31570017E+08          8.11439401E+07          4.08338356E+07          6.36576004E+08          7.53856746E+09          3.92202074E+09          7.24894264E+08          1.99064769E+07
       6500.0000          1.81828251E+08          2.44255913E+08          8.49068711E+07          4.26271401E+07          6.63809557E+08          7.97360841E+09          4.14995190E+09          7.59315572E+08          2.08244757E+07
       6600.0000          1.91436504E+08          2.55494044E+08          8.88468185E+07          4.44980048E+07          6.94290946E+08          8.47597733E+09          4.38563871E+09          7.95955816E+08          2.17824295E+07
       6700.0000          2.00449881E+08          2.67240974E+08          9.30328841E+07          4.63355454E+07          7.22036782E+08          8.91102966E+09          4.63433472E+09          8.34463368E+08          2.27414047E+07
       6800.0000          2.09794749E+08          2.79789011E+08          9.72627222E+07          4.85181010E+07          7.50252496E+08          9.41186600E+09          4.89554562E+09          8.72611276E+08          2.37968506E+07
       6900.0000          2.20589951E+08          2.92451327E+08          1.02146311E+08          5.04433580E+07          7.83556267E+08          9.93578116E+09          5.16972783E+09          9.12107950E+08          2.48549472E+07
       7000.0000          2.30517111E+08          3.05462134E+08          1.06505927E+08          5.25109265E+07          8.14276570E+08          1.04672758E+10          5.44468096E+09          9.53339167E+08          2.59061751E+07
       7100.0000          2.40950728E+08          3.19390336E+08          1.11289484E+08          5.45897333E+07          8.45738697E+08          1.10259812E+10          5.73392595E+09          9.96114004E+08          2.70003012E+07
       7200.0000          2.51833492E+08          3.33767527E+08          1.16246259E+08          5.69869565E+07          8.78528128E+08          1.16115360E+10          6.03926241E+09          1.03932735E+09          2.81933078E+07
       7300.0000          2.62612994E+08          3.49534882E+08          1.21107299E+08          5.91083454E+07          9.12445341E+08          1.22111079E+10          6.35089628E+09          1.08330701E+09          2.93233969E+07
       7400.0000          2.75179931E+08          3.64059641E+08          1.26842376E+08          6.16832621E+07          9.50304093E+08          1.28878501E+10          6.70764075E+09          1.13006437E+09          3.06369556E+07
       7500.0000          2.86558108E+08          3.81454183E+08          1.31856511E+08          6.39843215E+07          9.83931917E+08          1.34912723E+10          7.03568422E+09          1.17725010E+09          3.18409551E+07
       7600.0000          2.98723071E+08          3.96386895E+08          1.37208684E+08          6.63623590E+07          1.01923886E+09          1.42168216E+10          7.38133854E+09          1.22739379E+09          3.30808206E+07
       7700.0000          3.10999434E+08          4.12389647E+08          1.42812193E+08          6.88543279E+07          1.05967400E+09          1.49017317E+10          7.74228438E+09          1.27590985E+09          3.43764789E+07
       7800.0000          3.25012748E+08          4.29184395E+08          1.49038236E+08          7.14360237E+07          1.09474088E+09          1.56124772E+10          8.15497387E+09          1.32632303E+09          3.57537061E+07
       7900.0000          3.37642108E+08          4.46617044E+08          1.54951494E+08          7.42748446E+07          1.13748816E+09          1.64376328E+10          8.54118573E+09          1.38275087E+09          3.71772732E+07
       8000.0000          3.51357576E+08          4.65753608E+08          1.60764720E+08          7.68336387E+07          1.17338063E+09          1.71982459E+10          8.94751106E+09          1.43375420E+09          3.85383474E+07
       8100.0000          3.65517017E+08          4.83155899E+08          1.67609244E+08          7.98742881E+07          1.21757122E+09          1.79996680E+10          9.37250191E+09          1.49246363E+09          4.00880342E+07
       8200.0000          3.80113888E+08          5.03829630E+08          1.73728456E+08          8.25514659E+07          1.25807207E+09          1.88384665E+10          9.79514730E+09          1.54958155E+09          4.15269805E+07
       8300.0000          3.95139411E+08          5.22150986E+08          1.80287381E+08          8.54252121E+07          1.30517403E+09          1.96701633E+10          1.02914575E+10          1.61115352E+09          4.30410867E+07
       8400.0000          4.11460717E+08          5.41851279E+08          1.87647760E+08          8.86543843E+07          1.34726830E+09          2.06538933E+10          1.07400037E+10          1.66954333E+09          4.47076875E+07
       8500.0000          4.26483777E+08          5.64052667E+08          1.94270154E+08          9.15394530E+07          1.39149366E+09          2.15348245E+10          1.12215556E+10          1.73003315E+09          4.62500717E+07
       8600.0000          4.44123490E+08          5.83929556E+08          2.02232282E+08          9.50009212E+07          1.43732304E+09          2.24824209E+10          1.17085310E+10          1.79701199E+09          4.80369966E+07
       8700.0000          4.59666029E+08          6.07934627E+08          2.08924427E+08          9.79043265E+07          1.48780881E+09          2.34399688E+10          1.22772700E+10          1.86025655E+09          4.96162621E+07
       8800.0000          4.78343293E+08          6.28017480E+08          2.16384001E+08          1.01547664E+08          1.53291090E+09          2.45599831E+10          1.27795429E+10          1.93012450E+09          5.14369189E+07
       8900.0000          4.94836204E+08          6.50426146E+08          2.24084199E+08          1.04656382E+08          1.58631262E+09          2.55459492E+10          1.33363645E+10          1.99615178E+09          5.31307383E+07
       9000.0000          5.12326584E+08          6.73587819E+08          2.32010712E+08          1.07916057E+08          1.63340533E+09          2.66414155E+10          1.38853473E+10          2.06546771E+09          5.48877590E+07
       9100.0000          5.30556196E+08          6.97440109E+08          2.40753077E+08          1.11692931E+08          1.68930067E+09          2.77210115E+10          1.45309994E+10          2.13831806E+09          5.68508352E+07
       9200.0000          5.50619819E+08          7.23717085E+08          2.48535194E+08          1.15118427E+08          1.73587934E+09          2.89865381E+10          1.51018276E+10          2.21276411E+09          5.86961641E+07
       9300.0000          5.72260542E+08          7.47143665E+08          2.57840175E+08          1.18721318E+08          1.79373666E+09          3.01094853E+10          1.57131867E+10          2.28871918E+09          6.06846967E+07
       9400.0000          5.89932026E+08          7.75093288E+08          2.65881920E+08          1.22694912E+08          1.85558375E+09          3.13118543E+10          1.64092860E+10          2.36637477E+09          6.26919065E+07
       9500.0000          6.09017727E+08          7.99365675E+08          2.75586907E+08          1.26442435E+08          1.90086953E+09          3.26719032E+10          1.70572253E+10          2.44270200E+09          6.47038610E+07
       9600.0000          6.31363418E+08          8.28495814E+08          2.84144978E+08          1.30702620E+08          1.96338428E+09          3.39442277E+10          1.77357748E+10          2.52850476E+09          6.68814659E+07
       9700.0000          6.51846021E+08          8.54343017E+08          2.93259536E+08          1.34336930E+08          2.01684014E+09          3.52754450E+10          1.85140831E+10          2.60610998E+09          6.88685648E+07
       9800.0000          6.72503113E+08          8.85006072E+08          3.03394065E+08          1.38807680E+08          2.08191071E+09          3.67909091E+10          1.91837477E+10          2.69358682E+09          7.11841975E+07
       9900.0000          6.96236088E+08          9.12269847E+08          3.12905538E+08          1.42606521E+08          2.13779612E+09          3.81067808E+10          1.99000183E+10          2.77562934E+09          7.32860623E+07
      10000.0000          7.17432750E+08          9.40995573E+08          3.23755541E+08          1.46731179E+08          2.19763694E+09          3.95167833E+10          2.06637036E+10          2.86811793E+09          7.55407274E+07
      11000.0000          9.76660650E+08          1.27302617E+09          4.36442643E+08          1.94687310E+08          2.88247959E+09          5.67625363E+10          2.97981866E+10          3.86228996E+09          1.01069988E+08
      12000.0000          1.30129695E+09          1.68975453E+09          5.73423602E+08          2.51232506E+08          3.70777837E+09          7.92786688E+10          4.14929066E+10          5.07413824E+09          1.31786173E+08
      13000.0000          1.67810715E+09          2.17754169E+09          7.40724211E+08          3.18644073E+08          4.67941975E+09          1.07267471E+11          5.65820335E+10          6.52682483E+09          1.68424388E+08
      14000.0000          2.13539544E+09          2.76253516E+09          9.34287929E+08          3.97791062E+08          5.79648182E+09          1.42512258E+11          7.53995138E+10          8.24087478E+09          2.11477096E+08
      15000.0000          2.67183126E+09          3.45351223E+09          1.16767417E+09          4.88178938E+08          7.08658449E+09          1.86307311E+11          9.80138315E+10          1.02500661E+10          2.61580831E+08
      16000.0000          3.29885145E+09          4.24927113E+09          1.43538462E+09          5.93831035E+08          8.57401055E+09          2.38490861E+11          1.26245828E+11          1.25753761E+10          3.19754994E+08
      17000.0000          4.01792340E+09          5.16760688E+09          1.74345228E+09          7.13935129E+08          1.02664523E+10          3.01989547E+11          1.60377281E+11          1.52810324E+10          3.86241762E+08
      18000.0000          4.85002102E+09          6.22796086E+09          2.08780643E+09          8.48824143E+08          1.21862641E+10          3.76685876E+11          1.99633242E+11          1.83039120E+10          4.61216435E+08
      19000.0000          5.80435355E+09          7.42909737E+09          2.48728219E+09          9.99439108E+08          1.43180115E+10          4.66292173E+11          2.47173624E+11          2.17388837E+10          5.45991683E+08
      20000.0000          6.88309080E+09          8.75822990E+09          2.94392828E+09          1.17033751E+09          1.66452483E+10          5.67584465E+11          3.02942425E+11          2.56547052E+10          6.41964856E+08
      21000.0000          8.06097424E+09          1.02733007E+10          3.43246929E+09          1.35662465E+09          1.92730589E+10          6.87006543E+11          3.66743326E+11          2.99761576E+10          7.46669161E+08
      22000.0000          9.37640435E+09          1.19826732E+10          3.99361313E+09          1.56767266E+09          2.21783731E+10          8.29746917E+11          4.40184937E+11          3.48614879E+10          8.65318770E+08
      23000.0000          1.08822018E+10          1.38270627E+10          4.61449652E+09          1.79246483E+09          2.54121501E+10          9.81724045E+11          5.25869156E+11          4.01576111E+10          9.94047801E+08
      24000.0000          1.25354131E+10          1.59296082E+10          5.29482239E+09          2.04604280E+09          2.89816576E+10          1.15903835E+12          6.21564360E+11          4.61103352E+10          1.13788222E+09
