#Energy      Hf-K-shell   Hf-L1-shell   Hf-L2-shell   Hf-L3-shell   Hf-M1-shell   Hf-M2-shell   Hf-M3-shell   Hf-M4-shell   Hf-M5-shell   Hf-N1-shell   Hf-N2-shell   Hf-N3-shell   Hf-N4-shell   Hf-N5-shell   Hf-N6-shell   Hf-N7-shell   Hf-O1-shell   Hf-O2-shell   Hf-O3-shell   Valence  Total
         76.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38512299E+03          9.27147595E+02          3.66161935E+04          2.83306806E+03          2.85816156E+03          6.55990346E+03          3.72698279E+02
         77.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34936115E+03          9.06392914E+02          3.70907733E+04          2.97818317E+03          2.98460629E+03          6.87562408E+03          3.72079773E+02
         78.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31721983E+03          8.87459478E+02          3.73960466E+04          3.12816491E+03          3.11470798E+03          7.19734539E+03          3.71415662E+02
         79.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28657408E+03          8.68582831E+02          3.77692586E+04          3.29888868E+03          3.26311086E+03          7.54270966E+03          3.70754581E+02
         80.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25732188E+03          8.50492488E+02          3.77703672E+04          3.44885256E+03          3.38538001E+03          7.90688174E+03          3.69082976E+02
         81.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22937029E+03          8.33140321E+02          3.77267800E+04          3.61267254E+03          3.53915867E+03          8.28044597E+03          3.67602216E+02
         82.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20487551E+03          8.16482052E+02          3.77606518E+04          3.78548300E+03          3.67212454E+03          8.69932823E+03          3.65945020E+02
         83.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17959202E+03          8.02357281E+02          3.75135620E+04          3.96133547E+03          3.83679016E+03          9.08243585E+03          3.64443095E+02
         84.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15534784E+03          7.87233242E+02          3.74204659E+04          4.16133012E+03          3.95873688E+03          9.52303091E+03          3.62258819E+02
         85.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13208017E+03          7.72668815E+02          3.70243247E+04          4.34519573E+03          4.12572042E+03          9.94048763E+03          3.60013408E+02
         86.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10973117E+03          7.58633506E+02          3.68230203E+04          4.52420968E+03          4.26373798E+03          1.03868314E+04          3.57362324E+02
         87.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09106268E+03          7.45098995E+02          3.63497987E+04          4.74065821E+03          4.44072039E+03          1.08757738E+04          3.55337113E+02
         88.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07076428E+03          7.34964432E+02          3.60618965E+04          4.93634000E+03          4.55869661E+03          1.13389671E+04          3.53059452E+02
         89.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05120735E+03          7.22745648E+02          3.57785190E+04          5.14598671E+03          4.73410678E+03          1.18618508E+04          3.50543548E+02
         90.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03235201E+03          7.10926495E+02          3.54995603E+04          5.35788794E+03          4.87393668E+03          1.23674311E+04          3.47690930E+02
         91.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01802510E+03          6.99487683E+02          3.48859383E+04          5.60292262E+03          5.05670555E+03          1.28982314E+04          3.45501655E+02
         92.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00109610E+03          6.92046898E+02          3.45473549E+04          5.82127066E+03          5.17698831E+03          1.34682139E+04          3.43402484E+02
         93.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.84720914E+02          6.81925877E+02          3.42152806E+04          6.03860125E+03          5.32730989E+03          1.40430752E+04          3.40634186E+02
         94.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.68872817E+02          6.72096625E+02          3.38895293E+04          6.29649596E+03          5.50115386E+03          1.46208423E+04          3.38007961E+02
         95.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58327217E+02          6.62546703E+02          3.35699223E+04          6.53348819E+03          5.63947989E+03          1.52150009E+04          3.35716408E+02
         96.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.44277058E+02          6.56813685E+02          3.32562873E+04          6.81425054E+03          5.80969841E+03          1.58910837E+04          3.34069609E+02
         97.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30632929E+02          6.48462256E+02          3.29484585E+04          7.05182466E+03          5.96284455E+03          1.65292344E+04          3.31454089E+02
         98.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.17377480E+02          6.40320537E+02          3.26462761E+04          7.29951305E+03          6.14025806E+03          1.71856950E+04          3.28898035E+02
         99.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.04494335E+02          6.32380730E+02          3.23495862E+04          7.59402642E+03          6.27557801E+03          1.78989704E+04          3.26293259E+02
        100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.97451017E+02          6.28144654E+02          3.17772418E+04          7.84449296E+03          6.43119841E+03          1.85923658E+04          3.25258098E+02
        110.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.12783418E+02          5.76814046E+02          2.95203012E+04          1.09679585E+04          7.99802152E+03          2.70532829E+04          3.07593337E+02
        120.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.56004364E+02          5.43587408E+02          2.84291891E+04          1.45799540E+04          9.45010362E+03          3.78848772E+04          2.94260331E+02
        130.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.26942474E+02          5.21916273E+02          2.81834347E+04          1.88077524E+04          1.07230190E+04          5.09204676E+04          2.86271453E+02
        140.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.04181796E+02          5.12874204E+02          2.82659051E+04          2.30946033E+04          1.19674263E+04          6.52973687E+04          2.81893670E+02
        150.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90164508E+02          5.05999277E+02          2.86319501E+04          2.77395360E+04          1.29993854E+04          7.98681590E+04          2.78890215E+02
        160.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.83896120E+02          5.04509347E+02          2.91959533E+04          3.26543615E+04          1.41131348E+04          9.35678480E+04          2.78493140E+02
        170.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.90929929E+02          5.08133828E+02          2.99338787E+04          3.71311615E+04          1.50426230E+04          1.04854175E+05          2.81558197E+02
        180.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.97519650E+02          5.15202015E+02          3.08160701E+04          4.16065946E+04          1.59501513E+04          1.13552383E+05          2.85500189E+02
        190.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.04148645E+02          5.25374326E+02          3.18507424E+04          4.59611002E+04          1.68899431E+04          1.20119951E+05          2.90339369E+02
        200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.19069583E+02          5.37689911E+02          3.29086210E+04          5.00174453E+04          1.76163444E+04          1.24556786E+05          2.97117826E+02
        210.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.36247276E+02          5.49266495E+02          3.42161033E+04          5.37595080E+04          1.84772298E+04          1.28810532E+05          3.04084411E+02
        216.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.50137733E+02          5.61132671E+02          3.52064944E+04          5.62216467E+04          1.91374750E+04          1.30798607E+05          3.10434862E+02
        217.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.63118845E+03          7.50141326E+02          5.61135507E+02          3.52067729E+04          5.62224032E+04          1.91376704E+04          1.30799324E+05          2.96553415E+02
        220.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30964997E+03          7.55568702E+02          5.65419440E+02          3.55322593E+04          5.73802640E+04          1.93068480E+04          1.31882350E+05          2.98014540E+02
        228.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58637998E+03          7.72336306E+02          5.81903186E+02          3.67613661E+04          6.02846001E+04          2.01536265E+04          1.33910584E+05          3.03660126E+02
        229.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.73883114E+03          5.58628766E+03          7.72340115E+02          5.81906603E+02          3.67616487E+04          6.02852926E+04          2.01538230E+04          1.33911161E+05          2.94479445E+02
        230.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.55976495E+03          5.59093564E+03          7.74247553E+02          5.83618308E+02          3.69329279E+04          6.06332142E+04          2.02524308E+04          1.33967624E+05          2.95080892E+02
        240.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23563634E+03          6.23675698E+03          7.99811809E+02          6.03257888E+02          3.83045433E+04          6.40432066E+04          2.09977278E+04          1.34935092E+05          3.04276969E+02
        250.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.81115420E+03          7.56005689E+03          8.27294739E+02          6.23477002E+02          3.97938963E+04          6.70346064E+04          2.19168622E+04          1.36003501E+05          3.17313148E+02
        260.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04121320E+04          9.14868047E+03          8.57385141E+02          6.47849387E+02          4.13851728E+04          7.01940910E+04          2.27361753E+04          1.36319558E+05          3.32780834E+02
        270.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25569203E+04          1.05687207E+04          8.89908278E+02          6.72822879E+02          4.28338426E+04          7.27560945E+04          2.35405208E+04          1.36237814E+05          3.48292084E+02
        280.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46650436E+04          1.14237318E+04          9.21737199E+02          6.98760527E+02          4.45115628E+04          7.55573159E+04          2.44208495E+04          1.36309634E+05          3.62880815E+02
        290.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62716395E+04          1.15955051E+04          9.56751399E+02          7.27635097E+02          4.60903672E+04          7.78983691E+04          2.53904509E+04          1.36183702E+05          3.77575430E+02
        300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70539606E+04          1.11935633E+04          9.96357176E+02          7.58466899E+02          4.78673269E+04          8.07949592E+04          2.62010847E+04          1.35220024E+05          3.92324639E+02
        310.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70538184E+04          1.05711600E+04          1.03810914E+03          7.88277186E+02          4.96744102E+04          8.32198439E+04          2.72088108E+04          1.35684398E+05          4.06275438E+02
        320.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64527229E+04          9.75452547E+03          1.07739929E+03          8.23071871E+02          5.13403606E+04          8.53463714E+04          2.79687307E+04          1.37680578E+05          4.20056757E+02
        330.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56325973E+04          9.08008447E+03          1.12526843E+03          8.56765123E+02          5.32640818E+04          8.79862348E+04          2.88947755E+04          1.38634039E+05          4.34420100E+02
        340.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46736285E+04          8.38892029E+03          1.17016914E+03          8.95864690E+02          5.51923100E+04          9.02403764E+04          2.99246769E+04          1.40142956E+05          4.48848260E+02
        350.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36622227E+04          7.78709061E+03          1.22316267E+03          9.32946193E+02          5.69861063E+04          9.25574458E+04          3.07652962E+04          1.41383998E+05          4.63184379E+02
        360.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27791815E+04          7.30217152E+03          1.27224796E+03          9.75194841E+02          5.90881755E+04          9.51743434E+04          3.18246345E+04          1.43127657E+05          4.77900882E+02
        370.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19930101E+04          6.89614138E+03          1.32925942E+03          1.01698242E+03          6.08151898E+04          9.72635002E+04          3.26207050E+04          1.44414572E+05          4.93024979E+02
        380.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13120705E+04          6.52474204E+03          1.38465870E+03          1.06367067E+03          6.28488620E+04          9.98723174E+04          3.36007962E+04          1.46230102E+05          5.08510465E+02
        385.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09762173E+04          6.36514393E+03          1.42136020E+03          1.09209412E+03          6.41674052E+04          1.01505605E+05          3.42376355E+04          1.47565463E+05          5.18442204E+02
        386.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.20546928E+03          1.09761003E+04          6.36508204E+03          1.42137277E+03          1.09210423E+03          6.41678540E+04          1.01506158E+05          3.42378518E+04          1.47565804E+05          4.87635350E+02
        390.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23440273E+03          1.07470455E+04          6.24369204E+03          1.44693906E+03          1.11270880E+03          6.50779908E+04          1.01999069E+05          3.46759627E+04          1.48252042E+05          4.93771587E+02
        400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.30765548E+03          1.02728322E+04          6.01398336E+03          1.51195090E+03          1.15791365E+03          6.69749752E+04          1.04559069E+05          3.55749220E+04          1.50157721E+05          5.08058349E+02
        410.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38222324E+03          9.87846943E+03          5.82237645E+03          1.57283242E+03          1.21043815E+03          6.88770182E+04          1.06766875E+05          3.66740731E+04          1.52477841E+05          5.23030421E+02
        420.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.45814173E+03          9.48896002E+03          5.66432911E+03          1.64315145E+03          1.26181723E+03          7.11176655E+04          1.09342795E+05          3.75437224E+04          1.54490250E+05          5.38338296E+02
        430.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.53544798E+03          9.22075834E+03          5.50193607E+03          1.71143927E+03          1.32024209E+03          7.32892559E+04          1.11409448E+05          3.86393475E+04          1.57132918E+05          5.54333298E+02
        440.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.61418041E+03          8.99051736E+03          5.40030901E+03          1.78633307E+03          1.37947386E+03          7.54199250E+04          1.13969310E+05          3.96756042E+04          1.59455463E+05          5.71193644E+02
        443.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.64607358E+03          8.88876731E+03          5.35044357E+03          1.81846971E+03          1.40581780E+03          7.63591846E+04          1.15026232E+05          4.01347095E+04          1.60175295E+05          5.78284399E+02
        444.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.57689878E+04          8.64608959E+03          8.88871700E+03          5.35041886E+03          1.81848607E+03          1.40583123E+03          7.63596602E+04          1.15026766E+05          4.01349418E+04          1.60175746E+05          5.69087383E+02
        450.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58013623E+04          8.69437884E+03          8.74032768E+03          5.31541357E+03          1.86892446E+03          1.43506573E+03          7.78133911E+04          1.16649575E+05          4.08439421E+04          1.61848875E+05          5.78209040E+02
        460.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58554592E+04          8.77608461E+03          8.59124030E+03          5.22077811E+03          1.94394346E+03          1.50139201E+03          7.98607498E+04          1.18487882E+05          4.17510409E+04          1.64555526E+05          5.94801723E+02
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.59097198E+04          8.85934062E+03          8.46724843E+03          5.17529112E+03          2.02866268E+03          1.56805759E+03          8.23367596E+04          1.21083459E+05          4.29185809E+04          1.67133259E+05          6.12592985E+02
