#Energy      Hg-K-shell   Hg-L1-shell   Hg-L2-shell   Hg-L3-shell   Hg-M1-shell   Hg-M2-shell   Hg-M3-shell   Hg-M4-shell   Hg-M5-shell   Hg-N1-shell   Hg-N2-shell   Hg-N3-shell   Hg-N4-shell   Hg-N5-shell   Hg-N6-shell   Hg-N7-shell   Hg-O1-shell   Hg-O2-shell   Hg-O3-shell   O-K-shell   Valence  Total
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.09098576E+05          3.55498676E+04          1.85910850E+04          7.62896238E+02          5.39084988E+02          2.95499947E+03          1.62152085E+03          5.97845727E+02          7.02831003E+05          2.37980362E+01          2.08775120E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.87933520E+05          3.40271580E+04          1.78757379E+04          7.66321669E+02          5.41715830E+02          2.96273212E+03          1.63209711E+03          6.02573679E+02          6.28100212E+05          2.40835570E+01          2.11098789E+01
        682.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.57317223E+05          3.35965304E+04          1.76728358E+04          7.67366882E+02          5.42516280E+02          2.96515558E+03          1.63528933E+03          6.03995408E+02          6.08259786E+05          2.41672718E+01          2.11780890E+01
        683.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33541616E+13          6.57298161E+05          3.35962476E+04          1.76727024E+04          7.67367582E+02          5.42516816E+02          2.96515722E+03          1.63529146E+03          6.03996357E+02          6.08245689E+05          2.41673294E+01          2.11781358E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45366590E+08          5.94022956E+05          3.26344503E+04          1.72185373E+04          7.69837692E+02          5.44404554E+02          2.97099234E+03          1.64277644E+03          6.07320856E+02          5.65845294E+05          2.43659112E+01          2.13397728E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81485188E+07          5.19587710E+05          3.13572927E+04          1.66133585E+04          7.73438481E+02          5.47147425E+02          2.97974586E+03          1.65355206E+03          6.12085832E+02          5.13364931E+05          2.46502221E+01          2.15711234E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88684501E+07          4.59461616E+05          3.01832092E+04          1.60548779E+04          7.77118678E+02          5.49941020E+02          2.98896103E+03          1.66441767E+03          6.16867277E+02          4.68655114E+05          2.49314260E+01          2.18000513E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16454551E+07          4.10098807E+05          2.91013390E+04          1.55384614E+04          7.80873310E+02          5.52782161E+02          2.99860871E+03          1.67536743E+03          6.21663969E+02          4.30223928E+05          2.52145715E+01          2.20304199E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05709927E+06          3.69016207E+05          2.81023068E+04          1.50600331E+04          7.84697821E+02          5.55667917E+02          3.00866219E+03          1.68639594E+03          6.26474771E+02          3.96904222E+05          2.54946695E+01          2.22584174E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.97885802E+06          3.34419032E+05          2.71778851E+04          1.46160327E+04          7.88587923E+02          5.58595570E+02          3.01909654E+03          1.69749818E+03          6.31298626E+02          3.67812330E+05          2.57766914E+01          2.24878364E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.65357398E+06          3.04966493E+05          2.63208951E+04          1.42033208E+04          7.92539707E+02          5.61562589E+02          3.02988879E+03          1.70866948E+03          6.36134549E+02          3.42244631E+05          2.60581659E+01          2.27167905E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.74872734E+06          2.79662809E+05          2.55250000E+04          1.38190490E+04          7.96549492E+02          5.64566633E+02          3.04101775E+03          1.71990551E+03          6.40981631E+02          3.19633239E+05          2.63366630E+01          2.29434357E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10007130E+06          2.57747395E+05          2.47846155E+04          1.34607520E+04          8.00613876E+02          5.67605522E+02          3.05246369E+03          1.73120221E+03          6.45839018E+02          2.99530418E+05          2.66170712E+01          2.31714850E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61691056E+06          2.38621554E+05          2.40948000E+04          1.31262096E+04          8.04729699E+02          5.70677211E+02          3.06420827E+03          1.74255581E+03          6.50705915E+02          2.81568646E+05          2.68969597E+01          2.33990915E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24595346E+06          2.21816329E+05          2.34510773E+04          1.28134515E+04          8.08894019E+02          5.73779821E+02          3.07623447E+03          1.75396277E+03          6.55581583E+02          2.65443768E+05          2.71763353E+01          2.36262606E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.95421488E+06          2.06965015E+05          2.28496005E+04          1.25206839E+04          8.13104076E+02          5.76911579E+02          3.08852643E+03          1.76541982E+03          6.60465329E+02          2.50908896E+05          2.74528157E+01          2.38511949E+01
        805.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80792884E+06          1.98865720E+05          2.25075563E+04          1.23539761E+04          8.15650555E+02          5.78803619E+02          3.09602178E+03          1.77231566E+03          6.63398694E+02          2.42863635E+05          2.76213036E+01          2.39880932E+01
        806.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18369270E+13          1.80788447E+06          1.98863135E+05          2.25074446E+04          1.23539216E+04          8.15651407E+02          5.78804251E+02          3.09602429E+03          1.77231796E+03          6.63399672E+02          2.42860924E+05          2.76213598E+01          2.39881388E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95658342E+08          1.72013153E+06          1.93766401E+05          2.22868332E+04          1.22463119E+04          8.17357282E+02          5.80070833E+02          3.10106941E+03          1.77692390E+03          6.65356509E+02          2.37754227E+05          2.77311958E+01          2.40775155E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.10354124E+07          1.52896584E+06          1.81977180E+05          2.17596137E+04          1.19889034E+04          8.21651256E+02          5.83256045E+02          3.11384964E+03          1.78847208E+03          6.70254516E+02          2.25808361E+05          2.80090882E+01          2.43034152E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.02398490E+07          1.37063740E+06          1.71396601E+05          2.12651349E+04          1.17471504E+04          8.25983745E+02          5.86465766E+02          3.12685421E+03          1.80006171E+03          6.75158789E+02          2.14920511E+05          2.82864988E+01          2.45289006E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36592511E+07          1.23784664E+06          1.61863349E+05          2.08008262E+04          1.15198763E+04          8.30352647E+02          5.89698644E+02          3.14007110E+03          1.81169025E+03          6.80068792E+02          2.04969033E+05          2.85610976E+01          2.47522230E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59325527E+07          1.12515772E+06          1.53237607E+05          2.03643879E+04          1.13060201E+04          8.34755993E+02          5.92953408E+02          3.15348906E+03          1.82335530E+03          6.84984038E+02          1.95845251E+05          2.88375756E+01          2.49769085E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16228321E+07          1.02868452E+06          1.45405628E+05          1.99537360E+04          1.11045956E+04          8.39191912E+02          5.96228872E+02          3.16709758E+03          1.83505467E+03          6.89904055E+02          1.87459082E+05          2.91135956E+01          2.52012004E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.93923289E+06          9.45348518E+05          1.38269881E+05          1.95669814E+04          1.09147324E+04          8.43658693E+02          5.99523918E+02          3.18088673E+03          1.84678625E+03          6.94225785E+02          1.79729695E+05          2.93891632E+01          2.54242964E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.13792892E+06          8.72802770E+05          1.31747817E+05          1.92023890E+04          1.07356180E+04          8.48154685E+02          6.02837493E+02          3.19484721E+03          1.85854808E+03          6.99209537E+02          1.72589890E+05          2.96642844E+01          2.56478888E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86264699E+06          8.09219294E+05          1.25769817E+05          1.88584021E+04          1.05665167E+04          8.52678363E+02          6.06168613E+02          3.20897045E+03          1.87033831E+03          7.04187407E+02          1.65979473E+05          2.99389657E+01          2.58710914E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.92146893E+06          7.53134606E+05          1.20275857E+05          1.85335854E+04          1.04067515E+04          8.57228276E+02          6.09516342E+02          3.22324814E+03          1.88215518E+03          7.09159457E+02          1.59846422E+05          3.02109467E+01          2.60922197E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20460552E+06          7.03376630E+05          1.15212420E+05          1.82266292E+04          1.02557039E+04          8.61803068E+02          6.12879805E+02          3.23767261E+03          1.89399707E+03          7.14125758E+02          1.54145125E+05          3.04847787E+01          2.63146714E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64418045E+06          6.59013053E+05          1.10535754E+05          1.79363360E+04          1.01128055E+04          8.66401453E+02          6.16258183E+02          3.25223663E+03          1.90586242E+03          7.19086372E+02          1.48834982E+05          3.07581912E+01          2.65367523E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19663688E+06          6.19261594E+05          1.06206189E+05          1.76616065E+04          9.97753012E+03          8.71022223E+02          6.19650688E+02          3.26693331E+03          1.91774977E+03          7.24041373E+02          1.43880802E+05          3.10311895E+01          2.67584676E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83275851E+06          5.83491465E+05          1.02188539E+05          1.74014357E+04          9.84940548E+03          8.75664245E+02          6.23056594E+02          3.28175634E+03          1.92965775E+03          7.28990827E+02          1.39250978E+05          3.13037793E+01          2.69798227E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53234736E+06          5.51169017E+05          9.84541425E+04          1.71548883E+04          9.72797743E+03          8.80326429E+02          6.26475196E+02          3.29669949E+03          1.94158505E+03          7.33934803E+02          1.34917240E+05          3.15759659E+01          2.72008227E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28111084E+06          5.21859905E+05          9.49759273E+04          1.69211100E+04          9.61284116E+03          8.85007752E+02          6.29905848E+02          3.31175714E+03          1.95353045E+03          7.38873368E+02          1.30854926E+05          3.18477549E+01          2.74214730E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06867062E+06          4.95184274E+05          9.17304698E+04          1.66993105E+04          9.50361368E+03          8.89707269E+02          6.33347913E+02          3.32692378E+03          1.96549279E+03          7.43806596E+02          1.27041459E+05          3.21191517E+01          2.76417786E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88703352E+06          4.70828920E+05          8.86972914E+04          1.64887645E+04          9.39994836E+03          8.94424052E+02          6.36800824E+02          3.34219435E+03          1.97747094E+03          7.48734550E+02          1.23456693E+05          3.23901617E+01          2.78617446E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73051251E+06          4.48527524E+05          8.58580025E+04          1.62887898E+04          9.30151698E+03          8.99157243E+02          6.40264010E+02          3.35756400E+03          1.98946392E+03          7.53657302E+02          1.20082802E+05          3.26607901E+01          2.80813761E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59451623E+06          4.28044836E+05          8.31958025E+04          1.60987647E+04          9.20801754E+03          9.03906024E+02          6.43736949E+02          3.37302810E+03          2.00147068E+03          7.58574920E+02          1.16903500E+05          3.29310421E+01          2.83006779E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.45259823E+05          2.90199145E+05          6.37259277E+04          1.46363787E+04          8.49118408E+03          9.52098760E+02          6.78904404E+02          3.53200981E+03          2.12186625E+03          8.08112454E+02          9.31605259E+04          3.56138858E+01          3.04773839E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48953724E+05          2.17931338E+05          5.22255618E+04          1.37272017E+04          8.05221516E+03          1.00120097E+03          7.14628525E+02          3.69680037E+03          2.24132458E+03          8.57702467E+02          7.87242281E+04          3.82678444E+01          3.26289810E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.99076354E+05          1.75076994E+05          4.49051472E+04          1.31560970E+04          7.78491669E+03          1.04988958E+03          7.50197231E+02          3.86532094E+03          2.36391286E+03          9.06740364E+02          6.93864458E+04          4.08902276E+01          3.47522233E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11903235E+05          1.47572881E+05          4.00028752E+04          1.28035903E+04          7.62964195E+03          1.09977533E+03          7.86370379E+02          4.03624148E+03          2.48528559E+03          9.55821055E+02          6.30850785E+04          4.34897415E+01          3.68579104E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56472469E+05          1.28937127E+05          3.66001568E+04          1.25990196E+04          7.55077718E+03          1.15040870E+03          8.23018015E+02          4.20529404E+03          2.60556446E+03          1.00492176E+03          5.87061208E+04          4.60648693E+01          3.89448676E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19003649E+05          1.15808941E+05          3.41772885E+04          1.24983886E+04          7.52594933E+03          1.20063096E+03          8.59356575E+02          4.37883867E+03          2.72655170E+03          1.05303885E+03          5.56036308E+04          4.86194960E+01          4.10129654E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92539479E+05          1.06289448E+05          3.24218394E+04          1.24730903E+04          7.54050313E+03          1.25047685E+03          8.95412777E+02          4.55579585E+03          2.84648569E+03          1.10170141E+03          5.33822401E+04          5.11534505E+01          4.30644904E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73225848E+05          9.92354048E+04          3.11368377E+04          1.25038343E+04          7.58448626E+03          1.30091779E+03          9.31211020E+02          4.72716673E+03          2.96703403E+03          1.14946277E+03          5.17890978E+04          5.36682669E+01          4.50995019E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58772314E+05          9.39232551E+04          3.01931992E+04          1.25771952E+04          7.65093213E+03          1.35096581E+03          9.67384738E+02          4.90171893E+03          3.08658712E+03          1.19729740E+03          5.06565042E+04          5.61652746E+01          4.71214747E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47741747E+05          8.98769394E+04          2.95034826E+04          1.26835790E+04          7.73483387E+03          1.40065083E+03          1.00329201E+03          5.07512140E+03          3.20522066E+03          1.24475899E+03          4.98696369E+04          5.86473986E+01          4.91301625E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39192972E+05          8.67729032E+04          2.90067831E+04          1.28159646E+04          7.83251123E+03          1.44999999E+03          1.03953014E+03          5.25123901E+03          3.32300256E+03          1.29187444E+03          4.93477109E+04          6.11138914E+01          5.11270931E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32487664E+05          8.43851019E+04          2.86595912E+04          1.29691097E+04          7.94120454E+03          1.49986175E+03          1.07494163E+03          5.42243960E+03          3.44139672E+03          1.33908062E+03          4.90325016E+04          6.35674222E+01          5.31128477E+01
       2299.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27180594E+05          8.25518285E+04          2.84301406E+04          1.31390273E+04          8.05880658E+03          1.54857972E+03          1.11068473E+03          5.59626350E+03          3.55760402E+03          1.38556043E+03          4.88811555E+04          6.60052948E+01          5.50851537E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66165473E+14          1.27180547E+05          8.25518125E+04          2.84301388E+04          1.31390290E+04          8.05880780E+03          1.54858025E+03          1.11068511E+03          5.59626537E+03          3.55760525E+03          1.38556091E+03          4.88811547E+04          6.60053192E+01          5.50851736E+01
       2300.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66165748E+14          1.27180500E+05          8.25517966E+04          2.84301370E+04          1.31390308E+04          8.05880901E+03          1.54858077E+03          1.11068549E+03          5.59626725E+03          3.55760648E+03          1.38556139E+03          4.88811539E+04          6.60053436E+01          5.50851935E+01
       2389.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.05560078E+07          1.23334620E+05          8.12776262E+04          2.83046297E+04          1.33037378E+04          8.17091122E+03          1.59336627E+03          1.14244293E+03          5.75039146E+03          3.66360745E+03          1.42734821E+03          4.88582960E+04          6.81889923E+01          5.68528290E+01
       2390.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79570099E+14          7.05538982E+07          1.23334543E+05          8.12776013E+04          2.83046277E+04          1.33037416E+04          8.17091377E+03          1.59336731E+03          1.14244368E+03          5.75039519E+03          3.66360989E+03          1.42734917E+03          4.88582966E+04          6.81890409E+01          5.68528686E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.31831818E+09          6.00495098E+07          1.22953297E+05          8.11548567E+04          2.82947799E+04          1.33226443E+04          8.18368931E+03          1.59780484E+03          1.14619841E+03          5.76900783E+03          3.67445482E+03          1.43215258E+03          4.88615121E+04          6.84317434E+01          5.70493514E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.90925675E+07          2.06187998E+07          1.19573604E+05          8.01062376E+04          2.82355916E+04          1.35175441E+04          8.31456723E+03          1.64673098E+03          1.18149553E+03          5.94073361E+03          3.79058793E+03          1.47846044E+03          4.89490394E+04          7.08457835E+01          5.90028447E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28452616E+07          1.09664347E+07          1.16868701E+05          7.93393445E+04          2.82387905E+04          1.37218153E+04          8.45042226E+03          1.69612194E+03          1.21658931E+03          6.11150409E+03          3.90604610E+03          1.52450052E+03          4.91247237E+04          7.32479167E+01          6.09470969E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79098547E+07          6.99898730E+06          1.14707997E+05          7.88029282E+04          2.82936084E+04          1.39339242E+04          8.59043503E+03          1.74448371E+03          1.25198999E+03          6.28458715E+03          4.02212022E+03          1.57065985E+03          4.93736405E+04          7.56386787E+01          6.28831457E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15754172E+07          4.94438223E+06          1.12991341E+05          7.84570791E+04          2.83915362E+04          1.41526267E+04          8.73394029E+03          1.79259624E+03          1.28669845E+03          6.45352155E+03          4.13630925E+03          1.61619883E+03          4.96839217E+04          7.80188548E+01          6.48076102E+01
       2851.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.60911117E+06          4.24089249E+06          1.12247587E+05          7.83418089E+04          2.84571790E+04          1.42686103E+04          8.80975674E+03          1.81828341E+03          1.30471699E+03          6.54129528E+03          4.19555640E+03          1.63981700E+03          4.98662716E+04          7.92538980E+01          6.58070368E+01
       2852.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74372448E+14          9.60904809E+06          4.24086916E+06          1.12247561E+05          7.83418053E+04          2.84571817E+04          1.42686148E+04          8.80975967E+03          1.81828442E+03          1.30471772E+03          6.54129889E+03          4.19555877E+03          1.63981794E+03          4.98662789E+04          7.92539455E+01          6.58070754E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.84951526E+08          8.23882399E+06          3.72809316E+06          1.11640772E+05          7.82702700E+04          2.85257673E+04          1.43769057E+04          8.88039291E+03          1.84117031E+03          1.32171494E+03          6.62473049E+03          4.25113566E+03          1.66187038E+03          5.00460273E+04          8.03903150E+01          6.67277290E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05327093E+08          6.24230153E+06          2.94216306E+06          1.10594990E+05          7.82173161E+04          2.86908004E+04          1.46059225E+04          9.02934283E+03          1.88949238E+03          1.35607823E+03          6.79202544E+03          4.36418416E+03          1.70695763E+03          5.04522088E+04          8.27502039E+01          6.86357832E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74449076E+07          4.94251057E+06          2.40171386E+06          1.09805087E+05          7.82779110E+04          2.88821443E+04          1.48389801E+04          9.18041567E+03          1.93689804E+03          1.39074753E+03          6.96154380E+03          4.47788078E+03          1.75218657E+03          5.08961163E+04          8.51021268E+01          7.05382412E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79998022E+07          4.04375139E+06          2.01232936E+06          1.09231823E+05          7.84355098E+04          2.90961029E+04          1.50754949E+04          9.33329769E+03          1.98476135E+03          1.42525193E+03          7.13025285E+03          4.59104321E+03          1.79720687E+03          5.13724994E+04          8.74453460E+01          7.24340585E+01
       3282.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00505852E+07          3.49068470E+06          1.76548813E+06          1.08897440E+05          7.86301645E+04          2.92886469E+04          1.52740710E+04          9.46137182E+03          2.02464160E+03          1.45399084E+03          7.27109815E+03          4.68513703E+03          1.83424787E+03          5.17894007E+04          8.93825216E+01          7.40021576E+01
