#Energy      Hg-K-shell   Hg-L1-shell   Hg-L2-shell   Hg-L3-shell   Hg-M1-shell   Hg-M2-shell   Hg-M3-shell   Hg-M4-shell   Hg-M5-shell   Hg-N1-shell   Hg-N2-shell   Hg-N3-shell   Hg-N4-shell   Hg-N5-shell   Hg-N6-shell   Hg-N7-shell   Hg-O1-shell   Hg-O2-shell   Hg-O3-shell   O-K-shell   Valence  Total
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.12118622E+04          5.16868142E+04          3.17051149E+04          1.31177896E+04          1.00827262E+04          5.64747414E+05          7.47303336E+05          2.40055692E+05          3.77013547E+04          1.13183655E+05          3.50544457E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.21871630E+04          5.17412368E+04          3.16746965E+04          1.35757612E+04          1.04304928E+04          5.75676416E+05          7.59290470E+05          2.45165162E+05          3.92925563E+04          1.15276912E+05          3.60010491E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28325282E+04          5.16021536E+04          3.18687440E+04          1.39317714E+04          1.07559694E+04          5.86485569E+05          7.67124458E+05          2.50496868E+05          4.06912165E+04          1.17500874E+05          3.68310983E+03
        682.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30286923E+04          5.15605881E+04          3.18821162E+04          1.40678474E+04          1.08665883E+04          5.90049065E+05          7.70511697E+05          2.52141346E+05          4.11838059E+04          1.18191351E+05          3.71145422E+03
        683.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95296241E+05          6.30288235E+04          5.15605604E+04          3.18821251E+04          1.40679390E+04          1.08666628E+04          5.90051456E+05          7.70513966E+05          2.52142450E+05          4.11841384E+04          1.18191814E+05          3.66540411E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95320769E+05          6.34914287E+04          5.14638160E+04          3.19133767E+04          1.43799264E+04          1.11338952E+04          5.98538814E+05          7.78536653E+05          2.54105849E+05          4.20775722E+04          1.19639898E+05          3.72753122E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95355819E+05          6.41642950E+04          5.16972537E+04          3.19581346E+04          1.48627269E+04          1.14397397E+04          6.11097884E+05          7.89464123E+05          2.59287688E+05          4.36529410E+04          1.21718530E+05          3.81409367E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95390878E+05          6.48515757E+04          5.16826092E+04          3.22185762E+04          1.53015473E+04          1.18121242E+04          6.21116860E+05          8.01198957E+05          2.64685268E+05          4.53508605E+04          1.23942000E+05          3.90688377E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95425946E+05          6.60200016E+04          5.16679731E+04          3.23284867E+04          1.58121049E+04          1.22181909E+04          6.33653158E+05          8.13287915E+05          2.70312348E+05          4.67069693E+04          1.26303160E+05          4.00414438E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95461022E+05          6.68408864E+04          5.16533452E+04          3.24391497E+04          1.62517251E+04          1.25745027E+04          6.46705933E+05          8.25747273E+05          2.73384497E+05          4.81693260E+04          1.28673510E+05          4.08936003E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95496106E+05          6.76824418E+04          5.21036607E+04          3.25505729E+04          1.67656819E+04          1.30036111E+04          6.56132243E+05          8.34302513E+05          2.78706632E+05          4.97413119E+04          1.31063519E+05          4.18997492E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95531198E+05          6.85454584E+04          5.22062628E+04          3.29382378E+04          1.73194348E+04          1.33583255E+04          6.68907102E+05          8.46323720E+05          2.83404538E+05          5.14578439E+04          1.33131992E+05          4.28751508E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95566299E+05          6.94307679E+04          5.23092698E+04          3.31197746E+04          1.78159515E+04          1.37822464E+04          6.82189289E+05          8.58696411E+05          2.88789250E+05          5.30233329E+04          1.35460052E+05          4.38369036E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95601408E+05          6.97578894E+04          5.28185215E+04          3.33033236E+04          1.83984957E+04          1.42444295E+04          6.93352906E+05          8.71436230E+05          2.93600957E+05          5.48330249E+04          1.37913024E+05          4.49000140E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95636526E+05          7.05652883E+04          5.30346451E+04          3.36823407E+04          1.88979843E+04          1.46477983E+04          7.06893244E+05          8.78990444E+05          2.98981471E+05          5.64235552E+04          1.40388221E+05          4.58658596E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95671651E+05          7.13915962E+04          5.32525447E+04          3.39231227E+04          1.94767495E+04          1.51334608E+04          7.17851570E+05          8.91018066E+05          3.04562871E+05          5.82954686E+04          1.42978895E+05          4.69450429E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95706786E+05          7.22374852E+04          5.34722422E+04          3.41673720E+04          2.00987473E+04          1.55378810E+04          7.31270875E+05          9.03379413E+05          3.10356624E+05          6.01561844E+04          1.45633569E+05          4.79631026E+03
        805.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95727867E+05          7.28175175E+04          5.36049108E+04          3.43155923E+04          2.04913210E+04          1.58344957E+04          7.39564614E+05          9.09922058E+05          3.12340706E+05          6.13740176E+04          1.46909214E+05          4.86337866E+03
        806.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50441729E+05          2.95727874E+05          7.28176947E+04          5.36049551E+04          3.43156420E+04          2.04914545E+04          1.58345965E+04          7.39567411E+05          9.09924531E+05          3.12341815E+05          6.13744318E+04          1.46909744E+05          4.77075676E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51314055E+05          2.95741928E+05          7.31737420E+04          5.40714208E+04          3.44151640E+04          2.07617832E+04          1.60386975E+04          7.45201451E+05          9.14896842E+05          3.14574347E+05          6.22140297E+04          1.47875008E+05          4.81830172E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53522247E+05          2.95777079E+05          7.40795110E+04          5.43880351E+04          3.46665764E+04          2.13158652E+04          1.65244553E+04          7.55277759E+05          9.27571874E+05          3.20299303E+05          6.39660102E+04          1.50300047E+05          4.91889704E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.55769588E+05          2.95812238E+05          7.50079848E+04          5.47083791E+04          3.50869513E+04          2.20090105E+04          1.70719551E+04          7.68940278E+05          9.40603041E+05          3.26236500E+05          6.61063136E+04          1.52870083E+05          5.03751307E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58057129E+05          2.95847406E+05          7.59600281E+04          5.50325192E+04          3.53820495E+04          2.25615975E+04          1.75103686E+04          7.83106195E+05          9.54005567E+05          3.30231011E+05          6.83948044E+04          1.55504021E+05          5.13633836E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60385957E+05          2.95882582E+05          7.65471599E+04          5.53605230E+04          3.56821537E+04          2.32188851E+04          1.80737163E+04          7.97803857E+05          9.62513415E+05          3.35986782E+05          7.00817416E+04          1.58267554E+05          5.24586981E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62757201E+05          2.95917766E+05          7.74534918E+04          5.59897271E+04          3.59873924E+04          2.39412671E+04          1.86745173E+04          8.06626675E+05          9.75445017E+05          3.41946753E+05          7.24069610E+04          1.61038545E+05          5.36850313E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.65172030E+05          2.95952959E+05          7.83815432E+04          5.63898386E+04          3.62978983E+04          2.47100417E+04          1.90923364E+04          8.20722113E+05          9.88728828E+05          3.46984780E+05          7.44062352E+04          1.63931594E+05          5.47376185E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68061333E+05          2.95988160E+05          7.93321042E+04          5.67957097E+04          3.67660365E+04          2.53105135E+04          1.96410761E+04          8.35318936E+05          1.00237944E+06          3.53037866E+05          7.68523170E+04          1.66313087E+05          5.58674021E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70693665E+05          3.04274513E+05          8.01653111E+04          5.72074659E+04          3.71171391E+04          2.60972769E+04          2.02496795E+04          8.46800219E+05          1.00988689E+06          3.58031499E+05          7.88801683E+04          1.68886519E+05          5.70967389E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.73378207E+05          3.05005022E+05          8.11302976E+04          5.78679230E+04          3.74750122E+04          2.69345217E+04          2.07804908E+04          8.61380966E+05          1.02279545E+06          3.63984236E+05          8.10682516E+04          1.71755082E+05          5.83021457E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76116530E+05          3.05739047E+05          8.21187990E+04          5.83460917E+04          3.78398535E+04          2.75077470E+04          2.14115347E+04          8.76472631E+05          1.03491877E+06          3.70138265E+05          8.35539113E+04          1.74549331E+05          5.94531673E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.79239459E+05          3.06476614E+05          8.31316857E+04          5.88322286E+04          3.82118685E+04          2.82742755E+04          2.20821049E+04          8.87762983E+05          1.04808316E+06          3.76503970E+05          8.58269376E+04          1.77422950E+05          6.07097955E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82165685E+05          3.07217748E+05          8.37215852E+04          5.93265344E+04          3.87263450E+04          2.91185203E+04          2.25983438E+04          9.02374600E+05          1.06158678E+06          3.80836426E+05          8.84434831E+04          1.80449547E+05          6.19044614E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85153889E+05          3.09847792E+05          8.46813565E+04          5.98292170E+04          3.91395231E+04          3.00147335E+04          2.32793741E+04          9.17475249E+05          1.07544291E+06          3.87025843E+05          9.06181346E+04          1.83571589E+05          6.32243342E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88206063E+05          3.10952299E+05          8.56633883E+04          6.05692487E+04          3.95616127E+04          3.07254937E+04          2.39161947E+04          9.29721097E+05          1.08966552E+06          3.93419766E+05          9.33081349E+04          1.86198809E+05          6.44628295E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89305425E+05          3.12064709E+05          8.66684642E+04          6.11400631E+04          3.99929055E+04          3.16446064E+04          2.45602239E+04          9.44676955E+05          1.09831828E+06          4.00028502E+05          9.56347463E+04          1.88864783E+05          6.57475693E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92021332E+05          3.13185106E+05          8.76974048E+04          6.17217387E+04          4.04337056E+04          3.23763425E+04          2.52822759E+04          9.60121850E+05          1.11195651E+06          4.03960546E+05          9.83714380E+04          1.91991090E+05          6.70311104E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.94788714E+05          3.14313578E+05          8.85845267E+04          6.23145886E+04          4.09226762E+04          3.33006036E+04          2.59218852E+04          9.71556491E+05          1.12593770E+06          4.10251109E+05          1.00870844E+05          1.95095521E+05          6.83304538E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97609049E+05          3.15450211E+05          8.96301052E+04          6.29189378E+04          4.13911647E+04          3.42791861E+04          2.66727529E+04          9.86723195E+05          1.14027495E+06          4.16740687E+05          1.03716645E+05          1.98063507E+05          6.97425080E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00483871E+05          3.18216503E+05          9.07006608E+04          6.35351243E+04          4.18705041E+04          3.51486863E+04          2.73243955E+04          1.00237093E+06          1.14844928E+06          4.23438877E+05          1.06192582E+05          2.01191871E+05          7.10311185E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.28382953E+05          3.33958023E+05          1.01092460E+05          7.05784152E+04          4.70188597E+04          4.53710374E+04          3.54584891E+04          1.15035472E+06          1.28479071E+06          4.86698552E+05          1.36495533E+05          2.34128881E+05          8.55355724E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61275029E+05          3.52286711E+05          1.12239470E+05          7.88157771E+04          5.30364890E+04          5.78535740E+04          4.52300103E+04          1.30697176E+06          1.42783479E+06          5.52763379E+05          1.72234783E+05          2.70483053E+05          1.01801084E+04
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.96195037E+05          3.73243358E+05          1.24602042E+05          8.81265450E+04          5.94412172E+04          7.30727551E+04          5.70168730E+04          1.47896261E+06          1.57081567E+06          6.23274672E+05          2.13531712E+05          3.09237250E+05          1.19821901E+04
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.32936339E+05          3.97813163E+05          1.37156354E+05          9.83347303E+04          6.68110730E+04          9.05186424E+04          7.12295314E+04          1.65381510E+06          1.72622003E+06          7.00599982E+05          2.60698250E+05          3.52182876E+05          1.39616850E+04
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70106406E+05          4.23571467E+05          1.50698149E+05          1.09687139E+05          7.53648880E+04          1.11118664E+05          8.75096884E+04          1.83682270E+06          1.88517278E+06          7.79237676E+05          3.14682420E+05          3.98963232E+05          1.61345932E+04
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10195462E+05          4.52169159E+05          1.66047147E+05          1.22036329E+05          8.41310613E+04          1.35437777E+05          1.06941797E+05          2.02768781E+06          2.05672307E+06          8.64745235E+05          3.77483011E+05          4.50468508E+05          1.85138375E+04
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.54236981E+05          4.80944862E+05          1.80476990E+05          1.35536660E+05          9.38600965E+04          1.64509866E+05          1.28955699E+05          2.22777417E+06          2.23219107E+06          9.51262575E+05          4.45651036E+05          5.05257040E+05          2.10698895E+04
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.99121374E+05          5.11937075E+05          1.96733253E+05          1.50076871E+05          1.04348068E+05          1.96139333E+05          1.54674234E+05          2.43603027E+06          2.41230914E+06          1.04844187E+06          5.22390703E+05          5.64866591E+05          2.38213622E+04
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.44195841E+05          5.46997210E+05          2.13911012E+05          1.66184213E+05          1.16046605E+05          2.33833556E+05          1.84270645E+05          2.66206124E+06          2.60180811E+06          1.14382275E+06          6.09461648E+05          6.31673213E+05          2.68445801E+04
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.88806066E+05          5.79984164E+05          2.31923989E+05          1.83354962E+05          1.28517554E+05          2.76054380E+05          2.17830103E+05          2.88426029E+06          2.81205407E+06          1.24666014E+06          7.03420870E+05          6.99998647E+05          3.00385623E+04
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.39828563E+05          6.17420968E+05          2.51065066E+05          2.02439747E+05          1.41613048E+05          3.22926490E+05          2.55720383E+05          3.11027097E+06          2.99915382E+06          1.35393119E+06          8.09894713E+05          7.73643596E+05          3.34631468E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.92859191E+05          6.53384166E+05          2.69989721E+05          2.22147550E+05          1.56264237E+05          3.77352548E+05          2.99323216E+05          3.36500013E+06          3.21920488E+06          1.46749661E+06          9.20797370E+05          8.54949721E+05          3.71300587E+04
       2299.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46170287E+05          6.94741192E+05          2.90118307E+05          2.44286900E+05          1.72282151E+05          4.39383325E+05          3.46803336E+05          3.62331506E+06          3.43302392E+06          1.58476496E+06          1.04569454E+06          9.38546838E+05          4.10753680E+04
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.46170888E+05          6.94741646E+05          2.90118523E+05          2.42634195E+05          1.71403128E+05          4.36870199E+05          3.46803872E+05          3.62331800E+06          3.43302626E+06          1.58476626E+06          1.04569594E+06          9.38547793E+05          4.09563774E+04
       2300.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.61314585E+04          8.46171489E+05          6.94742101E+05          2.90118740E+05          2.42634421E+05          1.71403291E+05          4.36870856E+05          3.46804407E+05          3.62332094E+06          3.43302861E+06          1.58476756E+06          1.04569733E+06          9.38548748E+05          1.59529710E+04
       2389.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76878376E+04          8.93558906E+05          7.28043996E+05          3.09112692E+05          2.63781236E+05          1.86860142E+05          4.99043003E+05          3.95931074E+05          3.84200961E+06          3.63500893E+06          1.69808768E+06          1.16829921E+06          1.01865747E+06          1.71002361E+04
       2390.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.11724137E+04          2.76878743E+04          8.93560108E+05          7.28044862E+05          3.09113144E+05          2.63781747E+05          1.86860516E+05          4.99044549E+05          3.95932304E+05          3.84201518E+06          3.63501374E+06          1.69809046E+06          1.16830221E+06          1.01865943E+06          1.37875848E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.99605803E+04          2.77883023E+04          8.99609214E+05          7.32401621E+05          3.11387551E+05          2.66360964E+05          1.88751628E+05          5.06893436E+05          4.02178232E+05          3.87005254E+06          3.65922143E+06          1.71209210E+06          1.18352768E+06          1.02856035E+06          1.38096788E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02816899E+04          2.95765420E+04          9.59355906E+05          7.74603350E+05          3.33610846E+05          2.91366457E+05          2.05659533E+05          5.81017002E+05          4.61318028E+05          4.14099400E+06          3.90442661E+06          1.84526788E+06          1.33245776E+06          1.12675796E+06          1.41660962E+04
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.36013661E+04          3.24355207E+04          1.01782024E+06          8.17157251E+05          3.56852115E+05          3.16012149E+05          2.25253412E+05          6.64942529E+05          5.29154084E+05          4.41661178E+06          4.13856963E+06          1.98028650E+06          1.49292780E+06          1.22933319E+06          1.47169108E+04
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.16061659E+04          3.58386472E+04          1.07603045E+06          8.62842017E+05          3.80735000E+05          3.43140320E+05          2.45006560E+05          7.57591461E+05          6.02692162E+05          4.71980815E+06          4.38727828E+06          2.10450446E+06          1.66290461E+06          1.33845825E+06          1.55681740E+04
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53931843E+04          3.94145706E+04          1.13941728E+06          9.14751912E+05          4.06664421E+05          3.72458778E+05          2.66503688E+05          8.59637882E+05          6.87625237E+05          4.98924794E+06          4.65294723E+06          2.25077940E+06          1.84782974E+06          1.45313349E+06          1.69498270E+04
       2851.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80982800E+04          4.13387293E+04          1.17009439E+06          9.34407206E+05          4.19558011E+05          3.88558378E+05          2.78344882E+05          9.15662294E+05          7.32020193E+05          5.15742813E+06          4.78944356E+06          2.33584217E+06          1.95035044E+06          1.51679978E+06          1.77499544E+04
       2852.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12811245E+05          5.80983892E+04          4.13388082E+04          1.17009576E+06          9.34408233E+05          4.19558568E+05          3.88559050E+05          2.78345379E+05          9.15664645E+05          7.32022188E+05          5.15743482E+06          4.78944914E+06          2.33584556E+06          1.95035478E+06          1.51680242E+06          1.53368511E+04
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14986798E+05          6.08433332E+04          4.33244804E+04          1.20012657E+06          9.59712019E+05          4.33376970E+05          4.03493722E+05          2.89353263E+05          9.72006740E+05          7.75309311E+05          5.29651204E+06          4.92720432E+06          2.39859290E+06          2.04853897E+06          1.57797361E+06          1.59795160E+04
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19800091E+05          6.62299070E+04          4.74001378E+04          1.26525495E+06          1.01210318E+06          4.60299645E+05          4.36913105E+05          3.14047914E+05          1.09720294E+06          8.74800368E+05          5.60740218E+06          5.20308532E+06          2.54915187E+06          2.25710054E+06          1.70843889E+06          1.72972170E+04
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27014797E+05          7.24289288E+04          5.17468769E+04          1.33134648E+06          1.06207155E+06          4.87330333E+05          4.70327984E+05          3.38676378E+05          1.23410170E+06          9.84415386E+05          5.92193895E+06          5.48100779E+06          2.71098804E+06          2.48279335E+06          1.84290099E+06          1.87547569E+04
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33719150E+05          7.86066764E+04          5.64654931E+04          1.40564897E+06          1.11200499E+06          5.15261406E+05          5.08031205E+05          3.66542674E+05          1.38119132E+06          1.10432243E+06          6.26239154E+06          5.78240277E+06          2.87890563E+06          2.72976402E+06          1.98880820E+06          2.02689458E+04
